"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM"
"99725599999","2021-04-16T10:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","290,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10150,1","6,1,009,1,+999,9","5,99,0036,1,999","SYN068CMTI2 46/// /2904 1//// 40150 56009 91000 333 91207 555 11004 22004="
"99725599999","2021-04-16T11:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10154,1","5,1,000,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /3607 1//// 40154 55000 91100 333 91210 555 11007 22008="
"99725599999","2021-04-16T12:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10157,1","3,1,005,1,+999,9","5,99,0046,1,999","SYN068CMTI2 46/// /0105 1//// 40157 53005 91200 333 91209 555 11005 22006="
"99725599999","2021-04-16T13:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10160,1","1,1,010,1,+999,9","5,99,0046,1,999","SYN068CMTI2 46/// /0207 1//// 40160 51010 91300 333 91209 555 11007 22007="
"99725599999","2021-04-16T14:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10165,1","3,1,011,1,+999,9","5,99,0046,1,999","SYN068CMTI2 46/// /3507 1//// 40165 53011 91400 333 91209 555 11007 22008="
"99725599999","2021-04-16T15:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10166,1","1,1,009,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /3609 1//// 40166 51009 91500 333 91210 555 11009 22009="
"99725599999","2021-04-16T16:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0046,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10160,1","9,9,000,1,+999,9","5,99,0062,1,999","SYN068CMTI2 46/// /0209 1//// 40160 50000 91600 333 91212 555 11009 22010="
"99725599999","2021-04-16T17:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10154,1","8,1,011,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /0306 1//// 40154 58011 91700 333 91210 555 11006 22007="
"99725599999","2021-04-16T18:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","050,1,N,0046,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10146,1","8,1,020,1,+999,9","5,99,0057,1,999","SYN068CMTI2 46/// /0509 1//// 40146 58020 91800 333 91211 555 11009 22010="
"99725599999","2021-04-16T19:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10145,1","6,1,015,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /0408 1//// 40145 56015 91900 333 91210 555 11008 22008="
"99725599999","2021-04-16T20:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10146,1","6,1,008,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /0507 1//// 40146 56008 92000 333 91210 555 11007 22008="
"99725599999","2021-04-16T21:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","050,1,N,0046,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10142,1","8,1,004,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /0509 1//// 40142 58004 92100 333 91210 555 11009 22009="
"99725599999","2021-04-16T22:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10139,1","8,1,006,1,+999,9","5,99,0057,1,999","SYN068CMTI2 46/// /0408 1//// 40139 58006 92200 333 91211 555 11008 22009="
"99725599999","2021-04-16T23:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","040,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10143,1","5,1,003,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /0407 1//// 40143 55003 92300 333 91210 555 11007 22008="
"99725599999","2021-04-17T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10143,1","5,1,000,1,+999,9","5,99,0041,1,999","SYN068CMTI2 46/// /0306 1//// 40143 55000 90000 333 91208 555 11006 22007="
"99725599999","2021-04-17T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0041,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10147,1","2,1,008,1,+999,9","5,99,0051,1,999","SYN068CMTI2 46/// /0308 1//// 40147 52008 90100 333 91210 555 11008 22009="
"99725599999","2021-04-17T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10149,1","2,1,006,1,+999,9","5,99,0036,1,999","SYN068CMTI2 46/// /0205 1//// 40149 52006 90200 333 91207 555 11005 22006="
