Data Year,Utility Number,Utility Name,Short Form,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,18087,Town of Sterling - (MA),,MA,.,.,.,.,0,3359,249,139,.,3747,.,.,.,.,.,6,.,.,.,6,3365,249,139,.,3753,28625,5724,26108,.,60457,3359,249,139,.,3747,.,.,.,.,.
2014,18100,Steuben County Rural E M C,,IN,.,.,.,.,0,9019,597,9,.,9625,.,.,.,.,.,.,.,.,.,.,9019,597,9,.,9625,90187,33706,61134,.,185027,.,.,.,.,.,.,.,.,.,.
2014,18102,"Steuben Rural Elec Coop, Inc",,NY,.,.,.,.,.,6060,213,.,.,6273,0,.,.,.,0,.,.,.,.,.,6060,213,.,.,6273,66865,20853,.,.,87718,0,0,.,.,0,0,0,.,.,0
2014,18125,Stillwater Utilities Authority,,OK,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,18061,2349,5,.,20415,18061,2349,5,.,20415,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18181,City of Stoughton - (WI),,WI,7562,917,3,0,8482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7562,917,3,0,8482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18199,"Swisher Electric Coop, Inc",,TX,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3342,361,4385,0,8088,3342,361,4385,0,8088,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18203,Tallapoosa River Elec Coop Inc,,AL,20571,862,9,.,21442,4521,37,0,.,4558,.,.,.,.,.,.,.,.,.,.,25092,899,9,.,26000,72222,625,0,.,72847,.,.,.,.,.,.,.,.,.,.
2014,18204,City of Strawberry Point,Y,IA,617,122,.,.,739,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18217,City of Stromsburg - (NE),Y,NE,513,159,.,.,672,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18249,City of Sturgeon Bay - (WI),,WI,1100,293,0,0,1393,2912,577,1,0,3490,0,0,0,0,0,3063,790,0,0,3853,7075,1660,1,0,8736,2436,31229,38,0,33703,0,0,0,0,0,0,0,0,0,0
2014,18277,City of Sullivan - (IL),Y,IL,2687,493,.,.,3180,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18280,Sulphur Springs Valley E C Inc,,AZ,15429,6271,5,.,21705,25684,3517,0,.,29201,.,.,.,.,.,.,.,.,.,.,41113,9788,5,.,50906,208650,146700,0,.,355350,41113,9788,5,.,50906,.,648,.,.,648
2014,18304,"Sumter Electric Coop, Inc",,FL,.,.,.,.,0,4322,0,.,.,4322,.,.,.,.,.,167779,15764,1193,.,184736,172101,15764,1193,.,189058,57,.,.,.,57,4322,.,.,.,4322,.,.,.,.,.
2014,18305,Sumter Electric Member Corp,,GA,0,0,0,0,0,14407,5463,14,0,19884,0,0,0,0,0,0,6,0,0,6,14407,5469,14,0,19890,1,1,1,0,3,14407,5463,14,0,19884,0,0,0,0,0
2014,18312,Sun Prairie Utilities,,WI,389,71,0,0,460,0,15,2,0,17,0,0,0,0,0,12748,1505,3,0,14256,13137,1591,5,0,14733,.,2224,1719,0,3943,0,0,0,0,0,0,0,0,0,0
2014,18316,"Sumner-Cowley Elec Coop, Inc",,KS,.,.,.,.,0,3223,1176,27,.,4426,0,0,0,0,0,0,0,0,0,0,3223,1176,27,0,4426,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0
2014,18330,City of Superior - (NE),,NE,.,.,.,.,0,76,.,.,.,76,.,.,.,.,0,960,292,14,.,1266,1036,292,14,.,1342,1054,.,.,.,1054,.,.,.,.,0,.,.,.,.,0
2014,18336,Superior Water and Light Co,,WI,350,0,53,0,403,.,.,.,.,.,.,.,.,.,.,12168,2036,64,0,14268,12518,2036,117,0,14671,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18339,Surry-Yadkin Elec Member Corp,,NC,.,.,.,.,.,26587,247,1,.,26835,.,.,.,.,.,2,.,.,.,2,26589,247,1,.,26837,355599,22155,1521,.,379275,26587,247,1,.,26835,.,.,.,.,.
2014,18354,City of Sutton - (NE),Y,NE,771,224,3,.,998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18360,Suwannee Valley Elec Coop Inc,,FL,.,.,.,.,.,22139,3225,7,.,25371,.,.,.,.,.,.,.,.,.,.,22139,3225,7,.,25371,293414,89155,102988,.,485557,22139,3225,3,.,25367,0,0,0,.,0
2014,18383,Taylor Electric Coop - (WI),,WI,.,.,.,.,0,4121,236,.,.,4357,.,.,.,.,.,1,.,.,.,1,4122,236,.,.,4358,59666,11077,.,.,70743,4121,236,.,.,4357,.,.,.,.,.
2014,18384,City of Sweetwater,,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7032,1799,4,0,8835,7032,1799,4,0,8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18395,Sylacauga Utilities Board,,AL,.,.,.,.,.,5282,870,32,.,6184,.,.,.,.,.,.,.,.,.,.,5282,870,32,.,6184,73428,41962,74784,.,190174,0,0,0,.,0,.,.,.,.,.
2014,18401,"Sun River Electric Coop, Inc",,MT,.,.,.,.,.,4460,304,942,.,5706,.,.,.,.,.,.,.,.,.,.,4460,304,942,.,5706,46325,15730,23511,.,85566,.,.,.,.,.,.,.,.,.,.
2014,18403,City of Sylvester - (GA),Y,GA,628,.,.,.,628,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18408,City of Syracuse - (NE),,NE,849,175,17,.,1041,.,.,.,.,.,.,.,.,.,.,177,26,1,.,204,1026,201,18,.,1245,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18429,City of Tacoma  - (WA),,WA,200,0,282,0,482,17263,0,0,0,17263,0,0,0,0,0,135842,15079,1777,0,152698,153305,15079,2059,0,170443,183699,0,0,0,183699,17263,0,0,0,17263,0,0,0,0,0
2014,18445,City of Tallahassee - (FL),,FL,0,0,.,.,0,100862,14367,.,.,115229,0,0,.,.,0,0,119,.,.,119,100862,14486,.,.,115348,1089483,838447,.,.,1927930,97985,0,.,.,97985,0,0,.,.,0
2014,18446,T I P Rural Electric Coop,,IA,5929,386,.,.,6315,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5929,386,.,.,6315,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18447,Tallahatchie Valley E P A,,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21367,5759,9,0,27135,21367,5759,9,0,27135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18448,Tanner Electric Coop,,WA,.,.,.,.,.,4373,311,.,.,4684,.,.,.,.,.,.,.,.,.,.,4373,311,.,.,4684,56719,36016,.,.,92735,.,.,.,.,.,.,.,.,.,.
2014,18449,"Talquin Electric Coop, Inc",,FL,.,.,.,.,0,50862,1500,.,.,52362,.,.,.,.,.,.,.,.,.,.,50862,1500,.,.,52362,688932,167717,.,.,856649,.,.,.,.,.,.,.,.,.,.
2014,18454,Tampa Electric Co,,FL,627379,22212,271,.,649862,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,627379,22212,271,.,649862,.,.,.,.,.,.,.,.,.,.,21853,.,.,.,21853
2014,18466,Town of Tarboro - (NC),,NC,5160,870,20,.,6050,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5160,870,20,.,6050,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18472,City of Tarrant,,AL,0,0,0,0,0,2173,402,0,0,2575,2173,402,0,0,2575,3,183,1,0,187,2176,585,1,0,2762,30085.44,19270.13,0,0,49355.56,0,0,0,0,0,0,0,0,0,0
2014,18480,Tatitlek Electric Utility,Y,AK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18498,Taylor County Rural E C C,,KY,.,.,.,.,.,22870,3156,10,.,26036,.,.,.,.,.,.,.,.,.,.,22870,3156,10,.,26036,315722,142103,49102,.,506927,.,.,.,.,.,.,.,.,.,0
2014,18499,Three Notch Elec Member Corp,,GA,3428,.,.,.,3428,.,.,.,.,.,0,.,.,.,0,11329,.,.,.,11329,14757,.,.,.,14757,.,.,.,.,.,0,.,.,.,0,920,.,.,.,920
2014,18524,Tecumseh Utility Authority,Y,OK,2031,229,.,.,2260,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18538,City of Tell City - (IN),,IN,3459,573,5,0,4037,.,.,.,.,.,.,.,.,.,.,3,159,13,.,175,3462,732,18,0,4212,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18546,Town of Templeton - (MA),Y,MA,3044,299,.,.,3343,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,322,.,322,.,.,.,.,.,.,.,.,.,.
2014,18643,Tennessee Valley Electric Coop,,TN,0,0,0,0,0,15800,3334,1,0,19135,0,0,0,0,0,0,90,0,0,90,15800,3424,1,0,19225,223499,136961,13039,0,373499,15800,3334,1,0,19135,0,0,0,0,0
2014,18805,Town of Thatcher- (AZ),Y,AZ,.,.,.,.,.,984,.,.,.,984,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9092,.,.,.,9092,.,.,.,.,.,.,.,.,.,.
2014,18813,Village of Theresa - (NY),Y,NY,468,27,.,.,495,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18848,City of Thomasville - (GA),,GA,13489,2687,.,.,16176,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13489,2687,.,.,16176,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18901,Thurmont Municipal Light Co,Y,MD,185,.,.,.,185,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18917,Tillamook Peoples Utility Dist,,OR,18862,2224,17,.,21103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18862,2224,17,.,21103,.,.,.,.,.,16543,1131,5,.,17679,.,.,.,.,.
2014,18940,Tipmont Rural Elec Member Corp,,IN,.,.,.,.,.,24040,2656,6,.,26702,.,.,.,.,.,.,.,.,.,.,24040,2656,6,.,26702,315543,113778,87728,.,517049,24040,2656,6,.,26702,.,.,.,.,.
2014,18941,City of Tipp City - (OH),,OH,.,.,.,.,.,4402,482,43,.,4927,.,.,.,.,.,.,.,.,.,.,4402,482,43,.,4927,47175,22599,77720,.,147494,0,0,0,.,0,0,0,0,.,0
2014,18943,Tippah Electric Power Assn,,MS,10278,3118,0,0,13396,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,10278,3118,8,0,13404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18951,Tishomingo County E P A,,MS,7647,1565,5,0,9217,3257,904,0,0,4161,0,0,0,0,0,0,0,0,0,0,10904,2469,5,0,13378,45623,33358,0,0,78981,0,0,0,0,0,0,0,0,0,0
2014,18955,"Tri-County Electric Coop, Inc",,IL,.,.,.,.,.,15669,329,30,.,16028,.,.,.,.,.,20,6,8,.,34,15689,335,38,.,16062,244477,39488,37475,.,321440,15669,329,30,.,16028,.,.,.,.,.
2014,18956,Tri-County Elec Member Corp,,GA,.,.,.,.,.,19046,1928,15,.,20989,.,.,.,.,.,.,.,.,.,.,19046,1928,15,.,20989,280141,49324,40914,.,370379,19046,1928,15,.,20989,.,.,.,.,.
2014,18957,Tri-County Elec Member Corp,,NC,20314,3944,4,.,24262,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20314,3944,4,.,24262,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18961,Twin County Electric Pwr Assn,,MS,8722,1079,1538,.,11339,.,.,.,.,.,.,.,.,.,.,700,130,338,.,1168,9422,1209,1876,.,12507,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18962,Twin Valley Electric Coop Inc,,KS,.,.,.,.,.,2169,962,.,.,3131,.,.,.,.,.,.,.,.,.,.,2169,962,.,.,3131,26136,10032,.,.,36168,.,.,.,.,.,.,.,.,.,.
2014,18963,"Inside Passage Elec Coop, Inc",Y,AK,1069,245,9,.,1323,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18976,Trinity Valley Elec Coop Inc,,TX,55728,988,.,.,56716,.,.,.,.,.,.,.,.,.,.,7499,93,.,.,7592,63227,1081,.,.,64308,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,18997,The Toledo Edison Co,,OH,478,252,201,0,931,0,0,0,0,0,0,0,0,0,0,272926,34745,527,.,308198,273404,34997,728,0,309129,0,0,0,0,0,0,0,67,.,67,1407,0,0,0,1407
2014,19007,Tombigbee Electric Power Assn,,MS,34617,7446,17,0,42080,0,0,0,0,0,0,0,0,0,0,77,216,0,0,293,34694,7662,17,0,42373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19022,Tongue River Electric Coop Inc,,MT,4181,528,146,0,4855,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,4181,528,146,0,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19027,"Tombigbee Electric Coop, Inc",,AL,8384,1028,.,.,9412,0,0,.,.,0,0,0,.,.,0,0,3,.,.,3,8384,1031,.,.,9415,.,.,.,.,.,8384,1028,.,.,9412,0,0,0,0,0
2014,19032,City of Torrington - (WY),,WY,3146,697,58,.,3901,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3146,697,58,.,3901,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19060,"Traverse Electric Coop, Inc",,MN,2529,72,3,.,2604,.,.,.,.,.,.,.,.,.,.,.,10,1,.,11,2529,82,4,.,2615,.,.,.,.,.,.,.,.,.,.,1097,82,3,.,1182
2014,19060,"Traverse Electric Coop, Inc",,ND,26,.,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,.,.,.,26,.,.,.,.,.,.,.,.,.,.,3,.,.,.,3
2014,19060,"Traverse Electric Coop, Inc",,SD,1509,19,.,.,1528,.,.,.,.,.,.,.,.,.,.,.,5,1,.,6,1509,24,1,.,1534,.,.,.,.,.,.,.,.,.,.,1050,24,1,.,1075
2014,19108,Tideland Electric Member Corp,,NC,.,.,.,.,.,22243,707,2,.,22952,.,.,.,.,.,.,.,.,.,.,22243,707,2,.,22952,240753,102575,2137,.,345465,19801,2740,2,.,22543,0,0,0,.,0
2014,19131,Trinity Public Utilities Dist,Y,CA,6023,1229,7,.,7259,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19149,City of Trenton - (TN),,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,474,1,0,2435,1960,474,1,0,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19154,Tri-State Electric Member Corp,,GA,11417,2301,0,0,13718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11417,2301,0,0,13718,0,0,0,0,0,11417,2301,0,0,13718,0,0,0,0,0
2014,19154,Tri-State Electric Member Corp,,NC,1276,159,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,159,0,0,1435,0,0,0,0,0,1276,159,0,0,1435,0,0,0,0,0
2014,19154,Tri-State Electric Member Corp,,TN,2634,526,0,0,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634,526,0,0,3160,0,0,0,0,0,2634,526,0,0,3160,0,0,0,0,0
2014,19156,Powder River Energy Corp,,MT,44,134,62,.,240,.,.,2,.,2,.,.,.,.,.,.,.,.,.,.,44,134,64,.,242,.,.,48926,.,48926,.,.,0,.,0,.,.,0,.,0
2014,19156,Powder River Energy Corp,,WY,14665,9313,3474,.,27452,.,.,20,.,20,.,.,0,.,0,5,7,4,.,16,14670,9320,3498,.,27488,.,.,1021019,.,1021019,.,.,0,.,0,.,.,.,.,.
2014,19157,Tri-County Electric Coop,,IA,0,0,0,0,0,119,3,0,0,122,.,.,.,.,.,.,.,.,.,.,119,3,0,0,122,1637,195,0,0,1832,119,3,0,0,122,.,.,.,.,.
2014,19157,Tri-County Electric Coop,,MN,0,0,0,0,0,12595,453,6,0,13054,.,.,.,.,.,.,.,.,.,.,12595,453,6,0,13054,170945,50078,55221,0,276244,12595,453,6,0,13054,.,.,.,.,.
2014,19158,Tri-County Electric Coop Assn,,MO,.,.,.,.,.,5675,623,.,.,6298,.,.,.,.,.,.,.,.,.,.,5675,623,.,.,6298,5675,623,.,.,6298,.,.,.,.,.,.,.,.,.,.
2014,19159,"Tri-County Electric Coop, Inc",,TX,84196,11805,1477,0,97478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84196,11805,1477,0,97478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19160,"Tri-County Electric Coop, Inc",,CO,0,0,.,.,0,7,24,.,.,31,.,.,.,.,.,.,.,.,.,.,7,24,.,.,31,58,109,.,.,167,7,24,.,.,31,.,.,.,.,.
2014,19160,"Tri-County Electric Coop, Inc",,KS,0,0,.,.,0,1425,409,.,.,1834,.,.,.,.,.,.,.,.,.,.,1425,409,.,.,1834,11752,13674,.,.,25426,1406,409,.,.,1815,.,.,.,.,.
2014,19160,"Tri-County Electric Coop, Inc",,NM,0,0,.,.,0,4,1,.,.,5,.,.,.,.,.,.,.,.,.,.,4,1,.,.,5,12,1,.,.,13,4,1,.,.,5,.,.,.,.,.
2014,19160,"Tri-County Electric Coop, Inc",,OK,0,0,0,.,0,11639,9034,673,.,21346,.,.,.,.,.,.,.,.,.,.,11639,9034,673,.,21346,140006,105463,705625,.,951094,11639,9034,673,.,21346,.,.,.,.,.
2014,19160,"Tri-County Electric Coop, Inc",,TX,0,0,.,.,0,188,131,.,.,319,.,.,.,.,.,.,.,.,.,.,188,131,.,.,319,2556,23807,.,.,26363,188,131,.,.,319,.,.,.,.,.
2014,19161,"Tri-County Electric Coop, Inc",,FL,.,.,.,0,0,15905,1535,274,.,17714,.,.,.,.,.,.,.,.,.,.,15905,1535,274,0,17714,170355,46645,81781,.,298781,15905,1535,274,.,17714,.,.,.,.,.
2014,19162,Tri-County Elec Member Corp,,KY,0,0,0,0,0,19600,4976,6,0,24582,0,0,0,0,0,0,0,0,0,0,19600,4976,6,0,24582,299354.93,176036.49,67593,0,542984.42,0,0,0,0,0,0,0,0,0,0
2014,19162,Tri-County Elec Member Corp,,TN,0,0,0,0,0,21889,4571,4,0,26464,0,0,0,0,0,0,0,0,0,0,21889,4571,4,0,26464,364389.9,146257.65,28385,0,539032.56,0,0,0,0,0,0,0,0,0,0
2014,19189,Trico Electric Cooperative Inc,,AZ,694,20,0,.,714,40312,2288,59,.,42659,0,0,0,.,0,7,0,0,.,7,41013,2308,59,.,43380,420173,205050,41970,.,667193,40710,2283,33,.,43026,0,0,3,.,3
2014,19219,Diverse Power Incorporated,,AL,.,.,.,.,0,559,112,.,.,671,.,.,.,.,.,.,.,.,.,.,559,112,.,.,671,8512,1179,.,.,9691,.,.,.,.,.,.,.,.,.,.
2014,19219,Diverse Power Incorporated,,GA,.,.,.,.,.,28791,4985,11,.,33787,.,.,.,.,.,.,.,.,.,.,28791,4985,11,.,33787,466488,139829,95116,.,701433,.,.,.,.,.,.,.,.,.,.
2014,19225,City of Troy - (AL),,AL,6500,200,50,0,6750,0,0,0,0,0,0,0,0,0,0,437,1313,144,0,1894,6937,1513,194,0,8644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19229,Truckee Donner P U D,,CA,11822,1498,.,.,13320,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,11822,1498,0,0,13320,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2014,19236,City of Troy - (MT),Y,MT,860,86,5,32,983,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19266,Tullahoma Board-Public Utils,,TN,0,0,0,0,0,8629,1859,4,0,10492,0,0,0,0,0,0,0,0,0,0,8629,1859,4,0,10492,127028,131986.72,41687,0,300702,8606,1859,4,0,10469,0,0,0,0,0
2014,19273,City of Tupelo - (MS),,MS,0,0,0,0,0,39,1,0,0,40,0,0,0,0,0,10501,4584,5,0,15090,10540,4585,5,0,15130,537.85,70.39,0,0,608.24,0,0,0,0,0,0,0,3,0,3
2014,19281,Turlock Irrigation District,,CA,67012,7750,2241,.,77003,.,.,.,.,.,.,.,.,.,.,2507,144,171,.,2822,69519,7894,2412,.,79825,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19293,Southeastern Electric Coop Inc - (SD),,SD,13846,1627,0,0,15473,.,.,.,.,.,.,.,.,.,.,15,146,249,0,410,13861,1773,249,0,15883,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19307,City of Tuscumbia,,AL,3859,825,3,0,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859,825,3,0,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19324,Two Rivers Water & Light,,WI,823,12,1,0,836,0,0,0,0,0,0,0,0,0,0,4668,584,0,0,5252,5491,596,1,0,6088,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2014,19325,Umatilla Electric Coop Assn,,OR,0,23,49,.,72,11091,1904,1440,.,14435,.,.,.,.,.,.,.,.,.,.,11091,1927,1489,.,14507,160480,105990,307551,.,574021,0,0,2,.,2,0,0,0,.,0
2014,19333,City of Tyndall - (SD),Y,SD,400,50,0,0,450,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19390,"UGI Utilities, Inc",,PA,54979,4506,3,0,59488,0,0,0,0,0,0,0,0,0,0,858,2948,104,0,3910,55837,7454,107,0,63398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19396,Tri-County Electric Coop,,MI,.,.,.,.,0,22247,3215,141,.,25603,.,.,.,.,.,.,.,.,.,.,22247,3215,141,.,25603,222520,34564,79109,.,336193,.,.,.,.,.,.,.,.,.,.
2014,19397,City of Ukiah - (CA),,CA,1500,.,.,.,1500,.,.,.,.,.,.,.,.,.,.,4500,2100,.,.,6600,6000,2100,.,.,8100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19430,City of Union City,,TN,0,0,0,0,0,5126,1159,6,0,6291,0,0,0,0,0,0,0,0,0,0,5126,1159,6,0,6291,68911,87332.81,137794,0,294038,5126,0,0,0,5126,0,0,0,0,0
2014,19431,City of Union - (SC),,SC,5752,1103,12,.,6867,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5752,1103,12,.,6867,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19432,Village of Union City - (MI),Y,MI,1388,.,.,.,1388,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19435,Union Electric Membership Corp - (NC),,NC,0,257,.,.,257,69203,1450,.,.,70653,.,.,.,.,.,.,.,.,.,0,69203,1707,.,.,70910,838,17,.,.,855,.,.,.,.,.,.,.,.,.,.
2014,19436,Union Electric Co - (MO),,MO,1040516,145971,5273,56,1191816,.,.,.,.,.,.,.,.,.,.,780,11732,36,.,12548,1041296,157703,5309,56,1204364,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,19437,Western Iowa Power Coop,,IA,.,.,.,.,.,5657,250,1671,.,7578,.,.,.,.,.,.,.,.,.,.,5657,250,1671,.,7578,71351,9865,39177,.,120393,.,.,.,.,.,1619,18,392,.,2029
2014,19445,"Southern Indiana R E C, Inc",,IN,.,.,.,.,0,8584,609,11,.,9204,.,.,.,.,.,.,.,.,.,.,8584,609,11,.,9204,113342,26716,328479,.,468537,8584,609,11,.,9204,1073,.,.,.,1073
2014,19446,Duke Energy Kentucky,,KY,6928,49,.,.,6977,36526,1729,.,.,38255,.,.,.,.,.,78833,13432,373,.,92638,122287,15210,373,.,137870,487423,21868,.,.,509291,122287,15209,373,.,137869,.,.,.,.,.
2014,19490,United Electric Coop Service Inc - (TX),,TX,.,.,.,.,.,66782,11862,64,.,78708,.,.,.,.,.,.,.,.,.,.,66782,11862,64,.,78708,1135580,500635,556411,.,2192626,.,.,18,.,18,19,.,.,.,19
2014,19497,United Illuminating Co,,CT,149181,29432,1098,.,179711,156434,3334,27,.,159795,.,.,.,.,.,.,.,.,.,.,305615,32766,1125,.,339506,1088784,427835,85263,.,1601882,0,0,0,0,0,0,0,0,0,0
2014,19499,"United Power, Inc",,CO,11225,942,1,.,12168,27550,4825,464,.,32839,.,.,.,.,.,25025,3916,198,.,29139,63800,9683,663,.,74146,27408,30939,40183,.,98530,0,0,0,.,0,5500,100,0,.,5600
2014,19501,"Union Rural Electric Coop, Inc",,OH,8514,319,.,.,8833,.,.,.,.,.,.,.,.,.,.,.,.,6,.,6,8514,319,6,.,8839,.,.,.,.,.,.,.,1,.,1,.,.,.,.,.
2014,19502,"United Electric Co-op, Inc - (ID)",,ID,.,.,.,.,.,4244,986,1054,.,6284,.,.,.,.,.,.,.,.,.,.,4244,986,1054,.,6284,85822,58921,117757,.,262500,4244,986,1054,.,6284,.,.,.,.,.
2014,19545,Black Hills Power Inc,,MT,.,.,.,.,.,12,22,5,.,39,.,.,.,.,.,.,.,.,.,.,12,22,5,.,39,71,261,40275,.,40607,.,.,.,.,.,.,.,.,.,.
2014,19545,Black Hills Power Inc,,SD,.,.,.,.,.,53875,12475,4,.,66354,.,.,.,.,.,.,.,.,.,.,53875,12475,4,.,66354,536808,682468,297123,.,1516399,.,.,.,.,.,.,.,.,.,.
2014,19545,Black Hills Power Inc,,WY,.,.,.,.,.,2054,592,10,.,2656,.,.,.,.,.,.,.,.,.,.,2054,592,10,.,2656,22132,30445,54374,.,106951,.,.,.,.,.,.,.,.,.,.
2014,19547,Hawaiian Electric Co Inc,,HI,10801,366,0,0,11167,0,0,0,0,0,.,.,.,.,.,257257,32682,453,0,290392,268058,33048,453,0,301559,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,19558,Homer Electric Assn Inc,,AK,25899,3214,.,.,29113,62,9,.,.,71,0,0,.,.,0,93,851,.,.,944,26054,4074,.,.,30128,66,10,.,.,76,0,0,.,.,0,0,0,.,.,0
2014,19574,Upper Cumberland E M C,,TN,0,0,0,0,0,41117,6950,8,0,48075,0,0,0,0,0,0,0,0,0,0,41117,6950,8,0,48075,633257,309605.02,85951,0,1028813,41006,6950,8,0,47964,0,0,0,0,0
