"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","REM"
"99849799999","2020-11-07T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0175,1","+9999,9","99999,9","SYN046FSTI2 46/// /2109 10175 91500 555 11009 22010="
"99849799999","2020-11-07T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0134,1","99999,9,9,N","999999,9,9,9","+0189,1","+9999,9","99999,9","SYN046FSTI2 46/// /2026 10189 91600 555 11026 22029="
"99849799999","2020-11-07T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0201,1","+9999,9","99999,9","SYN046FSTI2 46/// /1919 10201 91700 555 11019 22020="
"99849799999","2020-11-07T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","99999,9","SYN046FSTI2 46/// /2113 10213 91800 555 11013 22014="
"99849799999","2020-11-07T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0220,1","+9999,9","99999,9","SYN046FSTI2 46/// /2014 10220 91900 555 11015 22016="
"99849799999","2020-11-07T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0222,1","+9999,9","99999,9","SYN046FSTI2 46/// /1816 10222 92000 555 11016 22017="
"99849799999","2020-11-07T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","99999,9","SYN046FSTI2 46/// /2010 10213 92100 555 11010 22011="
"99849799999","2020-11-07T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","150,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0203,1","+9999,9","99999,9","SYN046FSTI2 46/// /1517 10203 92200 555 11018 22019="
"99849799999","2020-11-07T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","120,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0199,1","+9999,9","99999,9","SYN046FSTI2 46/// /1214 10199 92300 555 11014 22015="
"99849799999","2020-11-08T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","160,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0195,1","+9999,9","99999,9","SYN046FSTI2 46/// /1616 10195 90000 555 11016 22017="
"99849799999","2020-11-08T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","150,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0187,1","+9999,9","99999,9","SYN046FSTI2 46/// /1514 10187 90100 555 11015 22016="
"99849799999","2020-11-08T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","160,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","99999,9","SYN046FSTI2 46/// /1613 10181 90200 555 11013 22015="
"99849799999","2020-11-08T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0173,1","+9999,9","99999,9","SYN046FSTI2 46/// /1713 10173 90300 555 11013 22015="
"99849799999","2020-11-08T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","99999,9","SYN046FSTI2 46/// /1812 10172 90400 555 11012 22013="
"99849799999","2020-11-08T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0169,1","+9999,9","99999,9","SYN046FSTI2 46/// /1921 10169 90500 555 11021 22023="
"99849799999","2020-11-08T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","99999,9","SYN046FSTI2 46/// /1817 10166 90600 555 11017 22019="
"99849799999","2020-11-08T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0163,1","+9999,9","99999,9","SYN046FSTI2 46/// /1910 10163 90700 555 11010 22011="
"99849799999","2020-11-08T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","99999,9","SYN046FSTI2 46/// /1908 10161 90800 555 11008 22009="
"99849799999","2020-11-08T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","99999,9","SYN046FSTI2 46/// /1721 10155 90900 555 11021 22023="
"99849799999","2020-11-08T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","99999,9","SYN046FSTI2 46/// /1920 10155 91000 555 11020 22022="
"99849799999","2020-11-08T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","99999,9","SYN046FSTI2 46/// /2015 10156 91100 555 11015 22016="
"99849799999","2020-11-08T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","99999,9","SYN046FSTI2 46/// /1918 10156 91200 555 11018 22019="
"99849799999","2020-11-08T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0165,1","+9999,9","99999,9","SYN046FSTI2 46/// /2008 10165 91300 555 11008 22009="
"99849799999","2020-11-08T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0174,1","+9999,9","99999,9","SYN046FSTI2 46/// /1709 10174 91400 555 11009 22010="
"99849799999","2020-11-08T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","130,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","99999,9","SYN046FSTI2 46/// /1318 10145 91500 555 11018 22019="
"99849799999","2020-11-08T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","99999,9","SYN046FSTI2 46/// /1414 10145 91600 555 11015 22016="
"99849799999","2020-11-08T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","130,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","99999,9","SYN046FSTI2 46/// /1315 10152 91700 555 11015 22016="
