"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","REM","EQD"
"99849799999","2018-01-29T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","360,1,N,0201,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9","SYN046FSTI2 46/// /3639 11015 91000 555 11040 22043=",
"99849799999","2018-01-29T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0263,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","SYN046FSTI2 46/// /3451 11031 91100 555 11052 22056=",
"99849799999","2018-01-29T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","99999,9","SYN046FSTI2 46/// /3424 11039 91200 555 11024 22026=",
"99849799999","2018-01-29T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0227,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","SYN046FSTI2 46/// /3444 11036 91300 555 11044 22048=",
"99849799999","2018-01-29T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0242,1","99999,9,9,N","999999,9,9,9","-0044,1","+9999,9","99999,9","SYN046FSTI2 46/// /3447 11044 91400 555 11048 22052=",
"99849799999","2018-01-29T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","99999,9","SYN046FSTI2 46/// /3321 11047 91500 555 11021 22023=",
"99849799999","2018-01-29T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0052,1","+9999,9","99999,9","SYN046FSTI2 46/// /3325 11052 91600 555 11025 22027=",
"99849799999","2018-01-29T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0051,1","+9999,9","99999,9","SYN046FSTI2 46/// /3225 11051 91700 555 11026 22028=",
"99849799999","2018-01-29T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0048,1","+9999,9","99999,9","SYN046FSTI2 46/// /3019 11048 91800 555 11020 22021=",
"99849799999","2018-01-29T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","99999,9","SYN046FSTI2 46/// /3524 11047 91900 555 11024 22026=",
"99849799999","2018-01-29T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","99999,9","SYN046FSTI2 46/// /3515 11047 92000 555 11015 22016=",
"99849799999","2018-01-29T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","99999,9","SYN046FSTI2 46/// /3006 11047 92100 555 11006 22006=",
"99849799999","2018-01-29T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0050,1","+9999,9","99999,9","SYN046FSTI2 46/// /3014 11050 92200 555 11014 22016=",
"99849799999","2018-01-29T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0055,1","+9999,9","99999,9","SYN046FSTI2 46/// /3121 11055 92300 555 11021 22023=",
"99849799999","2018-01-30T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0061,1","+9999,9","99999,9","SYN046FSTI2 46/// /3118 11061 90000 555 11018 22020=",
"99849799999","2018-01-30T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0072,1","+9999,9","99999,9","SYN046FSTI2 46/// /3517 11072 90100 555 11018 22019=",
"99849799999","2018-01-30T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0074,1","+9999,9","99999,9","SYN046FSTI2 46/// /3018 11074 90200 555 11018 22020=",
"99849799999","2018-01-30T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0075,1","+9999,9","99999,9","SYN046FSTI2 46/// /3015 11075 90300 555 11015 22016=",
"99849799999","2018-01-30T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0075,1","+9999,9","99999,9","SYN046FSTI2 46/// /2708 11075 90400 555 11008 22009=",
"99849799999","2018-01-30T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0078,1","+9999,9","99999,9","SYN046FSTI2 46/// /2712 11078 90500 555 11012 22013=",
"99849799999","2018-01-30T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0079,1","+9999,9","99999,9","SYN046FSTI2 46/// /2613 11079 90600 555 11014 22015=",
"99849799999","2018-01-30T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0079,1","+9999,9","99999,9","SYN046FSTI2 46/// /2618 11079 90700 555 11018 22019=",
"99849799999","2018-01-30T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0077,1","+9999,9","99999,9","SYN046FSTI2 46/// /2611 11077 90800 555 11011 22012=",
"99849799999","2018-01-30T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0081,1","+9999,9","99999,9","SYN046FSTI2 46/// /2615 11081 90900 555 11015 22016=",
"99849799999","2018-01-30T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0086,1","+9999,9","99999,9","SYN046FSTI2 46/// /2910 11086 91000 555 11010 22011=",
"99849799999","2018-01-30T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0087,1","+9999,9","99999,9","SYN046FSTI2 46/// /2612 11087 91100 555 11012 22013=",
"99849799999","2018-01-30T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0087,1","+9999,9","99999,9","SYN046FSTI2 46/// /2509 11087 91200 555 11009 22009=",
"99849799999","2018-01-30T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0085,1","+9999,9","99999,9","SYN046FSTI2 46/// /2812 11085 91300 555 11012 22013=",
"99849799999","2018-01-30T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0066,1","+9999,9","99999,9","SYN046FSTI2 46/// /2508 11066 91400 555 11008 22009=",
"99849799999","2018-01-30T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0051,1","+9999,9","99999,9","SYN046FSTI2 46/// /2317 11051 91500 555 11018 22019=",
"99849799999","2018-01-30T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","99999,9","SYN046FSTI2 46/// /2219 11043 91600 555 11020 22021=",
"99849799999","2018-01-30T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9","SYN046FSTI2 46/// /1816 11033 91700 555 11016 22017=",
"99849799999","2018-01-30T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","SYN046FSTI2 46/// /1708 11018 91800 555 11008 22009=",
"99849799999","2018-01-30T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9","SYN046FSTI2 46/// /1911 11017 91900 555 11011 22012=",
"99849799999","2018-01-30T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9","SYN046FSTI2 46/// /2118 11017 92000 555 11018 22019=",
"99849799999","2018-01-30T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","SYN046FSTI2 46/// /2030 11014 92100 555 11030 22033=",
"99849799999","2018-01-30T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9","SYN046FSTI2 46/// /1727 11016 92200 555 11028 22030=",
"99849799999","2018-01-30T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9","SYN046FSTI2 46/// /1819 11015 92300 555 11020 22021=",
"99849799999","2018-01-31T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","SYN046FSTI2 46/// /1716 11014 90000 555 11017 22018=",
"99849799999","2018-01-31T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","160,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","SYN046FSTI2 46/// /1625 11014 90100 555 11025 22027=",
"99849799999","2018-01-31T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","99999,9","SYN046FSTI2 46/// /1820 11012 90200 555 11021 22022=",
"99849799999","2018-01-31T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","99999,9","SYN046FSTI2 46/// /1722 11009 90300 555 11022 22024=",
"99849799999","2018-01-31T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9","SYN046FSTI2 46/// /1929 11007 90400 555 11029 22032=",
"99849799999","2018-01-31T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9","SYN046FSTI2 46/// /2027 11006 90500 555 11027 22029=",
"99849799999","2018-01-31T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","170,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9","SYN046FSTI2 46/// /1726 11004 90600 555 11026 22028=",
"99849799999","2018-01-31T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","99999,9","SYN046FSTI2 46/// /1830 11001 90700 555 11031 22033=",
"99849799999","2018-01-31T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0180,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9","SYN046FSTI2 46/// /2035 10002 90800 555 11036 22039=",
"99849799999","2018-01-31T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0165,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9","SYN046FSTI2 46/// /2132 10004 90900 555 11033 22035=",
"99849799999","2018-01-31T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","SYN046FSTI2 46/// /2119 10006 91000 555 11019 22020=",
"99849799999","2018-01-31T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0129,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9","SYN046FSTI2 46/// /1925 10005 91100 555 11026 22028=",
"99849799999","2018-01-31T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0283,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9","SYN046FSTI2 46/// /1955 10004 91200 555 11056 22061=",
"99849799999","2018-02-01T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9","SYN046FSTI2 46/// /2816 11005 91200 555 11016 22017=",
"99849799999","2018-02-01T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","99999,9","SYN046FSTI2 46/// /3228 11037 91300 555 11029 22031=",
"99849799999","2018-02-01T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","99999,9","SYN046FSTI2 46/// /3023 11062 91400 555 11023 22025=",
"99849799999","2018-02-01T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0082,1","+9999,9","99999,9","SYN046FSTI2 46/// /3018 11082 91500 555 11018 22019=",
"99849799999","2018-02-01T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0096,1","+9999,9","99999,9","SYN046FSTI2 46/// /3216 11096 91600 555 11016 22018=",
"99849799999","2018-02-01T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0089,1","+9999,9","99999,9","SYN046FSTI2 46/// /3425 11089 91700 555 11026 22028=",
"99849799999","2018-02-01T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0089,1","+9999,9","99999,9","SYN046FSTI2 46/// /3129 11089 91800 555 11029 22032=",
"99849799999","2018-02-01T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0093,1","+9999,9","99999,9","SYN046FSTI2 46/// /2819 11093 91900 555 11019 22020=",
"99849799999","2018-02-01T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0095,1","+9999,9","99999,9","SYN046FSTI2 46/// /2817 11095 92000 555 11017 22019=",
"99849799999","2018-02-01T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0101,1","+9999,9","99999,9","SYN046FSTI2 46/// /2825 11101 92100 555 11026 22028=",
"99849799999","2018-02-01T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0105,1","+9999,9","99999,9","SYN046FSTI2 46/// /3020 11105 92200 555 11021 22022=",
"99849799999","2018-02-01T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0112,1","+9999,9","99999,9","SYN046FSTI2 46/// /3429 11112 92300 555 11029 22032=",
"99849799999","2018-02-02T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0116,1","+9999,9","99999,9","SYN046FSTI2 46/// /2927 11116 90000 555 11027 22030=",
"99849799999","2018-02-02T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0116,1","+9999,9","99999,9","SYN046FSTI2 46/// /3016 11116 90100 555 11017 22018=",
"99849799999","2018-02-02T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0120,1","+9999,9","99999,9","SYN046FSTI2 46/// /3224 11120 90200 555 11024 22026=",
"99849799999","2018-02-02T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0126,1","+9999,9","99999,9","SYN046FSTI2 46/// /3028 11126 90300 555 11029 22031=",
"99849799999","2018-02-02T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0133,1","+9999,9","99999,9","SYN046FSTI2 46/// /3021 11133 90400 555 11021 22023=",
"99849799999","2018-02-02T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0138,1","+9999,9","99999,9","SYN046FSTI2 46/// /3210 11138 90500 555 11010 22011=",
"99849799999","2018-02-02T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0146,1","+9999,9","99999,9","SYN046FSTI2 46/// /2915 11146 90600 555 11015 22017=",
"99849799999","2018-02-02T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0148,1","+9999,9","99999,9","SYN046FSTI2 46/// /3122 11148 90700 555 11022 22024=",
"99849799999","2018-02-02T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0149,1","+9999,9","99999,9","SYN046FSTI2 46/// /3120 11149 90800 555 11020 22022=",
"99849799999","2018-02-02T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0151,1","+9999,9","99999,9","SYN046FSTI2 46/// /2913 11151 90900 555 11014 22015=",
"99849799999","2018-02-02T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0151,1","+9999,9","99999,9","SYN046FSTI2 46/// /2411 11151 91000 555 11011 22012=",
"99849799999","2018-02-02T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0152,1","+9999,9","99999,9","SYN046FSTI2 46/// /2811 11152 91100 555 11011 22012=",
"99849799999","2018-02-02T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0152,1","+9999,9","99999,9","SYN046FSTI2 46/// /2609 11152 91200 555 11009 22010=",
"99849799999","2018-02-02T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0150,1","+9999,9","99999,9","SYN046FSTI2 46/// /2711 11150 91300 555 11011 22012=",
"99849799999","2018-02-02T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0140,1","+9999,9","99999,9","SYN046FSTI2 46/// /2513 11140 91400 555 11013 22014=",
"99849799999","2018-02-02T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0127,1","+9999,9","99999,9","SYN046FSTI2 46/// /2412 11127 91500 555 11013 22014=",
"99849799999","2018-02-02T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0118,1","+9999,9","99999,9","SYN046FSTI2 46/// /2512 11118 91600 555 11013 22014=",
"99849799999","2018-02-02T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0106,1","+9999,9","99999,9","SYN046FSTI2 46/// /2912 11106 91700 555 11012 22014=",
"99849799999","2018-02-02T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0092,1","+9999,9","99999,9","SYN046FSTI2 46/// /2609 11092 91800 555 11009 22010=",
"99849799999","2018-02-02T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0083,1","+9999,9","99999,9","SYN046FSTI2 46/// /2504 11083 91900 555 11004 22005=",
"99849799999","2018-02-02T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0077,1","+9999,9","99999,9","SYN046FSTI2 46/// /3012 11077 92000 555 11012 22014=",
"99849799999","2018-02-02T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0072,1","+9999,9","99999,9","SYN046FSTI2 46/// /2315 11072 92100 555 11015 22016=",
"99849799999","2018-02-02T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0073,1","+9999,9","99999,9","SYN046FSTI2 46/// /2518 11073 92200 555 11018 22020=",
"99849799999","2018-02-02T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0075,1","+9999,9","99999,9","SYN046FSTI2 46/// /2510 11075 92300 555 11010 22011=",
"99849799999","2018-02-03T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0075,1","+9999,9","99999,9","SYN046FSTI2 46/// /1916 11075 90000 555 11016 22018=",
"99849799999","2018-02-03T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0073,1","+9999,9","99999,9","SYN046FSTI2 46/// /2523 11073 90100 555 11023 22025=",
"99849799999","2018-02-03T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0069,1","+9999,9","99999,9","SYN046FSTI2 46/// /2232 11069 90200 555 11032 22035=",
"99849799999","2018-02-03T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0065,1","+9999,9","99999,9","SYN046FSTI2 46/// /2423 11065 90300 555 11023 22025=",
"99849799999","2018-02-03T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","99999,9","SYN046FSTI2 46/// /2019 11062 90400 555 11019 22020=",
"99849799999","2018-02-03T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0058,1","+9999,9","99999,9","SYN046FSTI2 46/// /2117 11058 90500 555 11018 22019=",
"99849799999","2018-02-03T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0057,1","+9999,9","99999,9","SYN046FSTI2 46/// /2117 11057 90600 555 11017 22019=",
"99849799999","2018-02-03T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0055,1","+9999,9","99999,9","SYN046FSTI2 46/// /2209 11055 90700 555 11009 22010=",
"99849799999","2018-02-03T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","99999,9","SYN046FSTI2 46/// /2116 11054 90800 555 11016 22017=",
"99849799999","2018-02-03T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0053,1","+9999,9","99999,9","SYN046FSTI2 46/// /2227 11053 90900 555 11027 22030=",
