Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Also operating in other NERC Regions,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Operating in these RTOs,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Other Activities,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2015,19728,"UNS Electric, Inc",AZ,Investor Owned,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,,,
2015,19780,Vermont Public Power Supply Authority,VT,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,,,,Y,,,,
2015,19784,Vera Irrigation District #15,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2015,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2015,19788,City of Vermillion - (SD),SD,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,N,N,Y,,,,,,
2015,19790,Verendrye Electric Coop Inc,ND,Cooperative,MRO,,,N,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2015,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,N,Y,Y,,,
2015,19792,"Vermont Electric Power Co, Inc",VT,Transmission,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2015,19798,City of Vernon,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,Y,,,,Y,,
2015,19804,City of Vero Beach - (FL),FL,Municipal,SERC,,Y,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
2015,19806,"Victoria Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2015,19813,Vernon Electric Coop,WI,Cooperative,RFC,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2015,19820,Victory Electric Coop Assn Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2015,19840,"Valley Electric Assn, Inc",NV,Cooperative,WECC,,,,,,,,Y,Y,,,,,,,,,Y,Y,Y,,,,,,
2015,19856,City of Vineland - (NJ),NJ,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,N,Y,Y,,Y,,,,
2015,19865,City of Vinton - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,N,,,,,,
2015,19869,Vinton Public Power Authority,LA,Political Subdivision,SERC,,,,,,Y,,,,,,,,Y,,,,,,,,Y,N,,,
2015,19876,Virginia Electric & Power Co,VA,Investor Owned,SERC,,,,,,Y,,,,,Y,,,,,,Y,Y,,Y,,,,,Y,Y
2015,19882,Virginia Tech Electric Service,VA,State,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,19883,City of Virginia - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,,Y,,Y,,Y,N,
2015,19885,Virginia Mun Elec Assn No 1,VA,Municipal Mktg Authority,SERC,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,
2015,19896,City of Volga - (SD),SD,Municipal,MRO,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,Y,,
2015,19898,Volunteer Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,19947,City of Wadena - (MN),MN,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2015,19950,Vermont Electric Trans Co Inc,VT,Transmission,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2015,19951,City of Wadsworth - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,Y,,
2015,19968,City of Wahoo - (NE),NE,Municipal,SPP,,,N,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2015,19974,Town of Wake Forest - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,19979,Town of Wakefield - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,Y,Y,,
2015,19980,City of Wakefield - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2015,19981,Wake Electric Membership Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,20038,Town of Wallingford - (CT),CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2015,20065,Walton Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,20069,City of Wamego - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,Y,,Y,Y,,,,,,
2015,20077,City of Wapakoneta - (OH),OH,Municipal,RFC,,,,,Y,,,,,,,,,,,,,N,,Y,,,,,,
2015,20130,Warren Rural Elec Coop Corp,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20134,City of Warroad,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,N,,
2015,20135,City of Washington - (UT),UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,Y,Y
2015,20136,City of Waseca - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2015,20138,"Wasco Electric Coop, Inc",OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2015,20139,City of Washington - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2015,20140,City of Washington - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20142,City of Washington - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2015,20146,Washington Elec Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,20150,Washington Electric Coop - (OH),OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,20151,Washington Electric Coop - (VT),VT,Cooperative,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,,Y,,,,,,
2015,20160,Energy Northwest,WA,State,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,N,N
2015,20163,Wagoner Public Works Authority,OK,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,Y,,
2015,20169,Avista Corp,WA,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2015,20176,City of Water Valley - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20182,Waterloo Light & Water Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2015,20187,Watertown Municipal Utilities,SD,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2015,20188,City of Watertown - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,,
2015,20211,Village of Waunakee - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2015,20213,Waupun Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2015,20214,Waverly Municipal Elec Utility,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,,,
2015,20216,Whitewater Valley Rural EMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,N,
2015,20219,City of Wayne,NE,Municipal,MRO,,,,,,,,,,,,,,,,,Y,N,Y,Y,,,Y,,,
2015,20222,Wayne-White Counties Elec Coop,IL,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2015,20228,Weakley County Mun Elec Sys,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20230,Weatherford Mun Utility System,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2015,20259,City of Webster City - (IA),IA,Municipal,MRO,,,,,,,,,,,,,,,,,,N,,Y,,,,Y,,
2015,20310,Town of Wellesley - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,N,
2015,20315,City of Wellington - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,,,,,
2015,20318,Webster Electric Coop,MO,Cooperative,SERC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2015,20332,Wells Rural Electric Co,NV,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,N,,Y,,,,,,
2015,20334,Wellsborough Electric Co,PA,Investor Owned,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2015,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20368,West Central Electric Coop Inc - (SD),SD,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2015,20371,"West Florida El Coop Assn, Inc",FL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2015,20377,West Kentucky Rural E C C,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20380,City of West Liberty - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,N,Y,Y,,,,,,
2015,20382,City of West Memphis - (AR),AR,Municipal,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,N,
2015,20387,West Penn Power Company,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,Y,,,Y,Y
2015,20392,City of West Plains - (MO),MO,Municipal,SERC,,,,,,Y,,,,,,,Y,,,,N,N,Y,Y,,,Y,,,
2015,20394,City of West Point - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20397,City of West Point - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,N,Y,Y,,,,Y,,
2015,20401,West River Electric Assn Inc,SD,Cooperative,MRO,,,Y,,,,N,,,,,,Y,,,N,,N,,Y,,,,,,
2015,20404,AEP Texas North Company,OK,Investor Owned,TRE,Y,,,,,,,,,Y,N,,,,,,Y,Y,Y,Y,,,,,Y,Y
2015,20413,Mountrail-Williams Elec Coop,ND,Cooperative,MRO,,,Y,,,,Y,,,,,,Y,N,,N,,Y,Y,Y,,,,,,
2015,20421,Western Minnesota Mun Pwr Agny,SD,Political Subdivision,MRO,,,Y,,,,,,,,,,Y,Y,,,Y,Y,,,,,,,,
2015,20422,Whetstone Valley Elec Coop Inc,SD,Cooperative,MRO,,,,,,,N,,,,,,Y,,,,,,,Y,,,,,,
2015,20434,City of Westby,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2015,20447,"Western Farmers Elec Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,,,Y,,,,
2015,20455,Western Massachusetts Electric Company,MA,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y
2015,20456,Twin Valleys Public Power Dist,NE,Political Subdivision,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2015,20472,"Wharton County Elec Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2015,20476,Western Coop Electric Assn Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,N,
2015,20477,City of Westerville - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,,
2015,20481,City of Westfield - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,N,,,Y,Y
2015,20509,Wheat Belt Public Power Dist,NE,Political Subdivision,MRO,,,N,,,,,N,,,,,,,,,,N,,Y,Y,,,,,
2015,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2015,20521,Wheeling Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,,Y,,Y,,,Y,Y
2015,20574,White River Valley El Coop Inc,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,N
2015,20576,"White River Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,N,,Y,,,,,,
2015,20583,Whitehall Electric Utility,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2015,20603,Northeastern Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2015,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2015,20659,"WGL Energy Services, Inc.",VA,Retail Power Marketer,,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,
2015,20737,Willmar Municipal Utilities,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,Y,,
2015,20785,City of Wilson,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,N,N,Y,,,,,Y,Y
2015,20789,City of Wilton,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,,,,Y,,,
2015,20793,City of Winchester - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20806,City of Windom,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,Y,Y,,,,,,
2015,20813,City of Winfield - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,,,,,Y,N,
2015,20823,Winner Municipal Utility,SD,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2015,20824,Village of Winnetka - (IL),IL,Municipal,RFC,,,,,Y,N,,,,,Y,,,,,,N,,,Y,,,,Y,Y,Y
2015,20835,City of Winterset - (IA),IA,Municipal,MRO,,,,,Y,,,,,,,,,,,,Y,,,Y,,,Y,,,
2015,20837,City of Winthrop - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2015,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,20845,Wolverine Power Marketing Coop,MI,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,,,,Y,,,
2015,20847,Wisconsin Electric Power Co,WI,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,Y,,Y,Y,Y
2015,20856,Wisconsin Power & Light Co,WI,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,,
2015,20858,WPPI Energy,WI,Municipal Mktg Authority,MISO,,,Y,,N,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,,,Y,Y
2015,20860,Wisconsin Public Service Corp,WI,Investor Owned,,,,Y,,Y,,,,,,,,,Y,,,Y,,Y,Y,,Y,Y,,Y,Y
2015,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2015,20863,Wisconsin River Power Company,WI,Investor Owned,RFC,,,Y,,N,,,,,,,,,Y,,,Y,,,,,,,,,
2015,20885,Withlacoochee River Elec Coop,FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,,,N,,Y,,,,,Y,Y
2015,20910,Wolverine Power Supply Coop,MI,Cooperative,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,Y,Y,N,,Y,,N,,
2015,20913,Town of Wolfeboro - (NH),NH,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2015,20927,"Wood County Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,
2015,20948,Wise Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,N,,,,Y,,,,,,
2015,20951,Woodbury County Rural E C A,IA,Cooperative,SPP,,,N,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2015,20963,Woodruff Electric Coop Corp,AR,Cooperative,SERC,,,,,,,Y,N,,,,,Y,,,,,,,Y,,,,,,
2015,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2015,20997,Yellowstone Valley Elec Co-op,MT,Cooperative,WECC,,,,,,,,Y,,,,,Y,,,N,,,,Y,,,,,N,
2015,21002,York Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,N,,,Y,,,,,,
2015,21013,City of Worthington - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,Y,Y,,,,Y,,
2015,21015,City of Wrangell - (AK),AK,Municipal,AK,,,,,,,,,,,,,,,,Y,N,,,Y,,,,,,
2015,21048,Wyandotte Municipal Serv Comm,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,Y,Y
2015,21075,Y-W Electric Assn Inc,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,N,,Y,,,,,,
2015,21079,Wyrulec Company,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2015,21081,Yampa Valley Electric Assn Inc,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2015,21093,3 Phases Renewables,CA,Retail Power Marketer,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2015,21095,Public Serv Comm of Yazoo City,MS,Political Subdivision,SERC,,,,,,Y,N,,,,,,N,Y,,,Y,,,Y,,,,Y,,
2015,21101,Village of Yellow Springs - (OH),OH,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,N,
2015,21111,Perennial Public Power Dist,NE,Political Subdivision,SPP,,,,,,,Y,,,,,,N,,,Y,,N,Y,Y,,,,,,
2015,21114,Yazoo Valley Elec Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,21140,Yuba County Water Agency,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,Y,,,,
2015,21158,City of Zeeland - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,,
2015,21244,"Southside Electric Coop, Inc",VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,N,,Y,,,,,,
2015,21249,"HQ Energy Services (US), Inc",CT,Wholesale Power Marketer,NPCC,,,,N,N,,,,,,Y,Y,Y,Y,Y,,N,,Y,,N,Y,,,,
2015,21258,"Constellation Energy Services NY, Inc.",NY,Retail Power Marketer,,,,,N,,,,,,,,Y,,,,,,,N,,,N,Y,,,
2015,21305,El Paso Marketing Company LLC,TX,Wholesale Power Marketer,TRE,,,,N,,,,,,,Y,,,,,,,,,,,Y,,,,
2015,21352,Municipal Energy Agency of NE,NE,Political Subdivision,MRO,,,Y,,,,N,Y,,,,,Y,Y,,,Y,,Y,,,Y,,,,
2015,21513,"Fergus Electric Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,N,Y,Y,Y,,,,,
2015,21526,City of Laurens - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,21538,"Mohave Electric Cooperative, I",AZ,Cooperative,WECC,,,,,,,,N,,,,,,,,,,,,Y,,,,,,
2015,21554,Seminole Electric Cooperative Inc,FL,Cooperative,FRCC,,Y,,,,N,,,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2015,21567,"Washington-St Tammany E C, Inc",LA,Cooperative,SERC,,,,,,N,Y,,,,,,N,Y,,N,,,,Y,,,,,,
2015,21632,EnergyUnited Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,N,Y,Y,,,,,Y,Y
2015,21704,MSR Public Power Agency,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,Y,N,Y,,,Y,,,,
2015,21795,"Constellation Energy Services, Inc.",WI,Retail Power Marketer,,N,,,N,N,N,,N,,,Y,,,Y,Y,,,,Y,,,Y,Y,,,
2015,22053,Kentucky Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2015,22056,Smarr EMC,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,
2015,22500,Westar Energy Inc,KS,Investor Owned,SPP,Y,,Y,,Y,Y,Y,Y,N,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,,,Y,Y
2015,22646,"United Electric Coop, Inc - (MO)",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,22690,Roosevelt County Elec Coop Inc,NM,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,Y,Y,,,,,,
2015,22814,Raft Rural Elec Coop Inc,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2015,22815,Delta Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,N,,,,Y,,,,,,
2015,22822,Clark County Rural E M C - (IN),IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2015,23326,"Sierra Electric Coop, Inc",NM,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2015,23586,"Vigilante Electric Coop, Inc",MT,Cooperative,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2015,23826,Bluestem Electric Coop Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2015,24211,Tucson Electric Power Co,AZ,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2015,24431,Utah Municipal Power Agency,UT,Municipal Mktg Authority,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2015,24558,City of Escanaba,MI,Municipal,MRO,,,Y,,N,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,,
2015,24590,Unitil Energy Systems,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2015,24753,Boone County Rural EMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2015,24889,Brunswick Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,24949,Cass County Elec Coop Inc,ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2015,25060,Wellton-Mohawk Irr & Drain Dist,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2015,25177,Dakota Electric Association,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2015,25251,"Entergy Power, Inc",AR,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,N,Y,,,,,,,,,
2015,25262,"DTE Energy Trading, Inc",MI,Wholesale Power Marketer,RFC,Y,,,,Y,,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,
2015,25295,Western Indiana Energy REMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2015,25866,Ak-Chin Electric Utility Authority,AZ,State,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,
2015,26218,Little Ocmulgee El Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2015,26253,Louisiana Energy & Power Authority,LA,Political Subdivision,SPP,,,,,,,Y,,,,,,,Y,,,Y,,,,,,,,,
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,,
2015,26616,North Slope Borough Power & Light,AK,Municipal,AK,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,
2015,26751,"National Grid Generation, LLC",NY,Investor Owned,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,Y,Y
2015,26765,Pella Cooperative Elec Assn,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2015,26916,"Ravalli County Elec Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,N,
2015,26934,"Red Lake Electric Coop, Inc",MN,Cooperative,MRO,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2015,26939,Red River Valley Coop Pwr Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2015,27000,WAPA-- Western Area Power Administration,CO,Federal,,,,N,,,N,N,N,Y,N,,,Y,Y,,N,N,Y,Y,,,Y,,N,Y,Y
2015,27058,"High West Energy, Inc",WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2015,27222,City of Ripley - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2015,27238,"Southwest Electric Coop, Inc",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2015,27316,Town of Stowe- (VT),VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2015,27369,Taylor Electric Coop Inc - (TX),TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,
2015,27422,Todd-Wadena Electric Coop,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2015,27599,Carroll-White REMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2015,27703,U S Army Corps of Engineers,MI,Federal,RFC,,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,N,
2015,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,,Y,Y,,Y,Y,,,
2015,28604,Kerrville Public Utility Board,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,Y
2015,28802,"Talen Energy Marketing, LLC",PA,Retail Power Marketer,RFC,,,,,N,,,,,Y,Y,Y,,Y,Y,,N,,Y,,,Y,Y,N,N,N
2015,28978,City of San Marcos - (TX),TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2015,29304,Southeastern Power Admin,GA,Federal,SERC,,Y,,,,Y,,,,,,,,,,,N,,Y,,,Y,,,,
2015,30151,"Tri-State G & T Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,Y,Y
