,|Data Year|,|Utility Number|,|Utility Name|,|State|,|County|
149,2014,12388,City of Metropolis - (IL),IL,Massac
150,2014,12395,Menard Electric Coop,IL,Cass
151,2014,12395,Menard Electric Coop,IL,Logan
152,2014,12395,Menard Electric Coop,IL,Macon
153,2014,12395,Menard Electric Coop,IL,Mason
154,2014,12395,Menard Electric Coop,IL,Menard
155,2014,12395,Menard Electric Coop,IL,Morgan
156,2014,12395,Menard Electric Coop,IL,Sangamon
157,2014,12395,Menard Electric Coop,IL,Tazewell
158,2014,12803,"Monroe County Elec Coop, Inc",IL,Monroe
159,2014,12803,"Monroe County Elec Coop, Inc",IL,Randolph
160,2014,12803,"Monroe County Elec Coop, Inc",IL,St Clair
161,2014,13032,Mt Carmel Public Utility Co,IL,Wabash
162,2014,13208,City of Naperville - (IL),IL,Du Page
163,2014,13208,City of Naperville - (IL),IL,Will
164,2014,13292,Norris Electric Coop,IL,Clark
165,2014,13292,Norris Electric Coop,IL,Clay
166,2014,13292,Norris Electric Coop,IL,Crawford
167,2014,13292,Norris Electric Coop,IL,Cumberland
168,2014,13292,Norris Electric Coop,IL,Effingham
169,2014,13292,Norris Electric Coop,IL,Jasper
170,2014,13292,Norris Electric Coop,IL,Lawrence
171,2014,13292,Norris Electric Coop,IL,Richland
172,2014,13292,Norris Electric Coop,IL,Shelby
173,2014,13292,Norris Electric Coop,IL,Wabash
174,2014,13560,City of Newton - (IL),IL,Jasper
175,2014,13993,City of Oglesby - (IL),IL,La Salle
176,2014,14840,City of Peru - (IL),IL,La Salle
177,2014,15388,City of Princeton - (IL),IL,Bureau
178,2014,15686,Village of Rantoul - (IL),IL,Champaign
179,2014,15772,City of Red Bud - (IL),IL,Randolph
180,2014,16092,Village of Riverton - (IL),IL,Sangamon
181,2014,16179,Rochelle Municipal Utilities,IL,Lee
182,2014,16179,Rochelle Municipal Utilities,IL,Ogle
183,2014,16196,Rock Energy Cooperative,IL,Boone
184,2014,16196,Rock Energy Cooperative,IL,McHenry
185,2014,16196,Rock Energy Cooperative,IL,Stephenson
186,2014,16196,Rock Energy Cooperative,IL,Winnebago
187,2014,16198,City of Rock Falls - (IL),IL,Whiteside
188,2014,16269,City of Roodhouse - (IL),IL,Greene
189,2014,16420,Rural Electric Conven Coop,IL,Christian
190,2014,16420,Rural Electric Conven Coop,IL,Macoupin
191,2014,16420,Rural Electric Conven Coop,IL,Montgomery
192,2014,16420,Rural Electric Conven Coop,IL,Morgan
193,2014,16420,Rural Electric Conven Coop,IL,Sangamon
194,2014,16740,Scenic Rivers Energy Coop,IL,Jo Daviess
195,2014,16740,Scenic Rivers Energy Coop,IL,Stephenson
196,2014,17040,"Shelby Electric Coop, Inc",IL,Christian
197,2014,17040,"Shelby Electric Coop, Inc",IL,Cumberland
198,2014,17040,"Shelby Electric Coop, Inc",IL,Effingham
199,2014,17040,"Shelby Electric Coop, Inc",IL,Fayette
200,2014,17040,"Shelby Electric Coop, Inc",IL,Macon
201,2014,17040,"Shelby Electric Coop, Inc",IL,Montgomery
202,2014,17040,"Shelby Electric Coop, Inc",IL,Moultrie
203,2014,17040,"Shelby Electric Coop, Inc",IL,Sangamon
204,2014,17040,"Shelby Electric Coop, Inc",IL,Shelby
205,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Franklin
206,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Gallatin
207,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Hamilton
208,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Hardin
209,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Johnson
210,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Massac
211,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Pope
212,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Saline
213,2014,17585,"Southeastern IL Elec Coop, Inc",IL,White
214,2014,17585,"Southeastern IL Elec Coop, Inc",IL,Williamson
215,2014,17631,Southern Illinois Elec Coop,IL,Alexander
216,2014,17631,Southern Illinois Elec Coop,IL,Jackson
217,2014,17631,Southern Illinois Elec Coop,IL,Johnson
218,2014,17631,Southern Illinois Elec Coop,IL,Massac
219,2014,17631,Southern Illinois Elec Coop,IL,Pope
220,2014,17631,Southern Illinois Elec Coop,IL,Pulaski
221,2014,17631,Southern Illinois Elec Coop,IL,Union
222,2014,17631,Southern Illinois Elec Coop,IL,Williamson
223,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Bond
224,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Clay
225,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Clinton
226,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Effingham
227,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Fayette
228,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Macoupin
229,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Madison
230,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Marion
231,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Montgomery
232,2014,17697,Southwestern Electric Coop Inc - (IL),IL,Shelby
233,2014,17697,Southwestern Electric Coop Inc - (IL),IL,St Clair
234,2014,17828,City of Springfield - (IL),IL,Sangamon
235,2014,17838,"Spoon River Electric Coop, Inc",IL,Fulton
236,2014,17838,"Spoon River Electric Coop, Inc",IL,Knox
237,2014,17838,"Spoon River Electric Coop, Inc",IL,McDonough
238,2014,17838,"Spoon River Electric Coop, Inc",IL,Peoria
239,2014,17838,"Spoon River Electric Coop, Inc",IL,Schuyler
240,2014,17860,City of St Charles - (IL),IL,DuPage
241,2014,17860,City of St Charles - (IL),IL,Kane
242,2014,18277,City of Sullivan - (IL),IL,Moultrie
243,2014,18955,"Tri-County Electric Coop, Inc",IL,Clay
244,2014,18955,"Tri-County Electric Coop, Inc",IL,Clinton
245,2014,18955,"Tri-County Electric Coop, Inc",IL,Franklin
246,2014,18955,"Tri-County Electric Coop, Inc",IL,Hamilton
247,2014,18955,"Tri-County Electric Coop, Inc",IL,Jefferson
248,2014,18955,"Tri-County Electric Coop, Inc",IL,Marion
249,2014,18955,"Tri-County Electric Coop, Inc",IL,Perry
250,2014,18955,"Tri-County Electric Coop, Inc",IL,St Clair
251,2014,18955,"Tri-County Electric Coop, Inc",IL,Washington
252,2014,18955,"Tri-County Electric Coop, Inc",IL,Wayne
253,2014,20111,Warren County Rural E M C,IL,Iroquois
254,2014,20111,Warren County Rural E M C,IL,Vermilion
255,2014,20180,City of Waterloo - (IL),IL,Monroe
256,2014,20222,Wayne-White Counties Elec Coop,IL,Clay
257,2014,20222,Wayne-White Counties Elec Coop,IL,Edwards
258,2014,20222,Wayne-White Counties Elec Coop,IL,Franklin
259,2014,20222,Wayne-White Counties Elec Coop,IL,Gallatin
260,2014,20222,Wayne-White Counties Elec Coop,IL,Hamilton
261,2014,20222,Wayne-White Counties Elec Coop,IL,Jefferson
262,2014,20222,Wayne-White Counties Elec Coop,IL,Marion
263,2014,20222,Wayne-White Counties Elec Coop,IL,Richland
264,2014,20222,Wayne-White Counties Elec Coop,IL,Wabash
265,2014,20222,Wayne-White Counties Elec Coop,IL,Wayne
266,2014,20222,Wayne-White Counties Elec Coop,IL,White
267,2014,20824,Village of Winnetka - (IL),IL,Cook
268,2014,29296,Western Illinois Elec Coop,IL,Adams
269,2014,29296,Western Illinois Elec Coop,IL,Hancock
270,2014,29296,Western Illinois Elec Coop,IL,Henderson
271,2014,29296,Western Illinois Elec Coop,IL,McDonough
272,2014,40307,"Prairie Power, Inc",IL,Adams
273,2014,40307,"Prairie Power, Inc",IL,Brown
274,2014,40307,"Prairie Power, Inc",IL,Calhoun
275,2014,40307,"Prairie Power, Inc",IL,Cass
276,2014,40307,"Prairie Power, Inc",IL,Christian
277,2014,40307,"Prairie Power, Inc",IL,Fulton
278,2014,40307,"Prairie Power, Inc",IL,Greene
279,2014,40307,"Prairie Power, Inc",IL,Hancock
280,2014,40307,"Prairie Power, Inc",IL,Henderson
281,2014,40307,"Prairie Power, Inc",IL,Knox
282,2014,40307,"Prairie Power, Inc",IL,Logan
283,2014,40307,"Prairie Power, Inc",IL,Macoupin
284,2014,40307,"Prairie Power, Inc",IL,Mason
285,2014,40307,"Prairie Power, Inc",IL,McDonough
286,2014,40307,"Prairie Power, Inc",IL,Menard
287,2014,40307,"Prairie Power, Inc",IL,Montgomery
288,2014,40307,"Prairie Power, Inc",IL,Morgan
289,2014,40307,"Prairie Power, Inc",IL,Pike
290,2014,40307,"Prairie Power, Inc",IL,Sangamon
291,2014,40307,"Prairie Power, Inc",IL,Schuyler
292,2014,40307,"Prairie Power, Inc",IL,Scott
293,2014,40367,Village of Ladd - (IL),IL,Bureau
294,2014,56697,Ameren Illinois Company,IL,Adams
295,2014,56697,Ameren Illinois Company,IL,Alexander
296,2014,56697,Ameren Illinois Company,IL,Bond
297,2014,56697,Ameren Illinois Company,IL,Brown
298,2014,56697,Ameren Illinois Company,IL,Bureau
299,2014,56697,Ameren Illinois Company,IL,Calhoun
300,2014,56697,Ameren Illinois Company,IL,Cass
301,2014,56697,Ameren Illinois Company,IL,Champaign
302,2014,56697,Ameren Illinois Company,IL,Christian
303,2014,56697,Ameren Illinois Company,IL,Clark
304,2014,56697,Ameren Illinois Company,IL,Clay
305,2014,56697,Ameren Illinois Company,IL,Clinton
306,2014,56697,Ameren Illinois Company,IL,Coles
307,2014,56697,Ameren Illinois Company,IL,Crawford
308,2014,56697,Ameren Illinois Company,IL,Cumberland
309,2014,56697,Ameren Illinois Company,IL,DeWitt
310,2014,56697,Ameren Illinois Company,IL,Douglas
311,2014,56697,Ameren Illinois Company,IL,Edgar
312,2014,56697,Ameren Illinois Company,IL,Edwards
313,2014,56697,Ameren Illinois Company,IL,Effingham
314,2014,56697,Ameren Illinois Company,IL,Fayette
315,2014,56697,Ameren Illinois Company,IL,Ford
316,2014,56697,Ameren Illinois Company,IL,Franklin
317,2014,56697,Ameren Illinois Company,IL,Fulton
318,2014,56697,Ameren Illinois Company,IL,Gallatin
319,2014,56697,Ameren Illinois Company,IL,Greene
320,2014,56697,Ameren Illinois Company,IL,Hancock
321,2014,56697,Ameren Illinois Company,IL,Henderson
322,2014,56697,Ameren Illinois Company,IL,Henry
323,2014,56697,Ameren Illinois Company,IL,Iroquois
324,2014,56697,Ameren Illinois Company,IL,Jackson
325,2014,56697,Ameren Illinois Company,IL,Jasper
326,2014,56697,Ameren Illinois Company,IL,Jefferson
327,2014,56697,Ameren Illinois Company,IL,Jersey
328,2014,56697,Ameren Illinois Company,IL,Johnson
329,2014,56697,Ameren Illinois Company,IL,Kendall
330,2014,56697,Ameren Illinois Company,IL,Knox
331,2014,56697,Ameren Illinois Company,IL,La Salle
332,2014,56697,Ameren Illinois Company,IL,Lawrence
333,2014,56697,Ameren Illinois Company,IL,Livingston
334,2014,56697,Ameren Illinois Company,IL,Logan
335,2014,56697,Ameren Illinois Company,IL,Macon
336,2014,56697,Ameren Illinois Company,IL,Macoupin
337,2014,56697,Ameren Illinois Company,IL,Madison
338,2014,56697,Ameren Illinois Company,IL,Marion
339,2014,56697,Ameren Illinois Company,IL,Marshall
340,2014,56697,Ameren Illinois Company,IL,Mason
341,2014,56697,Ameren Illinois Company,IL,Massac
342,2014,56697,Ameren Illinois Company,IL,McDonough
343,2014,56697,Ameren Illinois Company,IL,McLean
344,2014,56697,Ameren Illinois Company,IL,Menard
345,2014,56697,Ameren Illinois Company,IL,Mercer
346,2014,56697,Ameren Illinois Company,IL,Monroe
347,2014,56697,Ameren Illinois Company,IL,Montgomery
348,2014,56697,Ameren Illinois Company,IL,Morgan
349,2014,56697,Ameren Illinois Company,IL,Moultrie
350,2014,56697,Ameren Illinois Company,IL,Peoria
351,2014,56697,Ameren Illinois Company,IL,Perry
352,2014,56697,Ameren Illinois Company,IL,Piatt
353,2014,56697,Ameren Illinois Company,IL,Pike
354,2014,56697,Ameren Illinois Company,IL,Pulaski
355,2014,56697,Ameren Illinois Company,IL,Putnam
356,2014,56697,Ameren Illinois Company,IL,Randolph
357,2014,56697,Ameren Illinois Company,IL,Richland
358,2014,56697,Ameren Illinois Company,IL,Saline
359,2014,56697,Ameren Illinois Company,IL,Sangamon
360,2014,56697,Ameren Illinois Company,IL,Schuyler
361,2014,56697,Ameren Illinois Company,IL,Scott
362,2014,56697,Ameren Illinois Company,IL,Shelby
363,2014,56697,Ameren Illinois Company,IL,St Clair
364,2014,56697,Ameren Illinois Company,IL,Stark
365,2014,56697,Ameren Illinois Company,IL,Tazewell
366,2014,56697,Ameren Illinois Company,IL,Union
367,2014,56697,Ameren Illinois Company,IL,Vermilion
368,2014,56697,Ameren Illinois Company,IL,Wabash
369,2014,56697,Ameren Illinois Company,IL,Warren
370,2014,56697,Ameren Illinois Company,IL,Washington
371,2014,56697,Ameren Illinois Company,IL,Wayne
372,2014,56697,Ameren Illinois Company,IL,White
373,2014,56697,Ameren Illinois Company,IL,Williamson
374,2014,56697,Ameren Illinois Company,IL,Woodford
