Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Reporting Year Incremental Annual Savings,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Incremental Life Cycle Savings,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Reporting Year Incremental Cost,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Incremental Life Cycle Costs,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Weighted Average Life,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
Data Year,Utility Number,Utility Name,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Website
2014,4176,Connecticut Light & Power Co,CT,ISNE,110337,141395,42381,.,294113,13,19,6,.,38,1082608,1757416,526757,.,3366781,13,19,6,.,38,46871,38011,11354,.,96236,15018,18409,4195,.,37622,46871,38011,11354,.,96236,15018,18409,4195,.,37622,10,12,12,0,http://www.ctenergydashboard.com
2014,4226,Consolidated Edison Co-NY Inc,NY,NYIS,30833,168139,.,.,198972,7,27.3,.,.,34.3,1066317,6579427,.,.,7645744,25.7,112.1,.,.,137.8,10187,41367,.,.,51554,4739,20595,.,.,25334,37963,127153,.,.,165116,31472,98326,.,.,129798,10,10,.,.,
2014,4254,Consumers Energy Co,MI,MISO,190768,193721,64815,.,449304,14,30,10,.,54,1811404,2768584,926310,.,5506298,14,30,10,.,54,13214,16277,5446,.,34937,30958,6729,2251,.,39938,13214,16277,5446,.,34937,30958,6729,2251,.,39938,9,14,14,.,www.consumersenergy.com
2014,4280,Conway Corporation,AR,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,4296,"Cookson Hills Elec Coop, Inc",OK,AECI,99,1,.,.,100,.,.,.,.,.,1001,1,.,.,1002,.,.,.,.,.,45,7,.,.,52,.,.,.,.,.,257,7,.,.,264,.,.,.,.,.,3,3,.,.,
2014,4317,"Coos-Curry Electric Coop, Inc",OR,BPAT,80,20,.,.,100,.,.,.,.,.,400,100,.,.,500,.,.,.,.,.,16,4,.,.,20,.,.,.,.,.,16,4,.,.,20,.,.,.,.,.,5,5,.,.,http://www.pngc.com/members/index.aspx
2014,4363,Corn Belt Power Coop,IA,WAUE,5313,.,9819,.,15132,1.1,.,2,.,3.1,78850,.,118712,.,197562,1.1,.,2,.,3.1,543,.,309,.,852,218,.,217,.,435,543,.,309,.,852,218,.,217,.,435,17.9,.,12.1,.,
2014,4401,"Cotton Electric Coop, Inc",OK,SWPP,80,.,.,.,80,1.95,.,.,.,1.95,1144,.,.,.,1144,1.95,.,.,.,1.95,48,.,.,.,48,.,.,.,.,.,48,.,.,.,48,.,.,.,.,.,10,.,.,.,
2014,4430,"Covington Electric Coop, Inc",AL,AEC,219,.,.,.,219,0.7,.,.,.,0.7,3285,.,.,.,3285,0.7,.,.,.,0.7,48,.,.,.,48,.,.,.,.,0,48,.,.,.,48,.,.,.,.,0,15,0,0,.,
2014,4432,Coweta-Fayette El Member Corp,GA,SOCO,443,.,.,.,443,0.5,.,.,.,0.5,4428,.,.,.,4428,0.5,.,.,.,0.5,61,.,.,.,61,173,.,.,.,173,61,.,.,.,61,173,.,.,.,173,10,.,.,.,www.utility.org
2014,4442,PUD No 1 of Cowlitz County,WA,BPAT,3623,5328,58953,0,67904,0.5,0.8,6.7,0,8,43472,63938,589532,0,696942,0.5,0.8,6.7,0,8,1182,1138,6303,0,8623,445,139,156,0,740,1182,1138,6303,0,8623,445,139,156,0,740,10.3,10.3,10.3,0,
2014,4604,City of Crystal Falls,MI,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,4607,City of Cuba City,WI,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,4610,City of Cuero - (TX),TX,ERCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,4683,City of Cuyahoga Falls - (OH),OH,PJM,.,140,737,.,877,.,0.1,0.1,.,0.2,.,1734,5296,.,7030,.,0.4,0.6,.,1,.,11,48,.,59,.,0,0,.,0,.,11,48,.,59,.,0,0,.,0,.,12.37,7.18,.,http://www.gosustainableenergy.com/
2014,4704,"DS&O Electric Cooperative, Inc.",KS,SWPP,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,0,.,.,.,
2014,4794,City of Danville - (VA),VA,PJM,2426,719,1459,0,4604,0,0,0,0,0,19597,5808,11786,0,37191,0,0,0,0,0,141,18,30,0,189,268,1,1,0,270,141,18,30,0,189,268,1,1,0,270,17.3,10,10,0,
2014,4911,Dawson Power District,NE,SWPP,837,103,4821,0,5761,0.2,0,0,0,0.2,16120,1124,35165,0,52409,0.2,0,0,0,0.2,118,10,114,0,242,19,12,19,0,50,118,10,114,0,242,19,12,19,0,50,19.26,10.94,7.29,0,
2014,4922,Dayton Power & Light Co,OH,PJM,86226,55491,40298,.,182015,11,13,7,.,31,542942,624850,453780,.,1621572,6,12,7,.,25,3080,3865,2807,.,9752,5390,1426,1036,.,7852,19114,18299,13285,.,50698,13634,6749,4901,.,25284,9.938,6.915,5.022,.,
2014,5027,Delmarva Power,MD,PJM,30122,49325,.,.,79447,4.4,8.6,.,.,13,176347,677098,.,.,853445,4.4,8.6,.,.,13,3855,30569,.,.,34424,3389,3478,.,.,6867,3885,30569,.,.,34454,3389,3478,.,.,6867,5.9,13.7,.,.,
2014,5056,City of Denison - (IA),IA,WAUE,61,49,146,.,256,0,0,0,.,0,826,588,1764,.,3178,0,0,0,.,0,7,2,7,.,16,7,2,6,.,15,7,2,7,.,16,7,2,6,.,14,13.6,12,12,.,
2014,5063,City of Denton - (TX),TX,ERCO,685,0,.,.,685,0.3,0,.,.,0.3,10670,0,.,.,10670,0.3,0,.,.,0.3,350,0,.,.,350,45,0,.,.,45,350,.,.,.,350,45,.,.,.,45,15.6,.,.,.,
2014,5070,Delaware Electric Cooperative,DE,PJM,756,2233,.,.,2989,.,.,.,.,.,7705,22330,.,.,30035,.,.,.,.,.,228,179,.,.,407,.,.,.,.,.,228,179,.,.,407,.,.,.,.,.,10.09,10,0,0,
2014,5078,"Denton County Elec Coop, Inc",TX,ERCO,3571,2591,.,.,6162,0.9,0.7,.,.,1.6,211261,129528,.,.,340789,0.9,0.7,.,.,1.6,363,239,.,.,602,.,.,.,.,.,2966,2391,.,.,5357,.,.,.,.,.,7.46,5,.,.,
2014,5109,DTE Electric Company,MI,MISO,331892,349747,.,.,681639,37.7,58.6,.,.,96.3,8813485,8347441,.,.,17160926,38.57,51.74,.,.,90.31,.,.,.,.,0,43689,41086,.,.,84775,.,.,.,.,0,185052,161868,.,.,346920,9.74,7.38,.,.,
2014,5111,City of Detroit Lakes - (MN),MN,MISO,165,152,457,.,774,0,0,0.1,.,0.1,2191,1796,5388,.,9375,0.5,0.3,1,.,1.8,15,10,28,.,53,15,11,34,.,60,15,10,28,.,53,15,11,34,.,60,13.3,11.8,11.8,.,www.brightenergysolutions.com 
2014,5175,Dixie Electric Power Assn,MS,MISO,8,.,.,.,8,.,.,.,.,.,38,.,.,.,38,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,5,.,.,.,
2014,5202,Dixie Electric Membership Corp,LA,MISO,.,.,.,.,.,76.2,.,.,.,76.2,.,.,.,.,.,76.2,.,.,.,76.2,915,.,.,.,915,15,.,.,.,15,915,.,.,.,915,15,.,.,.,15,30,.,.,.,
2014,5204,Dixie Electric Coop,AL,AEC,27,2,.,.,29,.,.,.,.,.,112,6,.,.,118,.,.,.,.,.,.,.,.,.,.,3,1,.,.,4,.,.,.,.,.,3,1,.,.,4,4,4,.,.,
2014,5327,Douglas Electric Coop - (OR),OR,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,0,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WWW.dec.coop
2014,5336,City of Dover - (OH),OH,PJM,143,202,1935,.,2280,0,0.1,0.2,.,0.3,1123,1880,28608,.,31611,0.018,0.037,0.193,.,0.248,14,13,63,.,90,102,34,182,.,318,14,13,63,.,90,102,34,182,.,318,7.84,9.29,14.78,.,
2014,5416,"Duke Energy Carolinas, LLC",NC,DUK,263591,162895,.,.,426486,338.9,291.5,.,.,630.4,1179807,1624871,.,.,2804678,338.9,291.5,.,.,630.4,17026,19894,.,.,36920,19350,3379,.,.,22729,17026,19894,.,.,36920,19350,3379,.,.,22730,4.48,9.97,.,.,
2014,5416,"Duke Energy Carolinas, LLC",SC,DUK,97492,60249,.,.,157741,125.3,107.8,.,.,233.1,436367,600980,.,.,1037347,175.7,186,.,.,361.7,6297,7358,.,.,13655,7157,1250,.,.,8407,6297,7358,.,.,13655,7157,1250,.,.,8407,4.48,9.97,.,.,
2014,5417,Dunn County Electric Coop,WI,MISO,1021,19,0,0,1040,0.1,0,0,0,0.1,14409,267,.,0,14676,1.2,0.1,.,0,1.3,87,5,0,0,92,96,5,0,0,101,87,5,.,0,92,96,5,0,0,101,14.106,14.222,0,0,www.dunnenergy.com
