Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Number of,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Types of Program,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
,,,,Customers Enrolled,,,,,Time of Use Pricing,,,,Real Time Pricing,,,,Variable Peak Pricing,,,,Critical Peak Pricing,,,,Critical Peak Rebate,,,
Data Year,Utility Number,Utility Name,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation
2014,12330,Meriwether Lewis Electric Coop,TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12341,MidAmerican Energy Co,IA,13,738,99,.,850,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12341,MidAmerican Energy Co,IL,53,7,80,.,140,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12341,MidAmerican Energy Co,SD,.,8,3,.,11,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12390,Metropolitan Edison Co,PA,40787,1549,70,0,42406,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12450,Midland Power Coop,IA,.,11,6,.,17,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12470,Middle Tennessee E M C,TN,0,2,2,0,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12472,Middle Georgia El Member Corp,GA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12473,Town of Middleborough - (MA),MA,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12515,"Midwest Electric, Inc",OH,0,29,2,0,31,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2014,12532,City of Milan,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12647,"ALLETE, Inc.",MN,654,.,.,.,654,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2014,12686,Mississippi Power Co,MS,.,.,9,.,9,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12692,"Missoula Electric Coop, Inc",MT,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12698,KCP&L Greater Missouri Operations Co.,MO,.,88,.,.,88,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12745,Modesto Irrigation District,CA,0,19,164,0,183,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12825,NorthWestern Energy LLC - (MT),MT,190,.,.,.,190,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12839,City of Montezuma - (IA),IA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12860,Morgan County Rural Elec Assn,CO,26,.,.,.,26,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12929,South Central Indiana REMC,IN,8,0,0,0,8,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12988,City of Morristown - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,12990,Consolidated Electric Coop Inc,OH,.,1,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2014,13027,"Mountain Electric Coop, Inc",NC,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13027,"Mountain Electric Coop, Inc",TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13036,Village of Mt. Horeb - (WI),WI,14,8,0,0,22,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13039,City of Mt Pleasant - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13050,"Mountain Parks Electric, Inc",CO,400,25,11,.,436,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13119,City of Murfreesboro,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13138,City of Murray - (KY),KY,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13144,City of Muscle Shoals,AL,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13145,Village of Muscoda - (WI),WI,0,5,2,0,7,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13216,Nashville Electric Service,TN,0,8,14,0,22,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13227,Natchez Trace Elec Power Assn,MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13318,"Navopache Electric Coop, Inc",AZ,7840,291,27,.,8158,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13337,Nebraska Public Power District,NE,.,41,23,.,64,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13407,Nevada Power Co,NV,5637,2701,1532,.,9870,Y,Y,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
2014,13412,City of New Albany - (MS),MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13416,City of New Bern - (NC),NC,0,24,7,.,31,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2014,13437,City of Newbern,TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13438,Village of New Glarus - (WI),WI,0,3,0,0,3,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13441,New Hampshire Elec Coop Inc,NH,272,0,0,0,272,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2014,13448,City of New Holstein - (WI),WI,34,20,0,0,54,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13467,New London Electric&Water Util,WI,0,15,5,0,20,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13481,City of New Richmond,WI,34,21,0,0,55,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13488,New Ulm Public Utilities Comm,MN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13511,New York State Elec & Gas Corp,NY,134804,5233,499,0,140536,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13550,City of Newport,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13561,City of Newton - (NC),NC,.,4,4,.,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13573,Niagara Mohawk Power Corp.,NY,.,230,49,0,279,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13640,Northern Virginia Elec Coop,VA,35,.,.,.,35,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13669,North Alabama Electric Coop,AL,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13693,"North Central Elec Coop, Inc",OH,8470,1168,13,.,9651,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13694,"North Central Elec Coop, Inc",ND,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13697,North Central Power Co Inc,WI,98,3,5,0,106,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13698,North Central Public Pwr Dist,NE,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13716,North Georgia Elec Member Corp,GA,0,32,21,0,53,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13718,City of North Little Rock - (AR),AR,0,22,1,0,23,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13730,City of North St Paul - (MN),MN,.,1,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13735,Northcentral Mississippi E P A,MS,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13739,Northeast Nebraska P P D,NE,145,.,646,.,791,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2014,13756,Northern Indiana Pub Serv Co,IN,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13762,"Northern Neck Elec Coop, Inc",VA,1,8,.,.,9,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13780,Northern States Power Co,WI,7179,7916,991,.,16086,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13781,Northern States Power Co - Minnesota,MN,430,3204,3998,.,7632,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13781,Northern States Power Co - Minnesota,ND,25,205,179,.,409,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13781,Northern States Power Co - Minnesota,SD,3,77,180,.,260,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13799,Prairie Land Electric Coop Inc,KS,.,.,1,.,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13807,Northwestern Electric Coop Inc - (OK),OK,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13815,Northwestern Wisconsin Elec Co,WI,529,51,27,.,607,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13838,"Northfork Electric Coop, Inc",OK,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13933,City of Oak Ridge,TN,0,1,1,0,2,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13936,Oakdale Electric Coop,WI,806,60,28,.,894,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2014,13955,City of Ocala,FL,.,.,.,.,.,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13963,Oconomowoc Utilities,WI,23,44,5,0,72,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13965,Oconto Falls Water & Light Comm,WI,0,6,0,0,6,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,13998,Ohio Edison Co,OH,0,0,27,0,27,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
2014,14006,Ohio Power Co,OH,698629,749,17,0,699395,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2014,14062,Oklahoma Electric Coop Inc,OK,47700,3479,0,0,51179,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14063,Oklahoma Gas & Electric Co,AR,5139,379,46,.,5564,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N
2014,14063,Oklahoma Gas & Electric Co,OK,98997,7980,962,.,107939,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N
2014,14078,City of Okolona,MS,0,112,0,0,112,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14127,Omaha Public Power District,NE,0,110,3,0,113,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14146,City of Opelika - (AL),AL,0,1,2,0,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14154,Orange & Rockland Utils Inc,NY,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14160,Orange County Rural E M C,IN,426,.,.,.,426,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14164,City of Orangeburg - (SC),SC,.,.,17,.,17,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14170,Orcas Power & Light Coop,WA,63,0,0,0,63,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14175,"Tri-County Electric Coop, Inc",SC,.,.,180,.,180,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14178,"P K M Electric Coop, Inc",MN,.,0,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14232,Otter Tail Power Co,MN,2753,209,33,0,2995,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2014,14232,Otter Tail Power Co,ND,3548,25,0,0,3573,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N
2014,14232,Otter Tail Power Co,SD,416,15,0,0,431,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N
2014,14251,Owen Electric Coop Inc,KY,.,.,.,.,.,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14268,City of Owensboro - (KY),KY,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14275,City of Oxford - (MS),MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14289,Ozarks Electric Coop Corp - (AR),AR,0,16,2,.,18,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2014,14328,Pacific Gas & Electric Co,CA,238545,380649,935,0,620129,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2014,14354,PacifiCorp,CA,0,7,6,0,13,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14354,PacifiCorp,ID,12943,2,1,0,12946,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14354,PacifiCorp,OR,1157,276,136,0,1569,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14354,PacifiCorp,UT,396,833,545,1,1775,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14354,PacifiCorp,WA,0,31,20,0,51,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14354,PacifiCorp,WY,0,17,65,0,82,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14398,Palmetto Electric Coop Inc,SC,1,204,.,.,205,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2014,14401,City of Palo Alto - (CA),CA,17,1,.,.,18,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14426,Panhandle Rural El Member Assn,NE,1781,1143,845,.,3769,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14455,City of Paris - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14471,Parke County Rural E M C,IN,24,.,1,.,25,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14500,Park Electric Coop Inc,MT,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14505,Parkland Light & Water Company,WA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14534,City of Pasadena - (CA),CA,146,145,.,.,291,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14557,"Pee Dee Electric Coop, Inc",SC,2,.,20,.,22,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2014,14563,Pearl River Valley El Pwr Assn,MS,.,.,1,.,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14605,City of Peabody - (MA),MA,.,3,3,.,6,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14606,"Peace River Electric Coop, Inc",FL,.,2,2,.,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14610,Orlando Utilities Comm,FL,.,200,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14668,Peninsula Light Company,WA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14711,Pennsylvania Electric Co,PA,18827,212,92,0,19131,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14712,Pemiscot-Dunklin Elec Coop Inc,MO,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14715,PPL Electric Utilities Corp,PA,1329,108,9,0,1446,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14716,Pennsylvania Power Co,PA,0,0,22,0,22,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14717,Pee Dee Electric Member Corp,NC,16,.,.,.,16,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14724,Pennyrile Rural Electric Coop,KY,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14940,PECO Energy Co,PA,.,351,89,.,440,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,14947,City of Philadelphia - (MS),MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15016,Pickwick Electric Coop,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15023,Piedmont Electric Member Corp,NC,584,51,1,.,636,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2014,15034,Pierce-Pepin Coop Services,WI,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15045,Pike County Light & Power Co,PA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15141,Plateau Electric Cooperative,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15145,City of Plattsburgh - (NY),NY,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15159,City of Plymouth - (WI),WI,15,29,8,0,52,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15211,Pontotoc Electric Power Assn,MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15248,Portland General Electric Co,OR,2354,304,.,.,2658,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15257,"Poudre Valley R  E  A, Inc",CO,.,.,.,.,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15263,The Potomac Edison Company,MD,.,72,64,.,136,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15263,The Potomac Edison Company,WV,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15270,Potomac Electric Power Co,DC,404,2949,1,.,3354,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15270,Potomac Electric Power Co,MD,468000,233,12,.,468245,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
2014,15293,Powell Valley Electric Coop,TN,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15293,Powell Valley Electric Coop,VA,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15312,Village of Prairie Du Sac - (WI),WI,0,8,1,0,9,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15334,Prentiss County Elec Pwr Assn,MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15340,Presque Isle Elec & Gas Coop,MI,.,8,5,.,13,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15344,Polk-Burnett Electric Coop,WI,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15387,Princeton Public Utils Comm,MN,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15466,Public Service Co of Colorado,CO,.,5,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15470,Duke Energy Indiana Inc,IN,.,61,76,.,137,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N
2014,15472,Public Service Co of NH,NH,36,90,73,.,199,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15474,Public Service Co of Oklahoma,OK,469217,65607,6361,.,541185,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15507,City of Pulaski - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15671,Randolph Electric Member Corp,NC,17,18,2,.,37,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15748,Town of Reading - (MA),MA,383,.,79,.,462,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15804,Reedsburg Utility Comm,WI,0,21,7,0,28,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15938,Rice Lake Utilities,WI,1,.,101,.,102,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15978,City of Richland Center - (WI),WI,0,11,4,0,15,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,15989,City of Richmond - (IN),IN,.,.,50,.,50,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2014,16060,Riverland Energy Cooperative,WI,203,198,.,.,401,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16082,City of River Falls,WI,17,20,2,0,39,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16088,City of Riverside - (CA),CA,234,.,474,.,708,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16101,Roanoke Electric Member Corp,NC,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16179,Rochelle Municipal Utilities,IL,.,.,35,.,35,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16181,Rochester Public Utilities,MN,.,46,.,.,46,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16183,Rochester Gas & Electric Corp,NY,3927,314,187,0,4428,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16195,City of Rock Hill - (SC),SC,.,4,1,.,5,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16213,Rockland Electric Co,NJ,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16223,City of Rockwood - (TN),TN,0,0,3,0,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16267,Rolling Hills Electric Coop,KS,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16295,City of Roseville - (CA),CA,.,.,32,.,32,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16458,City of Russellville - (AL),AL,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16459,City of Russellville - (KY),KY,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16496,Rutherford Elec Member Corp,NC,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16534,Sacramento Municipal Util Dist,CA,314,63409,157,1,63881,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16558,City of Salem - (VA),VA,.,9,7,.,16,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16572,Salt River Project,AZ,273980,10966,5,.,284951,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16603,"San Luis Valley R E C, Inc",CO,1475,3,71,.,1549,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16604,City of San Antonio - (TX),TX,0,19,.,.,19,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16609,San Diego Gas & Electric Co,CA,60070,26586,659,0,87315,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N
2014,16616,"San Isabel Electric Assn, Inc",CO,827,621,4,.,1452,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16622,"San Miguel Power Assn, Inc",CO,.,3,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16629,Sand Mountain Electric Coop,AL,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16674,Satilla Rural Elec Member Corporation,GA,0,575,20,0,595,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
