"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OD1","REM"
"99849999999","2023-12-10T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0013,1","-0031,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2912 10013 21031 91345 333 91214 555 11012 22013="
"99849999999","2023-12-10T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0014,1","-0031,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2711 10014 21031 91445 333 91214 555 11012 22013="
"99849999999","2023-12-10T16:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0015,1","-0029,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /2606 10015 21029 91545 333 91215 555 11006 22006="
"99849999999","2023-12-10T17:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0017,1","-0028,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2707 10017 21028 91645 333 91214 555 11007 22008="
"99849999999","2023-12-10T18:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0020,1","-0028,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /2807 10020 21028 91745 333 91211 555 11007 22008="
"99849999999","2023-12-10T19:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0019,1","-0028,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2909 10019 21028 91845 333 91212 555 11009 22010="
"99849999999","2023-12-10T20:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0015,1","-0020,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2811 10015 21020 91945 333 91212 555 11011 22012="
"99849999999","2023-12-10T21:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0016,1","-0027,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2806 10016 21027 92045 333 91214 555 11006 22007="
"99849999999","2023-12-10T22:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0016,1","-0028,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2706 10016 21028 92145 333 91212 555 11006 22007="
"99849999999","2023-12-10T23:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0010,1","-0035,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /3006 10010 21035 92300 333 91212 555 11006 22007="
"99849999999","2023-12-11T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0004,1","-0041,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /3006 10004 21041 90000 333 91212 555 11006 22006="
"99849999999","2023-12-11T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0006,1","+9999,9","99999,9","240,M,+0022,1","240,N,-0011,1",,
"99849999999","2023-12-11T01:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0002,1","-0049,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2508 10002 21049 90100 333 91212 555 11008 22009="
