|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2017,14015,Ohio Valley Electric Corp,OH,Investor Owned,RFC,988,1013,5899936,6215101,.,.,0,.,.,0,.,12115037,156768,11724662,.,.,233607,12115037,8188,.,615870,.,.,.,624058,O
2017,14055,PUD No 1 of Okanogan County,WA,Political Subdivision,WECC,102,178,.,852203,.,.,0,102668,102668,0,.,852203,631767,188232,.,2265,29939,852203,46625.1,.,2145.9,.,.,1820.4,50591.4,O
2017,14062,Oklahoma Electric Coop Inc,OK,Cooperative,SPP,254.4,261.7,.,1148878,.,.,0,.,.,0,.,1148878,1102923,.,.,1703,44252,1148878,119323,.,.,.,.,.,119323,O
2017,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,SPP,5752,4665,18507115,10929373,0,0,0,690943,671727,19216,0,29455704,26277891,1833580,84953,46514,1212766,29455704,2040545.1,0,24883.6,26833.7,29755.8,290232.6,2412250.8,O
2017,14074,"Okanogan County Elec Coop, Inc",WA,Cooperative,WECC,8.5,22.2,.,66230,.,.,0,.,.,0,.,66230,61521,.,.,95,4614,66230,5792,.,.,.,.,.,5792,O
2017,14077,Oklahoma Municipal Power Authority,OK,State,SPP,709.6,422.3,2351327,855227,.,.,0,.,.,0,.,3206554,.,2807402,.,.,399152,3206554,.,.,187610.1,.,1106.7,.,188716.8,O
2017,14078,City of Okolona,MS,Municipal,SERC,21,24.5,0,97235,0,.,0,0,0,0,0,97235,88242,0,0,113,8880,97235,10187,.,0,0,0,410.4,10597.4,O
2017,14107,City of Olivia - (MN),MN,Municipal,MRO,6,5.7,.,29339,.,.,0,.,.,0,.,29339,26205,.,14,1806,1314,29339,2501.2,.,.,.,.,.,2501.2,O
2017,14109,"Oregon Trail El Cons Coop, Inc",OR,Cooperative,WECC,119.9,145.9,.,707969,.,.,0,.,.,0,.,707969,676428,.,.,1110,30431,707969,53953,.,.,.,315.3,511.4,54779.7,O
2017,14127,Omaha Public Power District,NE,Political Subdivision,MRO,2426.9,1688,10760109,5911056,185240,.,185240,.,.,0,.,16856405,10618127,5701008,.,.,537270,16856405,947527,.,163761,6708,13040,-26736,1104300,O
2017,14132,City of Onawa - (IA),IA,Municipal,MRO,7.4,6.7,.,32309,.,.,0,.,.,0,.,32309,29606,.,.,.,2703,32309,2969.2,.,.,.,.,76.5,3045.7,O
2017,14146,City of Opelika - (AL),AL,Municipal,SERC,90,76,0,423549,.,.,0,.,.,0,.,423549,389046,.,.,.,34503,423549,45335,.,.,.,.,.,45335,O
2017,14154,Orange & Rockland Utils Inc,NY,Investor Owned,NPCC,994,673,.,1913801,.,.,0,.,.,0,.,1913801,1508898,170470,13835,13938,206660,1913801,287652.8,169868.6,18159.8,.,.,12303.9,487985.1,O
2017,14159,City of Orange City - (IA),IA,Municipal,MRO,19.6,14.2,.,87763,.,.,0,.,.,0,.,87763,84370,.,.,.,3393,87763,7798,.,.,.,.,.,7798,O
2017,14160,Orange County Rural E M C,IN,Cooperative,RFC,26.6,30.8,.,114152,.,.,0,.,.,0,.,114152,106916,.,.,.,7236,114152,14705.6,.,.,.,.,161,14866.6,O
2017,14164,City of Orangeburg - (SC),SC,Municipal,SERC,168,156,389,841421,.,.,0,.,.,0,.,841810,812628,.,.,.,29182,841810,67526,.,.,.,.,.,67526,O
2017,14170,Orcas Power & Light Coop,WA,Cooperative,WECC,39.6,64.2,.,229155,.,.,0,.,.,0,.,229155,213705,.,.,1079,14371,229155,27748,.,.,.,.,237,27985,O
2017,14172,City of Ord - (NE),NE,Municipal,MRO,7,10,.,36431,.,.,0,.,.,0,.,36431,33420,.,.,296,2715,36431,3224,.,.,.,.,406,3630,O
2017,14175,"Tri-County Electric Coop, Inc",SC,Cooperative,SERC,73.8,87.4,.,308159,.,.,0,.,.,0,.,308159,291440,.,.,.,16719,308159,42732,.,.,.,.,1041,43773,O
2017,14178,"P K M Electric Coop, Inc",MN,Cooperative,MRO,12.2,15.5,.,113303,.,.,0,.,.,0,.,113303,105246,.,.,.,8057,113303,13195,.,.,.,.,.,13195,O
2017,14191,South Feather Water and Power Agency,CA,Political Subdivision,WECC,.,.,442187,.,.,.,0,.,.,0,.,442187,.,442187,.,.,.,442187,.,.,18312,.,.,.,18312,O
2017,14192,Osage Valley Elec Coop Assn,MO,Cooperative,SERC,66.1,75.7,.,272891,.,.,0,.,.,0,.,272891,254819,.,.,526,17546,272891,31995.5,.,.,.,.,.,31995.5,O
2017,14194,City of Orrville - (OH),OH,Municipal,RFC,58.8,50.2,78183,157128,.,.,0,233254,897,232357,-76712,390956,296932,71898,1294,11130,9702,390956,30359,.,2637,.,.,.,32996,O
2017,14199,City of Osage City - (KS),KS,Municipal,SPP,8.3,6,-1023,34366,.,.,0,.,.,0,.,33343,31285,.,96,1147,815,33343,3498,.,.,.,.,15,3513,O
2017,14201,City of Osage - (IA),IA,Municipal,MRO,11.4,9,4726,49101,.,.,0,.,.,0,.,53827,51623,.,.,83,2121,53827,4917.8,.,.,.,.,295.3,5213.1,O
2017,14202,"Osceola Electric Coop, Inc",IA,Cooperative,SPP,13.1,11.8,233,74316,.,.,0,.,.,0,.,74549,71379,.,.,.,3170,74549,7395.1,.,.,.,.,-220.4,7174.7,O
2017,14203,City of Osawatomie - (KS),KS,Municipal,SPP,8.5,6.8,171,33833,.,.,0,.,.,0,.,34004,27389,.,.,.,6615,34004,3427,.,.,.,.,129,3556,O
2017,14216,City of Osceola - (AR),AR,Municipal,SERC,29,23,.,155810,.,.,0,.,.,0,.,155810,149350,.,.,3047,3413,155810,15300,.,.,.,.,.,15300,O
2017,14224,Otero County Electric Coop Inc,NM,Cooperative,WECC,40.3,32.8,.,193710,.,.,0,.,.,0,.,193710,178574,.,.,.,15136,193710,30446,.,.,.,.,390182,420628,O
2017,14229,City of Ottawa - (KS),KS,Municipal,SPP,37,22.8,258,147645,.,.,0,.,.,0,.,147903,140808,.,1696,.,5399,147903,12401.7,.,.,.,.,.,12401.7,O
2017,14232,Otter Tail Power Co,MN,Investor Owned,MRO,708.2,916.5,2931645,2372739,.,.,0,0,273301,-273301,.,5031083,4814984,204280,.,11819,0,5031083,377159.2,.,5173,-4983,43475,7995,428819.2,O
2017,14238,Ouachita Electric Coop Corp,AR,Cooperative,SERC,55,52,.,218096,.,.,0,.,.,0,.,218096,207840,0,.,150,10106,218096,22787,.,.,.,.,.,22787,O
2017,14245,Overton Power District No 5,NV,Political Subdivision,WECC,98.1,72.1,.,395395,.,.,0,.,.,0,.,395395,369392,.,0,655,25348,395395,36835,.,.,.,.,1104,37939,O
2017,14246,City of Owatonna - (MN),MN,Municipal,MRO,72.5,54.9,.,380576,.,.,0,.,.,0,.,380576,362429,.,8621,3811,5715,380576,35946,.,.,.,.,.,35946,O
2017,14251,Owen Electric Coop Inc,KY,Cooperative,,398,401,.,2284295,.,.,0,.,.,0,.,2284295,2240581,.,.,2344,41370,2284295,163817,.,.,.,.,2378,166195,O
2017,14268,City of Owensboro - (KY),KY,Municipal,SERC,178.7,113.2,1757212,144741,.,.,0,.,.,0,.,1901953,776912,1084837,.,1743,38461,1901953,96147.1,.,44376.2,.,.,2424,142947.3,O
2017,14275,City of Oxford - (MS),MS,Municipal,SERC,53.3,40.5,0,231716,0,.,0,0,0,0,0,231716,221125,0,0,0,10591,231716,23233,.,0,0,0,403.2,23636.2,O
2017,14285,Ozark Border Electric Coop,MO,Cooperative,SERC,164.1,178.3,.,703469,.,.,0,.,.,0,.,703469,653356,.,.,894,49219,703469,67996,.,.,.,.,.,67996,O
2017,14288,Ozark Electric Coop Inc - (MO),MO,Cooperative,SERC,142,118.9,.,514301,.,.,0,.,.,0,.,514301,471490,12121,.,.,30690,514301,53868.9,.,776.9,.,.,.,54645.8,O
2017,14289,Ozarks Electric Coop Corp - (AR),AR,Cooperative,SPP,334,279,.,1434128,.,.,0,.,.,0,.,1434128,1348817,.,.,3273,82038,1434128,134473,.,.,.,.,2511,136984,O
2017,14323,Pacific Northwest Generating Coop,OR,Cooperative,WECC,901,1119,46008,5846611,.,.,0,.,.,0,.,5892619,.,5892619,.,.,.,5892619,.,.,192998.9,.,26684.4,.,219683.3,O
2017,14324,PUD No 2 of Pacific County,WA,Political Subdivision,WECC,29.7,83.2,.,325526,.,.,0,.,.,0,.,325526,314671,.,.,607,10248,325526,25276.3,.,.,.,.,1069.2,26345.5,O
2017,14328,Pacific Gas & Electric Co.,CA,Investor Owned,WECC,19293,12247,34514058,34369444,0,.,0,597814,586191,11623,.,68895125,61827985,5661727,.,.,1405413,68895125,12401905,2075847,112555,.,2831,-1309509,13283629,O
2017,14349,Avangrid Renewables,OR,Retail Power Marketer,WECC,.,.,0,19058096,11159,11159,0,1,1,0,0,19058096,358643,18699453,0,0,0,19058096,13720,0,512950,0,0,0,526670,O
2017,14354,PacifiCorp,OR,Investor Owned,WECC,10334,9216,52431037,14002749,7097699,6880415,217284,15299651,15189461,110190,-287697,66473563,55249822,7218497,125390,.,3879854,66473563,4823990.4,12863.9,217427.5,14223.1,115041.6,59419.1,5242965.6,O
2017,14371,City of Paducah - (KY),KY,Municipal,SERC,138.2,89.7,36337,545225,.,.,0,.,.,0,.,581562,558406,.,.,2580,20576,581562,74980.2,.,.,.,.,.,74980.2,O
2017,14373,Page Utility Enterprises,AZ,Municipal,WECC,24.9,23.8,120,114847,.,.,0,.,.,0,-3095,111872,109641,.,212,.,2019,111872,8431.4,.,.,.,.,290.9,8722.3,O
2017,14381,City of Painesville,OH,Municipal,RFC,49,38.4,784,231374,7550,7550,0,.,.,0,.,232158,220087,.,2000,.,10071,232158,26525.3,0,0,0,0,0,26525.3,O
2017,14398,Palmetto Electric Coop Inc,SC,Cooperative,SERC,354.3,356.9,.,1508294,.,.,0,.,.,0,.,1508294,1451039,.,.,2464,54791,1508294,167577,.,.,.,.,1939,169516,O
2017,14401,City of Palo Alto - (CA),CA,Municipal,WECC,182,138,13,957877,.,.,0,.,.,0,.,957890,912623,.,4015,.,41252,957890,121317,.,.,.,.,34983,156300,O
2017,14424,"Panola-Harrison Elec Coop, Inc",TX,Cooperative,SPP,82,105,.,342417,.,.,0,.,.,0,.,342417,318983,.,.,.,23434,342417,32132.4,.,.,.,.,581.1,32713.5,O
2017,14426,Panhandle Rural El Member Assn,NE,Cooperative,WECC,39.5,10.8,.,94557,.,.,0,.,.,0,.,94557,86435,.,.,.,8122,94557,13133.4,.,.,.,.,.,13133.4,O
2017,14446,Paragould Light & Water Comm,AR,Municipal,SPP,110,118,399,605263,.,.,0,.,.,0,-20180,585482,569444,.,2118,.,13920,585482,39979,.,.,.,.,.,39979,O
2017,14455,City of Paris - (TN),TN,Municipal,SERC,107.3,104.3,0,471355,0,.,0,0,0,0,0,471355,446190,0,0,117,25047,471355,44385,.,0,0,0,1076.5,45461.5,O
2017,14468,People's Cooperative Services,MN,Cooperative,MRO,74.7,66.3,.,364233,.,.,0,.,.,0,.,364233,345269,.,.,612,18352,364233,45140.1,.,.,.,.,1011.9,46152,O
2017,14471,Parke County Rural E M C,IN,Cooperative,RFC,35.1,42.4,.,189244,.,.,0,.,.,0,.,189244,176919,.,.,2,12323,189244,23397.2,.,.,.,.,197.6,23594.8,O
2017,14500,Park Electric Coop Inc,MT,Cooperative,,24.7,31.1,.,178289,.,.,0,.,.,0,-8326,169963,169963,.,.,.,.,169963,14633.5,.,.,.,.,61,14694.5,O
2017,14505,Parkland Light & Water Company,WA,Cooperative,WECC,14.6,28.4,.,121085,.,.,0,.,.,0,.,121085,118429,.,1877,.,779,121085,8473,.,.,.,.,143,8616,O
2017,14534,City of Pasadena - (CA),CA,Municipal,WECC,315,176,76375,1330151,.,.,0,.,.,0,.,1406526,1060523,296021,.,.,49982,1406526,175202.3,.,8760.2,.,15093.8,1419.7,200476,O
2017,14537,Pascoag Utility District,RI,Municipal,NPCC,11.9,10.1,.,59938,.,.,0,.,.,0,-6050,53888,53888,.,.,.,.,53888,8230.6,.,.,.,.,.,8230.6,O
2017,14557,"Pee Dee Electric Coop, Inc",SC,Cooperative,SERC,136,177,.,678652,.,.,0,.,.,0,.,678652,646197,.,.,1306,31149,678652,78101,.,.,.,.,719,78820,O
2017,14563,Pearl River Valley El Pwr Assn,MS,Cooperative,SERC,236.7,304.6,.,1053243,.,.,0,.,.,0,.,1053243,992822,.,.,.,60421,1053243,118463.9,.,.,.,.,830.9,119294.8,O
2017,14582,City of Pawhuska - (OK),OK,Municipal,SPP,11.8,6.7,36,41201,.,.,0,.,.,0,.,41237,35291,.,.,.,5946,41237,3091,.,.,.,77.1,.,3168.1,O
2017,14599,"Paulding-Putman Elec Coop, Inc",OH,Cooperative,RFC,64.2,64.7,0,367583,0,0,0,0,0,0,0,367583,349523,0,0,0,18060,367583,37870.4,.,.,.,.,308.3,38178.7,O
2017,14600,Payson City Corporation,UT,Municipal,WECC,29.8,19.5,2640,123581,.,.,0,.,.,0,.,126221,117727,.,4484,921,3089,126221,12267,.,.,.,.,.,12267,O
2017,14602,Pea River Electric Coop,AL,Cooperative,SERC,70.4,86.4,.,310253,.,.,0,.,.,0,.,310253,296549,.,.,270,13434,310253,36457.9,.,.,.,.,1168,37625.9,O
2017,14605,City of Peabody - (MA),MA,Municipal,NPCC,117.4,91.8,14405,482805,.,.,0,.,.,0,.,497210,482073,.,32,1719,13386,497210,58486.9,.,.,.,.,.,58486.9,O
2017,14606,"Peace River Electric Coop, Inc",FL,Cooperative,FRCC,164.5,122,.,770111,.,.,0,.,.,0,.,770111,736663,.,.,.,33448,770111,90437.4,.,.,-746.1,.,1646.6,91337.9,O
2017,14610,Orlando Utilities Comm,FL,Municipal,FRCC,1175,885,6882424,1342819,.,.,0,.,.,0,.,8225243,6568222,1327711,.,.,329310,8225243,643520.8,.,70063.1,.,13892.5,25162.1,752638.5,O
2017,14624,PUD No 2 of Grant County,WA,Political Subdivision,WECC,779,793,9750914,645470,871545,1063208,-191663,213637,213637,0,.,10204721,4685406,4233329,546366,17621,721999,10204721,188473,.,96543,.,187,2034,287237,O
2017,14626,"Pedernales Electric Coop, Inc",TX,Cooperative,TRE,1517.9,1529.5,.,6087737,.,.,0,.,.,0,.,6087737,5686980,.,.,5194,395563,6087737,563408.3,.,.,.,13603.5,13759,590770.8,O
2017,14645,City of Pella - (IA),IA,Municipal,MRO,42.9,30.9,1976,205306,.,.,0,.,.,0,.,207282,186501,8407,.,.,12374,207282,17015.1,.,233.3,.,.,3677.1,20925.5,O
2017,14649,Planters Electric Member Corp,GA,Cooperative,SERC,74.4,76.4,.,280288,.,.,0,.,.,0,.,280288,262543,.,.,.,17745,280288,33670,.,.,.,.,1428,35098,O
2017,14653,PUD No 1 of Pend Oreille County,WA,Political Subdivision,WECC,137.5,165.8,362194,718379,100632,106537,-5905,0,0,0,0,1074668,1003761,54200,0,979,15728,1074668,48688,0,1437,0,0,-1296,48829,O
2017,14668,Peninsula Light Company,WA,Cooperative,WECC,83.5,153.6,.,630252,.,.,0,.,.,0,.,630252,606390,.,.,.,23862,630252,57071.2,.,.,.,.,2742.6,59813.8,O
2017,14711,Pennsylvania Electric Co,OH,Investor Owned,RFC,2882.3,2889.9,0,4923072,0,0,0,0,0,0,0,4923072,3873855,852317,0,3791,193109,4923072,552027,288694.6,28920.2,0,3884.3,20319.3,893845.4,O
2017,14712,Pemiscot-Dunklin Elec Coop Inc,MO,Cooperative,SERC,51.2,36.8,.,161307,.,.,0,.,.,0,.,161307,146718,.,.,.,14589,161307,18137,.,.,.,.,487,18624,O
2017,14715,PPL Electric Utilities Corp,PA,Investor Owned,RFC,7217,7216,.,9572194,2873675,.,2873675,757564,757564,0,.,12445869,8990953,952026,.,89811,2413079,12445869,1166096.9,612758.3,1373.2,.,479951.2,52628,2312807.6,O
2017,14716,Pennsylvania Power Co,OH,Investor Owned,RFC,925.8,895.5,0,1570304,0,0,0,0,0,0,0,1570304,1496958,0,0,1937,71409,1570304,184300.4,54749.7,75.6,0,0,4678.6,243804.3,O
2017,14717,Pee Dee Electric Member Corp,NC,Cooperative,SERC,90.3,97.7,.,401932,.,.,0,.,.,0,.,401932,372922,.,.,358,28652,401932,43042.9,.,.,.,.,936.2,43979.1,O
2017,14724,Pennyrile Rural Electric Coop,KY,Cooperative,SERC,241.3,260.7,0,1220450,0,.,0,0,0,0,0,1220450,1157660,0,0,302,62488,1220450,117529,.,0,0,0,2314.9,119843.9,O
2017,14775,People's Electric Cooperative,OK,Cooperative,SPP,123.6,120.3,16235,700986,0,0,0,33654,33654,0,0,717221,669416,29640,0,1235,16930,717221,61760,0,1698.7,-2850,737.2,686.3,62032.2,O
2017,14839,City of Peru - (IN),IN,Municipal,RFC,50,38.9,18,239237,.,.,0,.,.,0,.,239255,229194,.,.,.,10061,239255,23539.4,.,.,.,.,141.8,23681.2,O
2017,14840,City of Peru - (IL),IL,Municipal,RFC,52.4,40.3,50546,205837,.,.,0,.,.,0,.,256383,251001,.,.,.,5382,256383,25263,.,.,.,.,128052,153315,O
2017,14856,Petersburg Borough - (AK),AK,Municipal,AK,8.6,11.5,12768,45491,.,.,0,.,.,0,.,58259,52407,.,.,1021,4831,58259,5644.8,.,.,.,.,.,5644.8,O
2017,14857,Pitt & Greene Elec Member Corp,NC,Cooperative,SERC,45.2,47.1,.,204121,.,.,0,.,.,0,.,204121,188936,3542,.,.,11643,204121,22028.9,.,282.3,.,.,153.1,22464.3,O
2017,14864,Petit Jean Electric Coop Corp,AR,Cooperative,SERC,67.1,85,.,302551,.,.,0,.,.,0,.,302551,275975,.,.,549,26027,302551,29356,.,.,.,.,678,30034,O
2017,14867,City of Petoskey - (MI),MI,Municipal,RFC,20.5,16.8,.,105538,.,.,0,.,.,0,.,105538,99081,.,.,.,6457,105538,10167,.,.,.,.,815,10982,O
2017,14940,PECO Energy Co,PA,Investor Owned,RFC,8141,6502,.,11727171,.,.,0,.,.,0,.,11727171,10827883,4967,.,36088,858233,11727171,1409796.7,727004.2,135,.,95420,214125,2446480.9,O
2017,14947,City of Philadelphia - (MS),MS,Municipal,SERC,26.4,21.6,0,124872,0,.,0,0,0,0,0,124872,118893,0,0,148,5831,124872,11802,.,0,0,0,194.9,11996.9,O
2017,14999,Pilot Power Group Inc,CA,Retail Power Marketer,,.,.,0,1597832,0,0,0,0,0,0,0,1597832,1543799,0,0,0,54033,1597832,70711,0,0,0,0,0,70711,O
2017,15016,Pickwick Electric Coop,TN,Cooperative,SERC,85.4,105.5,0,372301,0,.,0,0,0,0,0,372301,350016,0,0,1275,21009,372301,41791,.,0,0,0,936.1,42727.1,O
2017,15023,Piedmont Electric Member Corp,NC,Cooperative,SERC,120.6,155.4,.,492542,.,.,0,.,.,0,.,492542,466504,.,.,1373,24665,492542,60607,.,.,.,.,567,61174,O
2017,15028,Piedmont Municipal Power Agny,SC,Political Subdivision,SERC,517.2,398.6,2465478,229130,1137063,1232739,-95676,.,.,0,.,2598932,.,2529055,.,.,69877,2598932,.,.,254408,.,.,1683,256091,O
2017,15034,Pierce-Pepin Coop Services,WI,Cooperative,MRO,23.7,27.2,.,123233,.,.,0,.,.,0,.,123233,115182,.,.,282,7769,123233,16717.9,.,.,.,.,123.1,16841,O
2017,15039,City of Pierce - (NE),NE,Municipal,MRO,5,4,.,20644,.,.,0,.,.,0,.,20644,20145,.,.,.,499,20644,1856,.,.,.,.,.,1856,O
2017,15040,City of Pierre - (SD),SD,Municipal,MRO,39.9,35.3,.,177012,.,.,0,.,.,0,.,177012,173852,.,.,.,3160,177012,15335.7,.,.,.,.,370.5,15706.2,O
2017,15045,Pike County Light & Power Co,NY,Investor Owned,NPCC,16,15,.,77573,.,.,0,.,.,0,.,77573,69016,.,60,8497,.,77573,9836.7,5180.3,.,.,.,.,15017,O
2017,15048,Electrical Dist No2 Pinal County,AZ,Political Subdivision,WECC,68.4,41.2,3424,290540,.,.,0,.,.,0,.,293964,253030,32835,376,.,7723,293964,22224,.,1419,.,.,1249,24892,O
2017,15049,Electrical Dist No4 Pinal County,AZ,Political Subdivision,WECC,48,36,.,204479,.,.,0,.,.,0,.,204479,189164,.,2208,.,13107,204479,12118,.,.,.,.,.,12118,O
2017,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,Cooperative,RFC,119.6,108.6,.,667209,.,.,0,.,.,0,.,667209,649677,.,.,693,16839,667209,67319.8,.,.,.,.,1358.6,68678.4,O
2017,15062,Town of Pineville - (NC),NC,Municipal,SERC,26,18,.,112471,.,.,0,.,.,0,.,112471,103581,.,.,.,8890,112471,11436,.,.,.,.,.,11436,O
2017,15073,"Pioneer Electric Coop, Inc - (KS)",KS,Cooperative,SPP,160.7,112.9,0,893825,0,0,0,0,0,0,0,893825,812625,57526,0,1498,22176,893825,73067,0,4205,0,0,179,77451,O
2017,15086,Pioneer Power and Light Co,WI,Investor Owned,RFC,7,5,.,33117,.,.,0,.,.,0,.,33117,16014,12178,.,25,4900,33117,2626,.,1217,.,.,.,3843,O
2017,15095,City of Piqua - (OH),OH,Municipal,RFC,60,52,-1243,311319,.,.,0,.,.,0,.,310076,297777,.,.,.,12299,310076,28557,.,.,.,.,179.9,28736.9,O
2017,15127,Placer County Water Agency,CA,Political Subdivision,WECC,236,228,1427751,.,.,.,0,.,.,0,.,1427751,.,1420569,.,.,7182,1427751,.,.,27342,.,.,.,27342,O
2017,15138,"Platte-Clay Electric Coop, Inc",MO,Cooperative,SERC,139,123,.,607110,.,.,0,.,.,0,.,607110,502783,80580,.,1884,21863,607110,55307,.,5595,.,.,1035,61937,O
2017,15141,Plateau Electric Cooperative,TN,Cooperative,SERC,68,59.5,0,311525,0,.,0,0,0,0,0,311525,291927,0,0,545,19053,311525,34689,.,0,0,0,1484.7,36173.7,O
2017,15143,Platte River Power Authority,CO,Political Subdivision,WECC,661.4,583.8,3086289,1089031,17798,47100,-29302,.,.,0,.,4146018,.,4063024,.,.,82994,4146018,.,.,208552,.,4745,.,213297,O
2017,15145,City of Plattsburgh - (NY),NY,Municipal,NPCC,51,116.9,.,499950,.,.,0,.,.,0,.,499950,470264,.,2550,1408,25728,499950,17848,.,.,.,.,194,18042,O
2017,15159,City of Plymouth - (WI),WI,Municipal,MISO,47.3,38.1,0,257834,0,0,.,0,0,.,0,257834,249587,0,0,269,7978,257834,24409.1,.,.,.,.,76.7,24485.8,O
2017,15175,Pointe Coupee Elec Member Corp,LA,Cooperative,SERC,50.4,40.8,.,227765,.,.,0,.,.,0,.,227765,214214,0,.,379,13172,227765,21576,.,.,.,.,670,22246,O
2017,15188,Polk County Rural Pub Pwr Dist,NE,Political Subdivision,MRO,42.1,21.1,.,112314,.,.,0,.,.,0,.,112314,88829,14449,.,4,9032,112314,12107.8,.,1020.6,.,.,.,13128.4,O
2017,15202,City of Ponca City - (OK),OK,Municipal,SPP,92.6,52.7,.,354132,.,.,0,.,.,0,.,354132,347249,.,.,.,6883,354132,37308,.,.,.,.,1042,38350,O
2017,15211,Pontotoc Electric Power Assn,MS,Cooperative,SERC,101.1,88.8,0,437544,0,.,0,0,0,0,0,437544,407120,0,0,414,30011,437544,45651,.,0,0,0,1358.6,47009.6,O
2017,15229,City of Poplar Bluff - (MO),MO,Municipal,SPP,77,72,540,454187,.,.,0,.,.,0,.,454727,353242,.,6773,455,94257,454727,32101.7,.,.,.,.,682.5,32784.2,O
2017,15231,City of Port Angeles - (WA),WA,Municipal,WECC,34.9,106.8,.,306308,.,.,0,.,.,0,.,306308,298598,.,.,.,7710,306308,25080,.,.,.,.,.,25080,O
2017,15248,Portland General Electric Co,OR,Investor Owned,WECC,3976,3727,12987082,9487631,0,1350,-1350,6384452,6313307,71145,.,22544508,17754280,3574665,.,26450,1189113,22544508,1737739.8,36588.7,122591.3,-10337.5,8511.4,115569.4,2010663.1,O
2017,15257,"Poudre Valley REA, Inc",CO,Cooperative,WECC,230.9,183.5,.,1285489,.,.,0,.,.,0,.,1285489,1255936,.,.,.,29553,1285489,123837.5,.,.,.,.,-1202.8,122634.7,O
2017,15263,The Potomac Edison Co,PA,Investor Owned,RFC,2687,3049,3613698,4583636,.,.,0,.,.,0,.,8197334,6789438,1149652,.,5023,253221,8197334,703044.6,85228.4,43156.1,0,20946.6,12015.5,864391.2,O
2017,15270,Potomac Electric Power Co,DC,Investor Owned,RFC,5333,4507,.,8315633,.,.,0,1247509,.,1247509,.,9563142,8469398,.,.,196396,897348,9563142,1130624.8,754744.4,19423.7,98299.7,186429.1,.,2189521.7,O
2017,15291,Prairie Energy Coop,IA,Cooperative,MRO,49.1,47.8,78,283149,.,.,0,.,.,0,.,283227,274287,2735,.,153,6052,283227,26266.7,.,276.4,25,.,24.7,26592.8,O
2017,15293,Powell Valley Electric Coop,TN,Cooperative,SERC,98.4,150.4,0,555189,0,.,0,0,0,0,0,555189,522097,0,0,2604,30488,555189,55721,.,0,0,0,2610.7,14387.9,O
2017,15296,New York Power Authority,NY,State,NPCC,805,2288,29935699,8624690,0,0,0,226066,226066,0,0,38560389,17752877,20142420,9754,14744,640594,38560389,980153,0,785514,0,189115,618234,2573016,O
2017,15308,Plumas-Sierra Rural Elec Coop,CA,Cooperative,WECC,27.6,26.4,25115,135327,.,.,0,.,.,0,.,160442,148309,.,.,379,11754,160442,24489,.,.,.,.,1203,25692,O
2017,15311,Prague Public Works Authority,OK,Municipal,SPP,6.3,3.6,.,21881,.,.,0,.,.,0,.,21881,18657,.,.,583,2641,21881,2128.6,.,.,.,.,.,2128.6,O
2017,15312,Village of Prairie Du Sac - (WI),WI,Municipal,MISO,10.3,9.2,0,49382,0,0,.,0,0,.,0,49382,47512,0,0,0,1870,49382,5320.6,.,.,.,.,101.6,5422.2,O
2017,15321,City of Pratt- (KS),KS,Municipal,SPP,22.5,12.4,749,83927,.,.,0,.,.,0,-1708,82968,73382,2250,4961,667,1708,82968,9567.3,.,248.5,.,.,.,9815.8,O
2017,15334,Prentiss County Elec Pwr Assn,MS,Cooperative,SERC,80.8,64.5,0,354511,0,.,0,0,0,0,0,354511,340510,0,0,161,13841,354511,31986,.,0,0,0,677.2,32663.2,O
