|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2015,7651,Greenwood Utilities Comm,MS,Municipal,SERC,65.5,42,13377,272485,.,.,0,.,.,0,.,285862,269189,.,1086,.,15587,285862,25769,.,.,.,524,.,26293,O
2015,7654,Greer Commission of Public Wks,SC,Municipal,SERC,88.1,75.6,.,376732,.,.,0,.,.,0,.,376732,360764,.,.,12225,3743,376732,40756,.,.,.,.,.,40756,O
2015,7679,City of Griffin - (GA),GA,Municipal,SERC,88.7,77.3,.,431704,.,.,0,.,.,0,.,431704,405344,.,.,.,26360,431704,45513,.,.,.,3041,.,48554,O
2015,7716,Groton Dept of Utilities - (CT),CT,Municipal,NPCC,80,83.2,.,468144,.,.,0,.,.,0,.,468144,451317,6809,.,657,9361,468144,57954,.,794,.,.,381,59129,O
2015,7720,"Grundy Electric Coop, Inc",MO,Cooperative,SERC,26.1,26.8,0,128777,0,0,0,0,0,0,0,128777,120462,0,0,0,8315,128777,13013,0,0,0,0,216,13229,O
2015,7743,Grundy Center Mun Light & Power,IA,Municipal,MRO,6.5,5.7,32,27549,.,.,0,.,.,0,.,27581,24985,.,381,796,1419,27581,2354,.,.,.,.,.,2354,O
2015,7750,Guthrie County Rural E C A,IA,Cooperative,MRO,16.2,16.5,.,177056,.,.,0,.,.,0,.,177056,158103,13208,.,.,5745,177056,13742.3,.,817.6,.,.,.,14559.9,O
2015,7751,Guadalupe Blanco River Authority,TX,State,TRE,.,.,67294,.,.,.,0,.,.,0,.,67294,.,67294,.,.,.,67294,.,.,3580,.,.,.,3580,O
2015,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,TRE,474.7,511.3,.,2517405,.,.,0,.,.,0,.,2517405,2399655,.,.,12009,105741,2517405,195078,.,.,.,13620.7,2629.2,211327.9,O
2015,7785,"Gulf Coast Electric Coop, Inc",FL,Cooperative,SERC,82,101,.,356329,.,.,0,.,.,0,.,356329,339769,.,.,.,16560,356329,41400,.,.,.,.,5441,46841,O
2015,7787,Gunnison County Elec Assn.,CO,Cooperative,WECC,16.4,29.1,.,122379,.,.,0,.,.,0,.,122379,114164,.,120,630,7465,122379,16608.8,0,0,0,0,127.6,16736.4,O
2015,7801,Gulf Power Co,FL,Investor Owned,SERC,2495,2492,12688716,1916617,.,.,0,1161329,1139232,22097,.,14627430,11085872,2946065,15536,23599,556358,14627430,1323124.1,0,166436.1,0,8969.6,-15523.7,1483006.1,O
2015,7826,City of Gunnison - (CO),CO,Municipal,WECC,8.8,14.1,.,70309,.,.,0,.,.,0,-419,69890,66591,.,240,.,3059,69890,5145.1,.,.,.,.,21.4,5166.5,O
2015,7827,Guntersville Electric Board,AL,Municipal,SERC,48.7,48.2,0,242834,0,.,0,0,0,0,0,242834,232891,0,0,402,9541,242834,21941,.,0,0,0,479,22420,O
2015,7864,Grundy County Rural Elec Coop,IA,Cooperative,MRO,9.4,11.6,.,66414,.,.,0,.,.,0,.,66414,57190,6374,.,.,2850,66414,6259,.,502,.,.,28,6789,O
2015,7870,H-D Electric Coop Inc,SD,Cooperative,SPP,13.8,20.7,.,96980,.,.,0,.,.,0,.,96980,91043,.,.,153,5784,96980,9444,.,.,.,.,-217,9227,O
2015,7887,Habersham Electric Membership Corp,GA,Cooperative,SERC,110,169,.,518729,.,.,0,.,.,0,.,518729,494625,.,22188,1916,.,518729,64042.4,.,.,.,.,2981.4,67023.8,O
2015,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,RFC,53.2,56.7,.,260207,.,.,0,.,.,0,.,260207,246776,.,.,.,13431,260207,32772,.,.,.,.,610,33382,O
2015,7908,Hagerstown Light Department,MD,Municipal,RFC,56.7,67.7,.,311557,.,.,0,.,.,0,.,311557,303205,.,.,331,8021,311557,23253.2,.,.,.,.,.,23253.2,O
2015,7969,City of Halstad - (MN),MN,Municipal,MRO,1,2.1,18,9023,.,.,0,.,.,0,.,9041,9015,.,.,.,26,9041,886,.,.,.,.,93,979,O
2015,7977,City of Hamilton - (OH),OH,Municipal,RFC,142.6,93.8,235075,632019,.,.,0,.,.,0,.,867094,561624,282296,4771,12854,5549,867094,63158,.,7763,957,.,36,71914,O
2015,7978,Halifax Electric Member Corp,NC,Cooperative,,45,58,.,206913,.,.,0,.,.,0,.,206913,159129,38779,9005,.,.,206913,22652,.,2655,.,.,351,25658,O
2015,7979,Hamilton County Elec Coop Assn,TX,Cooperative,TRE,57,68.5,.,239826,.,.,0,.,.,0,.,239826,220704,.,.,.,19122,239826,24151.9,.,.,.,.,197.2,24349.1,O
2015,8000,NineStar Connect,IN,Cooperative,RFC,58.7,60,.,269974,.,.,0,.,.,0,.,269974,257571,.,.,.,12403,269974,32639,.,.,.,.,-61,32578,O
2015,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,RFC,68.4,68.2,.,363734,.,.,0,.,.,0,.,363734,348257,.,.,1077,14400,363734,40399.5,.,.,.,.,371.9,40771.4,O
2015,8055,City of Hannibal - (MO),MO,Municipal,serc,57,46,140631,271113,.,.,0,.,.,0,.,411744,253966,140631,1616,.,15531,411744,25043.4,.,3231.3,.,.,2451.2,30725.9,O
2015,8104,Town of Hardwick,VT,Municipal,NPCC,6.1,6.7,3122,36599,.,.,0,.,.,0,-815,38906,32936,.,.,.,5970,38906,5930,.,.,.,.,153,6083,O
2015,8122,Harlan Municipal Utilities - (IA),IA,Municipal,MRO,13,11,13409,65063,.,.,0,.,.,0,.,78472,59357,13405,0,0,5710,78472,6243,.,279,.,.,.,6522,O
2015,8147,City of Harriman - (TN),TN,Municipal,SERC,46.2,55.5,0,228339,0,.,0,0,0,0,0,228339,216870,0,0,0,11469,228339,24050,.,0,0,0,908,24958,O
2015,8179,Harrison County Rural E M C,IN,Cooperative,RFC,109.7,150.7,.,526713,.,.,0,.,.,0,.,526713,507166,.,.,469,19078,526713,57114.4,.,.,.,.,713.7,57828.1,O
2015,8198,City of Harrisonburg - (VA),VA,Municipal,SERC,125.8,157.8,865,746210,.,.,0,.,.,0,-23701,723374,723374,.,.,.,.,723374,63952,.,.,.,.,533,64485,O
2015,8199,City of Harrisonville - (MO),MO,Municipal,SPP,25.7,17.3,.,102886,.,.,0,.,.,0,.,102886,98023,.,2294,2569,.,102886,11250,.,.,.,.,.,11250,O
2015,8210,Hart Electric Member Corp,GA,Cooperative,SERC,140,162,.,600293,.,.,0,.,.,0,.,600293,571978,.,.,.,28315,600293,70872,.,.,.,.,3843,74715,O
2015,8212,Hartford Electric,WI,Municipal,MISO,54.7,48.2,0,330834,0,0,.,0,0,.,.,330834,324588,0,0,249,5997,330834,28309.5,.,0,0,0,459.2,28768.7,O
2015,8226,City of Hartselle,AL,Municipal,SERC,33,39.2,0,152516,0,.,0,0,0,0,0,152516,147200,0,0,0,5316,152516,14462,.,0,0,0,354,14816,O
2015,8245,City of Hastings - (NE),NE,Municipal,MRO,89.3,64.8,411704,96202,.,.,0,2438,2438,0,.,507906,397643,93054,.,.,17209,507906,30265.7,.,2190.7,.,.,1921.5,34377.9,O
2015,8276,Havana Power & Light Company,FL,Municipal,FRCC,5.8,6.2,.,25276,.,.,0,.,.,0,.,25276,24079,.,.,.,1197,25276,2744,.,.,.,.,.,2744,O
2015,8283,Harrison County Rrl Elec Coop,IA,Cooperative,MRO,18.6,22.5,.,105784,.,.,0,.,.,0,.,105784,96430,5574,.,.,3780,105784,10251,.,429,.,.,.,10680,O
2015,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,HI,184.2,191.5,512225,631103,.,.,0,.,.,0,.,1143328,1064785,.,.,5379,73164,1143328,343843.3,.,.,1142.8,.,.,344986.1,O
2015,8288,City of Hawarden - (IA),IA,Municipal,MRO,6.1,4.7,.,27084,.,.,0,.,.,0,.,27084,25348,.,.,.,1736,27084,2208.9,.,.,.,.,.,2208.9,O
2015,8298,Hawkeye Tri-County El Coop Inc,IA,Cooperative,MRO,36.8,36.6,.,229089,.,.,0,.,.,0,.,229089,219791,3232,.,.,6066,229089,23982.8,.,237.3,.,.,60.2,24280.3,O
2015,8307,Hawley Public Utilities Comm,MN,Municipal,MRO,4.2,4.3,.,21509,.,.,0,.,.,0,.,21509,20286,.,.,310,913,21509,2443,.,.,.,.,76,2519,O
2015,8319,Heartland Power Coop,IA,Cooperative,MRO,48,46,.,313708,.,.,0,.,.,0,.,313708,306415,.,417,.,6876,313708,26654.5,.,.,.,.,78,26732.5,O
2015,8333,Haywood Electric Member Corp,NC,Cooperative,SERC,50.1,102.8,.,309073,.,.,0,.,.,0,.,309073,280584,0,1153,.,27336,309073,40404,.,0,.,.,1148,41552,O
2015,8348,City of Healdsburg - (CA),CA,Municipal,WECC,20.1,13.9,61386,18574,.,784,-784,.,.,0,-792,78384,75074,.,.,792,2518,78384,11111.7,.,.,.,.,639.1,11750.8,O
2015,8366,Heber Light & Power Company,UT,Municipal,WECC,36.7,32.3,19543,149387,.,.,0,.,.,0,.,168930,155909,.,.,.,13021,168930,15469,.,.,.,.,425,15894,O
2015,8375,City of Hebron - (NE),NE,Municipal,MRO,4.9,5.4,.,23860,.,.,0,.,.,0,.,23860,22311,.,.,1549,.,23860,1923,.,.,.,.,.,1923,O
2015,8447,Hendricks County Rural E M C,IN,Cooperative,RFC,155.8,156.3,.,769667,.,.,0,.,.,0,.,769667,739723,.,.,.,29944,769667,83145.5,.,.,.,.,766.9,83912.4,O
2015,8449,Henderson City Utility Comm,KY,Municipal,SERC,109,100,589184,35899,.,.,0,.,.,0,.,625083,592168,.,6452,498,25965,625083,35905,.,.,.,.,3227,39132,O
2015,8466,Henry County Rural E M C,IN,Cooperative,RFC,35,49,.,182728,.,.,0,.,.,0,.,182728,182728,.,.,.,.,182728,20941,.,.,.,.,.,20941,O
2015,8515,City of Hermiston,OR,Municipal,WECC,24.6,19.1,0,107853,.,.,0,.,.,0,.,107853,105038,.,.,.,2815,107853,7661,.,.,.,.,202,7863,O
2015,8543,Hibbing Public Utilities Comm,MN,Municipal,MRO,30.8,23.7,.,158114,.,.,0,.,.,0,-20977,137137,119529,.,969,2485,14154,137137,13073.2,.,.,.,.,242.8,13316,O
2015,8548,City of Hickman,KY,Municipal,SERC,5,4.1,0,19997,0,.,0,0,0,0,0,19997,18593,0,0,51,1353,19997,2481,.,0,0,0,69,2550,O
2015,8566,High Plains Power Inc,WY,Cooperative,WECC,136,144.7,.,1075024,.,.,0,.,.,0,.,1075024,1031710,.,.,255,43059,1075024,85944.2,.,.,.,.,376,86320.2,O
2015,8570,Highline Electric Assn,CO,Cooperative,WECC,151.8,54,.,456204,.,.,0,.,.,0,.,456204,422275,62,.,514,33353,456204,47955.6,.,5.3,.,.,490.5,48451.4,O
2015,8571,Town of High Point,NC,Municipal,SERC,248.8,224.4,.,1188035,.,.,0,.,.,0,.,1188035,1153476,.,.,.,34559,1188035,129647,.,.,.,.,.,129647,O
2015,8573,City of Highland,IL,Municipal,SERC,33.6,23.1,199,136335,.,.,0,.,.,0,.,136534,127767,.,559,906,7302,136534,13505.3,.,.,.,.,498.6,14003.9,O
2015,8574,"Jackson Electric Coop, Inc - (WI)",WI,Cooperative,MRO,34.8,28.9,.,174064,.,.,0,.,.,0,.,174064,168234,.,.,288,5542,174064,18570,.,.,.,.,159,18729,O
2015,8610,City of Hinton,IA,Municipal,MRO,2,2,.,10309,.,.,0,.,.,0,.,10309,9994,.,.,.,315,10309,1096.8,.,.,.,.,275.9,1372.7,O
2015,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,TRE,131,147,.,541353,.,.,0,.,.,0,.,541353,509132,.,.,.,32221,541353,51887,.,.,.,.,1210,53097,O
2015,8631,Hillsdale Board of Public Wks,MI,Municipal,RFC,27,20.1,.,126688,.,.,0,.,.,0,.,126688,121037,.,.,.,5651,126688,13633.5,.,.,.,.,4.1,13637.6,O
2015,8632,"Hill County Electric Coop, Inc",MT,Cooperative,WECC,26.4,27.8,.,148046,.,.,0,.,.,0,.,148046,140265,.,.,.,7781,148046,13466.8,.,.,.,.,465.5,13932.3,O
2015,8637,Hino Electric Holding Company,TX,Retail Power Marketer,TRE,.,.,.,200015,.,.,0,.,.,0,.,200015,200015,.,.,.,.,200015,21789.4,.,.,.,.,.,21789.4,O
2015,8699,Inland Power & Light Company,WA,Cooperative,WECC,165.3,189.7,.,933182,410,656,-246,.,.,0,.,932936,850577,.,1686,.,80673,932936,64952.5,.,.,.,.,1068,66020.5,O
2015,8717,City of Holdrege,NE,Municipal,MRO,23.1,20,.,125675,.,.,0,.,.,0,.,125675,124095,.,29,.,1551,125675,8980.3,.,.,.,.,311.5,9291.8,O
2015,8723,City of Holland,MI,Municipal,RFC,220.8,187.9,103394,980305,.,.,0,.,.,0,.,1083699,1061445,.,.,.,22254,1083699,98558,.,.,.,.,.,98558,O
2015,8748,City of Holly Springs,MS,Municipal,SERC,55.5,56.4,0,255055,0,.,0,0,0,0,0,255055,228827,0,0,238,25990,255055,25918,.,0,0,0,791,26709,O
2015,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,,58.8,65.1,.,354872,.,.,0,.,.,0,.,354872,337792,.,.,278,16802,354872,38516.3,.,.,.,.,447.2,38963.5,O
2015,8764,"Holston Electric Coop, Inc",TN,Cooperative,SERC,145,227.6,0,825027,0,.,0,0,0,0,0,825027,795565,0,0,933,28529,825027,71791,.,0,0,0,2059,73850,O
2015,8770,City of Holton - (KS),KS,Municipal,SPP,11.4,7.5,1880,46502,.,.,0,.,.,0,.,48382,45008,.,1660,1660,54,48382,3384,.,.,.,.,.,3384,O
2015,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,WECC,144.2,259.1,375068,838103,.,.,0,.,.,0,.,1213171,1177237,.,.,2619,33315,1213171,116679.1,.,.,.,.,2618.7,119297.8,O
2015,8774,City of Holyoke - (MA),MA,Municipal,NPCC,70,66,182366,195725,376601,390078,-13477,.,.,0,.,364614,361813,.,.,2604,197,364614,42641,.,0,.,.,4548,47189,O
2015,8780,"Fox Islands Electric Coop, Inc",ME,Cooperative,NPCC,2.2,1.8,.,11449,.,.,0,.,.,0,.,11449,9947,.,.,100,1402,11449,2684.5,.,.,.,.,112.6,2797.1,O
2015,8786,Horry Electric Coop Inc,SC,Cooperative,SERC,278,409,.,1178002,.,.,0,.,.,0,.,1178002,1138265,.,1475,.,38262,1178002,151584,.,.,.,.,2895,154479,O
2015,8795,City of Homestead - (FL),FL,Municipal,FRCC,102,82,7487,553388,.,.,0,.,.,0,-5071,555804,535094,.,.,.,20710,555804,61244,.,.,.,.,1782,63026,O
2015,8796,City of Hingham - (MA),MA,Municipal,NPCC,51.7,35.6,.,167525,208664,167525,41139,.,.,0,.,208664,201632,.,.,.,7032,208664,31061,.,.,.,.,310,31371,O
2015,8824,M J M Electric Cooperative Inc,IL,Cooperative,RFC,35,29,.,138244,.,.,0,.,.,0,.,138244,127204,.,.,.,11040,138244,18960,.,.,.,.,185,19145,O
2015,8830,Hood River Electric Coop,OR,Cooperative,WECC,21.3,24.8,0,120057,0,0,0,23924,23924,0,0,120057,113402,0,0,103,6552,120057,7627.7,0,0,0,0,387.6,8015.3,O
2015,8840,City of Hope,AR,Municipal,SPP,59.6,48.9,.,304988,.,.,0,.,.,0,.,304988,285182,.,4822,.,14984,304988,26435.2,.,.,.,.,.,26435.2,O
2015,8846,City of Hopkinsville,KY,Municipal,SERC,76.8,68.2,0,386769,0,.,0,0,0,0,0,386769,371271,0,0,1424,14074,386769,33876,.,0,0,0,692,34568,O
2015,8883,Houlton Water Company,ME,Municipal,NPCC,17.8,20.5,.,70420,.,.,0,.,.,0,.,70420,70420,.,.,.,.,70420,7645,743.4,.,.,.,.,8388.4,O
2015,8884,Terrebonne Parish Consol Gov't,LA,Municipal,SPP,84.9,73.5,42645,404916,.,.,0,.,.,0,-82775,364786,364786,.,.,.,.,364786,30352.1,.,.,.,.,.,30352.1,O
2015,8898,Houston County Elec Coop Inc,TX,Cooperative,TRE,91.8,88.8,.,434600,.,.,0,.,.,0,.,434600,409053,.,.,.,25547,434600,44250,.,.,.,242.2,.,44492.2,O
2015,8901,CenterPoint Energy,TX,Investor Owned,TRE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2077403,.,.,217579.2,70235.4,2365217.6,O
2015,8911,Howard Electric Coop,MO,Cooperative,SERC,11.1,13.3,.,52277,.,.,0,.,.,0,.,52277,49007,.,98,.,3172,52277,5862,.,.,.,.,76,5938,O
2015,8924,Howard Greeley Rural P P D,NE,Political Subdivision,MRO,41,16.5,.,107250,.,.,0,.,.,0,.,107250,105743,1507,.,.,.,107250,11245,.,125,.,.,.,11370,O
2015,8934,"Howell-Oregon Elec Coop, Inc",MO,Cooperative,SERC,95.3,106.5,.,428017,.,.,0,.,.,0,.,428017,400156,.,514,.,27347,428017,37712.7,.,.,.,.,723.5,38436.2,O
2015,8936,Hinson Power Company LLC,CT,Retail Power Marketer,WECC,.,.,.,7944,.,.,0,.,.,0,.,7944,7944,.,.,.,.,7944,198.3,.,.,.,.,.,198.3,O
2015,8972,City of Hudson - (OH),OH,Municipal,RFC,42.2,30.1,.,187356,.,.,0,.,.,0,.,187356,177322,.,.,3497,6537,187356,20986.7,.,.,.,.,.,20986.7,O
2015,8973,Town of Hudson - (MA),MA,Municipal,NPCC,56.8,51.8,7777,202096,92845,.,92845,.,.,0,.,302718,296791,.,.,212,5715,302718,36048.4,.,.,-97.8,.,.,35950.6,O
2015,9011,City of Hugoton - (KS),KS,Municipal,SPP,11.3,6.7,81,42067,.,.,0,.,.,0,.,42148,37837,.,1053,224,3034,42148,4822,.,.,.,.,209,5031,O
2015,9023,City of Humboldt,TN,Municipal,SERC,34.9,26.2,0,155377,0,.,0,0,0,0,0,155377,148942,0,0,126,6309,155377,13734,.,0,0,0,305,14039,O
2015,9087,Town of Huntersville - (NC),NC,Municipal,SERC,46.5,31.9,0,222512,0,0,0,0,0,0,0,222512,217659,0,74,0,4779,222512,15503.4,0,0,0,0,944.7,16448.1,O
2015,9094,City of Huntsville - (AL),AL,Municipal,SERC,1088.7,1404.3,0,5333559,0,.,0,0,0,0,0,5333559,5166545,0,0,0,167014,5333559,475651,.,0,0,0,11393,487044,O
2015,9096,City of Lafayette - (LA),LA,Municipal,SPP,480,390,20816,3189905,.,.,0,.,.,0,.,3210721,2050434,1100385,.,.,59902,3210721,177538,.,29846,.,.,2379,209763,O
2015,9124,Hustisford Utilities,WI,Municipal,MISO,3.8,3.6,0,18496,0,0,.,0,0,.,.,18496,17394,0,0,74,1028,18496,2342.4,.,0,0,0,25.7,2368.1,O
2015,9128,Hurricane City Power,UT,Municipal,WECC,34.2,16.3,2808,113682,.,.,0,.,.,0,-6437,110053,109735,.,.,318,.,110053,9711,.,.,.,.,.,9711,O
2015,9130,Hutchinson Utilities Comm,MN,Municipal,MRO,58.5,42.6,22411,293574,.,.,0,.,.,0,.,315985,290170,13928,1520,5344,5023,315985,25243.1,.,545.7,.,.,158.2,25947,O
2015,9163,Hyrum City Corporation,UT,Municipal,WECC,17.2,12.6,1426,81257,.,.,0,.,.,0,.,82683,78915,.,.,1995,1773,82683,5743,.,.,.,.,340,6083,O
2015,9187,City of Idaho Falls - (ID),ID,Municipal,WECC,117,138,214498,840863,3942,3636,306,0,0,0,-5261,1050406,670193,361466,0,0,18747,1050406,42374,0,8346.6,0,0,1.4,50722,O
2015,9191,Idaho Power Co,ID,Investor Owned,WECC,3402,2205,12662017,3788934,276510,162239,114271,5920350,5915225,5125,.,16570347,14264493,1254136,.,.,1051718,16570347,1164903.6,.,30887.3,-13865.5,24129.4,60146.7,1266201.5,O
2015,9209,Illinois Rural Electric Coop,IL,Cooperative,RFC,41.3,39.6,3533,173324,.,.,0,.,.,0,.,176857,167314,.,.,.,9543,176857,27934,.,.,.,.,227,28161,O
2015,9216,Imperial Irrigation District,CA,Political Subdivision,WECC,992,766,1534050,2162561,.,.,0,4457102,4356101,101001,.,3797612,3350076,73561,.,20271,353704,3797612,435894,.,1377,.,19769,1194,458234,O
2015,9217,City of Imperial,NE,Municipal,MRO,7.2,7.2,.,33343,.,.,0,.,.,0,.,33343,30793,.,.,.,2550,33343,2958,.,.,.,.,.,2958,O
2015,9230,City of Independence - (IA),IA,Municipal,MISO,15.8,11.4,0,78418,0,0,.,0,0,.,.,78418,75015,0,0,665,2738,78418,8605.7,.,0,0,0,0,8605.7,O
2015,9231,City of Independence - (MO),MO,Municipal,SPP,276.9,179,286064,902079,901349,901349,0,.,.,0,.,1188143,994776,160988,.,1349,31030,1188143,130285.4,.,3726,.,.,5834,139845.4,O
2015,9234,Indiana Municipal Power Agency,IN,Municipal Mktg Authority,RFC,1150,1034,3204175,3373072,.,.,0,.,.,0,.,6577247,.,6530396,.,.,46851,6577247,.,.,443267.8,.,2678,2859.7,448805.5,O
2015,9246,"Indian Electric Coop, Inc",OK,Cooperative,SPP,109.8,106.6,.,596938,.,.,0,.,.,0,.,596938,569168,.,.,602,27168,596938,47269.2,.,.,.,.,485.9,47755.1,O
2015,9267,"Hoosier Energy R E C, Inc",IN,Cooperative,RFC,1412,1643,5640739,3955847,.,.,0,.,.,0,.,9596586,.,9420844,.,.,175742,9596586,.,.,672865,265,5406,.,678536,O
2015,9269,Indiana-Kentucky Electric Corp,OH,Investor Owned,RFC,1195,1222,5214734,.,.,.,0,.,.,0,.,5214734,.,5186234,.,.,28500,5214734,.,.,260050.9,.,0.1,.,260051,O
2015,9273,Indianapolis Power & Light Co,IN,Investor Owned,RFC,2706,2798,12526781,2412657,.,.,0,.,.,0,.,14939438,13708719,688842,.,25509,516368,14939438,1210485,.,19307,.,6125,14937,1250854,O
2015,9275,Indianola Municipal Utilities,IA,Municipal,MRO,31.1,16,-821,128919,.,.,0,.,.,0,.,128098,122849,.,.,.,5249,128098,11842,.,.,.,110.8,1657.2,13610,O
2015,9286,Illinois Municipal Elec Agency,IL,Municipal Mktg Authority,SERC,904.7,669.8,2707591,1378564,.,.,0,.,.,0,.,4086155,.,4086155,.,.,.,4086155,0,.,311895,.,.,3653,315548,O
2015,9292,Inter County Energy Coop Corp,KY,Cooperative,RFC,84.7,172,.,470443,.,.,0,.,.,0,.,470443,446926,.,.,.,23517,470443,46518,.,.,.,.,1465,47983,O
2015,9324,Indiana Michigan Power Co,IN,Investor Owned,RFC,4398,3952,24137360,8450553,.,.,0,.,.,0,.,32587913,18015613,12389287,46,.,2182967,32587913,1515156.1,.,576388.6,.,43945.5,20667.8,2156158,O
2015,9331,Intercounty Electric Coop Assn,MO,Cooperative,SERC,112.8,151.1,.,557619,.,.,0,.,.,0,.,557619,525844,.,.,1128,30647,557619,51825.5,.,.,.,.,1022.8,52848.3,O
2015,9336,Intermountain Rural Elec Assn,CO,Cooperative,WECC,523,425,1186356,1169310,0,0,0,8749,8749,0,0,2355666,2241729,0,0,2139,111798,2355666,277807,.,.,.,.,2656,280463,O
2015,9417,Interstate Power and Light Co,IA,Investor Owned,MRO,3004.8,2531.1,8793970,8302046,.,.,0,.,.,0,1133,17097149,14891758,1811414,.,27582,366395,17097149,1423041,.,75128,0,0,19597,1517766,O
2015,9418,City of Iola - (KS),KS,Municipal,SPP,25.2,19.8,806,114296,.,.,0,.,.,0,.,115102,99956,.,.,.,15146,115102,9108,.,.,.,.,.,9108,O
2015,9425,Iowa Lakes Electric Coop,IA,Cooperative,MRO,94.6,104.9,.,636625,.,.,0,.,.,0,.,636625,565846,57281,.,.,13498,636625,54568.9,.,4297,.,.,475,59340.9,O
2015,9431,Irwin Electric Membership Corp,GA,Cooperative,SERC,56.6,44.8,.,207167,.,.,0,.,.,0,.,207167,193007,.,.,.,14160,207167,24677,.,.,.,.,.,24677,O
2015,9442,Town of Ipswich - (MA),MA,Municipal,NPCC,26.2,20.5,3732,93374,125764,100434,25330,.,.,0,.,122436,112172,.,.,1795,8469,122436,15587.8,.,.,-406.9,.,355.6,15536.5,O
2015,9475,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,MRO,41.4,60.6,.,218081,.,.,0,.,.,0,.,218081,206562,.,.,459,11060,218081,23154.2,.,.,.,.,314.2,23468.4,O
2015,9575,Jackson Energy Coop Corp - (KY),KY,Cooperative,RFC,163.5,328.8,.,923471,.,.,0,.,.,0,.,923471,830807,.,.,980,91684,923471,93736,.,.,.,.,2876,96612,O
2015,9576,Jackson County Rural E M C - (IN),IN,Cooperative,RFC,92,145,.,482337,.,.,0,.,.,0,.,482337,459326,.,.,.,23011,482337,54352,.,.,.,.,873,55225,O
2015,9590,"Jackson Electric Coop, Inc - (TX)",TX,Cooperative,TRE,69,63,.,734452,.,.,0,.,.,0,.,734452,711961,.,419,.,22072,734452,47931,.,.,-762,.,154,47323,O
2015,9598,City of Jackson - (OH),OH,Municipal,RFC,35,31,.,196624,.,.,0,.,.,0,.,196624,188700,.,1807,728,5389,196624,19221,.,.,.,.,.,19221,O
2015,9599,City of Jackson - (MN),MN,Municipal,MRO,9.6,8.3,.,46980,.,.,0,.,.,0,.,46980,46980,.,.,.,.,46980,5299.2,.,.,.,.,.,5299.2,O
2015,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,SERC,1193,1267,.,5356382,.,.,0,.,.,0,.,5356382,5268823,.,.,7266,80293,5356382,511066,.,.,.,.,11403,522469,O
2015,9603,City of Jackson - (MO),MO,Municipal,RFC,37.1,27.5,236,158523,.,.,0,.,.,0,-2348,156411,146121,.,.,8459,1831,156411,16416.4,0,0,0,0,0,16416.4,O
2015,9605,Jackson Purchase Energy Corporation,KY,Cooperative,SERC,154,150.8,0,670884,.,.,0,.,.,0,.,670884,642495,.,.,185,28204,670884,60347.9,.,.,.,.,1303.4,61651.3,O
2015,9612,City of Jackson - (TN),TN,Municipal,SERC,361.7,250.7,0,1743786,0,.,0,0,0,0,0,1743786,1700068,0,0,849,42869,1743786,142996,.,0,0,0,4988,147984,O
2015,9613,City of Lebanon - (IN),IN,Municipal,RFC,44.8,40.4,.,222763,.,.,0,.,.,0,.,222763,215689,.,.,.,7074,222763,22280,.,.,.,.,514.2,22794.2,O
