ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE,GeoLevel,Comparison,STATE_NAME,STATE_ABBR,COUNTY_FIPS,COUNTY_NAME
17,Illinois,IL,17103,Lee,17103,"Lee County, Illinois",724.78645430514,34204,0,15086,168,13634,297,6061,711,520,134,3030,354,2604,318,1135,222,6671,70,6725,33,5221,440,666,167,154,103,4813,205,959,227,656,167,98,64,1266,270,3330,360,19.6,2.3,3.3,0.8,22.2,2.6,10.4,1.3,3.6,0.7,19.5,0.2,19.7,0.1,16.8,1.4,4.9,1.2,0.5,0.3,14.1,0.6,6.4,1.5,4.3,1.1,0.7,0.5,9.3,1.9,9.7,1.1,0.3011,0.1849,0.5165,0.4408,0.0439,1.4872,0.1871,0.5602,0.2164,0.612,0.3485,0.3708,2.1079,0.2683,0.4341,0.4341,0.4341,0.7661,0.205,0.0875,0.8816,0.9297,2.8699,0.6967,6.8991,0.3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,29871,3924,629,1818,128,2192,0,228,59,57,40,17,23,474,139,27,31,12.7,0.1,5.3,0.4,6.4,0.0,0.7,0.2,0.2,0.1,0.0,0.1,1.4,0.4,0.1,0.1,County,National,Illinois,IL,17103,Lee County
17,Illinois,IL,17105,Livingston,17105,"Livingston County, Illinois",1043.627481263556,35757,0,15884,158,14366,284,6951,678,830,161,3223,367,2583,275,1570,280,6940,126,7728,68,5239,365,974,172,72,95,3965,208,561,144,838,148,200,79,893,171,2223,273,20.7,2.0,4.9,0.9,22.4,2.5,10.2,1.1,4.7,0.8,19.4,0.4,21.6,0.2,15.5,1.1,6.8,1.2,0.2,0.3,11.1,0.6,3.5,0.9,5.3,0.9,1.4,0.5,6.2,1.2,6.2,0.8,0.3549,0.4955,0.5334,0.4255,0.1302,1.9395,0.3119,0.5516,0.4243,0.4949,0.7015,0.1604,2.3327,0.4029,0.3552,0.3552,0.3552,0.564,0.2632,0.3183,0.5942,0.8539,2.5936,0.55,7.221,0.3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33766,4659,649,1388,122,1707,0,285,63,0,25,0,25,576,153,9,12,13.9,0.1,3.9,0.3,4.8,0.0,0.8,0.2,0.0,0.1,0.0,0.1,1.6,0.4,0.0,0.1,County,National,Illinois,IL,17105,Livingston County
17,Illinois,IL,17107,Logan,17107,"Logan County, Illinois",618.052104296418,28818,0,12040,174,10958,247,4409,546,755,175,2122,274,2023,207,963,220,5254,74,5527,33,3940,307,429,129,65,89,4011,319,663,173,465,120,64,41,610,143,3990,383,17.7,2.2,5.7,1.3,19.4,2.5,10.0,1.0,3.7,0.9,18.2,0.3,19.2,0.1,15.3,1.2,3.9,1.2,0.2,0.3,13.9,1.1,5.5,1.4,3.9,1.0,0.6,0.4,5.6,1.3,13.8,1.3,0.2148,0.6442,0.2877,0.4052,0.0506,1.6025,0.2145,0.4319,0.1773,0.4717,0.1738,0.1604,1.4151,0.0347,0.43,0.43,0.43,0.7202,0.1779,0.0691,0.5054,0.9653,2.4379,0.4539,5.8855,0.1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,25855,3408,584,2124,218,997,0,112,79,32,24,2,5,730,218,14,14,13.7,0.2,7.4,0.8,3.5,0.0,0.4,0.3,0.1,0.1,0.0,0.1,2.5,0.8,0.0,0.1,County,National,Illinois,IL,17107,Logan County
17,Illinois,IL,17109,McDonough,17109,"McDonough County, Illinois",589.322773397506,30107,0,14392,124,11573,398,8280,738,1352,331,3258,448,867,170,1596,340,5357,91,5144,25,4190,427,510,144,103,118,3766,301,1621,325,636,158,100,62,1161,207,3218,282,30.9,2.7,9.1,2.2,28.2,3.7,4.8,0.9,5.4,1.1,17.8,0.3,17.1,0.1,14.1,1.4,4.4,1.2,0.4,0.4,12.5,1.0,11.3,2.3,4.4,1.1,0.9,0.5,10.0,1.8,10.7,0.9,0.7871,0.9322,0.8647,0.0439,0.2031,2.831,0.6066,0.3851,0.0668,0.359,0.2476,0.3116,1.3701,0.0264,0.3934,0.3934,0.3934,0.8975,0.2104,0.1407,0.9153,0.9414,3.1053,0.8173,7.6998,0.4612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,28408,4595,702,1453,167,860,0,701,104,31,29,0,25,669,211,52,79,17.1,0.2,4.8,0.6,2.9,0.0,2.3,0.3,0.1,0.1,0.0,0.1,2.2,0.7,0.2,0.3,County,National,Illinois,IL,17109,Mcdonough County
17,Illinois,IL,17111,McHenry,17111,"McHenry County, Illinois",603.394928357864,307291,0,118900,190,113269,608,30172,1939,8138,828,25806,1208,14020,984,15135,1391,44851,137,72227,0,28777,1363,6185,654,6015,637,60503,902,4592,441,821,208,1783,373,4299,500,1890,349,9.9,0.6,4.7,0.5,22.8,1.1,6.7,0.5,4.9,0.5,14.6,0.1,23.5,0.0,9.4,0.4,5.5,0.6,2.1,0.2,19.7,0.3,3.9,0.4,0.7,0.2,1.6,0.3,3.8,0.4,0.6,0.1,0.0213,0.4561,0.5681,0.1458,0.1496,1.3409,0.1547,0.1477,0.6875,0.043,0.4714,0.7861,2.1357,0.2858,0.5439,0.5439,0.5439,0.605,0.0242,0.4023,0.2132,0.0592,1.3039,0.0602,5.3244,0.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251724,11814,1244,4194,428,41218,0,8234,395,163,93,0,28,6312,643,382,230,3.9,0.0,1.4,0.1,13.4,0.0,2.7,0.1,0.1,0.1,0.0,0.1,2.1,0.2,0.1,0.1,County,National,Illinois,IL,17111,Mchenry County
17,Illinois,IL,17113,McLean,17113,"McLean County, Illinois",1183.247141705274,172164,0,72580,363,66225,689,35286,1604,2971,423,14094,935,3957,419,6863,842,22741,78,37051,0,16492,978,3819,431,1440,360,35962,883,11711,794,2762,333,752,368,4215,412,8269,874,21.6,1.0,3.3,0.5,21.3,1.4,3.8,0.4,4.0,0.5,13.2,0.1,21.5,0.0,9.6,0.6,5.8,0.6,0.9,0.2,20.9,0.5,16.1,1.1,3.8,0.5,1.1,0.6,6.4,0.6,4.8,0.5,0.4026,0.1849,0.4427,0.0146,0.0719,1.1167,0.1069,0.0827,0.4077,0.049,0.5344,0.5512,1.625,0.0684,0.5621,0.5621,0.5621,0.9526,0.1722,0.1996,0.627,0.8017,2.7531,0.6365,6.0569,0.2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,182299,19374,1914,14099,483,8690,0,8847,338,255,89,13,20,3805,606,253,240,11.8,0.1,8.2,0.3,5.0,0.0,5.1,0.2,0.1,0.1,0.0,0.1,2.2,0.4,0.1,0.1,County,National,Illinois,IL,17113,Mclean County
17,Illinois,IL,17115,Macon,17115,"Macon County, Illinois",580.575443011424,104688,0,50364,182,43810,558,24104,1341,3848,443,9649,639,6301,597,4429,531,20807,64,23319,0,15200,778,3035,383,173,123,25418,1017,4739,490,1235,280,479,161,4209,438,3614,359,23.9,1.3,7.7,0.9,22.0,1.4,8.7,0.8,4.3,0.5,19.9,0.1,22.3,0.0,14.8,0.8,6.9,0.9,0.2,0.1,24.3,1.0,9.4,1.0,2.5,0.6,1.1,0.4,9.6,1.0,3.5,0.3,0.5064,0.8682,0.4978,0.3068,0.0974,2.2766,0.4211,0.5999,0.522,0.4268,0.7161,0.1604,2.4252,0.4729,0.6146,0.6146,0.6146,0.8581,0.1009,0.1996,0.8953,0.7222,2.7761,0.6493,8.0925,0.5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109342,14226,1156,16470,686,2451,0,1215,175,172,87,60,69,4861,716,189,98,14.1,0.1,15.7,0.7,2.3,0.0,1.2,0.2,0.2,0.1,0.1,0.1,4.6,0.7,0.2,0.1,County,National,Illinois,IL,17115,Macon County
17,Illinois,IL,17117,Macoupin,17117,"Macoupin County, Illinois",862.973338101506,45243,0,21769,77,18577,337,10150,927,1190,197,3787,413,2715,329,1826,295,9038,46,9600,27,6801,516,981,211,92,101,1924,156,427,124,1822,277,150,63,789,164,888,149,22.9,2.1,5.5,0.9,20.4,2.2,8.4,1.0,4.1,0.7,20.0,0.1,21.2,0.1,15.2,1.2,5.3,1.1,0.2,0.2,4.3,0.3,2.0,0.6,8.4,1.3,0.8,0.3,4.2,0.9,2.0,0.3,0.4624,0.6143,0.3714,0.2864,0.0783,1.8128,0.2763,0.6111,0.3673,0.4621,0.4316,0.1604,2.0325,0.2212,0.0547,0.0547,0.0547,0.3622,0.4109,0.1111,0.2753,0.5003,1.6598,0.1372,5.5598,0.1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32966,6731,875,449,48,572,0,178,37,124,65,0,25,522,106,79,68,15.2,0.1,1.0,0.1,1.3,0.0,0.4,0.1,0.3,0.1,0.0,0.1,1.2,0.2,0.2,0.2,County,National,Illinois,IL,17117,Macoupin County
17,Illinois,IL,17119,Madison,17119,"Madison County, Illinois",715.500205450172,264403,0,119660,297,108429,965,49995,2138,7385,750,25136,1135,13504,1021,12891,1164,45628,72,57737,62,38647,1513,6933,649,1116,259,40985,1142,5725,653,3318,405,1328,269,5954,557,5421,738,19.3,0.8,5.4,0.5,23.2,1.0,7.3,0.6,4.9,0.4,17.3,0.1,21.8,0.0,14.8,0.6,6.4,0.6,0.4,0.1,15.5,0.4,4.8,0.5,2.8,0.3,1.2,0.2,5.5,0.5,2.1,0.3,0.2896,0.5971,0.5964,0.1919,0.1496,1.8246,0.2801,0.3361,0.4577,0.4268,0.641,0.3116,2.1732,0.3059,0.4682,0.4682,0.4682,0.676,0.1187,0.2377,0.4924,0.5245,2.0493,0.2699,6.5153,0.2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249496,25518,1783,22590,690,8885,0,2638,274,291,109,27,29,6309,851,245,127,9.9,0.0,8.5,0.3,3.4,0.0,1.0,0.1,0.1,0.1,0.0,0.1,2.4,0.3,0.1,0.1,County,National,Illinois,IL,17119,Madison County
17,Illinois,IL,17121,Marion,17121,"Marion County, Illinois",572.537380068832,37524,0,18272,82,16126,256,9774,778,1574,199,3337,309,2761,304,2392,339,7413,75,8646,24,6727,361,946,183,74,92,3511,263,404,89,3415,284,231,69,991,198,748,148,26.9,2.1,8.8,1.1,20.7,1.9,10.5,1.2,6.5,0.9,19.8,0.2,23.0,0.1,18.3,1.0,5.9,1.1,0.2,0.3,9.4,0.7,2.2,0.5,18.7,1.5,1.4,0.4,6.1,1.2,2.0,0.4,0.6534,0.9208,0.3959,0.4497,0.3205,2.7403,0.5748,0.5894,0.6238,0.7237,0.5535,0.1604,2.6508,0.6308,0.3046,0.3046,0.3046,0.395,0.7623,0.3183,0.5812,0.5003,2.5571,0.5274,8.2528,0.5547,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34067,5355,492,1266,140,795,0,212,40,56,26,2,3,990,141,190,167,14.6,0.1,3.4,0.4,2.1,0.0,0.6,0.1,0.1,0.1,0.0,0.1,2.6,0.4,0.5,0.4,County,National,Illinois,IL,17121,Marion County
17,Illinois,IL,17123,Marshall,17123,"Marshall County, Illinois",386.813673245052,11562,0,5919,54,4922,167,2129,235,237,63,862,116,638,111,504,97,2673,19,2372,25,1726,165,181,48,21,72,677,79,69,24,144,66,82,50,190,51,281,77,19.2,2.1,4.4,1.2,17.5,2.3,7.6,1.3,4.5,0.9,23.1,0.2,20.5,0.2,15.3,1.5,3.7,1.0,0.2,0.7,5.9,0.7,1.2,0.4,2.4,1.1,1.7,1.0,3.9,1.0,2.4,0.7,0.2833,0.3912,0.1601,0.2174,0.1114,1.1634,0.1155,0.8269,0.2903,0.4717,0.1423,0.1604,1.8916,0.1566,0.1445,0.1445,0.1445,0.2218,0.0961,0.4363,0.2263,0.5805,1.561,0.1123,4.7605,0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9271,1383,204,37,40,349,0,15,20,0,19,0,19,264,58,12,16,12.3,0.1,0.3,0.3,3.0,0.0,0.1,0.2,0.0,0.3,0.0,0.3,2.3,0.5,0.1,0.1,County,National,Illinois,IL,17123,Marshall County
17,Illinois,IL,17125,Mason,17125,"Mason County, Illinois",539.351616642496,13486,0,7026,62,5917,178,3153,361,393,103,1147,181,1066,174,730,164,3025,37,2781,28,2403,225,293,90,0,76,484,77,47,27,469,97,42,26,268,80,234,79,23.7,2.7,6.1,1.6,19.4,3.0,10.9,1.8,5.5,1.2,22.4,0.3,20.6,0.2,18.1,1.7,5.0,1.5,0.0,0.6,3.6,0.6,0.7,0.4,6.7,1.4,0.7,0.4,4.5,1.4,1.7,0.6,0.4968,0.7151,0.2877,0.4768,0.2139,2.1903,0.3908,0.7899,0.3011,0.7101,0.366,0.0,2.1671,0.3027,0.0286,0.0286,0.0286,0.1187,0.3361,0.0875,0.3246,0.4198,1.2867,0.0576,5.6727,0.1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10395,1723,237,59,38,157,0,30,31,17,17,0,19,221,51,0,19,13.0,0.1,0.4,0.3,1.2,0.0,0.2,0.2,0.1,0.1,0.0,0.2,1.6,0.4,0.0,0.2,County,National,Illinois,IL,17125,Mason County
17,Illinois,IL,17127,Massac,17127,"Massac County, Illinois",237.150789741756,14041,0,7099,49,5619,280,3555,434,335,111,1324,223,1136,211,976,330,2915,110,3087,62,2754,238,253,108,5,74,1759,189,156,70,1269,198,154,77,355,96,327,106,26.0,3.2,5.6,1.9,23.6,3.8,11.3,2.1,7.1,2.4,20.8,0.8,22.0,0.4,19.9,1.7,4.5,1.9,0.0,0.6,12.5,1.3,2.2,1.0,17.9,2.8,2.7,1.4,6.3,1.7,2.3,0.8,0.6171,0.6279,0.6302,0.508,0.3752,2.7584,0.5796,0.6817,0.4806,0.8195,0.2651,0.0,2.2469,0.345,0.3934,0.3934,0.3934,0.395,0.7393,0.7237,0.6085,0.5627,3.0292,0.7801,8.4279,0.5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11399,2801,491,777,116,426,0,27,35,8,14,0,19,521,143,0,19,20.4,0.2,5.5,0.8,3.0,0.0,0.2,0.2,0.1,0.1,0.0,0.2,3.7,1.0,0.0,0.2,County,National,Illinois,IL,17127,Massac County
17,Illinois,IL,17129,Menard,17129,"Menard County, Illinois",314.391024187598,12261,0,5737,53,5211,126,1702,320,314,87,708,127,412,97,292,97,2393,38,2742,60,1795,218,256,80,16,78,559,90,130,55,248,76,32,20,216,80,124,100,14.1,2.6,4.9,1.4,13.6,2.4,4.8,1.1,2.4,0.8,19.5,0.3,22.4,0.5,14.8,1.8,4.9,1.5,0.1,0.7,4.6,0.7,2.3,1.0,4.3,1.3,0.6,0.4,4.1,1.5,1.0,0.8,0.0872,0.4955,0.0376,0.0439,0.0041,0.6683,0.0366,0.5602,0.5369,0.4268,0.3485,0.0859,1.9583,0.1827,0.0703,0.0703,0.0703,0.4106,0.205,0.0691,0.2575,0.1569,1.0991,0.0299,3.796,0.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7509,1324,242,78,54,191,0,48,20,16,24,0,19,219,62,7,10,10.9,0.1,0.6,0.4,1.6,0.0,0.4,0.2,0.1,0.2,0.0,0.3,1.8,0.5,0.1,0.1,County,National,Illinois,IL,17129,Menard County
17,Illinois,IL,17131,Mercer,17131,"Mercer County, Illinois",561.239562573882,15503,0,7431,75,6477,178,2854,364,311,90,1233,172,864,132,535,167,3325,8,3324,51,2023,245,295,81,58,68,795,82,215,76,252,83,44,29,317,104,217,128,18.7,2.4,4.1,1.2,19.0,2.6,7.8,1.2,3.5,1.1,21.4,0.1,21.4,0.3,13.2,1.6,4.6,1.2,0.4,0.5,5.1,0.5,2.9,1.0,3.4,1.1,0.7,0.4,4.9,1.6,1.4,0.8,0.2559,0.3323,0.2556,0.2333,0.0391,1.1162,0.1066,0.7263,0.395,0.2712,0.2826,0.3116,1.9867,0.1986,0.0907,0.0907,0.0907,0.4911,0.1547,0.0875,0.3934,0.3157,1.4424,0.0834,4.636,0.0598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9174,1690,306,70,45,394,0,50,22,22,17,0,19,259,58,0,19,11.1,0.1,0.5,0.3,2.5,0.0,0.3,0.1,0.1,0.1,0.0,0.2,1.7,0.4,0.0,0.2,County,National,Illinois,IL,17131,Mercer County
17,Illinois,IL,17133,Monroe,17133,"Monroe County, Illinois",385.326078223842,34444,0,14333,42,13576,216,2449,478,456,133,2385,405,1024,244,865,237,6126,72,7663,0,3356,375,564,188,150,131,1288,178,374,164,321,108,46,38,392,136,244,85,7.2,1.4,2.4,0.7,17.6,3.0,4.2,1.0,2.5,0.7,17.8,0.2,22.2,0.0,9.8,1.1,4.2,1.4,0.5,0.4,3.7,0.5,2.6,1.1,2.2,0.8,0.3,0.3,2.9,1.0,0.7,0.2,0.0038,0.092,0.1639,0.0248,0.007,0.2915,0.0038,0.3851,0.508,0.0576,0.2116,0.3708,1.5331,0.0474,0.0302,0.0302,0.0302,0.4545,0.0885,0.0306,0.1028,0.0799,0.7563,0.0076,2.6111,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25310,3019,486,91,58,550,0,379,122,26,40,0,25,198,92,44,54,8.8,0.0,0.3,0.2,1.6,0.0,1.1,0.4,0.1,0.1,0.0,0.1,0.6,0.3,0.1,0.2,County,National,Illinois,IL,17133,Monroe County
17,Illinois,IL,17135,Montgomery,17135,"Montgomery County, Illinois",703.763733998104,28598,0,13122,484,11619,549,6133,806,546,129,2293,346,2489,385,1018,195,5724,28,5736,263,4096,359,435,165,53,68,2096,385,300,156,803,137,163,82,782,168,3012,1047,23.9,3.0,4.5,1.1,19.7,2.8,11.9,1.7,4.0,0.8,20.0,0.1,20.1,0.9,16.0,1.5,3.7,1.4,0.2,0.3,7.3,1.3,2.3,1.2,6.1,1.0,1.4,0.7,6.7,1.5,10.5,3.7,0.5064,0.4169,0.3148,0.5496,0.0719,1.8596,0.2903,0.6111,0.2559,0.5379,0.1423,0.1604,1.7076,0.0878,0.2148,0.2148,0.2148,0.4106,0.3062,0.3183,0.6719,0.9389,2.6459,0.577,6.4279,0.2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,25765,4415,1384,1049,241,519,0,83,41,27,13,0,22,374,289,44,71,17.3,0.7,3.7,0.8,1.8,0.0,0.3,0.1,0.1,0.1,0.0,0.1,1.3,1.0,0.2,0.2,County,National,Illinois,IL,17135,Montgomery County
17,Illinois,IL,17137,Morgan,17137,"Morgan County, Illinois",568.947477804416,34012,0,15467,156,13560,303,7571,791,883,220,3177,373,2419,358,1217,277,6809,75,6486,70,5468,424,944,180,149,149,4140,310,942,198,1322,224,98,59,1022,235,3150,333,24.5,2.5,5.5,1.4,23.4,2.7,10.2,1.5,3.8,0.9,20.0,0.2,19.1,0.2,17.1,1.3,7.0,1.3,0.5,0.5,12.2,0.9,6.1,1.3,8.5,1.4,0.7,0.4,7.5,1.7,9.3,1.0,0.5353,0.6143,0.6123,0.4255,0.0589,2.2463,0.4087,0.6111,0.168,0.6334,0.7276,0.3708,2.5109,0.5382,0.3845,0.3845,0.3845,0.7524,0.4169,0.0875,0.76,0.9236,2.9404,0.7317,8.0821,0.5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,33591,5248,697,2256,199,878,0,219,50,72,41,1,4,712,229,2,5,17.0,0.2,6.6,0.6,2.6,0.0,0.6,0.1,0.2,0.1,0.0,0.1,2.1,0.7,0.0,0.1,County,National,Illinois,IL,17137,Morgan County
17,Illinois,IL,17139,Moultrie,17139,"Moultrie County, Illinois",335.957917425638,14557,0,6513,90,6043,153,2492,431,219,82,1012,169,1371,211,2029,460,2772,41,3687,5,1872,208,282,102,26,77,512,73,260,89,241,66,143,69,780,180,348,157,17.5,3.0,3.1,1.1,16.7,2.8,14.0,2.2,14.2,3.2,19.0,0.3,25.3,0.0,13.1,1.4,4.7,1.7,0.2,0.6,3.5,0.5,4.0,1.4,3.7,1.0,2.4,1.1,12.9,2.9,2.4,1.1,0.2078,0.1626,0.1203,0.6661,0.844,2.0008,0.3294,0.5108,0.8596,0.261,0.3049,0.1604,2.0967,0.261,0.0239,0.0239,0.0239,0.6149,0.1684,0.6483,0.9688,0.5805,2.9809,0.7556,7.1023,0.3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11644,2734,511,121,43,219,0,23,24,45,22,0,19,98,46,6,9,19.2,0.2,0.8,0.3,1.5,0.0,0.2,0.2,0.3,0.1,0.0,0.2,0.7,0.3,0.0,0.1,County,National,Illinois,IL,17139,Moultrie County
17,Illinois,IL,17141,Ogle,17141,"Ogle County, Illinois",758.653248763502,50793,0,22687,87,20967,319,9147,914,1615,260,4269,410,3401,392,2206,424,9438,137,11449,0,6846,536,1113,248,999,259,7180,282,1130,321,552,136,435,155,1395,311,601,182,18.3,1.8,6.2,1.0,20.4,1.9,9.6,1.1,4.4,0.8,18.6,0.3,22.5,0.0,13.6,1.1,5.3,1.2,2.1,0.5,14.1,0.6,5.0,1.4,2.4,0.6,2.1,0.7,6.7,1.5,1.2,0.4,0.2384,0.7292,0.3714,0.3759,0.1057,1.8206,0.2782,0.4729,0.5522,0.3097,0.4316,0.7861,2.5525,0.5602,0.4341,0.4341,0.4341,0.6852,0.0961,0.5656,0.6719,0.2298,2.2486,0.3622,7.0558,0.3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42056,5606,677,529,125,5258,0,219,49,110,63,8,13,964,219,92,97,11.2,0.0,1.0,0.2,10.4,0.0,0.4,0.1,0.2,0.1,0.0,0.1,1.9,0.4,0.2,0.2,County,National,Illinois,IL,17141,Ogle County
17,Illinois,IL,17143,Peoria,17143,"Peoria County, Illinois",618.728388204354,181111,0,83680,229,73519,780,42179,2339,6579,749,18656,1009,9998,673,11001,954,30877,93,43065,0,22928,847,5591,537,1493,329,55745,1353,11101,829,978,201,1253,267,7054,544,5314,472,24.0,1.3,7.6,0.9,25.4,1.3,8.2,0.6,6.2,0.5,17.0,0.1,23.8,0.0,12.8,0.5,7.6,0.7,0.9,0.2,30.8,0.7,13.3,1.0,1.2,0.2,1.7,0.4,9.6,0.7,2.9,0.3,0.514,0.8644,0.7412,0.2686,0.2944,2.6826,0.557,0.3116,0.7282,0.2358,0.802,0.5512,2.6288,0.6143,0.6929,0.6929,0.6929,0.9258,0.0436,0.4363,0.8953,0.6585,2.9595,0.7435,8.9638,0.6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,209547,24565,1982,32055,912,8939,0,7563,238,403,70,2,4,6471,953,312,173,14.0,0.0,17.7,0.5,4.9,0.0,4.2,0.1,0.2,0.1,0.0,0.1,3.6,0.5,0.2,0.1,County,National,Illinois,IL,17143,Peoria County
17,Illinois,IL,17145,Perry,17145,"Perry County, Illinois",441.927439140866,21092,0,9634,118,8504,214,4801,538,482,122,1649,263,2557,296,692,216,3953,57,4060,21,3780,395,779,172,26,83,2993,108,543,182,1092,143,95,49,649,225,2637,242,26.2,2.9,5.7,1.5,19.4,3.1,16.8,1.9,3.7,1.2,18.7,0.3,19.2,0.1,20.5,2.1,9.2,2.0,0.1,0.4,14.2,0.5,5.6,1.9,11.3,1.5,1.1,0.6,7.6,2.6,12.5,1.1,0.6248,0.6442,0.2877,0.7858,0.0506,2.3931,0.4596,0.4828,0.1773,0.8491,0.9106,0.0859,2.5057,0.5328,0.4367,0.4367,0.4367,0.7285,0.5356,0.1996,0.7673,0.9574,3.1884,0.8507,8.5239,0.6031,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,17522,2562,482,1803,66,666,0,131,26,12,20,0,22,381,73,0,22,13.9,0.2,8.5,0.3,3.2,0.0,0.6,0.1,0.1,0.1,0.0,0.2,1.8,0.3,0.0,0.2,County,National,Illinois,IL,17145,Perry County
17,Illinois,IL,17147,Piatt,17147,"Piatt County, Illinois",439.187970547078,16412,0,7435,34,6755,174,1662,331,319,81,1086,209,718,136,635,171,3200,30,3669,54,2107,243,213,78,39,72,666,90,248,118,227,76,26,15,150,53,82,30,10.2,2.0,3.7,1.0,16.1,3.1,6.2,1.2,3.9,1.0,19.5,0.2,22.4,0.3,12.9,1.5,3.2,1.2,0.3,0.5,4.1,0.5,3.3,1.6,3.1,1.0,0.4,0.2,2.2,0.8,0.5,0.2,0.0239,0.2543,0.0987,0.1082,0.0659,0.551,0.0216,0.5602,0.5369,0.2447,0.0913,0.2416,1.6747,0.0812,0.0458,0.0458,0.0458,0.5388,0.1359,0.0388,0.0449,0.0439,0.8023,0.0086,3.0738,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12480,1853,386,177,24,231,0,93,41,3,5,0,19,126,51,36,54,11.3,2.4,1.1,0.1,1.4,0.0,0.6,0.3,0.0,0.1,0.0,0.2,0.8,0.3,0.2,0.3,County,National,Illinois,IL,17147,Piatt County
