|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2018,17876,City of St James - (MN),A,Bundled,O,MN,Municipal,MISO,"1,785.6","18,733","1,859","1,768.4","19,073",389,"1,256.0","17,394",1,0.0,0,0,"4,810.0","55,200","2,249"
2018,17891,City of St Marys - (OH),A,Bundled,O,OH,Municipal,PJM,"4,732.7","37,970","3,688","3,682.6","31,957",505,"13,310.6","159,486",13,0.0,0,0,"21,725.9","229,413","4,206"
2018,17896,City of Shasta Lake - (CA),A,Bundled,O,CA,Municipal,BANC,"6,857.0","37,692","4,194","1,937.0","10,755",330,"12,426.0","147,941",13,.,.,.,"21,220.0","196,388","4,537"
2018,17899,City of St Paul - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,216.0","11,836",951,541.0,"4,552",255,893.0,"10,076",24,0.0,0,0,"2,650.0","26,464","1,230"
2018,17900,City of Saint Peter,A,Bundled,O,MN,Municipal,MISO,"3,994.9","29,093","3,903","4,007.4","35,849",450,"3,134.9","32,538",7,0.0,0,0,"11,137.2","97,480","4,360"
2018,17979,Stanton County Public Pwr Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"3,392.9","30,563","1,793","1,888.9","17,609",327,"7,956.4","105,341",588,0.0,0,0,"13,238.2","153,513","2,708"
2018,17983,City of Staples- (MN),A,Bundled,O,MN,Municipal,MISO,"1,186.0","9,041","1,037",848.0,"6,647",209,"1,005.0","11,101",9,.,.,.,"3,039.0","26,789","1,255"
2018,18004,City of Starke - (FL),A,Bundled,O,FL,Municipal,FPL,"2,841.1","24,302","2,037","5,554.9","44,114",757,.,.,.,.,.,.,"8,396.0","68,416","2,794"
2018,18006,City of Starkville,A,Bundled,O,MS,Municipal,TVA,"14,286.0","132,365","11,773","16,075.0","156,343","1,832","10,957.0","146,472",4,0.0,0,0,"41,318.0","435,180","13,609"
2018,18019,Stearns Cooperative Elec Assn,A,Bundled,O,MN,Cooperative,MISO,"44,771.4","398,150","24,688","9,912.7","96,516","1,613","4,024.1","47,887",539,.,.,.,"58,708.2","542,553","26,840"
2018,18022,City of Statesville - (NC),A,Bundled,O,NC,Municipal,DUK,"13,635.0","122,150","10,961","23,546.4","216,657","2,625","11,186.0","134,989",37,.,.,.,"48,367.4","473,796","13,623"
2018,18047,Steele-Waseca Cooperative Electric,A,Bundled,O,MN,Cooperative,MISO,"17,753.5","124,028","10,222","8,213.9","68,920","1,229","11,962.0","137,680",47,.,.,.,"37,929.4","330,628","11,498"
2018,18051,Town of Steilacoom,A,Bundled,O,WA,Municipal,BPAT,"2,551.8","30,709","2,842",468.7,"6,306",121,.,.,.,.,.,.,"3,020.5","37,015","2,963"
2018,18085,South Central Power Company,A,Bundled,O,OH,Cooperative,PJM,"192,724.5","1,570,734","110,789","50,084.5","442,194","9,380","61,785.7","773,954",146,.,.,.,"304,594.7","2,786,882","120,315"
2018,18087,Town of Sterling - (MA),A,Bundled,O,MA,Municipal,ISNE,"4,592.0","30,718","3,472",826.7,"7,071",248,"3,232.2","22,051",139,0.0,0,0,"8,650.9","59,840","3,859"
2018,18100,Steuben County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"11,149.6","91,483","9,090","3,390.9","30,823",585,"6,541.1","69,533",9,.,.,.,"21,081.6","191,839","9,684"
2018,18102,"Steuben Rural Elec Coop, Inc",A,Bundled,O,NY,Cooperative,NYIS,"8,389.0","68,158","6,077","1,889.0","20,423",217,.,.,.,.,.,.,"10,278.0","88,581","6,294"
2018,18125,Stillwater Utilities Authority,A,Bundled,O,OK,Municipal,SWPP,"23,330.0","206,057","18,723","18,677.0","178,421","2,454","5,570.0","70,658",5,.,.,.,"47,577.0","455,136","21,182"
2018,18126,City of Stilwell - (OK),A,Bundled,O,OK,Municipal,SWPP,"1,412.0","14,126","1,530","2,054.0","26,189",472,"1,735.0","37,874",10,.,.,.,"5,201.0","78,189","2,012"
2018,18177,City of Story City - (IA),A,Bundled,O,IA,Municipal,MISO,"2,103.0","17,317","1,685",574.0,"4,970",205,"2,931.0","37,205",43,.,.,.,"5,608.0","59,492","1,933"
2018,18181,City of Stoughton - (WI),A,Bundled,O,WI,Municipal,MISO,"7,661.3","66,821","7,839","5,448.9","55,472",936,"1,885.8","22,545",3,0.0,0,0,"14,996.0","144,838","8,778"
2018,18193,Direct Energy Business,B,Energy,O,CA,Retail Power Marketer,CISO,0.0,0,0,"155,315.9","2,780,967","6,283","16,267.4","292,027",164,0.0,0,0,"171,583.3","3,072,994","6,447"
2018,18193,Direct Energy Business,B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,"148,141.9","1,929,678","8,546","22,499.7","291,723",575,0.0,0,0,"170,641.6","2,221,401","9,121"
2018,18193,Direct Energy Business,B,Energy,O,DC,Retail Power Marketer,PJM,0.0,0,0,"152,686.2","2,271,410","5,373",0.0,0,0,"21,385.9","351,080",1,"174,072.1","2,622,490","5,374"
2018,18193,Direct Energy Business,B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,"32,661.3","529,802",760,"11,491.9","184,424",112,0.0,0,0,"44,153.2","714,226",872
2018,18193,Direct Energy Business,B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,"441,409.9","7,850,909","27,042","63,696.2","1,134,561","2,494",0.0,0,0,"505,106.1","8,985,470","29,536"
2018,18193,Direct Energy Business,B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"344,733.1","3,465,450","14,903","17,287.0","173,824",374,0.0,0,0,"362,020.1","3,639,274","15,277"
2018,18193,Direct Energy Business,B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"220,428.1","3,452,155","8,875","27,765.5","435,336",510,0.0,0,0,"248,193.6","3,887,491","9,385"
2018,18193,Direct Energy Business,B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,"42,375.9","595,554",620,"5,120.8","72,447",107,0.0,0,0,"47,496.7","668,001",727
2018,18193,Direct Energy Business,B,Energy,O,MI,Retail Power Marketer,MISO,0.0,0,0,"74,560.5","1,496,684","1,312","5,306.0","103,069",61,0.0,0,0,"79,866.5","1,599,753","1,373"
2018,18193,Direct Energy Business,B,Energy,O,NH,Retail Power Marketer,ISNE,0.0,0,0,"29,757.2","377,582","1,641","5,418.1","68,991",53,0.0,0,0,"35,175.3","446,573","1,694"
2018,18193,Direct Energy Business,B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,"483,468.2","5,915,426","19,757","36,822.5","450,739",918,"15,989.0","231,848",1,"536,279.7","6,598,013","20,676"
2018,18193,Direct Energy Business,B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,"560,736.8","8,708,615","21,547","94,868.7","1,477,062","1,380",0.0,0,0,"655,605.5","10,185,677","22,927"
2018,18193,Direct Energy Business,B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,"331,842.0","6,303,333","25,258","81,677.9","1,555,366","3,186","2,827.4","55,029",1,"416,347.3","7,913,728","28,445"
2018,18193,Direct Energy Business,B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"556,945.8","9,175,880","28,643","121,630.0","2,010,558","2,822",0.0,0,0,"678,575.8","11,186,438","31,465"
2018,18193,Direct Energy Business,B,Energy,O,RI,Retail Power Marketer,ISNE,0.0,0,0,"62,330.4","753,335","3,840","13,360.1","161,819",207,"2,106.4","27,277",1,"77,796.9","942,431","4,048"
2018,18193,Direct Energy Business,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"637,849.9","8,908,948","56,918","111,046.0","1,559,550","4,906",0.0,0,0,"748,895.9","10,468,498","61,824"
2018,18199,"Swisher Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"2,838.7","24,195","3,336","3,340.0","38,437",363,"15,599.9","140,308","4,261",.,.,.,"21,778.6","202,940","7,960"
2018,18203,Tallapoosa River Elec Coop Inc,A,Bundled,O,AL,Cooperative,AEC,"44,207.8","382,003","26,295","5,145.5","48,679",890,"12,042.7","142,668",11,.,.,.,"61,396.0","573,350","27,196"
2018,18206,Strawberry Electric Serv Dist,A,Bundled,O,UT,Political Subdivision,PACE,"4,616.3","43,066","3,322","1,328.6","12,198",471,360.8,"4,141",33,.,.,.,"6,305.7","59,405","3,826"
2018,18249,City of Sturgeon Bay - (WI),A,Bundled,O,WI,Municipal,MISO,"6,245.0","56,572","7,111","7,690.6","81,916","1,701",961.9,"13,081",1,0.0,0,0,"14,897.5","151,569","8,813"
2018,18252,City of Sturgis,A,Bundled,O,MI,Municipal,PJM,"6,995.0","49,337","6,089","6,106.0","36,887",957,"14,420.0","134,267",61,0.0,0,0,"27,521.0","220,491","7,107"
2018,18260,Surprise Valley Electrification,A,Bundled,O,CA,Cooperative,PACW,"3,243.6","33,890","2,835","1,026.4","10,370",923,"4,581.2","53,727",927,0.0,0,0,"8,851.2","97,987","4,685"
2018,18260,Surprise Valley Electrification,A,Bundled,O,NV,Cooperative,PACW,4.1,42,4,6.1,60,7,0.0,0,0,0.0,0,0,10.2,102,11
2018,18260,Surprise Valley Electrification,A,Bundled,O,OR,Cooperative,PACW,"1,511.7","16,127","1,174",446.2,"4,490",428,"1,379.8","16,424",312,0.0,0,0,"3,337.7","37,041","1,914"
2018,18273,City of Sullivan - (MO),A,Bundled,O,MO,Municipal,AECI,"4,138.0","45,313","3,170","1,156.0","12,047",593,"4,465.0","60,425",118,0.0,0,0,"9,759.0","117,785","3,881"
2018,18280,Sulphur Springs Valley E C Inc,A,Bundled,O,AZ,Cooperative,WALC,"53,750.0","360,092","43,826","52,702.0","431,559","8,149","3,861.0","42,597",4,.,.,.,"110,313.0","834,248","51,979"
2018,18304,"Sumter Electric Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,"280,895.0","2,344,414","186,783","30,907.0","228,959","17,502","71,865.0","842,494","1,359",.,.,.,"383,667.0","3,415,867","205,644"
2018,18305,Sumter Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"30,624.8","236,288","14,718","14,057.1","89,420","5,831","3,678.9","36,760",12,.,.,.,"48,360.8","362,468","20,561"
2018,18312,Sun Prairie Utilities,A,Bundled,O,WI,Municipal,MISO,"12,019.6","111,193","14,289","12,541.5","140,855","1,657","2,992.6","40,138",6,0.0,0,0,"27,553.7","292,186","15,952"
2018,18316,"Sumner-Cowley Elec Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"7,811.0","49,719","3,254","3,899.0","22,175","1,149",561.0,"5,738",43,.,.,.,"12,271.0","77,632","4,446"
2018,18330,City of Superior - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,167.1","10,068","1,020","1,107.7","11,296",278,402.8,"3,035",4,.,.,.,"2,677.6","24,399","1,302"
2018,18336,Superior Water and Light Co,A,Bundled,O,WI,Investor Owned,MISO,"10,757.0","87,478","12,675","12,258.0","130,989","2,054","39,507.0","583,175",118,.,.,.,"62,522.0","801,642","14,847"
2018,18339,Surry-Yadkin Elec Member Corp,A,Bundled,O,NC,Cooperative,DUK,"54,086.5","361,662","26,821","2,137.9","21,077",241,139.9,"1,189",1,.,.,.,"56,364.3","383,928","27,063"
2018,18360,Suwannee Valley Elec Coop Inc,A,Bundled,O,FL,Cooperative,SEC,"39,259.6","304,201","22,947","11,354.0","97,108","3,290","9,878.0","150,191",9,.,.,.,"60,491.6","551,500","26,246"
2018,18371,Village of Swanton - (VT),A,Bundled,O,VT,Municipal,ISNE,"3,485.0","26,700","3,259","3,517.0","27,920",522,.,.,.,.,.,.,"7,002.0","54,620","3,781"
2018,18383,Taylor Electric Coop - (WI),A,Bundled,O,WI,Cooperative,MISO,"8,061.7","56,264","4,144","1,580.4","13,507",251,.,.,.,.,.,.,"9,642.1","69,771","4,395"
2018,18384,City of Sweetwater,A,Bundled,O,TN,Municipal,TVA,"12,291.0","117,488","7,100","8,412.0","75,363","1,943","4,044.0","56,638",4,0.0,0,0,"24,747.0","249,489","9,047"
2018,18395,Sylacauga Utilities Board,A,Bundled,O,AL,Municipal,SOCO,"7,701.8","76,365","5,222","4,876.6","46,212",876,"6,563.0","77,378",30,.,.,.,"19,141.4","199,955","6,128"
2018,18397,City of Sylvania - (GA),A,Bundled,O,GA,Municipal,SOCO,"2,888.3","22,397","2,026","3,449.5","24,851",428,"23,940.7","660,386",2,.,.,.,"30,278.5","707,634","2,456"
2018,18401,"Sun River Electric Coop, Inc",A,Bundled,O,MT,Cooperative,WAUW,"5,968.1","44,997","4,480","1,728.5","17,693",362,"2,913.8","27,485","1,034",.,.,.,"10,610.4","90,175","5,876"
2018,18408,City of Syracuse - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,076.0","9,750",972,484.0,"3,781",218,487.0,"5,992",17,.,.,.,"2,047.0","19,523","1,207"
2018,18429,City of Tacoma - (WA),A,Bundled,O,WA,Municipal,TPWR,"175,995.2","1,863,660","158,427","29,770.8","328,887","16,752","148,853.5","2,424,144","2,545",47.4,542,1,"354,666.9","4,617,233","177,725"
2018,18433,Tahlequah Public Works Authority,A,Bundled,O,OK,Municipal,SWPP,"6,552.0","69,934","9,827","9,172.0","116,862","1,661",91.0,"1,038",2,0.0,0,0,"15,815.0","187,834","11,490"
2018,18445,City of Tallahassee - (FL),A,Bundled,O,FL,Municipal,TAL,"128,532.6","1,122,468","102,395","135,848.3","1,552,344","14,743",.,.,.,.,.,.,"264,380.9","2,674,812","117,138"
2018,18446,T I P Rural Electric Coop,A,Bundled,O,IA,Cooperative,MISO,"9,781.8","81,823","6,012","6,027.6","75,593",398,.,.,.,.,.,.,"15,809.4","157,416","6,410"
2018,18447,Tallahatchie Valley E P A,A,Bundled,O,MS,Cooperative,TVA,"38,939.0","349,574","21,351","25,853.0","200,832","6,192","8,357.0","119,860",8,0.0,0,0,"73,149.0","670,266","27,550"
2018,18448,Tanner Electric Coop,A,Bundled,O,WA,Cooperative,PSEI,"7,736.0","58,091","4,610","3,074.0","32,589",301,.,.,.,.,.,.,"10,810.0","90,680","4,911"
2018,18449,"Talquin Electric Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,"92,060.0","688,411","50,254","21,033.0","183,017","3,959","10,461.0","117,453",4,.,.,.,"123,554.0","988,881","54,217"
2018,18454,Tampa Electric Co,A,Bundled,O,FL,Investor Owned,TEC,"1,067,300.9","9,418,149","677,639","769,975.0","8,199,306","84,347","161,201.8","2,014,009","1,585",.,.,.,"1,998,477.7","19,631,464","763,571"
2018,18466,Town of Tarboro - (NC),A,Bundled,O,NC,Municipal,CPLE,"6,755.0","58,045","5,034","7,304.0","70,063",898,"8,656.0","96,031",15,.,.,.,"22,715.0","224,139","5,947"
2018,18472,City of Tarrant,A,Bundled,O,AL,Municipal,TVA,"3,740.0","30,593","2,167","3,862.0","29,647",586,402.0,"5,700",1,0.0,0,0,"8,004.0","65,940","2,754"
2018,18476,"Tara Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"54,574.5","482,527","30,204","115,265.4","1,508,249","17,103",0.0,0,0,0.0,0,0,"169,839.9","1,990,776","47,307"
2018,18488,City of Taunton,A,Bundled,O,MA,Municipal,ISNE,"43,096.0","276,935","33,800","25,338.0","156,406","4,517","30,397.0","218,304",411,.,.,.,"98,831.0","651,645","38,728"
2018,18498,Taylor County Rural E C C,A,Bundled,O,KY,Cooperative,PJM,"30,876.0","323,042","23,320","12,177.0","135,997","3,208","5,766.0","124,931",13,.,.,.,"48,819.0","583,970","26,541"
2018,18499,Three Notch Elec Member Corp,A,Bundled,O,GA,Cooperative,SEPA,"19,514.0","148,019","13,778","3,337.0","20,926",498,"6,597.0","36,288",985,.,.,.,"29,448.0","205,233","15,261"
2018,18525,City of Tecumseh,A,Bundled,O,NE,Municipal,SWPP,"1,048.0","8,529",793,997.0,"9,297",224,840.0,"8,916",5,0.0,0,0,"2,885.0","26,742","1,022"
2018,18538,City of Tell City - (IN),A,Bundled,O,IN,Municipal,MISO,"4,902.5","37,661","3,528","4,301.4","41,825",725,"7,606.4","112,663",6,0.0,0,0,"16,810.3","192,149","4,259"
2018,18642,Tennessee Valley Authority,A,Bundled,O,AL,Federal,TVA,0.0,0,0,"29,303.0","407,743",1,"202,173.0","5,013,271",10,0.0,0,0,"231,476.0","5,421,014",11
2018,18642,Tennessee Valley Authority,A,Bundled,O,KY,Federal,TVA,0.0,0,0,"21,900.0","301,289",7,"125,286.0","2,967,619",9,0.0,0,0,"147,186.0","3,268,908",16
2018,18642,Tennessee Valley Authority,A,Bundled,O,MS,Federal,TVA,0.0,0,0,"12,584.0","173,846",2,"161,030.0","4,584,518",6,0.0,0,0,"173,614.0","4,758,364",8
2018,18642,Tennessee Valley Authority,A,Bundled,O,NC,Federal,TVA,0.0,0,0,411.0,"4,473",2,0.0,0,0,0.0,0,0,411.0,"4,473",2
2018,18642,Tennessee Valley Authority,A,Bundled,O,TN,Federal,TVA,0.0,0,0,"35,578.0","522,459",6,"249,745.0","5,507,350",18,0.0,0,0,"285,323.0","6,029,809",24
2018,18643,Tennessee Valley Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"25,906.0","227,034","15,979","18,919.0","162,513","3,658",786.0,"8,732",1,0.0,0,0,"45,611.0","398,279","19,639"
2018,18820,City of Thief River Falls,A,Bundled,O,MN,Municipal,MISO,"5,018.0","39,880","4,194","5,775.0","59,377",713,"3,888.0","38,681",33,.,.,.,"14,681.0","137,938","4,940"
2018,18847,City of Thomaston - (GA),A,Bundled,O,GA,Municipal,SOCO,"5,103.6","46,252","5,178","4,570.6","45,719",676,"2,707.8","35,958",3,.,.,.,"12,382.0","127,929","5,857"
2018,18848,City of Thomasville - (GA),A,Bundled,O,GA,Municipal,SOCO,"22,193.0","186,704","13,241","32,538.0","297,599","2,502",.,.,.,.,.,.,"54,731.0","484,303","15,743"
2018,18895,Thumb Electric Coop of Mich,A,Bundled,O,MI,Cooperative,MISO,"17,745.0","131,313","11,217","4,566.0","43,739","1,038",.,.,.,.,.,.,"22,311.0","175,052","12,255"
2018,18917,Tillamook Peoples Utility Dist,A,Bundled,O,OR,Political Subdivision,BPAT,"22,072.0","232,930","18,986","10,088.0","127,363","2,250","5,717.0","109,595",6,.,.,.,"37,877.0","469,888","21,242"
2018,18940,Tipmont Rural Elec Member Corp,A,Bundled,O,IN,Cooperative,MISO,"44,611.0","333,839","25,752","13,375.0","120,419","1,914","7,444.0","98,042",5,.,.,.,"65,430.0","552,300","27,671"
2018,18941,City of Tipp City - (OH),A,Bundled,O,OH,Municipal,PJM,"6,290.0","48,543","4,506","2,895.0","21,962",505,"10,765.0","101,525",45,.,.,.,"19,950.0","172,030","5,056"
2018,18942,Tipton Municipal Electric Util,A,Bundled,O,IN,Municipal,MISO,"4,041.5","41,787","3,292","2,232.2","22,489",812,"8,246.9","80,140",81,.,.,.,"14,520.6","144,416","4,185"
2018,18943,Tippah Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"17,336.0","154,018","10,369","12,097.0","102,095","3,419","7,257.0","90,168",8,0.0,0,0,"36,690.0","346,281","13,796"
2018,18947,City of Tipton - (IA),A,Bundled,O,IA,Municipal,MISO,"1,371.0","12,487","1,448","1,539.0","14,085",368,489.0,"7,783",8,.,.,.,"3,399.0","34,355","1,824"
2018,18951,Tishomingo County E P A,A,Bundled,O,MS,Cooperative,TVA,"16,879.0","154,647","10,802","12,061.0","99,363","2,613","2,582.0","36,838",5,0.0,0,0,"31,522.0","290,848","13,420"
2018,18955,"Tri-County Electric Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,"35,433.1","247,909","15,902","4,507.6","37,991",342,"10,993.3","125,055",46,.,.,.,"50,934.0","410,955","16,290"
2018,18956,Tri-County Elec Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"35,001.9","282,158","19,552","6,839.0","55,705","2,076","2,870.2","44,859",14,.,.,.,"44,711.1","382,722","21,642"
2018,18957,Tri-County Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"37,503.8","345,424","20,926","12,478.5","122,776","4,165","6,387.3","91,221",5,.,.,.,"56,369.6","559,421","25,096"
2018,18961,Twin County Electric Pwr Assn,A,Bundled,O,MS,Cooperative,MISO,"15,847.1","114,127","9,104","5,536.2","37,087","1,383","9,335.2","60,929","1,974",.,.,.,"30,718.5","212,143","12,461"
2018,18962,Twin Valley Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,"4,467.0","26,339","2,161","1,862.0","9,338",832,.,.,.,.,.,.,"6,329.0","35,677","2,993"
2018,18976,Trinity Valley Elec Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"125,527.4","1,093,049","65,136","20,833.4","187,193","5,885","8,295.3","101,711",9,.,.,.,"154,656.1","1,381,953","71,030"
2018,18995,Tenaska Power Services,B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"1,118.3","19,253",1,0.0,0,0,"1,118.3","19,253",1
2018,18995,Tenaska Power Services,B,Energy,O,MT,Retail Power Marketer,NWMT,0.0,0,0,0.0,0,0,"14,953.3","478,403",3,0.0,0,0,"14,953.3","478,403",3
2018,18995,Tenaska Power Services,B,Energy,O,NV,Retail Power Marketer,NEVP,0.0,0,0,"57,765.5","1,593,484",2,0.0,0,0,0.0,0,0,"57,765.5","1,593,484",2
2018,18995,Tenaska Power Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,1.6,14,2,"38,089.4","844,117",119,0.0,0,0,"38,091.0","844,131",121
2018,18997,The Toledo Edison Co,A,Bundled,O,OH,Investor Owned,PJM,"100,392.8","770,585","81,185","24,188.1","190,321","7,541","8,384.2","93,036",86,0.0,0,0,"132,965.1","1,053,942","88,812"
2018,18997,The Toledo Edison Co,C,Delivery,O,OH,Investor Owned,PJM,"136,588.7","1,827,552","192,323","110,021.7","1,765,421","29,343","67,156.7","5,950,469",501,0.0,0,0,"313,767.1","9,543,442","222,167"
2018,19007,Tombigbee Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"62,420.0","590,943","35,848","36,109.0","306,462","7,817","18,116.0","249,778",21,0.0,0,0,"116,645.0","1,147,183","43,686"
2018,19022,Tongue River Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,"7,979.0","56,751","4,293","1,615.0","12,952",585,"3,382.0","29,557",148,.,.,.,"12,976.0","99,260","5,026"
2018,19027,"Tombigbee Electric Coop, Inc",A,Bundled,O,AL,Cooperative,SOCO,"14,115.0","101,478","8,101","2,904.0","19,645","1,246",.,.,.,.,.,.,"17,019.0","121,123","9,347"
2018,19032,City of Torrington - (WY),A,Bundled,O,WY,Municipal,WACM,"2,688.0","27,932","3,140","4,051.0","35,726",703,"2,424.0","28,401",50,.,.,.,"9,163.0","92,059","3,893"
2018,19060,"Traverse Electric Coop, Inc",A,Bundled,O,MN,Cooperative,SWPP,"4,130.0","35,727","1,892","1,398.0","12,983",81,"1,331.0","17,125",15,.,.,.,"6,859.0","65,835","1,988"
2018,19060,"Traverse Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,72.0,632,35,.,.,.,.,.,.,.,.,.,72.0,632,35
2018,19060,"Traverse Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"2,370.0","21,181","1,017",309.0,"3,560",29,"1,319.0","17,367",3,.,.,.,"3,998.0","42,108","1,049"
2018,19107,ENGIE Resources LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,.,.,.,"66,689.5","788,021",412,"3,435.8","40,603",21,.,.,.,"70,125.3","828,624",433
2018,19107,ENGIE Resources LLC,B,Energy,O,DC,Retail Power Marketer,PJM,.,.,.,"7,450.4","103,647",35,.,.,.,.,.,.,"7,450.4","103,647",35
2018,19107,ENGIE Resources LLC,B,Energy,O,DE,Retail Power Marketer,PJM,.,.,.,"9,124.2","148,414",62,"1,162.0","18,907",8,.,.,.,"10,286.2","167,321",70
2018,19107,ENGIE Resources LLC,B,Energy,O,IL,Retail Power Marketer,MISO,.,.,.,"159,663.9","2,393,386",285,"50,418.8","755,808",90,.,.,.,"210,082.7","3,149,194",375
2018,19107,ENGIE Resources LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,.,.,.,"202,340.1","2,068,162","1,217","30,781.3","314,516",185,.,.,.,"233,121.4","2,382,678","1,402"
2018,19107,ENGIE Resources LLC,B,Energy,O,MD,Retail Power Marketer,PJM,.,.,.,"52,356.2","804,583",404,"3,701.1","56,855",29,.,.,.,"56,057.3","861,438",433
2018,19107,ENGIE Resources LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,"14,858.9","192,514",149,"5,084.7","65,895",51,.,.,.,"19,943.6","258,409",200
2018,19107,ENGIE Resources LLC,B,Energy,O,NH,Retail Power Marketer,ISNE,.,.,.,"16,313.5","199,147",312,"3,342.0","40,789",64,.,.,.,"19,655.5","239,936",376
2018,19107,ENGIE Resources LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,.,.,.,"168,717.9","2,129,586",688,"10,197.6","128,723",42,.,.,.,"178,915.5","2,258,309",730
2018,19107,ENGIE Resources LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,.,.,.,"266,578.1","4,462,733","1,100","33,284.6","557,214",137,.,.,.,"299,862.7","5,019,947","1,237"
2018,19107,ENGIE Resources LLC,B,Energy,O,OH,Retail Power Marketer,PJM,.,.,.,"273,543.0","5,356,417","4,693","93,629.7","1,833,403","1,606",.,.,.,"367,172.7","7,189,820","6,299"
2018,19107,ENGIE Resources LLC,B,Energy,O,PA,Retail Power Marketer,PJM,.,.,.,"242,447.8","4,041,434","2,661","24,271.9","404,588",266,.,.,.,"266,719.7","4,446,022","2,927"
2018,19107,ENGIE Resources LLC,B,Energy,O,RI,Retail Power Marketer,ISNE,.,.,.,"20,786.6","269,685",100,"2,384.8","30,968",12,.,.,.,"23,171.4","300,653",112
2018,19107,ENGIE Resources LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.,"571,768.3","8,869,151","5,755","125,604.4","1,949,313","1,264",455.0,"11,057",1,"697,827.7","10,829,521","7,020"
2018,19108,Tideland Electric Member Corp,A,Bundled,O,NC,Cooperative,PJM,"33,908.0","249,485","20,207","5,808.0","110,527","2,746","7,070.0","1,774",2,0.0,0,0,"46,786.0","361,786","22,955"
2018,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"17,372.0","190,790",31,0.0,0,0,"17,372.0","190,790",31
2018,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"76,333.0","752,338",63,0.0,0,0,"76,333.0","752,338",63
2018,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"2,099.0","27,315",6,0.0,0,0,"2,099.0","27,315",6
