Data Year,Utility Number,Utility Name,Ownership,State,BA Code,Total Revenue (Thousand Dollars),Total Sales (MWh),Total Customers,Water Heater,Net Metering,Demand Side Management,Time Based Programs
2020,2547,City of Burlingame - (KS),Municipal,KS,SWPP,750.2,"7,775",666,.,N,N,N
2020,2551,City of Burlington - (KS),Municipal,KS,SWPP,"3,623.0","30,154","1,631",.,N,N,N
2020,2641,"Butler Rural El Coop Assn, Inc - (KS)",Cooperative,KS,SWPP,"17,906.0","129,772","7,631",.,Y,N,Y
2020,2961,"Caney Valley El Coop Assn, Inc",Cooperative,KS,SWPP,"9,104.0","57,850","5,249",.,Y,N,N
2020,3191,City of Cawker City - (KS),Municipal,KS,SWPP,443.0,"4,456",395,.,N,N,N
2020,3294,City of Centralia - (KS),Municipal,KS,SWPP,428.3,"3,678",300,.,N,N,N
2020,3366,City of Chapman - (KS),Municipal,KS,SWPP,"1,357.0","11,520",790,.,N,N,N
2020,3454,City of Chetopa - (KS),Municipal,KS,SWPP,"1,195.9","7,744",657,.,N,N,N
2020,3535,City of Cimarron - (KS),Municipal,KS,SWPP,"1,681.1","15,118","1,118",.,N,N,N
2020,3710,City of Clay Center - (KS),Municipal,KS,SWPP,"5,323.0","44,310","2,786",.,Y,N,N
2020,3913,City of Colby - (KS),Municipal,KS,SWPP,"5,771.5","58,073","3,066",.,N,N,N
2020,4704,"DS&O Electric Cooperative, Inc.",Cooperative,KS,SWPP,"19,060.0","124,466","8,349",.,Y,Y,Y
2020,5154,City of Dighton - (KS),Municipal,KS,SWPP,"1,292.1","8,078",866,.,N,N,N
2020,5334,"Doniphan Elec Coop Assn, Inc",Cooperative,KS,SWPP,"2,968.0","17,937","1,568",.,N,N,N
2020,5795,City of Elsmore - (KS),Municipal,KS,SWPP,54.0,334,43,.,N,N,N
2020,5802,City of Ellinwood - (KS),Municipal,KS,SWPP,"2,100.9","14,194","1,248",.,N,N,N
2020,5839,City of Elwood - (KS),Municipal,KS,SWPP,854.6,"6,386",575,.,N,N,N
2020,5919,City of Enterprise - (KS),Municipal,KS,SWPP,585.0,"5,087",346,.,N,N,N
2020,5957,City of Erie - (KS),Municipal,KS,SWPP,"1,393.0","9,224",588,.,N,N,N
2020,6019,City of Eudora - (KS),Municipal,KS,SWPP,"4,699.8","39,169","2,617",.,Y,N,N
2020,6431,"Flint Hills Rural E C A, Inc",Cooperative,KS,SWPP,"11,047.8","76,289","6,628",.,Y,Y,Y
2020,6762,City of Fredonia - (KS),Municipal,KS,SWPP,"2,506.0","25,807","1,530",.,N,N,N
2020,6931,City of Galva - (KS),Municipal,KS,SWPP,530.0,"5,315",469,.,N,N,N
2020,6949,City of Gardner - (KS),Municipal,KS,SWPP,"14,831.0","142,404","9,414",.,Y,N,N
2020,6965,City of Garnett - (KS),Municipal,KS,SWPP,"2,960.0","27,219","1,930",.,N,N,N
2020,7257,City of Girard - (KS),Municipal,KS,SWPP,"3,742.0","27,077","1,630",.,Y,N,N
2020,7269,City of Glasco - (KS),Municipal,KS,SWPP,405.0,"3,079",387,.,Y,N,N
2020,7287,City of Glen Elder - (KS),Municipal,KS,SWPP,470.5,"3,808",365,.,N,N,N
2020,7374,City of Goodland - (KS),Municipal,KS,SWPP,"6,129.0","46,469","2,676",.,Y,N,N
2020,7631,City of Greensburg - (KS),Municipal,KS,SWPP,"1,427.0","12,892",642,.,Y,N,N
2020,8279,City of Haven - (KS),Municipal,KS,SWPP,"1,693.0","10,288",654,.,Y,N,N
2020,8490,City of Herington - (KS),Municipal,KS,SWPP,"2,990.0","16,520","1,337",.,N,N,N
2020,8497,City of Herndon,Municipal,KS,SWPP,193.0,"1,456",160,.,N,N,N
2020,8599,City of Hill City,Municipal,KS,SWPP,"1,710.0","12,606","1,113",.,N,N,N
2020,8629,City of Hillsboro - (KS),Municipal,KS,SWPP,"2,677.0","20,653","1,430",.,N,N,N
2020,8703,City of Hoisington - (KS),Municipal,KS,SWPP,"2,432.0","21,254","1,634",.,N,N,N
2020,8770,City of Holton - (KS),Municipal,KS,SWPP,"3,607.0","45,923","2,487",.,Y,N,N
2020,8781,City of Holyrood - (KS),Municipal,KS,SWPP,360.3,"2,743",294,.,N,N,N
2020,8871,City of Horton - (KS),Municipal,KS,SWPP,"1,481.8","12,956","1,225",.,N,N,N
2020,9011,City of Hugoton - (KS),Municipal,KS,SWPP,"4,801.0","37,159","2,022",.,N,N,N
2020,9418,City of Iola - (KS),Municipal,KS,SWPP,"8,908.0","92,622","3,694",.,N,N,N
2020,9463,City of Isabel - (KS),Municipal,KS,SWPP,56.0,466,66,.,N,N,N
2020,9541,City of Iuka - (KS),Municipal,KS,SWPP,246.5,"1,394",87,.,N,N,N
2020,9732,City of Jetmore,Municipal,KS,SWPP,"1,089.5","7,818",628,.,Y,N,N
2020,9776,City of Johnson - (KS),Municipal,KS,SWPP,"1,951.0","15,759",833,.,N,N,N
2020,10321,City of Kingman - (KS),Municipal,KS,SWPP,"5,104.0","39,174","1,909",.,Y,N,N
2020,10351,City of Kiowa - (KS),Municipal,KS,SWPP,"1,334.0","9,930",748,.,N,N,N
2020,10533,City of La Harpe - (KS),Municipal,KS,SWPP,440.6,"2,672",277,.,N,N,N
2020,10559,City of La Crosse - (KS),Municipal,KS,SWPP,"1,265.0","11,427",925,.,N,N,N
2020,10628,City of Lakin - (KS),Municipal,KS,SWPP,"2,337.9","16,067",996,.,N,N,N
2020,10713,City of Larned - (KS),Municipal,KS,SWPP,"4,543.0","36,755","2,487",.,N,N,N
2020,10728,"Lane-Scott Electric Coop, Inc",Cooperative,KS,SWPP,"15,376.0","147,881","5,758",.,Y,N,N
2020,11017,City of Lincoln Center - (KS),Municipal,KS,SWPP,"1,766.0","11,198",880,.,N,N,N
2020,11040,City of Lindsborg - (KS),Municipal,KS,SWPP,"3,208.3","26,359","1,711",.,N,N,N
2020,11206,City of Mulberry - (KS),Municipal,KS,SWPP,315.9,"2,016",216,.,N,N,N
2020,11207,City of Muscotah,Municipal,KS,SWPP,126.0,833,89,.,N,N,N
2020,11299,City of Lucas- (KS),Municipal,KS,SWPP,804.1,"5,841",355,.,N,N,N
2020,11306,City of Luray - (KS),Municipal,KS,MISO,179.0,"1,639",146,.,N,N,N
2020,11572,City of Mankato - (KS),Municipal,KS,SWPP,836.5,"7,495",664,.,N,N,N
2020,11658,City of Marion - (KS),Municipal,KS,SWPP,"2,225.0","16,289","1,207",.,N,N,N
2020,12242,City of Meade - (KS),Municipal,KS,SWPP,"1,573.5","13,934",925,.,N,N,N
2020,12838,City of Montezuma - (KS),Municipal,KS,SWPP,"1,033.0","9,981",550,.,N,N,N
2020,12896,City of Morrill - (KS),Municipal,KS,SWPP,192.9,"1,022",136,.,N,N,N
2020,12909,City of Moran - (KS),Municipal,KS,SWPP,534.0,"4,145",272,.,N,N,N
2020,13029,City of Moundridge - (KS),Municipal,KS,SWPP,"3,147.0","29,701","1,036",.,Y,N,N
2020,13035,City of Mount Hope - (KS),Municipal,KS,SWPP,701.0,"5,000",426,.,N,N,N
2020,13095,City of Mulvane - (KS),Municipal,KS,SWPP,"4,482.0","38,619","2,790",.,N,N,N
2020,13380,City of Neodesha - (KS),Municipal,KS,SWPP,"3,221.0","35,341","1,617",.,N,N,N
2020,13386,"Nemaha-Marshall E C A, Inc",Cooperative,KS,SWPP,"6,538.4","46,420","3,496",.,Y,N,N
2020,13570,Ninnescah Rural E C A Inc,Cooperative,KS,SWPP,"12,562.0","99,754","4,104",.,N,N,N
2020,13819,City of Norton,Municipal,KS,SWPP,"2,954.9","22,702","1,787",.,Y,N,N
2020,13948,City of Oberlin - (KS),Municipal,KS,SWPP,"2,063.7","14,366","1,311",.,N,N,N
2020,14199,City of Osage City - (KS),Municipal,KS,SWPP,"3,390.6","31,889","1,586",.,N,N,N
2020,14203,City of Osawatomie - (KS),Municipal,KS,SWPP,"3,256.0","28,277","2,053",.,Y,N,N
2020,14214,City of Osborne - (KS),Municipal,KS,SWPP,"2,128.0","13,385",879,.,N,N,N
2020,14229,City of Ottawa - (KS),Municipal,KS,SWPP,"13,257.6","140,956","6,220",.,Y,N,N
2020,14276,City of Oxford - (KS),Municipal,KS,SWPP,961.3,"7,361",608,.,N,N,N
2020,15201,City of Pomona - (KS),Municipal,KS,SWPP,817.0,"6,936",607,.,N,N,N
2020,15321,City of Pratt- (KS),Municipal,KS,SWPP,"8,184.0","73,738","4,339",.,N,N,N
2020,15336,City of Prescott - (KS),Municipal,KS,SWPP,208.3,"1,055",166,.,N,N,N
2020,16135,City of Robinson - (KS),Municipal,KS,SWPP,157.8,"1,009",124,.,Y,N,N
2020,16267,Rolling Hills Electric Coop,Cooperative,KS,SWPP,"26,898.8","199,847","11,239",.,Y,Y,Y
2020,16440,City of Russell - (KS),Municipal,KS,SWPP,"8,763.0","107,308","3,341",.,Y,N,N
2020,16518,City of Sabetha - (KS),Municipal,KS,SWPP,"4,186.0","43,539","1,835",.,N,N,N
2020,16834,City of Scranton - (KS),Municipal,KS,SWPP,533.0,"3,511",274,.,N,N,N
2020,16854,"Heartland Rural Elec Coop, Inc",Cooperative,KS,SWPP,"23,104.5","178,612","11,262",.,Y,Y,N
2020,16876,City of Savonburg - (KS),Municipal,KS,SWPP,57.0,520,57,.,N,N,N
2020,16920,Sedgwick County El Coop Assn Inc,Cooperative,KS,SWPP,"17,426.7","141,263","7,061",.,Y,Y,Y
2020,16922,City of Seneca - (KS),Municipal,KS,SWPP,"2,402.0","32,967","1,261",.,N,N,N
2020,16988,City of Sharon Springs - (KS),Municipal,KS,SWPP,"1,069.0","7,357",561,.,N,N,N
2020,17754,City of Summerfield - (KS),Municipal,KS,SWPP,.,.,.,.,,,
2020,17872,City of St Francis - (KS),Municipal,KS,SWPP,"1,424.0","10,687","1,020",.,N,N,N
2020,17879,City of St. John - (KS),Municipal,KS,SWPP,"1,072.0","9,836",811,.,N,N,N
2020,17894,City of St Marys - (KS),Municipal,KS,SWPP,"1,850.1","17,622","1,092",.,N,N,N
2020,17924,City of Stafford - (KS),Municipal,KS,SWPP,"1,127.0","8,778",727,.,N,N,N
2020,18086,City of Sterling - (KS),Municipal,KS,SWPP,"2,477.0","21,040","1,210",.,N,N,N
2020,18137,City of Stockton - (KS),Municipal,KS,SWPP,"1,845.0","12,665",940,.,N,N,N
2020,18316,"Sumner-Cowley Elec Coop, Inc",Cooperative,KS,SWPP,"11,328.0","75,916","4,479",.,Y,N,Y
2020,18945,City of Toronto - (KS),Municipal,KS,SWPP,205.0,"1,308",197,.,N,N,N
2020,18959,City of Troy - (KS),Municipal,KS,SWPP,924.0,"6,469",576,.,N,N,N
2020,18962,Twin Valley Electric Coop Inc,Cooperative,KS,SWPP,"5,734.1","33,169","2,886",.,Y,N,N
2020,19344,City of Udall - (KS),Municipal,KS,SWPP,692.0,"5,111",421,.,N,N,N
2020,20069,City of Wamego - (KS),Municipal,KS,SWPP,"4,592.0","44,173","2,380",.,N,N,N
2020,20141,City of Washington - (KS),Municipal,KS,SWPP,"1,337.0","10,809",756,.,N,N,N
2020,20189,City of Waterville - (KS),Municipal,KS,SWPP,558.0,"4,168",373,.,N,N,N
2020,20192,City of Wathena - (KS),Municipal,KS,SWPP,"1,080.0","7,645",624,.,N,N,N
2020,20315,City of Wellington - (KS),Municipal,KS,SWPP,"12,223.2","91,095","4,378",.,N,N,N
2020,21533,City of Minneapolis - (KS),Municipal,KS,SWPP,"2,216.0","16,689","1,113",.,N,N,N
2020,23826,Bluestem Electric Coop Inc,Cooperative,KS,SWPP,"16,786.3","105,258","7,286",.,Y,Y,Y
2020,26894,City of Radium - (KS),Municipal,KS,SWPP,28.1,200,23,.,N,N,N
2020,27545,City of Vermillion - (KS),Municipal,KS,SWPP,97.0,553,104,.,N,N,N
2020,40208,"Ark Valley Elec Coop Assn, Inc",Cooperative,KS,SWPP,"13,800.5","106,055","5,194",.,Y,N,Y
2020,64196,"4 Rivers Electric Cooperative, Inc.",Cooperative,KS,SWPP,"24,611.1","155,265","12,535",.,Y,N,N
2020,1201,Barbourville Utility Comm,Municipal,KY,LGEE,"7,564.0","84,289","4,174",.,N,N,N
2020,1205,City of Bardwell - (KY),Municipal,KY,LGEE,913.0,"7,586",502,.,N,N,N
2020,1387,City of Benham,Municipal,KY,LGEE,529.0,"4,951",264,.,N,N,N
2020,4341,Corbin City Utilities Comm,Municipal,KY,LGEE,"6,057.0","67,300","4,118",.,Y,N,N
2020,6178,City of Falmouth - (KY),Municipal,KY,LGEE,"1,953.0","11,345",945,.,N,N,N
2020,13577,City of Nicholasville - (KY),Municipal,KY,LGEE,"14,499.3","189,209","6,700",.,N,N,N
2020,14103,City of Olive Hill - (KY),Municipal,KY,PJM,"2,631.0","18,270","1,224",.,N,N,N
2020,14459,City of Paris - (KY),Municipal,KY,LGEE,"5,359.0","51,541","3,101",.,N,N,N
2020,15386,City of Princeton - (KY),Municipal,KY,LGEE,"10,670.0","98,713","3,839",.,N,N,N
2020,15443,City of Providence - (KY),Municipal,KY,LGEE,"2,809.0","23,711","1,328",.,N,N,N
2020,19716,City of Vanceburg,Municipal,KY,PJM,"6,962.5","54,838","2,608",.,Y,N,N
2020,20731,Williamstown Utility Comm,Municipal,KY,PJM,"3,466.0","35,499","1,563",.,N,N,N
2020,59,City of Abbeville - (LA),Municipal,LA,MISO,"12,015.0","122,441","5,491",.,Y,N,N
2020,925,"Ashley Chicot Elec Coop, Inc",Cooperative,LA,MISO,168.0,"1,442",112,.,Y,N,N
2020,2064,Town of Boyce,Municipal,LA,MISO,514.0,"4,818",367,.,N,N,N
2020,5945,City of Erath - (LA),Municipal,LA,MISO,"1,687.0","17,795",929,.,N,N,N
2020,7760,Town of Gueydan,Municipal,LA,MISO,"1,319.0","13,702",822,.,N,N,N
2020,9880,City of Jonesville - (LA),Municipal,LA,MISO,"2,068.0","18,731","1,020",.,N,N,N
2020,10025,City of Kaplan - (LA),Municipal,LA,MISO,"4,353.5","36,950","2,059",.,N,N,N
2020,12625,City of Minden - (LA),Municipal,LA,MISO,"15,844.0","120,118","6,405",.,N,N,N
2020,12927,Morgan City - (LA),Municipal,LA,MISO,"15,105.0","153,024","6,030",.,Y,N,N
2020,13483,City of New Roads - (LA),Municipal,LA,MISO,"3,418.0","48,064","2,325",.,N,N,N
2020,15137,City of Plaquemine - (LA),Municipal,LA,MISO,"10,033.0","91,514","4,463",.,N,N,N
2020,15728,City of Rayne - (LA),Municipal,LA,MISO,"7,285.0","66,717","3,972",.,Y,N,N
2020,17889,City of St Martinville - (LA),Municipal,LA,MISO,"4,194.0","52,508","2,699",.,N,N,N
2020,19828,Town of Vidalia - (LA),Municipal,LA,MISO,"8,797.0","85,379","2,754",.,N,N,N
2020,19866,Town of Vinton - (LA),Municipal,LA,MISO,"2,698.3","29,857","1,672",.,N,N,N
2020,20343,Town of Welsh - (LA),Municipal,LA,MISO,"1,985.0","34,275","1,801",.,N,N,N
2020,30856,City of Winnfield - (LA),Municipal,LA,MISO,"5,170.0","53,662","2,606",.,N,N,N
2020,902,Town of Ashburnham - (MA),Municipal,MA,ISNE,"5,000.0","33,342","3,082",.,Y,N,N
2020,1523,Town of Belmont - (MA),Municipal,MA,ISNE,"24,437.1","122,463","11,732",.,Y,N,N
2020,2086,Town of Boylston - (MA),Municipal,MA,ISNE,"3,872.8","32,785","2,470",.,Y,N,N
2020,3447,Town of Chester,Municipal,MA,ISNE,"1,140.0","5,201",699,.,N,N,N
2020,4147,Town of Concord - (MA),Municipal,MA,ISNE,"27,023.0","161,431","8,536",.,Y,Y,Y
2020,7130,Town of Georgetown - (MA),Municipal,MA,ISNE,"8,690.0","49,059","3,470",.,N,N,N
2020,7715,Town of Groton - (MA),Municipal,MA,ISNE,"9,979.0","70,575","4,867",.,Y,N,Y
2020,7723,Town of Groveland - (MA),Municipal,MA,ISNE,"6,012.0","35,147","2,991",.,Y,N,N
2020,8715,Town of Holden - (MA),Municipal,MA,ISNE,"13,998.6","104,610","8,391",.,Y,N,N
2020,8796,City of Hingham - (MA),Municipal,MA,ISNE,"30,579.0","189,845","10,142",.,Y,N,N
2020,8797,Hull Municipal Light Plant,Municipal,MA,ISNE,"7,919.0","46,415","6,237",.,Y,N,N
2020,9442,Town of Ipswich - (MA),Municipal,MA,ISNE,"16,895.0","107,954","7,039",.,Y,Y,N
2020,11624,Town of Marblehead - (MA),Municipal,MA,ISNE,"17,433.0","100,625","10,181",.,Y,N,N
2020,12296,Town of Merrimac - (MA),Municipal,MA,ISNE,"5,122.0","29,080","3,610",.,N,N,N
2020,12477,Town of Middleton,Municipal,MA,ISNE,"13,630.6","95,988","3,848",.,Y,N,N
2020,14585,Town of Paxton - (MA),Municipal,MA,ISNE,"3,249.8","23,291","1,975",.,Y,N,N
2020,15371,Town of Princeton - (MA),Municipal,MA,ISNE,"3,729.0","14,776","1,497",.,Y,N,N
2020,16377,Town of Rowley - (MA),Municipal,MA,ISNE,"7,912.0","42,824","3,001",.,N,N,N
2020,16438,City of Russell - (MA),Municipal,MA,ISNE,848.1,"4,629",466,.,Y,N,N
2020,17560,Town of South Hadley - (MA),Municipal,MA,ISNE,"13,553.2","107,788","8,080",.,Y,N,N
2020,18546,Town of Templeton - (MA),Municipal,MA,ISNE,"6,881.8","62,333","3,686",.,Y,N,Y
2020,19979,Town of Wakefield - (MA),Municipal,MA,ISNE,"26,094.1","164,464","13,136",.,Y,N,N
2020,20326,Town of West Boylston - (MA),Municipal,MA,ISNE,"8,137.0","56,596","3,723",.,Y,Y,N
2020,1615,Town of Berlin - (MD),Municipal,MD,PJM,"5,272.5","44,012","2,605",.,Y,Y,N
2020,18901,Thurmont Municipal Light Co,Municipal,MD,PJM,"6,039.8","71,494","2,880",.,Y,N,N
2020,20729,Town of Williamsport - (MD),Municipal,MD,PJM,"1,491.3","17,674","1,014",.,Y,N,N
2020,8780,"Fox Islands Electric Coop, Inc",Cooperative,ME,ISNE,"3,243.0","10,306","2,067",.,Y,N,N
2020,10144,Kennebunk Light & Power Dist,Municipal,ME,ISNE,"12,776.0","92,456","7,261",.,Y,N,N
2020,11844,Matinicus Plantation Elec Co,Municipal,ME,NA,103.0,205,136,.,N,N,N
2020,19702,Van Buren Light & Power Dist,Municipal,ME,NBSO,"1,710.0","14,249","1,401",.,N,N,N
2020,1367,"Bayfield Electric Coop, Inc",Cooperative,MI,MISO,53.9,178,69,.,Y,Y,N
2020,3384,City of Charlevoix - (MI),Municipal,MI,MISO,"5,850.7","55,281","4,512",.,N,Y,N
2020,3415,Village of Chelsea - (MI),Municipal,MI,MISO,"8,790.0","84,978","2,618",.,N,N,N
2020,3813,Village of Clinton - (MI),Municipal,MI,MISO,"2,922.0","22,190","1,485",.,N,N,N
2020,4562,City of Croswell - (MI),Municipal,MI,MISO,"4,148.2","30,238","1,438",.,N,N,N
2020,4792,Village of Daggett - (MI),Municipal,MI,MISO,154.1,"1,603",135,.,N,N,N
2020,5343,City of Dowagiac,Municipal,MI,PJM,"7,387.0","53,899","2,619",.,N,N,N
2020,5630,City of Eaton Rapids - (MI),Municipal,MI,MISO,"9,085.0","85,320","3,252",.,N,N,N
2020,8083,City of Harbor Springs - (MI),Municipal,MI,MISO,"3,561.8","38,969","3,725",.,Y,N,N
2020,8205,City of Hart Hydro - (MI),Municipal,MI,MISO,"2,919.0","36,952","1,382",.,N,N,N
2020,8631,Hillsdale Board of Public Wks,Municipal,MI,MISO,"12,424.2","117,181","6,038",.,Y,N,N
2020,11268,City of Lowell - (MI),Municipal,MI,MISO,"8,336.0","76,453","2,983",.,N,Y,N
2020,11713,City of Marshall - (MI),Municipal,MI,MISO,"12,041.0","103,080","4,568",.,Y,Y,N
2020,13525,Newberry Water & Light Board,Municipal,MI,MISO,"1,501.0","17,650","1,388",.,N,N,N
2020,13604,City of Niles - (MI),Municipal,MI,PJM,"13,144.0","120,921","7,103",.,N,Y,N
2020,14156,Ontonagon County R E A,Cooperative,MI,MISO,"6,284.0","25,502","4,886",.,Y,N,N
2020,14581,Village of Paw Paw - (MI),Municipal,MI,PJM,"3,833.0","39,093","1,774",.,N,Y,N
2020,14867,City of Petoskey - (MI),Municipal,MI,MISO,"9,642.0","91,539","5,406",.,Y,N,N
2020,15246,City of Portland - (MI),Municipal,MI,MISO,"4,173.0","34,371","2,583",.,N,N,N
2020,16873,City of Sebewaing - (MI),Municipal,MI,MISO,"4,449.1","44,194","1,272",.,N,Y,N
2020,17562,City of South Haven - (MI),Municipal,MI,PJM,"15,446.0","136,695","8,586",.,Y,N,N
2020,17886,City of St Louis - (MI),Municipal,MI,MISO,"5,310.2","46,985","2,002",.,N,N,N
2020,18074,City of Stephenson - (MI),Municipal,MI,MISO,723.4,"6,148",498,.,N,Y,N
2020,18895,Thumb Electric Coop of Mich,Cooperative,MI,MISO,"22,363.0","177,685","12,307",.,Y,Y,Y
2020,19432,Village of Union City - (MI),Municipal,MI,MISO,"1,981.4","15,309","1,524",.,N,N,N
2020,19975,City of Wakefield - (MI),Municipal,MI,MISO,"1,271.7","12,100","1,051",.,N,Y,N
2020,24558,City of Escanaba,Municipal,MI,MISO,"12,914.0","128,455","7,234",.,Y,Y,N
2020,87,City of Ada - (MN),Municipal,MN,MISO,"1,615.0","18,744","1,187",.,N,N,N
2020,150,Adrian Public Utilities Comm,Municipal,MN,MISO,"1,645.0","13,144",651,.,N,Y,N
2020,174,Aitkin Public Utilities Comm,Municipal,MN,MISO,"4,072.0","34,849","1,994",.,N,N,N
2020,266,City of Alpha - (MN),Municipal,MN,MISO,164.0,"1,071",79,.,N,N,N
2020,482,City of Alvarado - (MN),Municipal,MN,MISO,439.0,"3,585",191,.,N,N,N
2020,828,City of Arlington - (MN),Municipal,MN,MISO,"2,010.9","17,544","1,120",.,Y,Y,N
2020,887,"Arrowhead Electric Coop, Inc",Cooperative,MN,MISO,"10,120.3","70,182","4,333",.,Y,N,Y
2020,1101,Bagley Public Utilities Comm,Municipal,MN,MISO,"2,548.2","22,395",775,.,N,Y,N
2020,1233,City of Barnesville - (MN),Municipal,MN,MISO,"2,020.1","19,565","1,540",.,Y,Y,N
2020,1353,City of Baudette - (MN),Municipal,MN,MISO,"2,298.0","19,784",789,.,N,N,N
2020,1573,City of Benson - (MN),Municipal,MN,MISO,"2,958.7","32,669","1,819",.,N,Y,N
2020,1753,City of Biwabik - (MN),Municipal,MN,MISO,631.8,"5,915",626,.,N,N,N
2020,1824,City of Bigelow - (MN),Municipal,MN,MISO,177.0,"1,427",130,.,N,N,N
2020,1871,City of Blooming Prairie - (MN),Municipal,MN,MISO,"2,806.0","25,853","1,028",.,N,N,N
2020,1883,Blue Earth Light & Water,Municipal,MN,MISO,"5,774.3","56,358","2,277",.,N,Y,N
2020,2138,Brainerd Public Utilities,Municipal,MN,MISO,"19,905.0","170,192","8,218",.,Y,N,N
2020,2182,City of Breckenridge- (MN),Municipal,MN,MISO,"3,202.0","35,798","1,888",.,N,Y,N
2020,2206,City of Brewster - (MN),Municipal,MN,MISO,592.0,"5,282",267,.,N,N,N
2020,2316,Brown County Rural Elec Assn,Cooperative,MN,MISO,"15,587.3","135,550","4,532",.,Y,Y,N
2020,2412,City of Brownton - (MN),Municipal,MN,MISO,435.6,"4,337",449,.,N,N,N
2020,2485,City of Buffalo - (MN),Municipal,MN,MISO,"15,051.3","116,149","6,267",.,N,N,N
2020,2491,City of Buhl - (MN),Municipal,MN,MISO,605.1,"6,203",601,.,N,N,N
2020,2810,City of Caledonia - (MN),Municipal,MN,MISO,"2,986.0","23,780","1,678",.,N,N,N
2020,3356,City of Ceylon - (MN),Municipal,MN,MISO,206.0,"2,440",239,.,N,N,N
2020,3764,Clearwater-Polk Elec Coop Inc,Cooperative,MN,MISO,"9,700.7","71,405","4,444",.,Y,Y,N
2020,4346,Cooperative L&P Assn Lake County,Cooperative,MN,MISO,"13,190.0","99,127","6,300",.,Y,N,N
2020,5015,Delano Municipal Utilities,Municipal,MN,MISO,"6,277.6","64,726","2,909",.,Y,N,N
2020,5111,City of Detroit Lakes - (MN),Municipal,MN,MISO,"17,478.6","185,548","7,725",.,Y,Y,Y
2020,5397,City of Dunnell - (MN),Municipal,MN,MISO,99.2,821,98,.,N,N,N
2020,5575,City of East Grand Forks - (MN),Municipal,MN,MISO,"12,572.0","140,170","4,422",.,N,Y,N
2020,5692,City of Eitzen - (MN),Municipal,MN,MISO,248.0,"2,083",164,.,N,N,N
2020,5732,City of Elbow Lake - (MN),Municipal,MN,MISO,"1,950.0","17,599",715,.,N,Y,N
2020,5841,City of Ely - (MN),Municipal,MN,MISO,"3,692.3","34,719","2,053",.,N,N,N
2020,6138,City of Fairfax - (MN),Municipal,MN,MISO,960.3,"9,812",722,.,N,N,N
2020,6151,Fairmont Public Utilities Comm,Municipal,MN,MISO,"14,829.0","141,697","5,869",.,N,Y,N
2020,6627,City of Fosston - (MN),Municipal,MN,MISO,"3,426.0","27,882",886,.,N,N,N
2020,7194,City of Gilbert,Municipal,MN,MISO,999.3,"11,092",965,.,N,N,N
2020,7292,Glencoe Light & Power Comm,Municipal,MN,MISO,"6,927.9","78,155","2,852",.,Y,Y,N
2020,7460,Goodhue County Coop Elec Assn,Cooperative,MN,MISO,"12,583.6","97,074","5,214",.,Y,N,N
2020,7487,City of Grand Marais - (MN),Municipal,MN,MISO,"2,613.8","21,913","1,264",.,Y,Y,N
2020,7489,Grand Rapids Public Util Comm,Municipal,MN,MISO,"15,224.0","150,501","7,504",.,Y,Y,N
2020,7494,City of Granite Falls - (MN),Municipal,MN,MISO,"3,873.7","28,549","1,602",.,Y,N,N
2020,7732,City of Grove City,Municipal,MN,MISO,981.8,"7,155",417,.,Y,N,N
2020,7870,H-D Electric Coop Inc,Cooperative,MN,SWPP,17.0,129,11,.,N,N,N
2020,7969,City of Halstad - (MN),Municipal,MN,MISO,974.0,"7,618",320,.,N,N,N
2020,8131,City of Harmony - (MN),Municipal,MN,MISO,828.0,"8,373",753,.,N,N,N
2020,8307,Hawley Public Utilities Comm,Municipal,MN,MISO,"2,390.0","19,148","1,169",.,N,Y,N
2020,8459,City of Henning - (MN),Municipal,MN,MISO,804.2,"8,280",548,.,N,N,N
2020,8543,Hibbing Public Utilities Comm,Municipal,MN,MISO,"14,535.0","109,000","7,988",.,Y,N,N
2020,9599,City of Jackson - (MN),Municipal,MN,MISO,"5,644.8","43,624","1,975",.,N,Y,N
2020,9650,City of Janesville - (MN),Municipal,MN,MISO,"1,470.0","12,399","1,162",.,N,N,N
2020,9991,Kandiyohi Power Coop,Cooperative,MN,MISO,"20,927.0","164,777","8,816",.,Y,N,N
2020,10037,City of Kasota - (MN),Municipal,MN,MISO,370.0,"3,742",369,.,N,N,N
2020,10040,City of Kasson,Municipal,MN,MISO,"3,744.0","33,871","2,657",.,N,Y,N
2020,10089,Keewatin Public Utilities,Municipal,MN,MISO,635.0,"5,691",599,.,N,N,N
2020,10179,Kenyon Municipal Utilities,Municipal,MN,MISO,"2,005.8","16,184","1,000",.,N,N,N
2020,10595,City of Lake City - (MN),Municipal,MN,MISO,"11,067.0","115,822","3,211",.,Y,N,N
2020,10609,City of Lake Park - (MN),Municipal,MN,MISO,780.0,"7,724",526,.,N,N,N
2020,10622,City of Lakefield - (MN),Municipal,MN,MISO,"1,535.0","13,256",998,.,N,Y,N
2020,10685,Lanesboro Public Utility Comm,Municipal,MN,MISO,883.0,"6,005",633,.,N,N,N
2020,10814,City of Le Sueur - (MN),Municipal,MN,MISO,"8,710.0","85,237","2,233",.,Y,N,Y
2020,11064,Litchfield Public Utilities,Municipal,MN,MISO,"10,136.0","128,376","3,221",.,N,Y,N
2020,11332,City of Luverne - (MN),Municipal,MN,SWPP,"6,428.9","64,169","2,572",.,N,Y,N
