Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2020,9949,Just Energy,B,Energy,O,PA,Retail Power Marketer,PJM,"11,402.7","131,724","10,685",14.1,152,9,0.0,0,0,0.0,0,0,"11,416.8","131,876","10,694"
2020,9949,Just Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"342,470.8","2,657,936","190,411","65,179.0","566,265","24,169",0.0,0,0,0.0,0,0,"407,649.8","3,224,201","214,580"
2020,9964,Kenergy Corp,A,Bundled,O,KY,Cooperative,MISO,"81,936.0","676,444","46,615","33,359.0","287,166","11,661","241,500.0","7,290,967",33,0.0,0,0,"356,795.0","8,254,577","58,309"
2020,9996,City of Kansas City - (KS),A,Bundled,O,KS,Municipal,SWPP,"75,505.0","571,888","59,177","105,332.0","978,605","6,989","45,987.0","514,557",83,0.0,0,0,"226,824.0","2,065,050","66,249"
2020,9999,Kankakee Valley Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"28,208.3","219,696","18,724","6,575.5","52,516","2,431","1,842.9","19,457",12,.,.,.,"36,626.7","291,669","21,167"
2020,10000,Evergy Metro,A,Bundled,O,KS,Investor Owned,SWPP,"365,649.0","2,821,786","234,541","321,045.5","3,087,285","30,205","24,881.1","261,050",885,0.0,0,0,"711,575.6","6,170,121","265,631"
2020,10000,Evergy Metro,A,Bundled,O,MO,Investor Owned,SWPP,"350,024.1","2,608,047","262,729","406,527.6","4,011,045","32,905","104,191.8","1,433,681",914,117.7,998,1,"860,861.2","8,053,771","296,549"
2020,10005,"Evergy Kansas South, Inc",A,Bundled,O,KS,Investor Owned,SWPP,"386,212.1","3,087,234","293,297","292,953.6","2,916,485","37,949","221,971.7","3,177,607","3,254",0.0,0,0,"901,137.4","9,181,326","334,500"
2020,10009,Karnes Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"24,749.0","254,549","16,793","42,999.0","467,035","4,503","24,019.0","408,315",31,.,.,.,"91,767.0","1,129,899","21,327"
2020,10012,Kay Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,"6,487.0","51,709","4,272","12,596.0","110,976","1,503","11,730.0","208,686",10,0.0,0,0,"30,813.0","371,371","5,785"
2020,10019,FreeState Electric Coop,A,Bundled,O,KS,Cooperative,SWPP,"31,307.0","216,695","16,993","4,483.0","32,076","1,449","1,730.0","21,250",9,.,.,.,"37,520.0","270,021","18,451"
2020,10056,City of Kaukauna,A,Bundled,O,WI,Municipal,MISO,"14,094.4","126,427","13,756","12,489.8","138,304","1,879","16,293.6","240,181",12,0.0,0,0,"42,877.8","504,912","15,647"
2020,10066,K C Electric Association,A,Bundled,O,CO,Cooperative,WACM,"5,325.8","40,669","3,354","12,479.1","99,890","2,518","9,019.1","85,605",698,.,.,.,"26,824.0","226,164","6,570"
2020,10071,Kauai Island Utility Cooperative,A,Bundled,O,HI,Cooperative,NA,"59,717.2","177,183","29,510","35,805.7","105,137","4,865","40,435.2","132,971",120,0.0,0,0,"135,958.1","415,291","34,495"
2020,10170,"Kiamichi Electric Coop, Inc",A,Bundled,O,OK,Cooperative,AECI,"29,193.0","254,668","19,900","8,033.0","71,813","2,219","1,806.0","27,979",4,.,.,.,"39,032.0","354,460","22,123"
2020,10171,Kentucky Utilities Co,A,Bundled,O,KY,Investor Owned,LGEE,"632,661.0","5,968,339","438,537","545,413.9","5,176,314","92,843","357,943.1","5,662,888","1,737",.,.,.,"1,536,018.0","16,807,541","533,117"
2020,10171,Kentucky Utilities Co,A,Bundled,O,VA,Investor Owned,LGEE,"38,947.3","338,894","23,170","24,768.1","237,803","4,571","8,436.4","81,480",64,.,.,.,"72,151.8","658,177","27,805"
2020,10210,Ketchikan Public Utilities,A,Bundled,O,AK,Municipal,NA,"8,569.1","74,071","6,500","7,914.4","71,665","1,341","2,005.2","21,096",15,0.0,0,0,"18,488.7","166,832","7,856"
2020,10226,"Utility Board of the City of Key West, F",A,Bundled,O,FL,Municipal,FMPP,"52,287.0","389,295","26,460","44,556.0","333,839","4,448",.,.,.,.,.,.,"96,843.0","723,134","30,908"
2020,10325,Kings River Conservation Dist,A,Bundled,O,CA,Political Subdivision,CISO,.,.,.,"1,834.0","240,148",1,.,.,.,.,.,.,"1,834.0","240,148",1
2020,10331,Kingsport Power Co,A,Bundled,O,TN,Investor Owned,PJM,"63,382.0","649,981","42,256","40,999.0","387,074","5,996","45,495.0","623,959",192,0.0,0,0,"149,876.0","1,661,014","48,444"
2020,10345,City of Kinston - (NC),A,Bundled,O,NC,Municipal,CPLE,"16,048.1","122,474","9,864","14,763.4","126,077","1,925","13,128.2","171,002",12,.,.,.,"43,939.7","419,553","11,801"
2020,10370,City of Kirkwood - (MO),A,Bundled,O,MO,Municipal,MISO,"10,568.1","97,831","8,848","8,836.0","83,352","1,246",726.5,"5,860",1,.,.,.,"20,130.6","187,043","10,095"
2020,10376,Kissimmee Utility Authority,A,Bundled,O,FL,Municipal,FMPP,"106,158.0","956,188","69,350","55,521.0","524,616","10,363","13,038.0","146,714",48,0.0,0,0,"174,717.0","1,627,518","79,761"
2020,10378,"Kit Carson Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,"26,694.0","143,461","25,091","17,375.0","103,360","4,595","2,645.0","17,332",10,.,.,.,"46,714.0","264,153","29,696"
2020,10393,PUD No 1 of Klickitat County,A,Bundled,O,WA,Political Subdivision,BPAT,"16,732.0","144,851","11,157","10,024.5","106,836","2,025","7,970.7","167,549",250,.,.,.,"34,727.2","419,236","13,432"
2020,10421,Knoxville Utilities Board,A,Bundled,O,TN,Municipal,TVA,"257,058.0","2,420,666","183,076","225,893.0","2,106,515","24,360","35,523.0","813,058",30,0.0,0,0,"518,474.0","5,340,239","207,466"
2020,10433,Kodiak Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"6,633.0","37,798","4,903","3,626.0","21,048","1,066","12,739.0","80,555",117,.,.,.,"22,998.0","139,401","6,086"
2020,10448,Kosciusko County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"22,421.0","191,425","17,070",.,.,.,"24,735.2","265,295","1,423",.,.,.,"47,156.2","456,720","18,493"
2020,10451,Kotzebue Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"3,079.2","7,614","1,179","4,295.4","11,301",114,0.0,0,0,0.0,0,0,"7,374.6","18,915","1,293"
2020,10454,Kootenai Electric Cooperative,A,Bundled,O,ID,Cooperative,AVA,"35,138.7","353,205","25,867","10,630.9","113,457","2,124","1,766.4","28,382",43,0.0,0,0,"47,536.0","495,044","28,034"
2020,10454,Kootenai Electric Cooperative,A,Bundled,O,WA,Cooperative,AVA,201.6,"2,342",87,40.8,524,2,0.3,1,1,0.0,0,0,242.7,"2,867",90
2020,10508,Village of L'Anse - (MI),A,Bundled,O,MI,Municipal,MISO,619.2,"4,636",937,871.1,"6,920",195,0.0,0,0,0.0,0,0,"1,490.3","11,556","1,132"
2020,10539,"La Plata Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,"48,364.0","305,980","37,968","31,106.0","255,784","6,651","24,863.0","345,918",212,0.0,0,0,"104,333.0","907,682","44,831"
2020,10579,City of LaFollette,A,Bundled,O,TN,Municipal,TVA,"29,376.0","247,655","19,368","14,802.0","112,087","3,075","1,934.0","19,412",3,0.0,0,0,"46,112.0","379,154","22,446"
2020,10585,City of La Grange - (GA),A,Bundled,O,GA,Municipal,SOCO,"14,400.0","131,561","11,528","15,311.0","164,528","1,867","14,802.0","221,874",58,.,.,.,"44,513.0","517,963","13,453"
2020,10596,City of Lake Crystal - (MN),A,Bundled,O,MN,Municipal,MISO,"1,595.1","8,301","1,046","1,240.5","6,997",177,.,.,.,.,.,.,"2,835.6","15,298","1,223"
2020,10599,"Lake Region Electric Coop, Inc - (OK)",A,Bundled,O,OK,Cooperative,AECI,"34,297.0","323,642","23,370","3,444.0","33,404","1,560","4,306.0","48,503",145,0.0,0,0,"42,047.0","405,549","25,075"
2020,10603,"Laclede Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"52,816.0","506,777","33,800","11,198.0","107,927","3,718","1,675.0","17,027",13,.,.,.,"65,689.0","631,731","37,531"
2020,10605,Lake Mills Light & Water,A,Bundled,O,WI,Municipal,MISO,"3,833.1","29,151","3,749","3,606.6","32,537",431,0.0,0,0,0.0,0,0,"7,439.7","61,688","4,180"
2020,10618,Lake Region Electric Cooperative - (MN),A,Bundled,O,MN,Cooperative,MISO,"41,204.0","336,188","26,169","10,284.2","104,443","2,077","1,447.7","12,403",679,.,.,.,"52,935.9","453,034","28,925"
2020,10620,City of Lake Worth - (FL),A,Bundled,O,FL,Municipal,FMPP,"24,692.0","269,963","23,822","15,497.0","168,440","3,784",.,.,.,.,.,.,"40,189.0","438,403","27,606"
2020,10623,City of Lakeland - (FL),A,Bundled,O,FL,Municipal,FMPP,"158,325.3","1,612,266","112,176","75,145.5","862,984","21,985","40,988.1","688,060",82,0.0,0,0,"274,458.9","3,163,310","134,243"
2020,10624,Southern Rivers Energy,A,Bundled,O,GA,Cooperative,SOCO,"35,885.0","278,816","18,869","4,305.0","33,654","1,079","1,787.0","23,508",10,.,.,.,"41,977.0","335,978","19,958"
2020,10625,"Lamb County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"3,512.0","36,006","2,748","4,887.0","55,186","1,451","22,733.0","280,531","7,280",.,.,.,"31,132.0","371,723","11,479"
2020,10627,Lakeview Light & Power,A,Bundled,O,WA,Cooperative,BPAT,"10,720.0","108,977","8,139","7,755.0","81,454","2,115","4,807.0","58,386",45,.,.,.,"23,282.0","248,817","10,299"
2020,10649,Lamar County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"16,183.0","150,792","12,099","6,445.0","77,848",820,.,.,.,.,.,.,"22,628.0","228,640","12,919"
2020,10668,Licking Rural Electric Inc,A,Bundled,O,OH,Cooperative,PJM,"45,684.0","320,852","24,628","4,564.5","31,415","1,661","5,113.0","43,918",55,.,.,.,"55,361.5","396,185","26,344"
2020,10681,Lane Electric Coop Inc,A,Bundled,O,OR,Cooperative,BPAT,"21,953.9","187,719","11,790","4,588.0","46,647","1,183",382.1,"4,703",1,.,.,.,"26,924.0","239,069","12,974"
2020,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,"73,449.0","491,205","45,914","15,303.5","114,978","3,963",612.0,"7,154",1,.,.,.,"89,364.5","613,337","49,878"
2020,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,"97,182.0","589,575","86,368","146,357.0","1,065,167","12,710","37,930.0","325,135",196,0.0,0,0,"281,469.0","1,979,877","99,274"
2020,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"96,262.0","702,448","54,515","25,508.0","197,365","5,753","13,453.0","166,239",40,0.0,0,0,"135,223.0","1,066,052","60,308"
2020,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,"26,370.0","248,360","17,447","17,657.0","143,554","3,344","5,533.0","76,955",8,0.0,0,0,"49,560.0","468,869","20,799"
2020,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,"12,697.0","98,903","10,259","20,107.0","197,946","1,736",60.0,581,2,.,.,.,"32,864.0","297,430","11,997"
2020,10817,"Lea County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,"7,242.0","83,734","7,201","23,872.0","299,851","3,942","17,892.0","325,909",13,.,.,.,"49,006.0","709,494","11,156"
2020,10817,"Lea County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"2,113.0","24,426","1,785","31,246.0","467,744","3,305","6,729.0","96,445",13,.,.,.,"40,088.0","588,615","5,103"
2020,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,"9,507.0","85,432","8,286","1,514.0","15,419",638,"19,424.0","248,573",468,.,.,.,"30,445.0","349,424","9,392"
2020,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,"8,089.0","80,515","5,821","5,373.0","52,803","1,321","10,478.0","104,372",70,0.0,0,0,"23,940.0","237,690","7,212"
2020,10857,"Lee County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,FPL,"320,986.8","3,071,749","204,625","108,221.2","1,207,886","19,699",.,.,.,.,.,.,"429,208.0","4,279,635","224,324"
2020,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,"29,849.1","266,606","22,394","21,979.7","215,819","4,272","1,376.6","12,656",1,.,.,.,"53,205.4","495,081","26,667"
2020,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,"18,792.0","214,545","21,432","18,644.0","202,249","2,387",.,.,.,.,.,.,"37,436.0","416,794","23,819"
2020,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,"89,335.0","850,933","56,086","73,359.0","708,488","13,013","3,062.0","45,719",6,0.0,0,0,"165,756.0","1,605,140","69,105"
2020,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,"40,594.2","468,532","27,512","17,041.3","205,374","5,512","15,787.9","255,872",184,.,.,.,"73,423.4","929,778","33,208"
2020,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,"6,419.0","64,068","4,814","9,338.0","89,659","1,568","7,908.0","134,968",7,0.0,0,0,"23,665.0","288,695","6,389"
2020,10966,City of Lexington - (NC),A,Bundled,O,NC,Municipal,DUK,"27,701.4","218,294","17,152","15,639.5","130,965","2,139","2,496.5","26,388",28,.,.,.,"45,837.4","375,647","19,319"
2020,10967,City of Lexington - (NE),A,Bundled,O,NE,Municipal,SWPP,"5,362.0","53,978","3,589","4,101.2","41,709",805,"8,056.9","118,357",7,0.0,0,0,"17,520.1","214,044","4,401"
2020,10968,City of Lexington - (TN),A,Bundled,O,TN,Municipal,TVA,"23,890.0","221,951","17,689","16,498.0","147,088","4,964","2,801.0","34,871",7,0.0,0,0,"43,189.0","403,910","22,660"
2020,11011,Licking Valley Rural E C C,A,Bundled,O,KY,Cooperative,PJM,"21,250.0","188,110","16,310","4,091.0","38,382","1,080",840.0,"11,407",7,.,.,.,"26,181.0","237,899","17,397"
2020,11014,"Lighthouse Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"3,677.0","26,373","3,799","4,425.0","70,840",427,"22,267.0","186,910","5,148",.,.,.,"30,369.0","284,123","9,374"
2020,11018,Lincoln Electric System,A,Bundled,O,NE,Municipal,SWPP,"125,672.2","1,284,674","126,411","107,708.6","1,367,406","17,197","29,497.3","433,625",180,0.0,0,0,"262,878.1","3,085,705","143,788"
2020,11053,Linn County REC,A,Bundled,O,IA,Cooperative,MISO,"35,756.0","302,637","27,026","5,596.0","45,830","3,826","12,197.0","150,926",177,.,.,.,"53,549.0","499,393","31,029"
2020,11085,Town of Littleton - (MA),A,Bundled,O,MA,Municipal,ISNE,"8,391.2","66,560","6,685","4,444.1","32,802",769,"16,475.2","132,530",42,.,.,.,"29,310.5","231,892","7,496"
2020,11118,Lockhart Power Co,A,Bundled,O,SC,Investor Owned,DUK,"8,775.8","70,476","4,895","2,613.3","18,573","1,262","8,280.3","119,126",8,0.0,0,0,"19,669.4","208,175","6,165"
2020,11124,City of Lodi - (CA),A,Bundled,O,CA,Municipal,CISO,"32,901.5","169,283","22,831","27,051.6","154,134","2,154","14,548.9","106,174",23,.,.,.,"74,502.0","429,591","25,008"
2020,11125,City of Lodi - (WI),A,Bundled,O,WI,Municipal,MISO,"1,472.3","11,810","1,482","1,636.0","15,021",287,0.0,0,0,0.0,0,0,"3,108.3","26,831","1,769"
2020,11135,City of Logan - (UT),A,Bundled,O,UT,Municipal,PACE,"11,147.4","106,654","17,421","16,738.1","187,182","2,318","6,633.8","97,030",7,0.0,0,0,"34,519.3","390,866","19,746"
2020,11142,City of Logansport - (IN),A,Bundled,O,IN,Municipal,MISO,"10,693.0","92,399","11,092","6,810.0","69,942","1,470","17,867.0","236,184",60,.,.,.,"35,370.0","398,525","12,622"
2020,11171,Long Island Power Authority,A,Bundled,O,NY,State,NYIS,"2,030,340.8","9,567,712","1,020,864","1,550,048.2","8,238,432","121,254",.,.,.,"39,088.1","274,255",1,"3,619,477.1","18,080,399","1,142,119"
2020,11171,Long Island Power Authority,C,Delivery,O,NY,State,NYIS,10.3,103,8,"29,549.7","499,976",394,.,.,.,.,.,.,"29,560.0","500,079",402
2020,11187,City of Longmont,A,Bundled,O,CO,Municipal,PSCO,"34,950.7","340,863","39,186","29,075.7","342,233","2,848","8,911.7","125,037",13,.,.,.,"72,938.1","808,133","42,047"
2020,11200,"Lorain-Medina R E C, Inc",A,Bundled,O,OH,Cooperative,PJM,"29,431.2","215,100","14,937","4,981.1","39,790","1,571","3,728.3","64,121",13,.,.,.,"38,140.6","319,011","16,521"
2020,11204,Los Alamos County,A,Bundled,O,NM,Municipal,PNM,"7,430.2","58,948","8,030","7,024.6","56,052",853,"24,457.8","424,291",1,0.0,0,0,"38,912.6","539,291","8,884"
2020,11208,Los Angeles Department of Water & Power,A,Bundled,O,CA,Municipal,LDWP,"1,771,318.1","8,584,348","1,354,678","2,088,712.8","11,108,236","88,956","205,220.3","1,150,178","9,271","21,087.1","117,627",2,"4,086,338.3","20,960,389","1,452,907"
2020,11222,Loudon Utilities Board,A,Bundled,O,TN,Municipal,TVA,"16,435.0","161,837","11,077","14,983.0","153,850","1,804","13,357.0","237,599",10,0.0,0,0,"44,775.0","553,286","12,891"
2020,11241,Entergy Louisiana LLC,A,Bundled,O,LA,Investor Owned,MISO,"1,260,496.3","13,771,171","946,440","948,395.4","11,244,437","140,927","1,306,968.6","28,880,742","10,882",.,.,.,"3,515,860.3","53,896,350","1,098,249"
2020,11247,Louisville Electric System,A,Bundled,O,MS,Municipal,TVA,"2,948.0","30,031","2,472","4,846.0","47,061",957,"2,515.0","43,481",3,0.0,0,0,"10,309.0","120,573","3,432"
2020,11249,Louisville Gas & Electric Co,A,Bundled,O,KY,Investor Owned,LGEE,"465,439.7","4,122,473","371,300","462,438.2","4,526,191","49,995","166,121.8","2,359,385",547,.,.,.,"1,093,999.7","11,008,049","421,842"
2020,11251,Loup River Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"24,526.5","248,440","15,618","19,554.7","204,628","3,747","39,846.9","605,921",590,.,.,.,"83,928.1","1,058,989","19,955"
2020,11256,City of Loveland - (CO),A,Bundled,O,CO,Municipal,PSCO,"31,518.9","267,735","33,390","11,972.4","101,222","4,559","26,226.7","316,407",333,.,.,.,"69,718.0","685,364","38,282"
2020,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,MT,Cooperative,WAUW,"4,487.0","51,301","3,449","2,108.0","17,573",704,"13,008.0","117,203",940,.,.,.,"19,603.0","186,077","5,093"
2020,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,ND,Cooperative,SWPP,"1,207.0","13,745",803,349.0,"3,445",147,"5,690.0","53,183",174,.,.,.,"7,246.0","70,373","1,124"
2020,11273,Lower Valley Energy Inc,A,Bundled,O,ID,Cooperative,BPAT,"1,357.0","19,284","1,403",297.0,"4,097",362,"2,411.0","48,291",40,0.0,0,0,"4,065.0","71,672","1,805"
2020,11273,Lower Valley Energy Inc,A,Bundled,O,WY,Cooperative,BPAT,"32,598.0","509,877","20,809","15,514.0","242,670","6,113","1,353.0","26,380",179,0.0,0,0,"49,465.0","778,927","27,101"
2020,11291,Lumbee River Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"107,005.3","914,058","60,221","19,786.2","217,125","3,203","10,268.1","141,810",15,.,.,.,"137,059.6","1,272,993","63,439"
2020,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,SWPP,"108,145.3","1,065,865","92,596","99,609.4","1,392,581","14,843","5,680.6","108,602",8,.,.,.,"213,435.3","2,567,048","107,447"
2020,11318,City of Lumberton - (NC),A,Bundled,O,NC,Municipal,CPLE,"11,144.0","89,703","9,381","14,067.0","118,229","1,866","2,076.0","22,057",6,.,.,.,"27,287.0","229,989","11,253"
2020,11355,"Lynches River Elec Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"35,947.0","240,026","20,208","8,511.0","152,021","1,106","6,065.0","46,715",10,.,.,.,"50,523.0","438,762","21,324"
2020,11364,"Lyntegar Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"10,512.0","108,135","8,440","24,967.0","318,461","3,504","35,374.0","351,757","11,160",.,.,.,"70,853.0","778,353","23,104"
2020,11458,City of Macon - (MS),A,Bundled,O,MS,Municipal,TVA,"1,298.0","11,133",921,"1,252.0","10,564",282,269.0,"1,490",1,0.0,0,0,"2,819.0","23,187","1,204"
2020,11463,Macon Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"15,527.1","123,661","9,744","4,203.2","36,309","1,628","4,882.2","79,540",2,.,.,.,"24,612.5","239,510","11,374"
2020,11475,City of Madison - (SD),A,Bundled,O,SD,Municipal,MISO,"4,276.0","36,199","2,867","3,250.0","34,137",416,"2,840.0","29,138",45,0.0,0,0,"10,366.0","99,474","3,328"
2020,11477,Town of Madison - (ME),A,Bundled,O,ME,Municipal,ISNE,"2,829.0","18,206","2,288",647.0,"4,670",252,430.0,"3,645",15,0.0,0,0,"3,906.0","26,521","2,555"
2020,11477,Town of Madison - (ME),C,Delivery,O,ME,Municipal,ISNE,0.0,0,0,0.0,0,0,793.0,"69,682",2,0.0,0,0,793.0,"69,682",2
2020,11479,Madison Gas & Electric Co,A,Bundled,O,WI,Investor Owned,MISO,"147,636.0","882,992","138,175","234,005.0","2,059,933","21,037","11,720.0","160,840",37,0.0,0,0,"393,361.0","3,103,765","159,249"
2020,11488,Madisonville Municipal Utils,A,Bundled,O,KY,Municipal,LGEE,"7,787.0","63,207","6,856","16,471.0","178,042","1,500",.,.,.,.,.,.,"24,258.0","241,249","8,356"
2020,11501,Magic Valley Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"164,176.6","1,735,280","110,393","24,133.3","239,669","13,418","36,384.5","459,750",738,.,.,.,"224,694.4","2,434,699","124,549"
2020,11519,Magnolia Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,"49,533.0","385,770","30,321","11,703.0","90,958","2,133","11,723.0","144,816",12,.,.,.,"72,959.0","621,544","32,466"
2020,11560,City of Manassas - (VA),A,Bundled,O,VA,Municipal,PJM,"16,765.0","169,528","13,850","16,156.0","182,824","2,500","2,236.0","37,121",1,.,.,.,"35,157.0","389,473","16,351"
2020,11571,Manitowoc Public Utilities,A,Bundled,O,WI,Municipal,MISO,"10,613.6","109,795","15,902","7,359.7","84,990","2,379","19,143.1","309,756",83,.,.,.,"37,116.4","504,541","18,364"
2020,11586,Town of Mansfield - (MA),A,Bundled,O,MA,Municipal,ISNE,"10,046.0","83,053","9,215","1,985.0","18,840",895,"13,559.0","103,685",252,.,.,.,"25,590.0","205,578","10,362"
2020,11611,City of Maquoketa - (IA),A,Bundled,O,IA,Municipal,MISO,"2,890.9","23,815","2,807","3,405.9","30,692",583,"1,158.3","13,170",2,0.0,0,0,"7,455.1","67,677","3,392"
2020,11646,City of Marietta - (GA),A,Bundled,O,GA,Municipal,SOCO,"39,607.0","339,494","35,743","71,073.0","628,879","6,333",.,.,.,.,.,.,"110,680.0","968,373","42,076"
2020,11693,"Marlboro Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"7,759.0","76,380","5,336","2,626.0","21,354","1,186","47,745.0","712,813",6,.,.,.,"58,130.0","810,547","6,528"
2020,11701,City of Marquette - (MI),A,Bundled,O,MI,Municipal,MISO,"15,589.5","100,589","15,098","24,697.0","173,755","2,166",.,.,.,.,.,.,"40,286.5","274,344","17,264"
2020,11714,Marshall-De Kalb Electric Coop,A,Bundled,O,AL,Cooperative,TVA,"26,075.0","234,753","16,594","19,496.0","168,553","3,766","1,252.0","16,695",3,0.0,0,0,"46,823.0","420,001","20,363"
2020,11731,City of Marshall - (MN),A,Bundled,O,MN,Municipal,MISO,"5,822.6","61,848","5,705","6,591.2","80,146",944,"22,687.2","389,127",110,.,.,.,"35,101.0","531,121","6,759"
2020,11740,City of Marshfield - (WI),A,Bundled,O,WI,Municipal,MISO,"8,978.0","99,670","11,762","7,005.0","81,857","1,972","12,173.0","176,705",55,.,.,.,"28,156.0","358,232","13,789"
2020,11788,Consumers Energy,A,Bundled,O,IA,Cooperative,MISO,"11,655.2","81,210","6,308","2,992.9","26,848",587,"4,635.8","71,225",12,0.0,0,0,"19,283.9","179,283","6,907"
2020,11789,Maryville Utilities,A,Bundled,O,TN,Municipal,TVA,"25,281.0","254,132","19,147","25,666.0","250,881","3,127","12,020.0","242,383",9,0.0,0,0,"62,967.0","747,396","22,283"
2020,11804,Massachusetts Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,"1,022,552.9","4,243,441","619,778","150,347.3","1,306,087","68,644","24,699.2","145,406","1,280",.,.,.,"1,197,599.4","5,694,934","689,702"
2020,11804,Massachusetts Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,"491,748.9","4,013,967","547,895","480,800.3","6,970,342","91,871","144,921.9","2,300,014","2,494",129.8,754,1,"1,117,600.9","13,285,077","642,261"
2020,11811,Town of Massena - (NY),A,Bundled,O,NY,Municipal,NYIS,"6,033.5","117,229","8,196","1,127.9","15,475",974,"2,835.5","63,831",167,.,.,.,"9,996.9","196,535","9,337"
2020,11824,Matanuska Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"97,469.4","452,110","60,060","55,965.8","299,366","6,607",0.0,0,0,0.0,0,0,"153,435.2","751,476","66,667"
2020,11843,Maui Electric Co Ltd,A,Bundled,O,HI,Investor Owned,NA,"126,524.9","378,241","62,749","99,791.1","286,711","10,409","91,555.6","293,737",146,0.0,0,0,"317,871.6","958,689","73,304"
2020,11871,City of Mayfield Plant Board,A,Bundled,O,KY,Municipal,TVA,"5,574.0","46,624","4,455","8,059.0","74,113",969,873.0,"10,323",2,0.0,0,0,"14,506.0","131,060","5,426"
2020,12087,McKenzie Electric Coop Inc,A,Bundled,O,MT,Cooperative,SWPP,36.4,431,26,10.6,87,10,36.7,193,80,.,.,.,83.7,711,116
2020,12087,McKenzie Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,"8,343.9","107,462","5,280","120,385.8","1,477,015","6,835","202,993.4","2,984,996","1,077",.,.,.,"331,723.1","4,569,473","13,192"
2020,12090,"McLean Electric Coop, Inc",A,Bundled,O,ND,Cooperative,MISO,"7,153.0","54,075","3,564","3,838.0","25,811",432,"3,962.0","51,817",91,0.0,0,0,"14,953.0","131,703","4,087"
2020,12186,McMinnville Electric System,A,Bundled,O,TN,Municipal,TVA,"7,702.0","76,018","6,517","9,413.0","87,582","1,636","1,031.0","13,003",2,0.0,0,0,"18,146.0","176,603","8,155"
2020,12187,City of McMinnville - (OR),A,Bundled,O,OR,Municipal,BPAT,"14,329.0","190,078","14,318","12,011.0","174,682","2,548","17,670.0","332,428",51,0.0,0,0,"44,010.0","697,188","16,917"
2020,12199,Montana-Dakota Utilities Co,A,Bundled,O,MT,Investor Owned,SWPP,"20,085.0","184,298","19,798","25,400.0","262,799","5,698","20,244.0","290,986",120,0.0,0,0,"65,729.0","738,083","25,616"
2020,12199,Montana-Dakota Utilities Co,A,Bundled,O,ND,Investor Owned,MISO,"79,626.0","773,739","78,812","94,705.0","1,033,823","14,348","15,731.0","232,032",89,0.0,0,0,"190,062.0","2,039,594","93,249"
