|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2021,4607,City of Cuba City,WI,Municipal,MISO,4.4,3.2,.,"19,252",0,0,0,0,0,0,0,"19,252","18,407",.,0,0,845,"19,252","2,035.0",.,0.0,0.0,0.0,28.8,"2,063.8",O
2021,4617,Cullman Power Board,AL,Municipal,SERC,60.2,57.0,0,"274,817",0,0,0,0,0,0,0,"274,817","267,204",0,0,45,"7,568","274,817","30,567.0",.,0.0,0.0,0.0,581.8,"31,148.8",O
2021,4618,"Cullman Electric Coop, Inc",AL,Cooperative,SERC,225.1,282.4,0,"1,103,124",0,0,0,0,0,0,0,"1,103,124","1,060,446",0,0,"1,110","41,568","1,103,124","115,087.0",.,0.0,0.0,0.0,"4,564.8","119,651.8",O
2021,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,SERC,129.0,88.0,.,"435,322",0,0,0,.,.,0,.,"435,322","416,306",.,513,.,"18,503","435,322","43,450.0",.,.,.,.,"1,922.0","45,372.0",O
2021,4624,Cumberland Elec Member Corp,TN,Cooperative,SERC,586.8,682.5,0,"2,873,352",0,0,0,0,0,0,0,"2,873,352","2,784,895",0,0,"1,570","86,887","2,873,352","289,684.0",.,0.0,0.0,0.0,"7,998.0","297,682.0",O
2021,4675,Cuivre River Electric Coop Inc,MO,Cooperative,SERC,327.6,387.8,.,"1,414,312",0,0,0,.,.,0,.,"1,414,312","1,382,098",.,.,"1,424","30,790","1,414,312","123,938.3",.,.,.,.,713.6,"124,651.9",O
2021,4683,City of Cuyahoga Falls - (OH),OH,Municipal,RFC,102.2,61.4,.,"439,375",.,.,0,.,.,0,.,"439,375","406,570",.,"9,373",113,"23,319","439,375","51,442.7",.,.,.,.,128.9,"51,571.6",O
2021,4715,Dahlberg Light & Power Co,WI,Investor Owned,MRO,27.8,22.7,-375,"123,686",0,0,0,.,.,0,.,"123,311","109,072",.,.,729,"13,510","123,311","14,277.0",.,.,.,.,-236.0,"14,041.0",O
2021,4716,Dairyland Power Coop,WI,Cooperative,MRO,"1,143.0",993.0,"3,323,076","3,013,013",0,0,0,.,.,0,.,"6,336,089",.,"6,310,842","1,838","3,763","19,646","6,336,089",.,.,"449,340.0",.,"13,584.0",670.0,"463,594.0",O
2021,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,MRO,86.8,106.6,.,"682,877",0,0,0,.,.,0,.,"682,877","670,227",.,.,.,"12,650","682,877","55,239.7",.,.,.,.,157.0,"55,396.7",O
2021,4720,Dakota Energy Coop Inc,SD,Cooperative,SPP,46.3,50.3,.,"259,394",0,0,0,.,.,0,.,"259,394","250,809",.,351,.,"8,234","259,394","25,050.4",.,.,.,.,503.5,"25,553.9",O
2021,4743,"Consumers Power, Inc",OR,Cooperative,WECC,80.9,89.3,.,"443,573",0,0,0,.,.,0,.,"443,573","411,691",.,.,"1,313","30,569","443,573","42,553.7",.,.,.,.,517.5,"43,071.2",O
2021,4744,Dalton Utilities,GA,Municipal,SERC,322.0,274.7,"715,107","1,570,120",0,0,0,.,.,0,.,"2,285,227","2,113,287","6,887",.,564,"164,489","2,285,227","133,305.0",.,482.0,.,.,702.0,"134,489.0",O
2021,4794,City of Danville - (VA),VA,Municipal,RFC,201.2,155.1,"4,099","928,436",0,0,0,.,.,0,.,"932,535","900,490",.,.,.,"32,045","932,535","105,578.7",.,.,.,.,.,"105,578.7",O
2021,4848,Daviess Martin County R E M C,IN,Cooperative,RFC,70.7,64.3,.,"418,250",0,0,0,.,.,0,.,"418,250","407,400",.,.,705,"10,145","418,250","35,691.0",.,.,.,.,245.0,"35,936.0",O
2021,4911,Dawson Power District,NE,Political Subdivision,MRO,225.7,100.2,.,"613,083",0,0,0,.,.,0,.,"613,083","576,231",.,.,"1,103","35,749","613,083","53,732.7",.,.,.,135.6,366.0,"54,234.3",O
2021,4920,City of Dayton - (TN),TN,Municipal,SERC,62.0,54.4,0,"301,939",0,0,0,0,0,0,0,"301,939","291,191",0,0,0,"10,748","301,939","28,424.0",.,0.0,0.0,0.0,660.1,"29,084.1",O
2021,4922,Dayton Power & Light Co,OH,Investor Owned,RFC,"3,137.0","2,780.0",0,"4,351,184",0,0,0,.,.,0,.,"4,351,184","3,720,681","493,121",.,"3,636","133,746","4,351,184","336,567.0","234,453.0","24,924.0","49,708.0","54,279.0","12,546.0","712,477.0",O
2021,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,SPP,177.5,148.3,.,"868,885",0,0,0,.,.,0,.,"868,885","812,405",.,.,.,"56,480","868,885","76,905.5",.,.,.,.,"1,096.2","78,001.7",O
2021,4958,Decatur Utilities,AL,Municipal,SERC,217.0,198.2,0,"1,200,739",0,0,0,0,0,0,0,"1,200,739","1,175,670",0,0,0,"25,069","1,200,739","90,448.0",.,0.0,0.0,0.0,"1,145.5","91,593.5",O
2021,4960,Decatur County Rural E M C,IN,Cooperative,RFC,64.6,61.2,.,"363,379",0,0,0,.,.,0,.,"363,379","355,663",.,394,.,"7,322","363,379","33,277.2",.,.,.,.,255.0,"33,532.2",O
2021,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,TRE,174.0,216.0,.,"938,166",0,0,0,.,.,0,.,"938,166","814,585","58,030",.,372,"65,179","938,166","88,889.0",.,"4,975.0",.,"2,821.0",765.0,"97,450.0",O
2021,5027,Delmarva Power,DE,Investor Owned,RFC,"3,950.0","3,179.0",.,"6,816,394",0,0,0,.,.,0,.,"6,816,394","6,101,147","311,240",.,"18,366","385,641","6,816,394","810,284.5","179,935.8","10,977.2","28,158.3","186,693.1",.,"1,216,048.9",O
2021,5063,City of Denton - (TX),TX,Municipal,TRE,353.0,304.0,"262,378","1,331,062",0,0,0,.,.,0,.,"1,593,440","1,512,916",.,.,.,"80,524","1,593,440","145,636.3",.,.,.,"55,322.6","8,263.9","209,222.8",O
2021,5070,Delaware Electric Cooperative,DE,Cooperative,RFC,410.0,310.0,"6,572","1,615,607",0,0,0,.,.,0,.,"1,622,179","1,550,443",.,.,"1,804","69,932","1,622,179","177,095.0",.,.,.,.,.,"177,095.0",O
2021,5078,"Denton County Elec Coop, Inc",TX,Cooperative,TRE,"1,588.5","1,444.5",.,"5,835,653",0,0,0,.,.,0,.,"5,835,653","5,669,493",.,.,.,"166,160","5,835,653","572,444.7",.,.,.,.,.,"572,444.7",O
2021,5086,Delta Montrose Electric Assn,CO,Cooperative,WECC,95.7,92.1,"31,188","555,635",0,0,0,.,.,0,.,"586,823","517,835","33,288",.,"1,565","34,135","586,823","67,303.0",.,"2,409.7",.,.,.,"69,712.7",O
2021,5109,DTE Electric Company,MI,Investor Owned,RFC,"10,992.0","6,679.0","39,988,373","7,682,403",0,0,0,.,.,0,.,"47,670,776","41,481,966","4,263,300",.,"65,539","1,859,971","47,670,776","5,522,656.0","83,215.3","122,412.0","-37,290.6",.,"113,378.6","5,804,371.3",O
2021,5148,City of Dickson,TN,Municipal,SERC,186.7,179.9,0,"871,181",0,0,0,0,0,0,0,"871,181","833,898",0,0,"1,034","36,249","871,181","84,743.0",.,0.0,0.0,0.0,"3,586.1","88,329.1",O
2021,5175,Dixie Electric Power Assn,MS,Cooperative,SERC,181.7,219.7,.,"839,679",0,0,0,.,.,0,.,"839,679","784,971",.,.,"1,162","53,546","839,679","88,645.6",.,.,.,.,"2,430.1","91,075.7",O
2021,5202,Dixie Electric Membership Corp,LA,Cooperative,SERC,540.0,589.0,.,"2,221,516",0,0,0,.,.,0,.,"2,221,516","2,111,491",.,.,.,"110,025","2,221,516","234,252.0",.,.,.,.,"4,051.9","238,303.9",O
2021,5204,Dixie Electric Coop,AL,Cooperative,SERC,131.9,116.4,.,"557,530",0,0,0,.,.,0,.,"557,530","538,377",.,655,.,"18,498","557,530","63,916.0",.,.,.,.,739.0,"64,655.0",O
2021,5309,City of Dothan - (AL),AL,Municipal,SERC,199.0,197.6,.,"980,570",0,0,0,.,.,0,.,"980,570","940,167",.,.,.,"40,403","980,570","85,700.0",.,.,.,.,.,"85,700.0",O
2021,5325,City of Douglas,GA,Municipal,SERC,51.2,47.6,2,"267,975",0,0,0,.,.,0,.,"267,977","260,282",.,.,.,"7,695","267,977","28,196.0",.,.,.,.,758.0,"28,954.0",O
2021,5326,PUD No 1 of Douglas County,WA,Political Subdivision,WECC,192.0,290.0,"4,074,325","661,855",0,0,0,.,.,0,.,"4,736,180","1,222,085","3,487,339",.,.,"26,756","4,736,180","38,958.0",.,"111,084.0",.,.,"5,276.0","155,318.0",O
2021,5335,City of Dover - (DE),DE,Municipal,RFC,164.9,103.5,"22,738","735,102",0,0,0,.,.,0,.,"757,840","725,498",.,.,.,"32,342","757,840","73,900.0",.,.,.,.,.,"73,900.0",O
2021,5336,City of Dover - (OH),OH,Municipal,RFC,54.9,48.4,"64,613","166,285",0,0,0,.,.,0,.,"230,898","215,068",.,.,.,"15,830","230,898","27,150.0",.,.,.,.,.,"27,150.0",O
2021,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,RFC,67.0,54.0,151,"300,429",0,0,0,.,.,0,.,"300,580","287,879",.,71,.,"12,630","300,580","31,533.0",.,.,.,.,274.0,"31,807.0",O
2021,5399,Duck River Elec Member Corp,TN,Cooperative,SERC,398.1,471.9,0,"1,934,871",0,0,0,0,0,0,0,"1,934,871","1,886,749",0,0,"1,598","46,524","1,934,871","202,663.0",.,0.0,0.0,0.0,"6,039.0","208,702.0",O
2021,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,SERC,"17,337.0","15,449.0","83,847,387","9,731,676","7,578,711","7,891,666","-312,955","36,067,465","36,015,342","52,123",.,"93,318,231","78,592,217","9,405,970",.,"98,504","5,221,540","93,318,231","6,359,330.9",.,"530,223.7","47,417.0","110,324.2","53,368.2","7,100,664.0",O
2021,5417,Dunn County Electric Coop,WI,Cooperative,MRO,45.8,39.0,.,"229,963",0,0,0,.,.,0,.,"229,963","220,809",.,.,.,"9,154","229,963","25,137.2",.,.,.,.,131.9,"25,269.1",O
2021,5470,ConocoPhillips Company,TX,Retail Power Marketer,,45.5,15.1,.,"21,439,263",0,0,0,.,.,0,.,"21,439,263","67,374","21,366,836",.,.,"5,053","21,439,263","9,476.6",.,"996,508.8",.,.,.,"1,005,985.4",O
2021,5480,Town of Danvers,MA,Municipal,NPCC,76.5,48.5,.,"301,706","298,021","301,706","-3,685",.,.,0,.,"298,021","295,652",.,.,570,"1,799","298,021","40,565.9",.,.,.,.,.,"40,565.9",O
2021,5487,Duquesne Light Co,PA,Investor Owned,RFC,"2,791.0","1,834.0",.,"4,758,383",0,0,0,"111,108","111,108",0,.,"4,758,383","4,387,676","23,975",.,"18,308","328,424","4,758,383","650,812.4","271,106.4","1,438.5","25,901.5","90,787.2","17,606.3","1,057,652.3",O
2021,5509,City of Dyersburg,TN,Municipal,SERC,84.4,66.9,0,"405,192",0,0,0,0,0,0,0,"405,192","391,343",0,0,334,"13,515","405,192","36,509.0",.,0.0,0.0,0.0,"1,338.0","37,847.0",O
2021,5535,Egyptian Electric Coop Assn,IL,Cooperative,RFC,72.0,96.8,.,"335,319",0,0,0,.,.,0,.,"335,319","303,976",.,.,.,"31,343","335,319","40,557.2",.,.,.,.,.,"40,557.2",O
2021,5551,City of Eagle River - (WI),WI,Municipal,MISO,6.3,5.2,.,"32,218",0,0,0,0,0,0,0,"32,218","30,039",.,0,0,"2,179","32,218","3,410.3",.,0.0,0.0,0.0,53.9,"3,464.2",O
2021,5552,"East River Elec Pwr Coop, Inc",SD,Cooperative,MRO,619.2,713.2,.,"4,441,478",0,0,0,.,.,0,.,"4,441,478",.,"4,379,961",.,.,"61,517","4,441,478",.,.,"271,895.7","-9,077.3","25,394.1","2,616.9","290,829.4",O
2021,5574,East Central Energy,MN,Cooperative,MRO,181.3,144.5,0,"1,012,441",0,0,0,0,0,0,0,"1,012,441","962,921",0,0,"2,094","47,426","1,012,441","134,006.2",0.0,0.0,"-7,917.0",0.0,921.7,"127,010.9",O
2021,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,SERC,48.6,56.7,0,"227,934",0,0,0,0,0,0,0,"227,934","215,765",0,0,185,"11,984","227,934","28,032.0",.,0.0,0.0,0.0,667.5,"28,699.5",O
2021,5580,"East Kentucky Power Coop, Inc",KY,Cooperative,SERC,"2,450.0","2,862.0","10,020,473","4,103,072",0,0,0,.,.,0,.,"14,123,545",.,"14,007,714",.,"7,631","108,200","14,123,545",.,.,"934,591.0",.,"2,784.0","15,248.0","952,623.0",O
2021,5582,City of East Point - (GA),GA,Municipal,SERC,84.2,69.4,.,"384,153",0,0,0,.,.,0,.,"384,153","351,484",.,.,"9,555","23,114","384,153","44,097.4",.,.,.,.,324.5,"44,421.9",O
2021,5585,Eastern Illinois Elec Coop,IL,Cooperative,RFC,49.0,51.6,.,"260,015",0,0,0,.,.,0,.,"260,015","241,649",.,99,"18,267",.,"260,015","34,165.0",.,.,-1.0,.,29.0,"34,193.0",O
2021,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,RFC,45.6,50.7,.,"221,552",0,0,0,.,.,0,.,"221,552","211,443",.,441,.,"9,668","221,552","21,579.0",.,.,.,.,42.0,"21,621.0",O
2021,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,SPP,141.3,184.2,.,"648,823",0,0,0,.,.,0,.,"648,823","605,485",.,.,.,"43,338","648,823","61,870.0",.,.,.,.,"6,476.0","68,346.0",O
2021,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,MRO,108.5,93.7,.,"603,221",0,0,0,.,.,0,.,"603,221","553,147","25,617",.,.,"24,457","603,221","56,621.1",.,"1,335.7",.,.,246.5,"58,203.3",O
2021,5609,Eastern Maine Electric Coop,ME,Cooperative,NPCC,19.3,18.4,.,"96,443",0,0,0,.,.,0,.,"96,443","96,443",.,.,.,.,"96,443","15,121.5",.,.,.,.,432.9,"15,554.4",O
2021,5625,Easton Utilities Comm,MD,Municipal,RFC,56.8,51.5,-25,"260,423",0,0,0,.,.,0,-429,"259,969","249,361",.,28,258,"10,322","259,969","26,626.0",.,.,705.0,.,.,"27,331.0",O
2021,5644,"Edisto Electric Coop, Inc",SC,Cooperative,SERC,89.7,95.0,.,"370,397",0,0,0,.,.,0,.,"370,397","353,866",.,.,432,"16,099","370,397","49,647.0",.,.,.,.,62.3,"49,709.3",O
2021,5656,Edgecombe-Martin County E M C,NC,Cooperative,SERC,52.4,46.1,.,"240,340",0,0,0,.,.,0,.,"240,340","228,991","3,225",.,.,"8,124","240,340","27,299.0",.,273.7,.,.,518.7,"28,091.4",O
2021,5661,City of Edmond - (OK),OK,Municipal,SPP,265.7,158.9,0,"943,484",0,0,0,.,.,0,.,"943,484","903,812",.,.,.,"39,672","943,484","92,551.7",.,.,.,.,"1,811.7","94,363.4",O
2021,5701,El Paso Electric Co,TX,Investor Owned,WECC,"2,051.0","1,130.0","9,538,070","2,291,967","105,837","68,106","37,731","6,775,632","6,775,632",0,.,"11,867,768","8,124,136","3,277,468",.,"13,068","453,096","11,867,768","847,461.0",0.0,"117,442.0","42,103.7","30,047.9","22,763.5","1,059,818.1",O
2021,5703,Empire Natural Gas Corporation,NY,Retail Power Marketer,RFC,.,.,0,"51,588","15,150",0,"15,150",0,0,0,0,"66,738","62,465",0,0,0,"4,273","66,738","3,241.0",0.0,0.0,0.0,0.0,0.0,"3,241.0",O
2021,5729,Electrical Dist No8 Maricopa,AZ,Political Subdivision,WECC,72.0,64.0,.,"418,322",0,0,0,.,.,0,.,"418,322","406,453",.,.,.,"11,869","418,322","24,533.0",.,.,.,.,.,"24,533.0",O
2021,5748,Electric Energy Inc,IL,Investor Owned,SERC,.,.,"5,059,763",0,0,0,0,0,0,0,0,"5,059,763",0,"5,059,763",0,0,0,"5,059,763",0.0,0.0,"159,325.0",0.0,0.0,0.0,"159,325.0",O
2021,5760,City of Elizabeth City - (NC),NC,Municipal,SERC,68.5,65.9,.,"320,965",0,0,0,.,.,0,.,"320,965","297,401",.,.,.,"23,564","320,965","28,350.0",.,.,.,.,.,"28,350.0",O
2021,5763,City of Elizabethton - (TN),TN,Municipal,SERC,98.9,124.0,0,"533,904",0,0,0,0,0,0,0,"533,904","518,327",0,0,603,"14,974","533,904","55,375.0",.,0.0,0.0,0.0,"1,448.6","56,823.6",O
2021,5773,City of Elk River,MN,Municipal,MRO,76.7,49.6,58,"347,974",0,0,0,.,.,0,.,"348,032","341,048",.,266,.,"6,718","348,032","38,628.0",.,.,.,8.0,"3,173.0","41,809.0",O
2021,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,SPP,131.4,42.8,0,"326,590",0,0,0,.,.,0,.,"326,590","305,338",.,.,.,"21,252","326,590","32,212.0",.,.,.,.,.,"32,212.0",O
2021,5832,Elmhurst Mutual Power & Light Co,WA,Cooperative,WECC,47.6,65.1,.,"289,227",0,0,0,.,.,0,.,"289,227","287,017",.,.,.,"2,210","289,227","19,526.8",.,.,.,.,.,"19,526.8",O
2021,5860,Empire District Electric Co,MO,Investor Owned,SPP,"1,096.1","1,270.0","4,028,566","2,044,286",0,0,0,.,.,0,.,"6,072,852","4,736,111","982,759",.,"10,457","343,525","6,072,852","532,987.0",.,"182,492.8",.,"8,112.8","-22,350.9","701,241.7",O
2021,5862,"Empire Electric Assn, Inc",CO,Cooperative,WECC,72.3,78.7,641,"528,212",0,0,0,.,.,0,.,"528,853","519,025",.,.,"1,148","8,680","528,853","52,019.2",.,.,.,.,400.8,"52,420.0",O
2021,5880,"Energy Coop of New York, Inc",NY,Retail Power Marketer,NPCC,120.0,105.0,0,"617,339",0,0,0,.,.,0,.,"617,339","593,595",.,.,.,"23,744","617,339","30,826.0",.,.,.,.,.,"30,826.0",O
2021,5905,Excelsior Electric Member Corp,GA,Cooperative,SERC,93.6,110.7,.,"412,933",0,0,0,.,.,0,.,"412,933","391,770",.,.,.,"21,163","412,933","42,809.3",.,.,"-2,527.2",.,"5,099.0","45,381.1",O
2021,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,SERC,142.0,147.0,.,"673,132",0,0,0,.,.,0,.,"673,132","645,430",.,.,.,"27,702","673,132","73,748.0",.,.,.,.,-726.0,"73,022.0",O
2021,5930,Village of Fairport - (NY),NY,Municipal,NPCC,80.4,94.8,.,"394,431",0,0,0,.,.,0,-822,"393,609","393,125",.,.,484,.,"393,609","24,967.6",.,.,.,.,74.0,"25,041.6",O
2021,5961,Town of Erwin - (TN),TN,Municipal,SERC,39.5,42.5,0,"213,182",0,0,0,0,0,0,0,"213,182","209,454",0,0,0,"3,728","213,182","21,963.0",.,0.0,0.0,0.0,"1,636.1","23,599.1",O
2021,5969,City of Escondido - (CA),CA,Municipal,WECC,0.7,0.1,499,.,0,0,0,.,0,0,.,499,0,499,.,.,.,499,0.0,.,25.0,.,.,.,25.0,O
2021,6008,City of Etowah,TN,Municipal,SERC,43.4,44.1,0,"263,676",0,0,0,0,0,0,0,"263,676","259,280",0,0,0,"4,396","263,676","20,801.0",.,0.0,0.0,0.0,688.0,"21,489.0",O
2021,6022,City of Eugene - (OR),OR,Municipal,WECC,409.9,425.5,"244,268","3,287,486","209,225","20,395","188,830",0,0,0,0,"3,720,584","2,301,228","1,307,720",0,0,"111,636","3,720,584","208,220.0",0.0,"51,476.0",0.0,"1,814.0","9,254.0","270,764.0",O
2021,6043,City of Evansville,WI,Municipal,MISO,16.1,12.3,.,"71,386",0,0,0,0,0,0,0,"71,386","68,419",.,0,0,"2,967","71,386","8,030.5",.,0.0,0.0,0.0,43.7,"8,074.2",O
2021,6149,City of Ellensburg - (WA),WA,Municipal,WECC,39.9,41.3,.,"213,060",0,0,0,.,.,0,.,"213,060","206,175",.,.,.,"6,885","213,060","18,148.0",.,.,.,.,.,"18,148.0",O
2021,6169,Fall River Rural Elec Coop Inc,ID,Cooperative,WECC,79.0,74.0,"43,295","366,826",0,0,0,.,.,0,.,"410,121","359,838","22,775",.,"3,389","24,119","410,121","32,743.0",.,"1,302.0",.,20.0,239.0,"34,304.0",O
2021,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,SERC,64.2,69.0,.,"309,514",0,0,0,.,.,0,.,"309,514","292,814","2,886",.,.,"13,814","309,514","29,831.6",.,239.9,.,.,-57.5,"30,014.0",O
2021,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,TRE,355.9,500.8,.,"1,444,378",0,0,0,.,.,0,.,"1,444,378","1,392,148",.,"51,109","1,121",.,"1,444,378","153,243.0",.,.,.,701.0,"3,112.0","157,056.0",O
2021,6183,"Fayette Electric Coop, Inc",TX,Cooperative,TRE,61.7,84.7,.,"322,820",0,0,0,.,.,0,.,"322,820","297,912",.,.,.,"24,908","322,820","40,741.0",.,.,.,.,405.0,"41,146.0",O
2021,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,RFC,109.9,128.1,.,"512,484",0,0,0,.,.,0,.,"512,484","487,136",.,.,34,"25,314","512,484","51,231.0",.,.,.,.,675.0,"51,906.0",O
2021,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,SPP,65.3,69.1,.,"417,336",0,0,0,.,.,0,.,"417,336","393,697",.,.,.,"23,639","417,336","41,569.0",.,.,.,.,49.0,"41,618.0",O
2021,6204,City of Farmington - (NM),NM,Municipal,WECC,178.0,135.0,"631,175","426,025","3,260","13,976","-10,716","47,746","46,596","1,150",.,"1,047,634","926,241",141,.,.,"121,252","1,047,634","85,003.0",0.0,25.0,"5,416.0","1,262.0",452.0,"92,158.0",O
2021,6205,City of Farmington - (MO),MO,Municipal,SERC,48.3,53.7,"231,090",.,0,0,0,.,.,0,.,"231,090","222,063",.,.,.,"9,027","231,090","21,361.7",.,.,.,.,.,"21,361.7",O
2021,6207,Farmington River Power Company,CT,Investor Owned,NPCC,9.0,9.0,"38,140",.,0,0,0,.,.,0,.,"38,140","38,140",.,.,.,.,"38,140","2,069.0",.,.,.,.,.,"2,069.0",O
2021,6234,City of Fayetteville,TN,Municipal,SERC,98.6,98.9,0,"465,584",0,0,0,0,0,0,0,"465,584","449,268",0,0,0,"16,316","465,584","46,308.0",.,0.0,0.0,0.0,"1,750.6","48,058.6",O
2021,6235,Fayetteville Public Works Commission,NC,Municipal,SERC,417.0,366.0,"3,990","2,078,094",0,0,0,.,.,0,"-27,028","2,055,056","1,991,590","3,990",.,.,"59,476","2,055,056","200,788.0",.,"12,878.0",.,.,"13,775.0","227,441.0",O
2021,6258,Federated Rural Electric Assn,MN,Cooperative,MRO,81.4,74.9,"4,587","428,496",0,0,0,.,.,0,.,"433,083","408,593","9,338",.,488,"14,664","433,083","34,210.0",.,828.0,.,.,-275.0,"34,763.0",O
2021,6342,First Electric Coop Corp,AR,Cooperative,SERC,445.4,564.1,.,"2,120,136",0,0,0,.,.,0,.,"2,120,136","2,038,579",.,.,"2,530","79,027","2,120,136","222,945.0",.,.,.,.,"2,680.0","225,625.0",O
2021,6369,Fishers Island Utility Co Inc,NY,Investor Owned,NPCC,2.5,1.1,.,"7,706",0,0,0,.,.,0,.,"7,706","7,163",.,.,40,503,"7,706","2,316.0",0.0,0.0,0.0,0.0,0.0,"2,316.0",O
2021,6374,Fitchburg Gas & Elec Light Co,NH,Investor Owned,NPCC,88.0,88.0,.,"235,960",0,0,0,111,104,7,.,"235,967","173,162","46,556",.,"1,398","14,851","235,967","41,735.2","25,202.6",687.2,.,"1,068.6","7,519.1","76,212.7",O
2021,6389,Energy Harbor Generation LLC,OH,Wholesale Power Marketer,RFC,.,.,"44,101,973",.,0,0,0,.,.,0,.,"44,101,973",.,"44,101,973",.,.,.,"44,101,973",.,.,"1,530,852.9",.,.,.,"1,530,852.9",O
2021,6395,Flathead Electric Coop Inc,MT,Cooperative,WECC,252.6,359.1,"11,557","1,604,336",0,0,0,"112,660","112,660",0,.,"1,615,893","1,519,867",.,.,"2,724","93,302","1,615,893","124,944.0",.,.,.,.,"1,445.5","126,389.5",O
2021,6411,Flint Electric Membership Corp,GA,Cooperative,SERC,406.3,455.2,.,"1,868,982",0,0,0,.,.,0,.,"1,868,982","1,814,879",.,"4,192",.,"49,911","1,868,982","220,503.2",.,.,.,.,"7,963.2","228,466.4",O
2021,6422,City of Florence - (AL),AL,Municipal,SERC,262.7,285.0,0,"1,187,230",0,0,0,0,0,0,0,"1,187,230","1,140,897",0,0,290,"46,043","1,187,230","121,787.0",.,0.0,0.0,0.0,"3,046.0","124,833.0",O
2021,6424,Florence Utility Comm,WI,Municipal,MISO,3.9,3.5,.,"17,095",0,0,0,.,.,0,.,"17,095","16,908",.,.,.,187,"17,095","2,465.9",.,.,.,.,11.4,"2,477.3",O
2021,6427,City of Floresville,TX,Municipal,TRE,81.1,103.4,.,"367,864",0,0,0,.,.,0,.,"367,864","351,413",.,94,291,"16,066","367,864","37,809.1",.,.,.,.,"1,517.6","39,326.7",O
2021,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,RFC,162.5,198.2,.,"1,075,652",0,0,0,.,.,0,.,"1,075,652","1,053,037",.,.,519,"22,096","1,075,652","76,257.0",.,.,.,.,976.0,"77,233.0",O
2021,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,FRCC,156.0,122.0,137,"815,843",0,0,0,.,.,0,.,"815,980","750,560",.,"2,275",.,"63,145","815,980","90,998.0",.,.,.,.,"3,204.0","94,202.0",O
2021,6452,Florida Power & Light Co,FL,Investor Owned,FRCC,"24,042.0","20,031.0","128,614,308","2,121,972","15,066,856","14,850,043","216,813",.,.,0,.,"130,953,093","112,395,915","10,590,877",.,"134,864","7,831,437","130,953,093","11,375,859.0",.,"579,418.0","-2,052.0",.,"324,868.0","12,278,093.0",O
2021,6455,"Duke Energy Florida, LLC",FL,Investor Owned,FRCC,"9,682.0","8,359.0","40,334,651","4,687,105",0,0,0,"16,314,154","16,098,320","215,834",.,"45,237,590","39,453,738","3,702,432",.,"160,615","1,920,805","45,237,590","4,646,647.5",0.0,"221,448.5",0.0,"138,994.2","104,757.4","5,111,847.6",O
