Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2021,13962,Oconee Electric Member Corp,Cooperative,,GA,SOCO,.,.,10,.,10,"10,567","2,473",.,.,"13,040",.,.,.,.,.,10,.,.,.,10,"10,577","2,473",10,0,"13,060","145,782","34,105",.,.,"179,887","10,567",.,.,.,"10,567",.,.,.,.,.
2021,13963,Oconomowoc Utilities,Municipal,,WI,MISO,0,0,0,0,0,"9,112","1,339",4,0,"10,455",0,0,0,0,0,0,0,0,0,0,"9,112","1,339",4,0,"10,455","79,841","119,256","31,095",0,"230,192","9,051","1,264",4,0,"10,319",0,0,0,0,0
2021,13964,Oconto Electric Cooperative,Cooperative,Y,WI,MISO,"9,558",534,18,.,"10,110",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,558",534,18,0,"10,110",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,13965,Oconto Falls Water & Light Comm,Municipal,,WI,MISO,"1,284",210,0,0,"1,494",77,91,0,0,168,0,0,0,0,0,0,0,0,0,0,"1,361",301,0,0,"1,662",472,"10,875",0,0,"11,348",77,91,0,0,168,0,0,0,0,0
2021,13971,City of Odessa - (MO),Municipal,Y,MO,SWPP,.,.,.,.,.,"2,202",302,20,.,"2,524",.,.,.,.,.,.,.,.,.,.,"2,202",302,20,0,"2,524","26,362","9,029","5,927",.,"41,318",.,.,.,.,.,.,.,.,.,.
2021,13990,City of Ogden - (IA),Municipal,Y,IA,MISO,985,122,.,.,"1,107",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,985,122,0,0,"1,107",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,13993,City of Oglesby - (IL),Municipal,Y,IL,MISO,"1,876",165,26,.,"2,067",269,64,6,.,339,.,.,.,.,.,.,.,.,.,.,"2,145",229,32,0,"2,406","7,941","6,116","11,303",.,"25,360",.,.,.,.,.,.,.,.,.,.
2021,13998,Ohio Edison Co,Investor Owned,,OH,PJM,"63,751","1,596",180,0,"65,527","244,586","15,463",826,0,"260,875",20,79,84,0,183,"654,889","100,131",552,0,"755,572","963,226","117,190","1,558",0,"1,081,974","1,827,575","915,085","911,579",0,"3,654,239","231,679","26,974",602,0,"259,255",0,0,0,0,0
2021,14006,Ohio Power Co,Investor Owned,,OH,PJM,"388,057","74,056","5,120",0,"467,233","931,942","119,890","4,770",0,"1,056,602","2,068",1,0,0,"2,069",967,"1,514",796,0,"3,277","1,320,966","195,460","10,686",0,"1,527,112","9,287,809","9,943,188","5,326,282",0,"24,557,279","931,942","119,890","4,770",0,"1,056,602","1,501",0,0,0,"1,501"
2021,14012,"Ohop Mutual Light Company, Inc",Cooperative,Y,WA,BPAT,"4,446",133,12,.,"4,591",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,446",133,12,0,"4,591",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14015,Ohio Valley Electric Corp,Investor Owned,,OH,PJM,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14055,PUD No 1 of Okanogan County,Political Subdivision,,WA,DOPD,.,.,.,.,0,"17,691","3,935",2,.,"21,628",.,.,.,.,.,.,15,.,.,15,"17,691","3,950",2,0,"21,643","298,244","303,610","14,599",.,"616,453",.,.,.,.,.,.,.,.,.,.
2021,14057,Okeene Public Works Authority,Municipal,Y,OK,SWPP,546,138,3,.,687,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,546,138,3,0,687,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14062,Oklahoma Electric Coop Inc,Cooperative,,OK,SWPP,.,.,.,.,.,"54,776","5,288",77,.,"60,141",.,.,.,.,.,.,.,.,.,.,"54,776","5,288",77,0,"60,141","831,828","310,286","198,089",.,"1,340,203","54,776","5,288",77,.,"60,141",.,.,.,.,.
2021,14063,Oklahoma Gas & Electric Co,Investor Owned,,AR,SWPP,.,.,.,.,.,"58,979","11,383",418,.,"70,780","57,143","10,682",396,.,"68,221",1,17,.,.,18,"58,980","11,400",418,0,"70,798","729,045","785,419","1,039,952",.,"2,554,416","29,183","5,993",240,.,"35,416",.,.,.,.,.
2021,14063,Oklahoma Gas & Electric Co,Investor Owned,,OK,SWPP,.,.,.,.,.,"712,102","113,303","9,959",.,"835,364","693,222","107,003","9,051",.,"809,276",89,62,12,.,163,"712,191","113,365","9,971",0,"835,527","8,821,564","8,852,092","7,384,923",.,"25,058,579","368,870","62,682","5,293",.,"436,845",.,.,.,.,.
2021,14074,"Okanogan County Elec Coop, Inc",Cooperative,Y,WA,BPAT,"3,433",320,0,.,"3,753",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"3,433",320,0,0,"3,753",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2021,14078,City of Okolona,Municipal,,MS,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,226","1,145",0,0,"5,371","4,226","1,145",0,0,"5,371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,14103,City of Olive Hill - (KY),Municipal,Y,KY,PJM,"1,022",206,.,.,"1,228",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,022",206,0,0,"1,228",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14107,City of Olivia - (MN),Municipal,Y,MN,MISO,0,0,0,.,0,"1,078",243,18,.,"1,339",.,.,.,.,.,.,.,.,.,.,"1,078",243,18,0,"1,339","10,748","11,153","4,105",.,"26,006",.,.,.,.,.,.,.,.,.,.
2021,14109,"Oregon Trail El Cons Coop, Inc",Cooperative,,OR,BPAT,.,.,.,.,.,"25,748","4,454","1,303",.,"31,505",.,.,.,.,.,.,.,.,.,.,"25,748","4,454","1,303",0,"31,505","303,368","189,275","184,876",.,"677,519","25,748","4,454","1,303",.,"31,505",.,.,.,.,.
2021,14124,Borough of Olyphant - (PA),Municipal,Y,PA,PJM,"2,414",175,1,.,"2,590",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,414",175,1,0,"2,590",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14125,"Oneida-Madison Elec Coop, Inc",Cooperative,Y,NY,NYIS,.,.,.,.,0,"2,050",13,.,.,"2,063",.,.,.,.,.,.,.,.,.,.,"2,050",13,0,0,"2,063","22,958","1,203",.,.,"24,161",.,.,.,.,.,.,.,.,.,.
2021,14127,Omaha Public Power District,Political Subdivision,,NE,SWPP,"348,041","46,967",7,0,"395,015",.,.,.,.,.,.,.,.,.,.,180,694,335,0,"1,209","348,221","47,661",342,0,"396,224",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14132,City of Onawa - (IA),Municipal,Y,IA,MISO,"2,878",371,21,.,"3,270",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"2,878",371,21,0,"3,270",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2021,14146,City of Opelika - (AL),Municipal,,AL,SOCO,0,0,0,.,0,"11,861","2,196",20,.,"14,077",0,0,0,.,0,0,4,0,.,4,"11,861","2,200",20,0,"14,081","145,861","204,854","89,594",.,"440,309","11,861","2,192",20,.,"14,073",0,0,0,.,0
2021,14151,City of Opp - (AL),Municipal,Y,AL,SOCO,0,0,0,.,0,"2,647",406,111,.,"3,164",.,.,.,.,.,.,.,.,.,.,"2,647",406,111,0,"3,164","33,617","10,307","20,866",.,"64,790",.,.,.,.,.,.,.,.,.,.
2021,14154,Orange & Rockland Utils Inc,Investor Owned,,NY,NYIS,655,11,0,0,666,"203,406","27,165",14,0,"230,585",.,.,.,.,.,"1,955","5,755",87,0,"7,797","206,016","32,931",101,0,"239,048","1,333,100","760,804","1,162",0,"2,095,066",.,.,.,.,.,.,.,.,.,.
2021,14156,Ontonagon County R E A,Cooperative,Y,MI,MISO,"4,713",227,0,.,"4,940",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,713",227,0,0,"4,940",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14159,City of Orange City - (IA),Municipal,Y,IA,SWPP,.,.,.,.,0,"1,989",156,24,.,"2,169",.,.,.,.,.,.,.,.,.,.,"1,989",156,24,0,"2,169","23,612","5,156","17,057",.,"45,825",.,.,.,.,.,.,.,.,.,.
2021,14160,Orange County Rural E M C,Cooperative,Y,IN,MISO,"7,996",83,.,.,"8,079",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,996",83,0,0,"8,079",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14164,City of Orangeburg - (SC),Municipal,,SC,SCEG,.,.,.,.,.,"20,684","3,775",142,.,"24,601",0,0,0,.,0,0,"15,782",0,.,"15,782","20,684","19,557",142,0,"40,383","274,175","15,720","345,911",.,"635,806","20,684","3,775",142,.,"24,601",.,.,.,.,.
2021,14170,Orcas Power & Light Coop,Cooperative,,WA,BPAT,"13,643","1,926",.,.,"15,569",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,643","1,926",0,0,"15,569",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14172,City of Ord - (NE),Municipal,Y,NE,SWPP,"1,128",319,.,.,"1,447",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,128",319,0,0,"1,447",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14175,"Tri-County Electric Coop, Inc (SC)",Cooperative,,SC,SC,"17,614",531,265,.,"18,410",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,614",531,265,0,"18,410",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14178,"P K M Electric Coop, Inc",Cooperative,Y,MN,MISO,.,.,.,.,.,"3,629",270,.,.,"3,899",.,.,.,.,.,.,.,.,.,.,"3,629",270,0,0,"3,899","58,949","41,078",.,.,"100,027",.,.,.,.,.,.,.,.,.,.
2021,14192,Osage Valley Elec Coop Assn,Cooperative,,MO,AECI,.,.,.,.,.,"16,209",901,.,.,"17,110",.,.,.,.,.,.,.,.,.,.,"16,209",901,0,0,"17,110","248,494","34,770",.,.,"283,264","16,209",901,.,.,"17,110",.,.,.,.,.
2021,14194,City of Orrville - (OH),Municipal,,OH,PJM,"6,579",906,14,.,"7,499",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,579",906,14,0,"7,499",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14196,City of Ortonville - (MN),Municipal,Y,MN,MISO,"1,073",267,0,.,"1,340",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,073",267,0,0,"1,340",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14198,Price Municipal Corporation,Municipal,Y,UT,PACE,"4,297",531,112,.,"4,940",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,297",531,112,0,"4,940",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14199,City of Osage City - (KS),Municipal,Y,KS,SWPP,"1,295",259,1,.,"1,555",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,295",259,1,0,"1,555",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14202,"Osceola Electric Coop, Inc",Cooperative,Y,IA,SWPP,.,.,.,.,.,"1,112",128,2,.,"1,242",.,.,.,.,.,.,.,.,.,.,"1,112",128,2,0,"1,242","33,108","12,016","28,807",.,"73,931",.,.,.,.,.,.,.,.,.,.
2021,14203,City of Osawatomie - (KS),Municipal,Y,KS,SWPP,"1,768",254,2,.,"2,024",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,768",254,2,0,"2,024",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14216,City of Osceola - (AR),Municipal,Y,AR,MISO,.,.,.,.,0,50,.,.,.,50,.,.,.,.,.,.,.,.,.,.,50,0,0,0,50,677,.,.,.,677,.,.,.,.,.,.,.,.,.,.
2021,14224,Otero County Electric Coop Inc,Cooperative,,NM,PNM,.,.,.,.,0,"16,250","3,829",.,.,"20,079",.,.,.,.,.,.,.,.,.,.,"16,250","3,829",0,0,"20,079","109,558","82,007",.,.,"191,565","16,250","3,829",.,.,"20,079",.,.,.,.,.
2021,14229,City of Ottawa - (KS),Municipal,Y,KS,SWPP,0,0,0,.,0,"3,256",278,8,.,"3,542",.,.,.,.,.,.,.,.,.,.,"3,256",278,8,0,"3,542","32,686","26,626","1,556",.,"60,868",.,.,.,.,.,.,.,.,.,.
2021,14232,Otter Tail Power Co,Investor Owned,,MN,MISO,0,145,30,.,175,304,265,5,.,574,0,0,0,.,0,"67,027","14,387",29,.,"81,443","67,331","14,797",64,0,"82,192","6,238","152,257","14,821",.,"173,316",.,.,.,.,.,"19,404",65,0,.,"19,469"
2021,14232,Otter Tail Power Co,Investor Owned,,ND,MISO,0,166,1,.,167,355,377,1,.,733,0,0,0,.,0,"60,616","15,480",1,.,"76,097","60,971","16,023",3,0,"76,997","5,710","132,824",134,.,"138,668",.,.,.,.,.,"17,771",23,0,.,"17,794"
2021,14232,Otter Tail Power Co,Investor Owned,,SD,MISO,0,46,.,.,46,77,73,.,.,150,0,0,.,.,0,"12,582","3,085",.,.,"15,667","12,659","3,204",0,0,"15,863","1,247","113,944",.,.,"115,191",.,.,.,.,.,"3,982",6,.,.,"3,988"
2021,14238,Ouachita Electric Coop Corp,Cooperative,,AR,MISO,.,.,.,.,.,"8,522",330,.,.,"8,852",.,.,.,.,.,.,521,.,.,521,"8,522",851,0,0,"9,373","98,717","13,077",.,.,"111,794","8,522",836,.,.,"9,358",.,.,.,.,.
2021,14245,Overton Power District No 5,Political Subdivision,,NV,NEVP,.,.,.,.,0,"14,259","2,744",47,.,"17,050",.,.,.,.,.,.,.,.,.,.,"14,259","2,744",47,0,"17,050","216,958","121,862","75,602",.,"414,422","14,259","2,744",47,.,"17,050",.,.,.,.,.
2021,14246,City of Owatonna - (MN),Municipal,,MN,MISO,77,64,30,.,171,"10,989","1,260",96,.,"12,345",.,.,.,.,.,.,.,.,.,.,"11,066","1,324",126,0,"12,516","86,900","51,859","196,499",.,"335,258",.,1,4,.,5,"6,780",485,3,.,"7,268"
2021,14251,Owen Electric Coop Inc,Cooperative,,KY,PJM,.,.,.,.,0,"61,657","2,610",34,.,"64,301",.,.,.,.,.,10,.,.,.,10,"61,667","2,610",34,0,"64,311","830,721","216,118","1,296,802",.,"2,343,641",.,.,.,.,.,.,.,.,.,.
2021,14267,"Otsego Electric Coop, Inc",Cooperative,Y,NY,NYIS,.,.,.,.,.,"4,570",299,.,.,"4,869",.,.,.,.,.,.,.,.,.,.,"4,570",299,0,0,"4,869","49,803","3,064",.,.,"52,867",.,.,.,.,.,.,.,.,.,.
2021,14268,City of Owensboro - (KY),Municipal,,KY,LGEE,"1,504",78,.,.,"1,582",.,.,.,.,.,.,.,.,.,.,"22,648","3,540",85,.,"26,273","24,152","3,618",85,0,"27,855",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14275,City of Oxford - (MS),Municipal,,MS,TVA,0,0,0,0,0,"8,233","1,972",0,0,"10,205",0,0,0,0,0,0,0,0,0,0,"8,233","1,972",0,0,"10,205","89,632","126,374",0,0,"216,006",0,0,0,0,0,0,0,0,0,0
2021,14276,City of Oxford - (KS),Municipal,Y,KS,SWPP,615,.,1,.,616,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,615,0,1,0,616,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14277,Village of Oxford - (NE),Municipal,Y,NE,SWPP,374,97,.,.,471,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,374,97,0,0,471,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14285,Ozark Border Electric Coop,Cooperative,,MO,AECI,"33,072","7,411",13,.,"40,496",.,.,.,.,.,.,.,.,.,.,.,9,.,.,9,"33,072","7,420",13,0,"40,505",.,.,.,.,.,"33,072","7,411",13,.,"40,496",0,.,.,.,0
2021,14288,Ozark Electric Coop Inc - (MO),Cooperative,,MO,AECI,.,.,.,.,.,"30,915","3,425",1,.,"34,341",.,.,.,.,.,.,.,.,.,.,"30,915","3,425",1,0,"34,341","423,205","93,365","12,065",.,"528,635","30,915","3,425",1,.,"34,341",.,.,.,.,.
2021,14289,Ozarks Electric Coop Corp - (AR),Cooperative,,AR,SWPP,.,.,.,.,.,"65,666","4,850",33,.,"70,549",.,.,.,.,.,.,.,.,.,.,"65,666","4,850",33,0,"70,549","849,986","327,219","117,752",.,"1,294,957","65,666","4,850",33,.,"70,549",.,.,.,.,.
2021,14289,Ozarks Electric Coop Corp - (AR),Cooperative,,OK,SWPP,.,.,.,.,.,"11,480","1,033",5,.,"12,518",.,.,.,.,.,.,.,.,.,.,"11,480","1,033",5,0,"12,518","145,843","53,910","13,060",.,"212,813","11,480","1,033",5,.,"12,518",.,.,.,.,.
2021,14324,PUD No 2 of Pacific County,Political Subdivision,,WA,BPAT,"6,108",238,0,.,"6,346",765,69,0,.,834,.,.,.,.,.,"9,142","1,748",1,.,"10,891","16,015","2,055",1,0,"18,071","11,765","5,887",0,.,"17,652",.,.,.,.,.,.,.,.,.,.
2021,14328,Pacific Gas & Electric Co.,Investor Owned,,CA,CISO,.,.,.,.,.,"4,905,128","657,385","8,744",83,"5,571,340",0,0,0,0,0,"49,877","6,500",347,105,"56,829","4,955,005","663,885","9,091",188,"5,628,169","28,659,451","28,598,918","13,446,068","319,120","71,023,557",.,.,.,.,.,.,.,.,.,.
2021,14354,PacifiCorp,Investor Owned,,CA,PACW,395,27,3,0,425,"34,603","8,341","2,064",0,"45,008",.,.,.,.,.,"1,696",170,58,0,"1,924","36,694","8,538","2,125",0,"47,357","363,894","212,055","115,314",0,"691,263",.,.,.,.,.,.,.,.,.,.
2021,14354,PacifiCorp,Investor Owned,,ID,PACE,"35,393","5,693","2,470",0,"43,556","1,631",72,2,0,"1,705",.,.,.,.,.,"34,031","5,858","3,323",0,"43,212","71,055","11,623","5,795",0,"88,473","13,851",489,14,0,"14,354",.,.,.,.,.,.,.,.,.,.
2021,14354,PacifiCorp,Investor Owned,,OR,PACW,"3,057",304,46,0,"3,407","532,587","80,163","9,178",68,"621,996",.,.,.,.,.,"6,074","1,173",280,3,"7,530","541,718","81,640","9,504",71,"632,933","5,818,740","3,854,590","437,490","10,860","10,121,680",.,.,.,.,.,.,.,.,.,.
2021,14354,PacifiCorp,Investor Owned,,UT,PACE,"863,311","94,589","5,716",340,"963,956",650,17,0,1,668,.,.,.,.,.,"25,616","16,106","2,296",137,"44,155","889,577","110,712","8,012",478,"1,008,779","4,740",4,0,1,"4,745",.,.,.,.,.,.,.,.,.,.
2021,14354,PacifiCorp,Investor Owned,,WA,PACW,"113,807","18,451","5,015",0,"137,273",.,.,.,.,0,.,.,.,.,.,218,"1,480",589,0,"2,287","114,025","19,931","5,604",0,"139,560",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2021,14354,PacifiCorp,Investor Owned,,WY,PACE,"117,304","23,697","2,094",0,"143,095",.,.,.,.,0,.,.,.,.,.,196,"3,226",725,0,"4,147","117,500","26,923","2,819",0,"147,242",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2021,14371,City of Paducah - (KY),Municipal,,KY,TVA,.,.,.,.,0,"18,902","3,738",3,.,"22,643",.,.,.,.,.,.,.,.,.,.,"18,902","3,738",3,0,"22,643","207,991","287,235","20,064",.,"515,290","18,902","3,738",3,.,"22,643",.,.,.,.,.
2021,14373,Page Utility Enterprises,Municipal,Y,AZ,WALC,.,.,.,.,0,"3,336","1,069",.,.,"4,405",.,.,.,.,.,.,.,.,.,.,"3,336","1,069",0,0,"4,405","39,440","73,795",.,.,"113,235",.,.,.,.,.,.,.,.,.,.
2021,14381,City of Painesville,Municipal,,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,715","1,870",5,.,"12,590","10,715","1,870",5,0,"12,590",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14398,Palmetto Electric Coop Inc,Cooperative,,SC,SC,0,0,0,0,0,"65,274","11,033",29,0,"76,336",0,0,0,0,0,0,0,0,0,0,"65,274","11,033",29,0,"76,336","972,457","462,040","90,804",0,"1,525,301","65,274","11,033",29,0,"76,336","38,973",5,4,0,"38,982"
2021,14400,City of Palmyra - (MO),Municipal,Y,MO,SWPP,0,0,0,.,0,"1,582",309,5,.,"1,896",.,.,.,.,.,.,.,.,.,.,"1,582",309,5,0,"1,896","15,721","12,475","2,515",.,"30,711",.,.,.,.,.,.,.,.,.,.
2021,14401,City of Palo Alto - (CA),Municipal,,CA,CISO,"3,458",963,9,.,"4,430",.,.,.,.,.,.,.,.,.,.,"22,424","3,116",55,.,"25,595","25,882","4,079",64,0,"30,025",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14424,"Panola-Harrison Elec Coop, Inc",Cooperative,,LA,SWPP,"8,200",729,5,.,"8,934",.,.,.,.,.,.,.,.,.,.,93,142,2,.,237,"8,293",871,7,0,"9,171",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14424,"Panola-Harrison Elec Coop, Inc",Cooperative,,TX,SWPP,"8,938","1,495",7,.,"10,440",.,.,.,.,.,.,.,.,.,.,99,243,4,.,346,"9,037","1,738",11,0,"10,786",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14426,Panhandle Rural El Member Assn,Cooperative,Y,NE,WACM,.,.,.,.,0,"1,675","1,264",853,.,"3,792",.,.,.,.,.,.,.,.,.,.,"1,675","1,264",853,0,"3,792","29,926","13,020","8,791",.,"51,737",.,.,.,.,.,.,.,.,.,.
2021,14446,Paragould Light & Water Comm,Municipal,,AR,SPA,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,125","1,901",39,.,"14,065","12,125","1,901",39,0,"14,065",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14451,Village of Pardeeville - (WI),Municipal,Y,WI,MISO,"1,168",158,0,.,"1,326",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"1,168",158,0,0,"1,326",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2021,14455,City of Paris - (TN),Municipal,,TN,TVA,0,0,0,0,0,"15,872","6,231",5,0,"22,108",0,0,0,0,0,0,0,0,0,0,"15,872","6,231",5,0,"22,108","220,660","184,742","46,982",0,"452,384","15,872","6,231",0,0,"22,103",0,0,0,0,0
2021,14459,City of Paris - (KY),Municipal,Y,KY,LGEE,"2,553",0,0,.,"2,553",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,553",0,0,0,"2,553",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14468,People's Cooperative Services,Cooperative,,MN,MISO,0,0,0,0,0,"22,838","2,066",167,0,"25,071",.,.,.,.,.,.,.,.,.,.,"22,838","2,066",167,0,"25,071","230,038","80,649","51,920",0,"362,607","21,235","2,100",49,0,"23,384","4,535",96,5,0,"4,636"
2021,14471,Parke County Rural E M C,Cooperative,Y,IN,MISO,36,1,0,.,37,"12,318",58,65,.,"12,441",.,.,.,.,.,.,.,.,.,.,"12,354",59,65,0,"12,478","104,331","12,154","14,711",.,"131,196",.,.,.,.,.,.,.,.,.,.
2021,14472,Borough of Park Ridge - (NJ),Municipal,Y,NJ,PJM,400,39,.,.,439,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,400,39,0,0,439,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14474,City of Park River - (ND),Municipal,Y,ND,MISO,729,84,14,.,827,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,729,84,14,0,827,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2021,14489,City of Parker - (SD),Municipal,Y,SD,SWPP,282,.,41,.,323,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,282,0,41,0,323,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14500,Park Electric Coop Inc,Cooperative,Y,MT,NWMT,.,.,.,.,.,"6,033",96,368,.,"6,497",.,.,.,.,.,.,.,.,.,.,"6,033",96,368,0,"6,497","83,104","10,015","98,362",.,"191,481",.,.,.,.,.,.,.,.,.,.
2021,14505,Parkland Light & Water Company,Cooperative,Y,WA,BPAT,"3,835",768,.,.,"4,603",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,835",768,0,0,"4,603",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14512,Parowan City Corporation,Municipal,Y,UT,PACE,.,.,.,.,.,"1,644",160,8,.,"1,812",.,.,.,.,.,.,.,.,.,.,"1,644",160,8,0,"1,812","12,653","8,083",960,.,"21,696",.,.,.,.,.,.,.,.,.,.
2021,14534,City of Pasadena - (CA),Municipal,,CA,CISO,"56,945","8,439",.,16,"65,400",.,.,.,.,.,.,.,.,.,.,111,39,.,.,150,"57,056","8,478",0,16,"65,550",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14537,Pascoag Utility District,Municipal,,RI,ISNE,"4,324",533,63,.,"4,920",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,324",533,63,0,"4,920",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14543,Tohono O'Odham Utility Authority,Political Subdivision,Y,AZ,AZPS,213,227,2,.,442,"3,018",.,.,.,"3,018",.,.,.,.,.,.,.,.,.,.,"3,231",227,2,0,"3,460","30,474",.,.,.,"30,474",.,.,.,.,.,.,.,.,.,.
2021,14557,"Pee Dee Electric Coop, Inc",Cooperative,,SC,SC,.,.,.,.,0,"28,315","2,739",11,.,"31,065",.,.,.,.,.,.,.,14,.,14,"28,315","2,739",25,0,"31,079","424,434","73,610","130,268",.,"628,312","28,315","2,739",0,.,"31,054",842,.,.,.,842
2021,14563,Pearl River Valley El Pwr Assn,Cooperative,,MS,MISO,.,.,.,.,0,"50,124","1,676",27,.,"51,827",.,.,.,.,.,15,117,1,.,133,"50,139","1,793",28,0,"51,960","721,836","135,620","78,302",.,"935,758","50,124","1,676",27,.,"51,827",.,.,.,.,.
2021,14577,City of Paullina - (IA),Municipal,Y,IA,MISO,489,112,.,.,601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,489,112,0,0,601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,14581,Village of Paw Paw - (MI),Municipal,Y,MI,PJM,"1,907",249,14,.,"2,170",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,907",249,14,0,"2,170",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2021,14582,City of Pawhuska - (OK),Municipal,Y,OK,SWPP,"1,961",364,0,.,"2,325",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,961",364,0,0,"2,325",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2021,14585,Town of Paxton - (MA),Municipal,Y,MA,ISNE,"1,770",171,1,.,"1,942",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,770",171,1,0,"1,942",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2021,14599,"Paulding-Putman Elec Coop, Inc",Cooperative,,IN,PJM,0,0,0,0,0,"3,541",201,6,0,"3,748",.,.,.,.,.,.,.,.,.,.,"3,541",201,6,0,"3,748","41,262","15,177","52,528",0,"108,967","3,541",201,6,0,"3,748",0,0,0,0,0
