|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2021,19107,ENGIE Resources LLC,B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,"231,799.8","4,948,548","4,086","79,340.9","1,693,798","1,399",0.0,0,0,"311,140.7","6,642,346","5,485"
2021,19107,ENGIE Resources LLC,B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"245,453.2","4,446,046","2,765","24,572.4","445,094",277,0.0,0,0,"270,025.6","4,891,140","3,042"
2021,19107,ENGIE Resources LLC,B,Energy,O,RI,Retail Power Marketer,ISNE,0.0,0,0,"22,414.5","283,581",386,"2,573.8","32,563",44,0.0,0,0,"24,988.3","316,144",430
2021,19107,ENGIE Resources LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"835,434.5","10,603,567","14,768","183,455.6","2,329,542","3,242",321.2,"8,788",1,"1,019,211.3","12,941,897","18,011"
2021,19108,Tideland Electric Member Corp,A,Bundled,O,NC,Cooperative,PJM,"34,228.0","241,705","20,680","11,272.0","93,471","2,703","1,550.0","17,678",9,.,.,.,"47,050.0","352,854","23,392"
2021,19125,City of Traverse City - (MI),A,Bundled,O,MI,Municipal,MISO,"6,236.0","59,709","9,323","13,975.0","135,913","3,108","8,122.0","109,229",37,.,.,.,"28,333.0","304,851","12,468"
2021,19126,"TriEagle Energy, L.P.",B,Energy,O,NJ,Retail Power Marketer,PJM,"1,033.0","9,553",734,"4,443.0","47,454",492,0.0,0,0,0.0,0,0,"5,476.0","57,007","1,226"
2021,19126,"TriEagle Energy, L.P.",B,Energy,O,PA,Retail Power Marketer,PJM,"8,054.0","89,694","7,948","12,024.0","194,324","1,385",0.0,0,0,0.0,0,0,"20,078.0","284,018","9,333"
2021,19126,"TriEagle Energy, L.P.",D,Bundled,O,TX,Retail Power Marketer,ERCO,"211,599.0","1,872,383","128,280","15,417.0","152,487","3,003",0.0,0,0,0.0,0,0,"227,016.0","2,024,870","131,283"
2021,19149,City of Trenton - (TN),A,Bundled,O,TN,Municipal,TVA,"2,730.0","23,917","1,956","3,463.0","31,156",506,749.0,"8,862",1,0.0,0,0,"6,942.0","63,935","2,463"
2021,19154,Tri-State Electric Member Corp,A,Bundled,O,GA,Cooperative,TVA,"19,282.0","152,674","12,576","10,743.0","81,313","2,918",0.0,0,0,0.0,0,0,"30,025.0","233,987","15,494"
2021,19154,Tri-State Electric Member Corp,A,Bundled,O,NC,Cooperative,TVA,"1,842.0","14,009","1,429",179.0,"1,045",200,0.0,0,0,0.0,0,0,"2,021.0","15,054","1,629"
2021,19154,Tri-State Electric Member Corp,A,Bundled,O,TN,Cooperative,TVA,"4,182.0","33,159","2,701","1,960.0","14,196",594,0.0,0,0,0.0,0,0,"6,142.0","47,355","3,295"
2021,19156,Powder River Energy Corp,A,Bundled,O,MT,Cooperative,WACM,63.2,507,49,21.4,110,23,"5,241.9","76,482",104,0.0,0,0,"5,326.5","77,099",176
2021,19156,Powder River Energy Corp,A,Bundled,O,WY,Cooperative,WACM,"25,013.2","216,417","15,484","55,602.4","562,280","7,370","74,928.5","1,031,975","3,847",0.0,0,0,"155,544.1","1,810,672","26,701"
2021,19157,MiEnergy Cooperative,A,Bundled,O,IA,Cooperative,MISO,"11,185.5","74,142","5,962","8,485.6","77,777","1,202","5,897.3","70,357",5,.,.,.,"25,568.4","222,276","7,169"
2021,19157,MiEnergy Cooperative,A,Bundled,O,MN,Cooperative,MISO,"26,390.9","177,849","15,022","8,203.2","72,021","1,075","5,008.5","69,471",16,.,.,.,"39,602.6","319,341","16,113"
2021,19159,"Tri-County Electric Coop, Inc (TX)",A,Bundled,O,TX,Cooperative,ERCO,"191,494.0","1,903,109","106,314","55,543.0","592,047","18,498","34,340.0","466,191","1,427",.,.,.,"281,377.0","2,961,347","126,239"
2021,19160,"Tri-County Electric Coop, Inc (OK)",A,Bundled,O,CO,Cooperative,SWPP,9.6,61,9,29.9,129,39,0.6,0,2,.,.,.,40.1,190,50
2021,19160,"Tri-County Electric Coop, Inc (OK)",A,Bundled,O,KS,Cooperative,SWPP,"1,364.8","8,887","1,044","1,592.9","10,279",429,128.0,848,26,.,.,.,"3,085.7","20,014","1,499"
2021,19160,"Tri-County Electric Coop, Inc (OK)",A,Bundled,O,NM,Cooperative,SWPP,2.5,11,3,1.7,6,3,.,.,.,.,.,.,4.2,17,6
2021,19160,"Tri-County Electric Coop, Inc (OK)",A,Bundled,O,OK,Cooperative,SWPP,"20,072.8","133,411","13,179","36,925.4","255,529","9,520","34,409.6","393,712","2,200",.,.,.,"91,407.8","782,652","24,899"
2021,19160,"Tri-County Electric Coop, Inc (OK)",A,Bundled,O,TX,Cooperative,SWPP,350.9,"2,392",203,"1,573.6","10,776",166,49.4,377,10,.,.,.,"1,973.9","13,545",379
2021,19161,"Tri-County Electric Coop, Inc (FL)",A,Bundled,O,FL,Cooperative,SEC,"25,224.4","180,750","17,591","7,244.7","55,629","1,624","7,760.1","97,727",278,0.0,0,0,"40,229.2","334,106","19,493"
2021,19162,Tri-County Elec Member Corp (TN),A,Bundled,O,KY,Cooperative,TVA,"32,692.0","287,691","20,186","30,737.0","319,317","5,514","4,597.0","75,846",4,0.0,0,0,"68,026.0","682,854","25,704"
2021,19162,Tri-County Elec Member Corp (TN),A,Bundled,O,TN,Cooperative,TVA,"40,962.0","364,630","23,810","20,350.0","169,048","5,314",443.0,"6,221",1,0.0,0,0,"61,755.0","539,899","29,125"
2021,19189,Trico Electric Cooperative Inc,A,Bundled,O,AZ,Cooperative,WALC,"75,766.3","530,458","48,381","26,728.7","216,497","2,223","3,399.0","43,839",26,0.0,0,.,"105,894.0","790,794","50,630"
2021,19219,Diverse Power Incorporated,A,Bundled,O,AL,Cooperative,SOCO,"1,246.7","7,667",572,238.5,"1,119",99,0.0,0,0,0.0,0,0,"1,485.2","8,786",671
2021,19219,Diverse Power Incorporated,A,Bundled,O,GA,Cooperative,SOCO,"65,383.6","439,434","30,171","18,828.0","124,919","5,212","7,040.5","116,182",26,0.0,0,0,"91,252.1","680,535","35,409"
2021,19225,City of Troy - (AL),A,Bundled,O,AL,Municipal,SOCO,"9,211.9","95,561","7,417","3,465.2","37,665","1,371","19,814.5","320,055",159,.,.,.,"32,491.6","453,281","8,947"
2021,19266,Tullahoma Board-Public Utils,A,Bundled,O,TN,Municipal,TVA,"12,792.0","126,866","9,070","12,216.0","134,392","1,977","1,727.0","23,532",3,0.0,0,0,"26,735.0","284,790","11,050"
2021,19273,City of Tupelo - (MS),A,Bundled,O,MS,Municipal,TVA,"13,418.0","136,461","10,585","31,330.0","315,671","5,026","7,481.0","148,181",4,0.0,0,0,"52,229.0","600,313","15,615"
2021,19277,TDX North Slope Generating Co,A,Bundled,O,AK,Investor Owned,NA,0.0,0,0,"10,112.0","46,930",162,0.0,0,0,0.0,0,0,"10,112.0","46,930",162
2021,19281,Turlock Irrigation District,A,Bundled,O,CA,Political Subdivision,TIDC,"131,443.0","827,277","77,980","70,474.0","532,767","10,541","106,350.0","865,269","6,318",.,.,.,"308,267.0","2,225,313","94,839"
2021,19293,Southeastern Electric Coop Inc - (SD),A,Bundled,O,SD,Cooperative,SWPP,"28,993.7","253,286","17,596","16,121.5","175,249","2,402","22,893.7","279,156",260,.,.,.,"68,008.9","707,691","20,258"
2021,19307,City of Tuscumbia,A,Bundled,O,AL,Municipal,TVA,"5,762.0","52,113","4,039","3,414.0","27,659",901,"1,382.0","11,823",2,0.0,0,0,"10,558.0","91,595","4,942"
2021,19324,Two Rivers Water & Light,A,Bundled,O,WI,Municipal,MISO,"4,379.9","35,327","5,574","4,429.2","42,988",717,542.3,"5,779",1,0.0,0,0,"9,351.4","84,094","6,292"
2021,19325,Umatilla Electric Coop Assn,A,Bundled,O,OR,Cooperative,BPAT,"15,502.8","175,385","12,115","12,860.5","197,440","2,382","220,248.5","4,513,959","1,532",0.0,0,0,"248,611.8","4,886,784","16,029"
2021,19327,"TXU Energy Retail Co, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"2,658,752.0","18,235,402","1,372,023","313,790.0","2,161,015","94,942","1,568,166.0","26,625,565","201,711",0.0,0,0,"4,540,708.0","47,021,982","1,668,676"
2021,19390,"UGI Utilities, Inc",A,Bundled,O,PA,Investor Owned,PJM,"65,487.9","576,276","55,123","18,539.2","174,545","7,804",988.0,"10,159",92,0.0,0,0,"85,015.1","760,980","63,019"
2021,19390,"UGI Utilities, Inc",C,Delivery,O,PA,Investor Owned,PJM,252.7,"5,281",452,"3,896.7","136,731",750,"2,111.3","92,248",83,0.0,0,0,"6,260.7","234,260","1,285"
2021,19396,Tri-County Electric Coop (MI),A,Bundled,O,MI,Cooperative,MISO,"34,966.3","229,595","22,725","7,959.5","50,936","3,691","9,041.8","92,863",194,.,.,.,"51,967.6","373,394","26,610"
2021,19430,City of Union City,A,Bundled,O,TN,Municipal,TVA,"6,866.0","65,117","5,166","9,646.0","87,208","1,243","9,688.0","160,032",5,0.0,0,0,"26,200.0","312,357","6,414"
2021,19435,Union Electric Membership Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,"143,760.0","1,180,194","79,399","18,405.0","193,173","1,884",.,.,.,.,.,.,"162,165.0","1,373,367","81,283"
2021,19436,Union Electric Co - (MO),A,Bundled,O,MO,Investor Owned,MISO,"1,442,593.9","13,345,195","1,077,436","1,140,226.3","13,544,792","163,149","280,239.2","4,149,760","3,678","1,563.9","19,493",1,"2,864,623.3","31,059,240","1,244,264"
2021,19445,"Southern Indiana R E C, Inc",A,Bundled,O,IN,Cooperative,MISO,"14,212.0","109,780","8,828","3,481.0","30,415",599,"20,378.0","306,057",33,.,.,.,"38,071.0","446,252","9,460"
2021,19446,Duke Energy Kentucky,A,Bundled,O,KY,Investor Owned,PJM,"158,444.2","1,497,185","130,738","154,579.6","1,697,849","15,419","59,283.5","750,975",356,0.0,0,0,"372,307.3","3,946,009","146,513"
2021,19490,United Electric Coop Service Inc - (TX),A,Bundled,O,TX,Cooperative,ERCO,"125,506.7","1,296,215","79,717","44,213.7","487,672","14,849","46,144.9","730,178",97,.,.,.,"215,865.3","2,514,065","94,663"
2021,19497,United Illuminating Co,A,Bundled,O,CT,Investor Owned,ISNE,"414,366.5","1,644,727","245,034","77,124.7","437,901","15,356","5,202.2","32,065",194,"1,137.0","7,799",1,"497,830.4","2,122,492","260,585"
2021,19497,United Illuminating Co,C,Delivery,O,CT,Investor Owned,ISNE,"87,832.1","538,921","63,982","175,731.5","1,910,169","16,473","31,975.0","374,577",835,0.0,0,0,"295,538.6","2,823,667","81,290"
2021,19499,"United Power, Inc",A,Bundled,O,CO,Cooperative,WACM,"123,215.6","925,935","88,500","66,379.4","604,954","10,676","113,013.4","1,371,570",830,0.0,0,0,"302,608.4","2,902,459","100,006"
2021,19501,"Union Rural Electric Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"21,887.2","151,402","10,782","9,574.3","80,753",394,"25,767.0","274,016",8,.,.,.,"57,228.5","506,171","11,184"
2021,19502,"United Electric Co-op, Inc - (ID)",A,Bundled,O,ID,Cooperative,BPAT,"7,056.0","95,413","4,835","4,176.0","65,804","1,130","7,803.0","141,814","1,225",.,.,.,"19,035.0","303,031","7,190"
2021,19545,"Black Hills Power, Inc.",A,Bundled,O,MT,Investor Owned,WACM,7.0,103,12,18.0,155,24,"9,422.0","145,619",4,0.0,0,0,"9,447.0","145,877",40
2021,19545,"Black Hills Power, Inc.",A,Bundled,O,SD,Investor Owned,WACM,"83,940.0","554,066","58,083","105,456.0","769,628","13,382","19,059.0","194,072",6,0.0,0,0,"208,455.0","1,517,766","71,471"
2021,19545,"Black Hills Power, Inc.",A,Bundled,O,WY,Investor Owned,WACM,"2,721.0","19,759","2,023","3,824.0","27,791",602,"11,335.0","118,260",11,0.0,0,0,"17,880.0","165,810","2,636"
2021,19547,Hawaiian Electric Co Inc,A,Bundled,O,HI,Investor Owned,HECO,"535,801.4","1,650,171","274,443","565,153.4","1,919,914","33,207","671,228.6","2,599,569",448,0.0,0,0,"1,772,183.4","6,169,654","308,098"
2021,19558,Homer Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"49,744.6","176,313","28,602","40,589.8","163,237","4,329","14,029.0","121,882",23,0.0,0,0,"104,363.4","461,432","32,954"
2021,19574,Upper Cumberland E M C,A,Bundled,O,TN,Cooperative,TVA,"71,052.0","632,513","43,789","33,598.0","280,383","8,103","8,330.0","133,309",9,0.0,0,0,"112,980.0","1,046,205","51,901"
2021,19578,Upper Peninsula Power Company,A,Bundled,O,MI,Investor Owned,MISO,"59,652.7","268,149","47,063","26,176.2","142,660","6,128","23,312.5","342,395",42,.,.,.,"109,141.4","753,204","53,233"
2021,19578,Upper Peninsula Power Company,C,Delivery,O,MI,Investor Owned,MISO,.,.,.,710.2,"12,546",48,"1,276.6","63,942",14,.,.,.,"1,986.8","76,488",62
2021,19579,Upshur Rural Elec Coop Corp,A,Bundled,O,TX,Cooperative,SWPP,"69,677.0","628,152","42,596","18,079.0","172,102","6,001","8,031.0","100,616",16,.,.,.,"95,787.0","900,870","48,613"
2021,19603,USBIA-Mission Valley Power,A,Bundled,O,MT,Federal,NWMT,"16,889.2","245,187","15,327","7,941.1","127,888","5,551",928.2,"17,633","1,080",0.0,0,0,"25,758.5","390,708","21,958"
2021,19604,USBIA-San Carlos Project,A,Bundled,O,AZ,Federal,WALC,"13,044.0","119,747","11,177","7,469.0","105,009","1,851",703.0,"13,885",3,.,.,.,"21,216.0","238,641","13,031"
2021,19667,Utilities Dist-Western IN REMC,A,Bundled,O,IN,Cooperative,MISO,"34,602.1","242,880","18,463","5,297.6","40,921","1,029","3,322.3","39,415",19,0.0,0,0,"43,222.0","323,216","19,511"
2021,19728,"UNS Electric, Inc",A,Bundled,O,AZ,Investor Owned,TEPC,"105,907.0","1,006,138","90,640","74,485.7","704,738","11,985","9,413.3","129,964",7,.,.,.,"189,806.0","1,840,840","102,632"
2021,19784,Vera Irrigation District #15,A,Bundled,O,WA,Political Subdivision,BPAT,"12,794.0","155,910","11,571","6,439.0","78,216","1,349",0.0,0,0,0.0,0,0,"19,233.0","234,126","12,920"
2021,19785,Verdigris Valley Elec Coop Inc,A,Bundled,O,OK,Cooperative,AECI,"58,605.0","562,570","33,793","5,625.0","49,043","3,503","8,521.0","93,503",709,0.0,0,0,"72,751.0","705,116","38,005"
2021,19790,Verendrye Electric Coop Inc,A,Bundled,O,ND,Cooperative,MISO,"22,236.8","212,365","14,156","14,151.5","139,015","2,302","13,442.6","202,523",70,0.0,0,0,"49,830.9","553,903","16,528"
2021,19791,"Vermont Electric Cooperative, Inc",A,Bundled,O,VT,Cooperative,ISNE,"45,635.7","232,984","35,371","19,284.4","122,219","4,851","11,350.1","99,432",16,0.0,0,0,"76,270.2","454,635","40,238"
2021,19798,City of Vernon,A,Bundled,O,CA,Municipal,CISO,37.4,323,74,"76,083.4","414,441","1,347","105,565.6","750,799",504,.,.,.,"181,686.4","1,165,563","1,925"
2021,19806,"Victoria Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"34,270.0","301,899","20,674","5,571.6","49,079","2,965","18,432.3","238,463",361,0.0,0,0,"58,273.9","589,441","24,000"
2021,19820,Victory Electric Coop Assn Inc,A,Bundled,O,KS,Cooperative,SWPP,"17,610.3","141,577","13,896","30,833.3","263,397","3,759","19,574.1","322,375","2,344",.,.,.,"68,017.7","727,349","19,999"
2021,19840,"Valley Electric Assn, Inc",A,Bundled,O,CA,Cooperative,NEVP,15.1,101,12,2.3,11,2,"1,102.0","11,200",30,0.0,0,0,"1,119.4","11,312",44
2021,19840,"Valley Electric Assn, Inc",A,Bundled,O,NV,Cooperative,NEVP,"42,286.3","310,363","21,190","22,437.4","217,937","2,435","2,745.5","27,755",190,0.0,0,0,"67,469.2","556,055","23,815"
2021,19856,City of Vineland - (NJ),A,Bundled,O,NJ,Municipal,PJM,"35,439.7","214,722","22,609","40,870.6","249,787","3,188","26,998.8","228,851",59,.,.,.,"103,309.1","693,360","25,856"
2021,19869,Vinton Public Power Authority,A,Bundled,O,LA,Political Subdivision,MISO,.,.,.,.,.,.,"157,185.5","2,551,127",3,.,.,.,"157,185.5","2,551,127",3
2021,19876,Virginia Electric & Power Co,A,Bundled,O,NC,Investor Owned,PJM,"183,287.6","1,612,896","105,719","81,158.0","894,969","18,555","96,828.3","1,737,837",49,0.0,0,0,"361,273.9","4,245,702","124,323"
2021,19876,Virginia Electric & Power Co,A,Bundled,O,VA,Investor Owned,PJM,"3,586,826.6","29,569,151","2,308,864","3,359,361.3","44,635,138","264,340","320,998.3","5,399,701",546,"14,822.7","174,608",1,"7,282,008.9","79,778,598","2,573,751"
2021,19876,Virginia Electric & Power Co,C,Delivery,O,VA,Investor Owned,PJM,0.0,0,0,"56,722.5","5,871,408",454,"6,839.5","1,904,179",25,0.0,0,0,"63,562.0","7,775,587",479
2021,19882,Virginia Tech Electric Service,A,Bundled,O,VA,State,PJM,"6,627.0","56,067","5,401","23,320.2","248,730","1,155",820.9,"9,990",5,0.0,0,0,"30,768.1","314,787","6,561"
2021,19896,City of Volga - (SD),A,Bundled,O,SD,Municipal,SWPP,"1,451.8","11,353","1,000",172.1,"1,321",133,"4,167.3","50,396",38,0.0,0,0,"5,791.2","63,070","1,171"
2021,19898,Volunteer Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"157,026.0","1,436,452","100,868","70,210.0","621,660","21,480","19,490.0","335,220",14,0.0,0,0,"246,726.0","2,393,332","122,362"
2021,19951,City of Wadsworth - (OH),A,Bundled,O,OH,Municipal,PJM,"12,454.0","121,156","12,094","5,997.0","78,441","1,354","5,000.0","77,979",138,.,.,.,"23,451.0","277,576","13,586"
2021,19981,Wake Electric Membership Corp,A,Bundled,O,NC,Cooperative,CPLE,"81,169.0","664,655","47,700","12,404.0","110,929","2,645","2,925.0","57,639",4,.,.,.,"96,498.0","833,223","50,349"
2021,20038,Town of Wallingford - (CT),A,Bundled,O,CT,Municipal,ISNE,"29,475.7","217,165","21,589","24,936.0","219,848","3,598","12,146.5","132,714",24,0.0,0,0,"66,558.2","569,727","25,211"
2021,20065,Walton Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"218,337.2","1,826,312","124,848","61,761.5","520,714","9,942","27,855.3","473,076",65,.,.,.,"307,954.0","2,820,102","134,855"
2021,20077,City of Wapakoneta - (OH),A,Bundled,O,OH,Municipal,PJM,"5,727.0","49,702","5,200","5,339.0","46,718",647,"7,654.0","64,886",14,.,.,.,"18,720.0","161,306","5,861"
2021,20130,Warren Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,TVA,"98,709.0","913,489","58,222","50,682.0","427,692","13,187","54,769.0","853,343",44,0.0,0,0,"204,160.0","2,194,524","71,453"
2021,20142,City of Washington - (NC),A,Bundled,O,NC,Municipal,CPLE,"17,877.3","137,933","11,355","13,144.0","102,667","2,601","2,349.0","21,783",5,.,.,.,"33,370.3","262,383","13,961"
2021,20146,Washington Elec Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"23,476.7","184,299","15,118","5,977.6","53,984",814,"8,978.7","114,913",7,.,.,.,"38,433.0","353,196","15,939"
2021,20151,Washington Electric Coop - (VT),A,Bundled,O,VT,Cooperative,ISNE,"15,157.0","62,894","11,118","1,188.0","5,077",660,600.0,"3,532",13,.,.,.,"16,945.0","71,503","11,791"
2021,20169,Avista Corp,A,Bundled,O,ID,Investor Owned,AVA,"129,912.0","1,307,615","122,360","93,993.0","1,030,193","18,574","54,826.0","1,165,534",369,0.0,0,0,"278,731.0","3,503,342","141,303"
2021,20169,Avista Corp,A,Bundled,O,MT,Investor Owned,AVA,17.0,200,9,68.0,716,24,0.0,0,0,0.0,0,0,85.0,916,33
2021,20169,Avista Corp,A,Bundled,O,WA,Investor Owned,AVA,"264,787.0","2,647,569","237,083","241,046.0","2,158,148","25,650","62,339.0","924,873",826,0.0,0,0,"568,172.0","5,730,590","263,559"
2021,20176,City of Water Valley - (MS),A,Bundled,O,MS,Municipal,TVA,"2,248.0","20,140","1,535","1,673.0","14,246",525,"1,432.0","26,291",1,0.0,0,0,"5,353.0","60,677","2,061"
2021,20182,Waterloo Light & Water Comm,A,Bundled,O,WI,Municipal,MISO,"1,620.9","13,040","1,612","2,417.8","20,571",290,0.0,0,0,0.0,0,0,"4,038.7","33,611","1,902"
2021,20187,Watertown Municipal Utilities,A,Bundled,O,SD,Municipal,SWPP,"10,857.0","119,346","10,828","10,411.0","125,795","2,493","9,334.0","135,878",99,0.0,0,0,"30,602.0","381,019","13,420"
2021,20211,Village of Waunakee - (WI),A,Bundled,O,WI,Municipal,MISO,"6,563.0","55,934","5,990","6,168.3","56,395",815,"1,318.1","16,033",2,0.0,0,0,"14,049.4","128,362","6,807"
2021,20213,Waupun Utilities,A,Bundled,O,WI,Municipal,MISO,"3,790.5","32,655","3,864","3,592.3","34,158",584,"2,734.6","37,751",2,0.0,0,0,"10,117.4","104,564","4,450"
2021,20216,Whitewater Valley Rural EMC,A,Bundled,O,IN,Cooperative,MISO,"21,604.0","166,650","11,897","3,869.0","34,900",194,"2,751.0","37,173",6,0.0,0,0,"28,224.0","238,723","12,097"
2021,20222,Wayne-White Counties Elec Coop,A,Bundled,O,IL,Cooperative,MISO,"22,860.4","152,158","11,981","7,991.0","70,200","1,534","10,782.1","161,618",169,.,.,.,"41,633.5","383,976","13,684"
2021,20228,Weakley County Mun Elec Sys,A,Bundled,O,TN,Municipal,TVA,"25,566.0","250,863","15,694","18,709.0","174,487","5,079","3,238.0","41,850",7,0.0,0,0,"47,513.0","467,200","20,780"
2021,20230,Weatherford Mun Utility System,A,Bundled,O,TX,Municipal,ERCO,"19,403.0","193,688","13,241","15,565.0","171,089","2,384","2,492.0","47,267",6,.,.,.,"37,460.0","412,044","15,631"
2021,20310,Town of Wellesley - (MA),A,Bundled,O,MA,Municipal,ISNE,"15,989.8","107,806","8,935","11,895.1","89,438","1,204","5,777.5","43,398",5,.,.,.,"33,662.4","240,642","10,144"
2021,20310,Town of Wellesley - (MA),C,Delivery,O,MA,Municipal,ISNE,.,.,.,15.0,500,1,.,.,.,.,.,.,15.0,500,1
2021,20318,Webster Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"25,893.0","297,636","18,155","6,454.0","86,824",874,.,.,.,.,.,.,"32,347.0","384,460","19,029"
2021,20332,Wells Rural Electric Co,A,Bundled,O,NV,Cooperative,NEVP,"5,727.3","56,321","4,550","4,603.2","49,942",963,"31,150.8","628,080",164,.,.,.,"41,481.3","734,343","5,677"
2021,20332,Wells Rural Electric Co,A,Bundled,O,UT,Cooperative,NEVP,575.4,"5,398",506,"1,121.9","11,389",212,"1,066.4","16,812",4,.,.,.,"2,763.7","33,599",722
2021,20334,Wellsborough Electric Co,A,Bundled,O,PA,Investor Owned,PJM,"6,596.0","44,815","5,131","3,215.0","23,715","1,201",697.0,"7,352",2,0.0,0,0,"10,508.0","75,882","6,334"
2021,20334,Wellsborough Electric Co,C,Delivery,O,PA,Investor Owned,PJM,0.0,0,0,368.0,"7,561",49,656.0,"20,264",10,0.0,0,0,"1,024.0","27,825",59
2021,20363,West Central Electric Coop Inc - (MO),A,Bundled,O,MO,Cooperative,AECI,"27,948.0","257,899","14,522","1,550.0","17,928",161,.,.,.,.,.,.,"29,498.0","275,827","14,683"
2021,20371,"West Florida El Coop Assn, Inc",A,Bundled,O,FL,Cooperative,SOCO,"41,797.0","321,677","25,348","8,173.0","67,375","3,387","6,362.0","109,504",1,.,.,.,"56,332.0","498,556","28,736"
2021,20377,West Kentucky Rural E C C,A,Bundled,O,KY,Cooperative,TVA,"53,684.0","440,035","31,063","24,959.0","179,944","8,281","4,958.0","79,657",5,0.0,0,0,"83,601.0","699,636","39,349"
2021,20382,City of West Memphis - (AR),A,Bundled,O,AR,Municipal,AECI,"11,041.8","141,745","10,224","8,403.5","99,598","1,538","9,274.1","113,639",182,0.0,0,0,"28,719.4","354,982","11,944"
2021,20387,West Penn Power Company,A,Bundled,O,PA,Investor Owned,PJM,"596,189.5","5,752,378","504,024","102,353.1","1,095,566","65,514","42,117.7","654,172",414,0.0,0,0,"740,660.3","7,502,116","569,952"
2021,20387,West Penn Power Company,C,Delivery,O,PA,Investor Owned,PJM,"70,549.6","1,453,839","126,677","40,615.0","1,629,068","35,220","69,650.1","8,679,693","1,911",142.9,"11,831",1,"180,957.6","11,774,431","163,809"
2021,20394,City of West Point - (MS),A,Bundled,O,MS,Municipal,TVA,"3,960.0","34,165","3,057","7,436.0","63,724",791,0.0,0,0,0.0,0,0,"11,396.0","97,889","3,848"
2021,20401,West River Electric Assn Inc,A,Bundled,O,SD,Cooperative,SWPP,"23,445.0","184,702","16,729","11,412.0","95,602","2,042","2,592.0","27,410",18,.,.,.,"37,449.0","307,714","18,789"
2021,20413,Mountrail-Williams Elec Coop,A,Bundled,O,ND,Cooperative,SWPP,"13,046.6","187,779","12,731","6,349.9","63,830","3,413","269,454.1","3,472,868","4,911",0.0,0,0,"288,850.6","3,724,477","21,055"
2021,20434,City of Westby,A,Bundled,O,WI,Municipal,MISO,994.2,"8,554","1,023","1,608.8","15,030",220,0.0,0,0,0.0,0,0,"2,603.0","23,584","1,243"
2021,20472,"Wharton County Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"8,765.7","70,118","5,449","6,357.6","54,716",993,"6,863.4","90,391",16,.,.,.,"21,986.7","215,225","6,458"
2021,20476,Western Coop Electric Assn Inc,A,Bundled,O,KS,Cooperative,SWPP,"9,108.7","60,873","5,891","25,779.7","247,773","5,793","1,329.1","10,279",478,.,.,.,"36,217.5","318,925","12,162"
2021,20477,City of Westerville - (OH),A,Bundled,O,OH,Municipal,PJM,"21,600.0","174,149","15,587","24,572.0","221,949","2,255","6,607.0","84,333",16,.,.,.,"52,779.0","480,431","17,858"
2021,20481,City of Westfield - (MA),A,Bundled,O,MA,Municipal,ISNE,"20,274.0","132,842","16,080","18,493.0","113,687","2,066","14,856.0","109,551",58,.,.,.,"53,623.0","356,080","18,204"
2021,20510,"Wheatland Electric Coop, Inc",A,Bundled,O,CO,Cooperative,SWPP,30.7,165,31,145.6,903,30,.,.,.,.,.,.,176.3,"1,068",61
2021,20510,"Wheatland Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"27,783.0","209,229","20,420","53,651.0","487,494","11,063","7,901.0","74,209","1,235",.,.,.,"89,335.0","770,932","32,718"
2021,20521,Wheeling Power Co,A,Bundled,O,WV,Investor Owned,PJM,"57,101.0","398,800","34,889","39,556.0","392,830","6,386","223,197.0","3,868,412",410,0.0,0,0,"319,854.0","4,660,042","41,685"
