Data Year,Utility Number,Utility Name,State,Distribution Circuits,Circuits with Voltage Optimization
2021,10019,FreeState Electric Coop,KS,75,.
2021,10056,City of Kaukauna,WI,36,0
2021,10066,K C Electric Association,CO,42,.
2021,10071,Kauai Island Utility Cooperative,HI,51,51
2021,10170,"Kiamichi Electric Coop, Inc",OK,49,0
2021,10171,Kentucky Utilities Co,KY,"1,112",.
2021,10171,Kentucky Utilities Co,VA,97,.
2021,10210,Ketchikan Public Utilities,AK,15,9
2021,10226,"Utility Board of the City of Key West, F",FL,36,0
2021,10325,Kings River Conservation Dist,CA,1,0
2021,10331,Kingsport Power Co,TN,66,0
2021,10345,City of Kinston - (NC),NC,38,21
2021,10370,City of Kirkwood - (MO),MO,34,.
2021,10376,Kissimmee Utility Authority,FL,90,36
2021,10378,"Kit Carson Electric Coop, Inc",NM,38,35
2021,10393,PUD No 1 of Klickitat County,WA,46,.
2021,10421,Knoxville Utilities Board,TN,302,0
2021,10433,Kodiak Electric Assn Inc,AK,20,0
2021,10448,Kosciusko County Rural E M C,IN,37,12
2021,10451,Kotzebue Electric Assn Inc,AK,4,0
2021,10454,Kootenai Electric Cooperative,ID,33,33
2021,10454,Kootenai Electric Cooperative,WA,3,3
2021,10508,Village of L'Anse - (MI),MI,2,0
2021,10539,"La Plata Electric Assn, Inc",CO,86,0
2021,10579,City of LaFollette,TN,37,37
2021,10585,City of La Grange - (GA),GA,28,0
2021,10596,City of Lake Crystal - (MN),MN,4,4
2021,10599,"Lake Region Electric Coop, Inc - (OK)",OK,67,2
2021,10603,"Laclede Electric Coop, Inc",MO,106,0
2021,10605,Lake Mills Light & Water,WI,11,0
2021,10618,Lake Region Electric Cooperative - (MN),MN,105,11
2021,10620,City of Lake Worth Beach - (FL),FL,42,0
2021,10623,City of Lakeland - (FL),FL,118,110
2021,10624,Southern Rivers Energy,GA,55,0
2021,10625,"Lamb County Electric Coop, Inc",TX,69,64
2021,10627,Lakeview Light & Power,WA,15,.
2021,10649,Lamar County Elec Coop Assn,TX,13,.
2021,10668,Licking Rural Electric Inc,OH,65,.
2021,10681,Lane Electric Coop Inc,OR,35,35
2021,10697,Lake Country Power,MN,145,0
2021,10704,City of Lansing - (MI),MI,185,0
2021,10768,"Laurens Electric Coop, Inc",SC,123,0
2021,10799,City of Lawrenceburg,TN,29,0
2021,10800,City of Lawrenceville - (GA),GA,16,.
2021,10817,"Lea County Electric Coop, Inc",NM,59,.
2021,10817,"Lea County Electric Coop, Inc",TX,36,.
2021,10830,City of Lebanon - (OH),OH,20,0
2021,10832,City of Lebanon - (MO),MO,32,0
2021,10857,"Lee County Electric Coop, Inc",FL,136,0
2021,10868,City of Leesburg - (FL),FL,24,24
2021,10879,Lehi City Corporation,UT,41,6
2021,10906,City of Lenoir - (TN),TN,75,75
2021,10944,PUD No 1 of Lewis County,WA,83,.
2021,10960,City of Lewisburg - (TN),TN,15,0
2021,10966,City of Lexington - (NC),NC,39,36
2021,10967,City of Lexington - (NE),NE,22,16
2021,10968,City of Lexington - (TN),TN,33,27
2021,11011,Licking Valley Rural E C C,KY,36,0
2021,11014,"Lighthouse Electric Coop, Inc",TX,79,0
2021,11018,Lincoln Electric System,NE,186,185
2021,11053,Linn County REC,IA,39,1
2021,11085,Town of Littleton - (MA),MA,6,.
2021,11118,Lockhart Power Co,SC,35,16
2021,11124,City of Lodi - (CA),CA,29,29
2021,11125,City of Lodi - (WI),WI,5,0
2021,11135,City of Logan - (UT),UT,23,4
2021,11142,City of Logansport - (IN),IN,4,0
2021,11171,Long Island Power Authority,NY,"1,072",5
2021,11187,City of Longmont,CO,44,0
2021,11200,"Lorain-Medina R E C, Inc",OH,48,48
2021,11204,Los Alamos County,NM,9,0
2021,11208,Los Angeles Department of Water & Power,CA,"2,657","1,704"
2021,11222,Loudon Utilities Board,TN,35,19
2021,11241,Entergy Louisiana LLC,LA,"1,200",.
2021,11247,Louisville Electric System,MS,9,2
2021,11249,Louisville Gas & Electric Co,KY,625,0
2021,11251,Loup River Public Power Dist,NE,76,0
2021,11256,City of Loveland - (CO),CO,63,0
2021,11272,"Lower Yellowstone R E A, Inc",MT,42,0
2021,11272,"Lower Yellowstone R E A, Inc",ND,12,0
2021,11273,Lower Valley Energy Inc,ID,3,0
2021,11273,Lower Valley Energy Inc,WY,63,0
2021,11291,Lumbee River Elec Member Corp,NC,131,36
2021,11292,City of Lubbock - (TX),TX,193,.
2021,11318,City of Lumberton - (NC),NC,12,.
2021,11355,"Lynches River Elec Coop, Inc",SC,58,.
2021,11364,"Lyntegar Electric Coop, Inc",TX,125,125
2021,11458,City of Macon - (MS),MS,3,3
2021,11463,Macon Electric Coop,MO,57,.
2021,11475,City of Madison - (SD),SD,12,12
2021,11477,Town of Madison - (ME),ME,1,1
2021,11479,Madison Gas & Electric Co,WI,277,0
2021,11488,Madisonville Municipal Utils,KY,15,0
2021,11501,Magic Valley Electric Coop Inc,TX,133,22
2021,11519,Magnolia Electric Power Assn,MS,62,.
2021,11560,City of Manassas - (VA),VA,20,20
2021,11571,Manitowoc Public Utilities,WI,26,0
2021,11586,Town of Mansfield - (MA),MA,12,0
2021,11611,City of Maquoketa - (IA),IA,16,0
2021,11646,City of Marietta - (GA),GA,70,43
2021,11693,"Marlboro Electric Coop, Inc",SC,30,1
2021,11701,City of Marquette - (MI),MI,14,14
2021,11714,Marshall-De Kalb Electric Coop,AL,31,0
2021,11731,City of Marshall - (MN),MN,30,24
2021,11740,City of Marshfield - (WI),WI,15,0
2021,11788,Consumers Energy,IA,43,43
2021,11789,Maryville Utilities,TN,28,28
2021,11804,Massachusetts Electric Co,MA,"1,169",27
2021,11811,Town of Massena - (NY),NY,12,12
2021,11824,Matanuska Electric Assn Inc,AK,70,69
2021,11843,Maui Electric Co Ltd,HI,148,107
2021,11871,City of Mayfield Plant Board,KY,7,0
2021,12087,McKenzie Electric Coop Inc,MT,4,.
2021,12087,McKenzie Electric Coop Inc,ND,199,.
2021,12090,"McLean Electric Coop, Inc",ND,39,.
2021,12186,McMinnville Electric System,TN,12,0
2021,12187,City of McMinnville - (OR),OR,28,8
2021,12199,Montana-Dakota Utilities Co,MT,153,.
2021,12199,Montana-Dakota Utilities Co,ND,386,.
2021,12199,Montana-Dakota Utilities Co,SD,54,.
2021,12199,Montana-Dakota Utilities Co,WY,44,.
2021,12208,City of McPherson - (KS),KS,34,0
2021,12227,Meeker Coop Light & Power Assn,MN,48,0
2021,12243,Meade County Rural E C C,KY,86,0
2021,12260,Mecklenburg Electric Cooperative,NC,4,0
2021,12260,Mecklenburg Electric Cooperative,VA,62,0
2021,12268,"Medina Electric Coop, Inc",TX,104,0
2021,12293,City of Memphis - (TN),TN,478,4
2021,12298,City of Menasha - (WI),WI,16,16
2021,12301,Nodak Electric Coop Inc,ND,190,11
2021,12312,Merced Irrigation District,CA,19,19
2021,12330,Meriwether Lewis Electric Coop,TN,43,0
2021,12341,MidAmerican Energy Co,IA,"1,045",260
2021,12341,MidAmerican Energy Co,IL,111,0
2021,12341,MidAmerican Energy Co,SD,19,0
2021,12351,City of Mesa - (AZ),AZ,30,0
2021,12377,Midwest Energy Cooperative,IN,1,.
2021,12377,Midwest Energy Cooperative,MI,90,.
2021,12377,Midwest Energy Cooperative,OH,5,.
2021,12390,Metropolitan Edison Co,PA,779,662
2021,12395,Menard Electric Coop,IL,60,36
2021,12439,"Midstate Electric Coop, Inc",OR,46,.
2021,12450,Midland Power Coop,IA,144,2
2021,12452,Mid-South Electric Coop Assn,TX,65,.
2021,12462,Mid-Carolina Electric Coop Inc,SC,83,0
2021,12470,Middle Tennessee E M C,TN,286,0
2021,12473,Town of Middleborough - (MA),MA,12,12
2021,12478,Town of Middletown - (DE),DE,9,9
2021,12515,"Midwest Electric, Inc",OH,41,0
2021,12524,Midwest Energy Inc,KS,375,.
2021,12532,City of Milan,TN,19,19
2021,12539,Midwest Electric Member Corp,NE,87,62
2021,12540,City of Milford - (DE),DE,5,0
2021,12546,Mille Lacs Energy Cooperative,MN,40,1
2021,12642,Maquoketa Valley Rrl Elec Coop,IA,120,0
2021,12647,"ALLETE, Inc.",MN,357,1
2021,12651,Minnesota Valley Electric Coop,MN,108,108
2021,12674,City of Mishawaka,IN,69,34
2021,12681,Mississippi County Electric Co,AR,27,.
2021,12685,Entergy Mississippi LLC,MS,744,.
2021,12686,Mississippi Power Co,MS,281,38
2021,12692,"Missoula Electric Coop, Inc",ID,1,0
2021,12692,"Missoula Electric Coop, Inc",MT,40,0
2021,12698,Evergy Missouri West,MO,536,0
2021,12700,Missouri Rural Electric Coop,MO,28,9
2021,12706,Mitchell Electric Member Corp,GA,73,.
2021,12744,Modern Electric Water Company,WA,9,0
2021,12745,Modesto Irrigation District,CA,182,0
2021,12782,City of Monett - (MO),MO,18,18
2021,12796,Monongahela Power Co,WV,502,502
2021,12801,City of Monroe - (NC),NC,30,4
2021,12825,NorthWestern Energy LLC - (MT),MT,630,0
2021,12825,NorthWestern Energy LLC - (MT),WY,11,0
2021,12860,Morgan County Rural Elec Assn,CO,71,71
2021,12866,Moon Lake Electric Assn Inc,CO,35,35
2021,12866,Moon Lake Electric Assn Inc,UT,88,88
2021,12894,City of Moorhead - (MN),MN,34,34
2021,12919,Morenci Water and Electric,AZ,2,.
2021,12929,South Central Indiana REMC,IN,60,0
2021,12944,City of Morganton - (NC),NC,23,0
2021,12988,City of Morristown - (TN),TN,34,32
2021,12990,Consolidated Electric Coop Inc,OH,43,.
2021,13027,"Mountain Electric Coop, Inc",NC,22,0
2021,13027,"Mountain Electric Coop, Inc",TN,16,0
2021,13032,Mt Carmel Public Utility Co,IL,15,6
2021,13036,Village of Mt. Horeb - (WI),WI,6,0
2021,13039,City of Mt Pleasant - (TN),TN,11,11
2021,13050,"Mountain Parks Electric, Inc",CO,26,0
2021,13058,"Mountain View Elec Assn, Inc",CO,103,2
2021,13073,"Mt Wheeler Power, Inc",NV,24,0
2021,13073,"Mt Wheeler Power, Inc",UT,3,0
2021,13137,City of Murray - (UT),UT,28,28
2021,13138,City of Murray - (KY),KY,19,0
2021,13143,Board of Water Electric & Communications,IA,36,0
2021,13144,City of Muscle Shoals,AL,14,0
2021,13145,Village of Muscoda - (WI),WI,6,3
2021,13196,Northern Plains Electric Coop,ND,136,0
2021,13206,Nantucket Electric Co,MA,8,0
2021,13208,City of Naperville - (IL),IL,117,117
2021,13214,The Narragansett Electric Co,RI,411,24
2021,13216,Nashville Electric Service,TN,516,0
2021,13227,Natchez Trace Elec Power Assn,MS,22,0
2021,13228,City of Natchitoches,LA,24,0
2021,13292,Norris Electric Coop,IL,115,.
2021,13314,Navajo Tribal Utility Authority,AZ,62,44
2021,13314,Navajo Tribal Utility Authority,NM,33,30
2021,13314,Navajo Tribal Utility Authority,UT,14,10
2021,13318,"Navopache Electric Coop, Inc",AZ,38,0
2021,13318,"Navopache Electric Coop, Inc",NM,5,0
2021,13332,"Navarro County Elec Coop, Inc",TX,54,54
2021,13337,Nebraska Public Power District,NE,112,13
2021,13337,Nebraska Public Power District,SD,5,3
2021,13352,City of Negaunee,MI,4,0
2021,13407,Nevada Power Co,NV,"1,034",34
2021,13412,City of New Albany - (MS),MS,20,0
2021,13416,City of New Bern - (NC),NC,16,0
2021,13418,City of New Braunfels - (TX),TX,43,0
2021,13437,City of Newbern,TN,9,0
2021,13438,Village of New Glarus - (WI),WI,5,0
2021,13441,New Hampshire Elec Coop Inc,NH,115,115
2021,13448,City of New Holstein - (WI),WI,6,0
2021,13467,New London Electric&Water Util,WI,38,38
2021,13478,"Entergy New Orleans, LLC",LA,213,.
2021,13481,City of New Richmond,WI,10,10
2021,13482,New River Light & Power Co,NC,23,.
2021,13485,New Smyrna Beach City of,FL,14,0
2021,13511,New York State Elec & Gas Corp,NY,"1,264",0
2021,13519,City of Newark - (DE),DE,35,0
2021,13520,"New-Mac Electric Coop, Inc",MO,54,.
2021,13523,City of Newberry - (SC),SC,5,.
2021,13524,"Newberry Electric Coop, Inc",SC,59,40
2021,13547,"Newnan Wtr, Sewer & Light Comm",GA,24,16
2021,13550,City of Newport,TN,35,34
2021,13573,Niagara Mohawk Power Corp.,NY,"1,987",11
2021,13602,City of Niles - (OH),OH,39,.
2021,13640,Northern Virginia Elec Coop,VA,330,330
2021,13647,Noble County R E M C,IN,29,23
2021,13651,Nolin Rural Electric Coop Corp,KY,84,0
2021,13664,Norris Public Power District,NE,225,0
2021,13669,North Alabama Electric Coop,AL,17,0
2021,13676,"North Arkansas Elec Coop, Inc",AR,93,85
2021,13679,Town of North Attleborough - (MA),MA,11,0
2021,13693,"North Central Elec Coop, Inc",OH,42,42
2021,13694,"North Central Elec Coop, Inc",ND,79,0
2021,13697,North Central Power Co Inc,WI,12,.
2021,13716,North Georgia Elec Member Corp,GA,144,143
2021,13718,City of North Little Rock - (AR),AR,49,43
2021,13725,City of North Platte,NE,53,0
2021,13734,Northeast Oklahoma Electric Co,OK,96,69
2021,13735,Northcentral Mississippi E P A,MS,49,0
2021,13739,Northeast Power,NE,68,.
2021,13750,"Northern Electric Coop, Inc",SD,66,66
2021,13756,Northern Indiana Pub Serv Co,IN,134,.
2021,13757,North Plains Electric Coop Inc,TX,57,.
2021,13758,"Northern Lights, Inc",ID,28,28
2021,13758,"Northern Lights, Inc",MT,8,8
2021,13758,"Northern Lights, Inc",WA,1,1
2021,13762,"Northern Neck Elec Coop, Inc",VA,49,.
2021,13780,Northern States Power Co,MI,29,.
2021,13780,Northern States Power Co,WI,369,.
2021,13781,Northern States Power Co - Minnesota,MN,"1,057",.
2021,13781,Northern States Power Co - Minnesota,ND,66,.
2021,13781,Northern States Power Co - Minnesota,SD,70,.
2021,13783,Northeast Louisiana Power Coop Inc.,LA,11,11
2021,13788,Northern Wasco County PUD,OR,19,0
2021,13799,Prairie Land Electric Coop Inc,KS,149,.
2021,13807,Northwestern Electric Coop Inc - (OK),OK,56,56
2021,13809,NorthWestern Energy - (SD),SD,256,0
2021,13815,Northwestern Wisconsin Elec Co,MN,2,.
2021,13815,Northwestern Wisconsin Elec Co,WI,41,.
2021,13826,City of Norway,MI,4,0
2021,13830,Nueces Electric Cooperative,TX,53,0
2021,13831,City of Norwich - (CT),CT,25,0
2021,13839,City of Norwood - (MA),MA,30,19
2021,13933,City of Oak Ridge,TN,40,0
2021,13936,Oakdale Electric Coop,WI,71,0
2021,13955,City of Ocala,FL,77,0
2021,13962,Oconee Electric Member Corp,GA,46,0
2021,13963,Oconomowoc Utilities,WI,17,0
2021,13965,Oconto Falls Water & Light Comm,WI,5,0
2021,13998,Ohio Edison Co,OH,"1,138","1,138"
2021,14006,Ohio Power Co,OH,"1,678",177
2021,14055,PUD No 1 of Okanogan County,WA,57,0
2021,14062,Oklahoma Electric Coop Inc,OK,78,0
2021,14063,Oklahoma Gas & Electric Co,AR,122,14
2021,14063,Oklahoma Gas & Electric Co,OK,"1,271",389
2021,14078,City of Okolona,MS,8,0
2021,14109,"Oregon Trail El Cons Coop, Inc",OR,77,.
2021,14127,Omaha Public Power District,NE,468,29
2021,14146,City of Opelika - (AL),AL,26,26
2021,14154,Orange & Rockland Utils Inc,NY,234,0
2021,14164,City of Orangeburg - (SC),SC,48,48
2021,14170,Orcas Power & Light Coop,WA,30,0
2021,14175,"Tri-County Electric Coop, Inc (SC)",SC,59,.
2021,14192,Osage Valley Elec Coop Assn,MO,53,53
2021,14194,City of Orrville - (OH),OH,11,2
2021,14224,Otero County Electric Coop Inc,NM,34,0
2021,14232,Otter Tail Power Co,MN,290,0
2021,14232,Otter Tail Power Co,ND,354,0
2021,14232,Otter Tail Power Co,SD,91,0
2021,14238,Ouachita Electric Coop Corp,AR,347,.
2021,14245,Overton Power District No 5,NV,38,38
2021,14246,City of Owatonna - (MN),MN,28,0
2021,14251,Owen Electric Coop Inc,KY,124,0
2021,14268,City of Owensboro - (KY),KY,62,0
2021,14275,City of Oxford - (MS),MS,16,0
2021,14285,Ozark Border Electric Coop,MO,133,.
2021,14288,Ozark Electric Coop Inc - (MO),MO,93,0
2021,14289,Ozarks Electric Coop Corp - (AR),AR,98,.
2021,14289,Ozarks Electric Coop Corp - (AR),OK,26,.
2021,14324,PUD No 2 of Pacific County,WA,33,0
2021,14328,Pacific Gas & Electric Co.,CA,"3,507",0
2021,14354,PacifiCorp,CA,76,0
2021,14354,PacifiCorp,ID,167,0
2021,14354,PacifiCorp,OR,506,0
2021,14354,PacifiCorp,UT,965,0
2021,14354,PacifiCorp,WA,128,0
2021,14354,PacifiCorp,WY,205,0
2021,14371,City of Paducah - (KY),KY,52,52
2021,14381,City of Painesville,OH,16,.
2021,14398,Palmetto Electric Coop Inc,SC,137,0
2021,14401,City of Palo Alto - (CA),CA,63,0
2021,14424,"Panola-Harrison Elec Coop, Inc",LA,28,28
2021,14424,"Panola-Harrison Elec Coop, Inc",TX,28,28
2021,14446,Paragould Light & Water Comm,AR,35,0
2021,14455,City of Paris - (TN),TN,45,40
2021,14468,People's Cooperative Services,MN,78,0
2021,14534,City of Pasadena - (CA),CA,117,0
2021,14537,Pascoag Utility District,RI,5,.
2021,14557,"Pee Dee Electric Coop, Inc",SC,111,106
2021,14563,Pearl River Valley El Pwr Assn,MS,99,0
2021,14599,"Paulding-Putman Elec Coop, Inc",IN,17,0
2021,14599,"Paulding-Putman Elec Coop, Inc",OH,44,0
2021,14602,Pea River Electric Coop,AL,50,.
2021,14605,City of Peabody - (MA),MA,22,.
2021,14606,"Peace River Electric Coop, Inc",FL,58,13
2021,14610,Orlando Utilities Comm,FL,292,292
2021,14624,PUD No 2 of Grant County,WA,227,0
2021,14626,"Pedernales Electric Coop, Inc",TX,307,0
2021,14649,Planters Electric Member Corp,GA,35,.
2021,14653,PUD No 1 of Pend Oreille County,WA,23,.
2021,14668,Peninsula Light Company,WA,33,0
2021,14711,Pennsylvania Electric Co,NY,12,8
2021,14711,Pennsylvania Electric Co,PA,"1,231",886
2021,14715,PPL Electric Utilities Corp,PA,"1,279","1,279"
2021,14716,Pennsylvania Power Co,PA,186,186
2021,14717,Pee Dee Electric Member Corp,NC,26,17
2021,14724,Pennyrile Rural Electric Coop,KY,83,18
2021,14775,People's Electric Cooperative,OK,75,0
2021,14839,City of Peru - (IN),IN,18,0
2021,14840,City of Peru - (IL),IL,20,13
2021,14864,Petit Jean Electric Coop Corp,AR,45,.
2021,14940,PECO Energy Co,PA,"2,144",0
2021,14947,City of Philadelphia - (MS),MS,9,9
2021,15016,Pickwick Electric Coop,TN,42,39
2021,15023,Piedmont Electric Member Corp,NC,68,0
2021,15040,City of Pierre - (SD),SD,20,0
2021,15045,Pike County Light & Power Co,PA,1,0
2021,15048,Electrical Dist No2 Pinal County,AZ,25,25
2021,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,52,0
2021,15073,"Pioneer Electric Coop, Inc - (KS)",KS,74,74
2021,15086,Pioneer Power and Light Co,WI,1,.
2021,15095,City of Piqua - (OH),OH,15,.
2021,15138,"Platte-Clay Electric Coop, Inc",MO,64,.
2021,15141,Plateau Electric Cooperative,TN,25,0
2021,15145,City of Plattsburgh - (NY),NY,95,10
2021,15159,City of Plymouth - (WI),WI,23,0
2021,15175,Pointe Coupee Elec Member Corp,LA,31,0
2021,15202,City of Ponca City - (OK),OK,30,0
2021,15211,Pontotoc Electric Power Assn,MS,53,0
2021,15229,City of Poplar Bluff - (MO),MO,25,0
2021,15231,City of Port Angeles - (WA),WA,24,3
2021,15248,Portland General Electric Co,OR,687,7
2021,15257,"Poudre Valley REA, Inc",CO,138,.
2021,15263,The Potomac Edison Company,MD,355,355
2021,15263,The Potomac Edison Company,WV,166,166
2021,15270,Potomac Electric Power Co,DC,765,.
2021,15270,Potomac Electric Power Co,MD,723,.
2021,15291,Prairie Energy Coop,IA,80,0
2021,15293,Powell Valley Electric Coop,TN,21,0
2021,15293,Powell Valley Electric Coop,VA,11,0
2021,15312,Village of Prairie Du Sac - (WI),WI,10,1
2021,15334,Prentiss County Elec Pwr Assn,MS,30,29
2021,15340,Presque Isle Elec & Gas Coop,MI,69,0
2021,15344,Polk-Burnett Electric Coop,WI,54,0
2021,15349,City of Preston,IA,4,4
2021,15410,Prince George Electric Coop,VA,33,.
2021,15419,PUD No 3 of Mason County,WA,46,0
2021,15444,Provo City Corp,UT,44,0
2021,15466,Public Service Co of Colorado,CO,801,290
2021,15470,"Duke Energy Indiana, LLC",IN,"1,273",120
2021,15472,Public Service Co of NH,NH,343,0
2021,15473,Public Service Co of NM,NM,556,387
2021,15474,Public Service Co of Oklahoma,OK,773,122
2021,15477,Public Service Elec & Gas Co,NJ,"2,826",.
2021,15500,Puget Sound Energy Inc,WA,"1,126",85
2021,15507,City of Pulaski - (TN),TN,37,0
2021,15671,Randolph Electric Member Corp,NC,73,59
2021,15700,Rayle Electric Membership Corp,GA,50,0
2021,15746,Red River Valley Rrl Elec Assn,OK,52,52
2021,15748,Town of Reading - (MA),MA,28,20
2021,15776,Reedy Creek Improvement Dist,FL,97,97
2021,15783,City of Redding - (CA),CA,68,0
2021,15804,Reedsburg Utility Comm,WI,28,0
2021,15978,City of Richland Center - (WI),WI,12,0
2021,15979,City of Richland - (WA),WA,78,.
2021,15989,City of Richmond - (IN),IN,74,0
2021,16057,"Rio Grande Electric Coop, Inc",NM,5,.
2021,16057,"Rio Grande Electric Coop, Inc",TX,58,.
2021,16060,Riverland Energy Cooperative,WI,76,.
2021,16063,"Rita Blanca Electric Coop, Inc",TX,55,.
2021,16082,City of River Falls,WI,20,2
2021,16088,City of Riverside - (CA),CA,132,0
2021,16101,Roanoke Electric Member Corp,NC,42,0
2021,16146,"Navasota Valley Elec Coop, Inc",TX,57,52
2021,16179,Rochelle Municipal Utilities,IL,21,6
2021,16181,Rochester Public Utilities,MN,80,44
2021,16183,Rochester Gas & Electric Corp,NY,576,0
2021,16195,City of Rock Hill - (SC),SC,37,.
2021,16196,Rock Energy Cooperative,IL,23,19
2021,16196,Rock Energy Cooperative,WI,36,15
2021,16213,Rockland Electric Co,NJ,89,0
2021,16223,City of Rockwood - (TN),TN,19,19
2021,16226,City of Rocky Mount - (NC),NC,50,50
2021,16259,City of Rolla - (MO),MO,51,0
2021,16286,Rosebud Electric Coop Inc,SD,25,25
2021,16295,City of Roseville - (CA),CA,103,0
2021,16368,Runestone Electric Assn,MN,63,.
2021,16382,"Rural Electric Coop, Inc",OK,52,0
2021,16458,City of Russellville - (AL),AL,15,13
2021,16459,City of Russellville - (KY),KY,8,3
2021,16461,"Rusk County Electric Coop, Inc",TX,41,.
2021,16463,City of Ruston - (LA),LA,19,19
2021,16496,Rutherford Elec Member Corp,NC,203,0
2021,16534,Sacramento Municipal Util Dist,CA,760,122
2021,16555,Salem Electric - (OR),OR,23,.
2021,16558,City of Salem - (VA),VA,45,.
2021,16565,Salmon River Electric Coop Inc,ID,6,6
2021,16572,Salt River Project,AZ,"1,455",0
2021,16587,Salt River Electric Coop Corp,KY,105,55
2021,16603,"San Luis Valley R E C, Inc",CO,54,.
2021,16604,City of San Antonio - (TX),TX,682,43
2021,16606,"Santee Electric Coop, Inc",SC,141,0
2021,16609,San Diego Gas & Electric Co,CA,"1,051",0
2021,16611,Access Energy Coop,IA,65,35
2021,16612,City & County of San Francisco,CA,6,0
2021,16613,Sam Houston Electric Coop Inc,TX,118,.
2021,16616,"San Isabel Electric Assn, Inc",CO,73,0
2021,16622,"San Miguel Power Assn, Inc",CO,44,0
2021,16627,San Patricio Electric Coop Inc,TX,39,38
2021,16629,Sand Mountain Electric Coop,AL,55,0
2021,16638,"San Bernard Electric Coop, Inc",TX,58,0
2021,16655,City of Santa Clara - (CA),CA,180,0
2021,16674,Satilla Rural Elec Member Corporation,GA,82,0
2021,16740,Scenic Rivers Energy Coop,IL,4,.
2021,16740,Scenic Rivers Energy Coop,WI,74,.
2021,16751,Three Rivers Electric Coop,MO,67,0
2021,16805,SEMO Electric Cooperative,MO,64,0
2021,16829,City of Scottsboro,AL,16,16
2021,16865,Sawnee Electric Membership Corporation,GA,226,169
2021,16868,City of Seattle - (WA),WA,250,.
2021,16900,City of Seguin - (TX),TX,22,22
2021,16930,Sequachee Valley Electric Coop,TN,45,11
2021,16949,Sevier County Electric System,TN,80,0
2021,16971,Shakopee Public Utilities Comm,MN,39,.
2021,17011,Shawano Municipal Utilities,WI,11,.
2021,17033,Sheffield Utilities,AL,57,0
2021,17038,RushShelby Energy,IN,42,0
2021,17040,"Shelby Electric Coop, Inc",IL,62,.
2021,17044,"Shelby Energy Co-op, Inc",KY,47,.
2021,17047,City of Shelbyville - (TN),TN,18,0
2021,17066,Shenandoah Valley Elec Coop,VA,133,0
2021,17127,Town of Shrewsbury - (MA),MA,25,15
2021,17166,Sierra Pacific Power Co,NV,345,0
2021,17177,City of Sikeston - (MO),MO,24,16
2021,17184,City of Siloam Springs - (AR),AR,18,0
2021,17252,Singing River Elec Cooperative,AL,10,7
2021,17252,Singing River Elec Cooperative,MS,168,100
2021,17260,North West Rural Electric Coop,IA,123,.
2021,17261,Slope Electric Coop Inc,ND,55,.
2021,17267,Sioux Valley SW Elec Coop,MN,32,.
2021,17267,Sioux Valley SW Elec Coop,SD,133,.
2021,17324,Slinger Utilities,WI,1,1
2021,17452,City of Smithville - (TN),TN,8,8
2021,17470,PUD 1 of Snohomish County,WA,387,296
2021,17512,Village of Solvay - (NY),NY,15,.
2021,17534,"South Alabama Elec Coop, Inc",AL,50,0
2021,17539,"Dominion Energy South Carolina, Inc",SC,786,0
2021,17540,"South Central Ark El Coop, Inc",AR,23,23
2021,17543,South Carolina Public Service Authority,SC,291,253
2021,17550,South Central Electric Assn,MN,75,0
2021,17561,South Plains Electric Coop Inc,TX,175,154
2021,17564,South Kentucky Rural E C C,KY,143,0
2021,17564,South Kentucky Rural E C C,TN,6,0
2021,17565,South Louisiana Elec Coop Assn,LA,37,0
2021,17572,South River Elec Member Corp,NC,120,120
2021,17577,City of South Sioux City,NE,19,11
2021,17585,"Southeastern IL Elec Coop, Inc",IL,131,1
2021,17592,Southeast Colorado Power Assn,CO,59,.
2021,17599,Southeastern Indiana R E M C,IN,20,.
2021,17603,Southeastern Electric Coop Inc - (OK),OK,32,31
2021,17609,Southern California Edison Co,CA,"4,453","2,554"
2021,17612,Bear Valley Electric Service,CA,26,0
2021,17633,Southern Indiana Gas & Elec Co,IN,234,8
2021,17637,Southern Maryland Elec Coop Inc,MD,247,0
2021,17642,Southern Public Power District,NE,223,0
2021,17646,"Southern Pine Elec Coop, Inc",AL,37,0
2021,17647,Southern Pine Electric Cooperative,MS,124,.
2021,17671,Southwest Arkansas E C C,AR,97,97
2021,17671,Southwest Arkansas E C C,OK,1,1
2021,17671,Southwest Arkansas E C C,TX,5,5
2021,17683,Southwest Mississippi E P A,MS,67,0
2021,17684,Southwest Louisiana E M C,LA,169,169
2021,17692,Southwest Public Power Dist,NE,74,.
2021,17693,"Southwest Texas Elec Coop, Inc",TX,48,48
2021,17694,Southwest Tennessee E M C,TN,78,0
2021,17697,Southwestern Electric Coop Inc - (IL),IL,87,0
2021,17698,Southwestern Electric Power Co,AR,144,0
2021,17698,Southwestern Electric Power Co,LA,319,0
2021,17698,Southwestern Electric Power Co,TX,288,0
2021,17715,Southwestern Electric Coop Inc - (NM),CO,1,.
2021,17715,Southwestern Electric Coop Inc - (NM),NM,9,0
2021,17715,Southwestern Electric Coop Inc - (NM),OK,1,.
2021,17715,Southwestern Electric Coop Inc - (NM),TX,2,.
2021,17718,Southwestern Public Service Co,NM,194,.
2021,17718,Southwestern Public Service Co,TX,395,.
2021,17732,Spanish Fork City Corporation,UT,24,.
2021,17740,City of Sparta,TN,3,0
2021,17826,"Springer Electric Coop, Inc",NM,16,0
