Data Year,Utility Number,Utility Name,Ownership,State,BA Code,Total Revenue (Thousand Dollars),Total Sales (MWh),Total Customers,Water Heater,Net Metering,Demand Side Management,Time Based Programs
2021,6210,City of Farnhamville - (IA),Municipal,IA,MISO,517.0,"4,378",297,.,N,N,N
2021,6496,City of Fonda - (IA),Municipal,IA,MISO,498.8,"4,550",368,.,N,Y,N
2021,6501,City of Fontanelle - (IA),Municipal,IA,MISO,596.0,"5,418",484,.,N,N,N
2021,6579,City of Forest City- (IA),Municipal,IA,MISO,"5,330.0","56,468","2,173",.,Y,N,N
2021,6722,Franklin Rural Electric Coop - (IA),Cooperative,IA,MISO,"7,581.0","61,869","1,946",.,Y,N,N
2021,6759,City of Fredericksburg - (IA),Municipal,IA,MISO,"2,199.0","17,673",527,.,N,N,N
2021,7295,City of Glidden - (IA),Municipal,IA,MISO,900.0,"8,681",683,.,N,N,N
2021,7303,Raccoon Valley Electric Cooperative,Cooperative,IA,MISO,"14,232.3","129,141","2,760",.,Y,Y,N
2021,7424,Gowrie Municipal Utilities,Municipal,IA,MISO,"1,004.4","7,493",601,.,N,N,N
2021,7442,Grafton Electric - (IA),Municipal,IA,MISO,218.3,"1,777",160,.,N,Y,N
2021,7443,City of Graettinger - (IA),Municipal,IA,MISO,927.8,"9,238",507,.,N,N,N
2021,7486,City of Grand Junction - (IA),Municipal,IA,MISO,647.0,"4,734",455,.,N,N,N
2021,7626,City of Greenfield - (IA),Municipal,IA,MISO,"4,294.0","47,044","1,249",.,N,N,N
2021,7720,"Grundy Electric Coop, Inc",Cooperative,IA,AECI,414.3,"3,278",229,.,Y,Y,N
2021,7743,Grundy Center Mun Light & Power,Municipal,IA,MISO,"2,466.0","26,631","1,587",.,N,N,N
2021,7750,Guthrie County Rural E C A,Cooperative,IA,MISO,"13,460.4","166,165","4,830",.,Y,N,N
2021,7837,City of Guttenberg,Municipal,IA,MISO,"2,381.0","17,500","1,390",.,Y,N,N
2021,7864,Grundy County Rural Elec Coop,Cooperative,IA,MISO,"8,565.9","86,591","2,273",.,N,Y,N
2021,8122,Harlan Municipal Utilities - (IA),Municipal,IA,MISO,"6,170.0","58,256","2,912",.,Y,N,Y
2021,8214,City of Hartley - (IA),Municipal,IA,SWPP,"1,676.0","19,581",943,.,N,Y,N
2021,8283,Harrison County Rrl Elec Coop,Cooperative,IA,SWPP,"13,077.7","135,771","3,822",.,Y,N,N
2021,8288,City of Hawarden - (IA),Municipal,IA,MISO,"2,488.5","25,700","1,331",.,N,Y,N
2021,8610,City of Hinton,Municipal,IA,MISO,"1,109.3","10,551",404,.,N,N,N
2021,8847,City of Hopkinton - (IA),Municipal,IA,MISO,645.0,"4,812",384,.,N,N,N
2021,8966,Hudson Municipal Electric Utility,Municipal,IA,MISO,"1,935.8","13,404","1,170",.,N,N,N
2021,9275,Indianola Municipal Utilities,Municipal,IA,MISO,"15,451.0","124,096","7,355",.,Y,Y,Y
2021,10172,City of Marathon - (IA),Municipal,IA,MISO,277.0,"1,790",187,.,N,N,N
2021,10181,Keosauqua Municipal Light & Pwr,Municipal,IA,SWPP,"1,460.6","13,525",766,.,N,N,N
2021,10265,City of Kimballton - (IA),Municipal,IA,SWPP,209.7,"2,231",214,.,N,Y,N
2021,10542,La Porte City Utilities,Municipal,IA,MISO,"1,757.0","15,860","1,201",.,N,N,N
2021,10606,City of Lake Mills,Municipal,IA,MISO,"2,334.0","22,092","1,249",.,Y,N,N
2021,10608,City of Lake Park - (IA),Municipal,IA,MISO,"1,224.0","12,506",650,.,N,N,N
2021,10617,City of Lake View - (IA),Municipal,IA,MISO,"1,987.0","21,664","1,362",.,N,Y,N
2021,10650,City of Lamoni - (IA),Municipal,IA,MISO,"2,119.0","21,497","1,127",.,N,N,N
2021,10706,City of Larchwood - (IA),Municipal,IA,MISO,819.0,"7,594",512,.,N,N,N
2021,10769,City of Laurens - (IA),Municipal,IA,SWPP,"2,087.0","25,038",829,.,N,Y,N
2021,10784,City of Lawler - (IA),Municipal,IA,MISO,334.0,"2,935",322,.,N,N,N
2021,10881,City of Lehigh - (IA),Municipal,IA,MISO,241.0,"2,115",247,.,N,N,N
2021,10908,City of Lenox - (IA),Municipal,IA,MISO,"1,732.0","15,313",739,.,N,N,N
2021,11093,City of Livermore- (IA),Municipal,IA,MISO,375.0,"2,697",220,.,N,N,N
2021,11141,City of Long Grove - (IA),Municipal,IA,MISO,363.4,"2,776",230,.,N,N,N
2021,11298,Lyon Rural Electric Coop,Cooperative,IA,SWPP,"10,192.0","108,544","2,286",.,Y,Y,N
2021,11568,Town of Manilla - (IA),Municipal,IA,MISO,533.0,"6,015",476,.,N,Y,N
2021,11581,City of Manning,Municipal,IA,SWPP,"3,018.0","36,232",872,.,N,Y,N
2021,11609,City of Mapleton- (IA),Municipal,IA,MISO,"1,496.0","13,059",757,.,N,Y,N
2021,12114,City of McGregor- (IA),Municipal,IA,MISO,834.6,"6,482",627,.,Y,Y,N
2021,12541,City of Milford - (IA),Municipal,IA,SWPP,"3,290.0","32,354","1,598",.,Y,Y,N
2021,12839,City of Montezuma - (IA),Municipal,IA,MISO,"1,848.7","19,959",914,.,N,N,N
2021,13038,City of Mt Pleasant - (IA),Municipal,IA,MISO,"8,774.5","71,567","4,092",.,Y,N,N
2021,13382,City of Neola - (IA),Municipal,IA,MISO,849.0,"5,009",462,.,N,N,N
2021,13444,City of New Hampton - (IA),Municipal,IA,MISO,"4,485.0","61,680","2,443",.,Y,N,N
2021,13468,New London Municipal Utilities,Municipal,IA,MISO,"1,775.5","14,156","1,251",.,N,N,N
2021,13675,Nishnabotna Valley R E C,Cooperative,IA,SWPP,"17,079.2","170,999","3,714",.,Y,N,N
2021,13684,Nobles Cooperative Electric,Cooperative,IA,MISO,19.9,168,11,.,Y,N,Y
2021,13990,City of Ogden - (IA),Municipal,IA,MISO,"1,881.3","13,040","1,157",.,Y,N,N
2021,14132,City of Onawa - (IA),Municipal,IA,MISO,"3,179.0","30,014","3,347",.,N,N,N
2021,14159,City of Orange City - (IA),Municipal,IA,MISO,"7,944.0","87,643","2,374",.,Y,Y,N
2021,14166,City of Orient - (IA),Municipal,IA,MISO,301.0,"2,386",227,.,N,Y,N
2021,14201,City of Osage - (IA),Municipal,IA,MISO,"4,785.0","53,337","2,395",.,N,Y,N
2021,14202,"Osceola Electric Coop, Inc",Cooperative,IA,SWPP,"7,146.9","73,931","1,242",.,Y,Y,N
2021,14433,City of Panora - (IA),Municipal,IA,MISO,"1,561.0","13,167",722,.,N,N,N
2021,14473,City of Paton - (IA),Municipal,IA,MISO,126.0,"1,718",142,.,N,N,N
2021,14577,City of Paullina - (IA),Municipal,IA,MISO,"1,080.0","8,855",668,.,N,N,Y
2021,14645,City of Pella - (IA),Municipal,IA,MISO,"17,420.7","190,346","5,095",.,Y,Y,N
2021,15180,City of Pocahontas - (IA),Municipal,IA,MISO,"2,007.0","20,648","1,161",.,N,N,N
2021,15377,City of Primghar - (IA),Municipal,IA,MISO,922.2,"8,527",649,.,N,N,N
2021,15751,City of Readlyn - (IA),Municipal,IA,MISO,689.0,"5,059",375,.,N,Y,N
2021,15846,City of Remsen - (IA),Municipal,IA,MISO,"1,481.0","17,532",876,.,N,Y,N
2021,15862,City of Renwick - (IA),Municipal,IA,MISO,596.0,"5,132",174,.,N,N,N
2021,16206,Rock Rapids Municipal Utility,Municipal,IA,SWPP,"2,353.8","27,790","1,408",.,N,Y,N
2021,16211,City of Rockford- (IA),Municipal,IA,MISO,949.0,"5,970",481,.,N,N,N
2021,16528,City of Sabula - (IA),Municipal,IA,MISO,559.0,"3,290",385,.,Y,N,N
2021,16628,City of Sanborn - (IA),Municipal,IA,SWPP,"2,607.8","28,005",767,.,N,Y,N
2021,16932,City of Sergeant Bluff - (IA),Municipal,IA,MISO,"3,233.8","32,556","2,056",.,N,Y,N
2021,16992,City of Stanton - (IA),Municipal,IA,MISO,601.0,"7,427",365,.,N,Y,N
2021,17046,City of Shelby - (IA),Municipal,IA,SWPP,697.0,"5,980",357,.,N,N,N
2021,17141,City of Sibley - (IA),Municipal,IA,MISO,"3,203.0","34,927","1,590",.,N,N,N
2021,17264,City of Sioux Center,Municipal,IA,MISO,"10,613.5","125,236","2,892",.,N,Y,N
2021,17643,"Southern Iowa Elec Coop, Inc",Cooperative,IA,AECI,"10,964.7","75,787","4,748",.,N,N,Y
2021,17783,City of Spencer - (IA),Municipal,IA,MISO,"12,477.0","150,403","6,492",.,N,Y,N
2021,18014,City of State Center - (IA),Municipal,IA,MISO,"2,013.6","15,413","1,014",.,Y,Y,N
2021,18177,City of Story City - (IA),Municipal,IA,MISO,"5,802.5","59,930","1,954",.,Y,N,N
2021,18201,City of Stratford - (IA),Municipal,IA,MISO,587.2,"4,750",411,.,Y,N,N
2021,18204,City of Strawberry Point,Municipal,IA,MISO,"1,044.0","8,061",712,.,N,N,N
2021,18231,City of Stuart - (IA),Municipal,IA,MISO,"1,853.6","13,498",946,.,N,N,N
2021,18301,City of Sumner - (IA),Municipal,IA,MISO,"2,302.5","15,759","1,154",.,Y,N,N
2021,18446,T I P Rural Electric Coop,Cooperative,IA,MISO,"15,161.9","146,558","6,526",.,Y,N,N
2021,18947,City of Tipton - (IA),Municipal,IA,MISO,"3,770.0","33,562","1,819",.,N,N,N
2021,19062,City of Traer - (IA),Municipal,IA,MISO,"1,584.0","14,255","1,107",.,Y,N,N
2021,19437,Western Iowa Power Coop,Cooperative,IA,SWPP,"13,382.5","98,476","5,559",.,Y,N,N
2021,19843,City of Villisca - (IA),Municipal,IA,MISO,"1,164.0","11,519",725,.,N,Y,N
2021,19865,City of Vinton - (IA),Municipal,IA,MISO,"4,569.0","40,929","2,496",.,N,N,N
2021,20025,City of Wall Lake - (IA),Municipal,IA,MISO,797.8,"8,254",538,.,N,Y,N
2021,20214,Waverly Municipal Elec Utility,Municipal,IA,MISO,"14,616.0","140,678","5,085",.,Y,N,Y
2021,20259,City of Webster City - (IA),Municipal,IA,MISO,"11,667.0","96,142","4,458",.,Y,Y,N
2021,20364,City of West Bend,Municipal,IA,MISO,"1,769.0","17,789",609,.,N,N,N
2021,20379,Town of Westfield - (IA),Municipal,IA,SWPP,85.9,754,76,.,N,N,N
2021,20380,City of West Liberty - (IA),Municipal,IA,MISO,"5,157.0","50,885","1,591",.,N,N,N
2021,20396,West Point Utility System,Municipal,IA,MISO,"1,481.0","13,409",765,.,Y,N,N
2021,20604,City of Whittemore - (IA),Municipal,IA,MISO,672.0,"5,563",323,.,N,N,N
2021,20789,City of Wilton,Municipal,IA,MISO,"2,567.0","24,236","1,528",.,N,N,N
2021,20835,City of Winterset - (IA),Municipal,IA,MISO,"5,925.0","46,464","3,135",.,N,N,N
2021,20846,City of Woolstock - (IA),Municipal,IA,MISO,212.0,"1,519",126,.,N,N,N
2021,20949,City of Woodbine - (IA),Municipal,IA,SWPP,"1,551.0","15,222",893,.,N,Y,N
2021,20951,Woodbury County Rural E C A,Cooperative,IA,SWPP,"9,154.5","72,353","3,397",.,Y,N,N
2021,22646,"United Electric Coop, Inc - (MO)",Cooperative,IA,AECI,"1,010.9","6,618",533,.,Y,N,N
2021,26765,Pella Cooperative Elec Assn,Cooperative,IA,MISO,"6,996.8","59,402","3,131",.,N,N,Y
2021,27269,City of Stanhope - (IA),Municipal,IA,MISO,512.6,"3,585",239,.,Y,N,N
2021,40390,City of Buffalo - (IA),Municipal,IA,MISO,636.0,"5,438",530,.,Y,N,N
2021,49986,Southwest Iowa Rural Elec Coop,Cooperative,IA,MISO,"11,477.2","102,284","5,980",.,N,N,N
2021,60080,Pleasant Hill Community Line,Cooperative,IA,MISO,555.4,"5,312",132,.,N,Y,N
2021,244,City of Albion - (ID),Municipal,ID,BPAT,296.0,"3,455",231,.,Y,N,N
2021,1956,City of Bonners Ferry,Municipal,ID,BPAT,"5,316.0","77,636","2,831",.,N,N,N
2021,2545,City of Burley - (ID),Municipal,ID,BPAT,"8,985.0","114,026","4,825",.,Y,N,N
2021,3739,Clearwater Power Company,Cooperative,ID,AVA,"19,590.5","178,305","9,975",.,Y,Y,N
2021,5584,East End Mutual Elec Co Ltd,Cooperative,ID,BPAT,"2,082.0","26,225",790,.,N,N,N
2021,6155,"Farmers Electric Company, Ltd - (ID)",Cooperative,ID,BPAT,236.0,"3,864",132,.,N,N,N
2021,7084,City of Declo - (ID),Municipal,ID,BPAT,27.0,321,130,.,N,N,N
2021,8532,City of Heyburn - (ID),Municipal,ID,BPAT,"6,283.6","61,386","1,860",.,N,N,N
2021,9186,"Idaho County L&P Coop Assn, Inc",Cooperative,ID,AVA,"6,412.1","58,073","4,234",.,Y,N,N
2021,11211,Lost River Electric Coop Inc,Cooperative,ID,PACE,"7,222.6","96,111","2,843",.,N,Y,N
2021,12609,City of Minidoka - (ID),Municipal,ID,BPAT,52.0,729,45,.,N,N,N
2021,15297,City of Plummer - (ID),Municipal,ID,AVA,"2,474.0","34,267","1,030",.,N,N,Y
2021,16416,City of Rupert - (ID),Municipal,ID,BPAT,"5,595.0","88,215","3,112",.,N,N,N
2021,17493,City of Soda Springs - (ID),Municipal,ID,PACE,"2,462.0","25,093","1,874",.,N,Y,N
2021,17576,"South Side Electric, Inc",Cooperative,ID,BPAT,"3,840.2","61,030","1,060",.,N,N,N
2021,20297,City of Weiser - (ID),Municipal,ID,BPAT,"3,322.0","52,472","3,328",.,N,N,N
2021,23586,"Vigilante Electric Coop, Inc",Cooperative,ID,NWMT,19.2,168,27,.,Y,N,N
2021,56536,Riverside Electric Cooperative,Cooperative,ID,IPCO,"1,515.0","24,077",611,.,N,N,N
2021,97,Adams Electric Coop,Cooperative,IL,MISO,"23,611.0","173,587","9,028",.,Y,Y,Y
2021,229,City of Albany - (IL),Municipal,IL,MISO,617.0,"4,784",480,.,N,N,N
2021,366,City of Allendale- (IL),Municipal,IL,MISO,368.6,"2,771",250,.,N,N,N
2021,406,City of Altamont - (IL),Municipal,IL,MISO,"2,426.0","22,018","1,562",.,Y,N,N
2021,1648,Village of Bethany - (IL),Municipal,IL,MISO,"1,225.0","7,900",690,.,N,N,N
2021,2188,City of Breese - (IL),Municipal,IL,MISO,"5,970.0","50,825","2,407",.,Y,N,N
2021,2634,City of Bushnell - (IL),Municipal,IL,MISO,"3,996.0","32,034","1,587",.,N,N,N
2021,2776,Cairo Public Utility Company,Municipal,IL,MISO,"6,744.5","60,523","1,196",.,N,N,N
2021,3037,City of Carlyle - (IL),Municipal,IL,MISO,"3,802.0","31,281","2,031",.,N,N,N
2021,3040,City of Carmi - (IL),Municipal,IL,MISO,"7,548.0","46,720","3,120",.,Y,N,N
2021,3153,City of Casey - (IL),Municipal,IL,MISO,"2,876.0","26,475","1,903",.,N,N,N
2021,3405,Village of Chatham - (IL),Municipal,IL,MISO,"8,779.0","81,649","6,702",.,N,N,N
2021,3726,Clay Electric Coop Inc,Cooperative,IL,MISO,"6,829.0","51,086","3,301",.,Y,N,N
2021,3806,"Clinton County Elec Coop, Inc",Cooperative,IL,MISO,"15,970.0","141,001","6,159",.,Y,N,N
2021,5531,Enerstar Power Corp,Cooperative,IL,MISO,"12,916.6","85,494","5,239",.,Y,N,N
2021,6141,City of Fairfield- (IL),Municipal,IL,MISO,"7,806.0","54,637","3,157",.,N,N,N
2021,6192,City of Farmer City - (IL),Municipal,IL,MISO,"2,312.0","16,530","1,325",.,N,N,N
2021,6417,City of Flora - (IL),Municipal,IL,MISO,"12,971.0","103,081","2,776",.,Y,N,N
2021,6764,Village of Freeburg - (IL),Municipal,IL,MISO,"5,076.0","38,338","2,260",.,Y,N,N
2021,7095,City of Geneseo - (IL),Municipal,IL,MISO,"7,881.8","64,511","3,780",.,Y,N,N
2021,7633,Village of Greenup - (IL),Municipal,IL,MISO,"2,301.0","17,589",922,.,N,N,N
2021,8573,City of Highland,Municipal,IL,MISO,"15,194.7","122,307","6,878",.,Y,N,N
2021,8824,M J M Electric Cooperative Inc,Cooperative,IL,MISO,"20,081.0","134,162","9,413",.,Y,N,N
2021,9209,Illinois Rural Electric Coop,Cooperative,IL,MISO,"32,609.0","186,358","10,297",.,N,Y,Y
2021,11736,City of Marshall - (IL),Municipal,IL,MISO,"7,603.0","64,289","2,885",.,Y,N,N
2021,11790,City of Mascoutah - (IL),Municipal,IL,MISO,"8,528.0","57,507","3,820",.,Y,N,N
2021,12070,McDonough Power Coop,Cooperative,IL,MISO,"11,078.5","72,507","5,067",.,Y,N,N
2021,12167,City of McLeansboro - (IL),Municipal,IL,MISO,"3,315.0","22,996","1,520",.,N,N,N
2021,12388,City of Metropolis - (IL),Municipal,IL,MISO,"8,972.0","70,848","3,635",.,N,N,N
2021,12803,"Monroe County Elec Coop, Inc",Cooperative,IL,MISO,"16,847.0","115,096","7,497",.,Y,Y,N
2021,13560,City of Newton - (IL),Municipal,IL,MISO,"2,999.0","24,780","1,625",.,Y,N,N
2021,13993,City of Oglesby - (IL),Municipal,IL,MISO,"5,623.0","50,453","2,385",.,N,N,N
2021,15388,City of Princeton - (IL),Municipal,IL,MISO,"11,912.0","96,084","5,049",.,N,N,N
2021,15686,Village of Rantoul - (IL),Municipal,IL,MISO,"16,766.0","147,550","6,086",.,Y,N,N
2021,15772,City of Red Bud - (IL),Municipal,IL,MISO,"5,714.0","48,804","2,124",.,Y,N,N
2021,16092,Village of Riverton - (IL),Municipal,IL,MISO,"3,267.7","26,509","1,729",.,Y,N,N
2021,16198,City of Rock Falls - (IL),Municipal,IL,MISO,"11,965.0","67,988","5,365",.,Y,N,N
2021,16269,City of Roodhouse - (IL),Municipal,IL,MISO,"1,422.0","10,043",952,.,Y,N,N
2021,16420,Rural Electric Conven Coop,Cooperative,IL,MISO,"13,382.0","110,548","5,910",.,Y,N,N
2021,17631,Southern Illinois Elec Coop,Cooperative,IL,MISO,"26,952.0","182,126","11,206",.,Y,N,N
2021,17838,"Spoon River Electric Coop, Inc",Cooperative,IL,MISO,"10,325.0","63,188","4,960",.,N,N,N
2021,18277,City of Sullivan - (IL),Municipal,IL,MISO,"7,046.0","68,642","3,085",.,Y,N,N
2021,20180,City of Waterloo - (IL),Municipal,IL,MISO,"11,000.0","83,268","5,057",.,Y,N,N
2021,20824,Village of Winnetka - (IL),Municipal,IL,PJM,"16,334.2","122,566","5,013",.,Y,N,Y
2021,29296,Western Illinois Elec Coop,Cooperative,IL,MISO,"9,528.0","69,722","3,648",.,Y,N,N
2021,40367,Village of Ladd - (IL),Municipal,IL,MISO,"1,404.0","11,188",674,.,N,N,N
2021,157,Town of Advance - (IN),Municipal,IN,MISO,533.2,"4,124",275,.,N,N,N
2021,789,Town of Argos,Municipal,IN,MISO,"3,454.5","31,748",866,.,N,N,N
2021,1028,Town of Avilla - (IN),Municipal,IN,PJM,"3,606.0","35,456","1,192",.,N,N,N
2021,1119,Town of Bainbridge - (IN),Municipal,IN,MISO,666.5,"5,854",391,.,N,N,N
2021,1208,Town of Bargersville - (IN),Municipal,IN,MISO,"6,787.0","44,377","3,742",.,Y,N,N
2021,2192,Bremen Electric Light & Power Co,Municipal,IN,MISO,"12,679.0","150,054","2,408",.,Y,Y,Y
2021,2289,Town of Brooklyn,Municipal,IN,MISO,840.7,"7,474",556,.,N,N,N
2021,2304,Town of Brookston - (IN),Municipal,IN,MISO,"1,434.8","11,837",840,.,N,N,N
2021,2964,Cannelton Utilities,Municipal,IN,MISO,"1,166.8","12,435",944,.,N,N,N
2021,3230,Town of Centerville - (IN),Municipal,IN,MISO,"2,657.6","23,775","1,414",.,N,N,N
2021,3323,Town of Chalmers - (IN),Municipal,IN,MISO,494.6,"4,440",345,.,N,N,N
2021,3815,Town of Coatesville - (IN),Municipal,IN,MISO,559.3,"4,797",324,.,N,N,N
2021,4007,City of Columbia City - (IN),Municipal,IN,PJM,"10,986.0","91,457","4,912",.,N,N,N
2021,4429,City of Covington - (IN),Municipal,IN,MISO,"2,613.0","24,490","1,631",.,N,N,N
2021,4486,Town of Crane - (IN),Municipal,IN,MISO,127.0,784,93,.,N,N,N
2021,4799,Darlington Light & Power Co,Municipal,IN,MISO,"2,049.6","19,351",677,.,N,N,N
2021,5071,Town of Dunreith - (IN),Municipal,IN,MISO,186.0,"1,333",150,.,N,N,N
2021,5392,Dublin Municipal Electric Util,Municipal,IN,MISO,567.0,"3,982",500,.,N,N,N
2021,5655,Edinburgh Municipal Utilities,Municipal,IN,MISO,"9,110.0","83,329","2,803",.,N,N,N
2021,5928,Town of Etna Green,Municipal,IN,MISO,987.2,"7,354",364,.,N,N,N
2021,6276,Town of Ferdinand - (IN),Municipal,IN,MISO,"3,709.3","46,757",848,.,N,N,N
2021,6425,Flora Utilities,Municipal,IN,PJM,"2,002.0","19,303","1,382",.,N,N,N
2021,6735,Town of Frankton - (IN),Municipal,IN,PJM,"1,912.0","16,261","1,116",.,N,N,N
2021,6848,Fulton County Rural E M C,Cooperative,IN,MISO,"14,152.0","114,901","6,108",.,N,N,N
2021,6907,City of Greendale,Municipal,IN,MISO,"7,987.0","109,527","2,195",.,Y,N,N
2021,6970,City of Garrett,Municipal,IN,PJM,"9,024.0","84,562","3,390",.,N,N,N
2021,6993,City of Gas City - (IN),Municipal,IN,PJM,"5,952.3","56,897","3,243",.,N,N,N
2021,7907,City of Hagerstown - (IN),Municipal,IN,MISO,"2,020.4","21,540","1,170",.,N,N,N
2021,8466,Henry County Rural E M C,Cooperative,IN,MISO,"23,852.0","192,568","9,628",.,Y,N,N
2021,9088,City of Huntingburg - (IN),Municipal,IN,MISO,"8,315.0","77,590","3,625",.,N,N,N
2021,9646,Town of Jamestown - (IN),Municipal,IN,MISO,"1,600.8","17,263",545,.,N,N,N
2021,9666,Jay County Rural E M C,Cooperative,IN,PJM,"20,821.0","181,522","5,433",.,Y,N,N
2021,10330,Town of Kingsford Heights,Municipal,IN,MISO,588.6,"5,064",511,.,N,N,N
2021,10407,Town of Knightstown - (IN),Municipal,IN,PJM,"2,690.0","19,600","1,709",.,N,N,N
2021,10562,Lagrange County Rural E M C,Cooperative,IN,MISO,"12,779.0","97,776","7,259",.,Y,Y,N
2021,10568,Town of Ladoga - (IN),Municipal,IN,MISO,972.2,"7,817",622,.,N,N,N
2021,10798,Lawrenceburg Municipal Utils,Municipal,IN,MISO,"14,417.2","137,302","3,515",.,N,N,N
2021,10961,City of Lewisville - (IN),Municipal,IN,MISO,396.0,"1,902",225,.,N,N,N
2021,11055,City of Linton - (IN),Municipal,IN,MISO,"7,262.5","60,185","3,550",.,Y,N,N
2021,11767,Marshall County Rural E M C,Cooperative,IN,MISO,"15,186.4","103,402","7,363",.,Y,N,N
2021,12406,Miami-Cass County Rural E M C,Cooperative,IN,MISO,"15,817.0","127,323","6,095",.,Y,N,N
2021,12476,Town of Middletown - (IN),Municipal,IN,MISO,"2,036.0","17,760","1,462",.,N,N,N
2021,12840,Town of Montezuma - (IN),Municipal,IN,MISO,"1,681.0","15,851",597,.,N,N,N
2021,13423,Town of New Carlisle- (IN),Municipal,IN,PJM,"1,699.7","12,410",991,.,N,N,N
2021,13566,Newton County Rural E M C,Cooperative,IN,MISO,"6,821.4","61,505","1,402",.,Y,N,N
2021,13782,City of New Ross - (IN),Municipal,IN,MISO,304.4,"2,643",214,.,N,N,N
2021,14160,Orange County Rural E M C,Cooperative,IN,MISO,"15,655.4","120,887","8,079",.,Y,Y,Y
2021,14435,Town of Paoli,Municipal,IN,MISO,"3,877.0","31,959","1,832",.,N,N,N
2021,14471,Parke County Rural E M C,Cooperative,IN,MISO,"25,964.5","183,780","12,478",.,Y,N,Y
2021,14659,Town of Pendleton - (IN),Municipal,IN,MISO,"7,783.0","68,126","3,100",.,Y,N,N
2021,15116,Town of Pittsboro - (IN),Municipal,IN,MISO,"1,238.9","10,679",789,.,N,N,N
2021,15860,City of Rensselaer - (IN),Municipal,IN,MISO,"11,277.8","102,807","3,261",.,N,N,N
2021,16068,City of Rising Sun - (IN),Municipal,IN,MISO,"4,040.0","40,470","1,614",.,N,N,N
2021,16219,Town of Rockville - (IN),Municipal,IN,MISO,"3,652.3","17,793","1,897",.,N,N,N
2021,16830,City of Scottsburg - (IN),Municipal,IN,MISO,"13,196.0","133,471","3,765",.,Y,N,N
2021,17589,Town of South Whitley - (IN),Municipal,IN,PJM,"1,732.9","18,046",918,.,N,N,N
2021,17790,Town of Spiceland - (IN),Municipal,IN,PJM,"1,426.0","14,091",604,.,N,N,N
2021,18100,Steuben County Rural E M C,Cooperative,IN,MISO,"22,406.0","201,473","9,691",.,N,N,N
2021,18250,Town of Straughn - (IN),Municipal,IN,MISO,168.0,"1,628",159,.,N,N,N
2021,18538,City of Tell City - (IN),Municipal,IN,MISO,"16,867.8","178,923","4,262",.,Y,N,N
2021,18887,City of Thorntown - (IN),Municipal,IN,MISO,"1,450.0","14,255",879,.,N,N,N
2021,18942,Tipton Municipal Electric Util,Municipal,IN,MISO,"12,198.0","119,950","4,272",.,N,N,N
2021,19227,City of Troy - (IN),Municipal,IN,MISO,"1,360.7","12,433",306,.,Y,N,N
2021,19771,Town of Veedersburg - (IN),Municipal,IN,MISO,"4,515.3","44,210","1,259",.,N,N,N
2021,20021,Town of Walkerton - (IN),Municipal,IN,MISO,"3,942.0","36,290","1,555",.,N,N,N
2021,20111,Warren County Rural E M C,Cooperative,IN,MISO,"13,812.2","105,783","4,897",.,Y,N,Y
2021,20122,Town of Warren - (IN),Municipal,IN,PJM,"1,899.0","17,435",872,.,N,N,N
2021,20139,City of Washington - (IN),Municipal,IN,PJM,"18,230.7","177,286","7,606",.,N,N,N
2021,20226,City of Waynetown - (IN),Municipal,IN,PJM,618.7,"5,480",522,.,Y,N,N
2021,20730,City of Williamsport - (IN),Municipal,IN,MISO,"2,644.0","21,926",991,.,N,N,N
2021,20792,Town of Winamac - (IN),Municipal,IN,MISO,"6,732.6","54,270","2,074",.,Y,N,N
2021,385,City of Alma - (KS),Municipal,KS,SWPP,"1,532.0","13,190",484,.,N,N,N
2021,408,City of Altamont - (KS),Municipal,KS,SWPP,993.6,"8,288",562,.,Y,N,N
2021,701,City of Anthony - (KS),Municipal,KS,SWPP,"3,911.0","29,000","1,926",.,N,N,N
2021,764,City of Arcadia - (KS),Municipal,KS,SWPP,227.7,"1,618",164,.,N,N,N
2021,832,City of Arma - (KS),Municipal,KS,SWPP,"1,542.0","7,694",820,.,N,N,N
2021,911,City of Ashland - (KS),Municipal,KS,SWPP,"1,075.0","12,556",700,.,N,N,N
2021,989,City of Attica - (KS),Municipal,KS,SWPP,552.2,"5,315",501,.,N,N,N
2021,998,City of Augusta - (KS),Municipal,KS,SWPP,"8,450.0","61,279","4,362",.,N,N,N
2021,1033,City of Axtell - (KS),Municipal,KS,SWPP,369.0,"2,921",231,.,N,N,N
2021,1148,City of Baldwin City- (KS),Municipal,KS,SWPP,"4,667.0","32,968","2,040",.,Y,N,N
2021,1512,City of Belleville - (KS),Municipal,KS,SWPP,"2,775.0","23,778","1,391",.,N,N,N
2021,1525,City of Beloit - (KS),Municipal,KS,SWPP,"4,452.4","43,014","2,303",.,N,N,N
2021,1726,City of Blue Mound - (KS),Municipal,KS,SWPP,233.4,"1,558",147,.,N,N,N
2021,2270,City of Bronson,Municipal,KS,SWPP,237.0,"1,535",137,.,N,N,N
2021,2354,Brown-Atchison E C A Inc,Cooperative,KS,SWPP,"7,105.8","47,728","3,296",.,Y,N,N
2021,2547,City of Burlingame - (KS),Municipal,KS,SWPP,696.4,"6,908",679,.,N,N,N
2021,2551,City of Burlington - (KS),Municipal,KS,SWPP,"3,841.0","32,468","1,625",.,Y,N,N
2021,2641,"Butler Rural El Coop Assn, Inc - (KS)",Cooperative,KS,SWPP,"19,549.0","135,502","7,696",.,Y,N,Y
