Utility Characteristics,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Facility Number,Facility Name,Utility Number,Utility Name,STATE,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2021,56300,Jersey-Atlantic Wind Farm,50123,"Leeward Asset Management, LLC",NJ,PJM,0.0,0,0,793.0,"9,982",1,0.0,0,0,0.0,0,0,793.0,"9,982",1
2021,58292,Jewish Community Center PV,61012,AES Distributed Energy,AZ,AZPS,0.0,0,0,372.0,"2,109",1,0.0,0,0,0.0,0,0,372.0,"2,109",1
2021,61878,John A Logan College Solar,63359,"REA Investments, LLC",IL,MISO,508.0,"2,512",1,0.0,0,0,0.0,0,0,0.0,0,0,508.0,"2,512",1
2021,57723,"Johnson Matthey, Inc. Solar",56976,"Constellation Solar New Jersey II, LLC",NJ,PJM,0.0,0,0,0.0,0,0,460.0,"7,077",1,0.0,0,0,460.0,"7,077",1
2021,62739,KDC Solar ASGM,62649,KDC Solar ASGM LLC,NJ,PJM,0.0,0,0,0.0,0,0,486.0,"6,958",1,0.0,0,0,486.0,"6,958",1
2021,62746,KDC Solar CSCP LLC,62666,KDC Solar CSCP LLC,NJ,PJM,0.0,0,0,461.0,"4,789",1,0.0,0,0,0.0,0,0,461.0,"4,789",1
2021,59910,"KDC Solar PR1, LLC",59678,"KDC Solar PR1, LLC",NJ,PJM,0.0,0,0,"2,349.0","28,892",1,0.0,0,0,0.0,0,0,"2,349.0","28,892",1
2021,65691,KSU Trumbull,62915,Madison Energy Holdings LLC,OH,PJM,0.0,0,0,82.0,729,1,0.0,0,0,0.0,0,0,82.0,729,1
2021,10805,Kenilworth Energy Facility,5530,E F Kenilworth LLC,NJ,PJM,0.0,0,0,0.0,0,0,"5,960.0","71,451",1,0.0,0,0,"5,960.0","71,451",1
2021,64030,Kenmare - Sullivan Community College,61944,MN8 Energy LLC,NY,NYIS,0.0,0,0,156.0,"2,489",1,0.0,0,0,0.0,0,0,156.0,"2,489",1
2021,58239,Kent County-Kennedyville,63249,Terraform Arcadia,MD,PJM,0.0,0,0,152.0,"1,744",1,0.0,0,0,0.0,0,0,152.0,"1,744",1
2021,59098,Kettering Solar 1,60947,Tesla Inc.,CA,CISO,0.0,0,0,189.0,"1,598",1,0.0,0,0,0.0,0,0,189.0,"1,598",1
2021,59099,Kettering Solar 2,60947,Tesla Inc.,CA,CISO,0.0,0,0,171.0,"1,428",1,0.0,0,0,0.0,0,0,171.0,"1,428",1
2021,61628,Kilroy Solar,61227,Nautilus Solar Solutions,CA,CISO,0.0,0,0,832.0,"6,932",8,0.0,0,0,0.0,0,0,832.0,"6,932",8
2021,62614,Kinder Morgan Fordham,62067,EnterSolar,NY,NYIS,0.0,0,0,945.0,"3,798",2,0.0,0,0,0.0,0,0,945.0,"3,798",2
2021,58240,Kit Carson,63249,Terraform Arcadia,NM,PNM,0.0,0,0,477.0,"2,833",1,0.0,0,0,0.0,0,0,477.0,"2,833",1
2021,57119,Koda Biomass Plant,56413,Koda Energy LLC,MN,MISO,0.0,0,0,0.0,0,0,"4,223.0","48,178",1,0.0,0,0,"4,223.0","48,178",1
2021,57009,Kohls San Bernardino Solar Facility,61219,Longroad Energy Services LLC,CA,CISO,0.0,0,0,224.0,"1,455",1,0.0,0,0,0.0,0,0,224.0,"1,455",1
2021,60765,L'Oreal Franklin,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,190.0,"1,640",1,0.0,0,0,0.0,0,0,190.0,"1,640",1
2021,60766,L'Oreal Monmouth,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,389.0,"2,508",1,0.0,0,0,0.0,0,0,389.0,"2,508",1
2021,57868,L'Oreal Piscataway,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,120.0,"1,050",1,0.0,0,0,0.0,0,0,120.0,"1,050",1
2021,63413,LTMUA,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,75.0,"1,701",1,0.0,0,0,0.0,0,0,75.0,"1,701",1
2021,64142,LabCorp Engine,60571,"AEP Onsite Partners, LLC",NJ,PJM,0.0,0,0,72.0,727,1,0.0,0,0,0.0,0,0,72.0,727,1
2021,58539,Lake Pleasant WTP,61944,MN8 Energy LLC,AZ,AZPS,0.0,0,0,"1,058.0","14,482",1,0.0,0,0,0.0,0,0,"1,058.0","14,482",1
2021,59744,Lakeland Electric Co. (FL)-Airport 1,61219,Longroad Energy Services LLC,FL,TEC,0.0,0,0,556.0,"2,205",1,0.0,0,0,0.0,0,0,556.0,"2,205",1
2021,62454,Lakewood Cheddar School,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,64.0,"1,060",1,0.0,0,0,0.0,0,0,64.0,"1,060",1
2021,58634,Lancaster Baptist Church,60947,Tesla Inc.,CA,CISO,0.0,0,0,183.0,"1,656",1,0.0,0,0,0.0,0,0,183.0,"1,656",1
2021,58963,Las Virgenes Municipal Water District,60947,Tesla Inc.,CA,CISO,0.0,0,0,149.0,"1,415",1,0.0,0,0,0.0,0,0,149.0,"1,415",1
2021,58703,Lenape II,58638,"Lenape Solar II, LLC",IN,MISO,0.0,0,0,957.0,"4,251",1,0.0,0,0,0.0,0,0,957.0,"4,251",1
2021,61389,Letchworth Solar Project,60571,"AEP Onsite Partners, LLC",NY,NYIS,0.0,0,0,184.0,"1,900",1,0.0,0,0,0.0,0,0,184.0,"1,900",1
2021,62274,Liberty HS Solar Project,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,316.0,"2,635",1,0.0,0,0,0.0,0,0,316.0,"2,635",1
2021,58231,Lincoln Financial Field,58203,NRG Energy Center Eagles LLC,PA,PJM,0.0,0,0,482.0,"2,921",1,0.0,0,0,0.0,0,0,482.0,"2,921",1
2021,65382,Lincoln WWTF Hybrid,64724,"Lincoln Solar Star, LLC",CA,CISO,0.0,0,0,140.0,"1,961",1,0.0,0,0,0.0,0,0,140.0,"1,961",1
2021,60060,Lindberg FIeld Solar,59791,Lindberg Field Solar I LLC,CA,CISO,0.0,0,0,618.0,"4,014",1,0.0,0,0,0.0,0,0,618.0,"4,014",1
2021,60026,Little Rock Pham Solar,63249,Terraform Arcadia,CA,LDWP,0.0,0,0,916.0,"7,826",1,0.0,0,0,0.0,0,0,916.0,"7,826",1
2021,57768,Longwood Gardens,57078,Ecogy Pennsylvania Systems LLC,PA,PJM,0.0,0,0,171.0,"1,875",1,0.0,0,0,0.0,0,0,171.0,"1,875",1
2021,55217,Los Medanos Energy Center,2843,Los Medanos Energy Center LLC,CA,CISO,0.0,0,0,0.0,0,0,"28,856.0","554,760",2,0.0,0,0,"28,856.0","554,760",2
2021,60769,Lower Cape May HS,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,137.0,"2,378",1,0.0,0,0,0.0,0,0,137.0,"2,378",1
2021,59135,Ludlow Landfill,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,166.0,"3,015",1,0.0,0,0,0.0,0,0,166.0,"3,015",1
2021,58914,MCAGCC Cogen Plant,58789,DOD USMC Marine Air Ground Combat,CA,CISO,"2,494.0","16,626","1,500","2,470.0","16,355",14,0.0,0,0,0.0,0,0,"4,964.0","32,981","1,514"
2021,61350,MDFA Devens-Saratoga,63249,Terraform Arcadia,MA,ISNE,0.0,0,0,263.0,"3,455",1,0.0,0,0,0.0,0,0,263.0,"3,455",1
2021,60496,MEBA,60281,"Altus Power America Management, LLC",MD,PJM,0.0,0,0,188.0,"2,430",1,0.0,0,0,0.0,0,0,188.0,"2,430",1
2021,62323,Macy's MD Joppa Solar Project,61821,"Northstar Macy's Maryland 2015, LLC",CA,,0.0,0,0,372.0,"2,893",1,0.0,0,0,0.0,0,0,372.0,"2,893",1
2021,58522,Madera Community Hospital,59622,"Ahana Renewables, LLC",CA,CISO,0.0,0,0,299.0,"1,974",1,0.0,0,0,0.0,0,0,299.0,"1,974",1
2021,61725,Madison County,60571,"AEP Onsite Partners, LLC",NY,NYIS,0.0,0,0,221.0,"2,660",1,0.0,0,0,0.0,0,0,221.0,"2,660",1
2021,62639,Manchester Community College East,60584,Onyx Asset Services Group,CT,ISNE,0.0,0,0,96.0,"1,437",1,0.0,0,0,0.0,0,0,96.0,"1,437",1
2021,62640,Manchester Community College North,60584,Onyx Asset Services Group,CT,ISNE,0.0,0,0,73.0,"1,596",1,0.0,0,0,0.0,0,0,73.0,"1,596",1
2021,57005,Mariani Packing Vacaville Solar,56431,SunE U6 Holdings LLC,CA,CISO,0.0,0,0,279.0,"1,566",1,0.0,0,0,0.0,0,0,279.0,"1,566",1
2021,58410,Marshfield PV,63249,Terraform Arcadia,MA,ISNE,0.0,0,0,515.0,"5,145",1,0.0,0,0,0.0,0,0,515.0,"5,145",1
2021,58443,Martin Limestone Solar Array,58438,Sunstream Energy LLC,PA,PJM,0.0,0,0,0.0,0,0,123.0,"1,536",1,0.0,0,0,123.0,"1,536",1
2021,58412,Maynard PV,63249,Terraform Arcadia,MA,ISNE,0.0,0,0,91.0,"1,315",1,0.0,0,0,0.0,0,0,91.0,"1,315",1
2021,57646,McCormick & Co. Inc. at Belcamp,56975,"Constellation Solar Maryland, LLC",MD,PJM,0.0,0,0,0.0,0,0,275.0,"2,332",1,0.0,0,0,275.0,"2,332",1
2021,57662,McGraw Hill Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,0.0,"16,921",1,0.0,0,0,0.0,0,0,0.0,"16,921",1
2021,59277,Medford WWTP,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,198.0,"1,995",1,0.0,0,0,0.0,0,0,198.0,"1,995",1
2021,10883,Medical Area Total Energy Plant,12258,MATEP LLC,MA,ISNE,0.0,0,0,"41,710.0","277,970",6,0.0,0,0,0.0,0,0,"41,710.0","277,970",6
2021,61137,Medtronic Solar,63359,"REA Investments, LLC",PR,NA,0.0,0,0,644.0,"5,414",1,0.0,0,0,0.0,0,0,644.0,"5,414",1
2021,58882,Mercer County Community College,58754,Sunlight General Mercer Solar LLC,NJ,PJM,0.0,0,0,330.0,"9,928",1,0.0,0,0,0.0,0,0,330.0,"9,928",1
2021,57982,Meridian Vineyards,62060,CleanCapital,CA,CISO,0.0,0,0,286.0,"1,719",1,0.0,0,0,0.0,0,0,286.0,"1,719",1
2021,59136,Methuen Landfill,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,143.0,"1,568",1,0.0,0,0,0.0,0,0,143.0,"1,568",1
2021,10180,Metro Wastewater Reclamation District,19068,"Colorado Energy Nations Company, LLC",CO,PSCO,0.0,0,0,0.0,0,0,"1,518.0","36,628",1,0.0,0,0,"1,518.0","36,628",1
2021,58090,Middlesex Apple Orchard Solar,63068,CVI CleanCapital Solar 4 LLC,NJ,PJM,0.0,0,0,311.0,"6,906",1,0.0,0,0,0.0,0,0,311.0,"6,906",1
2021,10745,Midland Cogeneration Venture,12492,Midland Cogeneration Venture,MI,MISO,0.0,0,0,0.0,0,0,"13,110.0","364,247",2,0.0,0,0,"13,110.0","364,247",2
2021,59789,Millbrook School,60947,Tesla Inc.,NY,NYIS,0.0,0,0,145.0,"1,958",1,0.0,0,0,0.0,0,0,145.0,"1,958",1
2021,58822,Millville City Sewer Auth WTP,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,241.0,"1,716",1,0.0,0,0,0.0,0,0,241.0,"1,716",1
2021,63511,Mohonasen Central School District,60947,Tesla Inc.,NY,NYIS,0.0,0,0,147.0,"1,940",1,0.0,0,0,0.0,0,0,147.0,"1,940",1
2021,58633,Monterey Regional Water Pollution Control Agency,60947,Tesla Inc.,CA,CISO,0.0,0,0,182.0,"1,319",1,0.0,0,0,0.0,0,0,182.0,"1,319",1
2021,60820,Montgomery County Correctional Facility,60947,Tesla Inc.,MD,PJM,0.0,0,0,107.0,"2,389",1,0.0,0,0,0.0,0,0,107.0,"2,389",1
2021,63073,Mooseheart School Solar,62856,"Forefront Power, LLC",IL,PJM,0.0,0,0,104.0,"3,394",1,0.0,0,0,0.0,0,0,104.0,"3,394",1
2021,59942,Morgan Lancaster 1,63249,Terraform Arcadia,CA,CISO,0.0,0,0,255.0,"2,764",1,0.0,0,0,0.0,0,0,255.0,"2,764",1
2021,57362,Morgantown Solar Park,56701,The Hankin Group,PA,PJM,0.0,0,0,0.0,0,0,120.0,"1,766",1,0.0,0,0,120.0,"1,766",1
2021,55216,Morris Cogeneration LLC,54755,Morris Cogeneration LLC,IL,PJM,0.0,0,0,0.0,0,0,"13,258.0","466,014",1,0.0,0,0,"13,258.0","466,014",1
2021,63774,Mount Kisco Landfill Solar & Storage CSG,59474,BQ Energy LLC,NY,NYIS,289.0,900,110,0.0,0,0,0.0,0,0,0.0,0,0,289.0,900,110
2021,57471,Murray Hill Solar,56769,Consolidated Edison Development Inc.,NJ,PJM,0.0,0,0,0.0,0,0,181.0,"1,598",1,0.0,0,0,181.0,"1,598",1
2021,61003,Musgrave East Solar Farm,60643,Artemis Solar LLC,NY,NYIS,0.0,0,0,323.0,"3,073",1,0.0,0,0,0.0,0,0,323.0,"3,073",1
2021,61015,Musgrave West Solar Farm,60643,Artemis Solar LLC,NY,NYIS,0.0,0,0,327.0,"3,115",1,0.0,0,0,0.0,0,0,327.0,"3,115",1
2021,60857,NES Rutgers Solar,60516,NES Rutgers LLC,NJ,PJM,0.0,0,0,0.0,0,0,105.0,"1,163",1,0.0,0,0,105.0,"1,163",1
2021,62208,NIST Solar,60396,Constellation New Energy Inc.,MD,PJM,0.0,0,0,397.0,"5,440",1,0.0,0,0,0.0,0,0,397.0,"5,440",1
2021,57462,Napoleon Solar I,56780,Enfinity BNB Napoleon Solar LLC,OH,PJM,0.0,0,0,691.0,"13,021",1,0.0,0,0,0.0,0,0,691.0,"13,021",1
2021,62710,Nationals,63249,Terraform Arcadia,DC,PJM,0.0,0,0,97.0,"1,665",1,0.0,0,0,0.0,0,0,97.0,"1,665",1
2021,57764,Naval Air Weapons Station China Lake,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,"4,052.0","24,451",1,0.0,0,0,0.0,0,0,"4,052.0","24,451",1
2021,61737,Navy Yard Peaker Station,61353,Philadelphia Authority for Industrial Development,PA,PJM,0.0,0,0,0.0,0,0,502.0,"5,374",5,0.0,0,0,502.0,"5,374",5
2021,10427,New-Indy Ontario Mill,22091,New-Indy Ontario LLC,CA,CISO,0.0,0,0,0.0,0,0,"1,010.0","9,540",2,0.0,0,0,"1,010.0","9,540",2
2021,63363,Niagara Bottling Stockton,62067,EnterSolar,CA,CISO,0.0,0,0,85.0,"1,650",1,0.0,0,0,0.0,0,0,85.0,"1,650",1
2021,62682,Noland Wastewater Treatment Plant Hybrid,61204,"Today's Power, Inc.",AR,SWPP,0.0,0,0,444.0,"9,261",1,0.0,0,0,0.0,0,0,444.0,"9,261",1
2021,58748,North Bay Solar 1,61012,AES Distributed Energy,CA,CISO,0.0,0,0,278.0,"2,050",1,0.0,0,0,0.0,0,0,278.0,"2,050",1
2021,60806,North Bergen Solar,60268,"Hartz Solar, LLC",NJ,PJM,0.0,0,0,212.0,"2,158",1,0.0,0,0,0.0,0,0,212.0,"2,158",1
2021,60992,Northern Cardinal Solar,63249,Terraform Arcadia,NC,PJM,0.0,0,0,292.0,"3,775",1,0.0,0,0,0.0,0,0,292.0,"3,775",1
2021,61060,Novel - OYA of Mapleton CSG,62033,NRG MN Community LLC,MN,MISO,0.0,0,0,875.0,"4,835",1,0.0,0,0,0.0,0,0,875.0,"4,835",1
2021,57798,OBP Cogen,57120,OBP Cogen LLC,NY,NYIS,0.0,0,0,"7,663.0","45,324",1,0.0,0,0,0.0,0,0,"7,663.0","45,324",1
2021,50850,OLS Energy Chino,14265,OLS Energy-Chino,CA,CISO,0.0,0,0,0.0,0,0,"1,147.0","12,357",1,0.0,0,0,"1,147.0","12,357",1
2021,60913,Ohio Northern University Solar Site,60571,"AEP Onsite Partners, LLC",OH,PJM,0.0,0,0,508.0,"4,589",1,0.0,0,0,0.0,0,0,508.0,"4,589",1
2021,50413,Olmsted Waste Energy,21995,Olmsted County Public Works,MN,MISO,0.0,0,0,239.0,"1,986",1,0.0,0,0,0.0,0,0,239.0,"1,986",1
2021,60114,Oneida County- DPW,60947,Tesla Inc.,NY,ISNE,0.0,0,0,109.0,"1,821",1,0.0,0,0,0.0,0,0,109.0,"1,821",1
2021,60097,Onondaga County - Metro Water Board,60947,Tesla Inc.,NY,NYIS,0.0,0,0,52.0,"1,224",1,0.0,0,0,0.0,0,0,52.0,"1,224",1
2021,60098,Onondaga County - Oak Orchard WWTP,60947,Tesla Inc.,NY,NYIS,0.0,0,0,123.0,"1,986",1,0.0,0,0,0.0,0,0,123.0,"1,986",1
2021,60462,Onondaga County- Clearwater,60947,Tesla Inc.,NY,ISNE,0.0,0,0,140.0,"2,992",1,0.0,0,0,0.0,0,0,140.0,"2,992",1
2021,60232,Onondaga County- Jamesville,60947,Tesla Inc.,NY,NYIS,0.0,0,0,136.0,"2,708",1,0.0,0,0,0.0,0,0,136.0,"2,708",1
2021,61206,Onyx - Allen Harim,60584,Onyx Asset Services Group,DE,PJM,0.0,0,0,149.0,"1,718",1,0.0,0,0,0.0,0,0,149.0,"1,718",1
2021,60229,Orange County Solar Farm (NY),60947,Tesla Inc.,NY,ISNE,0.0,0,0,190.0,"2,383",1,0.0,0,0,0.0,0,0,190.0,"2,383",1
2021,58411,Orange PV,63249,Terraform Arcadia,MA,ISNE,194.0,"1,383",1,0.0,0,0,0.0,0,0,0.0,0,0,194.0,"1,383",1
2021,60112,Oregon Convention Center,60947,Tesla Inc.,OR,PACW,0.0,0,0,185.0,"1,850",1,0.0,0,0,0.0,0,0,185.0,"1,850",1
2021,58961,Oregon University System OIT Klamath Falls,60947,Tesla Inc.,OR,PACW,0.0,0,0,114.0,"2,708",1,0.0,0,0,0.0,0,0,114.0,"2,708",1
2021,59790,Oregon University System Rabbit Field,60947,Tesla Inc.,OR,PACW,0.0,0,0,90.0,"1,578",1,0.0,0,0,0.0,0,0,90.0,"1,578",1
2021,60818,Oswego County - Fulton Solar,60947,Tesla Inc.,NY,NYIS,0.0,0,0,87.0,"2,069",1,0.0,0,0,0.0,0,0,87.0,"2,069",1
2021,60038,Owens Corning Headquarters,58491,"Constellation Solar Holding, LLC",OH,PJM,0.0,0,0,313.0,"1,544",1,0.0,0,0,0.0,0,0,313.0,"1,544",1
2021,58550,Owens Corning at Bethlehem,58491,"Constellation Solar Holding, LLC",NY,NYIS,0.0,0,0,0.0,0,0,335.0,"3,405",1,0.0,0,0,335.0,"3,405",1
2021,62611,PFMG Solar Grossmont Helix LLC,62028,PFMG Solar Grossmont Helix LLC,CA,CISO,315.0,"2,252",1,0.0,0,0,0.0,0,0,0.0,0,0,315.0,"2,252",1
2021,64874,PG Solar 1,64378,IMG Energy Solutions,PA,PJM,0.0,0,0,225.0,"1,877",1,0.0,0,0,0.0,0,0,225.0,"1,877",1
2021,57773,Palo Verde College,58315,SSA Solar of CA 2 LLC,CA,CISO,0.0,0,0,369.0,"2,106",1,0.0,0,0,0.0,0,0,369.0,"2,106",1
2021,58293,Paradise Valley H.S. PV,61012,AES Distributed Energy,AZ,AZPS,0.0,0,0,491.0,"2,538",1,0.0,0,0,0.0,0,0,491.0,"2,538",1
2021,59544,Parlin Solar LLC,59287,Laurel Capital Partners,NJ,PJM,0.0,0,0,0.0,0,0,45.0,962,1,0.0,0,0,45.0,962,1
2021,55047,Pasadena Cogeneration,11059,Pasadena Cogeneration LP,TX,ERCO,0.0,0,0,0.0,0,0,"12,554.0","424,720",1,0.0,0,0,"12,554.0","424,720",1
2021,58896,Patriots Stadium,58769,Sunlight General Somerset Solar LLC,NJ,PJM,0.0,0,0,44.0,867,1,0.0,0,0,0.0,0,0,44.0,867,1
2021,62659,"Pecan Grove Solar, LLC",63184,CI-II Mitchell Holding LLC,NC,CPLE,0.0,0,0,590.0,"9,502",1,0.0,0,0,0.0,0,0,590.0,"9,502",1
2021,61185,Pfeffers,63249,Terraform Arcadia,MD,PJM,0.0,0,0,112.0,"2,485",1,0.0,0,0,0.0,0,0,112.0,"2,485",1
2021,60392,Pfizer Groton Fuel Cell,62093,Groton Fuel Cell 1 LLC,CT,ISNE,0.0,0,0,"3,329.0","40,077",1,0.0,0,0,0.0,0,0,"3,329.0","40,077",1
2021,60762,Pfizer Peapack Solar,63069,CVI CleanCapital Solar 5 LLC,NJ,PJM,0.0,0,0,374.0,"8,312",1,0.0,0,0,0.0,0,0,374.0,"8,312",1
2021,58708,Phoenix Airport East Economy Lot,58649,Solar Star Arizona II LLC,AZ,AZPS,0.0,0,0,173.0,"1,521",1,0.0,0,0,0.0,0,0,173.0,"1,521",1
2021,58709,Phoenix Airport Rental Car Center,58649,Solar Star Arizona II LLC,AZ,AZPS,0.0,0,0,452.0,"5,849",1,0.0,0,0,0.0,0,0,452.0,"5,849",1
2021,62735,Phoenix Solar South Farms LLC Solar Farm,62656,Phoenix Solar South Farms LLC,IL,MISO,0.0,0,0,"1,414.0","7,212",1,0.0,0,0,0.0,0,0,"1,414.0","7,212",1
2021,62075,Pima Community College,60947,Tesla Inc.,AZ,TEPC,0.0,0,0,135.0,"1,201",1,0.0,0,0,0.0,0,0,135.0,"1,201",1
2021,61104,Pima Community College - East Campus,60947,Tesla Inc.,AZ,TEPC,0.0,0,0,304.0,"2,769",1,0.0,0,0,0.0,0,0,304.0,"2,769",1
2021,63531,Pima Community College NW,60584,Onyx Asset Services Group,AZ,TEPC,0.0,0,0,307.0,"3,057",1,0.0,0,0,0.0,0,0,307.0,"3,057",1
2021,64873,Pittsburgh Airport Gas Plant,64378,IMG Energy Solutions,PA,PJM,0.0,0,0,"2,352.0","50,402",1,0.0,0,0,0.0,0,0,"2,352.0","50,402",1
2021,59364,Plainfield One Solar LLC,58258,SunRay Power LLC,NJ,PJM,0.0,0,0,0.0,0,0,97.0,"1,324",1,0.0,0,0,97.0,"1,324",1
2021,63015,Plott Hound Solar,62873,"Plott Hound Solar, LLC",NC,CPLE,0.0,0,0,435.0,"6,720",1,0.0,0,0,0.0,0,0,435.0,"6,720",1
2021,61892,Plumsted 537 LLC,61507,Plumsted 537 LLC,NJ,PJM,0.0,0,0,751.0,"34,508",1,0.0,0,0,0.0,0,0,751.0,"34,508",1
2021,59137,Plymouth Site 1,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,479.0,"5,989",1,0.0,0,0,0.0,0,0,479.0,"5,989",1
2021,58647,Port Richmond WWT Solar,57365,Consolidated Edison Solutions Inc,NY,NYIS,0.0,0,0,0.0,0,0,569.0,"1,569",1,0.0,0,0,569.0,"1,569",1
2021,62578,Preferred Freezer San Leandro,62067,EnterSolar,CA,CISO,0.0,0,0,302.0,"3,473",1,0.0,0,0,0.0,0,0,302.0,"3,473",1
2021,60447,Presbyterian Senior Living Service,63249,Terraform Arcadia,MD,PJM,0.0,0,0,114.0,"1,398",1,0.0,0,0,0.0,0,0,114.0,"1,398",1
2021,61822,"Princeton Energy Center, LLC",61440,Princeton Energy Center LLC,NJ,PJM,0.0,0,0,"1,008.0","21,415",1,0.0,0,0,0.0,0,0,"1,008.0","21,415",1
2021,61354,Princeton Solar Project,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,223.0,"3,572",1,0.0,0,0,0.0,0,0,223.0,"3,572",1
2021,58631,Queen Anne's County,60947,Tesla Inc.,MD,PJM,0.0,0,0,194.0,"2,697",1,0.0,0,0,0.0,0,0,194.0,"2,697",1
2021,62756,RC Energy AA LLC Solar Facility,62655,RC Energy AA LLC,NM,PNM,0.0,0,0,206.0,"2,049",1,0.0,0,0,0.0,0,0,206.0,"2,049",1
2021,60426,RCWD PV Project,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,675.0,"8,427",1,0.0,0,0,0.0,0,0,675.0,"8,427",1
2021,63455,RE-VFO LLC,63198,RE-VFO LLC,CA,CISO,0.0,0,0,0.0,0,0,198.0,"2,024",1,0.0,0,0,198.0,"2,024",1
2021,10025,"RED-Rochester, LLC",5624,"RED-Rochester, LLC",NY,NYIS,0.0,0,0,0.0,0,0,"15,504.0","229,512",15,0.0,0,0,"15,504.0","229,512",15
2021,62810,"RIT Henrietta Solar 1, LLC",64994,SolRiver Capital LLC,NY,NYIS,0.0,0,0,155.0,"2,324",1,0.0,0,0,0.0,0,0,155.0,"2,324",1
2021,61824,RPUWD Scheuer Well Solar Project,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,418.0,"6,735",1,0.0,0,0,0.0,0,0,418.0,"6,735",1
2021,57507,RV CSU Power II LLC,56828,RV CSU Power II LLC,CA,,0.0,0,0,395.0,"3,832",1,0.0,0,0,0.0,0,0,395.0,"3,832",1
2021,57141,RV CSU Power LLC,56493,RV CSU Power LLC,CA,,0.0,0,0,334.0,"3,013",1,0.0,0,0,0.0,0,0,334.0,"3,013",1
2021,60649,Rabbit Hill Energy Storage Project,60389,Rabbit Hill Energy Storage Project,TX,ERCO,0.0,0,0,832.0,891,1,0.0,0,0,0.0,0,0,832.0,891,1
2021,63017,Ray Wilson Solar,62871,"Ray Wilson Solar, LLC",NC,DUK,0.0,0,0,585.0,"8,691",1,0.0,0,0,0.0,0,0,585.0,"8,691",1
2021,10464,ReEnergy Black River,1746,Black River Generation LLC,NY,NYIS,0.0,0,0,"12,792.0","148,872",2,0.0,0,0,0.0,0,0,"12,792.0","148,872",2
2021,61901,Redstone Arsenal Hybrid,61944,MN8 Energy LLC,AL,TVA,0.0,0,0,"1,699.0","17,209",1,0.0,0,0,0.0,0,0,"1,699.0","17,209",1
2021,63071,Reed Road Solar,62856,"Forefront Power, LLC",IL,PJM,0.0,0,0,55.0,"2,043",1,0.0,0,0,0.0,0,0,55.0,"2,043",1
2021,63074,Reedley Community College Solar,62856,"Forefront Power, LLC",CA,CISO,0.0,0,0,478.0,"3,816",1,0.0,0,0,0.0,0,0,478.0,"3,816",1
2021,58589,Rio Rancho High School,63249,Terraform Arcadia,NM,PNM,0.0,0,0,299.0,"3,798",1,0.0,0,0,0.0,0,0,299.0,"3,798",1
2021,59747,River Mountains Solar,59514,"River Mountains Solar, LLC",NV,NEVP,0.0,0,0,"3,839.0","28,862",1,0.0,0,0,0.0,0,0,"3,839.0","28,862",1
2021,59877,Riverside RWQCP Fuel Cell,59662,"Riverside Fuel Cell, LLC",CA,CISO,0.0,0,0,642.0,"8,637",1,0.0,0,0,0.0,0,0,642.0,"8,637",1
2021,63480,Roberds Garden CSG,63219,Roberds Garden LLC,MN,MISO,0.0,0,0,171.0,"1,762",7,0.0,0,0,0.0,0,0,171.0,"1,762",7
2021,58241,Rock Hall,63249,Terraform Arcadia,MD,PJM,0.0,0,0,155.0,"1,923",1,0.0,0,0,0.0,0,0,155.0,"1,923",1
2021,57524,Roger Road WWTP,56857,SunE M5C Holdings LLC,AZ,TEPC,0.0,0,0,124.0,"1,203",1,0.0,0,0,0.0,0,0,124.0,"1,203",1
2021,64299,Roger Williams - Melville at Portsmouth,62679,Constellation Solar Rhode Island LLC,RI,ISNE,0.0,0,0,48.0,"3,766",1,0.0,0,0,0.0,0,0,48.0,"3,766",1
2021,64027,SB Water Reclamation Fuel Cell,63669,"San Bernardino Fuel Cell, LLC",CA,CISO,0.0,0,0,403.0,"4,527",1,0.0,0,0,0.0,0,0,403.0,"4,527",1
