Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,RESIDENTIAL,Unnamed: 8,Unnamed: 9,COMMERCIAL,Unnamed: 11,Unnamed: 12,INDUSTRIAL,Unnamed: 14,Unnamed: 15,TRANSPORTATION,Unnamed: 17,Unnamed: 18,TOTAL,Unnamed: 20,Unnamed: 21
2016,58412,Maynard PV,57081,"WGL Energy Systems, Inc",MA,ISNE,0,0,0,108,1547,1,0,0,0,0,0,0,108,1547,1
2016,57646,McCormick & Co. Inc. at Belcamp,56975,"Constellation Solar Maryland, LLC",MD,PJM,0,0,0,0,0,0,246,2414,1,0,0,0,246,2414,1
2016,57662,McGraw Hill Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0,0,0,0,17961,1,0,0,0,0,0,0,0,17961,1
2016,57863,McKee City Solar Phase 2,56997,Marina Energy LLC,NJ,PJM,0,0,0,0,0,0,65,959,1,0,0,0,65,959,1
2016,59277,Medford WWTP,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0,0,0,183,1956,1,0,0,0,0,0,0,183,1956,1
2016,10883,Medical Area Total Energy Plant,12258,Medical Area Total Egy Plt Inc,MA,ISNE,0,0,0,38109,297716,6,0,0,0,0,0,0,38109,297716,6
2016,61137,Medtronic Solar,60761,HSEA PR ISLA SOLAR III LLC,PR,,0,0,0,0,0,0,156,1308,1,0,0,0,156,1308,1
2016,57982,Meridian Vineyards,57354,X-Elio North America Inc,CA,CISO,0,0,0,389,1837,1,0,0,0,0,0,0,389,1837,1
2016,10180,Metro Wastewater Reclamation District,19068,"Colorado Energy Nations Company, LLC",CO,PSCO,0,0,0,0,0,0,1305,30421,1,0,0,0,1305,30421,1
2016,58090,Middlesex Apple Orchard Solar,57411,KDC Solar O&M LLC,NJ,PJM,0,0,0,354,7875,1,0,0,0,0,0,0,354,7875,1
2016,10745,Midland Cogeneration Venture,12492,Midland Cogeneration Venture,MI,MISO,0,0,0,0,0,0,11087,416528,2,0,0,0,11087,416528,2
2016,52169,Midway Sunset Cogen,12687,Midway-Sunset Cogeneration Co,CA,CISO,0,0,0,0,0,0,3022,97264,1,0,0,0,3022,97264,1
2016,58822,Millville City Sewer Auth WTP,56997,Marina Energy LLC,NJ,PJM,0,0,0,170,2033,1,0,0,0,0,0,0,170,2033,1
2016,59942,Morgan Lancaster 1,57081,"WGL Energy Systems, Inc",CA,CISO,0,0,0,381,4272,1,0,0,0,0,0,0,381,4272,1
2016,57362,Morgantown Solar Park,56701,The Hankin Group,PA,PJM,0,0,0,0,0,0,144,2251,1,0,0,0,144,2251,1
2016,55216,Morris Cogeneration LLC,54755,Morris Cogeneration LLC,IL,PJM,0,0,0,0,0,0,7407,357965,1,0,0,0,7407,357965,1
2016,61003,Musgrave East Solar Farm,60643,Artemis Solar LLC,NY,NYIS,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1
2016,56169,NEO Freehold Gen LLC,49812,NEO Freehold Gen LLC,NJ,PJM,0,0,0,0,0,0,565,11578,1,0,0,0,565,11578,1
2016,60857,NES Rutgers Solar,60516,NES Rutgers LLC,NJ,PJM,0,0,0,0,0,0,107,1256,1,0,0,0,107,1256,1
2016,60350,"NRG Solar Las Vegas MB 2, LLC",60145,NRG Solar Las Vegas MB 2,NV,NEVP,0,0,0,114,1477,1,0,0,0,0,0,0,114,1477,1
2016,59430,NRG Solar Las Vegas MB-1,59208,NRG Solar Las Vegas MB-1,NV,NEVP,0,0,0,867,9281,1,0,0,0,0,0,0,867,9281,1
2016,57462,Napoleon Solar I,56780,Enfinity BNB Napoleon Solar LLC,OH,PJM,0,0,0,718,13655,1,0,0,0,0,0,0,718,13655,1
2016,57764,Naval Air Weapons Station China Lake,57073,"Solar Star California XV, LLC",CA,CISO,0,0,0,3701,29424,1,0,0,0,0,0,0,3701,29424,1
2016,56568,Nellis Air Force Base Solar Array,56203,Solar Star NAFB LLC,NV,NEVP,0,0,0,661,19725,1,0,0,0,0,0,0,661,19725,1
2016,60074,North Adams Landfill,59823,"Syncarpha North Adams, LLC",MA,ISNE,0,0,0,362,3969,1,0,0,0,0,0,0,362,3969,1
2016,58748,North Bay Solar 1,58661,"Sustainable Power Group, LLC",CA,CISO,0,0,0,273,2153,1,0,0,0,0,0,0,273,2153,1
2016,60806,North Bergen Solar,60268,Hartz Solar LLC,NJ,PJM,0,0,0,40,445,1,0,0,0,0,0,0,40,445,1
2016,10812,North Island Energy Facility,745,Applied Energy Inc,CA,CISO,0,0,0,0,0,0,1109,16069,1,0,0,0,1109,16069,1
2016,58358,North Jersey Media Group Solar Facility,57411,KDC Solar O&M LLC,NJ,PJM,0,0,0,380,6330,1,0,0,0,0,0,0,380,6330,1
2016,57798,OBP Cogen,57120,OBP Cogen LLC,NY,NYIS,0,0,0,8621,61216,1,0,0,0,0,0,0,8621,61216,1
2016,50850,OLS Energy Chino,14265,OLS Energy-Chino,CA,CISO,0,0,0,0,0,0,1884,13523,1,0,0,0,1884,13523,1
2016,58134,Oberlin Spear Point Solar One,58084,"Oberlin Spear Point Solar One, LLC",OH,PJM,0,0,0,191,2284,1,0,0,0,0,0,0,191,2284,1
2016,61243,Old Wardour Solar,59254,NuGen Capital Management,MA,ISNE,0,0,0,438,7172,1,0,0,0,0,0,0,438,7172,1
2016,50413,Olmsted Waste Energy,21995,Olmsted County Public Works,MN,MISO,0,0,0,262,2209,1,0,0,0,0,0,0,262,2209,1
2016,60097,Onondaga County - Metro Water Board,60947,Tesla Inc.,NY,NYIS,0,0,0,52,1032,1,0,0,0,0,0,0,52,1032,1
2016,60967,Onyx - Lamphear Road,60584,Onyx Asset Services Group,NY,NYIS,0,0,0,18,199,1,0,0,0,0,0,0,18,199,1
2016,58411,Orange PV,57081,"WGL Energy Systems, Inc",MA,ISNE,0,0,0,302,3132,1,0,0,0,0,0,0,302,3132,1
2016,60112,Oregon Convention Center,60947,Tesla Inc.,OR,PACW,0,0,0,45,570,1,0,0,0,0,0,0,45,570,1
2016,60038,Owens Corning Headquarters,58491,"Constellation Solar Holding, LLC",OH,PJM,0,0,0,0,0,0,315,1810,1,0,0,0,315,1810,1
2016,58550,Owens Corning at Bethlehem,58491,"Constellation Solar Holding, LLC",NY,NYIS,0,0,0,0,0,0,232,3359,1,0,0,0,232,3359,1
2016,59866,Palmer Solar LLC,59653,Palmer Solar LLC,MA,ISNE,0,0,0,380,3250,1,0,0,0,0,0,0,380,3250,1
2016,58293,Paradise Valley H.S. PV,58863,Main Street Power,AZ,AZPS,0,0,0,261,2607,1,0,0,0,0,0,0,261,2607,1
2016,59544,Parlin Solar LLC,59287,Laurel Capital Partners,NJ,PJM,0,0,0,65,1450,1,0,0,0,0,0,0,65,1450,1
2016,55047,Pasadena Cogeneration,11059,Pasadena Cogeneration LP,TX,ERCO,0,0,0,0,0,0,7372,423623,1,0,0,0,7372,423623,1
2016,57772,Perdue Bridgeville Photovoltaic,57081,"WGL Energy Systems, Inc",MD,PJM,0,0,0,163,2029,1,0,0,0,0,0,0,163,2029,1
2016,57879,Perdue Salisbury Photovoltaic,57081,"WGL Energy Systems, Inc",MD,PJM,0,0,0,135,1674,1,0,0,0,0,0,0,135,1674,1
2016,61185,Pfeffers,57081,"WGL Energy Systems, Inc",MD,PJM,0,0,0,65,1173,1,0,0,0,0,0,0,65,1173,1
2016,60392,Pfizer Groton Fuel Cell,60195,"Groton Fuel Cell 1, LLC",CT,ISNE,0,0,0,926,8448,1,0,0,0,0,0,0,926,8448,1
2016,60762,Pfizer Peapack Solar,60449,KDC Solar PFI LLC,NJ,PJM,0,0,0,56,1244,1,0,0,0,0,0,0,56,1244,1
2016,58708,Phoenix Airport East Economy Lot,58649,Solar Star Arizona II LLC,AZ,AZPS,0,0,0,415,8567,2,0,0,0,0,0,0,415,8567,2
2016,58709,Phoenix Airport Rental Car Center,58649,Solar Star Arizona II LLC,AZ,AZPS,0,0,0,415,2072,1,0,0,0,0,0,0,415,2072,1
2016,59364,Plainfield One Solar LLC,58258,SunRay Power LLC,NJ,PJM,0,0,0,175,1473,1,0,0,0,0,0,0,175,1473,1
2016,54103,Port Edwards Mill,5033,Domtar Industries Inc,WI,MISO,0,0,0,0,0,0,5,155,1,0,0,0,5,155,1
2016,60447,Presbyterian Senior Living Service,57081,"WGL Energy Systems, Inc",MD,PJM,0,0,0,122,1294,1,0,0,0,0,0,0,122,1294,1
2016,60426,RCWD PV Project,60206,"Solar Star California XL, LLC",CA,CISO,0,0,0,310,5203,1,0,0,0,0,0,0,310,5203,1
2016,10025,"RED-Rochester, LLC",5624,"RED-Rochester, LLC",NY,NYIS,0,0,0,0,0,0,17407,269339,15,0,0,0,17407,269339,15
2016,57419,RPI Fuel Cell LLC,56748,RP1 Fuel Cell LLC,CA,CISO,0,0,0,0,0,0,521,3834,1,0,0,0,521,3834,1
2016,57507,RV CSU Power II LLC,56828,RV CSU Power II LLC,CO,PSCO,0,0,0,313,5093,1,0,0,0,0,0,0,313,5093,1
2016,57141,RV CSU Power LLC,56493,RV CSU Power LLC,CO,PSCO,0,0,0,426,4610,1,0,0,0,0,0,0,426,4610,1
2016,60492,Rail Trail,60281,"Altus Power America Management, LLC",MA,ISNE,0,0,0,271,2160,3,0,0,0,0,0,0,271,2160,3
2016,10464,ReEnergy Black River,1746,Black River Generation LLC,NY,NYIS,0,0,0,10740,148476,2,0,0,0,0,0,0,10740,148476,2
2016,58589,Rio Rancho High School,57081,"WGL Energy Systems, Inc",NM,PNM,0,0,0,174,2488,1,0,0,0,0,0,0,174,2488,1
2016,60493,Rising Paper,60281,"Altus Power America Management, LLC",MA,ISNE,0,0,0,352,2730,3,0,0,0,0,0,0,352,2730,3
2016,59877,Riverside RWQCP Fuel Cell,59662,"Riverside Fuel Cell, LLC",CA,CISO,0,0,0,302,3768,1,0,0,0,0,0,0,302,3768,1
2016,58241,Rock Hall,57081,"WGL Energy Systems, Inc",MD,PJM,0,0,0,173,1863,1,0,0,0,0,0,0,173,1863,1
2016,57524,Roger Road WWTP,56857,SunE M5C Holdings LLC,AZ,TEPC,0,0,0,174,1810,1,0,0,0,0,0,0,174,1810,1
2016,58479,SEV NM Phase 2,58465,"Green States Energy, Inc.",NM,SWPP,0,0,0,118,4407,1,0,0,0,0,0,0,118,4407,1
2016,60391,SJA Solar LLC-Solterra Monastery,60189,"SJA Solar, LLC",MA,ISNE,0,36,1581,0,0,0,27,514,6,0,0,0,27,550,1587
2016,59658,SPI Anderson 2,17164,Sierra Pacific Industries Inc,CA,CISO,0,0,0,0,0,0,499,4987,1,0,0,0,499,4987,1
2016,59947,SR Camden,59710,"SR Camden, LLC",AR,SPA,0,0,0,0,0,0,704,12360,1,0,0,0,704,12360,1
2016,55104,Sabine Cogen,16668,Sabine Cogen LP,TX,MISO,0,0,0,0,0,0,14799,169115,1,0,0,0,14799,169115,1
2016,10789,Sabine River Works,57160,DuPont Sabine River Works,TX,MISO,0,0,0,0,0,0,11775,357465,1,0,0,0,11775,357465,1
2016,59323,Sacramento (SMUD),57081,"WGL Energy Systems, Inc",CA,BANC,0,0,0,391,2184,1,0,0,0,0,0,0,391,2184,1
2016,58006,Salt Palace Solar Gen Plant,57383,Wasatch View Solar LLC,UT,PACE,0,0,0,190,2288,1,0,0,0,0,0,0,190,2288,1
2016,57904,San Antonio West Solar Rooftop,57273,SS San Antonio West LLC,CA,CISO,0,0,0,671,2657,1,0,0,0,0,0,0,671,2657,1
2016,57100,Santa Maria LFG Power Plant,56396,J&A-Santa Maria LLC,CA,CISO,0,0,0,1030,9027,1,0,0,0,0,0,0,1030,9027,1
2016,60385,Santa Rita Jail Fuel Cell,60182,"SRJFC, LLC",CA,CISO,0,0,0,84,546,1,0,0,0,0,0,0,84,546,1
2016,59724,Scituate Wind,59493,Scituate Wind LLC,MA,ISNE,0,0,0,320,3506,1,0,0,0,0,0,0,320,3506,1
2016,57667,Seabrook Solar Plant,56993,SBS Energy Partners LLC,NJ,PJM,0,0,0,346,10734,1,0,0,0,0,0,0,346,10734,1
2016,60747,Seabrook Village,60446,KDC Solar Bergen 1,NJ,PJM,0,0,0,44,625,1,0,0,0,0,0,0,44,625,1
2016,60514,Seminole,57081,"WGL Energy Systems, Inc",GA,SOCO,0,0,0,337,3098,1,0,0,0,0,0,0,337,3098,1
2016,60919,Shakopee Met Council WTP,60573,Oak Leaf Solar V LLC,MN,MISO,0,0,0,158,1719,1,0,0,0,0,0,0,158,1719,1
2016,60498,Shirley Water,60281,"Altus Power America Management, LLC",MA,ISNE,0,0,0,88,992,8,0,0,0,0,0,0,88,992,8
2016,61244,Shuman Solar,59254,NuGen Capital Management,MA,ISNE,0,0,0,224,2153,1,0,0,0,0,0,0,224,2153,1
2016,10849,Silver Bay Power,3807,Cleveland Cliffs Inc,MN,MISO,0,0,0,0,0,0,26891,430246,1,0,0,0,26891,430246,1
2016,60746,Silvi Gibraltar Rock,60447,KDC Solar GRQ LLC,NJ,PJM,0,0,0,32,536,1,0,0,0,0,0,0,32,536,1
2016,60425,Skidmore College,57081,"WGL Energy Systems, Inc",NY,NYIS,0,0,0,230,2776,1,0,0,0,0,0,0,230,2776,1
2016,60669,Sod Run WTP A,60396,Constellation New Energy Inc.,MD,PJM,0,0,0,153,2187,1,0,0,0,0,0,0,153,2187,1
2016,57933,Solar Star California II LLC,58101,Solar Star California II LLC,CA,BANC,0,0,0,248,3886,1,0,0,0,0,0,0,248,3886,1
2016,58402,Solar Star New Jersey NJ LLC,58387,Solar Star New Jersey VI LLC,NJ,PJM,0,0,0,127,2942,1,0,0,0,0,0,0,127,2942,1
2016,57770,South Bay Fuel Cell Plant,57047,BioFuels Point Loma LLC,CA,CISO,0,0,0,589,5561,1,0,0,0,0,0,0,589,5561,1
2016,58423,Southbridge PV,57081,"WGL Energy Systems, Inc",MA,ISNE,0,0,0,410,4251,1,0,0,0,0,0,0,410,4251,1
2016,57683,"Staples La Mirada, CA",57007,"SunE WF3-ST Holdings, LLC",CA,CISO,0,0,0,125,885,1,0,0,0,0,0,0,125,885,1
2016,59363,State Street Solar LLC,58258,SunRay Power LLC,MA,ISNE,0,0,0,277,1734,1,0,0,0,0,0,0,277,1734,1
2016,59765,Stetson Road Solar - Barre I,59232,Kearsarge Solar LLC,MA,ISNE,0,0,0,421,3299,1,0,0,0,0,0,0,421,3299,1
2016,57864,Stockton Athletic Center,56997,Marina Energy LLC,NJ,PJM,0,0,0,135,1356,1,0,0,0,0,0,0,135,1356,1
2016,60710,Stone Hill Solar,56997,Marina Energy LLC,MA,ISNE,0,0,0,228,3371,1,0,0,0,0,0,0,228,3371,1
2016,54149,Stony Brook Cogen Plant,13587,Nissequoque Cogen Partners,NY,NYIS,0,0,0,15924,233821,1,0,0,0,0,0,0,15924,233821,1
2016,58839,Sudbury Landfill,58721,Solar Sudbury One LF LLC,MA,ISNE,0,0,0,213,2041,1,0,0,0,0,0,0,213,2041,1
2016,58588,Sue Cleveland High School,57081,"WGL Energy Systems, Inc",NM,PNM,0,0,0,158,2265,1,0,0,0,0,0,0,158,2265,1
2016,60809,"Summit Water Nexus Mt. Holly, LLC Solar",60955,"Summit Water Nexus, Mount Holly, LLC",NJ,PJM,0,0,0,0,0,0,138,1587,1,0,0,0,138,1587,1
2016,57010,SunEdison Anheuser Busch Fairfield,56434,SunE M5 Holdings LLC,CA,CISO,0,0,0,155,2642,1,0,0,0,0,0,0,155,2642,1
2016,57007,SunEdison Ironwood State Prison,56297,SunE CPA CDC2 LLC,CA,CISO,0,0,0,180,3722,1,0,0,0,0,0,0,180,3722,1
2016,57008,SunEdison Procter & Gamble Oxnard,56431,SunE U6 Holdings LLC,CA,CISO,0,0,0,270,1839,1,0,0,0,0,0,0,270,1839,1
2016,57004,SunEdison Walgreens Moreno Valley,56294,SunE WG113 Moreno Valley LLC,CA,CISO,0,0,0,109,941,1,0,0,0,0,0,0,109,941,1
2016,57012,SunEdison Walmart Apple Valley DC,56434,SunE M5 Holdings LLC,CA,CISO,0,0,0,300,2398,1,0,0,0,0,0,0,300,2398,1
2016,55015,Sweeny Cogen Facility,22214,Sweeny Cogeneration LP,TX,ERCO,0,0,0,0,0,0,42199,1225812,1,0,0,0,42199,1225812,1
2016,61097,Syncarpha Freetown,60710,"Marie's Way Solar I, LLC",MA,ISNE,0,0,0,111,450,5,0,0,0,0,0,0,111,450,5
2016,60056,"Syncarpha Palmer, LLC",59785,"Syncarpha Palmer, LLC",MA,ISNE,0,0,0,1000,8274,3,0,0,0,0,0,0,1000,8274,3
2016,58232,Tahquitz High School,58661,"Sustainable Power Group, LLC",CA,CISO,0,0,0,241,1711,1,0,0,0,0,0,0,241,1711,1
2016,59330,Taylor Farms,59129,"Foundation CA Fund VII Manager, LLC",CA,CISO,0,0,0,0,0,0,381,3891,1,0,0,0,381,3891,1
2016,57594,Teichert Materials-Teichert Vernalis,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0,0,0,0,0,0,116,1563,1,0,0,0,116,1563,1
2016,60035,Tequesquite Landfill Solar PV Project,59775,"Solar Star California XXXI, LLC",CA,CISO,0,0,0,1248,15367,1,0,0,0,0,0,0,1248,15367,1
2016,10093,Tesoro Hawaii,58553,PAR Petroleum,HI,,0,0,0,0,0,0,1579,7920,1,0,0,0,1579,7920,1
2016,60461,The Clorox Company,60947,Tesla Inc.,MD,PJM,0,0,0,65,976,1,0,0,0,0,0,0,65,976,1
2016,58356,The Lawrenceville School Solar Facility,57411,KDC Solar O&M LLC,NJ,PJM,0,0,0,694,9255,1,0,0,0,0,0,0,694,9255,1
2016,60771,Timber Creek HS,56997,Marina Energy LLC,NJ,PJM,0,0,0,171,1727,1,0,0,0,0,0,0,171,1727,1
2016,58917,Tioga Solar Morris County 1 LLC,57124,Nautilus Solar WPU LLC,NJ,PJM,0,0,0,160,1855,1,0,0,0,0,0,0,160,1855,1
2016,60110,Town of Needham VNEM,60947,Tesla Inc.,MA,ISNE,0,0,0,286,3499,1,0,0,0,0,0,0,286,3499,1
2016,57647,"Toys R Us- DE, Inc. at Mt. Olive, NJ",56976,"Constellation Solar New Jersey II, LLC",NJ,PJM,0,0,0,373,5253,1,0,0,0,0,0,0,373,5253,1
2016,59390,True North,58677,CD US Solar MT1 LLC,MA,ISNE,0,0,0,1167,7354,3,0,0,0,0,0,0,1167,7354,3
2016,59872,UC Davis South Campus,59660,"Solar Star California XXXII, LLC",CA,CISO,0,0,0,2061,29651,1,0,0,0,0,0,0,2061,29651,1
2016,60120,UCI Fuel Cell,59892,"UCI Fuel Cell, LLC",CA,CISO,0,0,0,872,12165,1,0,0,0,0,0,0,872,12165,1
2016,57735,UCSD Fuel Cell Plant,57047,BioFuels Point Loma LLC,CA,CISO,0,0,0,2060,15150,1,0,0,0,0,0,0,2060,15150,1
2016,59749,UMES (MD) - Princess Anne,58473,"NVT LICENSES, LLC",MD,PJM,0,0,0,300,3119,1,0,0,0,0,0,0,300,3119,1
2016,57420,UTS SJ1 LLC,56749,UTS SJ1 LLC,CA,CISO,0,0,0,0,0,0,117,918,1,0,0,0,117,918,1
2016,58516,Union HS at Casa Grande,58491,"Constellation Solar Holding, LLC",AZ,AZPS,0,0,0,327,3404,1,0,0,0,0,0,0,327,3404,1
2016,58040,United Stationers Supply Solar Electric,57411,KDC Solar O&M LLC,NJ,PJM,0,0,0,251,4188,1,0,0,0,0,0,0,251,4188,1
2016,54372,University of Colorado,22208,University of Colorado,CO,PSCO,0,0,0,13369,116173,1,0,0,0,0,0,0,13369,116173,1
2016,54780,University of Illinois Abbott Power Plt,19528,University of Illinois,IL,MISO,120,1029,236,1467,17115,76,0,0,0,0,0,0,1587,18144,312
2016,60448,Valdosta,57081,"WGL Energy Systems, Inc",GA,SOCO,0,0,0,238,1826,1,0,0,0,0,0,0,238,1826,1
2016,58517,Vista Grande HS at Casa Grande,58491,"Constellation Solar Holding, LLC",AZ,AZPS,0,0,0,297,3095,1,0,0,0,0,0,0,297,3095,1
2016,58401,Volkswagen Solar System,58385,SR Enterprise South LLC,TN,TVA,0,0,0,0,0,0,1521,14305,1,0,0,0,1521,14305,1
2016,61245,Vuelta Solar,59254,NuGen Capital Management,MA,ISNE,0,0,0,345,5652,1,0,0,0,0,0,0,345,5652,1
2016,60365,Vulcraft Solar,60163,Soltage LLC,NY,NYIS,0,0,0,0,0,0,198,2452,1,0,0,0,198,2452,1
2016,58123,Wakefern Food Corp,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0,0,0,212,2781,1,0,0,0,0,0,0,212,2781,1
2016,57006,Walgreens Woodland Distribution Center,56296,SunE WG45 Woodland LLC,CA,CISO,0,0,0,59,460,1,0,0,0,0,0,0,59,460,1
2016,50216,Watson Cogeneration,867,ARCO Products Co-Watson,CA,CISO,0,0,0,0,0,0,30356,745760,1,0,0,0,30356,745760,1
2016,58244,West Valley High School Solar,58661,"Sustainable Power Group, LLC",CA,CISO,0,0,0,203,1496,1,0,0,0,0,0,0,203,1496,1
2016,59368,Westborough Solar LLC,58258,SunRay Power LLC,MA,ISNE,0,0,0,422,2812,1,0,0,0,0,0,0,422,2812,1
2016,60500,Westside Avenue,60268,Hartz Solar LLC,NJ,PJM,0,0,0,171,1362,1,0,0,0,0,0,0,171,1362,1
2016,58357,White Rose Foods Solar Facility,57411,KDC Solar O&M LLC,NJ,PJM,0,0,0,238,5962,1,0,0,0,0,0,0,238,5962,1
2016,57102,Whittier LFG Power Plant #1,56395,J&A-Whittier LLC,CA,CISO,0,0,0,1020,9911,1,0,0,0,0,0,0,1020,9911,1
2016,58361,Williams-Sonoma Solar Facility,57411,KDC Solar O&M LLC,NJ,PJM,0,0,0,529,4447,1,0,0,0,0,0,0,529,4447,1
2016,60111,Williamsburg Solar LLC VNEM,60947,Tesla Inc.,MA,ISNE,0,0,0,155,2564,2,0,0,0,0,0,0,155,2564,2
2016,59751,"Wilzig Associates, LLC",59518,"Wilzig Associates, LLC",NJ,PJM,0,0,0,0,0,0,70,2599,1,0,0,0,70,2599,1
2016,60604,Wye Mills VNEM,60947,Tesla Inc.,MD,,0,0,0,92,2056,1,0,0,0,0,0,0,92,2056,1
These entities are one of the elements used in the state Adjustment lines in the Sales to Ultimate Customers file.,,,,,,,,,,,,,,,,,,,,,
