Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Number of,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Types of Program,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
2016,14160,Orange County Rural E M C,IN,481,.,.,.,481,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14164,City of Orangeburg - (SC),SC,.,.,17,.,17,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14170,Orcas Power & Light Coop,WA,58,.,.,.,58,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14175,"Tri-County Electric Coop, Inc",SC,.,.,197,.,197,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14232,Otter Tail Power Co,MN,18212,2035,11,0,20258,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2016,14232,Otter Tail Power Co,ND,16379,2235,0,0,18614,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2016,14232,Otter Tail Power Co,SD,3651,367,0,0,4018,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2016,14246,City of Owatonna - (MN),MN,0,75,50,0,125,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14289,Ozarks Electric Coop Corp - (AR),AR,.,15,2,.,17,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2016,14328,Pacific Gas & Electric Co,CA,295841,509745,1483,0,807069,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2016,14354,PacifiCorp,CA,0,10,22,0,32,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14354,PacifiCorp,ID,12066,2,1,0,12069,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14354,PacifiCorp,OR,1120,274,210,0,1604,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14354,PacifiCorp,UT,427,871,539,1,1838,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14354,PacifiCorp,WA,0,29,20,0,49,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14354,PacifiCorp,WY,0,16,66,0,82,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14398,Palmetto Electric Coop Inc,SC,2,192,7,.,201,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2016,14401,City of Palo Alto - (CA),CA,94,1,.,.,95,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14426,Panhandle Rural El Member Assn,NE,0,0,1,0,1,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14455,City of Paris - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14468,People's Cooperative Services,MN,348,3,0,0,351,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14471,Parke County Rural E M C,IN,23,1,.,.,24,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14534,City of Pasadena - (CA),CA,50,203,.,.,253,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14557,"Pee Dee Electric Coop, Inc",SC,2,.,16,.,18,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2016,14563,Pearl River Valley El Pwr Assn,MS,.,.,1,.,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14602,Pea River Electric Coop,AL,.,17,.,.,17,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14605,City of Peabody - (MA),MA,.,6,3,.,9,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14606,"Peace River Electric Coop, Inc",FL,0,2,2,.,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14610,Orlando Utilities Comm,FL,.,200,.,.,200,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14626,"Pedernales Electric Coop, Inc",TX,2,0,0,.,2,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14711,Pennsylvania Electric Co,PA,19,0,85,0,104,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14715,PPL Electric Utilities Corp,PA,.,.,185,.,185,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14716,Pennsylvania Power Co,PA,0,0,33,0,33,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14717,Pee Dee Electric Member Corp,NC,15,.,.,.,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14724,Pennyrile Rural Electric Coop,KY,0,1,14,0,15,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,14940,PECO Energy Co,PA,.,859,162,.,1021,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15023,Piedmont Electric Member Corp,NC,636,175,1,.,812,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2016,15159,City of Plymouth - (WI),WI,17,34,8,0,59,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15211,Pontotoc Electric Power Assn,MS,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15248,Portland General Electric Co,OR,2374,306,0,0,2680,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15263,The Potomac Edison Company,MD,.,70,65,.,135,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15270,Potomac Electric Power Co,DC,407,3450,.,.,3857,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
2016,15270,Potomac Electric Power Co,MD,490000,17988,8,2,507998,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
2016,15312,Village of Prairie Du Sac - (WI),WI,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15340,Presque Isle Elec & Gas Coop,MI,.,8,5,.,13,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15470,"Duke Energy Indiana, LLC",IN,.,40,84,.,124,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N
2016,15472,Public Service Co of NH,NH,39,84,74,.,197,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15473,Public Service Co of NM,NM,120,5221,68,0,5409,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15474,Public Service Co of Oklahoma,OK,473483,65917,6190,0,545590,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2016,15507,City of Pulaski - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15671,Randolph Electric Member Corp,NC,24,23,1,0,48,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15748,Town of Reading - (MA),MA,445,.,80,.,525,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15804,Reedsburg Utility Comm,WI,1,23,8,0,32,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15938,Rice Lake Utilities,WI,32,7,31,.,70,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15978,City of Richland Center - (WI),WI,52,10,4,0,66,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,15989,City of Richmond - (IN),IN,.,.,54,.,54,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2016,16060,Riverland Energy Cooperative,WI,141,214,.,.,355,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16082,City of River Falls,WI,17,18,2,0,37,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16088,City of Riverside - (CA),CA,81,.,495,.,576,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16101,Roanoke Electric Member Corp,NC,0,1,2,.,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16179,Rochelle Municipal Utilities,IL,.,.,34,.,34,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16181,Rochester Public Utilities,MN,0,51,0,.,51,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16183,Rochester Gas & Electric Corp,NY,3652,830,214,.,4696,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16223,City of Rockwood - (TN),TN,0,0,4,0,4,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16295,City of Roseville - (CA),CA,0,0,33,0,33,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16534,Sacramento Municipal Util Dist,CA,1241,63853,163,1,65258,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16558,City of Salem - (VA),VA,.,9,7,.,16,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16572,Salt River Project,AZ,304527,11804,4,0,316335,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16603,"San Luis Valley R E C, Inc",CO,1143,64,51,0,1258,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16604,City of San Antonio - (TX),TX,0,53,.,.,53,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16609,San Diego Gas & Electric Co,CA,83752,143072,282,0,227106,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N
2016,16616,"San Isabel Electric Assn, Inc",CO,872,489,4,.,1365,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16622,"San Miguel Power Assn, Inc",CO,.,3,.,.,3,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16629,Sand Mountain Electric Coop,AL,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16674,Satilla Rural Elec Member Corporation,GA,0,712,22,0,734,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2016,16679,City of Sauk Centre - (MN),MN,33,4,11,.,48,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N
2016,16829,City of Scottsboro,AL,0,1,1,0,2,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16865,Sawnee Electric Membership Corporation,GA,185,28,.,.,213,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16868,City of Seattle - (WA),WA,.,100,27,2,129,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16920,Sedgwick County El Coop Assn Inc,KS,.,7,.,.,7,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16949,Sevier County Electric System,TN,0,1,3,0,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,16971,Shakopee Public Utilities Comm,MN,.,.,1,.,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17011,Shawano Municipal Utilities,WI,26,2,33,.,61,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17033,Sheffield Utilities,AL,0,0,6,0,6,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17037,City of Shelby - (NC),NC,.,2,1,.,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17047,City of Shelbyville - (TN),TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17066,Shenandoah Valley Elec Coop,VA,.,11,5,.,16,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2016,17166,Sierra Pacific Power Co,NV,1015,918,111,0,2044,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17252,Singing River Elec Pwr Assn,MS,0,50,13,0,63,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17324,Slinger Utilities,WI,3,9,0,0,12,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17452,City of Smithville - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17492,"Socorro Electric Coop, Inc",NM,168,11,0,0,179,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17539,South Carolina Electric&Gas Company,SC,82,1312,20,0,1414,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17543,South Carolina Public Service Authority,SC,3,30,10,.,43,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N
2016,17549,South Jersey Energy Company,CT,0,1,0,0,1,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17549,South Jersey Energy Company,MA,0,4,0,0,4,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17549,South Jersey Energy Company,ME,0,1,0,0,1,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17549,South Jersey Energy Company,NH,0,12,0,0,12,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17549,South Jersey Energy Company,NJ,0,16,0,0,16,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17549,South Jersey Energy Company,PA,0,2,0,0,2,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17549,South Jersey Energy Company,RI,0,5,0,0,5,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17564,South Kentucky Rural E C C,KY,2238,25,2,.,2265,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17572,South River Elec Member Corp,NC,5,8,.,.,13,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17577,City of South Sioux City,NE,.,1,.,.,1,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2016,17592,Southeast Colorado Power Assn,CO,34,.,.,.,34,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17603,Southeastern Electric Coop Inc - (OK),OK,.,.,9,.,9,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
2016,17609,Southern California Edison Co,CA,56228,599870,46959,.,703057,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N
2016,17612,Bear Valley Electric Service,CA,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17643,"Southern Iowa Elec Coop, Inc",IA,338,162,.,.,500,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17646,"Southern Pine Elec Coop, Inc",AL,.,.,1,.,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2016,17683,Southwest Mississippi E P A,MS,.,3,1,.,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17684,Southwest Louisiana E M C,LA,.,8,.,.,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17694,Southwest Tennessee E M C,TN,0,9,1,0,10,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17698,Southwestern Electric Power Co,AR,100326,17843,594,0,118763,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17698,Southwestern Electric Power Co,LA,204072,1707,65,0,205844,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17698,Southwestern Electric Power Co,TX,145310,3412,179,0,148901,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17826,"Springer Electric Coop, Inc",NM,42,5,.,.,47,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17829,City of Springfield - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17891,City of St Marys - (OH),OH,3626,492,16,0,4134,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,17896,City of Shasta Lake - (CA),CA,.,.,1,.,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18006,City of Starkville,MS,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18022,City of Statesville - (NC),NC,.,24,17,.,41,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2016,18047,Steele-Waseca Cooperative Electric,MN,.,16,1,.,17,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18087,Town of Sterling - (MA),MA,83,2,.,.,85,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2016,18102,"Steuben Rural Elec Coop, Inc",NY,47,.,.,.,47,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18181,City of Stoughton - (WI),WI,12,22,3,0,37,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18249,City of Sturgeon Bay - (WI),WI,5,26,1,0,32,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18280,Sulphur Springs Valley E C Inc,AZ,17,2,1,0,20,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18304,"Sumter Electric Coop, Inc",FL,.,21,.,.,21,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18305,Sumter Electric Member Corp,GA,.,725,.,.,725,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18312,Sun Prairie Utilities,WI,1,47,5,0,53,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18336,Superior Water and Light Co,WI,16,.,23,.,39,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18339,Surry-Yadkin Elec Member Corp,NC,108,.,.,.,108,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18360,Suwannee Valley Elec Coop Inc,FL,0,390,1,0,391,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18383,Taylor Electric Coop - (WI),WI,180,14,.,.,194,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2016,18384,City of Sweetwater,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18445,City of Tallahassee - (FL),FL,2095,0,0,0,2095,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18447,Tallahatchie Valley E P A,MS,0,3,1,0,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18454,Tampa Electric Co,FL,4431,3590,23,.,8044,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2016,18472,City of Tarrant,AL,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18498,Taylor County Rural E C C,KY,361,10,.,.,371,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2016,18642,Tennessee Valley Authority,AL,0,1,9,0,10,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18642,Tennessee Valley Authority,KY,0,3,7,0,10,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18642,Tennessee Valley Authority,MS,0,1,6,0,7,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18642,Tennessee Valley Authority,TN,0,7,15,0,22,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18917,Tillamook Peoples Utility Dist,OR,.,.,6,.,6,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18940,Tipmont Rural Elec Member Corp,IN,71,0,1,.,72,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18943,Tippah Electric Power Assn,MS,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,18951,Tishomingo County E P A,MS,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19007,Tombigbee Electric Power Assn,MS,0,0,4,0,4,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19119,"TransCanada Power Marketing, Ltd.",CT,0,0,8,0,8,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19119,"TransCanada Power Marketing, Ltd.",MA,0,0,11,0,11,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19119,"TransCanada Power Marketing, Ltd.",ME,0,0,3,0,3,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19119,"TransCanada Power Marketing, Ltd.",NH,0,0,4,0,4,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19119,"TransCanada Power Marketing, Ltd.",NY,0,0,25,0,25,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19119,"TransCanada Power Marketing, Ltd.",RI,0,0,1,0,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19156,Powder River Energy Corp,WY,133,.,.,.,133,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19159,"Tri-County Electric Coop, Inc",TX,0,6,0,0,6,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19162,Tri-County Elec Member Corp,KY,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19189,Trico Electric Cooperative Inc,AZ,2541,54,11,.,2606,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19266,Tullahoma Board-Public Utils,TN,8750,1892,0,0,10642,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19273,City of Tupelo - (MS),MS,0,1,1,0,2,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19281,Turlock Irrigation District,CA,73,19,453,.,545,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19324,Two Rivers Water & Light,WI,7,22,1,0,30,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19325,Umatilla Electric Coop Assn,OR,.,1991,1493,.,3484,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19327,TXU Energy Retail Co LP,TX,123734,6249,6783,.,136766,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
2016,19390,"UGI Utilities, Inc",PA,5,151,51,0,207,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
2016,19396,Tri-County Electric Coop,MI,3,0,159,0,162,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19430,City of Union City,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19436,Union Electric Co - (MO),MO,37,6707,12,0,6756,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19446,Duke Energy Kentucky,KY,.,274,96,.,370,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N
2016,19490,United Electric Coop Service Inc - (TX),TX,.,17,.,.,17,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19497,United Illuminating Co,CT,70827,8188,489,0,79504,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19499,"United Power, Inc",CO,1605,182,144,0,1931,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2016,19547,Hawaiian Electric Co Inc,HI,408,26,2,.,436,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19574,Upper Cumberland E M C,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19578,Upper Peninsula Power Company,MI,0,0,9,0,9,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N
2016,19667,Utilities Dist-Western IN REMC,IN,2,0,0,0,2,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19728,"UNS Electric, Inc",AZ,369,27,1,.,397,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19785,Verdigris Valley Elec Coop Inc,OK,.,.,1,.,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19791,"Vermont Electric Cooperative, Inc",VT,0,20,4,0,24,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19806,"Victoria Electric Coop, Inc",TX,.,.,16,.,16,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
2016,19820,Victory Electric Coop Assn Inc,KS,1,3,.,.,4,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
