,date,county,max_num_people_out,duration,customer_mins,wind_speed_mph
156,12/23/2015,Perry,876.0,300.0,173205.0,61.00
157,12/23/2015,Piatt,65.0,255.0,4560.0,61.00
158,06/13/2015,Pike,1.0,1845.0,1845.0,52.00
159,07/13/2015,Pike,11.0,180.0,825.0,61.00
160,08/09/2015,Randolph,1.0,150.0,150.0,56.00
161,12/23/2015,Randolph,176.0,435.0,30510.0,54.00
162,06/19/2015,Richland,1.0,465.0,465.0, 
163,12/23/2015,Richland,1.0,4095.0,4095.0,61.00
164,08/17/2015,Rock Island,15.0,570.0,2040.0,52.00
165,11/11/2015,Rock Island,14.0,15.0,210.0, 
166,12/23/2015,Rock Island,607.0,210.0,28785.0, 
167,04/25/2015,Saline,132.0,135.0,12075.0,61.00
168,05/08/2015,Saline,2.0,930.0,960.0,52.00
169,12/23/2015,Saline,2210.0,195.0,99915.0,50.00
170,05/10/2015,Sangamon,1.0,525.0,525.0,52.00
171,05/15/2015,Sangamon,45.0,135.0,2595.0,52.00
172,06/07/2015,Sangamon,2.0,405.0,450.0,61.00
173,06/13/2015,Sangamon,584.0,1050.0,54360.0,52.00
174,07/13/2015,Sangamon,12.0,345.0,2865.0,52.00
175,07/13/2015,Scott,2.0,1095.0,1290.0,61.00
176,05/10/2015,St. Clair,2167.0,1005.0,116775.0,56.00
177,06/25/2015,St. Clair,2800.0,1080.0,210195.0,56.00
178,07/27/2015,St. Clair,95.0,960.0,30015.0,56.00
179,08/18/2015,St. Clair,546.0,480.0,41850.0,56.00
180,12/23/2015,St. Clair,229.0,840.0,71010.0,52.00
181,06/20/2015,Stark,66.0,390.0,25455.0,52.00
182,04/09/2015,Stephenson,1.0,975.0,975.0,61.00
183,06/20/2015,Stephenson,323.0,255.0,36450.0,56.00
184,09/17/2015,Stephenson,43.0,225.0,1230.0,52.00
185,06/07/2015,Tazewell,895.0,555.0,83115.0,70.00
186,06/10/2015,Tazewell,742.0,1125.0,38805.0,52.00
187,07/16/2015,Tazewell,29.0,480.0,2640.0, 
188,08/18/2015,Tazewell,621.0,585.0,18975.0,52.00
189,11/11/2015,Tazewell,162.0,315.0,18900.0,52.00
190,07/09/2015,Union,291.0,510.0,28530.0,52.00
191,05/10/2015,Vermilion,63.0,90.0,1245.0,52.00
192,06/07/2015,Vermilion,1.0,480.0,480.0,61.00
193,06/08/2015,Vermilion,1611.0,1230.0,548775.0,52.00
194,06/20/2015,Vermilion,11.0,1365.0,2760.0,52.00
195,07/13/2015,Vermilion,50.0,1020.0,10950.0,52.00
196,09/04/2015,Vermilion,160.0,1140.0,5895.0,52.00
197,12/23/2015,Wabash,1.0,135.0,135.0,56.00
198,06/07/2015,Warren,686.0,450.0,117735.0,52.00
199,09/10/2015,Washington,14.0,105.0,660.0,61.00
200,12/23/2015,Wayne,2.0,150.0,300.0,54.00
201,12/23/2015,White,5.0,225.0,570.0, 
202,04/09/2015,Whiteside,1.0,885.0,885.0, 
203,06/22/2015,Whiteside,965.0,300.0,26565.0,61.00
204,07/16/2015,Whiteside,49.0,570.0,2730.0, 
205,01/05/2015,Will,254.0,525.0,25995.0, 
206,01/08/2015,Will,1577.0,945.0,75795.0, 
207,01/15/2015,Will,65.0,1215.0,8820.0, 
208,06/15/2015,Will,104.0,1005.0,37065.0, 
209,06/22/2015,Will,4321.0,915.0,330855.0,43.00
210,08/02/2015,Will,1771.0,1035.0,78675.0,60.00
211,08/17/2015,Will,187.0,900.0,16320.0,50.00
212,08/18/2015,Will,287.0,795.0,38505.0, 
213,09/18/2015,Will,1489.0,660.0,164025.0, 
214,11/11/2015,Will,491.0,1275.0,10530.0,50.00
215,05/08/2015,Williamson,44.0,150.0,3090.0,52.00
216,05/30/2015,Williamson,1089.0,225.0,92040.0,52.00
217,12/13/2015,Williamson,3.0,45.0,135.0,39.00
218,12/23/2015,Williamson,14.0,405.0,795.0,56.00
219,04/09/2015,Winnebago,85.0,285.0,12345.0, 
220,07/13/2015,Winnebago,3672.0,570.0,614595.0,57.00
221,07/17/2015,Winnebago,467.0,885.0,67065.0,50.00
222,09/17/2015,Winnebago,1340.0,435.0,192540.0,45.00
223,11/11/2015,Winnebago,5.0,360.0,660.0,50.00
224,06/07/2015,Woodford,1186.0,240.0,135645.0,61.00
225,08/18/2015,Woodford,154.0,765.0,32925.0,52.00
226,11/11/2015,Woodford,55.0,105.0,1050.0,52.00
