,fips_code,county,state,customers_out,run_start_time,run_end_time
19139,17097,Lake,Illinois,2.0,2014-11-02 00:00:00,2014-11-02 00:15:00
19140,17097,Lake,Illinois,1.0,2014-12-17 13:45:00,2014-12-17 13:60:00
19141,17097,Lake,Illinois,13.0,2014-12-22 19:00:00,2014-12-22 19:15:00
19142,17097,Lake,Illinois,4.0,2014-12-30 16:45:00,2014-12-30 16:60:00
19143,17097,Lake,Illinois,93.0,2014-12-11 20:45:00,2014-12-11 20:60:00
19144,17097,Lake,Illinois,2.0,2014-12-16 00:30:00,2014-12-16 00:45:00
19145,17097,Lake,Illinois,118.0,2014-12-11 20:15:00,2014-12-11 20:30:00
19146,17097,Lake,Illinois,1.0,2014-12-02 14:15:00,2014-12-02 14:30:00
19147,17097,Lake,Illinois,8.0,2014-12-07 20:00:00,2014-12-07 20:15:00
19148,17097,Lake,Illinois,2.0,2014-11-12 14:45:00,2014-11-12 14:60:00
19149,17097,Lake,Illinois,23.0,2014-12-10 17:30:00,2014-12-10 17:45:00
19150,17097,Lake,Illinois,1.0,2014-11-08 00:15:00,2014-11-08 00:30:00
19151,17097,Lake,Illinois,122.0,2014-11-02 19:30:00,2014-11-02 19:45:00
19152,17097,Lake,Illinois,2.0,2014-11-27 02:30:00,2014-11-27 02:45:00
19153,17097,Lake,Illinois,1.0,2014-12-02 14:00:00,2014-12-02 14:15:00
19154,17097,Lake,Illinois,2.0,2014-11-27 02:45:00,2014-11-27 02:60:00
19155,17097,Lake,Illinois,1.0,2014-12-02 14:30:00,2014-12-02 14:45:00
19156,17097,Lake,Illinois,2.0,2014-11-12 15:00:00,2014-11-12 15:15:00
19157,17097,Lake,Illinois,1.0,2014-11-27 02:15:00,2014-11-27 02:30:00
19158,17097,Lake,Illinois,48.0,2014-11-19 21:00:00,2014-11-19 21:15:00
19159,17097,Lake,Illinois,1.0,2014-12-17 13:30:00,2014-12-17 13:45:00
19160,17097,Lake,Illinois,2197.0,2014-12-22 18:15:00,2014-12-22 18:30:00
19161,17097,Lake,Illinois,93.0,2014-12-11 20:30:00,2014-12-11 20:45:00
19162,17097,Lake,Illinois,47.0,2014-12-25 22:30:00,2014-12-25 22:45:00
19163,17097,Lake,Illinois,1.0,2014-11-27 02:00:00,2014-11-27 02:15:00
19164,17097,Lake,Illinois,2.0,2014-11-12 15:15:00,2014-11-12 15:30:00
19165,17097,Lake,Illinois,24.0,2014-11-03 21:30:00,2014-11-03 21:45:00
19166,17097,Lake,Illinois,2.0,2014-11-27 03:15:00,2014-11-27 03:30:00
19167,17097,Lake,Illinois,1285.0,2014-12-22 17:45:00,2014-12-22 17:60:00
19168,17097,Lake,Illinois,24.0,2014-11-03 21:45:00,2014-11-03 21:60:00
19169,17097,Lake,Illinois,450.0,2014-11-08 00:30:00,2014-11-08 00:45:00
19170,17097,Lake,Illinois,17.0,2014-11-12 16:45:00,2014-11-12 16:60:00
19171,17097,Lake,Illinois,1.0,2014-12-16 00:00:00,2014-12-16 00:15:00
19172,17097,Lake,Illinois,95.0,2014-12-11 21:30:00,2014-12-11 21:45:00
19173,17097,Lake,Illinois,28.0,2014-12-08 21:00:00,2014-12-08 21:15:00
19174,17097,Lake,Illinois,16.0,2014-11-01 20:45:00,2014-11-01 20:60:00
19175,17097,Lake,Illinois,48.0,2014-11-19 21:15:00,2014-11-19 21:30:00
19176,17097,Lake,Illinois,2.0,2014-11-27 03:45:00,2014-11-27 03:60:00
19177,17097,Lake,Illinois,1.0,2014-11-27 00:15:00,2014-11-27 00:30:00
19178,17097,Lake,Illinois,95.0,2014-11-03 21:15:00,2014-11-03 21:30:00
19179,17097,Lake,Illinois,52.0,2014-12-22 16:30:00,2014-12-22 16:45:00
19180,17097,Lake,Illinois,36.0,2014-11-12 17:00:00,2014-11-12 17:15:00
19181,17097,Lake,Illinois,1.0,2014-11-07 23:45:00,2014-11-07 23:60:00
19182,17097,Lake,Illinois,47.0,2014-12-25 23:00:00,2014-12-25 23:15:00
19183,17097,Lake,Illinois,5.0,2014-11-12 14:00:00,2014-11-12 14:15:00
19184,17097,Lake,Illinois,8.0,2014-12-09 03:15:00,2014-12-09 03:30:00
19185,17097,Lake,Illinois,71.0,2014-12-22 17:00:00,2014-12-22 17:15:00
19186,17097,Lake,Illinois,2.0,2014-11-27 03:30:00,2014-11-27 03:45:00
19187,17097,Lake,Illinois,24.0,2014-11-12 16:00:00,2014-11-12 16:15:00
19188,17097,Lake,Illinois,5.0,2014-11-12 14:15:00,2014-11-12 14:30:00
19189,17097,Lake,Illinois,73.0,2014-11-01 16:30:00,2014-11-01 16:45:00
19190,17097,Lake,Illinois,1.0,2014-11-27 01:00:00,2014-11-27 01:15:00
19191,17097,Lake,Illinois,4.0,2014-11-22 15:45:00,2014-11-22 15:60:00
19192,17097,Lake,Illinois,22.0,2014-11-19 21:30:00,2014-11-19 21:45:00
19193,17097,Lake,Illinois,24.0,2014-11-12 16:15:00,2014-11-12 16:30:00
19194,17097,Lake,Illinois,26.0,2014-11-01 05:30:00,2014-11-01 05:45:00
19195,17097,Lake,Illinois,47.0,2014-12-25 22:45:00,2014-12-25 22:60:00
19196,17097,Lake,Illinois,71.0,2014-12-22 17:15:00,2014-12-22 17:30:00
19197,17097,Lake,Illinois,47.0,2014-11-19 20:30:00,2014-11-19 20:45:00
19198,17097,Lake,Illinois,17.0,2014-11-12 16:30:00,2014-11-12 16:45:00
19199,17097,Lake,Illinois,13.0,2014-12-22 19:15:00,2014-12-22 19:30:00
19200,17097,Lake,Illinois,1.0,2014-12-02 14:45:00,2014-12-02 14:60:00
19201,17097,Lake,Illinois,94.0,2014-12-11 21:15:00,2014-12-11 21:30:00
19202,17097,Lake,Illinois,1237.0,2014-12-22 18:45:00,2014-12-22 18:60:00
19203,17101,Lawrence,Illinois,1.0,2014-11-25 16:15:00,2014-11-25 16:30:00
19204,17101,Lawrence,Illinois,11.0,2014-11-25 16:30:00,2014-11-25 16:45:00
19205,17101,Lawrence,Illinois,1.0,2014-12-02 15:00:00,2014-12-02 15:15:00
19206,17101,Lawrence,Illinois,12.0,2014-11-25 17:00:00,2014-11-25 17:15:00
19207,17101,Lawrence,Illinois,1.0,2014-11-16 15:45:00,2014-11-16 15:30:00
19208,17101,Lawrence,Illinois,5.0,2014-11-09 15:45:00,2014-11-09 15:60:00
19209,17101,Lawrence,Illinois,1.0,2014-11-24 23:30:00,2014-11-24 23:45:00
19210,17101,Lawrence,Illinois,5.0,2014-11-09 15:30:00,2014-11-09 15:45:00
19211,17101,Lawrence,Illinois,1.0,2014-11-09 15:15:00,2014-11-24 16:30:00
19212,17101,Lawrence,Illinois,12.0,2014-11-25 17:15:00,2014-11-25 17:30:00
19213,17101,Lawrence,Illinois,1.0,2014-11-24 22:45:00,2014-11-14 20:45:00
19214,17101,Lawrence,Illinois,2.0,2014-11-01 22:00:00,2014-11-01 22:15:00
19215,17101,Lawrence,Illinois,1.0,2014-11-24 11:00:00,2014-11-24 11:15:00
19216,17101,Lawrence,Illinois,2.0,2014-11-02 00:30:00,2014-11-02 00:45:00
19217,17101,Lawrence,Illinois,1.0,2014-11-24 12:30:00,2014-11-24 12:60:00
19218,17101,Lawrence,Illinois,2.0,2014-11-01 23:30:00,2014-11-01 23:45:00
19219,17101,Lawrence,Illinois,9.0,2014-11-01 21:00:00,2014-11-01 21:15:00
19220,17101,Lawrence,Illinois,6.0,2014-12-05 20:45:00,2014-12-05 20:60:00
19221,17101,Lawrence,Illinois,2.0,2014-11-01 22:15:00,2014-11-01 22:30:00
19222,17101,Lawrence,Illinois,1.0,2014-12-06 03:15:00,2014-12-06 03:30:00
19223,17101,Lawrence,Illinois,2.0,2014-11-02 00:15:00,2014-11-02 00:30:00
19224,17101,Lawrence,Illinois,1.0,2014-11-23 21:45:00,2014-11-23 21:60:00
19225,17101,Lawrence,Illinois,2.0,2014-11-01 22:45:00,2014-11-01 22:60:00
19226,17101,Lawrence,Illinois,9.0,2014-11-01 20:15:00,2014-11-01 20:30:00
19227,17101,Lawrence,Illinois,2.0,2014-11-02 00:00:00,2014-11-02 00:15:00
19228,17101,Lawrence,Illinois,1.0,2014-12-09 00:15:00,2014-12-09 00:30:00
19229,17101,Lawrence,Illinois,9.0,2014-11-01 20:45:00,2014-11-01 20:60:00
19230,17101,Lawrence,Illinois,1.0,2014-11-24 04:45:00,2014-11-04 09:45:00
19231,17101,Lawrence,Illinois,2.0,2014-11-01 22:30:00,2014-11-01 22:45:00
19232,17101,Lawrence,Illinois,4.0,2014-11-24 11:45:00,2014-11-24 11:60:00
19233,17101,Lawrence,Illinois,1.0,2014-11-04 10:00:00,2014-11-04 10:30:00
19234,17101,Lawrence,Illinois,9.0,2014-11-01 20:30:00,2014-11-01 20:45:00
19235,17101,Lawrence,Illinois,1.0,2014-11-18 13:30:00,2014-11-01 19:60:00
19236,17101,Lawrence,Illinois,2.0,2014-11-01 23:45:00,2014-11-01 23:60:00
19237,17101,Lawrence,Illinois,1.0,2014-11-24 12:15:00,2014-11-24 12:30:00
19238,17101,Lawrence,Illinois,2.0,2014-11-01 23:15:00,2014-11-01 23:30:00
19239,17101,Lawrence,Illinois,1.0,2014-11-24 10:45:00,2014-11-24 10:60:00
19240,17101,Lawrence,Illinois,2.0,2014-11-01 23:00:00,2014-11-01 23:15:00
19241,17101,Lawrence,Illinois,1.0,2014-11-21 14:15:00,2014-11-23 20:60:00
19242,17101,Lawrence,Illinois,9.0,2014-11-01 21:15:00,2014-11-01 21:30:00
19243,17101,Lawrence,Illinois,1.0,2014-11-21 13:30:00,2014-11-21 13:45:00
19244,17101,Lawrence,Illinois,9.0,2014-11-01 20:00:00,2014-11-01 20:15:00
19245,17101,Lawrence,Illinois,1.0,2014-12-06 03:00:00,2014-12-06 03:15:00
19246,17103,Lee,Illinois,1.0,2014-12-02 03:30:00,2014-12-02 03:45:00
19247,17103,Lee,Illinois,17.0,2014-11-17 17:15:00,2014-11-17 17:30:00
19248,17103,Lee,Illinois,1.0,2014-12-01 14:30:00,2014-11-19 20:45:00
19249,17103,Lee,Illinois,7.0,2014-11-20 20:15:00,2014-11-20 20:30:00
19250,17103,Lee,Illinois,1.0,2014-11-24 22:30:00,2014-11-24 22:45:00
19251,17103,Lee,Illinois,8.0,2014-11-17 18:30:00,2014-11-17 18:45:00
19252,17103,Lee,Illinois,1.0,2014-11-04 23:30:00,2014-11-04 23:45:00
19253,17103,Lee,Illinois,27.0,2014-11-04 14:15:00,2014-11-04 14:30:00
19254,17103,Lee,Illinois,1.0,2014-12-18 02:00:00,2014-12-01 14:15:00
19255,17103,Lee,Illinois,3.0,2014-11-01 14:45:00,2014-11-01 14:60:00
19256,17103,Lee,Illinois,43.0,2014-11-07 22:00:00,2014-11-07 22:15:00
19257,17103,Lee,Illinois,1.0,2014-11-22 19:15:00,2014-12-12 19:60:00
19258,17103,Lee,Illinois,43.0,2014-11-07 22:15:00,2014-11-07 22:30:00
19259,17103,Lee,Illinois,1.0,2014-12-12 17:30:00,2014-12-12 17:45:00
19260,17103,Lee,Illinois,6.0,2014-11-20 19:45:00,2014-11-20 19:60:00
19261,17103,Lee,Illinois,1.0,2014-11-24 19:00:00,2014-11-10 18:30:00
19262,17103,Lee,Illinois,601.0,2014-11-04 22:45:00,2014-11-04 22:60:00
19263,17103,Lee,Illinois,1.0,2014-12-08 18:00:00,2014-12-08 18:15:00
19264,17103,Lee,Illinois,7.0,2014-11-20 20:00:00,2014-11-20 20:15:00
19265,17103,Lee,Illinois,1.0,2014-11-03 16:30:00,2014-12-02 04:15:00
19266,17103,Lee,Illinois,23.0,2014-11-12 21:30:00,2014-11-12 21:45:00
19267,17103,Lee,Illinois,1.0,2014-11-24 22:45:00,2014-11-24 22:60:00
19268,17103,Lee,Illinois,4.0,2014-11-04 17:00:00,2014-11-04 17:15:00
19269,17103,Lee,Illinois,1.0,2014-12-08 17:45:00,2014-12-08 17:60:00
19270,17103,Lee,Illinois,17.0,2014-11-17 17:00:00,2014-11-17 17:15:00
19271,17103,Lee,Illinois,23.0,2014-11-12 21:45:00,2014-11-12 21:60:00
19272,17103,Lee,Illinois,43.0,2014-11-07 23:45:00,2014-11-07 23:60:00
19273,17103,Lee,Illinois,1.0,2014-11-16 04:45:00,2014-12-02 04:60:00
19274,17103,Lee,Illinois,22.0,2014-11-04 14:30:00,2014-11-04 14:45:00
19275,17103,Lee,Illinois,1.0,2014-11-16 16:30:00,2014-11-16 04:45:00
19276,17103,Lee,Illinois,22.0,2014-11-04 14:45:00,2014-11-04 14:60:00
19277,17103,Lee,Illinois,1.0,2014-11-22 15:00:00,2014-12-30 15:45:00
19278,17103,Lee,Illinois,7.0,2014-12-28 15:45:00,2014-12-28 15:60:00
19279,17103,Lee,Illinois,2.0,2014-11-24 21:45:00,2014-11-24 21:60:00
19280,17103,Lee,Illinois,1.0,2014-11-04 18:00:00,2014-11-19 21:60:00
19281,17103,Lee,Illinois,2.0,2014-11-24 20:30:00,2014-11-24 20:45:00
19282,17103,Lee,Illinois,1.0,2014-11-05 00:15:00,2014-12-30 15:30:00
19283,17103,Lee,Illinois,3.0,2014-11-01 15:00:00,2014-11-01 15:15:00
19284,17103,Lee,Illinois,1.0,2014-11-22 15:15:00,2014-11-06 17:45:00
19285,17103,Lee,Illinois,7.0,2014-12-28 16:00:00,2014-12-28 16:15:00
19286,17103,Lee,Illinois,8.0,2014-11-17 19:00:00,2014-11-17 19:15:00
19287,17103,Lee,Illinois,1.0,2014-11-22 20:00:00,2014-11-19 21:30:00
19288,17103,Lee,Illinois,4.0,2014-11-04 17:15:00,2014-11-04 17:30:00
19289,17103,Lee,Illinois,1.0,2014-12-10 19:45:00,2014-12-10 19:60:00
19290,17103,Lee,Illinois,2.0,2014-11-24 21:15:00,2014-11-24 21:30:00
19291,17103,Lee,Illinois,1.0,2014-11-17 00:15:00,2014-11-17 00:30:00
19292,17103,Lee,Illinois,43.0,2014-11-08 00:15:00,2014-11-08 00:30:00
19293,17103,Lee,Illinois,7.0,2014-12-28 16:15:00,2014-12-28 16:30:00
19294,17103,Lee,Illinois,1.0,2014-11-17 00:30:00,2014-11-17 00:45:00
19295,17103,Lee,Illinois,5.0,2014-11-04 17:30:00,2014-11-04 17:45:00
19296,17103,Lee,Illinois,1.0,2014-11-17 00:45:00,2014-11-17 00:60:00
19297,17103,Lee,Illinois,8.0,2014-11-17 19:15:00,2014-11-17 19:30:00
19298,17103,Lee,Illinois,1.0,2014-11-22 15:45:00,2014-11-22 15:60:00
19299,17103,Lee,Illinois,22.0,2014-11-04 15:30:00,2014-11-04 15:45:00
19300,17103,Lee,Illinois,1.0,2014-12-19 17:15:00,2014-11-10 20:45:00
19301,17103,Lee,Illinois,7.0,2014-12-28 15:30:00,2014-12-28 15:45:00
19302,17103,Lee,Illinois,1.0,2014-11-22 16:45:00,2014-11-04 23:60:00
19303,17103,Lee,Illinois,7.0,2014-12-28 15:00:00,2014-12-28 15:15:00
19304,17103,Lee,Illinois,43.0,2014-11-07 21:30:00,2014-11-07 21:45:00
19305,17103,Lee,Illinois,1.0,2014-12-08 17:30:00,2014-12-08 17:45:00
19306,17103,Lee,Illinois,4.0,2014-11-05 23:00:00,2014-11-05 23:15:00
19307,17103,Lee,Illinois,22.0,2014-11-04 15:45:00,2014-11-04 15:60:00
19308,17103,Lee,Illinois,1.0,2014-11-22 19:30:00,2014-11-22 19:45:00
19309,17103,Lee,Illinois,2.0,2014-11-24 22:15:00,2014-11-24 22:30:00
19310,17103,Lee,Illinois,1.0,2014-12-18 02:30:00,2014-12-18 02:45:00
19311,17103,Lee,Illinois,3.0,2014-11-01 15:15:00,2014-11-01 15:30:00
19312,17103,Lee,Illinois,22.0,2014-11-04 15:00:00,2014-11-04 15:15:00
19313,17103,Lee,Illinois,1.0,2014-12-12 18:00:00,2014-12-12 18:15:00
19314,17103,Lee,Illinois,43.0,2014-11-07 21:45:00,2014-11-07 21:60:00
19315,17103,Lee,Illinois,1.0,2014-12-19 17:45:00,2014-11-03 15:45:00
19316,17103,Lee,Illinois,22.0,2014-11-04 15:15:00,2014-11-04 15:30:00
19317,17103,Lee,Illinois,1.0,2014-12-12 19:30:00,2014-12-12 19:45:00
19318,17103,Lee,Illinois,7.0,2014-12-28 15:15:00,2014-12-28 15:30:00
19319,17103,Lee,Illinois,1.0,2014-12-10 19:30:00,2014-11-10 20:30:00
19320,17103,Lee,Illinois,2.0,2014-11-24 22:00:00,2014-11-24 22:15:00
19321,17103,Lee,Illinois,1.0,2014-11-22 19:45:00,2014-11-22 21:30:00
19322,17103,Lee,Illinois,43.0,2014-11-08 00:00:00,2014-11-08 00:15:00
19323,17103,Lee,Illinois,1.0,2014-11-19 20:45:00,2014-11-10 20:15:00
19324,17103,Lee,Illinois,8.0,2014-11-17 18:45:00,2014-11-17 18:60:00
19325,17103,Lee,Illinois,1.0,2014-11-03 15:45:00,2014-11-03 15:60:00
19326,17103,Lee,Illinois,6.0,2014-11-20 19:30:00,2014-11-20 19:45:00
19327,17103,Lee,Illinois,1.0,2014-11-25 00:00:00,2014-12-18 23:45:00
19328,17103,Lee,Illinois,601.0,2014-11-04 22:00:00,2014-11-04 22:15:00
19329,17103,Lee,Illinois,27.0,2014-11-04 12:45:00,2014-11-04 12:60:00
19330,17103,Lee,Illinois,4.0,2014-11-06 00:15:00,2014-11-06 00:30:00
19331,17103,Lee,Illinois,1.0,2014-11-22 07:30:00,2014-12-02 00:45:00
19332,17103,Lee,Illinois,8.0,2014-11-17 18:00:00,2014-11-17 18:15:00
19333,17103,Lee,Illinois,1.0,2014-11-03 19:30:00,2014-11-26 20:30:00
19334,17103,Lee,Illinois,8.0,2014-11-17 18:15:00,2014-11-17 18:30:00
19335,17103,Lee,Illinois,7.0,2014-11-20 19:00:00,2014-11-20 19:15:00
19336,17103,Lee,Illinois,1.0,2014-12-02 01:30:00,2014-12-10 20:30:00
19337,17103,Lee,Illinois,27.0,2014-11-04 13:00:00,2014-11-04 13:15:00
19338,17103,Lee,Illinois,1.0,2014-11-25 00:15:00,2014-11-25 00:30:00
19339,17103,Lee,Illinois,22.0,2014-11-04 16:00:00,2014-11-04 16:15:00
19340,17103,Lee,Illinois,4.0,2014-11-06 00:00:00,2014-11-06 00:15:00
19341,17103,Lee,Illinois,1.0,2014-11-22 07:15:00,2014-12-01 22:30:00
19342,17103,Lee,Illinois,3.0,2014-11-01 14:15:00,2014-11-01 14:30:00
19343,17103,Lee,Illinois,23.0,2014-11-12 20:30:00,2014-11-12 20:45:00
19344,17103,Lee,Illinois,1.0,2014-12-21 16:45:00,2014-11-16 17:15:00
19345,17103,Lee,Illinois,43.0,2014-11-07 22:45:00,2014-11-07 22:60:00
19346,17103,Lee,Illinois,1.0,2014-12-18 01:00:00,2014-12-03 15:60:00
19347,17103,Lee,Illinois,601.0,2014-11-04 21:00:00,2014-11-04 21:15:00
19348,17103,Lee,Illinois,1.0,2014-12-01 23:00:00,2014-12-18 23:15:00
19349,17103,Lee,Illinois,61.0,2014-11-04 12:15:00,2014-11-04 12:30:00
19350,17103,Lee,Illinois,1.0,2014-11-22 18:30:00,2014-12-03 15:45:00
19351,17103,Lee,Illinois,43.0,2014-11-07 23:00:00,2014-11-07 23:15:00
19352,17103,Lee,Illinois,2.0,2014-11-24 18:30:00,2014-11-24 18:45:00
19353,17103,Lee,Illinois,601.0,2014-11-04 21:15:00,2014-11-04 21:30:00
19354,17103,Lee,Illinois,1.0,2014-11-03 19:00:00,2014-12-01 23:30:00
19355,17103,Lee,Illinois,61.0,2014-11-04 12:00:00,2014-11-04 12:15:00
19356,17103,Lee,Illinois,601.0,2014-11-04 21:30:00,2014-11-04 21:45:00
19357,17103,Lee,Illinois,1.0,2014-11-22 08:15:00,2014-11-03 19:30:00
19358,17103,Lee,Illinois,27.0,2014-11-04 12:30:00,2014-11-04 12:45:00
19359,17103,Lee,Illinois,1.0,2014-11-25 01:15:00,2014-12-01 23:60:00
19360,17103,Lee,Illinois,61.0,2014-11-04 11:45:00,2014-11-04 11:60:00
19361,17103,Lee,Illinois,17.0,2014-11-17 17:45:00,2014-11-17 17:60:00
19362,17103,Lee,Illinois,1.0,2014-12-18 23:15:00,2014-12-18 23:30:00
19363,17103,Lee,Illinois,3.0,2014-11-01 14:00:00,2014-11-01 14:15:00
19364,17103,Lee,Illinois,1.0,2014-11-08 17:45:00,2014-11-08 17:60:00
19365,17103,Lee,Illinois,43.0,2014-11-07 23:15:00,2014-11-07 23:30:00
19366,17103,Lee,Illinois,1.0,2014-11-20 04:30:00,2014-11-20 04:45:00
19367,17103,Lee,Illinois,601.0,2014-11-04 21:45:00,2014-11-04 21:60:00
19368,17103,Lee,Illinois,1.0,2014-11-20 04:45:00,2014-11-20 04:60:00
19369,17103,Lee,Illinois,61.0,2014-11-04 11:30:00,2014-11-04 11:45:00
19370,17103,Lee,Illinois,1.0,2014-11-25 02:00:00,2014-11-25 02:15:00
19371,17103,Lee,Illinois,43.0,2014-11-07 23:30:00,2014-11-07 23:45:00
19372,17103,Lee,Illinois,29.0,2014-11-25 16:00:00,2014-11-25 16:15:00
19373,17103,Lee,Illinois,23.0,2014-11-12 20:45:00,2014-11-12 20:60:00
19374,17103,Lee,Illinois,1.0,2014-11-26 02:15:00,2014-11-26 02:30:00
19375,17103,Lee,Illinois,29.0,2014-11-25 17:15:00,2014-11-25 17:30:00
19376,17103,Lee,Illinois,1.0,2014-11-26 20:00:00,2014-11-26 20:15:00
19377,17103,Lee,Illinois,4.0,2014-11-05 23:30:00,2014-11-05 23:45:00
19378,17103,Lee,Illinois,1.0,2014-12-12 20:00:00,2014-11-03 20:30:00
19379,17103,Lee,Illinois,29.0,2014-11-25 17:30:00,2014-11-25 17:45:00
19380,17103,Lee,Illinois,1.0,2014-11-24 23:30:00,2014-11-24 23:45:00
19381,17103,Lee,Illinois,23.0,2014-11-12 21:00:00,2014-11-12 21:15:00
19382,17103,Lee,Illinois,29.0,2014-11-25 16:30:00,2014-11-25 16:45:00
19383,17103,Lee,Illinois,1.0,2014-12-02 03:00:00,2014-12-02 03:15:00
19384,17103,Lee,Illinois,29.0,2014-11-25 17:00:00,2014-11-25 17:15:00
19385,17103,Lee,Illinois,1.0,2014-12-02 02:45:00,2014-11-26 02:45:00
19386,17103,Lee,Illinois,43.0,2014-11-07 22:30:00,2014-11-07 22:45:00
19387,17103,Lee,Illinois,4.0,2014-11-05 23:15:00,2014-11-05 23:30:00
19388,17103,Lee,Illinois,1.0,2014-11-25 02:30:00,2014-11-25 02:45:00
19389,17103,Lee,Illinois,3.0,2014-11-01 14:30:00,2014-11-01 14:45:00
19390,17103,Lee,Illinois,29.0,2014-11-25 16:45:00,2014-11-25 16:60:00
19391,17103,Lee,Illinois,27.0,2014-11-04 13:45:00,2014-11-04 13:60:00
19392,17103,Lee,Illinois,23.0,2014-11-12 21:15:00,2014-11-12 21:30:00
19393,17103,Lee,Illinois,1.0,2014-11-24 23:15:00,2014-11-24 18:15:00
19394,17103,Lee,Illinois,601.0,2014-11-04 22:15:00,2014-11-04 22:30:00
19395,17103,Lee,Illinois,1.0,2014-12-01 22:00:00,2014-12-01 22:15:00
19396,17103,Lee,Illinois,601.0,2014-11-04 22:30:00,2014-11-04 22:45:00
19397,17103,Lee,Illinois,1.0,2014-12-02 02:00:00,2014-12-02 02:15:00
19398,17103,Lee,Illinois,27.0,2014-11-04 13:15:00,2014-11-04 13:30:00
19399,17103,Lee,Illinois,29.0,2014-11-25 18:15:00,2014-11-25 18:30:00
19400,17103,Lee,Illinois,1.0,2014-11-22 07:00:00,2014-12-02 01:60:00
19401,17103,Lee,Illinois,29.0,2014-11-25 16:15:00,2014-11-25 16:30:00
19402,17103,Lee,Illinois,2.0,2014-11-24 18:45:00,2014-11-24 18:60:00
19403,17103,Lee,Illinois,1.0,2014-12-18 22:30:00,2014-12-18 22:45:00
19404,17103,Lee,Illinois,29.0,2014-11-25 18:00:00,2014-11-25 18:15:00
19405,17103,Lee,Illinois,1.0,2014-12-21 00:15:00,2014-12-02 03:30:00
19406,17103,Lee,Illinois,4.0,2014-11-05 23:45:00,2014-11-05 23:60:00
19407,17103,Lee,Illinois,1.0,2014-11-06 14:45:00,2014-11-06 14:60:00
19408,17103,Lee,Illinois,27.0,2014-11-04 13:30:00,2014-11-04 13:45:00
19409,17103,Lee,Illinois,7.0,2014-11-20 19:15:00,2014-11-20 19:30:00
19410,17103,Lee,Illinois,1.0,2014-12-18 01:15:00,2014-12-25 04:30:00
19411,17103,Lee,Illinois,29.0,2014-11-25 17:45:00,2014-11-25 17:60:00
19412,17103,Lee,Illinois,22.0,2014-11-04 16:15:00,2014-11-04 16:30:00
19413,17103,Lee,Illinois,1.0,2014-11-25 02:45:00,2014-11-25 02:60:00
19414,17103,Lee,Illinois,27.0,2014-11-04 14:00:00,2014-11-04 14:15:00
19415,17103,Lee,Illinois,1.0,2014-12-19 00:00:00,2014-12-19 00:15:00
19416,17103,Lee,Illinois,17.0,2014-11-17 17:30:00,2014-11-17 17:45:00
19417,17103,Lee,Illinois,1.0,2014-12-18 22:45:00,2014-12-18 22:60:00
19418,17105,Livingston,Illinois,1.0,2014-11-08 17:00:00,2014-11-08 17:15:00
19419,17105,Livingston,Illinois,55.0,2014-11-24 18:30:00,2014-11-24 18:45:00
19420,17105,Livingston,Illinois,1.0,2014-11-08 15:45:00,2014-11-16 16:45:00
19421,17105,Livingston,Illinois,2.0,2014-12-27 16:45:00,2014-12-27 16:60:00
19422,17105,Livingston,Illinois,1.0,2014-11-03 22:00:00,2014-12-09 19:45:00
19423,17105,Livingston,Illinois,55.0,2014-11-24 18:45:00,2014-11-24 18:60:00
19424,17105,Livingston,Illinois,1.0,2014-11-16 17:00:00,2014-12-29 13:45:00
19425,17105,Livingston,Illinois,163.0,2014-11-02 16:15:00,2014-11-02 16:30:00
19426,17105,Livingston,Illinois,1.0,2014-11-20 18:15:00,2014-11-16 15:60:00
19427,17105,Livingston,Illinois,2.0,2014-12-27 16:00:00,2014-12-27 16:15:00
19428,17105,Livingston,Illinois,1.0,2014-11-08 16:30:00,2014-11-08 16:45:00
19429,17105,Livingston,Illinois,2.0,2014-12-27 16:15:00,2014-12-27 16:30:00
19430,17105,Livingston,Illinois,1.0,2014-12-04 18:45:00,2014-12-04 18:60:00
19431,17105,Livingston,Illinois,70.0,2014-11-02 15:15:00,2014-11-02 15:30:00
19432,17105,Livingston,Illinois,1.0,2014-12-09 19:15:00,2014-12-29 13:60:00
19433,17105,Livingston,Illinois,9.0,2014-11-24 20:30:00,2014-11-24 20:45:00
19434,17105,Livingston,Illinois,1.0,2014-11-15 01:45:00,2014-11-15 01:60:00
19435,17105,Livingston,Illinois,3.0,2014-12-08 23:30:00,2014-12-08 23:45:00
19436,17105,Livingston,Illinois,2.0,2014-12-27 16:30:00,2014-12-27 16:45:00
19437,17105,Livingston,Illinois,3.0,2014-12-08 23:45:00,2014-12-08 23:60:00
19438,17105,Livingston,Illinois,1.0,2014-11-08 16:45:00,2014-11-20 18:45:00
19439,17105,Livingston,Illinois,70.0,2014-11-02 15:30:00,2014-11-02 15:45:00
19440,17105,Livingston,Illinois,1.0,2014-11-05 23:15:00,2014-11-05 23:30:00
19441,17105,Livingston,Illinois,7.0,2014-11-12 01:45:00,2014-11-12 01:60:00
19442,17105,Livingston,Illinois,2.0,2014-11-27 13:15:00,2014-11-27 13:30:00
19443,17105,Livingston,Illinois,1.0,2014-11-22 13:00:00,2014-11-22 13:15:00
19444,17105,Livingston,Illinois,9.0,2014-11-12 01:30:00,2014-11-12 01:45:00
19445,17105,Livingston,Illinois,199.0,2014-11-12 01:00:00,2014-11-12 01:15:00
