   Data Year  Utility Number                           Utility Name Short Form State BA Code Residential Commercial Industrial Transportation    Total |Residential.Number AMI-Advanced Metering Infrastructure| |Commercial.Number AMI-Advanced Metering Infrastructure| |Industrial.Number AMI-Advanced Metering Infrastructure| |Transportation.Number AMI-Advanced Metering Infrastructure| |Total.Number AMI-Advanced Metering Infrastructure| |Residential.Number Home Area Network| |Commercial.Number Home Area Network| |Industrial.Number Home Area Network| |Transportation.Number Home Area Network| |Total.Number Home Area Network| |Residential.Number Standard (non AMR/AMI) Meters| |Commercial.Number Standard (non AMR/AMI) Meters| |Industrial.Number Standard (non AMR/AMI) Meters| |Transportation.Number Standard (non AMR/AMI) Meters| |Total.Number Standard (non AMR/AMI) Meters| |Residential.Total Numbers of Meters| |Commercial.Total Numbers of Meters| |Industrial.Total Numbers of Meters|  |Transportation.Total Numbers of Meters| |Total.Total Numbers of Meters| |Residential.Energy Served - AMI (MWh)| |Commercial.Energy Served - AMI (MWh)| |Industrial.Energy Served - AMI (MWh)| |Transportation.Energy Served - AMI (MWh)| |Total.Energy Served - AMI (MWh)| |Residential.Customers with Daily Digital Access| |Commercial.Customers with Daily Digital Access| |Industrial.Customers with Daily Digital Access| |Transportation.Customers with Daily Digital Access| |Total.Customers with Daily Digital Access| |Residential.Customers with Direct Load Control| |Commercial.Customers with Direct Load Control| |Industrial.Customers with Direct Load Control| |Transportation.Customers with Direct Load Control| |Total.Customers with Direct Load Control|
23      2018          9750.0                 Jo-Carroll Energy, Inc        NaN    IL    MISO           .          .          .              .        .                                                    17,960                                                    2,494                                                      328                                                            .                                              20,782                                      .                                     .                                     .                                         .                                .                                                160                                               116                                                53                                                     0                                          329                                18,120                                2,610                                  381                                       0.0                          21,111                                 153,944                                 52,524                                296,694                                          .                           503,162                                                 0                                                .                                                .                                                    .                                           0                                              187                                               .                                               .                                                   .                                        187
24      2018         11736.0                City of Marshall - (IL)          Y    IL    MISO       2,081        390         10              .    2,481                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2,081                                  390                                   10                                       0.0                           2,481                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
25      2018         11790.0               City of Mascoutah - (IL)          Y    IL    MISO       3,365        217          4              .    3,586                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 3,365                                  217                                    4                                       0.0                           3,586                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
26      2018         12070.0                   McDonough Power Coop          Y    IL    MISO       4,673        436          1              .    5,110                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 4,673                                  436                                    1                                       0.0                           5,110                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
27      2018         12341.0                  MidAmerican Energy Co        NaN    IL    MISO      73,893     10,882          .              .   84,775                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  1                                               268                                                58                                                     .                                          327                                73,894                               11,150                                   58                                       0.0                          85,102                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
28      2018         12395.0                   Menard Electric Coop        NaN    IL    MISO           .          .          1              .        1                                                     9,098                                                      572                                                    1,228                                                            .                                              10,898                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 9,098                                  572                                1,229                                       0.0                          10,899                                 121,282                                 26,688                                 23,043                                          .                           171,013                                             1,965                                               36                                               21                                                    .                                       2,022                                              968                                               .                                           1,228                                                   .                                      2,196
29      2018         12803.0           Monroe County Elec Coop, Inc        NaN    IL    MISO           .          .          .              .        .                                                     7,205                                                      150                                                       31                                                            .                                               7,386                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 7,205                                  150                                   31                                       0.0                           7,386                                 108,010                                 13,581                                    241                                          .                           121,832                                             7,205                                              150                                               31                                                    .                                       7,386                                                .                                               .                                               .                                                   .                                          .
30      2018         13032.0            Mt Carmel Public Utility Co        NaN    IL    MISO           .          .          .              .        .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              4,730                                               853                                               102                                                     .                                        5,685                                 4,730                                  853                                  102                                       0.0                           5,685                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
31      2018         13208.0              City of Naperville - (IL)        NaN    IL     PJM           .          .          .              .        .                                                    53,872                                                    7,181                                                       13                                                            .                                              61,066                                 53,872                                     .                                     .                                         .                           53,872                                                  2                                                 .                                                 .                                                     .                                            2                                53,874                                7,181                                   13                                       0.0                          61,068                                 528,427                                737,945                                 69,479                                          .                         1,335,851                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
32      2018         13292.0                   Norris Electric Coop        NaN    IL    MISO      17,726      2,095         10              .   19,831                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                17,726                                2,095                                   10                                       0.0                          19,831                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
33      2018         13993.0                 City of Oglesby - (IL)          Y    IL    MISO       1,989          .          .              .    1,989                                                         0                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 1,989                                    0                                    0                                       0.0                           1,989                                       0                                      .                                      .                                          .                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
34      2018         14840.0                    City of Peru - (IL)        NaN    IL    MISO           .          .          .              .        .                                                         0                                                       55                                                        9                                                            .                                                  64                                      .                                     .                                     .                                         .                                .                                              4,750                                             1,049                                                 0                                                     .                                        5,799                                 4,750                                1,104                                    9                                       0.0                           5,863                                       .                                  4,639                                123,492                                          .                           128,131                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
35      2018         15388.0               City of Princeton - (IL)        NaN    IL    MISO       3,807        687         58              .    4,552                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 3,807                                  687                                   58                                       0.0                           4,552                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
36      2018         15686.0              Village of Rantoul - (IL)        NaN    IL    MISO       5,622        455         71              .    6,148                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                                  4                                                 6                                                 8                                                     .                                           18                                 5,626                                  461                                   79                                       0.0                           6,166                                       .                                      .                                      .                                          .                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
37      2018         16179.0           Rochelle Municipal Utilities        NaN    IL     PJM           .          .          .              .        .                                                     5,866                                                      987                                                       40                                                            .                                               6,893                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 5,866                                  987                                   40                                       0.0                           6,893                                  48,111                                 41,594                                253,391                                          .                           343,096                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
38      2018         16196.0                Rock Energy Cooperative        NaN    IL    MISO       9,043      1,006         20              .   10,069                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                                185                                                21                                                 .                                                     .                                          206                                 9,228                                1,027                                   20                                       0.0                          10,275                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
39      2018         16198.0              City of Rock Falls - (IL)          Y    IL    MISO       4,712        547          0              .    5,259                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 4,712                                  547                                    0                                       0.0                           5,259                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
40      2018         16269.0               City of Roodhouse - (IL)          Y    IL    MISO         809         76          2              .      887                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                   809                                   76                                    2                                       0.0                             887                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
41      2018         16420.0             Rural Electric Conven Coop        NaN    IL    MISO           .          .          .              .        0                                                     5,483                                                      335                                                        9                                                            .                                               5,827                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 5,483                                  335                                    9                                       0.0                           5,827                                  86,160                                 13,478                                 12,820                                          .                           112,458                                             5,483                                              335                                                9                                                    .                                       5,827                                                .                                               .                                               .                                                   .                                          .
42      2018         16740.0              Scenic Rivers Energy Coop        NaN    IL    MISO          13          .          .              .       13                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                    13                                    0                                    0                                       0.0                              13                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
43      2018         17040.0              Shelby Electric Coop, Inc        NaN    IL    MISO      10,128        146         18              0   10,292                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                0                                                  0                                                 1                                                16                                                     0                                           17                                10,128                                  147                                   34                                       0.0                          10,309                                       .                                      .                                      .                                          .                                 .                                             9,678                                              146                                                0                                                    0                                       9,824                                            1,480                                              46                                               0                                                   0                                      1,526
44      2018         17585.0         Southeastern IL Elec Coop, Inc        NaN    IL    MISO      22,014      2,200         28              .   24,242                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                22,014                                2,200                                   28                                       0.0                          24,242                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
45      2018         17631.0            Southern Illinois Elec Coop        NaN    IL    MISO           .          .          .              .        .                                                    10,821                                                      477                                                        2                                                            0                                              11,300                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                10,821                                  477                                    2                                       0.0                          11,300                                 163,133                                 22,507                                 12,655                                          0                           198,295                                            10,821                                              477                                                2                                                    0                                      11,300                                                .                                               .                                               .                                                   .                                          .
46      2018         17697.0  Southwestern Electric Coop Inc - (IL)        NaN    IL    MISO           0          0          0              0        0                                                    22,620                                                      588                                                        7                                                            0                                              23,215                                      0                                     0                                     0                                         0                                0                                                  0                                                 0                                                 0                                                     0                                            0                                22,620                                  588                                    7                                       0.0                          23,215                                 335,138                                104,533                                 16,483                                          0                           456,154                                            22,620                                              588                                                7                                                    0                                      23,215                                                0                                               0                                               0                                                   0                                          0
47      2018         17828.0             City of Springfield - (IL)        NaN    IL    MISO      60,098      8,463          .              .   68,561                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  9                                                14                                                 .                                                     .                                           23                                60,107                                8,477                                    0                                       0.0                          68,584                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
48      2018         17838.0         Spoon River Electric Coop, Inc          Y    IL    MISO       4,925         83          .              .    5,008                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 4,925                                   83                                    0                                       0.0                           5,008                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
49      2018         17860.0              City of St Charles - (IL)        NaN    IL     PJM         700          1          5              .      706                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                             12,863                                             2,238                                                38                                                     .                                       15,139                                13,563                                2,239                                   43                                       0.0                          15,845                                       .                                      .                                      .                                          .                                 .                                                 .                                                1                                                5                                                    .                                           6                                                .                                               .                                               .                                                   .                                          .
50      2018         18277.0                City of Sullivan - (IL)          Y    IL    MISO       2,672        465          0              .    3,137                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2,672                                  465                                    0                                       0.0                           3,137                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
51      2018         18955.0          Tri-County Electric Coop, Inc        NaN    IL    MISO           .          .          .              .        .                                                    15,839                                                      319                                                       35                                                            .                                              16,193                                      .                                     .                                     .                                         .                                .                                                 20                                                23                                                11                                                     .                                           54                                15,859                                  342                                   46                                       0.0                          16,247                                 247,130                                 36,234                                 42,802                                          .                           326,166                                            15,839                                              319                                               35                                                    .                                      16,193                                                .                                               .                                               .                                                   .                                          .
52      2018         20180.0                City of Waterloo - (IL)          Y    IL    MISO           .          .          .              .        0                                                     4,322                                                      511                                                       25                                                            .                                               4,858                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 4,322                                  511                                   25                                       0.0                           4,858                                  47,616                                 21,063                                 20,796                                          .                            89,475                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
53      2018         20222.0         Wayne-White Counties Elec Coop        NaN    IL    MISO           .          .          .              .        .                                                    11,960                                                    1,490                                                      166                                                            .                                              13,616                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                11,960                                1,490                                  166                                       0.0                          13,616                                 159,183                                 72,827                                176,321                                          .                           408,331                                            11,960                                            1,490                                              166                                                    .                                      13,616                                                .                                               .                                               .                                                   .                                          .
54      2018         20824.0             Village of Winnetka - (IL)        NaN    IL     PJM           .          .          .              .        .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              4,909                                               601                                                 .                                                     .                                        5,510                                 4,909                                  601                                    0                                       0.0                           5,510                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
55      2018         29296.0             Western Illinois Elec Coop          Y    IL    MISO           .          .          .              .        .                                                     2,750                                                      880                                                        3                                                            .                                               3,633                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2,750                                  880                                    3                                       0.0                           3,633                                  36,657                                 29,262                                  4,485                                          .                            70,404                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
