Utility Characteristics,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2018,58134,Oberlin Spear Point Solar One,58084,"Oberlin Spear Point Solar One, LLC",OH,PJM,0.0,0,0,262.0,"2,673",1,0.0,0,0,0.0,0,0,262.0,"2,673",1
2018,60913,Ohio Northern University Solar Site,60571,AEP Onsite Partners,OH,PJM,0.0,0,0,404.0,"4,234",1,0.0,0,0,0.0,0,0,404.0,"4,234",1
2018,61243,Old Wardour Solar,59254,NuGen Capital Management,MA,ISNE,0.0,0,0,383.0,"6,607",7,0.0,0,0,0.0,0,0,383.0,"6,607",7
2018,50413,Olmsted Waste Energy,21995,Olmsted County Public Works,MN,MISO,0.0,0,0,246.0,"2,128",1,0.0,0,0,0.0,0,0,246.0,"2,128",1
2018,60114,Oneida County- DPW,60947,Tesla Inc.,NY,ISNE,0.0,0,0,91.0,"1,361",1,0.0,0,0,0.0,0,0,91.0,"1,361",1
2018,60097,Onondaga County - Metro Water Board,60947,Tesla Inc.,NY,NYIS,0.0,0,0,48.0,921,1,0.0,0,0,0.0,0,0,48.0,921,1
2018,60098,Onondaga County - Oak Orchard WWTP,60947,Tesla Inc.,NY,NYIS,0.0,0,0,42.0,653,1,0.0,0,0,0.0,0,0,42.0,653,1
2018,60462,Onondaga County- Clearwater,60947,Tesla Inc.,NY,ISNE,0.0,0,0,169.0,"2,765",1,0.0,0,0,0.0,0,0,169.0,"2,765",1
2018,60232,Onondaga County- Jamesville,60947,Tesla Inc.,NY,NYIS,0.0,0,0,102.0,"1,676",1,0.0,0,0,0.0,0,0,102.0,"1,676",1
2018,61206,Onyx - Allen Harim,60584,Onyx Asset Services Group,DE,PJM,0.0,0,0,137.0,"1,989",1,0.0,0,0,0.0,0,0,137.0,"1,989",1
2018,61726,Onyx - Pembroke Landfill Solar,60584,Onyx Asset Services Group,MA,ISNE,0.0,0,0,363.0,"3,460",1,0.0,0,0,0.0,0,0,363.0,"3,460",1
2018,60229,Orange County Solar Farm (NY),60947,Tesla Inc.,NY,ISNE,0.0,0,0,136.0,"1,703",1,0.0,0,0,0.0,0,0,136.0,"1,703",1
2018,58411,Orange PV,57081,"WGL Energy Systems, Inc",MA,ISNE,0.0,0,0,255.0,"2,606",1,0.0,0,0,0.0,0,0,255.0,"2,606",1
2018,60112,Oregon Convention Center,60947,Tesla Inc.,OR,PACW,0.0,0,0,180.0,"1,946",1,0.0,0,0,0.0,0,0,180.0,"1,946",1
2018,58961,Oregon University System OIT Klamath Fal,60947,Tesla Inc.,OR,PACW,0.0,0,0,142.0,"3,136",1,0.0,0,0,0.0,0,0,142.0,"3,136",1
2018,59790,Oregon University System Rabbit Field,60947,Tesla Inc.,OR,PACW,0.0,0,0,66.0,"1,246",1,0.0,0,0,0.0,0,0,66.0,"1,246",1
2018,60038,Owens Corning Headquarters,58491,"Constellation Solar Holding, LLC",OH,PJM,0.0,0,0,361.0,"1,954",1,0.0,0,0,0.0,0,0,361.0,"1,954",1
2018,58550,Owens Corning at Bethlehem,58491,"Constellation Solar Holding, LLC",NY,NYIS,0.0,0,0,0.0,0,0,215.0,"3,138",1,0.0,0,0,215.0,"3,138",1
2018,62611,PFMG Solar Grossmont Helix LLC,62028,PFMG Solar Grossmont Helix LLC,CA,CISO,189.0,"1,355",1,0.0,0,0,0.0,0,0,0.0,0,0,189.0,"1,355",1
2018,59866,Palmer Solar LLC,59653,Palmer Solar LLC,MA,ISNE,0.0,0,0,337.0,"2,889",1,0.0,0,0,0.0,0,0,337.0,"2,889",1
2018,58293,Paradise Valley H.S. PV,58863,Main Street Power,AZ,AZPS,0.0,0,0,502.0,"2,594",1,0.0,0,0,0.0,0,0,502.0,"2,594",1
2018,59544,Parlin Solar LLC,59287,Laurel Capital Partners,NJ,PJM,0.0,0,0,61.0,"1,216",1,0.0,0,0,0.0,0,0,61.0,"1,216",1
2018,55047,Pasadena Cogeneration,11059,Pasadena Cogeneration LP,TX,ERCO,0.0,0,0,0.0,0,0,"15,252.0","447,239",1,0.0,0,0,"15,252.0","447,239",1
2018,58896,Patriots Stadium,58769,Sunlight General Somerset Solar LLC,NJ,PJM,.,.,.,47.0,"1,165",1,.,.,.,.,.,.,47.0,"1,165",1
2018,57772,Perdue Bridgeville Photovoltaic,57081,"WGL Energy Systems, Inc",DE,PJM,0.0,0,0,120.0,"1,447",1,0.0,0,0,0.0,0,0,120.0,"1,447",1
2018,57879,Perdue Salisbury Photovoltaic,57081,"WGL Energy Systems, Inc",MD,PJM,0.0,0,0,101.0,"1,229",1,0.0,0,0,0.0,0,0,101.0,"1,229",1
2018,61185,Pfeffers,57081,"WGL Energy Systems, Inc",MD,PJM,0.0,0,0,105.0,"1,901",1,0.0,0,0,0.0,0,0,105.0,"1,901",1
2018,60392,Pfizer Groton Fuel Cell,62093,Groton Fuel Cell 1 LLC,CT,ISNE,0.0,0,0,"3,684.0","43,834",1,0.0,0,0,0.0,0,0,"3,684.0","43,834",1
2018,60762,Pfizer Peapack Solar,60449,KDC Solar PFI LLC,NJ,PJM,0.0,0,0,"2,331.0","9,515",1,0.0,0,0,0.0,0,0,"2,331.0","9,515",1
2018,58708,Phoenix Airport East Economy Lot,58649,Solar Star Arizona II LLC,AZ,AZPS,0.0,0,0,227.0,"1,954",1,0.0,0,0,0.0,0,0,227.0,"1,954",1
2018,58709,Phoenix Airport Rental Car Center,58649,Solar Star Arizona II LLC,AZ,AZPS,0.0,0,0,498.0,"6,090",1,0.0,0,0,0.0,0,0,498.0,"6,090",1
2018,62075,Pima Community College,60947,Tesla Inc.,AZ,TEPC,0.0,0,0,276.0,"2,798",1,0.0,0,0,0.0,0,0,276.0,"2,798",1
2018,59364,Plainfield One Solar LLC,58258,SunRay Power LLC,NJ,PJM,0.0,0,0,130.0,"1,095",1,0.0,0,0,0.0,0,0,130.0,"1,095",1
2018,59137,Plymouth Site 1,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,474.0,"5,931",1,0.0,0,0,0.0,0,0,474.0,"5,931",1
2018,58647,Port Richmond WWT Solar,57365,Consolidated Edison Solutions Inc,NY,NYIS,0.0,0,0,0.0,0,0,493.0,"1,435",1,0.0,0,0,493.0,"1,435",1
2018,60447,Presbyterian Senior Living Service,57081,"WGL Energy Systems, Inc",MD,PJM,0.0,0,0,127.0,"1,341",1,0.0,0,0,0.0,0,0,127.0,"1,341",1
2018,61354,Princeton Solar Project,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,197.0,"3,303",1,0.0,0,0,0.0,0,0,197.0,"3,303",1
2018,58631,Queen Anne's County,60947,Tesla Inc.,MD,PJM,0.0,0,0,171.0,"2,369",1,0.0,0,0,0.0,0,0,171.0,"2,369",1
2018,58362,Quittacas Pond Solar,57365,Consolidated Edison Solutions Inc,MA,ISNE,0.0,0,0,0.0,0,0,"2,261.0","5,003",1,0.0,0,0,"2,261.0","5,003",1
2018,60426,RCWD PV Project,60206,"Solar Star California XL, LLC",CA,CISO,0.0,0,0,835.0,"10,647",1,0.0,0,0,0.0,0,0,835.0,"10,647",1
2018,10025,"RED-Rochester, LLC",5624,"RED-Rochester, LLC",NY,NYIS,0.0,0,0,0.0,0,0,"18,363.0","255,531",14,0.0,0,0,"18,363.0","255,531",14
2018,62810,"RIT Henrietta Solar 1, LLC",62678,"RIT Henrietta Solar 1, LLC",NY,NYIS,0.0,0,0,226.0,"3,525",1,0.0,0,0,0.0,0,0,226.0,"3,525",1
2018,61670,RJC II Community Solar Garden,61285,RJC II CSG LLC,MN,MISO,139.0,806,5,0.0,0,0,0.0,0,0,0.0,0,0,139.0,806,5
2018,57507,RV CSU Power II LLC,56828,RV CSU Power II LLC,CO,PSCO,0.0,0,0,439.0,"4,419",1,0.0,0,0,0.0,0,0,439.0,"4,419",1
2018,57141,RV CSU Power LLC,56493,RV CSU Power LLC,CO,PSCO,0.0,0,0,342.0,"3,391",1,0.0,0,0,0.0,0,0,342.0,"3,391",1
2018,60492,Rail Trail,60281,"Altus Power America Management, LLC",MA,ISNE,0.0,0,0,419.0,"2,834",3,0.0,0,0,0.0,0,0,419.0,"2,834",3
2018,10464,ReEnergy Black River,1746,Black River Generation LLC,NY,NYIS,0.0,0,0,"11,549.0","145,738",2,0.0,0,0,0.0,0,0,"11,549.0","145,738",2
2018,60962,Red Maple Solar,57081,"WGL Energy Systems, Inc",MN,MISO,0.0,0,0,210.0,"2,165",1,0.0,0,0,0.0,0,0,210.0,"2,165",1
2018,60796,Red Wing Community Solar,57081,"WGL Energy Systems, Inc",MN,MISO,0.0,0,0,810.0,"7,342",1,0.0,0,0,0.0,0,0,810.0,"7,342",1
2018,61901,Redstone Arsenal,61513,"Redstone Solar I, LLC",AL,TVA,0.0,0,0,"1,656.0","17,976",1,0.0,0,0,0.0,0,0,"1,656.0","17,976",1
2018,60702,Rincon Solar I,60424,"Rincon Solar I, LLC",GA,SOCO,0.0,0,0,"2,752.0","31,869",1,0.0,0,0,0.0,0,0,"2,752.0","31,869",1
2018,58589,Rio Rancho High School,57081,"WGL Energy Systems, Inc",NM,PNM,0.0,0,0,175.0,"2,424",1,0.0,0,0,0.0,0,0,175.0,"2,424",1
2018,60493,Rising Paper,60281,"Altus Power America Management, LLC",MA,ISNE,0.0,0,0,483.0,"3,278",3,0.0,0,0,0.0,0,0,483.0,"3,278",3
2018,59747,River Mountains Solar,59514,"River Mountains Solar, LLC",NV,NEVP,0.0,0,0,"2,290.0","34,051",1,0.0,0,0,0.0,0,0,"2,290.0","34,051",1
2018,59877,Riverside RWQCP Fuel Cell,59662,"Riverside Fuel Cell, LLC",CA,CISO,0.0,0,0,719.0,"9,152",1,0.0,0,0,0.0,0,0,719.0,"9,152",1
2018,58241,Rock Hall,57081,"WGL Energy Systems, Inc",MD,PJM,0.0,0,0,159.0,"1,668",1,0.0,0,0,0.0,0,0,159.0,"1,668",1
2018,57524,Roger Road WWTP,56857,SunE M5C Holdings LLC,AZ,TEPC,0.0,0,0,137.0,"1,422",1,0.0,0,0,0.0,0,0,137.0,"1,422",1
2018,59138,SDCCD - Miramar,59622,"Ahana Renewables, LLC",CA,CISO,0.0,0,0,221.0,"1,366",1,0.0,0,0,0.0,0,0,221.0,"1,366",1
2018,59139,SDCWA - Twin Oaks,59622,"Ahana Renewables, LLC",CA,CISO,0.0,0,0,108.0,691,1,0.0,0,0,0.0,0,0,108.0,691,1
2018,60745,SEPV Imperial Dixieland East,60445,"SEPV Imperial, LLC",CA,IID,0.0,0,0,467.0,"5,673",1,0.0,0,0,0.0,0,0,467.0,"5,673",1
2018,60744,SEPV Imperial Dixieland West,60445,"SEPV Imperial, LLC",CA,IID,0.0,0,0,275.0,"9,026",1,0.0,0,0,0.0,0,0,275.0,"9,026",1
2018,58479,SEV NM Phase 2,58465,"Green States Energy, Inc.",NM,SWPP,0.0,0,0,134.0,"4,070",1,0.0,0,0,0.0,0,0,134.0,"4,070",1
2018,59658,SPI Anderson 2,17164,Sierra Pacific Industries Inc,CA,CISO,0.0,0,0,0.0,0,0,494.0,"4,937",1,0.0,0,0,494.0,"4,937",1
2018,59947,SR Camden,59710,"SR Camden, LLC",AR,SPA,0.0,0,0,0.0,0,0,904.0,"15,071",1,0.0,0,0,904.0,"15,071",1
2018,55104,Sabine Cogen,16668,Sabine Cogen LP,TX,MISO,0.0,0,0,0.0,0,0,"16,952.0","171,411",1,0.0,0,0,"16,952.0","171,411",1
2018,10789,Sabine River Works,57160,DuPont Sabine River Works,TX,MISO,0.0,0,0,0.0,0,0,"14,367.0","357,757",1,0.0,0,0,"14,367.0","357,757",1
2018,59323,Sacramento (SMUD),57081,"WGL Energy Systems, Inc",CA,BANC,0.0,0,0,413.0,"2,242",1,0.0,0,0,0.0,0,0,413.0,"2,242",1
2018,58636,Sacramento Fairbain Water Treatment Plan,60947,Tesla Inc.,CA,BANC,0.0,0,0,93.0,"1,229",1,0.0,0,0,0.0,0,0,93.0,"1,229",1
2018,61209,Sacramento Regional County Sanitation PV,60947,Tesla Inc.,CA,BANC,0.0,0,0,543.0,"7,239",1,0.0,0,0,0.0,0,0,543.0,"7,239",1
2018,58006,Salt Palace Solar Gen Plant,57383,Wasatch View Solar LLC,UT,PACE,.,.,.,184.0,"2,277",1,.,.,.,.,.,.,184.0,"2,277",1
2018,57904,San Antonio West Solar Rooftop,57273,SS San Antonio West LLC,CA,CISO,0.0,0,0,647.0,"2,827",1,0.0,0,0,0.0,0,0,647.0,"2,827",1
2018,61472,San Luis Solar Garden,61090,San Luis Solar Garden LLC,CO,PSCO,14.0,268,5,162.0,"3,080",6,0.0,0,0,0.0,0,0,176.0,"3,348",11
2018,60385,Santa Rita Jail Fuel Cell,60182,"SRJFC, LLC",CA,CISO,0.0,0,0,638.0,"9,930",1,0.0,0,0,0.0,0,0,638.0,"9,930",1
2018,61669,Scandia Community Solar Garden,61284,Scandia CSG LLC,MN,MISO,37.0,734,5,0.0,0,0,0.0,0,0,0.0,0,0,37.0,734,5
2018,59013,Scituate PV,58863,Main Street Power,MA,ISNE,0.0,0,0,134.0,"3,361",1,0.0,0,0,0.0,0,0,134.0,"3,361",1
2018,61843,SeaWorld Aquatica,60584,Onyx Asset Services Group,CA,CISO,0.0,0,0,161.0,"1,355",1,0.0,0,0,0.0,0,0,161.0,"1,355",1
2018,57667,Seabrook Solar Plant,56993,SBS Energy Partners LLC,NJ,PJM,0.0,0,0,0.0,0,0,345.0,"9,785",1,0.0,0,0,345.0,"9,785",1
2018,60747,Seabrook Village,60446,KDC Solar Bergen 1,NJ,PJM,0.0,0,0,"1,227.0","4,543",1,0.0,0,0,0.0,0,0,"1,227.0","4,543",1
2018,60514,Seminole,57081,"WGL Energy Systems, Inc",GA,SOCO,0.0,0,0,300.0,"2,637",1,0.0,0,0,0.0,0,0,300.0,"2,637",1
2018,60919,Shakopee Met Council WTP,60573,Oak Leaf Solar V LLC,MN,MISO,0.0,0,0,152.0,"1,882",1,0.0,0,0,0.0,0,0,152.0,"1,882",1
2018,60753,Shirley Landfill,60281,"Altus Power America Management, LLC",MA,ISNE,0.0,0,0,194.0,"1,399",1,0.0,0,0,0.0,0,0,194.0,"1,399",1
2018,60498,Shirley Water,60281,"Altus Power America Management, LLC",MA,ISNE,0.0,0,0,157.0,"1,329",8,0.0,0,0,0.0,0,0,157.0,"1,329",8
2018,61244,Shuman Solar,59254,NuGen Capital Management,MA,ISNE,0.0,0,0,216.0,"2,143",1,0.0,0,0,0.0,0,0,216.0,"2,143",1
2018,10849,Silver Bay Power,3807,Cleveland Cliffs Inc,MN,MISO,0.0,0,0,0.0,0,0,"34,586.0","664,341",1,0.0,0,0,"34,586.0","664,341",1
2018,60746,Silvi Gibraltar Rock,60447,KDC Solar GRQ LLC,NJ,PJM,0.0,0,0,978.0,"3,763",1,0.0,0,0,0.0,0,0,978.0,"3,763",1
2018,60425,Skidmore College,57081,"WGL Energy Systems, Inc",NY,NYIS,0.0,0,0,202.0,"2,350",1,0.0,0,0,0.0,0,0,202.0,"2,350",1
2018,61367,Smith & Wesson at Springfield MA PV,57319,Constellation Solar Massachusetts LLC,MA,ISNE,0.0,0,0,304.0,"2,647",1,0.0,0,0,0.0,0,0,304.0,"2,647",1
2018,60669,Sod Run WTP A,60396,Constellation New Energy Inc.,MD,PJM,0.0,0,0,0.0,0,0,246.0,"3,415",1,0.0,0,0,246.0,"3,415",1
2018,57933,Solar Star California II LLC,58101,Solar Star California II LLC,CA,BANC,0.0,0,0,152.0,"1,882",1,0.0,0,0,0.0,0,0,152.0,"1,882",1
2018,58402,Solar Star New Jersey NJ LLC,58387,Solar Star New Jersey VI LLC,NJ,PJM,0.0,0,0,94.0,"1,961",1,0.0,0,0,0.0,0,0,94.0,"1,961",1
2018,57770,South Bay Fuel Cell Plant,57047,BioFuels Point Loma LLC,CA,CISO,0.0,0,0,593.0,"8,188",1,0.0,0,0,0.0,0,0,593.0,"8,188",1
2018,60823,South Sioux City Solar,60947,Tesla Inc.,NE,SWPP,0.0,0,0,194.0,"2,631",1,0.0,0,0,0.0,0,0,194.0,"2,631",1
2018,58423,Southbridge PV,57081,"WGL Energy Systems, Inc",MA,ISNE,0.0,0,0,328.0,"3,494",1,0.0,0,0,0.0,0,0,328.0,"3,494",1
2018,60945,"Spartan PV 1, LLC",60595,"Spartan PV 1, LLC",MI,MISO,0.0,0,0,"1,395.0","13,718",1,0.0,0,0,0.0,0,0,"1,395.0","13,718",1
2018,61907,Springfield Solar Project,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,117.0,"1,556",1,0.0,0,0,0.0,0,0,117.0,"1,556",1
2018,62020,Stanford Campus Solar,61602,"Solar Star California XLII, LLC",CA,CISO,0.0,0,0,802.0,"6,799",1,0.0,0,0,0.0,0,0,802.0,"6,799",1
2018,57683,"Staples La Mirada, CA",57007,"SunE WF3-ST Holdings, LLC",CA,CISO,0.0,0,0,239.0,"1,572",1,0.0,0,0,0.0,0,0,239.0,"1,572",1
2018,59705,Steel Sun,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,291.0,"4,439",1,0.0,0,0,0.0,0,0,291.0,"4,439",1
2018,57864,Stockton Athletic Center,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,135.0,"1,267",1,0.0,0,0,0.0,0,0,135.0,"1,267",1
2018,54149,Stony Brook Cogen Plant,13587,Nissequoque Cogen Partners,NY,NYIS,0.0,0,0,"20,454.0","232,970",1,0.0,0,0,0.0,0,0,"20,454.0","232,970",1
2018,59015,Stow PV,58863,Main Street Power,MA,ISNE,0.0,0,0,105.0,"2,424",1,0.0,0,0,0.0,0,0,105.0,"2,424",1
2018,58588,Sue Cleveland High School,57081,"WGL Energy Systems, Inc",NM,PNM,0.0,0,0,164.0,"2,275",1,0.0,0,0,0.0,0,0,164.0,"2,275",1
2018,60817,Sullivan County - Adult Care Solar,60947,Tesla Inc.,NY,NYIS,0.0,0,0,75.0,"1,049",1,0.0,0,0,0.0,0,0,75.0,"1,049",1
2018,60809,"Summit Water Nexus Mt. Holly, LLC Solar",60955,"Summit Water Nexus, Mount Holly, LLC",NJ,PJM,0.0,0,0,0.0,0,0,106.0,"1,344",1,0.0,0,0,106.0,"1,344",1
2018,61478,"SunE Feely 1 CSG, LLC",58970,"Ecoplexus, Inc",MN,MISO,0.0,0,0,0.0,0,0,236.0,"2,115",8,0.0,0,0,236.0,"2,115",8
2018,61485,"SunE Stolee CSG, LLC",58970,"Ecoplexus, Inc",MN,MISO,0.0,0,0,0.0,0,0,439.0,"3,763",6,0.0,0,0,439.0,"3,763",6
2018,57010,SunEdison Anheuser Busch Fairfield,56434,SunE M5 Holdings LLC,CA,CISO,0.0,0,0,151.0,"1,699",1,0.0,0,0,0.0,0,0,151.0,"1,699",1
2018,57007,SunEdison Ironwood State Prison,56297,SunE CPA CDC2 LLC,CA,CISO,0.0,0,0,142.0,"2,215",1,0.0,0,0,0.0,0,0,142.0,"2,215",1
2018,57008,SunEdison Procter & Gamble Oxnard,56431,SunE U6 Holdings LLC,CA,CISO,0.0,0,0,265.0,"1,629",1,0.0,0,0,0.0,0,0,265.0,"1,629",1
2018,57004,SunEdison Walgreens Moreno Valley,56294,SunE WG113 Moreno Valley LLC,CA,CISO,0.0,0,0,211.0,"1,681",1,0.0,0,0,0.0,0,0,211.0,"1,681",1
2018,57012,SunEdison Walmart Apple Valley DC,56434,SunE M5 Holdings LLC,CA,CISO,0.0,0,0,288.0,"2,330",1,0.0,0,0,0.0,0,0,288.0,"2,330",1
2018,61922,Sunlight Beacon,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,121.0,"1,526",1,0.0,0,0,0.0,0,0,121.0,"1,526",1
2018,61914,Susquehanna University Solar,57081,"WGL Energy Systems, Inc",PA,PJM,0.0,0,0,59.0,812,1,0.0,0,0,0.0,0,0,59.0,812,1
2018,55015,Sweeny Cogen Facility,22214,Sweeny Cogeneration LP,TX,ERCO,0.0,0,0,0.0,0,0,"36,736.0","1,683,948",1,0.0,0,0,"36,736.0","1,683,948",1
2018,61199,T0588 Phoenix - AZ,60520,SoCore Energy LLC,AZ,SRP,0.0,0,0,217.0,"2,670",1,0.0,0,0,0.0,0,0,217.0,"2,670",1
2018,60683,TRS Fuel Cell,60403,"TRS Fuel Cell, LLC",CT,ISNE,0.0,0,0,79.0,"2,373",1,0.0,0,0,0.0,0,0,79.0,"2,373",1
2018,58232,Tahquitz High School,58661,"Sustainable Power Group, LLC",CA,CISO,0.0,0,0,252.0,"1,758",1,0.0,0,0,0.0,0,0,252.0,"1,758",1
2018,59330,Taylor Farms,59129,"Foundation CA Fund VII Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,408.0,"3,870",1,0.0,0,0,408.0,"3,870",1
2018,57594,Teichert Materials-Teichert Vernalis,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,158.0,"1,920",1,0.0,0,0,158.0,"1,920",1
2018,50481,Tennessee Eastman Operations,5610,Eastman Chemical Co-TN Ops,TN,PJM,0.0,0,0,0.0,0,0,"1,507.0","31,842",1,0.0,0,0,"1,507.0","31,842",1
2018,10093,Tesoro Hawaii,58553,PAR Petroleum,HI,NA,0.0,0,0,0.0,0,0,"2,000.0","8,118",1,0.0,0,0,"2,000.0","8,118",1
2018,60461,The Clorox Company,60947,Tesla Inc.,MD,PJM,0.0,0,0,154.0,"2,529",1,0.0,0,0,0.0,0,0,154.0,"2,529",1
2018,58356,The Lawrenceville School Solar Facility,57411,KDC Solar O&M LLC,NJ,PJM,0.0,0,0,"2,221.0","8,075",1,0.0,0,0,0.0,0,0,"2,221.0","8,075",1
2018,58749,Tihonet Solar,57365,Consolidated Edison Solutions Inc,MA,ISNE,0.0,0,0,0.0,0,0,568.0,"1,663",1,0.0,0,0,568.0,"1,663",1
2018,60771,Timber Creek HS,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,157.0,"1,525",1,0.0,0,0,0.0,0,0,157.0,"1,525",1
2018,60904,Time Warner Cable - Knowles,60947,Tesla Inc.,NY,NYIS,0.0,0,0,103.0,"1,346",1,0.0,0,0,0.0,0,0,103.0,"1,346",1
2018,58917,Tioga Solar Morris County 1 LLC,61227,Nautilus Solar Solutions,NJ,PJM,0.0,0,0,122.0,"1,393",1,0.0,0,0,0.0,0,0,122.0,"1,393",1
2018,60096,Town of Chestertown- Chestertown WWTP,60947,Tesla Inc.,MD,PJM,0.0,0,0,75.0,"1,673",1,0.0,0,0,0.0,0,0,75.0,"1,673",1
2018,58586,Town of East Bridgewater CSG,60947,Tesla Inc.,MA,ISNE,0.0,0,0,242.0,"2,208",1,0.0,0,0,0.0,0,0,242.0,"2,208",1
2018,60115,Town of Halfmoon,60947,Tesla Inc.,NY,ISNE,0.0,0,0,45.0,"1,008",1,0.0,0,0,0.0,0,0,45.0,"1,008",1
2018,60110,Town of Needham VNEM CSG,60947,Tesla Inc.,MA,ISNE,0.0,0,0,332.0,"3,957",1,0.0,0,0,0.0,0,0,332.0,"3,957",1
2018,61541,Town of Rocky Hill,60947,Tesla Inc.,CT,ISNE,0.0,0,0,125.0,"1,152",1,0.0,0,0,0.0,0,0,125.0,"1,152",1
2018,61895,Toyota HQ Plan,61509,"PGC Plano I, LLC",TX,ERCO,0.0,0,0,"1,439.0","10,611",1,0.0,0,0,0.0,0,0,"1,439.0","10,611",1
2018,57647,"Toys R Us- DE, Inc. at Mt. Olive, NJ",56976,"Constellation Solar New Jersey II, LLC",NJ,PJM,0.0,0,0,339.0,"4,778",1,0.0,0,0,0.0,0,0,339.0,"4,778",1
2018,59390,True North,58677,CD US Solar MT1 LLC,MA,ISNE,0.0,0,0,"1,210.0","6,742",3,0.0,0,0,0.0,0,0,"1,210.0","6,742",3
2018,59872,UC Davis South Campus,59660,"Solar Star California XXXII, LLC",CA,CISO,0.0,0,0,"2,430.0","30,821",1,0.0,0,0,0.0,0,0,"2,430.0","30,821",1
2018,61995,UC Merced Solar,61591,"Solar University, LLC",CA,CISO,0.0,0,0,24.0,167,1,0.0,0,0,0.0,0,0,24.0,167,1
2018,62016,UC Riverside Lots 30 & 32,61600,"Solar Star California LXVI, LLC",CA,CISO,0.0,0,0,869.0,"6,924",1,0.0,0,0,0.0,0,0,869.0,"6,924",1
2018,60120,UCI Fuel Cell,59892,"UCI Fuel Cell, LLC",CA,CISO,0.0,0,0,718.0,"8,284",1,0.0,0,0,0.0,0,0,718.0,"8,284",1
2018,57735,UCSD Fuel Cell Plant,57047,BioFuels Point Loma LLC,CA,CISO,0.0,0,0,"1,401.0","19,731",1,0.0,0,0,0.0,0,0,"1,401.0","19,731",1
2018,59749,UMES (MD) - Princess Anne,58473,"NVT LICENSES, LLC",MD,PJM,0.0,0,0,314.0,"3,129",1,0.0,0,0,0.0,0,0,314.0,"3,129",1
2018,60808,US Foods Solar,58677,CD US Solar MT1 LLC,NJ,PJM,0.0,0,0,247.0,"8,087",1,0.0,0,0,0.0,0,0,247.0,"8,087",1
2018,60086,US-TOPCO (Soccer Center),60947,Tesla Inc.,CA,CISO,0.0,0,0,602.0,"10,896",1,0.0,0,0,0.0,0,0,602.0,"10,896",1
2018,61682,USG 1,60059,ZGlobal Inc,CA,IID,0.0,0,0,0.0,0,0,113.0,"1,643",1,0.0,0,0,113.0,"1,643",1
2018,61683,USG 2,60059,ZGlobal Inc,CA,IID,0.0,0,0,0.0,0,0,126.0,"1,725",1,0.0,0,0,126.0,"1,725",1
2018,58516,Union HS at Casa Grande,58491,"Constellation Solar Holding, LLC",AZ,AZPS,0.0,0,0,333.0,"3,219",1,0.0,0,0,0.0,0,0,333.0,"3,219",1
2018,58040,United Stationers Supply Solar Electric,57411,KDC Solar O&M LLC,NJ,PJM,0.0,0,0,974.0,"3,745",1,0.0,0,0,0.0,0,0,974.0,"3,745",1
2018,62119,University Park Solar,61675,SS PA II PSU LLC,PA,PJM,0.0,0,0,0.0,0,0,3.0,32,1,0.0,0,0,3.0,32,1
2018,54372,University of Colorado,22208,University of Colorado,CO,PSCO,0.0,0,0,"13,805.0","102,042",1,0.0,0,0,0.0,0,0,"13,805.0","102,042",1
2018,54780,University of Illinois Abbott Power Plt,19528,University of Illinois,IL,MISO,97.0,"1,057",236,"1,291.0","16,527",83,0.0,0,0,0.0,0,0,"1,388.0","17,584",319
2018,60448,Valdosta,57081,"WGL Energy Systems, Inc",GA,SOCO,0.0,0,0,218.0,"1,678",1,0.0,0,0,0.0,0,0,218.0,"1,678",1
2018,60824,Valley Sanitary District WTP Solar,60947,Tesla Inc.,CA,LDWP,0.0,0,0,115.0,"1,879",1,0.0,0,0,0.0,0,0,115.0,"1,879",1
2018,61463,Vandenberg Solar Project,61082,"Vandenberg Solar I, LLC",CA,CISO,0.0,0,0,"3,336.0","43,469",1,0.0,0,0,0.0,0,0,"3,336.0","43,469",1
2018,58517,Vista Grande HS at Casa Grande,58491,"Constellation Solar Holding, LLC",AZ,AZPS,0.0,0,0,314.0,"3,040",1,0.0,0,0,0.0,0,0,314.0,"3,040",1
2018,58401,Volkswagen Solar System,58385,SR Enterprise South LLC,TN,TVA,0.0,0,0,0.0,0,0,"1,286.0","11,630",1,0.0,0,0,"1,286.0","11,630",1
2018,61245,Vuelta Solar,59254,NuGen Capital Management,MA,ISNE,0.0,0,0,383.0,"6,607",7,0.0,0,0,0.0,0,0,383.0,"6,607",7
2018,60365,Vulcraft Solar,60163,Soltage LLC,NY,NYIS,0.0,0,0,0.0,0,0,174.0,"2,053",1,0.0,0,0,174.0,"2,053",1
2018,61934,WHA Southbridge Solar Park,61538,Ecogy Delaware II LLC.,DE,PJM,0.0,0,0,64.0,810,1,0.0,0,0,0.0,0,0,64.0,810,1
