Data Year,Utility Number,Utility Name,Ownership,State,BA Code,Total Revenue (Thousand Dollars),Total Sales (MWh),Total Customers,Water Heater,Net Metering,Demand Side Management,Time Based Programs
2018,8432,City of Hemphill - (TX),Municipal,TX,MISO,"2,375.0","17,740",774,.,N,N,N
2018,8435,City of Hempstead - (TX),Municipal,TX,ERCO,"6,165.0","48,125","2,363",.,N,N,Y
2018,8801,City of Hondo - (TX),Municipal,TX,ERCO,"9,487.1","81,107","3,236",.,N,N,N
2018,9422,J-A-C Electric Coop Inc,Cooperative,TX,ERCO,"9,556.0","96,652","5,913",.,N,N,N
2018,10359,Kirbyville Light & Power Co,Municipal,TX,MISO,"2,413.9","16,540","1,350",.,N,N,N
2018,10532,City of La Grange - (TX),Municipal,TX,ERCO,"5,354.0","63,392","2,978",.,N,N,N
2018,10969,City of Lexington - (TX),Municipal,TX,ERCO,"1,204.0","11,074",623,.,N,N,N
2018,11097,City of Livingston - (TX),Municipal,TX,MISO,"9,907.0","83,216","3,321",.,N,N,N
2018,11103,City of Llano - (TX),Municipal,TX,ERCO,"4,547.0","45,094","2,020",.,Y,N,N
2018,11316,City of Luling - (TX),Municipal,TX,ERCO,"6,441.1","61,776","2,781",.,N,N,N
2018,11793,City of Mason - (TX),Municipal,TX,ERCO,"3,061.0","26,251","1,553",.,N,N,N
2018,13025,City of Moulton - (TX),Municipal,TX,ERCO,"1,062.1","10,558",678,.,N,N,N
2018,13603,City of Newton - (TX),Municipal,TX,MISO,"2,487.7","21,490","1,014",.,N,N,N
2018,16175,City of Robstown - (TX),Municipal,TX,ERCO,"11,127.5","94,985","4,509",.,N,N,N
2018,16605,City of San Augustine - (TX),Municipal,TX,MISO,"2,859.0","23,117","1,105",.,N,N,N
2018,16647,City of Sanger - (TX),Municipal,TX,ERCO,"7,980.1","65,015","2,618",.,Y,N,N
2018,16765,City of Schulenburg - (TX),Municipal,TX,ERCO,"6,823.0","65,067","1,903",.,Y,N,N
2018,16961,City of Seymour - (TX),Municipal,TX,ERCO,"3,211.0","26,902","1,589",.,N,N,N
2018,17101,City of Shiner - (TX),Municipal,TX,ERCO,"4,123.0","40,644","1,377",.,N,N,N
2018,17453,City of Smithville - (TX),Municipal,TX,ERCO,"5,053.0","39,798","2,194",.,N,N,N
2018,18933,City of Timpson - (TX),Municipal,TX,ERCO,"1,455.0","14,386",650,.,N,N,N
2018,19264,City of Tulia,Municipal,TX,SWPP,"3,224.0","31,959","2,082",.,N,N,N
2018,19952,City of Waelder - (TX),Municipal,TX,ERCO,.,.,.,.,N,N,N
2018,20331,City of Weimar - (TX),Municipal,TX,ERCO,"3,696.6","33,993",889,.,N,N,N
2018,20588,City of Whitesboro - (TX),Municipal,TX,ERCO,"4,014.4","33,240","2,033",.,Y,N,N
2018,21108,City of Yoakum - (TX),Municipal,TX,ERCO,"8,536.0","90,152","3,481",.,N,N,N
2018,28981,City of San Saba - (TX),Municipal,TX,ERCO,"1,732.6","37,347","1,851",.,N,N,N
2018,1434,Beaver City Corporation,Municipal,UT,PACE,"2,436.3","30,533","1,726",.,Y,N,N
2018,1839,City of Blanding - (UT),Municipal,UT,PACE,"2,510.5","24,114","1,837",.,Y,N,N
2018,5932,City of Ephraim - (UT),Municipal,UT,PACE,"3,314.9","36,607","2,375",.,Y,N,N
2018,6154,Fairview City Corporation,Municipal,UT,PACE,783.0,"7,679",855,.,N,N,N
2018,6316,Fillmore City Corporation,Municipal,UT,PACE,"2,770.0","35,240","1,228",.,Y,N,N
2018,8428,City of Helper - (UT),Municipal,UT,PACE,864.0,"10,827","1,180",.,Y,N,N
2018,8714,Town of Holden - (UT),Municipal,UT,PACE,205.4,196,235,.,N,N,N
2018,9995,Kanosh Town Corporation,Municipal,UT,PACE,212.5,"2,222",297,.,N,N,N
2018,10978,Levan Town Corporation - (UT),Municipal,UT,PACE,438.6,"5,027",350,.,N,Y,N
2018,11588,City of Manti - (UT),Municipal,UT,PACE,"1,779.0","18,008","1,448",.,Y,Y,N
2018,12289,Meadow Town Corporation,Municipal,UT,PACE,137.0,"1,913",156,.,N,N,N
2018,12797,City of Monroe - (UT),Municipal,UT,PACE,"1,056.8","12,710","1,188",.,N,N,N
2018,12928,Morgan City - (UT),Municipal,UT,PACE,"1,998.0","20,000","1,653",.,Y,N,N
2018,13037,City of Mt Pleasant - (UT),Municipal,UT,PACE,"2,510.5","22,930","2,304",.,Y,N,Y
2018,13388,Nephi City Corporation,Municipal,UT,PACE,"7,228.0","101,565","2,445",.,Y,N,N
2018,14022,Town of Oak City - (UT),Municipal,UT,PACE,222.0,"3,102",281,.,N,N,N
2018,14198,Price Municipal Corporation,Municipal,UT,PACE,"6,750.0","74,169","4,075",.,Y,N,N
2018,14443,Town of Paragonah - (UT),Municipal,UT,PACE,216.0,"1,879",272,.,N,N,N
2018,14512,Parowan City Corporation,Municipal,UT,PACE,"1,716.1","17,227","1,734",.,N,N,N
2018,16557,Salem City Corporation - (UT),Municipal,UT,PACE,"3,868.0","33,890","2,623",.,Y,N,N
2018,16648,City of Santa Clara - (UT),Municipal,UT,PACE,"4,048.2","45,146","2,736",.,Y,N,N
2018,17844,Spring City Corporation,Municipal,UT,PACE,362.9,"4,166",570,.,Y,N,N
2018,21514,"Flowell Electric Assn, Inc",Cooperative,UT,WACM,"2,652.7","32,620",512,.,Y,N,N
2018,40433,City of Enterprise - (UT),Municipal,UT,PACE,961.9,"9,081",656,.,N,N,N
2018,1795,Town of Blackstone - (VA),Municipal,VA,PJM,"4,279.0","39,471","1,991",.,Y,N,N
2018,5794,Town of Elkton,Municipal,VA,PJM,"1,852.0","18,999","1,087",.,N,N,N
2018,15982,Town of Richlands - (VA),Municipal,VA,PJM,"6,294.0","62,709","2,494",.,N,N,N
2018,19978,Town of Wakefield - (VA),Municipal,VA,PJM,"1,429.0","12,892",525,.,N,N,N
2018,1299,"Barton Village, Inc",Municipal,VT,ISNE,"2,746.9","13,646","2,162",.,Y,N,N
2018,5915,Village of Enosburg Falls - (VT),Municipal,VT,ISNE,"4,133.2","26,848","1,742",.,Y,N,N
2018,9144,Village of Hyde Park - (VT),Municipal,VT,ISNE,"2,113.8","11,774","1,398",.,Y,N,N
2018,9610,Village of Jacksonville - (VT),Municipal,VT,ISNE,866.2,"4,987",714,.,Y,N,N
2018,9806,Village of Johnson - (VT),Municipal,VT,ISNE,"2,141.0","12,509",977,.,Y,N,N
2018,14261,Village of Orleans - (VT),Municipal,VT,ISNE,"1,936.9","13,690",669,.,Y,N,N
2018,287,"Alder Mutual Light Co, Inc",Cooperative,WA,BPAT,308.8,"5,101",292,.,N,N,N
2018,3459,City of Chewelah,Municipal,WA,AVA,"1,717.0","21,475","1,293",.,N,N,N
2018,4414,City of Coulee Dam - (WA),Municipal,WA,BPAT,912.5,"16,437",597,.,Y,N,N
2018,5631,Town of Eatonville - (WA),Municipal,WA,BPAT,"2,095.0","26,769","1,231",.,Y,N,N
2018,10326,PUD No 1 of Kittitas County,Political Subdivision,WA,BPAT,"9,756.0","97,901","4,485",.,Y,N,N
2018,11965,City of McCleary - (WA),Municipal,WA,BPAT,"2,684.0","31,802","1,119",.,Y,N,N
2018,12616,City of Milton - (WA),Municipal,WA,BPAT,"4,405.8","33,000","3,512",.,Y,N,Y
2018,13387,"Nespelem Valley Elec Coop, Inc",Cooperative,WA,BPAT,"4,972.2","60,886","1,524",.,N,N,N
2018,14771,PUD No 1 of Asotin County,Municipal,WA,BPAT,13.8,247,3,.,N,N,N
2018,15327,PUD No 1 of Wahkiakum County,Political Subdivision,WA,BPAT,"3,894.0","41,044","2,539",.,Y,N,N
2018,16462,Town of Ruston - (WA),Municipal,WA,TPWR,817.8,"7,475",547,.,N,N,N
2018,18282,City of Sumas - (WA),Municipal,WA,PSEI,"2,392.5","32,871",900,.,Y,N,N
2018,22355,PUD No 1 of Mason County,Political Subdivision,WA,BPAT,"8,528.0","75,659","5,293",.,Y,Y,N
2018,765,City of Arcadia - (WI),Municipal,WI,MISO,"7,205.8","89,954","1,608",.,N,N,N
2018,792,City of Argyle - (WI),Municipal,WI,MISO,628.0,"6,618",497,.,N,N,N
2018,1278,City of Barron - (WI),Municipal,WI,MISO,"6,792.5","80,029","1,834",.,Y,N,Y
2018,1522,Village of Belmont - (WI),Municipal,WI,MISO,"2,010.9","23,782",674,.,N,N,N
2018,1585,Village of Benton - (WI),Municipal,WI,MISO,642.0,"5,467",540,.,N,N,N
2018,1765,Village of Black Earth - (WI),Municipal,WI,MISO,"1,708.0","16,847","1,368",.,N,N,N
2018,1866,Bloomer Electric & Water Co,Municipal,WI,MISO,"4,940.0","59,542","2,093",.,N,N,N
2018,2759,Village of Cadott - (WI),Municipal,WI,MISO,"1,481.0","13,092",825,.,N,N,N
2018,3156,Village of Cashton - (WI),Municipal,WI,MISO,"1,464.4","16,332",608,.,N,N,N
2018,4369,City of Cornell,Municipal,WI,MISO,"1,387.0","13,061",887,.,N,N,N
2018,4627,City of Cumberland - (WI),Municipal,WI,MISO,"4,207.0","36,886","1,414",.,N,N,N
2018,5834,City of Elroy - (WI),Municipal,WI,MISO,"1,849.0","22,003",815,.,N,N,N
2018,6274,City of Fennimore - (WI),Municipal,WI,MISO,"2,630.0","32,865","1,401",.,Y,N,N
2018,7665,Village of Gresham - (WI),Municipal,WI,MISO,"2,624.0","23,963","1,188",.,Y,N,N
2018,8336,Village of Hazel Green - (WI),Municipal,WI,MISO,950.0,"8,070",655,.,N,N,N
2018,10243,City of Kiel - (WI),Municipal,WI,MISO,"8,434.6","91,769","2,756",.,Y,N,N
2018,10525,La Farge Municipal Electric Co,Municipal,WI,MISO,683.5,"6,708",670,.,Y,N,N
2018,11895,Village of Mazomanie - (WI),Municipal,WI,MISO,"4,193.0","42,086",947,.,Y,N,Y
2018,12336,Village of Merrillan - (WI),Municipal,WI,MISO,324.0,"4,217",421,.,N,N,N
2018,13466,City of New Lisbon,Municipal,WI,MISO,"2,124.0","25,702",860,.,N,N,N
2018,14451,Village of Pardeeville - (WI),Municipal,WI,MISO,"2,436.0","22,352","1,408",.,N,N,N
2018,15385,City of Princeton - (WI),Municipal,WI,MISO,"1,143.0","10,163",955,.,N,N,N
2018,15983,Richland Electric Coop,Cooperative,WI,MISO,"7,981.0","49,212","3,781",.,Y,Y,N
2018,16680,Village of Sauk City - (WI),Municipal,WI,MISO,"3,417.4","32,845","1,902",.,N,N,Y
2018,17130,City of Shullsburg - (WI),Municipal,WI,MISO,"1,184.0","11,442",747,.,Y,N,N
2018,17811,City of Spooner - (WI),Municipal,WI,MISO,"3,360.0","31,986","1,890",.,N,N,N
2018,18200,Village of Stratford - (WI),Municipal,WI,MISO,"1,808.6","14,089",874,.,Y,N,N
2018,19114,Village of Trempealeau - (WI),Municipal,WI,MISO,"2,116.0","15,409","1,369",.,Y,N,N
2018,19867,Village of Viola - (WI),Municipal,WI,MISO,524.6,"5,080",394,.,N,N,N
2018,20153,"Washington Island El Coop, Inc",Cooperative,WI,MISO,"1,399.0","9,386","1,079",.,N,N,N
2018,20844,Wisconsin Dells Electric Util,Municipal,WI,MISO,"6,975.0","71,434","2,103",.,Y,N,N
2018,20924,Wonewoc Electric & Water Util,Municipal,WI,MISO,465.7,"4,681",441,.,N,N,Y
2018,8192,"Harrison Rural Elec Assn, Inc",Cooperative,WV,PJM,"15,375.0","94,873","6,906",.,Y,N,N
2018,13471,City of New Martinsville - (WV),Municipal,WV,PJM,"4,199.0","32,889","1,751",.,N,N,N
2018,14954,Philippi Municipal Electric,Municipal,WV,PJM,"3,247.0","36,250","1,725",.,N,N,N
2018,1779,Town of Basin - (WY),Municipal,WY,PACE,"1,601.0","11,406",878,.,N,N,N
2018,4981,City of Deaver - (WY),Municipal,WY,PACE,90.0,779,80,.,N,N,N
2018,6509,Town of Fort Laramie- (WY),Municipal,WY,WACM,162.4,"1,081",151,.,N,N,N
2018,7759,Town of Guernsey - (WY),Municipal,WY,WACM,"1,658.0","12,325",703,.,N,N,N
2018,11099,Town of Lingle - (WY),Municipal,WY,WACM,549.6,"3,581",300,.,N,N,N
2018,11330,Town of Lusk - (WY),Municipal,WY,WACM,"1,849.0","16,442","1,141",.,N,N,N
2018,13685,"Niobrara Electric Assn, Inc",Cooperative,WY,WACM,"11,338.0","99,730","2,378",.,Y,N,Y
2018,15051,City of Pine Bluffs - (WY),Municipal,WY,WACM,"1,242.2","10,547",739,.,Y,N,N
2018,15294,City of Powell - (WY),Municipal,WY,WACM,"6,596.0","50,741","3,304",.,Y,N,N
2018,17593,"Southeast Electric Coop, Inc",Cooperative,WY,WAUW,29.0,264,11,.,Y,N,N
2018,20506,"Wheatland Rural Elec Assn, Inc",Cooperative,WY,WACM,"15,188.0","132,007","3,934",.,Y,N,N
2018,20512,Town of Wheatland - (WY),Municipal,WY,WACM,"4,120.1","34,621","2,065",.,N,N,N
2018,21664,Willwood Light & Power Company,Cooperative,WY,PACE,159.0,873,49,.,N,N,N
2018,31516,Midvale Irrigation District,Political Subdivision,WY,PACE,2.0,85,6,.,N,N,N
These entities are one of the elements used in the state Adjustment lines in the Sales to Ultimate Customers file.,,,,,,,,,,,,
