Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2016,11581,City of Manning,,IA,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,693,157,1,.,851,693,157,1,0,851,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11586,Town of Mansfield - (MA),,MA,ISNE,7074,.,.,.,7074,.,.,.,.,.,.,.,.,.,.,1632,672,439,.,2743,8706,672,439,0,9817,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11589,"Harney Electric Coop, Inc",,NV,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,595,.,717,.,1312,595,0,717,0,1312,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11589,"Harney Electric Coop, Inc",,OR,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,900,.,1400,.,2300,900,0,1400,0,2300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11611,City of Maquoketa - (IA),,IA,MISO,0,0,0,0,0,2800,634,0,0,3434,0,0,0,0,0,0,0,0,0,0,2800,634,0,0,3434,23649,48630,0,0,72279,2800,634,0,0,3434,0,0,0,0,0
2016,11624,City of Marblehead - (MA),,MA,ISNE,.,.,.,.,.,9632,1222,62,.,10916,.,.,.,.,.,.,.,.,.,.,9632,1222,62,0,10916,78924,9255,14676,.,102855,.,.,.,.,.,.,.,.,.,.
2016,11643,Marias River Electric Coop Inc,,MT,NWMT,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,2529,1327,.,.,3856,2529,1327,0,0,3856,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11646,City of Marietta - (GA),,GA,SOCO,32906,3974,.,.,36880,2698,3349,.,.,6047,.,.,.,.,.,.,.,.,.,.,35604,7323,0,0,42927,26452,337989,.,.,364441,.,.,.,.,.,.,.,.,.,.
2016,11693,"Marlboro Electric Coop, Inc",,SC,SC,.,.,.,.,.,5305,1167,.,.,6472,.,.,.,.,.,.,.,5,.,5,5305,1167,5,0,6477,81559,22236,.,.,103795,5305,1167,.,.,6472,.,.,.,.,.
2016,11701,City of Marquette - (MI),,MI,MISO,.,.,.,.,.,14833,2108,.,.,16941,.,.,.,.,.,.,.,.,.,.,14833,2108,0,0,16941,99359,194610,.,.,293969,.,.,.,.,.,.,.,.,.,.
2016,11713,City of Marshall - (MI),,MI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4077,648,19,.,4744,4077,648,19,0,4744,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11714,Marshall-De Kalb Electric Coop,,AL,TVA,0,0,0,0,0,14719,4749,2,0,19470,0,0,0,0,0,0,0,0,0,0,14719,4749,2,0,19470,230082.47,176682.42,15622,0,422386.9,0,0,0,0,0,0,0,0,0,0
2016,11731,City of Marshall - (MN),,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5558,933,116,0,6607,5558,933,116,0,6607,.,.,.,.,.,.,.,.,.,.,2538,423,60,0,3021
2016,11732,City of Marshall - (MO),,MO,SWPP,.,.,.,.,0,4600,300,.,.,4900,.,.,.,.,.,415,656,7,.,1078,5015,956,7,0,5978,46200,9280,.,.,55480,4600,300,.,.,4900,.,.,.,.,.
2016,11736,City of Marshall - (IL),Y,IL,MISO,2072,392,10,.,2474,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2072,392,10,0,2474,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11740,City of Marshfield - (WI),,WI,MISO,.,.,.,.,.,11422,917,.,.,12339,.,.,.,.,.,.,1000,59,0,1059,11422,1917,59,0,13398,95476,42716,.,.,138192,.,.,.,.,.,.,.,.,.,.
2016,11767,Marshall County Rural E M C,,IN,MISO,18,8,.,.,26,6105,1078,.,.,7183,.,.,.,.,.,.,.,.,.,.,6123,1086,0,0,7209,71525,25912,.,.,97437,.,.,.,.,.,227,.,.,.,227
2016,11770,City of Martinsville - (VA),,VA,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6579,1116,13,0,7708,6579,1116,13,0,7708,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11788,Consumers Energy,,IA,MISO,.,.,.,.,.,5844,508,10,.,6362,.,.,.,.,.,0,10,0,.,10,5844,518,10,0,6372,76337,26424,13203,.,115964,.,.,.,.,.,.,.,.,.,.
2016,11789,Maryville Utilities,,TN,TVA,10675,2336,7,0,13018,7462,575,3,0,8040,0,0,0,0,0,3,0,0,0,3,18140,2911,10,0,21061,107994,156160,217749.37,0,481903,0,0,0,0,0,0,0,0,0,0
2016,11790,City of Mascoutah - (IL),Y,IL,MISO,3315,294,4,.,3613,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,3315,294,4,0,3613,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11804,Massachusetts Electric Co,,MA,ISNE,1212513,39531,1923,17,1253984,14723,425,7,.,15155,.,.,.,.,.,59824,32270,2140,3,94237,1287060,72226,4070,20,1363376,102966,1492038,10616,.,1605620,.,.,.,.,.,.,.,.,.,.
2016,11811,Town of Massena - (NY),,NY,NYIS,8254,957,157,.,9368,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8254,957,157,0,9368,.,.,.,.,.,.,.,.,.,.,759,1,.,.,760
2016,11824,Matanuska Electric Assn Inc,,AK,,25380,3300,0,0,28680,28424,3047,0,0,31471,0,0,0,0,0,3153,0,0,0,3153,56957,6347,0,0,63304,193509,170519,0,0,364028,52638,5961,0,0,58599,0,0,0,0,0
2016,11843,Maui Electric Co Ltd,,HI,,6138,586,0,.,6724,.,1,29,.,30,.,.,.,.,.,54338,9431,123,.,63892,60476,10018,152,0,70646,.,20,137661,.,137681,.,.,.,.,.,.,.,.,.,.
2016,11871,City of Mayfield Plant Board,,KY,TVA,0,0,0,0,0,4492,880,2,0,5374,0,0,0,0,0,0,0,0,0,0,4492,880,2,0,5374,50211.22,80248.33,11929,0,142388.55,4492,880,2,0,5374,0,0,0,0,0
2016,11910,McLeod Cooperative Power Assn,,MN,MISO,.,.,.,.,.,8311,398,1,.,8710,.,.,.,.,.,.,.,3,.,3,8311,398,4,0,8713,107115,20797,6352,.,134264,.,.,.,.,.,2868,23,.,.,2891
2016,11965,City of McCleary - (WA),Y,WA,BPAT,996,110,3,.,1109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,996,110,3,0,1109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11989,McCone Electric Coop Inc,,MT,WAUW,4063,452,44,.,4559,.,.,.,.,.,.,.,.,.,.,535,103,25,.,663,4598,555,69,0,5222,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12070,McDonough Power Coop,Y,IL,MISO,4731,427,1,.,5159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4731,427,1,0,5159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12087,McKenzie Electric Coop Inc,,MT,SWPP,24,7,80,.,111,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,7,80,0,111,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12087,McKenzie Electric Coop Inc,,ND,SWPP,5179,6345,1125,.,12649,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5179,6345,1125,0,12649,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12090,"McLean Electric Coop, Inc",,ND,MISO,3463,434,76,.,3973,.,.,.,.,.,.,.,.,.,.,2,2,4,.,8,3465,436,80,0,3981,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12186,McMinnville Electric System,,TN,TVA,0,0,0,0,0,6340,1559,2,0,7901,0,0,0,0,0,0,0,0,0,0,6340,1559,2,0,7901,80760.8,106078.36,14706,0,201545.16,15,2,0,0,17,0,0,0,0,0
2016,12187,City of McMinnville - (OR),,OR,BPAT,1602,750,46,0,2398,.,.,.,.,.,.,.,.,.,.,11996,1806,4,0,13806,13598,2556,50,0,16204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12199,Montana-Dakota Utilities Co,,MT,SWPP,20069,5602,120,0,25791,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20069,5602,120,0,25791,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12199,Montana-Dakota Utilities Co,,ND,SWPP,78678,14157,101,0,92936,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78678,14157,101,0,92936,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12199,Montana-Dakota Utilities Co,,SD,SWPP,6534,2023,8,0,8565,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6534,2023,8,0,8565,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12199,Montana-Dakota Utilities Co,,WY,WACM,13202,2439,15,0,15656,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13202,2439,15,0,15656,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12208,City of McPherson - (KS),,KS,SWPP,3683,1152,1,.,4836,.,.,.,.,.,.,.,.,.,.,3600,518,39,.,4157,7283,1670,40,0,8993,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12227,Meeker Coop Light & Power Assn,,MN,MISO,3414,570,113,.,4097,4696,26,0,.,4722,0,0,0,.,0,0,0,0,.,0,8110,596,113,0,8819,0,0,0,.,0,939,0,0,.,939,4623,26,105,.,4754
2016,12243,Meade County Rural E C C,,KY,MISO,27298,1899,.,.,29197,.,.,.,.,.,.,.,.,.,.,.,203,.,.,203,27298,2102,0,0,29400,.,.,.,.,.,27298,364,.,.,27662,.,.,.,.,.
2016,12260,Mecklenburg Electric Cooperative,,NC,PJM,.,.,.,.,.,128,4,.,.,132,.,.,.,.,.,.,.,.,.,.,128,4,0,0,132,1659,17,.,.,1676,128,4,.,.,132,.,.,.,.,.
2016,12260,Mecklenburg Electric Cooperative,,VA,PJM,.,.,.,.,.,29231,1802,18,.,31051,.,.,.,.,.,.,1,3,.,4,29231,1803,21,0,31055,380730,90656,15938,.,487324,29231,1802,18,.,31051,.,.,.,.,.
2016,12265,City of Medford - (WI),,WI,MISO,376,0,0,0,376,2266,572,5,.,2843,.,.,.,.,.,0,0,1,.,1,2642,572,6,0,3220,20256,52648,41544,.,114448,.,.,.,.,.,.,.,.,.,.
2016,12268,"Medina Electric Coop, Inc",,TX,ERCO,26140,4851,1072,0,32063,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26140,4851,1072,0,32063,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12286,Melrose Public Utilities,,MN,MISO,.,.,.,.,.,1337,376,3,.,1716,.,.,.,.,.,.,.,.,.,.,1337,376,3,0,1716,17642,32221,63935,.,113798,.,.,.,.,.,.,.,.,.,.
2016,12293,City of Memphis - (TN),,TN,TVA,0,0,238,0,238,140730,0,0,0,140730,0,0,0,0,0,223304,44660,87,0,268051,364034,44660,325,0,409019,560184,0,0,0,560184,43018,0,238,0,43256,0,0,0,0,0
2016,12296,Town of Merrimac - (MA),Y,MA,ISNE,.,.,.,.,.,2666,193,2,.,2861,.,.,.,.,.,.,.,.,.,.,2666,193,2,0,2861,21266,2911,884,.,25061,.,.,.,.,.,.,.,.,.,.
2016,12298,City of Menasha - (WI),,WI,MISO,8096,851,0,0,8947,0,33,14,0,47,0,0,0,0,0,5,3,0,0,8,8101,887,14,0,9002,0,35547,428225,0,463772,0,33,9,0,42,0,0,0,0,0
2016,12301,Nodak Electric Coop Inc,,ND,MISO,.,.,.,.,.,18721,.,565,.,19286,.,.,.,.,.,.,.,.,.,.,18721,0,565,0,19286,365854,.,692687,.,1058541,.,.,.,.,.,5615,.,292,.,5907
2016,12312,Merced Irrigation District,,CA,CISO,7400,1459,91,.,8950,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7400,1459,91,0,8950,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12330,Meriwether Lewis Electric Coop,,TN,TVA,0,0,0,0,0,28723,5039,10,0,33772,0,0,0,0,0,0,0,0,0,0,28723,5039,10,0,33772,408793.14,208278.71,521473,0,1138544.85,28723,5047,2,0,33772,0,0,0,0,0
2016,12341,MidAmerican Energy Co,,IA,MISO,578257,91359,978,.,670594,.,.,.,.,.,.,.,.,.,.,260,643,993,.,1896,578517,92002,1971,0,672490,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12341,MidAmerican Energy Co,,IL,MISO,74237,10391,0,.,84628,.,.,.,.,.,.,.,.,.,.,13,284,65,.,362,74250,10675,65,0,84990,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12341,MidAmerican Energy Co,,SD,MISO,4004,854,9,.,4867,.,.,.,.,.,.,.,.,.,.,0,7,14,.,21,4004,861,23,0,4888,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12351,City of Mesa - (AZ),,AZ,WALC,1130,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,12982,2544,0,0,15526,14112,2544,0,0,16656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12377,Midwest Energy Cooperative,,IN,PJM,286,49,.,.,335,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,286,49,0,0,335,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12377,Midwest Energy Cooperative,,MI,PJM,28397,5764,.,.,34161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28397,5764,0,0,34161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12377,Midwest Energy Cooperative,,OH,PJM,884,184,.,.,1068,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,884,184,0,0,1068,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12390,Metropolitan Edison Co,,PA,PJM,2851,855,662,0,4368,1,0,0,0,1,0,0,0,0,0,497911,68131,770,0,566812,500763,68986,1432,0,571181,14,0,0,0,14,0,42,63,0,105,0,0,0,0,0
2016,12395,Menard Electric Coop,,IL,MISO,.,.,1,.,1,9077,566,1202,.,10845,.,.,.,.,.,.,.,.,.,.,9077,566,1203,0,10846,117766,25797,19859,.,163422,1521,23,15,.,1559,1360,0,1202,.,2562
2016,12406,Miami-Cass County Rural E M C,,IN,MISO,.,.,.,.,.,5669,308,6,.,5983,.,.,.,.,.,.,.,.,.,.,5669,308,6,0,5983,77611,33539,20057,.,131207,5669,308,6,.,5983,.,.,.,.,.
2016,12408,City of Miami - (OK),,OK,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5396,971,10,0,6377,5396,971,10,0,6377,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12439,"Midstate Electric Coop, Inc",,OR,BPAT,.,.,.,.,0,16692,2124,3,.,18819,.,.,.,.,.,.,.,.,.,.,16692,2124,3,0,18819,244252,114083,28518,.,386853,16692,2124,3,.,18819,.,.,.,.,.
2016,12450,Midland Power Coop,,IA,MISO,13053,537,29,.,13619,.,.,.,.,.,.,.,.,.,.,31,11,.,.,42,13084,548,29,0,13661,.,.,.,.,.,11110,507,21,.,11638,539,.,.,.,539
2016,12452,Mid-South Electric Coop Assn,,TX,ERCO,.,.,.,.,.,26029,3323,8,.,29360,.,.,.,.,.,2,32,7,.,41,26031,3355,15,0,29401,381618,115175,61778,.,558571,22880,1493,7,.,24380,.,.,.,.,.
2016,12462,Mid-Carolina Electric Coop Inc,,SC,SC,.,.,.,.,.,48266,6549,7,.,54822,.,.,.,.,.,.,.,.,.,.,48266,6549,7,0,54822,723310,271411,36370,.,1031091,.,.,.,.,.,.,.,.,.,.
2016,12463,"Mid-Yellowstone Elec Coop, Inc",,MT,WAUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,218,749,0,2020,1053,218,749,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12470,Middle Tennessee E M C,,TN,TVA,0,0,0,0,0,183245,26676,28,0,209949,0,0,0,0,0,4220,0,0,0,4220,187465,26676,28,0,214169,2537551.28,2130854,595694,0,5264099,0,0,0,0,0,0,0,0,0,0
2016,12472,Middle Georgia El Member Corp,,GA,SOCO,.,.,.,0,0,5126,1697,1141,.,7964,.,.,.,.,.,.,.,.,.,.,5126,1697,1141,0,7964,76012,31572,45521,.,153105,5126,1697,1141,.,7964,.,.,553,.,553
2016,12473,Town of Middleborough - (MA),,MA,ISNE,13302,1035,2,.,14339,.,.,.,.,.,.,.,.,.,.,704,1406,20,.,2130,14006,2441,22,0,16469,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12474,Borough of Middletown - (PA),Y,PA,PJM,.,.,.,.,.,3627,234,96,.,3957,.,.,.,.,.,.,.,.,.,.,3627,234,96,0,3957,33666,9132,26445,.,69243,.,.,.,.,.,.,.,.,.,.
2016,12477,Town of Middleton,,MA,ISNE,3154,512,17,.,3683,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3154,512,17,0,3683,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12478,Town of Middletown - (DE),,DE,PJM,7222,578,320,.,8120,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7222,578,320,0,8120,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12515,"Midwest Electric, Inc",,OH,PJM,0,0,0,0,0,10428,242,6,0,10676,0,0,0,0,0,0,0,0,0,0,10428,242,6,0,10676,176502,47246,32316,0,256064,10428,242,6,0,10676,0,0,0,0,0
2016,12524,Midwest Energy Inc,,KS,SWPP,.,.,.,.,.,484,60,8,0,552,.,.,.,.,.,29492,12964,7229,0,49685,29976,13024,7237,0,50237,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12532,City of Milan,,TN,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6743,1341,4,0,8088,6743,1341,4,0,8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12539,Midwest Electric Member Corp,,NE,WACM,3204,1178,2079,0,6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,1178,2079,0,6461,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,1448
2016,12540,City of Milford - (DE),,DE,PJM,5823,1095,0,.,6918,.,.,.,.,.,.,.,.,.,.,.,.,16,.,16,5823,1095,16,0,6934,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12541,City of Milford - (IA),,IA,SWPP,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,1214,325,37,.,1576,1214,325,37,0,1576,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12546,Mille Lacs Energy Cooperative,,MN,MISO,11247,889,65,.,12201,2539,267,48,.,2854,.,.,.,.,.,.,.,.,.,.,13786,1156,113,0,15055,20794,3184,16573,.,40551,.,.,.,.,.,2539,267,48,.,2854
2016,12580,City of Miller - (SD),,SD,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,759,205,.,.,964,759,205,0,0,964,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12615,City of Milton-Freewater- (OR),,OR,BPAT,.,.,.,.,.,3521,503,370,.,4394,.,.,.,.,.,.,.,.,.,.,3521,503,370,0,4394,53231,13025,29619,.,95875,.,.,.,.,.,783,63,.,.,846
2016,12616,City of Milton - (WA),Y,WA,BPAT,1781,121,.,.,1902,1461,52,.,.,1513,.,.,.,.,.,.,.,.,.,.,3242,173,0,0,3415,38634,14575,.,.,53209,.,.,.,.,.,.,.,.,.,.
2016,12625,City of Minden - (LA),,LA,MISO,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,5268,1140,35,.,6443,5268,1140,35,0,6443,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12626,City of Minden - (NE),,NE,SWPP,1321,256,.,.,1577,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1321,256,0,0,1577,.,.,.,.,.,0,0,.,.,0,0,0,.,.,0
2016,12642,Maquoketa Valley Rrl Elec Coop,,IA,MISO,.,.,.,.,0,11817,5824,.,.,17641,.,.,.,.,.,.,.,.,.,.,11817,5824,0,0,17641,130499,152021,.,.,282520,10174,5772,.,.,15946,.,.,.,.,.
2016,12647,"ALLETE, Inc.",,MN,MISO,76788,12550,170,.,89508,43907,8692,181,.,52780,.,.,.,.,.,2,43,0,.,45,120697,21285,351,0,142333,309480,801083,5795548,.,6906111,120695,21242,351,.,142288,.,.,.,.,.
2016,12651,Minnesota Valley Electric Coop,,MN,MISO,.,.,.,.,.,46804,3983,.,.,50787,.,.,.,.,.,.,.,.,.,.,46804,3983,0,0,50787,461751,366753,.,.,828504,37670,3983,.,.,41653,.,.,.,.,.
2016,12660,Village of Minster - (OH),,OH,PJM,1252,199,35,.,1486,.,.,10,.,10,.,.,.,.,.,1,.,.,.,1,1253,199,45,0,1497,.,.,73275,.,73275,.,.,2,.,2,.,.,.,.,.
2016,12674,City of Mishawaka,,IN,PJM,10048,583,.,.,10631,.,.,.,.,.,.,.,.,.,.,12238,2794,.,.,15032,22286,3377,0,0,25663,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12681,Mississippi County Electric Co,,AR,MISO,3263,641,730,.,4634,.,.,.,.,.,.,.,.,.,.,63,63,62,.,188,3326,704,792,0,4822,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12685,Entergy Mississippi Inc,,MS,MISO,6221,566,31,.,6818,79,.,.,.,79,.,.,.,.,.,373227,67956,4422,.,445605,379527,68522,4453,0,452502,1420,.,.,.,1420,.,.,.,.,.,.,.,.,.,.
2016,12686,Mississippi Power Co,,MS,SOCO,5724,841,73,.,6638,0,2,18,.,20,.,.,.,.,.,147549,32976,370,.,180895,153273,33819,461,0,187553,.,118951,920225,.,1039176,.,.,.,.,.,.,.,.,.,.
2016,12692,"Missoula Electric Coop, Inc",,ID,BPAT,37,20,.,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,0,0,57,.,.,.,0,0,37,20,0,0,57,0,0,0,0,0
2016,12692,"Missoula Electric Coop, Inc",,MT,BPAT,5914,707,267,0,6888,7053,610,11,0,7674,0,0,0,0,0,0,0,0,0,0,12967,1317,278,0,14562,53424,13325,1176,0,67925,12901,1317,278,0,14496,0,0,0,0,0
2016,12698,KCP&L Greater Missouri Operations Co.,,MO,SWPP,0,456,.,.,456,165315,23697,.,.,189012,.,.,.,.,.,118018,20766,.,.,138784,283333,44919,0,0,328252,2010122,2484447,.,.,4494569,0,0,.,.,0,18431,429,.,.,18860
2016,12700,Missouri Rural Electric Coop,,MO,AECI,4744,538,4,.,5286,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4744,538,4,0,5286,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12706,Mitchell Electric Member Corp,,GA,SOCO,.,.,.,.,.,21102,4057,.,.,25159,.,.,.,.,.,.,.,.,.,.,21102,4057,0,0,25159,299488,174586,.,.,474074,21102,4057,.,.,25159,.,.,.,.,.
2016,12744,Modern Electric Water Company,,WA,AVA,8336,1636,.,.,9972,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8336,1636,0,0,9972,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12745,Modesto Irrigation District,,CA,BANC,0,0,0,0,0,97471,23985,159,0,121615,.,.,.,.,.,.,.,.,.,.,97471,23985,159,0,121615,852077,846222,804829,0,2503128,.,.,.,.,.,.,.,.,.,.
2016,12782,City of Monett - (MO),,MO,SWPP,3907,707,40,.,4654,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,3907,707,40,0,4654,.,.,.,.,.,0,0,0,.,0,0,0,0,.,0
2016,12789,City of Monmouth - (OR),,OR,BPAT,.,.,.,.,.,4102,328,.,.,4430,.,.,.,.,.,.,2,.,.,2,4102,330,0,0,4432,42352,27496,.,.,69848,.,.,.,.,.,.,.,.,.,.
2016,12796,Monongahela Power Co,,WV,PJM,28351,6251,264,.,34866,.,.,.,.,.,.,.,.,.,.,304809,43967,7085,.,355861,333160,50218,7349,0,390727,.,.,.,.,.,.,5,11,.,16,.,.,.,.,.
2016,12800,City of Monroe - (GA),,GA,SOCO,5376,382,0,.,5758,.,.,.,.,.,.,.,.,.,.,.,493,1,.,494,5376,875,1,0,6252,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12801,City of Monroe - (NC),,NC,DUK,8916,2098,116,.,11130,.,.,.,.,.,.,.,.,.,.,.,19,20,.,39,8916,2117,136,0,11169,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12803,"Monroe County Elec Coop, Inc",,IL,MISO,.,.,.,.,.,7126,129,31,.,7286,.,.,.,.,.,.,.,.,.,.,7126,129,31,0,7286,101668,13427,186,.,115281,7126,129,31,.,7286,.,.,.,.,.
2016,12825,NorthWestern Energy LLC - (MT),,MT,NWMT,290209,40381,142,.,330732,.,.,.,.,.,.,.,.,.,.,3108,29261,284,.,32653,293317,69642,426,0,363385,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12825,NorthWestern Energy LLC - (MT),,WY,NWMT,178,149,.,.,327,.,.,.,.,.,.,.,.,.,.,2,96,.,.,98,180,245,0,0,425,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12839,City of Montezuma - (IA),,IA,MISO,744,222,2,.,968,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,744,222,2,0,968,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12860,Morgan County Rural Elec Assn,,CO,WACM,.,.,.,.,.,4892,1586,1552,.,8030,.,.,.,.,.,.,.,.,.,.,4892,1586,1552,0,8030,59246,106998,144900,.,311144,4892,1586,1552,.,8030,.,.,.,.,.
2016,12866,Moon Lake Electric Assn Inc,,CO,WACM,1476,643,77,.,2196,.,.,.,.,.,.,.,.,.,.,30,16,2,.,48,1506,659,79,0,2244,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12866,Moon Lake Electric Assn Inc,,UT,WACM,12343,3531,826,.,16700,.,.,.,.,.,.,.,.,.,.,151,151,35,.,337,12494,3682,861,0,17037,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12892,City of Mooreland - (OK),Y,OK,SWPP,584,.,.,.,584,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,584,0,0,0,584,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2016,12894,City of Moorhead - (MN),,MN,SWPP,17792,1317,32,.,19141,0,0,0,.,0,0,0,0,.,0,189,897,771,.,1857,17981,2214,803,0,20998,0,0,0,.,0,0,0,0,.,0,2238,53,7,.,2298
2016,12897,Moose Lake Water & Light Comm,,MN,MISO,745,228,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,228,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12899,Mor-Gran-Sou Electric Coop Inc,,ND,SWPP,7287,1028,1,.,8316,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,7287,1028,1,0,8316,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2016,12900,City of Mora - (MN),,MN,MISO,1517,302,0,0,1819,0,0,0,0,0,.,.,.,.,.,157,10,10,0,177,1674,312,10,0,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
