|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2016,13038,City of Mt Pleasant - (IA),IA,Municipal,MRO,19.6,14.7,495,80175,.,.,0,.,.,0,.,80670,71175,229,2238,4024,3004,80670,8752.7,0,6.5,0,0,235.6,8994.8,O
2016,13039,City of Mt Pleasant - (TN),TN,Municipal,SERC,26,23,0,126569,0,.,0,0,0,0,0,126569,121015,0,0,0,5554,126569,12709,.,0,0,0,233,12942,O
2016,13040,City of Mount Vernon - (MO),MO,Municipal,SPP,16,12,.,72662,.,.,0,.,.,0,.,72662,65360,.,.,2918,4384,72662,7077,.,.,.,.,.,7077,O
2016,13050,"Mountain Parks Electric, Inc",CO,Cooperative,WECC,33.4,64.4,.,292306,.,.,0,.,.,0,.,292306,277788,1017,.,1470,12031,292306,35319.2,.,71.8,.,.,.,35391,O
2016,13058,"Mountain View Elec Assn, Inc",CO,Cooperative,WECC,152,171,.,863508,.,.,0,.,.,0,.,863508,817845,634,.,2067,42962,863508,103640,.,59,.,.,588,104287,O
2016,13073,"Mt Wheeler Power, Inc",NV,Cooperative,WECC,75.3,80.9,.,537101,.,.,0,.,.,0,.,537101,533312,.,788,.,3001,537101,34039,.,.,.,.,.,34039,O
2016,13095,City of Mulvane - (KS),KS,Municipal,SPP,12.8,4.8,51,43437,.,.,0,.,.,0,.,43488,37958,0,0,0,5530,43488,4761,.,.,.,.,.,4761,O
2016,13100,Municipal Electric Authority,GA,Municipal Mktg Authority,SERC,1981,1772,13038583,615646,.,.,0,695176,669266,25910,.,13680139,.,13651385,.,2844,25910,13680139,.,.,783325,7824,7267,.,798416,O
2016,13119,City of Murfreesboro,TN,Municipal,SERC,367,358,0,1822875,0,.,0,0,0,0,0,1822875,1766211,0,0,1642,55022,1822875,165010,.,0,0,0,3579.7,168589.7,O
2016,13137,City of Murray - (UT),UT,Municipal,WECC,103.5,61.2,12740,417045,.,.,0,.,.,0,.,429785,413684,.,5550,.,10551,429785,34409.8,.,.,.,.,.,34409.8,O
2016,13138,City of Murray - (KY),KY,Municipal,SERC,61,46,0,298262,0,.,0,0,0,0,0,298262,299615,0,0,689,-2042,298262,27557,.,0,0,0,888.4,28445.4,O
2016,13143,Board of Water Electric & Communications,IA,Municipal,MRO,137.1,116.7,878621,870131,.,.,0,.,.,0,.,1748752,828817,882153,4897,3349,29536,1748752,54029.7,.,28831.6,.,30.4,14081.1,96972.8,O
2016,13144,City of Muscle Shoals,AL,Municipal,SERC,68,57,0,327823,0,.,0,0,0,0,0,327823,314303,0,0,295,13224,327823,28864,.,0,0,0,510.7,29374.7,O
2016,13145,Village of Muscoda - (WI),WI,Municipal,MISO,11.4,10,0,61270,0,0,.,0,0,.,0,61270,59294,0,0,0,1976,61270,5529,.,0,0,0,28.7,.,O
2016,13190,"N W Electric Power Coop, Inc",MO,Cooperative,SERC,396,401,.,1739459,.,.,0,.,.,0,.,1739459,.,1738343,.,1116,.,1739459,0,0,103485.4,0,0,1799.4,105284.8,O
2016,13196,Northern Plains Electric Coop,ND,Cooperative,MRO,69,82,.,457855,.,.,0,.,.,0,.,457855,444155,6650,.,961,6089,457855,40839,.,455,.,.,278,41572,O
2016,13206,Nantucket Electric Co,MA,Investor Owned,NPCC,51.4,30.6,.,132406,.,.,0,.,.,0,.,132406,123107,.,.,411,8888,132406,24043.1,3170.1,.,625,4025.8,.,31864,O
2016,13208,City of Naperville - (IL),IL,Municipal,RFC,352.6,220.3,.,1447421,.,.,0,.,.,0,.,1447421,1385431,29313,6575,.,26102,1447421,153745.5,.,2248.8,-2248.8,.,3819.9,157565.4,O
2016,13209,City of Napoleon - (OH),OH,Municipal,RFC,35.9,25.6,.,163212,.,.,0,.,.,0,.,163212,154390,.,.,.,8822,163212,16030.4,.,.,.,.,287.8,16318.2,O
2016,13214,The Narragansett Electric Co,RI,Investor Owned,NPCC,1802.3,1222.6,.,4211492,.,.,0,.,.,0,.,4211492,3954763,.,12530,244199,.,4211492,700440.1,226789.8,.,-186002.1,167000.2,.,908228,O
2016,13216,Nashville Electric Service,TN,Municipal,SERC,2423,2274,0,12405411,0,.,0,0,0,0,0,12405411,11991016,0,0,26128,388267,12405411,1232005,.,0,0,0,20213.7,1252218.7,O
2016,13227,Natchez Trace Elec Power Assn,MS,Cooperative,SERC,76,67,0,346974,0,.,0,0,0,0,0,346974,323270,0,0,325,23378,346974,35649,.,0,0,0,814.2,36463.2,O
2016,13228,City of Natchitoches,LA,Municipal,SPP,64,58,.,291104,.,.,0,.,.,0,.,291104,287412,.,.,.,3692,291104,22372.1,.,.,.,.,.,22372.1,O
2016,13233,City of Neligh - (NE),NE,Municipal,MRO,4.6,4.8,46,21169,.,.,0,.,.,0,.,21215,19858,.,.,.,1357,21215,1797,.,.,.,.,.,1797,O
2016,13292,Norris Electric Coop,IL,Cooperative,RFC,80.8,84.4,.,380181,.,.,0,.,.,0,.,380181,350838,.,.,481,28862,380181,43778.1,.,.,.,.,526,44304.1,O
2016,13314,Navajo Tribal Utility Authority,AZ,State,WECC,110.9,128.5,0,702304,0,0,0,.,.,0,.,702304,636367,.,.,.,65937,702304,71854,.,.,.,.,7773,79627,O
2016,13318,"Navopache Electric Coop, Inc",AZ,Cooperative,WECC,68.2,70.1,.,419161,.,.,0,.,.,0,.,419161,398234,.,.,.,20927,419161,47475,.,.,.,.,419160.6,466635.6,O
2016,13332,"Navarro County Elec Coop, Inc",TX,Cooperative,TRE,112,127,.,480857,.,.,0,.,.,0,.,480857,463618,.,.,.,17239,480857,34307,.,.,.,.,768,35075,O
2016,13334,City of Nebraska City,NE,Municipal,MRO,35.9,25.7,-2305,186594,.,.,0,.,.,0,-713,183576,152010,18528,1392,3113,8533,183576,15010,.,163,.,.,329,15502,O
2016,13337,Nebraska Public Power District,NE,Political Subdivision,MRO,2964,2143,14787399,4864394,.,.,0,.,.,0,.,19651793,3227084,15675088,.,7524,742097,19651793,255407,.,741008,54788,50841,15219,1117263,O
2016,13352,City of Negaunee,MI,Municipal,MISO,4.2,4.2,0,23736,0,0,.,0,0,.,0,23736,21629,0,0,0,2107,23736,3347,.,0,0,0,117,.,O
2016,13355,New England Hydro-Tran Elec Co,MA,Investor Owned,NPCC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-3640.1,14110.7,.,10470.6,O
2016,13356,New England Hydro-Trans Corp,NH,Investor Owned,NPCC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-912.4,10698.4,.,9786,O
2016,13374,"Constellation NewEnergy, Inc",MA,Retail Power Marketer,NPCC,.,.,.,112824149,.,.,0,.,.,0,.,112824149,109737118,3087031,.,.,.,112824149,7077796.3,.,100247,.,.,.,7178043.3,O
2016,13380,City of Neodesha - (KS),KS,Municipal,SPP,11.1,8.2,.,40781,.,.,0,.,.,0,.,40781,37040,.,.,.,3741,40781,2877,.,.,.,.,.,2877,O
2016,13386,"Nemaha-Marshall E C A, Inc",KS,Cooperative,SPP,12.5,10.4,.,52468,.,.,0,.,.,0,-393,52075,44823,3501,.,61,3690,52075,6136.6,.,272.9,.,.,12.5,6422,O
2016,13402,Nevada Irrigation District,CA,Political Subdivision,WECC,84,84,353229,.,.,.,0,.,.,0,.,353229,.,353229,.,.,.,353229,.,.,22327.7,.,.,.,22327.7,O
2016,13407,Nevada Power Co,NV,Investor Owned,WECC,6124,2690,18527929,7266914,1826239,1826239,0,.,.,0,.,25794843,21581533,3480551,.,23463,709296,25794843,2037935,5077,78029.2,-4064.8,34449.4,25124.5,2176550.3,O
2016,13412,City of New Albany - (MS),MS,Municipal,SERC,76,53,0,350726,0,.,0,0,0,0,0,350726,328326,0,0,154,22246,350726,30050,.,0,0,0,881.6,30931.6,O
2016,13416,City of New Bern - (NC),NC,Municipal,SERC,106.8,105.9,.,476077,.,.,0,.,.,0,.,476077,448542,333,.,.,27202,476077,51250,.,35,.,.,3174,54459,O
2016,13418,City of New Braunfels - (TX),TX,Municipal,TRE,279.8,224.9,.,1536384,.,.,0,.,.,0,.,1536384,1489629,.,1985,.,44770,1536384,100105.5,.,.,.,1976,777,102858.5,O
2016,13424,New Castle Municipal Serv Comm,DE,Municipal,RFC,18.6,13.5,.,80450,.,.,0,.,.,0,.,80450,77741,.,635,.,2074,80450,9620,.,.,.,.,.,9620,O
2016,13433,New England Power Company,NY,Investor Owned,NPCC,.,.,297,314990,.,.,0,36305698,36305698,0,.,315287,.,314990,297,.,.,315287,.,.,9762.4,.,386732.7,.,396495.1,O
2016,13437,City of Newbern,TN,Municipal,SERC,24,20,0,139238,0,.,0,0,0,0,0,139238,123957,0,0,0,15281,139238,9191,.,0,0,0,173.2,9364.2,O
2016,13438,Village of New Glarus - (WI),WI,Municipal,MISO,5.3,3.6,0,23277,0,0,.,0,0,.,0,23277,22053,0,0,0,1224,23277,2491.6,.,0,0,0,21.8,.,O
2016,13441,New Hampshire Elec Coop Inc,NH,Cooperative,NPCC,154.8,169.4,0,686876,0,0,0,0,0,0,.,686876,625423,0,0,1950,59503,686876,115968.8,9671.6,0,0,0,4111.7,129752.1,O
2016,13444,City of New Hampton - (IA),IA,Municipal,MRO,12.8,8.9,506,60527,.,.,0,.,.,0,.,61033,55887,.,418,.,4728,61033,4607,.,.,.,.,291,4898,O
2016,13448,City of New Holstein - (WI),WI,Municipal,MISO,8.9,7.8,0,44298,0,0,.,0,0,.,0,44298,41979,0,0,0,2319,44298,5026.2,.,0,0,0,37.5,.,O
2016,13467,New London Electric&Water Util,WI,Municipal,MISO,31.4,24.5,0,176159,0,0,.,0,0,.,0,176159,169838,0,0,880,5441,176159,15456.9,.,0,0,0,148,.,O
2016,13478,Entergy New Orleans Inc,LA,Investor Owned,SERC,1142,952,1798574,5399696,.,.,0,.,.,0,.,7198270,5735914,1211857,.,7349,243150,7198270,526520.2,.,32843.1,.,7314.3,7968.4,574646,O
2016,13480,New Prague Utilities Comm,MN,Municipal,MRO,13.5,10.8,40,68290,.,.,0,.,.,0,.,68330,66328,.,.,.,2002,68330,6721,.,.,.,.,.,6721,O
2016,13481,City of New Richmond,WI,Municipal,MISO,21.1,15.7,0,95705,0,0,.,0,0,.,0,95705,92515,0,0,0,3190,95705,9685,.,0,0,0,30.3,.,O
2016,13482,New River Light & Power Co,NC,State,SERC,36,50.2,.,214335,.,.,0,.,.,0,.,214335,202042,.,.,288,12005,214335,16136.9,.,.,.,.,.,16136.9,O
2016,13485,New Smyrna Beach City of,FL,Municipal,FRCC,101,93,-99,441448,.,.,0,.,.,0,-1,441348,414345,.,.,.,27003,441348,44116,.,.,.,.,.,44116,O
2016,13488,New Ulm Public Utilities Comm,MN,Municipal,MRO,44.8,33.4,6137,201275,.,.,0,.,.,0,.,207412,193930,1113,1850,1703,8816,207412,22244,0,14,0,0,1136,23394,O
2016,13511,New York State Elec & Gas Corp,NY,Investor Owned,NPCC,3108,2861,201362,8878651,.,.,0,.,.,0,.,9080013,6729389,1933280,.,35412,381932,9080013,748092.6,307190.8,52596.3,.,56872.1,76007.3,1240759.1,O
2016,13519,City of Newark - (DE),DE,Municipal,RFC,93.4,58.5,318,453550,.,.,0,.,.,0,.,453868,417837,.,301,6865,28865,453868,52629,.,.,.,.,573,53202,O
2016,13520,"New-Mac Electric Coop, Inc",MO,Cooperative,SERC,84.3,91.3,.,402517,.,.,0,.,.,0,.,402517,380449,.,.,498,21570,402517,40245,.,.,.,.,435,40680,O
2016,13523,City of Newberry - (SC),SC,Municipal,SERC,44,36.6,.,226463,.,.,0,.,.,0,.,226463,213696,.,.,.,12767,226463,25635,.,.,.,.,320,25955,O
2016,13524,"Newberry Electric Coop, Inc",SC,Cooperative,SERC,68.3,68.9,.,312368,.,.,0,.,.,0,.,312368,296777,.,.,1119,14472,312368,33955,.,.,.,0,822,34777,O
2016,13539,New York Mun Power Agency,NY,Municipal Mktg Authority,NPCC,398.7,598.3,.,296851,.,.,0,.,.,0,.,296851,.,296851,.,.,.,296851,.,.,18895.9,.,.,.,18895.9,O
2016,13547,"Newnan Wtr, Sewer & Light Comm",GA,Municipal,SERC,73,89,.,325497,.,.,0,.,.,0,.,325497,315288,.,.,.,10209,325497,34497,.,.,.,.,.,34497,O
2016,13550,City of Newport,TN,Municipal,SERC,103,127,0,579185,0,.,0,0,0,0,0,579185,547735,0,0,0,31450,579185,49852,.,0,0,0,1573.1,51425.1,O
2016,13561,City of Newton - (NC),NC,Municipal,SERC,30.2,28,0,153345,.,.,0,.,.,0,.,153345,147861,.,.,.,5484,153345,14736.6,.,.,.,.,.,14736.6,O
2016,13570,Ninnescah Rural E C A Inc,KS,Cooperative,SPP,37,18,.,87638,.,.,0,.,.,0,.,87638,81777,.,.,146,5715,87638,11950,.,.,.,.,30,11980,O
2016,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,NPCC,6641,5596,.,14164331,.,.,0,3036528,3036528,0,.,14164331,13316061,286874,.,14795,546601,14164331,1466022.8,637010.4,7493.8,121063.3,185448.3,-124945.5,2292093.1,O
2016,13577,City of Nicholasville - (KY),KY,Municipal,RFC,37.8,38,.,207793,.,.,0,.,.,0,.,207793,198511,.,6107,.,3175,207793,15902.3,.,.,.,.,670.8,16573.1,O
2016,13602,City of Niles - (OH),OH,Municipal,RFC,60,38,.,294404,.,.,0,.,.,0,.,294404,263128,.,4715,1173,25388,294404,21129,.,.,.,.,.,21129,O
2016,13604,City of Niles - (MI),MI,Municipal,RFC,27.9,20.3,.,131075,.,.,0,.,.,0,.,131075,123443,.,.,.,7632,131075,13420,.,.,.,.,713,14133,O
2016,13610,Niobrara Valley El Member Corp,NE,Cooperative,MRO,49.7,22.1,.,134982,.,.,0,.,.,0,.,134982,123254,.,.,100,11628,134982,14254,.,.,.,.,70,14324,O
2016,13630,North Carolina Mun Power Agny #1,NC,Municipal Mktg Authority,SERC,1114,875,7281746,424179,.,.,0,.,.,0,.,7705925,.,7504395,.,.,201530,7705925,.,.,527637,.,.,17648,545285,O
2016,13640,Northern Virginia Elec Coop,VA,Cooperative,SERC,1028,803,.,4538112,.,.,0,.,.,0,.,4538112,4380900,.,.,5224,151988,4538112,426053,0,0,0,0,4819,430872,O
2016,13642,Nome Joint Utility Systems,AK,Municipal,AK,4,4.8,30159,.,.,.,0,.,.,0,.,30159,28842,.,.,.,1317,30159,9793,.,.,.,.,.,9793,O
2016,13646,City of Norcross- (GA),GA,Municipal,SERC,24.1,16.7,.,120574,.,.,0,2779,.,2779,.,123353,117669,.,505,.,5179,123353,13471,.,.,.,0,.,13471,O
2016,13647,Noble County R E M C,IN,Cooperative,RFC,46,41.7,.,226293,.,.,0,.,.,0,.,226293,216416,.,.,.,9877,226293,24405.5,.,.,.,.,164.9,24570.4,O
2016,13651,Nolin Rural Electric Coop Corp,KY,Cooperative,RFC,151.5,190.8,.,798910,.,.,0,.,.,0,.,798910,769358,.,1007,.,28545,798910,68444,.,.,.,.,.,68444,O
2016,13664,Norris Public Power District,NE,Political Subdivision,MRO,166.1,159.1,0,895834,.,.,0,141612,139237,2375,.,898209,802589,59822,.,.,35798,898209,66371,.,4281,.,.,962,71614,O
2016,13669,North Alabama Electric Coop,AL,Cooperative,SERC,72,94,0,344464,0,.,0,0,0,0,0,344464,316542,0,0,491,27431,344464,35504,.,0,0,0,1076.7,36580.7,O
2016,13670,"Northeast Texas Elec Coop, Inc",TX,Cooperative,SPP,675,788,1600943,1621082,.,.,0,.,.,0,.,3222025,.,3131370,.,.,90655,3222025,.,.,220040,.,.,305,220345,O
2016,13675,Nishnabotna Valley R E C,IA,Cooperative,MRO,23.4,32.6,.,178975,.,.,0,.,.,0,.,178975,173303,.,.,.,5672,178975,16705.6,.,.,.,.,27.7,16733.3,O
2016,13676,"North Arkansas Elec Coop, Inc",AR,Cooperative,SPP,139,150.8,.,637530,.,.,0,.,.,0,.,637530,592707,.,1234,.,43589,637530,62739.6,.,.,.,.,1044,63783.6,O
2016,13679,Town of North Attleborough - (MA),MA,Municipal,NPCC,54.7,41.8,.,232508,.,.,0,.,.,0,.,232508,222235,.,10273,.,.,232508,34139,.,.,-3452,.,45,30732,O
2016,13683,North Carolina El Member Corp,NC,Cooperative,SERC,3213,3309,6318647,10351004,2961302,3010508,-49206,.,.,0,.,16620445,.,16345730,.,.,274715,16620445,.,.,997264.9,.,.,527.2,997792.1,O
2016,13684,Nobles Cooperative Electric,MN,Cooperative,MRO,38.9,38.9,7536,197450,.,.,0,.,.,0,.,204986,193936,2296,.,273,8481,204986,19204.6,.,217.8,.,.,335.6,19758,O
2016,13687,North Carolina Eastern M P A,NC,Municipal Mktg Authority,SERC,1355.8,1128.4,.,7650673,.,.,0,.,.,0,.,7650673,.,7513988,.,.,136685,7650673,.,.,552099,.,.,1245,553344,O
2016,13690,North Central MO Elec Coop Inc,MO,Cooperative,SERC,40.2,34.8,.,195869,.,.,0,.,.,0,.,195869,167836,23384,.,191,4458,195869,14688,.,1592,.,.,69,16349,O
2016,13693,"North Central Elec Coop, Inc",OH,Cooperative,RFC,33.4,37.5,.,213868,.,.,0,.,.,0,.,213868,203957,.,.,.,9911,213868,24567,.,.,.,.,247,24814,O
2016,13694,"North Central Elec Coop, Inc",ND,Cooperative,SPP,25,53.7,.,232121,.,.,0,.,.,0,.,232121,218591,.,.,786,12744,232121,21947.5,.,.,.,.,.,21947.5,O
2016,13697,North Central Power Co Inc,WI,Investor Owned,MRO,7.6,6.5,8,36568,.,.,0,.,.,0,.,36576,33738,.,.,178,2660,36576,4753.4,.,.,.,.,29.9,4783.3,O
2016,13698,North Central Public Pwr Dist,NE,Political Subdivision,MRO,65.3,16.4,.,130867,.,.,0,.,.,0,.,130867,118979,.,301,.,11587,130867,14639.5,.,.,122.2,.,169.2,14930.9,O
2016,13700,North Itasca Electric Coop Inc,MN,Cooperative,MRO,8.5,10.5,.,54592,.,.,0,.,.,0,.,54592,49145,.,.,410,5037,54592,7997,.,.,.,.,58,8055,O
2016,13704,"North Western Elec Coop, Inc",OH,Cooperative,,25.7,24.8,.,125134,.,.,0,.,.,0,.,125134,117511,.,.,.,7623,125134,14059,.,.,.,.,144,14203,O
2016,13716,North Georgia Elec Member Corp,GA,Cooperative,SERC,507,620,0,2555422,0,.,0,0,0,0,0,2555422,2441955,0,0,1397,112070,2555422,237603,.,0,0,0,7600.3,245203.3,O
2016,13718,City of North Little Rock - (AR),AR,Municipal,SERC,233.2,136,149399,814467,.,.,0,.,.,0,.,963866,906470,.,.,.,57396,963866,82546,.,.,.,.,.,82546,O
2016,13725,City of North Platte,NE,Municipal,MRO,69,56,.,317349,.,.,0,.,.,0,.,317349,297942,0,3088,421,15898,317349,27573,.,.,.,.,503,28076,O
2016,13726,North Shore Towers Apts Inc,NY,Cooperative,,4.1,3.2,23304,0,0,0,0,.,.,0,.,23304,7158,0,0,16146,.,23304,2000,.,.,.,.,.,2000,O
2016,13730,City of North St Paul - (MN),MN,Municipal,MRO,18.7,12.3,.,74702,.,.,0,.,.,0,.,74702,69643,.,982,.,4077,74702,8736.1,.,.,.,.,353.4,9089.5,O
2016,13731,"North Star Electric Coop, Inc",MN,Cooperative,MRO,14.8,29.9,.,111115,.,.,0,.,.,0,.,111115,104004,.,597,.,6514,111115,13962.2,.,.,.,.,183.3,14145.5,O
2016,13734,Northeast Oklahoma Electric Co,OK,Cooperative,SPP,170,161,.,663585,.,.,0,.,.,0,.,663585,615635,.,2030,.,45920,663585,64661,.,.,.,.,4608,69269,O
2016,13735,Northcentral Mississippi E P A,MS,Cooperative,SERC,248,153,0,1050864,0,.,0,0,0,0,0,1050864,1005216,0,0,1904,43744,1050864,97011,.,0,0,0,1086.6,98097.6,O
2016,13738,Northeast Missouri El Pwr Coop,MO,Transmission,SERC,241.4,232.2,.,1299938,.,.,0,379924,379924,0,.,1299938,.,1299004,934,.,.,1299938,0,.,73816,.,4516,97,78429,O
2016,13739,Northeast Power,NE,Political Subdivision,MRO,45,48,.,291162,.,.,0,.,.,0,.,291162,268808,6252,.,.,16102,291162,24383,.,509,.,.,380,25272,O
2016,13750,"Northern Electric Coop, Inc",SD,Cooperative,MRO,40.4,61.9,0,304316,.,.,0,.,.,0,.,304316,294324,.,.,610,9382,304316,26129,.,.,-300,.,68.5,25897.5,O
2016,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,RFC,3603,2727,12113507,5630762,.,.,0,2105850,2105850,0,.,17744269,16812196,18999,.,.,913074,17744269,1562904.3,.,11564.1,.,40817.8,49963.7,1665249.9,O
2016,13757,North Plains Electric Coop Inc,TX,Cooperative,SPP,100.1,39,.,370580,.,.,0,.,.,0,.,370580,336374,.,.,252,33954,370580,33469,.,.,.,.,-451,33018,O
2016,13758,"Northern Lights, Inc",ID,Cooperative,WECC,32.7,77.6,29519,279160,.,.,0,.,.,0,.,308679,284311,.,.,1221,23147,308679,30669,.,.,184,309,.,31162,O
2016,13762,"Northern Neck Elec Coop, Inc",VA,Cooperative,SERC,71.8,91.1,.,284228,.,.,0,.,.,0,.,284228,263850,.,.,.,20378,284228,35845,.,.,.,.,674,36519,O
2016,13780,Northern States Power Co,MN,Investor Owned,MRO,1328,1123,1405845,5922958,.,.,0,.,.,0,.,7328803,6641542,.,.,6133,681128,7328803,684803.3,.,.,.,.,162998.1,847801.4,O
2016,13781,Northern States Power Co - Minnesota,MN,Investor Owned,MRO,7680,5523,35430974,13203184,.,.,0,.,.,0,.,48634158,34621919,12820060,278,48463,1143438,48634158,3529639.2,.,441582.9,-20595.4,255278.7,170313.2,4376218.6,O
2016,13783,Northeast Louisiana Power Coop Inc.,LA,Cooperative,SERC,70.4,66.2,.,264103,.,.,0,.,.,0,.,264103,245381,.,.,30,18692,264103,23073,.,.,.,.,.,23073,O
2016,13788,Northern Wasco County PUD,OR,Political Subdivision,WECC,83,100,43385,566878,.,.,0,.,.,0,.,610263,551077,43385,0,551,15250,610263,30646.3,0,886,0,129.1,146,31807.4,O
2016,13789,Village of Northfield - (VT),VT,Municipal,NPCC,4.6,4.8,.,30234,.,.,0,.,.,0,-1097,29137,28366,.,.,.,771,29137,3813,0,0,0,0,14.7,3827.7,O
2016,13798,Northwest Iowa Power Coop,IA,Cooperative,MRO,209,236,125504,1336228,.,.,0,.,.,0,.,1461732,.,1446760,.,15,14957,1461732,.,.,82319,.,8551,371,91241,O
2016,13799,Prairie Land Electric Coop Inc,KS,Cooperative,SPP,145.9,87.1,.,634984,.,.,0,.,.,0,.,634984,497556,116410,.,538,20480,634984,56311,.,9023,.,.,1423,66757,O
2016,13805,Northwest Rural Pub Pwr Dist,NE,Political Subdivision,WECC,28.7,11.2,.,88853,.,.,0,.,.,0,.,88853,80882,.,.,263,7708,88853,10287,.,.,.,.,79,10366,O
2016,13807,Northwestern Electric Coop Inc - (OK),OK,Cooperative,SPP,65.9,65.9,.,345073,.,.,0,.,.,0,.,345073,327903,.,.,.,17170,345073,32074,.,.,.,.,178,32252,O
2016,13809,NorthWestern Energy - (SD),SD,Investor Owned,MRO,323,283,1239875,1776072,.,.,0,7533,7533,0,.,3015947,1553072,1413271,.,7111,42493,3015947,147038,.,91388,6494,55,2280,247255,O
2016,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,MRO,38,32,46,187565,.,.,0,19928,18624,1304,.,188915,167636,6086,.,1031,14162,188915,19627,.,504,.,274,861,21266,O
2016,13825,Norwalk Third Taxing District,CT,Municipal,NPCC,15,12,.,61705,.,.,0,.,.,0,.,61705,60342,.,.,.,1363,61705,11349,.,.,.,.,.,11349,O
2016,13826,City of Norway,MI,Municipal,MISO,5.4,4.5,31472,1864,0,0,.,0,0,.,0,33336,23922,7196,0,518,1700,33336,3509,.,177,200,0,71,.,O
2016,13830,Nueces Electric Cooperative,TX,Cooperative,TRE,160,130.5,.,1170011,.,.,0,.,.,0,.,1170011,1121885,.,.,1701,46425,1170011,110350.8,3056.6,.,.,.,.,113407.4,O
2016,13831,City of Norwich - (CT),CT,Municipal,NPCC,66.3,52.7,3870,322579,.,.,0,.,.,0,.,326449,315551,.,.,.,10898,326449,55648.9,.,.,.,.,2148.5,57797.4,O
2016,13838,"Northfork Electric Coop, Inc",OK,Cooperative,SPP,42.7,44.2,.,221209,.,.,0,.,.,0,.,221209,212830,.,0,397,7982,221209,20676.2,.,.,.,.,93,20769.2,O
2016,13839,City of Norwood - (MA),MA,Municipal,NPCC,77.8,50.7,.,332307,.,.,0,.,.,0,.,332307,317309,.,.,.,14998,332307,46644,.,.,.,.,.,46644,O
2016,13853,Oahe Electric Coop Inc,SD,Cooperative,SPP,20.2,19.3,.,98285,.,.,0,.,.,0,.,98285,89571,8542,.,.,172,98285,8842.6,.,518.8,.,.,-67.9,9293.5,O
2016,13933,City of Oak Ridge,TN,Municipal,SERC,111,98,0,535276,0,.,0,0,0,0,0,535276,510003,0,0,0,25273,535276,55750,.,0,0,0,1460.9,57210.9,O
2016,13934,Ocmulgee Electric Member Corp,GA,Cooperative,SERC,53,49,.,207547,.,.,0,.,.,0,.,207547,194311,.,.,280,12956,207547,22499,.,.,.,.,711,23210,O
2016,13935,Oakdale&South San Joaquin Irrigation D.,CA,Political Subdivision,,97.9,82.9,501218,.,.,.,0,.,.,0,.,501218,.,498182,.,.,3036,501218,.,.,33378,.,.,.,33378,O
2016,13936,Oakdale Electric Coop,WI,Cooperative,MRO,62.8,48.9,.,324755,.,.,0,.,.,0,.,324755,308494,.,.,514,15747,324755,35478,.,.,.,.,114,35592,O
2016,13949,City of Oberlin - (OH),OH,Municipal,RFC,21.6,16.6,1324,108588,.,.,0,.,.,0,.,109912,98452,.,3820,858,6782,109912,9883,.,.,20.6,.,926.5,10830.1,O
2016,13955,City of Ocala,FL,Municipal,FRCC,305.2,269,0,1328123,.,.,0,45094,45094,0,.,1328123,1300542,.,.,.,27581,1328123,111754.2,.,.,26544,76,5887.6,144261.8,O
2016,13962,Oconee Electric Member Corp,GA,Cooperative,SERC,60.2,68.5,.,281927,.,.,0,.,.,0,.,281927,269441,.,.,336,12150,281927,28210.4,.,.,.,.,643.6,28854,O
