|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Residential|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Commercial|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Industrial|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Transportation|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Total|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Residential|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Commercial|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Industrial|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Transportation|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Total|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Residential|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Commercial|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Industrial|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Transportation|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Total|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Residential|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Commercial|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Industrial|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Transportation|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Total|,|Program Costs.Customer Incentives (Thousand Dollars).Residential|,|Program Costs.Customer Incentives (Thousand Dollars).Commercial|,|Program Costs.Customer Incentives (Thousand Dollars).Industrial|,|Program Costs.Customer Incentives (Thousand Dollars).Transportation|,|Program Costs.Customer Incentives (Thousand Dollars).Total|,|Program Costs.All Other Costs (Thousand Dollars).Residential|,|Program Costs.All Other Costs (Thousand Dollars).Commercial|,|Program Costs.All Other Costs (Thousand Dollars).Industrial|,|Program Costs.All Other Costs (Thousand Dollars).Transportation|,|Program Costs.All Other Costs (Thousand Dollars).Total|,|DSM Program.Grid Connected.Water Heater|
2016,7570,Great River Energy,MN,286404,5197,.,.,291601,17006,5574,.,.,22580,186,204,.,.,390,176,204,.,.,380,943,193,.,.,1136,4831,502,.,.,5333,974
2016,7601,Green Mountain Power Corp,VT,15209,329,1,.,15539,.,.,.,.,.,4,5,10,.,19,4,3,8,.,15,380,103,203,.,686,.,.,.,.,.,.
2016,7634,City of Greenville - (TX),TX,.,2,.,.,2,.,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,0,.,.,.,.,.,.
2016,7720,"Grundy Electric Coop, Inc",MO,2300,190,.,.,2490,0,0,.,.,0,1.5,0.5,.,.,2,0.8,0.2,.,.,1,14,.,.,.,14,5,2,.,.,7,.
2016,7785,"Gulf Coast Electric Coop, Inc",FL,815,.,.,.,815,1,.,.,.,1,1.1,.,.,.,1.1,1.1,.,.,.,1.1,1,.,.,.,1,.,.,.,.,.,.
2016,7801,Gulf Power Co,FL,17720,68,65,0,17853,12258,0,0,0,12258,26.8,57.1,266.5,0,350.4,26.8,57.1,266.5,0,350.4,453,10,0,0,463,7881,1204,0,0,9085,.
2016,7977,City of Hamilton - (OH),OH,.,2,.,.,2,.,2,.,.,2,.,1.3,.,.,1.3,.,1.3,.,.,1.3,.,0,.,.,0,.,0,.,.,0,.
2016,8179,Harrison County Rural E M C,IN,105,11,.,.,116,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
2016,8210,Hart Electric Member Corp,GA,28081,7618,.,.,35699,156,39,.,.,195,2.4,0.6,.,.,3,2.4,0.6,.,.,3,.,.,.,.,.,.,.,.,.,.,.
2016,8288,City of Hawarden - (IA),IA,223,.,.,.,223,1,.,.,.,1,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,3,.
2016,8298,Hawkeye Tri-County El Coop Inc,IA,2768,265,.,.,3033,.,.,.,.,.,1.2,4.4,.,.,5.6,0.8,2.8,.,.,3.6,37,136,.,.,173,45,162,.,.,207,0
2016,8319,Heartland Power Coop,IA,2842,101,1,0,2944,0,0,0,0,0,1.2,10.2,0.1,0,11.5,1.1,9.9,0.1,0,11.1,0,0,0,0,0,9,82,1,0,92,0
2016,8333,Haywood Electric Member Corp,NC,2132,.,.,.,2132,1,.,.,.,1,1,.,.,.,1,1,.,.,.,1,3587,.,.,.,3587,.,.,.,.,.,.
2016,8570,Highline Electric Assn,CO,.,.,190,.,190,.,.,.,.,.,.,.,11.8,.,11.8,.,.,.,.,.,.,.,119,.,119,.,.,36,.,36,.
2016,8570,Highline Electric Assn,NE,.,.,216,.,216,.,.,.,.,.,.,.,18.7,.,18.7,.,.,.,.,.,.,.,189,.,189,.,.,56,.,56,.
2016,8574,"Jackson Electric Coop, Inc - (WI)",WI,5058,232,0,0,5290,0,0,0,0,0,2.3,10.4,0,0,12.7,1.4,6.4,0,0,7.8,494,23,0,0,517,82,4,0,0,86,.
2016,8786,Horry Electric Coop Inc,SC,5585,.,.,.,5585,47,.,.,.,47,0.2,.,.,.,0.2,0.2,.,.,.,0.2,19,.,.,.,19,19,.,.,.,19,154
2016,8901,CenterPoint Energy,TX,10875,226,.,.,11101,67,655,.,.,722,16.3,97.9,.,.,114.2,11.1,109.1,.,.,120.2,543,3106,.,.,3649,77,364,.,.,441,.
2016,8924,Howard Greeley Rural P P D,NE,.,.,1230,.,1230,.,.,50,.,50,.,.,20.1,.,20.1,.,.,11.9,.,11.9,.,.,.,.,.,.,.,.,.,.,.
2016,9191,Idaho Power Co,ID,27947,128,2236,0,30311,0,0,0,0,0,33,29,295,0,357,0,18.5,0,0,18.5,419,398,6242,0,7059,642,122,1136,0,1900,.
2016,9191,Idaho Power Co,OR,368,9,50,0,427,0,0,0,0,0,0.4,12.9,7.3,0,20.6,0,8.3,0,0,8.3,6,241,164,0,411,36,6,57,0,99,.
2016,9209,Illinois Rural Electric Coop,IL,.,174,.,.,174,.,4,.,.,4,.,4,.,.,4,.,4,.,.,4,.,.,.,.,.,.,20,.,.,20,.
2016,9231,City of Independence - (MO),MO,.,.,2,.,2,.,.,0,.,0,.,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9267,"Hoosier Energy R E C, Inc",IN,16380,.,.,.,16380,0,.,.,.,0,12,.,.,.,12,12,.,.,.,12,112,.,.,.,112,0,.,.,.,0,.
2016,9273,Indianapolis Power & Light Co,IN,45478,87,1,.,45566,0,0,0,.,0,32.4,1.5,1.2,.,35.1,30,1,0,.,31,921,15,6,.,942,1091,44,0,.,1135,.
2016,9324,Indiana Michigan Power Co,IN,7440,115,8,.,7563,88,.,.,.,88,7.4,57,162.6,.,227,4.6,.,.,.,4.6,.,.,.,.,.,.,.,.,.,.,.
2016,9417,Interstate Power and Light Co,IA,51986,84,86,0,52156,66,195,676,0,937,42.3,51.3,220,0,313.6,15.9,23.4,81.8,0,121.1,1687,4311,18496,0,24494,539,43,44,0,626,0
2016,9431,Irwin Electric Membership Corp,GA,.,.,500,.,500,.,.,315,.,315,.,.,30,.,30,.,.,15,.,15,.,.,0,.,0,.,.,113,.,113,.
2016,9576,Jackson County Rural E M C - (IN),IN,128,.,.,.,128,.,.,.,.,.,0.7,.,.,.,0.7,0.1,.,.,.,0.1,44,.,.,.,44,.,.,.,.,.,.
2016,9590,"Jackson Electric Coop, Inc - (TX)",TX,.,9,.,.,9,.,.,.,.,.,.,48,.,.,48,.,45,.,.,45,.,1624,.,.,1624,.,.,.,.,.,.
2016,9601,Jackson Electric Member Corp - (GA),GA,23224,2590,.,.,25814,.,.,.,.,.,11,1,.,.,12,11,1,.,.,12,370,41,.,.,411,35,4,.,.,39,.
2016,9617,JEA,FL,.,36,.,.,36,.,.,.,.,.,.,249,.,.,249,.,164,.,.,164,.,21764,.,.,21764,.,.,.,.,.,.
2016,9726,Jersey Central Power & Lt Co,NJ,14609,0,0,0,14609,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,161,0,0,0,161,.
2016,9750,Jo-Carroll Energy Coop Inc,IL,1831,3,1,.,1835,.,.,.,.,.,2.2,0.4,0.1,.,2.7,1.9,0.4,0.1,.,2.4,121,23,3,.,147,12,2,.,.,14,.
2016,9778,Johnson County Rural E M C,IN,.,.,2,.,2,.,.,31,.,31,.,.,1.3,.,1.3,.,.,1.3,.,1.3,.,.,27,.,27,.,.,2,.,2,0
2016,9922,Jump River Electric Coop Inc,WI,4519,149,.,.,4668,.,.,.,.,.,8,0.7,.,.,8.7,3,0.3,.,.,3.3,72,6,.,.,78,54,5,.,.,59,0
2016,9996,City of Kansas City - (KS),KS,0,.,.,.,0,0,.,.,.,0,1,.,.,.,1,.,.,.,.,.,65,.,.,.,65,.,.,.,.,.,.
2016,10000,Kansas City Power & Light Co,KS,18741,670,.,.,19411,0,0,.,.,0,23.6,0.8,.,.,24.4,0,0,.,.,0,0,0,.,.,0,195,7,.,.,202,0
2016,10000,Kansas City Power & Light Co,MO,25368,935,.,.,26303,1493,6,.,.,1499,31.9,11.2,.,.,43.1,0,0,.,.,0,0,336,.,.,336,1625,113,.,.,1738,0
2016,10005,Kansas Gas & Electric Co,KS,26835,1047,38,.,27920,0,0,0,0,0,0,8,164,0,172,0,0,0,0,0,.,89,3928,.,4017,346,13,.,.,359,.
2016,10065,KBR Rural Public Power District,NE,.,.,500,.,500,.,.,250,.,250,.,.,10,.,10,.,.,4,.,4,.,.,33,.,33,.,.,.,.,.,.
2016,10171,Kentucky Utilities Co,KY,78532,1099,0,0,79631,0,0,0,0,0,86,11,0,0,97,33,9,0,0,42,1938,288,0,0,2226,3805,625,0,0,4430,0
2016,10558,"LaCreek Electric Assn, Inc",SD,378,.,88,.,466,.,.,.,.,.,2.2,.,10.3,.,12.5,2.2,.,10.3,.,12.5,1,.,.,.,1,1,.,.,.,1,.
2016,10595,City of Lake City - (MN),MN,.,.,3,.,3,.,.,.,.,.,.,.,5,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10596,City of Lake Crystal - (MN),MN,160,.,.,.,160,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,.
2016,10768,"Laurens Electric Coop, Inc",SC,4379,0,2,0,4381,10,.,4,.,14,6,.,3,.,9,5,.,2,.,7,.,.,.,.,.,.,.,.,.,.,.
2016,10857,"Lee County Electric Coop, Inc",FL,19097,45,.,.,19142,165,682,.,.,847,8.2,27.5,.,.,35.7,8.2,16.2,.,.,24.4,891,854,.,.,1745,105,101,.,.,206,.
2016,11064,Litchfield Public Utilities,MN,1948,266,1,.,2215,31,3,.,.,34,1,.,1,.,2,1,.,.,.,1,.,.,2,.,2,17,2,.,.,19,.
2016,11171,Long Island Power Authority,NY,18513,4706,0,0,23219,0,0,0,0,0,23.6,6,0,0,29.6,18.3,5.6,0,0,23.9,0,0,0,0,0,1316,336,0,0,1652,.
2016,11208,Los Angeles Department of Water & Power,CA,.,4,3,.,7,.,74,193,.,267,.,12.3,32.2,.,44.5,.,6.2,16,.,22.2,.,12,32,.,44,.,.,.,.,.,.
2016,11249,Louisville Gas & Electric Co,KY,103183,1130,0,0,104313,0,0,0,0,0,112.3,8.5,0,0,120.8,43.8,6,0,0,49.8,2249,195,0,0,2444,3524,687,0,0,4211,0
2016,11251,Loup River Public Power Dist,NE,.,487,.,.,487,.,.,.,.,.,.,24,.,.,24,.,18,.,.,18,.,.,.,.,.,.,42,.,.,42,.
2016,11273,Lower Valley Energy Inc,ID,9,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.
2016,11273,Lower Valley Energy Inc,WY,499,.,.,.,499,.,.,.,.,.,2.3,.,.,.,2.3,1.1,.,.,.,1.1,60,.,.,.,60,.,.,.,.,.,0
2016,11291,Lumbee River Elec Member Corp,NC,.,3,.,.,3,.,1,.,.,1,.,0.4,.,.,0.4,.,0.4,.,.,0.4,.,0,.,.,0,.,0,.,.,0,.
2016,11298,Lyon Rural Electric Coop,IA,957,.,.,.,957,0,.,.,.,0,4.3,.,.,.,4.3,0.5,.,.,.,0.5,360,.,.,.,360,.,.,.,.,.,30
2016,11475,City of Madison - (SD),SD,2019,.,.,.,2019,93,.,.,.,93,15,.,.,.,15,.,.,.,.,.,171,.,.,.,171,26,.,.,.,26,.
2016,11479,Madison Gas & Electric Co,WI,14249,12,0,0,14261,0,0,0,0,0,8.8,24.1,0,0,32.9,0,0,0,0,0,1225,0,0,0,1225,0,0,0,0,0,.
2016,11501,Magic Valley Electric Coop Inc,TX,850,.,.,.,850,5,.,.,.,5,1,.,.,.,1,1,.,.,.,1,0,.,.,.,0,12,.,.,.,12,.
2016,11560,City of Manassas - (VA),VA,1060,.,.,.,1060,5,.,.,.,5,0.4,.,.,.,0.4,0.4,.,.,.,0.4,141,.,.,.,141,3,.,.,.,3,.
2016,11581,City of Manning,IA,214,5,.,.,219,3,.,0,.,3,0,0,0,.,0,0,.,0,.,0,0,.,0,.,0,2,.,0,.,2,.
2016,11731,City of Marshall - (MN),MN,3701,456,131,0,4288,685,3470,401,0,4556,3.4,4,1.3,0,8.7,3.4,4,1.3,0,8.7,97,570,189,0,856,24,13,4,0,41,18
2016,11811,Town of Massena - (NY),NY,759,1,.,.,760,4,1,.,.,5,2,.,.,.,2,1,.,.,.,1,18,14,.,.,32,9,2,.,.,11,1
2016,11843,Maui Electric Co Ltd,HI,.,4,.,.,4,.,2,.,.,2,.,0.2,.,.,0.2,.,0.2,.,.,0.2,.,9,.,.,9,.,0,.,.,0,0
2016,12090,"McLean Electric Coop, Inc",ND,604,0,54,0,658,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12199,Montana-Dakota Utilities Co,MT,.,2,3,.,5,.,.,.,.,.,.,.,4,.,4,.,.,.,.,.,.,8,148,.,156,.,4,63,.,67,.
2016,12199,Montana-Dakota Utilities Co,ND,.,24,5,.,29,.,5,6,.,11,.,8,12,.,20,.,.,.,.,.,.,327,563,.,890,.,47,48,.,95,.
2016,12199,Montana-Dakota Utilities Co,SD,.,1,.,.,1,.,.,.,.,.,.,0.1,.,.,0.1,.,.,.,.,.,.,1,.,.,1,.,1,.,.,1,.
2016,12199,Montana-Dakota Utilities Co,WY,729,.,.,.,729,65,.,.,.,65,16,.,.,.,16,3,.,.,.,3,200,.,.,.,200,.,.,.,.,.,.
2016,12208,City of McPherson - (KS),KS,.,20,2,.,22,.,.,.,.,.,.,0.5,0.5,.,1,.,0.5,0.5,.,1,.,21,24,.,45,.,1,1,.,2,.
2016,12260,Mecklenburg Electric Cooperative,VA,.,5,.,.,5,.,180,.,.,180,.,5,.,.,5,.,2,.,.,2,.,10,.,.,10,.,.,.,.,.,.
2016,12268,"Medina Electric Coop, Inc",TX,.,.,789,.,789,.,.,674,.,674,.,.,78.5,.,78.5,.,.,21.7,.,21.7,.,.,.,.,.,.,.,15,.,15,.
2016,12301,Nodak Electric Coop Inc,ND,5615,.,292,.,5907,18372,.,453,.,18825,143,.,61.6,.,204.6,53.4,.,27.8,.,81.2,31,.,0,.,31,195,.,0,.,195,.
2016,12341,MidAmerican Energy Co,IA,63766,48,66,.,63880,178,34,190,.,402,36.3,46.1,261.5,.,343.9,36.3,46.1,261.5,.,343.9,1916,2114,11978,.,16008,1356,85,479,.,1920,.
2016,12341,MidAmerican Energy Co,IL,3382,2,3,.,3387,10,.,.,.,10,2,3.6,20.1,.,25.7,2,3.6,20.1,.,25.7,102,148,840,.,1090,54,4,23,.,81,.
2016,12341,MidAmerican Energy Co,SD,239,.,.,.,239,1,.,.,.,1,0.1,.,.,.,0.1,0.1,.,.,.,0.1,7,.,.,.,7,10,.,.,.,10,.
2016,12377,Midwest Energy Cooperative,MI,3072,68,.,.,3140,0,0,.,.,0,8,20,.,.,28,6,10,.,.,16,217,583,.,.,800,.,.,.,.,.,.
2016,12390,Metropolitan Edison Co,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,111,0,123,.
2016,12395,Menard Electric Coop,IL,1360,19,1203,.,2582,28,0,158,.,186,2,8,49,.,59,1,0,12,.,13,50,.,.,.,50,.,.,24,.,24,0
2016,12463,"Mid-Yellowstone Elec Coop, Inc",MT,33,0,0,0,33,96,0,0,0,96,0.2,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,.
2016,12472,Middle Georgia El Member Corp,GA,.,.,553,.,553,.,.,288,.,288,.,.,36,.,36,.,.,16,.,16,.,.,0,.,0,.,.,10,.,10,.
2016,12524,Midwest Energy Inc,KS,0,12,666,0,678,0,0,0,0,0,0,5,31,0,36,0,3,26,0,29,0,243,834,0,1077,0,0,885,0,885,.
2016,12539,Midwest Electric Member Corp,NE,.,.,1448,.,1448,.,.,0,.,0,.,.,77.7,.,77.7,.,.,13.2,.,13.2,.,.,897,.,897,.,.,0,.,0,.
2016,12615,City of Milton-Freewater- (OR),OR,701,63,82,.,846,148,12,18,.,178,4,.,.,.,4,3,.,.,.,3,33,3,4,.,40,.,.,.,.,.,0
2016,12647,"ALLETE, Inc.",MN,7471,536,10,.,8017,0,0,0,.,0,25,4,208,.,237,.,.,.,.,.,168,70,1117,.,1355,.,.,.,.,.,.
2016,12660,Village of Minster - (OH),OH,0,0,1,0,1,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,7,0,7,0,0,0,0,0,0
2016,12681,Mississippi County Electric Co,AR,.,.,728,.,728,.,.,.,.,.,.,.,3,.,3,.,.,2,.,2,.,.,350,.,350,.,.,115,.,115,.
2016,12686,Mississippi Power Co,MS,0,7,12,0,19,0,0,0,0,0,0,25,141.6,0,166.6,0,0,0,0,0,0,468,1499,0,1967,0,0,0,0,0,.
2016,12698,KCP&L Greater Missouri Operations Co.,MO,19260,429,.,.,19689,1186,3,.,.,1189,24,21,.,.,45,0,0,.,.,0,0,693,.,.,693,1412,417,.,.,1829,0
2016,12745,Modesto Irrigation District,CA,12338,67,9,0,12414,0,0,0,.,0,9,1,20.9,0,30.9,0,0,0,0,0,245,15,380,0,640,33,31,31,0,95,.
2016,12796,Monongahela Power Co,WV,.,.,1,.,1,.,.,.,.,.,.,.,50,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12894,City of Moorhead - (MN),MN,2238,60,.,.,2298,531,173,.,.,704,11,7,.,.,18,9,3,.,.,12,156,106,.,.,262,114,0,.,.,114,257
2016,12900,City of Mora - (MN),MN,0,1,0,0,1,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0
2016,12915,Moreau-Grand Electric Coop Inc,SD,469,.,.,.,469,.,.,.,.,.,6,.,.,.,6,6,.,.,.,6,1075,.,.,.,1075,.,.,.,.,.,17
2016,13058,"Mountain View Elec Assn, Inc",CO,1686,66,.,.,1752,19,1,.,.,20,5,1,.,.,6,0,0,.,.,0,9,1,.,.,10,47,2,.,.,49,.
2016,13337,Nebraska Public Power District,NE,.,308,5,.,313,.,.,.,.,.,.,7,60,.,67,.,5,55,.,60,.,410,900,.,1310,.,40,.,.,40,.
2016,13407,Nevada Power Co,NV,74452,1878,.,.,76330,21996,4148,.,.,26144,189,27.1,.,.,216.1,122.3,13,.,.,135.3,1585,743,.,.,2328,8726,2798,.,.,11524,.
2016,13478,Entergy New Orleans Inc,LA,318,.,.,.,318,0,.,.,.,0,7,.,.,.,7,7,.,.,.,7,13,.,.,.,13,426,.,.,.,426,.
2016,13480,New Prague Utilities Comm,MN,862,3,0,0,865,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,1,0,0,19,1,1,0,0,2,0
2016,13485,New Smyrna Beach City of,FL,3149,.,.,.,3149,0,.,.,.,0,4,.,.,.,4,0,.,.,.,0,200,.,.,.,200,.,.,.,.,.,.
2016,13511,New York State Elec & Gas Corp,NY,0,46,11,0,57,0,14,220,0,234,0,24.9,45.4,0,70.3,0,3.4,44.9,0,48.3,0,15,995,0,1010,0,3,89,0,92,.
2016,13573,Niagara Mohawk Power Corp.,NY,750,104,40,.,894,3,755,8387,.,9145,0.6,51.8,524.2,.,576.6,0.6,51.8,524.2,.,576.6,59,191,1929,.,2179,359,5,5,.,369,.
2016,13610,Niobrara Valley El Member Corp,NE,.,.,717,.,717,.,.,.,.,.,.,.,8.5,.,8.5,.,.,7.5,.,7.5,.,.,.,.,.,.,.,4,.,4,.
2016,13630,North Carolina Mun Power Agny #1,NC,.,72,19,.,91,80,3955,4044,.,8079,1,71,74,.,146,1,56,65,.,122,.,.,.,.,.,.,.,.,.,.,.
2016,13640,Northern Virginia Elec Coop,VA,33466,88,10,.,33564,120,424,188,.,732,7.5,9,10.7,.,27.2,.,.,.,.,.,0,0,855,.,855,274,.,.,.,274,.
2016,13664,Norris Public Power District,NE,2195,2,1128,.,3325,0,0,0,.,0,2.1,0.5,50,.,52.6,1,0.3,22,.,23.3,52,.,.,.,52,14,14,113,.,141,.
2016,13676,"North Arkansas Elec Coop, Inc",AR,8517,.,.,.,8517,.,.,.,.,.,4.5,.,.,.,4.5,4.5,.,.,.,4.5,197,.,.,.,197,.,.,.,.,.,.
2016,13683,North Carolina El Member Corp,NC,631,.,2,.,633,.,.,.,.,.,0.9,.,2.4,.,3.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,13687,North Carolina Eastern M P A,NC,137717,182,273,.,138172,.,.,.,.,.,57,61,242,.,360,51,52,217,.,320,3268,625,315,.,4208,1190,70,140,.,1400,.
2016,13690,North Central MO Elec Coop Inc,MO,2501,93,.,.,2594,1,.,.,.,1,3,.,.,.,3,2,.,.,.,2,70,.,.,.,70,45,.,.,.,45,7
2016,13698,North Central Public Pwr Dist,NE,.,.,876,.,876,.,.,2000,.,2000,.,.,38,.,38,.,.,16,.,16,.,.,.,.,.,.,.,135,.,135,.
2016,13725,City of North Platte,NE,1075,83,1,.,1159,2,1,1,.,4,1.3,0.8,1,.,3.1,0.5,0.3,1,.,1.8,.,.,.,.,.,4,79,25,.,108,.
2016,13762,"Northern Neck Elec Coop, Inc",VA,4898,.,.,.,4898,99,.,.,.,99,2.8,.,.,.,2.8,2.8,.,.,.,2.8,17,.,.,.,17,.,.,.,.,.,.
2016,13780,Northern States Power Co,WI,17819,865,.,.,18684,0,0,0,.,0,8.9,6.8,0,.,15.7,8.9,6.8,0,.,15.7,490,535,0,.,1025,481,234,0,.,715,.
2016,13781,Northern States Power Co - Minnesota,MN,390480,17958,.,.,408438,0,0,0,.,0,235.8,689,0,.,924.8,235.8,415.5,0,.,651.3,24941,5050,0,.,29991,3779,2759,0,.,6538,.
2016,13781,Northern States Power Co - Minnesota,ND,12001,545,0,.,12546,0,0,0,.,0,6.6,1.1,0,.,7.7,6.6,1.1,0,.,7.7,721,138,0,.,859,76,66,.,.,142,.
2016,13781,Northern States Power Co - Minnesota,SD,19008,672,.,.,19680,0,0,0,.,0,10.1,1.5,0,.,11.6,10.1,1.5,0,.,11.6,1366,194,0,.,1560,168,50,0,.,218,.
2016,13798,Northwest Iowa Power Coop,IA,25579,854,.,.,26433,.,.,.,.,.,40.8,6.2,.,.,47,11.9,6.2,.,.,18.1,3311,102,.,.,3413,284,9,.,.,293,.
2016,13805,Northwest Rural Pub Pwr Dist,NE,.,.,59,.,59,.,.,.,.,.,.,.,1.5,.,1.5,.,.,1.5,.,1.5,.,.,84,.,84,.,.,25,.,25,.
2016,13815,Northwestern Wisconsin Elec Co,WI,.,.,1,.,1,.,.,.,.,.,.,.,1,.,1,.,.,.,.,.,.,.,34,.,34,.,.,.,.,.,.
2016,13838,"Northfork Electric Coop, Inc",OK,.,4,89,.,93,.,0,36,.,36,.,0,36.3,.,36.3,.,0,36.2,.,36.2,.,0,0,.,0,.,0,0,.,0,.
2016,13839,City of Norwood - (MA),MA,554,0,0,0,554,0,0,0,0,0,2.5,.,.,.,2.5,0.4,.,.,.,0.4,5,0,0,0,5,10,.,.,.,10,.
2016,13936,Oakdale Electric Coop,WI,5565,136,1,.,5702,0,0,0,.,0,2.3,5.7,0.1,.,8.1,1.1,2.8,0,.,3.9,89,217,3,.,309,21,51,1,.,73,.
2016,13998,Ohio Edison Co,OH,12388,0,17,0,12405,62,0,0,0,62,7.9,0,216.5,0,224.4,7.8,0,0,0,7.8,132,0,8,0,140,740,0,0,0,740,.
2016,14006,Ohio Power Co,OH,1234,.,1,.,1235,.,.,.,.,.,1.2,.,37.8,.,39,1.2,.,.,.,1.2,.,.,.,.,.,.,.,.,.,.,.
2016,14063,Oklahoma Gas & Electric Co,AR,.,1,.,.,1,.,.,.,.,.,.,2974,.,.,2974,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,14063,Oklahoma Gas & Electric Co,OK,10884,1628,.,.,12512,2544,0,.,.,2544,4,3,.,.,7,4,2,.,.,6,4407,4875,.,.,9282,3307,494,.,.,3801,.
2016,14127,Omaha Public Power District,NE,40300,26,1,.,40327,0,0,0,.,0,57.8,40.6,12,.,110.4,57.8,40.6,12,.,110.4,889,1224,576,.,2689,1050,78,0,.,1128,.
2016,14154,Orange & Rockland Utils Inc,NY,1173,25,5,0,1203,4,21,14,0,39,1,20,5,0,26,1,5,4,0,10,86,260,110,0,456,114,131,31,0,276,.
2016,14175,"Tri-County Electric Coop, Inc",SC,17170,.,.,.,17170,3526,.,.,.,3526,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,14178,"P K M Electric Coop, Inc",MN,1732,100,.,.,1832,.,.,.,.,.,27,4,.,.,31,23,2,.,.,25,8,2,.,.,10,.,.,.,.,.,.
2016,14201,City of Osage - (IA),IA,569,65,0,0,634,7,2,0,0,9,1,0,0,0,1,1,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.
2016,14202,"Osceola Electric Coop, Inc",IA,632,0,0,0,632,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,23,0,0,0,23,5,0,0,0,5,9
2016,14232,Otter Tail Power Co,MN,16770,2653,191,0,19614,0,0,0,0,0,20,25,11,0,56,20,25,11,0,56,34,33,7,0,74,85,1,19,0,105,.
2016,14246,City of Owatonna - (MN),MN,6668,277,4,.,6949,40,17,14,.,71,2.1,1.2,0.9,.,4.2,2.1,1.2,0.9,.,4.2,318,82,36,.,436,6,0,0,.,6,0
2016,14251,Owen Electric Coop Inc,KY,2667,22,3,.,2692,3899,3867,2408,.,10174,.,.,.,.,.,.,.,.,.,.,334,57,32,.,423,.,.,.,.,.,.
2016,14328,Pacific Gas & Electric Co,CA,462704,746197,13470,0,1222371,4576,5675,8586,0,18837,154,167,580,0,901,69,49,126,0,244,693,15410,2123,0,18226,15451,11070,14456,0,40977,0
2016,14354,PacifiCorp,ID,.,.,207,.,207,.,.,.,.,.,.,.,257,.,257,.,.,146.3,.,146.3,.,.,0,.,0,.,.,4284,.,4284,.
2016,14354,PacifiCorp,OR,.,.,3,.,3,.,.,.,.,.,.,.,0.6,.,0.6,.,.,0.3,.,0.3,.,.,0,.,0,.,.,150,.,150,.
2016,14354,PacifiCorp,UT,108269,.,56,.,108325,.,.,.,.,.,216,.,37,.,253,103.4,.,12.7,.,116.1,2070,.,0,.,2070,2504,.,426,.,2930,.
2016,14398,Palmetto Electric Coop Inc,SC,37196,63,7,.,37266,171,.,.,.,171,33.7,7.5,3.1,.,44.3,23.6,5.7,2.4,.,31.7,63,.,.,.,63,800,18,2,.,820,283
