|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2020,14154,Orange & Rockland Utils Inc,NY,Investor Owned,NPCC,"1,021.2",631.5,.,"2,074,038",.,.,0,.,.,0,.,"2,074,038","1,742,964","165,664","27,694","14,627","123,089","2,074,038","288,245.0","160,491.0","15,112.3",.,.,"8,484.6","472,332.9",O
2020,14164,City of Orangeburg - (SC),SC,Municipal,SERC,163.2,151.2,-982,"824,737",.,.,0,.,.,0,.,"823,755","800,411",.,.,"23,344",.,"823,755","79,160.2",.,.,.,.,.,"79,160.2",O
2020,14170,Orcas Power & Light Coop,WA,Cooperative,WECC,28.0,66.3,.,"225,507",.,.,0,.,.,0,.,"225,507","212,087",.,.,"1,345","12,075","225,507","31,777.0",.,.,.,.,149.0,"31,926.0",O
2020,14175,"Tri-County Electric Coop, Inc (SC)",SC,Cooperative,SERC,77.5,79.1,.,"309,181",.,.,0,.,.,0,.,"309,181","295,660",.,.,.,"13,521","309,181","43,362.0",.,.,.,.,791.7,"44,153.7",O
2020,14191,South Feather Water and Power Agency,CA,Political Subdivision,WECC,.,.,"205,532",.,.,.,0,.,.,0,.,"205,532",.,"205,532",.,.,.,"205,532",.,.,"11,920.0",.,.,.,"11,920.0",O
2020,14192,Osage Valley Elec Coop Assn,MO,Cooperative,SERC,64.0,75.8,.,"289,622",.,.,0,.,.,0,.,"289,622","289,622",.,.,.,.,"289,622","34,582.0",.,.,.,.,.,"34,582.0",O
2020,14194,City of Orrville - (OH),OH,Municipal,RFC,60.3,48.7,"25,997","347,709",.,.,0,.,.,0,"-8,071","365,635","280,791","59,610","12,960","7,147","5,127","365,635","28,885.0",.,"1,527.0",.,.,.,"30,412.0",O
2020,14224,Otero County Electric Coop Inc,NM,Cooperative,WECC,44.8,34.9,.,"203,433",.,.,0,.,.,0,.,"203,433","193,009",.,.,.,"10,424","203,433","34,265.3",.,.,.,.,.,"34,265.3",O
2020,14232,Otter Tail Power Co,MN,Investor Owned,MRO,690.7,865.1,"2,514,831","2,875,162",.,.,0,.,"263,017","-263,017",.,"5,126,976","4,776,688","242,376",.,"7,500","100,412","5,126,976","386,364.4",.,"4,857.3",.,"43,520.1","6,805.1","441,546.9",O
2020,14238,Ouachita Electric Coop Corp,AR,Cooperative,SERC,43.3,43.4,.,"224,028",.,.,0,.,.,0,.,"224,028","212,914","1,378",.,.,"9,736","224,028","23,618.0",.,92.0,.,.,98.0,"23,808.0",O
2020,14245,Overton Power District No 5,NV,Political Subdivision,WECC,106.5,80.5,.,"412,301",.,.,0,.,.,0,.,"412,301","386,475",.,700,.,"25,126","412,301","38,154.0",.,.,.,.,"2,799.0","40,953.0",O
2020,14246,City of Owatonna - (MN),MN,Municipal,MRO,79.2,67.6,.,"426,219",.,.,0,.,.,0,.,"426,219","404,325",.,"8,446","4,011","9,437","426,219","38,129.0",.,.,.,.,.,"38,129.0",O
2020,14251,Owen Electric Coop Inc,KY,Cooperative,,409.0,423.0,.,"2,346,388",.,.,0,.,.,0,.,"2,346,388","2,307,841",.,.,"2,214","36,333","2,346,388","158,700.0",.,.,.,.,"1,472.0","160,172.0",O
2020,14268,City of Owensboro - (KY),KY,Municipal,SERC,171.3,108.2,"413,462","605,221",.,.,0,.,.,0,.,"1,018,683","757,542","236,856",.,"1,716","22,569","1,018,683","91,979.0",.,"5,893.0",.,.,"1,162.0","99,034.0",O
2020,14275,City of Oxford - (MS),MS,Municipal,SERC,52.0,37.0,0,"213,128",0,.,0,0,0,0,0,"213,128","203,360",0,0,0,"9,768","213,128","21,236.0",.,0.0,0.0,0.0,363.1,"21,599.1",O
2020,14285,Ozark Border Electric Coop,MO,Cooperative,SERC,168.7,171.6,.,"732,140",.,.,0,.,.,0,.,"732,140","681,472",.,.,769,"49,899","732,140","68,823.0",.,.,.,.,.,"68,823.0",O
2020,14288,Ozark Electric Coop Inc - (MO),MO,Cooperative,SERC,138.9,112.7,.,"549,303",.,.,0,.,.,0,.,"549,303","504,752","12,415",.,.,"32,136","549,303","58,549.5",.,833.7,.,.,.,"59,383.2",O
2020,14289,Ozarks Electric Coop Corp - (AR),AR,Cooperative,SPP,356.0,271.0,.,"1,501,182",.,.,0,.,.,0,.,"1,501,182","1,414,919",.,.,"3,126","83,137","1,501,182","146,668.0",.,.,.,.,"8,551.0","155,219.0",O
2020,14323,Pacific Northwest Generating Coop,OR,Cooperative,WECC,"1,215.6","1,210.6","44,728","6,768,006",.,.,0,.,.,0,.,"6,812,734",.,"6,769,233",.,.,"43,501","6,812,734",.,.,"224,264.5",.,"30,906.4",334.9,"255,505.8",O
2020,14324,PUD No 2 of Pacific County,WA,Political Subdivision,WECC,37.0,79.0,.,"308,358",.,.,0,.,.,0,.,"308,358","292,274",.,.,682,"15,402","308,358","23,966.9",.,.,.,.,.,"23,966.9",O
2020,14328,Pacific Gas & Electric Co.,CA,Investor Owned,WECC,"18,700.0","12,139.0","28,885,186","59,363,834",0,0,0,"553,931","543,456","10,475",0,"88,259,495","36,233,951","18,328,235",0,0,"33,697,309","88,259,495","8,351,402.0","5,594,443.0","1,897,859.0",0.0,"2,875.0","-85,773.0","15,760,806.0",O
2020,14349,Avangrid Renewables,OR,Retail Power Marketer,WECC,.,.,.,"16,374,444","9,333","9,333",0,.,.,0,.,"16,374,444","415,822","15,958,622",.,.,.,"16,374,444","11,158.5",.,"463,681.1",.,.,.,"474,839.6",O
2020,14354,PacifiCorp,OR,Investor Owned,WECC,"10,546.0","8,327.0","49,660,609","11,927,865","8,343,705","6,057,325","2,286,380","16,923,319","16,816,917","106,402","-248,866","63,732,390","54,559,978","5,249,066",.,"129,115","3,794,231","63,732,390","4,581,406.6","12,046.2","189,250.9","342,639.4","111,710.8","96,436.3","5,333,490.2",O
2020,14371,City of Paducah - (KY),KY,Municipal,SERC,135.1,85.4,"4,638","547,963",.,.,0,.,.,0,.,"552,601","528,380",.,.,"3,843","20,378","552,601","70,456.2",.,.,.,.,.,"70,456.2",O
2020,14381,City of Painesville,OH,Municipal,RFC,51.2,40.5,325,"250,955","9,676","9,676",0,.,.,0,.,"251,280","218,358",.,"9,100",.,"23,822","251,280","29,106.3",0.0,0.0,0.0,0.0,0.0,"29,106.3",O
2020,14398,Palmetto Electric Coop Inc,SC,Cooperative,SERC,365.4,361.0,.,"1,547,015",.,.,0,.,.,0,.,"1,547,015","1,478,506",.,.,"2,192","66,317","1,547,015","168,134.0",.,.,.,.,"1,732.0","169,866.0",O
2020,14401,City of Palo Alto - (CA),CA,Municipal,WECC,158.6,129.3,0,"844,191",.,.,0,.,.,0,.,"844,191","825,469",0,"4,015",0,"14,707","844,191","131,097.0",.,.,.,.,"7,633.0","138,730.0",O
2020,14424,"Panola-Harrison Elec Coop, Inc",TX,Cooperative,SPP,89.3,94.6,.,"396,335",.,.,0,.,.,0,.,"396,335","378,287",.,.,.,"18,048","396,335","32,886.8",.,.,.,.,799.8,"33,686.6",O
2020,14446,Paragould Light & Water Comm,AR,Municipal,SPP,109.0,110.0,467,"573,141",.,.,0,.,.,0,.,"573,608","559,343",.,"1,922",.,"12,343","573,608","38,733.0",.,.,.,.,.,"38,733.0",O
2020,14455,City of Paris - (TN),TN,Municipal,SERC,102.0,93.0,0,"456,677",0,.,0,0,0,0,0,"456,677","430,329",0,0,0,"26,348","456,677","43,282.0",.,0.0,0.0,0.0,"1,149.7","44,431.7",O
2020,14468,People's Cooperative Services,MN,Cooperative,MRO,85.8,62.9,.,"375,976",.,.,0,.,.,0,.,"375,976","357,724",.,546,"17,706",.,"375,976","48,259.8",.,.,.,.,"1,411.1","49,670.9",O
2020,14534,City of Pasadena - (CA),CA,Municipal,WECC,297.2,150.4,"51,280","1,203,911",.,.,0,.,.,0,.,"1,255,191","977,575","252,662",.,.,"24,954","1,255,191","191,148.5",.,"7,546.8",.,"15,360.8","2,396.6","216,452.7",O
2020,14537,Pascoag Utility District,RI,Municipal,NPCC,12.4,8.6,.,"59,001",.,.,0,.,.,0,"-4,507","54,494","54,494",.,.,.,.,"54,494","7,975.0",.,.,.,.,.,"7,975.0",O
2020,14557,"Pee Dee Electric Coop, Inc",SC,Cooperative,SERC,143.0,151.0,.,"724,871",.,.,0,.,.,0,.,"724,871","685,201",.,.,"1,222","38,448","724,871","70,858.0",.,.,.,.,"10,979.0","81,837.0",O
2020,14563,Pearl River Valley El Pwr Assn,MS,Cooperative,SERC,249.5,236.0,.,"1,061,767",.,.,0,.,.,0,.,"1,061,767","1,004,192",.,.,.,"57,575","1,061,767","120,637.0",.,.,.,.,"2,475.0","123,112.0",O
2020,14599,"Paulding-Putman Elec Coop, Inc",OH,Cooperative,RFC,68.1,61.7,0,"374,558",0,0,0,0,0,0,0,"374,558","353,456",0,0,428,"20,674","374,558","40,639.2",0.0,0.0,0.0,0.0,242.4,"40,881.6",O
2020,14602,Pea River Electric Coop,AL,Cooperative,SERC,76.7,80.7,.,"331,805",.,.,0,.,.,0,.,"331,805","313,825",.,.,446,"17,534","331,805","38,732.7",.,.,.,.,"1,174.2","39,906.9",O
2020,14605,City of Peabody - (MA),MA,Municipal,NPCC,115.7,74.1,"3,546","468,733",.,.,0,.,.,0,.,"472,279","465,760",.,10,"1,514","4,995","472,279","51,990.4",.,.,.,.,.,"51,990.4",O
2020,14606,"Peace River Electric Coop, Inc",FL,Cooperative,FRCC,205.2,172.8,.,"988,764",.,.,0,.,.,0,.,"988,764","934,732",.,.,.,"54,032","988,764","108,288.3",.,.,302.7,.,"1,587.2","110,178.2",O
2020,14610,Orlando Utilities Comm,FL,Municipal,,"1,170.0","1,000.0","6,596,162","1,436,357",0,0,0,.,.,0,.,"8,032,519","6,750,618","1,157,231",.,.,"124,670","8,032,519","647,043.0",.,"39,489.4",.,"14,608.3","32,808.4","733,949.1",O
2020,14624,PUD No 2 of Grant County,WA,Political Subdivision,WECC,825.0,787.0,"9,958,776","2,311,772","561,886","547,068","14,818","245,886","245,886",0,.,"12,285,366","4,986,438","5,324,303","991,381","16,874","966,370","12,285,366","209,777.0",.,"109,681.0",.,201.0,"1,713.0","321,372.0",O
2020,14626,"Pedernales Electric Coop, Inc",TX,Cooperative,TRE,"1,753.1","1,402.2",.,"6,961,106",.,.,0,.,.,0,.,"6,961,106","6,533,473",.,.,"7,260","420,373","6,961,106","630,919.9",.,.,.,"18,066.1","13,785.2","662,771.2",O
2020,14649,Planters Electric Member Corp,GA,Cooperative,SERC,88.2,77.5,.,"301,036",.,.,0,.,.,0,.,"301,036","283,832",.,.,.,"17,204","301,036","37,129.0",.,.,.,.,"-1,107.0","36,022.0",O
2020,14653,PUD No 1 of Pend Oreille County,WA,Political Subdivision,WECC,32.0,142.0,"447,446","536,285","26,014","10,678","15,336",.,.,0,.,"999,067","505,718","467,109",.,862,"25,378","999,067","30,702.0",.,"11,645.0",.,.,"1,631.0","43,978.0",O
2020,14668,Peninsula Light Company,WA,Cooperative,WECC,90.9,133.1,.,"613,040",.,.,0,.,.,0,.,"613,040","587,002",.,.,.,"26,038","613,040","58,796.5",.,.,.,.,"3,323.0","62,119.5",O
2020,14711,Pennsylvania Electric Co,OH,Investor Owned,RFC,"2,908.4","2,669.1",.,"4,882,407",.,.,0,.,.,0,.,"4,882,407","4,189,030","366,601",.,"5,270","321,506","4,882,407","572,580.5","233,826.5","7,694.0",.,.,"10,069.8","824,170.8",O
2020,14715,PPL Electric Utilities Corp,PA,Investor Owned,RFC,"7,049.0","6,718.0",.,"11,308,465","28,001,481","27,011,285","990,196","651,915","651,915",0,.,"12,298,661","10,559,053","937,999",.,"52,197","749,412","12,298,661","1,328,774.4","534,188.6","1,184.4","-67,731.8","673,461.8","33,377.1","2,503,254.5",O
2020,14716,Pennsylvania Power Co,OH,Investor Owned,RFC,889.3,810.0,.,"1,625,592",.,.,0,.,.,0,.,"1,625,592","1,604,844","5,363",.,"1,932","13,453","1,625,592","196,973.5","42,658.1",121.0,.,.,"5,028.5","244,781.1",O
2020,14717,Pee Dee Electric Member Corp,NC,Cooperative,SERC,89.4,84.0,.,"394,319",.,.,0,.,.,0,.,"394,319","374,046",.,.,369,"19,904","394,319","45,400.0",.,.,.,.,514.0,"45,914.0",O
2020,14724,Pennyrile Rural Electric Coop,KY,Cooperative,SERC,239.0,246.0,0,"1,220,268",0,.,0,0,0,0,0,"1,220,268","1,154,699",0,0,339,"65,230","1,220,268","119,931.0",.,0.0,0.0,0.0,"2,449.1","122,380.1",O
2020,14775,People's Electric Cooperative,OK,Cooperative,SPP,122.4,129.3,"218,982","784,697",.,.,0,.,.,0,.,"1,003,679","714,524","267,767",.,943,"20,445","1,003,679","65,303.3",.,"11,601.0",.,.,"1,006.0","77,910.3",O
2020,14839,City of Peru - (IN),IN,Municipal,RFC,49.6,36.1,13,"238,842",.,.,0,.,.,0,.,"238,855","224,783",.,.,.,"14,072","238,855","22,269.0",.,.,.,.,500.0,"22,769.0",O
2020,14840,City of Peru - (IL),IL,Municipal,RFC,49.0,38.0,"73,507","175,313",.,.,0,.,.,0,.,"248,820","233,630",.,.,.,"15,190","248,820","25,749.0",.,.,.,.,174.0,"25,923.0",O
2020,14864,Petit Jean Electric Coop Corp,AR,Cooperative,SERC,66.5,71.7,.,"310,033",.,.,0,.,.,0,.,"310,033","288,799",.,.,512,"20,722","310,033","31,543.7",.,.,.,.,93.6,"31,637.3",O
2020,14940,PECO Energy Co,PA,Investor Owned,RFC,"8,148.0","6,028.0",.,"13,611,537",.,.,0,.,.,0,.,"13,611,537","12,672,004","4,142",.,"33,516","901,875","13,611,537","1,494,034.0","644,205.0",96.0,.,"108,569.0","244,314.0","2,491,218.0",O
2020,14947,City of Philadelphia - (MS),MS,Municipal,SERC,25.0,20.0,0,"108,744",0,.,0,0,0,0,0,"108,744","103,273",0,0,159,"5,312","108,744","10,365.0",.,0.0,0.0,0.0,221.3,"10,586.3",O
2020,14999,"Pilot Power Group, LLC",CA,Retail Power Marketer,,.,.,0,"998,310",0,0,0,0,0,0,0,"998,310","964,551",0,0,0,"33,759","998,310","54,871.6",0.0,0.0,0.0,0.0,0.0,"54,871.6",O
2020,15016,Pickwick Electric Coop,TN,Cooperative,SERC,85.0,82.0,0,"373,350",0,.,0,0,0,0,0,"373,350","350,291",0,0,"1,352","21,707","373,350","40,962.0",.,0.0,0.0,0.0,"1,345.2","42,307.2",O
2020,15023,Piedmont Electric Member Corp,NC,Cooperative,SERC,123.0,121.6,.,"496,627",.,.,0,.,.,0,.,"496,627","466,482",.,.,"1,140","29,005","496,627","64,691.4",.,.,.,.,495.5,"65,186.9",O
2020,15028,Piedmont Municipal Power Agny,SC,Political Subdivision,SERC,512.6,387.9,"2,422,540","170,403","1,152,498","1,211,270","-58,772",.,.,0,.,"2,534,171",.,"2,486,703",.,.,"47,468","2,534,171",.,.,"207,967.0",.,.,"1,386.0","209,353.0",O
2020,15040,City of Pierre - (SD),SD,Municipal,MRO,39.2,33.9,.,"171,829",.,.,0,.,.,0,.,"171,829","167,577",.,.,.,"4,252","171,829","14,838.2",.,.,.,.,240.4,"15,078.6",O
2020,15045,Pike County Light & Power Co,NY,Investor Owned,NPCC,12.3,17.1,.,"54,295",.,.,0,.,.,0,.,"54,295","52,125",.,.,31,"2,139","54,295","5,793.4","1,529.5",.,.,.,.,"7,322.9",O
2020,15048,Electrical Dist No2 Pinal County,AZ,Political Subdivision,WECC,63.3,44.6,"3,009","295,956",.,.,0,.,.,0,.,"298,965","252,219","36,521",242,.,"9,983","298,965","22,277.0",.,"1,790.0",.,.,"1,554.0","25,621.0",O
2020,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,Cooperative,RFC,119.5,105.4,.,"620,120",.,.,0,.,.,0,.,"620,120","607,350",.,.,627,"12,143","620,120","66,656.3",.,.,.,.,244.5,"66,900.8",O
2020,15073,"Pioneer Electric Coop, Inc - (KS)",KS,Cooperative,SPP,150.8,125.7,.,"935,553",.,.,0,.,.,0,.,"935,553","848,290","59,552",.,"1,451","26,260","935,553","67,175.0",.,"3,436.0",.,.,89.0,"70,700.0",O
2020,15086,Pioneer Power and Light Co,WI,Investor Owned,RFC,8.0,5.0,.,"32,778",.,.,0,.,.,0,.,"32,778","17,845","12,492",.,.,"2,441","32,778","2,555.0",.,"1,260.0",.,.,.,"3,815.0",O
2020,15095,City of Piqua - (OH),OH,Municipal,RFC,60.4,48.1,884,"300,221",.,.,0,.,.,0,.,"301,105","285,883",.,.,.,"15,222","301,105","27,306.9",.,.,.,.,142.0,"27,448.9",O
2020,15127,Placer County Water Agency,CA,Political Subdivision,WECC,209.8,209.8,"512,147",.,.,.,0,.,.,0,.,"512,147",.,"509,551",.,.,"2,596","512,147",.,.,"23,831.6",.,.,.,"23,831.6",O
2020,15138,"Platte-Clay Electric Coop, Inc",MO,Cooperative,SERC,134.0,119.0,.,"550,944",.,.,0,.,.,0,.,"550,944","461,253","70,998",.,"1,682","17,011","550,944","53,121.0",.,"5,106.0",.,.,685.0,"58,912.0",O
2020,15141,Plateau Electric Cooperative,TN,Cooperative,SERC,70.0,60.0,0,"308,417",0,.,0,0,0,0,0,"308,417","286,897",0,0,528,"20,992","308,417","33,638.0",.,0.0,0.0,0.0,"1,502.7","35,140.7",O
2020,15143,Platte River Power Authority,CO,Political Subdivision,WECC,657.0,461.0,"2,529,831","2,148,819","6,343","39,500","-33,157",.,.,0,.,"4,645,493",.,"4,572,632",.,.,"72,861","4,645,493",.,.,"234,573.2",.,"6,176.0",.,"240,749.2",O
2020,15145,City of Plattsburgh - (NY),NY,Municipal,NPCC,55.1,100.4,.,"491,596",.,.,0,.,.,0,.,"491,596","469,973",.,"2,537",696,"18,390","491,596","18,330.2",.,.,.,.,95.5,"18,425.7",O
2020,15159,City of Plymouth - (WI),WI,Municipal,MISO,51.9,37.2,.,"273,464",.,.,.,.,.,.,.,"273,464","266,821",.,.,331,"6,312","273,464","23,557.6",.,.,.,.,67.6,"23,625.2",O
2020,15175,Pointe Coupee Elec Member Corp,LA,Cooperative,SERC,49.2,38.2,.,"226,930",.,.,0,.,.,0,.,"226,930","214,077",.,.,400,"12,453","226,930","21,920.0",.,.,.,.,514.0,"22,434.0",O
2020,15202,City of Ponca City - (OK),OK,Municipal,SPP,87.5,49.0,.,"352,201",.,.,0,.,.,0,.,"352,201","348,678",.,.,.,"3,523","352,201","35,200.0",.,.,.,.,"1,478.0","36,678.0",O
2020,15211,Pontotoc Electric Power Assn,MS,Cooperative,SERC,100.0,83.0,0,"433,183",0,.,0,0,0,0,0,"433,183","402,731",0,0,367,"30,085","433,183","44,747.0",.,0.0,0.0,0.0,"1,423.9","46,170.9",O
2020,15229,City of Poplar Bluff - (MO),MO,Municipal,SPP,72.0,70.2,624,"470,696",.,.,0,.,.,0,.,"471,320","332,032","130,000","7,326",177,"1,785","471,320","30,221.0",.,"5,338.0",.,.,724.5,"36,283.5",O
2020,15231,City of Port Angeles - (WA),WA,Municipal,WECC,36.8,67.6,.,"310,060",.,.,0,.,.,0,.,"310,060","310,043",.,.,17,.,"310,060","23,083.0",.,.,.,.,.,"23,083.0",O
2020,15248,Portland General Electric Co,OR,Investor Owned,WECC,"3,771.0","3,367.0","14,576,632","10,358,031",.,.,0,"6,818,609","6,815,263","3,346",.,"24,938,009","17,423,803","6,442,580",.,"25,725","1,045,901","24,938,009","1,800,113.3","45,969.1","184,596.9","-5,767.1","9,742.1","120,766.0","2,155,420.3",O
2020,15257,"Poudre Valley REA, Inc",CO,Cooperative,WECC,245.9,200.8,.,"1,381,651",.,.,0,.,.,0,.,"1,381,651","1,344,270",.,.,.,"37,381","1,381,651","133,995.0",.,.,.,.,916.8,"134,911.8",O
2020,15263,The Potomac Edison Company,PA,Investor Owned,RFC,"2,861.5","2,905.3","3,720,122","4,440,519",.,.,0,.,.,0,.,"8,160,641","7,019,642","988,671",0,"5,143","147,185","8,160,641","686,692.1","86,813.4","26,377.9","-12,785.0","21,644.2","6,166.7","814,909.3",O
2020,15270,Potomac Electric Power Co,DC,Investor Owned,RFC,"5,114.0","4,147.0",0,"9,206,053",0,0,0,0,0,0,0,"9,206,053","8,665,315",0,0,"35,850","504,888","9,206,053","1,146,075.3","706,146.7",0.0,"37,661.4","168,829.6","97,994.6","2,156,707.6",O
2020,15291,Prairie Energy Coop,IA,Cooperative,MRO,64.7,62.0,205,"348,912",.,.,0,.,.,0,.,"349,117","340,336","2,621",.,97,"6,063","349,117","31,415.9",.,261.9,.,.,23.9,"31,701.7",O
2020,15293,Powell Valley Electric Coop,TN,Cooperative,SERC,107.0,156.0,0,"569,379",0,.,0,0,0,0,0,"569,379","529,037",0,0,"2,811","37,531","569,379","54,048.0",.,0.0,0.0,0.0,"2,813.7","56,861.7",O
2020,15296,New York Power Authority,NY,State,NPCC,"3,011.0","2,844.0","31,486,230","7,275,772",0,0,0,"36,954","36,954",0,.,"38,762,002","16,687,137","21,833,300","7,990","13,480","220,095","38,762,002","835,616.0",0.0,"523,468.0","18,711.0","237,217.0","649,745.0","2,264,757.0",O
2020,15312,Village of Prairie Du Sac - (WI),WI,Municipal,MISO,11.4,8.5,.,"49,189",.,.,.,.,.,.,.,"49,189","47,426",.,.,0,"1,763","49,189","4,892.8",.,.,.,.,36.5,"4,929.3",O
2020,15334,Prentiss County Elec Pwr Assn,MS,Cooperative,SERC,80.0,59.0,0,"339,333",0,.,0,0,0,0,0,"339,333","325,089",0,0,174,"14,069","339,333","29,966.0",.,0.0,0.0,0.0,710.7,"30,676.7",O
2020,15340,Presque Isle Elec & Gas Coop,MI,Cooperative,RFC,54.9,43.0,.,"268,605",51,.,51,.,.,0,.,"268,656","246,589",.,.,.,"22,067","268,656","34,938.6",.,.,200.5,.,839.2,"35,978.3",O
2020,15344,Polk-Burnett Electric Coop,WI,Cooperative,MRO,60.3,49.1,.,"253,187",.,.,0,.,.,0,.,"253,187","238,111",.,.,588,"14,488","253,187","33,353.6",.,.,.,.,-683.0,"32,670.6",O
2020,15349,City of Preston,IA,Municipal,MISO,1.9,1.3,.,"7,456",.,.,.,.,.,.,.,"7,456","7,110",.,.,.,346,"7,456",999.6,.,.,.,.,.,999.6,O
2020,15410,Prince George Electric Coop,VA,Cooperative,SERC,68.5,70.1,.,"355,442",.,.,0,.,.,0,.,"355,442","339,160",.,.,1,"16,281","355,442","36,084.0",.,.,.,.,.,"36,084.0",O
2020,15419,PUD No 3 of Mason County,WA,Political Subdivision,,89.5,148.1,0,"694,632",0,0,0,0,0,0,0,"694,632","656,508",0,0,"1,441","36,683","694,632","67,790.0",0.0,0.0,0.0,0.0,"3,161.0","70,951.0",O
2020,15444,Provo City Corp,UT,Municipal,WECC,181.0,119.0,0,"775,852",.,.,0,.,.,0,.,"775,852","742,130",.,.,.,"33,722","775,852","68,632.0",.,.,.,.,.,"68,632.0",O
2020,15466,Public Service Co of Colorado,CO,Investor Owned,WECC,"6,587.0","4,921.0","22,698,581","15,495,723","1,317,600","1,317,600",0,"6,558,145","6,558,145",0,"-442,027","37,752,277","28,847,908","7,606,097",.,"23,721","1,274,551","37,752,277","2,803,598.8",.,"297,372.1",.,"72,033.7","70,202.5","3,243,207.1",O
2020,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,RFC,"5,573.0","5,070.0","20,849,664","10,997,211",.,.,0,.,.,0,.,"31,846,875","26,322,902","4,205,349",.,"29,610","1,289,014","31,846,875","2,479,080.0",.,"224,082.0","-5,892.0","49,740.0","30,585.0","2,777,595.0",O
2020,15472,Public Service Co of NH,NH,Investor Owned,NPCC,"1,683.0","1,275.0",.,"4,647,933",.,.,0,"11,705,618","11,705,618",0,.,"4,647,933","3,577,689","722,768",.,.,"347,476","4,647,933","629,691.0","327,984.9","34,102.9","6,909.7","65,145.2","15,163.0","1,078,996.7",O
2020,15473,Public Service Co of NM,NM,Investor Owned,WECC,"1,974.0","1,460.0","9,214,307","3,315,982","217,464","233,246","-15,782","8,607,236","8,607,236",0,.,"12,514,507","8,945,883","2,556,184",.,"16,760","995,680","12,514,507","1,004,991.9",.,"73,340.4",.,"59,885.6","2,662.3","1,140,880.2",O
2020,15474,Public Service Co of Oklahoma,OK,Investor Owned,SPP,"3,884.0","2,671.0","5,134,539","14,422,263","725,211","725,211",0,"238,542","238,542",0,.,"19,556,802","17,702,245","1,102,760",.,"6,376","745,421","19,556,802","1,187,464.8",.,"30,154.4","-3,026.6","36,134.2","29,825.2","1,280,552.0",O
2020,15477,Public Service Elec & Gas Co,NJ,Investor Owned,RFC,"9,557.0","6,335.0","154,721","22,887,217",.,.,0,.,.,0,.,"23,041,938","21,835,878","165,631",.,"25,470","1,014,959","23,041,938","3,252,673.0","740,658.0","3,654.0",.,"612,001.0","11,655.0","4,620,641.0",O
2020,15500,Puget Sound Energy Inc,WA,Investor Owned,WECC,"3,418.0","4,245.0","11,700,918","16,957,849","431,587","515,467","-83,880","8,438,687","8,438,687",0,.,"28,574,887","20,088,222","6,875,538",.,"22,176","1,588,951","28,574,887","2,097,310.1","19,682.4","148,083.6",0.0,"18,390.1","75,755.4","2,359,221.6",O
2020,15507,City of Pulaski - (TN),TN,Municipal,SERC,80.0,86.0,0,"408,559",0,.,0,0,0,0,0,"408,559","383,316",0,0,"1,925","23,318","408,559","40,310.0",.,0.0,0.0,0.0,"1,082.6","41,392.6",O
2020,15671,Randolph Electric Member Corp,NC,Cooperative,SERC,122.9,126.9,.,"525,184",.,.,0,.,.,0,.,"525,184","498,788",.,.,.,"26,396","525,184","62,369.6",.,.,.,.,.,"62,369.6",O
2020,15700,Rayle Electric Membership Corp,GA,Cooperative,SERC,67.6,67.8,.,"288,269",.,.,0,.,.,0,.,"288,269","269,210",.,.,373,"18,686","288,269","34,780.5",.,.,.,.,965.4,"35,745.9",O
2020,15711,Rainbow Energy Marketing Corp,ND,Wholesale Power Marketer,MRO,.,.,.,"4,595,282",.,.,0,.,.,0,"-43,743","4,551,539",.,"4,551,539",.,.,.,"4,551,539",.,.,"122,371.2",.,.,.,"122,371.2",O
