Data Year,Utility Number,Utility Name,Short Form,Ownership Code,Ownership,Monthly,Advanced Metering,Delivery Company,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2020,13994,Oglethorpe Power Corporation,,C,Cooperative,,,,,,,,,,,X,,,,X
2020,13997,Village of Ohio City - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,13998,Ohio Edison Co,,I,Investor Owned,X,X,,X,X,,X,,X,X,X,X,X,X,X
2020,14006,Ohio Power Co,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14012,"Ohop Mutual Light Company, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14015,Ohio Valley Electric Corp,,I,Investor Owned,X,X,,,,,,,,,X,,X,X,X
2020,14022,Town of Oak City - (UT),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14054,Town of Oak Creek - (CO),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14055,PUD No 1 of Okanogan County,,P,Political Subdivision,,X,,,X,,,,X,,X,X,X,X,X
2020,14057,Okeene Public Works Authority,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14062,Oklahoma Electric Coop Inc,,C,Cooperative,X,X,,,X,X,,,X,,X,X,X,X,X
2020,14063,Oklahoma Gas & Electric Co,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,14074,"Okanogan County Elec Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14077,Oklahoma Municipal Power Authority,,S,State,,,,,,,,,,,X,,,,X
2020,14078,City of Okolona,,M,Municipal,,X,,,X,X,,,,X,X,,X,X,X
2020,14103,City of Olive Hill - (KY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14107,City of Olivia - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14109,"Oregon Trail El Cons Coop, Inc",,C,Cooperative,,X,,,X,,X,,X,,X,X,X,X,X
2020,14124,Borough of Olyphant - (PA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14125,"Oneida-Madison Elec Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14127,Omaha Public Power District,,P,Political Subdivision,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14132,City of Onawa - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14138,City of Onida - (SD),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14146,City of Opelika - (AL),,M,Municipal,,X,,,X,X,,,,,X,X,X,X,X
2020,14151,City of Opp - (AL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14154,Orange & Rockland Utils Inc,,I,Investor Owned,X,X,,X,X,,X,,X,,X,X,X,X,X
2020,14156,Ontonagon County R E A,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14159,City of Orange City - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14160,Orange County Rural E M C,Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2020,14164,City of Orangeburg - (SC),,M,Municipal,,X,,,X,X,,,X,X,X,,X,X,X
2020,14166,City of Orient - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14170,Orcas Power & Light Coop,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2020,14172,City of Ord - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14175,"Tri-County Electric Coop, Inc (SC)",,C,Cooperative,,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14176,City of Orlando - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14178,"P K M Electric Coop, Inc",Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2020,14191,South Feather Water and Power Agency,,P,Political Subdivision,,,,,,,,,,,X,,,,X
2020,14192,Osage Valley Elec Coop Assn,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2020,14194,City of Orrville - (OH),,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2020,14196,City of Ortonville - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14198,Price Municipal Corporation,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14199,City of Osage City - (KS),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2020,14201,City of Osage - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14202,"Osceola Electric Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14203,City of Osawatomie - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14214,City of Osborne - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14216,City of Osceola - (AR),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14224,Otero County Electric Coop Inc,,C,Cooperative,,X,,,X,,,,X,,X,,X,X,X
2020,14229,City of Ottawa - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14232,Otter Tail Power Co,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,14234,City of Ouzinkie - (AK),Y,M,Municipal,,,,,,,,,,X,,,,X,
2020,14238,Ouachita Electric Coop Corp,,C,Cooperative,,X,,,X,,,,,,X,,X,X,X
2020,14245,Overton Power District No 5,,P,Political Subdivision,,X,,,X,,X,,X,,X,X,X,X,X
2020,14246,City of Owatonna - (MN),,M,Municipal,,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14251,Owen Electric Coop Inc,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2020,14261,Village of Orleans - (VT),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14267,"Otsego Electric Coop, Inc",Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2020,14268,City of Owensboro - (KY),,M,Municipal,,X,,X,X,X,,,X,,X,X,X,X,X
2020,14275,City of Oxford - (MS),,M,Municipal,,X,,,X,X,,,,X,X,,X,X,X
2020,14276,City of Oxford - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14277,Village of Oxford - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14285,Ozark Border Electric Coop,,C,Cooperative,,X,,,X,,,,X,,X,,X,X,X
2020,14288,Ozark Electric Coop Inc - (MO),,C,Cooperative,,X,,,X,,X,,X,,X,,X,X,X
2020,14289,Ozarks Electric Coop Corp - (AR),,C,Cooperative,,X,,,X,X,,,X,X,X,X,X,X,X
2020,14323,Pacific Northwest Generating Coop,,C,Cooperative,,,,,,,,,,,X,,,,X
2020,14324,PUD No 2 of Pacific County,,P,Political Subdivision,,X,,,X,,,,X,,X,,X,X,X
2020,14328,Pacific Gas & Electric Co.,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14349,Avangrid Renewables,,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2020,14354,PacifiCorp,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14371,City of Paducah - (KY),,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2020,14373,Page Utility Enterprises,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14381,City of Painesville,,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2020,14396,City of Palmetto - (GA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14398,Palmetto Electric Coop Inc,,C,Cooperative,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14400,City of Palmyra - (MO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14401,City of Palo Alto - (CA),,M,Municipal,,X,,,X,X,X,,X,X,X,X,X,X,X
2020,14424,"Panola-Harrison Elec Coop, Inc",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2020,14426,Panhandle Rural El Member Assn,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14433,City of Panora - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14435,Town of Paoli,Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14443,Town of Paragonah - (UT),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14446,Paragould Light & Water Comm,,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2020,14451,Village of Pardeeville - (WI),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14455,City of Paris - (TN),,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2020,14456,City of Paris - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14459,City of Paris - (KY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14460,City of Paris - (AR),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14468,People's Cooperative Services,,C,Cooperative,,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14471,Parke County Rural E M C,Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2020,14472,Borough of Park Ridge - (NJ),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14473,City of Paton - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14474,City of Park River - (ND),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14489,City of Parker - (SD),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14500,Park Electric Coop Inc,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14505,Parkland Light & Water Company,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14512,Parowan City Corporation,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14534,City of Pasadena - (CA),,M,Municipal,X,X,,,X,X,X,,X,X,X,X,X,X,X
2020,14537,Pascoag Utility District,,M,Municipal,X,X,,,X,,X,,X,,X,,X,X,X
2020,14543,Tohono O'Odham Utility Authority,Y,P,Political Subdivision,,X,,,,,,,,,,,,X,
2020,14557,"Pee Dee Electric Coop, Inc",,C,Cooperative,,X,,X,X,X,X,,X,,X,X,X,X,X
2020,14563,Pearl River Valley El Pwr Assn,,C,Cooperative,,X,,,X,X,X,,X,,X,X,X,X,X
2020,14577,City of Paullina - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14581,Village of Paw Paw - (MI),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14582,City of Pawhuska - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14583,City of Pawnee - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14585,Town of Paxton - (MA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14599,"Paulding-Putman Elec Coop, Inc",,C,Cooperative,,X,,,X,,,,,,X,,X,X,X
2020,14600,Payson City Corporation,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14602,Pea River Electric Coop,,C,Cooperative,,X,,,X,X,,,,,X,,X,X,X
2020,14605,City of Peabody - (MA),,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2020,14606,"Peace River Electric Coop, Inc",,C,Cooperative,,X,,,X,X,X,,X,,X,X,X,X,X
2020,14610,Orlando Utilities Comm,,M,Municipal,,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,14624,PUD No 2 of Grant County,,P,Political Subdivision,,X,,,X,,X,,X,,X,X,X,X,X
2020,14626,"Pedernales Electric Coop, Inc",,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2020,14633,Pedro Bay Village Council - (AK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14645,City of Pella - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14648,Borough of Pemberton - (NJ),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14649,Planters Electric Member Corp,,C,Cooperative,,X,,,X,,,,,,X,,X,X,X
2020,14650,Village of Pemberville - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14653,PUD No 1 of Pend Oreille County,,P,Political Subdivision,,X,,X,X,X,X,,X,X,X,,X,X,X
2020,14656,City of Pender - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14659,Town of Pendleton - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14668,Peninsula Light Company,,C,Cooperative,,X,,,X,,X,,X,,X,X,X,X,X
2020,14700,Village of Penn Yan - (NY),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14711,Pennsylvania Electric Co,,I,Investor Owned,X,X,,,X,X,X,,X,,X,X,X,X,X
2020,14712,Pemiscot-Dunklin Elec Coop Inc,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14715,PPL Electric Utilities Corp,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,14716,Pennsylvania Power Co,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,14717,Pee Dee Electric Member Corp,,C,Cooperative,,X,,X,X,X,X,,X,,X,X,X,X,X
2020,14724,Pennyrile Rural Electric Coop,,C,Cooperative,X,X,,,X,X,,,,X,X,X,X,X,X
2020,14771,PUD No 1 of Asotin County,Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14775,People's Electric Cooperative,,C,Cooperative,,X,,,X,,,,X,X,X,X,X,X,X
2020,14792,Borough of Perkasie - (PA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14806,City of Perry - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14829,City of Perry - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14832,Native Village of Perryville - (AK),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14839,City of Peru - (IN),,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2020,14840,City of Peru - (IL),,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2020,14841,City of Peterson - (MN),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14856,Petersburg Borough - (AK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14857,Pitt & Greene Elec Member Corp,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,14864,Petit Jean Electric Coop Corp,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2020,14867,City of Petoskey - (MI),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,14940,PECO Energy Co,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,14945,Village of Philadelphia - (NY),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14947,City of Philadelphia - (MS),,M,Municipal,,X,,,X,X,,,,X,X,,X,X,X
2020,14954,Philippi Municipal Electric,Y,M,Municipal,,,,,,,,,,,,,,X,
2020,14999,"Pilot Power Group, LLC",,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2020,15016,Pickwick Electric Coop,,C,Cooperative,,X,,,X,X,,,,X,X,X,X,X,X
2020,15022,City of Piedmont - (AL),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15023,Piedmont Electric Member Corp,,C,Cooperative,,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,15028,Piedmont Municipal Power Agny,,P,Political Subdivision,,,,,,,,,,,X,,,,X
2020,15034,Pierce-Pepin Coop Services,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,15039,City of Pierce - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15040,City of Pierre - (SD),,M,Municipal,X,X,,,X,,,,,,X,,X,X,X
2020,15041,City of Pierz - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15043,City of Piggott - (AR),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15045,Pike County Light & Power Co,,I,Investor Owned,X,X,,,X,,,,X,,X,X,X,X,X
2020,15046,Town of Pikeville - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15048,Electrical Dist No2 Pinal County,,P,Political Subdivision,,X,,,X,,,,,,X,X,X,X,X
2020,15049,Electrical Dist No4 Pinal County,Y,P,Political Subdivision,,X,,,,,,,,,,,,X,
2020,15051,City of Pine Bluffs - (WY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15054,"Pioneer Rural Elec Coop, Inc - (OH)",,C,Cooperative,,X,,,X,,,,,,X,X,X,X,X
2020,15058,Town of Pinetops - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15062,Town of Pineville - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15072,Village of Pioneer - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15073,"Pioneer Electric Coop, Inc - (KS)",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2020,15086,Pioneer Power and Light Co,,I,Investor Owned,X,X,,,X,X,,,,,X,,X,X,X
2020,15095,City of Piqua - (OH),,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2020,15104,Borough of Pitcairn - (PA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15116,Town of Pittsboro - (IN),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15127,Placer County Water Agency,,P,Political Subdivision,,,,,,,,,,,X,,,,X
2020,15134,City of Plankinton - (SD),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15137,City of Plaquemine - (LA),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15138,"Platte-Clay Electric Coop, Inc",,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2020,15141,Plateau Electric Cooperative,,C,Cooperative,,X,,,X,X,,,,X,X,,X,X,X
2020,15143,Platte River Power Authority,,P,Political Subdivision,,,,,,,,,,,X,,,,X
2020,15145,City of Plattsburgh - (NY),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2020,15159,City of Plymouth - (WI),,M,Municipal,,X,,,X,X,,,X,X,X,,X,X,X
2020,15175,Pointe Coupee Elec Member Corp,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2020,15180,City of Pocahontas - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15188,Polk County Rural Pub Pwr Dist,Y,P,Political Subdivision,,X,,,,,,,,,,,,X,
2020,15201,City of Pomona - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15202,City of Ponca City - (OK),,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2020,15203,Village of Plymouth - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15211,Pontotoc Electric Power Assn,,C,Cooperative,,X,,,X,X,,,,X,X,,X,X,X
2020,15229,City of Poplar Bluff - (MO),,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2020,15231,City of Port Angeles - (WA),,M,Municipal,,X,,,X,,X,,X,,X,,X,X,X
2020,15246,City of Portland - (MI),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15248,Portland General Electric Co,,I,Investor Owned,X,X,,X,X,X,,,X,X,X,X,X,X,X
2020,15257,"Poudre Valley REA, Inc",,C,Cooperative,X,X,,,X,,X,,X,,X,X,X,X,X
2020,15263,The Potomac Edison Company,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,15270,Potomac Electric Power Co,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,15291,Prairie Energy Coop,,C,Cooperative,,X,,,X,,,,X,X,X,X,X,X,X
2020,15293,Powell Valley Electric Coop,,C,Cooperative,,X,,,X,X,,,,X,X,,X,X,X
2020,15294,City of Powell - (WY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15296,New York Power Authority,,S,State,X,,,,,,X,,,,X,,X,,X
2020,15297,City of Plummer - (ID),Y,M,Municipal,,,,,,X,,,,,,,,X,
2020,15308,Plumas-Sierra Rural Elec Coop,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,15311,Prague Public Works Authority,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15312,Village of Prairie Du Sac - (WI),,M,Municipal,,X,,,X,X,,,X,X,X,,X,X,X
2020,15321,City of Pratt- (KS),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2020,15327,PUD No 1 of Wahkiakum County,Y,P,Political Subdivision,,X,,,,,,,,,,,,X,
2020,15334,Prentiss County Elec Pwr Assn,,C,Cooperative,,X,,,X,X,,,,X,X,,X,X,X
2020,15336,City of Prescott - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15337,City of Prescott - (AR),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15340,Presque Isle Elec & Gas Coop,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2020,15344,Polk-Burnett Electric Coop,,C,Cooperative,,X,,X,X,,X,,X,,X,X,X,X,X
2020,15346,Village of Polk - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15348,Preston Public Utilities Comm,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15349,City of Preston,,M,Municipal,,X,,,X,,,,X,,X,,X,X,X
2020,15352,Village of Prague - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15356,Price Electric Coop Inc,Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2020,15371,Town of Princeton - (MA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15377,City of Primghar - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15385,City of Princeton - (WI),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15386,City of Princeton - (KY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15387,Princeton Public Utils Comm,Y,M,Municipal,,X,,,,,,,,X,,,,X,
2020,15388,City of Princeton - (IL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15410,Prince George Electric Coop,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2020,15419,PUD No 3 of Mason County,,P,Political Subdivision,,X,,,X,,X,,X,,X,X,X,X,X
2020,15432,Prospect Corporation,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15433,Town of Prosperity - (SC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15443,City of Providence - (KY),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15444,Provo City Corp,,M,Municipal,X,X,,,X,,,,X,,X,X,X,X,X
2020,15460,Proctor Public Utilities Comm,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15462,City of Pryor - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15466,Public Service Co of Colorado,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,15470,"Duke Energy Indiana, LLC",,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,15472,Public Service Co of NH,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,15473,Public Service Co of NM,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,15474,Public Service Co of Oklahoma,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,15477,Public Service Elec & Gas Co,,I,Investor Owned,X,X,,X,X,,X,,X,X,X,X,X,X,X
2020,15497,Puerto Rico Electric Pwr Authority,,S,State,X,X,,X,X,X,,,X,X,X,X,X,X,X
2020,15500,Puget Sound Energy Inc,,I,Investor Owned,X,X,,,X,,X,,X,X,X,X,X,X,X
2020,15507,City of Pulaski - (TN),,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2020,15515,City of Purcell - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15541,Borough of Quakertown - (PA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15566,City of Quincy - (FL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15573,City of Quitman,Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15619,City of Radford - (VA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15665,City of Randall - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15671,Randolph Electric Member Corp,,C,Cooperative,,X,,X,X,X,X,,,X,X,X,X,X,X
2020,15672,Ralls County Electric Coop,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,15674,City of Randolph - (NE),Y,M,Municipal,,,,,,,,,,X,,,,X,
2020,15686,Village of Rantoul - (IL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15698,Raton Public Service Company,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15700,Rayle Electric Membership Corp,,C,Cooperative,,X,,X,X,X,X,,X,X,X,X,X,X,X
2020,15711,Rainbow Energy Marketing Corp,,W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2020,15728,City of Rayne - (LA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15746,Red River Valley Rrl Elec Assn,,C,Cooperative,,X,,,X,,,,,,X,,X,X,X
2020,15748,Town of Reading - (MA),,M,Municipal,X,X,,X,X,X,X,,X,,X,X,X,X,X
2020,15750,Redwood Electric Coop,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,15751,City of Readlyn - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15772,City of Red Bud - (IL),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15773,City of Red Cloud - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15776,Reedy Creek Improvement Dist,,M,Municipal,,X,,,X,,X,,X,,X,,X,X,X
2020,15778,Town of Red Springs - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15783,City of Redding - (CA),,M,Municipal,,X,,,X,,X,,X,X,X,X,X,X,X
2020,15787,Redlands Water & Power Company,,I,Investor Owned,,,,,,,,,,,X,,,,X
2020,15793,Redwood Falls Public Util Comm,Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15804,Reedsburg Utility Comm,,M,Municipal,,X,,,X,X,,,X,X,X,,X,X,X
2020,15811,"Rich Mountain Elec Coop, Inc",Y,C,Cooperative,,,,,,,,,,,,,,X,
2020,15845,Renville-Sibley Coop Pwr Assn,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2020,15846,City of Remsen - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15847,Reliant Energy Retail Services,,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2020,15860,City of Rensselaer - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15862,City of Renwick - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15865,Village of Republic - (OH),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15923,City of Pond Creek - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15938,Rice Lake Utilities,Y,M,Municipal,,X,,,,X,,,,,,,,X,
2020,15943,City of Rich Hill - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,15978,City of Richland Center - (WI),,M,Municipal,,X,,,X,X,,,X,,X,X,X,X,X
2020,15979,City of Richland - (WA),,M,Municipal,,X,,,X,,X,,X,X,X,X,X,X,X
2020,15981,City of Richland - (MO),Y,M,Municipal,,,,,,,,,,X,,,,X,
2020,15982,Town of Richlands - (VA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,15983,Richland Electric Coop,Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2020,15989,City of Richmond - (IN),,M,Municipal,,X,,,X,X,,,,,X,X,X,X,X
2020,15991,Village of Richmondville - (NY),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,16022,Village of Reynolds - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2020,16057,"Rio Grande Electric Coop, Inc",,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2020,16060,Riverland Energy Cooperative,,C,Cooperative,,X,,X,X,X,X,,,,X,X,X,X,X
2020,16062,Village of Ripley - (OH),Y,M,Municipal,,X,,,,,,,,,,,,X,
2020,16063,"Rita Blanca Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2020,16068,City of Rising Sun - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
