Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2022,20856,Wisconsin Power & Light Co,A,Bundled,O,WI,Investor Owned,MISO,"559,649.0","3,686,150","429,581","291,125.0","2,416,426","62,165","427,277.0","5,066,089","1,065",0.0,0,0,"1,278,051.0","11,168,665","492,811"
2022,20860,Wisconsin Public Service Corp,A,Bundled,O,WI,Investor Owned,MISO,"457,282.0","3,033,821","403,558","419,402.3","4,068,263","55,194","290,660.7","3,962,556",196,0.0,0,0,"1,167,345.0","11,064,640","458,948"
2022,20862,Wisconsin Rapids W W & L Comm,A,Bundled,O,WI,Municipal,MISO,"11,780.0","97,997","12,174","12,801.0","115,690","2,273","3,819.0","46,428",6,.,.,.,"28,400.0","260,115","14,453"
2022,20885,Withlacoochee River Elec Coop,A,Bundled,O,FL,Cooperative,SEC,"410,353.6","3,093,524","213,311","119,870.3","1,106,226","24,037","15,079.7","159,526",922,0.0,0,0,"545,303.6","4,359,276","238,270"
2022,20927,"Wood County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"68,936.0","481,978","34,575","31,094.0","262,935","5,264",.,.,.,.,.,.,"100,030.0","744,913","39,839"
2022,20948,Wise Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"49,339.0","356,540","19,152","37,957.0","355,275","6,302",.,.,.,.,.,.,"87,296.0","711,815","25,454"
2022,20963,Woodruff Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,"22,317.3","179,383","12,153","15,012.4","134,795","1,512","17,511.4","94,291","6,272",.,.,.,"54,841.1","408,469","19,937"
2022,20996,Wright-Hennepin Coop Elec Assn,A,Bundled,O,MN,Cooperative,MISO,"82,538.3","605,549","51,517","30,444.1","283,796","6,415","5,128.1","51,568",107,0.0,0,0,"118,110.5","940,913","58,039"
2022,20997,Yellowstone Valley Elec Co-op,A,Bundled,O,MT,Cooperative,WAUW,"29,320.0","236,911","20,354","8,615.0","69,671","1,792","1,003.0","8,640",239,.,.,.,"38,938.0","315,222","22,385"
2022,21002,York Electric Coop Inc,A,Bundled,O,NC,Cooperative,DUK,26.0,215,14,15.0,134,2,.,.,.,.,.,.,41.0,349,16
2022,21002,York Electric Coop Inc,A,Bundled,O,SC,Cooperative,DUK,"98,114.0","812,434","62,814","27,674.0","240,407","5,149","6,812.0","72,070",27,.,.,.,"132,600.0","1,124,911","67,990"
2022,21013,City of Worthington - (MN),A,Bundled,O,MN,Municipal,MISO,"4,282.6","36,483","4,646","6,456.8","64,170",866,"9,899.0","121,538",7,.,.,.,"20,638.4","222,191","5,519"
2022,21048,Wyandotte Municipal Serv Comm,A,Bundled,O,MI,Municipal,MISO,"11,521.1","80,731","11,624","8,340.9","67,976","1,086","10,985.9","127,734",2,.,.,.,"30,847.9","276,441","12,712"
2022,21075,Y-W Electric Assn Inc,A,Bundled,O,CO,Cooperative,WACM,"7,210.0","48,207","4,887","15,711.0","148,285","1,565","25,045.0","204,032","2,350",.,.,.,"47,966.0","400,524","8,802"
2022,21075,Y-W Electric Assn Inc,A,Bundled,O,NE,Cooperative,WACM,.,.,.,.,.,.,814.0,"5,337",72,.,.,.,814.0,"5,337",72
2022,21081,Yampa Valley Electric Assn Inc,A,Bundled,O,CO,Cooperative,PSCO,"36,660.4","247,810","22,692","16,323.3","132,578","4,431","14,097.5","157,704",83,0.0,0,0,"67,081.2","538,092","27,206"
2022,21081,Yampa Valley Electric Assn Inc,A,Bundled,O,WY,Cooperative,PSCO,885.7,"5,713",566,578.9,"4,486",185,0.0,0,0,0.0,0,0,"1,464.6","10,199",751
2022,21093,3 Phases Renewables Inc,B,Energy,O,CA,Retail Power Marketer,CISO,36.0,399,65,"24,870.0","510,132","1,283","4,586.0","66,434",190,0.0,0,0,"29,492.0","576,965","1,538"
2022,21111,Perennial Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"7,876.0","73,980","3,514","2,058.0","27,373","1,322","19,456.0","268,546","2,803",.,.,.,"29,390.0","369,899","7,639"
2022,21114,Yazoo Valley Elec Power Assn,A,Bundled,O,MS,Cooperative,MISO,"18,528.0","122,299","9,495","4,962.0","32,673",947,"30,843.0","447,014",10,.,.,.,"54,333.0","601,986","10,452"
2022,21158,City of Zeeland - (MI),A,Bundled,O,MI,Municipal,MISO,"4,838.3","49,880","5,960","5,019.8","52,746",982,"24,520.8","319,407",115,.,.,.,"34,378.9","422,033","7,057"
2022,21244,"Southside Electric Coop, Inc",A,Bundled,O,VA,Cooperative,PJM,"113,196.0","760,129","55,919","13,650.0","115,450","2,436","6,190.0","68,065",17,.,.,.,"133,036.0","943,644","58,372"
2022,21513,"Fergus Electric Coop, Inc",A,Bundled,O,MT,Cooperative,WAUW,"10,565.0","69,465","6,388","16,646.0","176,644",259,574.0,"3,973",152,.,.,.,"27,785.0","250,082","6,799"
2022,21538,"Mohave Electric Cooperative, Inc.",A,Bundled,O,AZ,Cooperative,WALC,"57,029.0","460,816","39,670","25,747.6","222,791","4,439","8,878.2","94,725",24,.,.,.,"91,654.8","778,332","44,133"
2022,21567,"Washington-St Tammany E C, Inc",A,Bundled,O,LA,Cooperative,MISO,"89,766.3","811,765","50,076","23,653.8","222,862","4,398",626.2,"5,231",1,.,.,.,"114,046.3","1,039,858","54,475"
2022,21632,EnergyUnited Elec Member Corp,A,Bundled,O,NC,Cooperative,DUK,"189,737.0","1,746,587","117,713","59,817.0","645,894","19,161","23,223.0","402,480",33,.,.,.,"272,777.0","2,794,961","136,907"
2022,22053,Kentucky Power Co,A,Bundled,O,KY,Investor Owned,PJM,"315,955.0","1,968,490","132,619","198,219.0","1,354,324","30,516","183,906.0","2,068,484","1,049",0.0,0,0,"698,080.0","5,391,298","164,184"
2022,22500,"Evergy Kansas Central, Inc",A,Bundled,O,KS,Investor Owned,SWPP,"513,197.3","3,623,878","338,432","473,313.0","4,175,294","54,386","187,361.1","2,049,707","1,166",.,.,.,"1,173,871.4","9,848,879","393,984"
2022,22690,Roosevelt County Elec Coop Inc,A,Bundled,O,NM,Cooperative,SWPP,"6,256.0","52,571","3,901","1,419.0","9,157",667,"12,726.0","101,264","1,561",.,.,.,"20,401.0","162,992","6,129"
2022,22814,Raft Rural Elec Coop Inc,A,Bundled,O,ID,Cooperative,BPAT,"2,312.0","26,037","1,356","3,812.0","71,333",401,"7,791.0","148,033",949,0.0,0,0,"13,915.0","245,403","2,706"
2022,22814,Raft Rural Elec Coop Inc,A,Bundled,O,NV,Cooperative,BPAT,"1,746.0","17,965","1,521","1,972.0","29,891",261,229.0,"4,396",51,0.0,0,0,"3,947.0","52,252","1,833"
2022,22814,Raft Rural Elec Coop Inc,A,Bundled,O,UT,Cooperative,BPAT,487.0,"5,127",370,190.0,"2,689",70,"1,735.0","34,749",296,0.0,0,0,"2,412.0","42,565",736
2022,22815,Delta Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,"32,443.6","253,259","21,178","11,145.3","80,229","3,229","24,919.9","195,575","4,331",.,.,.,"68,508.8","529,063","28,738"
2022,22822,Clark County Rural E M C - (IN),A,Bundled,O,IN,Cooperative,MISO,"52,283.1","386,273","25,826","7,782.3","68,829","1,290","5,139.3","51,261",132,.,.,.,"65,204.7","506,363","27,248"
2022,24211,Tucson Electric Power Co,A,Bundled,O,AZ,Investor Owned,TEPC,"532,576.6","3,878,044","403,028","263,049.6","1,918,364","41,516","260,226.7","3,012,500",577,115.5,829,1,"1,055,968.4","8,809,737","445,122"
2022,24590,Unitil Energy Systems,A,Bundled,O,NH,Investor Owned,ISNE,"112,194.0","463,039","62,313","40,428.0","170,347","9,500","9,867.0","52,853",38,0.0,0,0,"162,489.0","686,239","71,851"
2022,24590,Unitil Energy Systems,C,Delivery,O,NH,Investor Owned,ISNE,"4,518.0","45,117","5,684","13,765.0","164,135","3,131","16,623.0","270,819",131,.,.,.,"34,906.0","480,071","8,946"
2022,24753,Boone County Rural EMC,A,Bundled,O,IN,Cooperative,MISO,"38,261.0","254,646","16,710","22,867.0","206,855",512,.,.,.,.,.,.,"61,128.0","461,501","17,222"
2022,24889,Brunswick Electric Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"156,151.5","1,124,002","93,375","41,288.9","373,769","11,087",.,.,.,.,.,.,"197,440.4","1,497,771","104,462"
2022,24949,Cass County Elec Coop Inc,A,Bundled,O,ND,Cooperative,MISO,"76,949.0","651,336","49,333","53,161.0","508,147","6,687","20,784.0","208,877",611,0.0,0,0,"150,894.0","1,368,360","56,631"
2022,25177,Dakota Electric Association,A,Bundled,O,MN,Cooperative,MISO,"128,561.0","951,865","105,223","79,843.0","882,340","8,111","1,470.0","14,350",396,.,.,.,"209,874.0","1,848,555","113,730"
2022,25295,Western Indiana Energy REMC,A,Bundled,O,IN,Cooperative,MISO,"26,995.7","221,418","14,941","12,880.6","114,340","2,318","27,920.5","315,320",39,.,.,.,"67,796.8","651,078","17,298"
2022,25866,Ak-Chin Electric Utility Authority,A,Bundled,O,AZ,State,AZPS,483.8,"5,059",319,"2,635.3","32,626",118,70.4,"1,329",31,0.0,0,0,"3,189.5","39,014",468
2022,26510,Liberty Utilities (Granite State Electri,A,Bundled,O,NH,Investor Owned,ISNE,"74,736.1","285,392","35,789","35,720.3","153,211","5,562","2,539.3","12,370",134,0.0,0,0,"112,995.7","450,973","41,485"
2022,26510,Liberty Utilities (Granite State Electri,C,Delivery,O,NH,Investor Owned,ISNE,"2,302.2","19,037","2,696","17,130.9","308,919","1,748","4,856.4","94,411",49,0.0,0,0,"24,289.5","422,367","4,493"
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,AZ,Federal,WALC,0.0,0,0,"2,313.3","91,282",15,"3,860.8","216,541",5,0.0,0,0,"6,174.1","307,823",20
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,CA,Federal,WALC,0.0,0,0,"70,544.1","940,876",46,"44,729.9","1,484,204",48,300.8,"3,691",1,"115,574.8","2,428,771",95
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,CO,Federal,WACM,0.0,0,0,"1,308.8","49,697",6,370.5,"13,807",3,0.0,0,0,"1,679.3","63,504",9
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,KS,Federal,WACM,0.0,0,0,0.0,0,0,1.0,384,1,0.0,0,0,1.0,384,1
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,MN,Federal,SWPP,0.0,0,0,"1,346.2","57,333",4,0.0,0,0,0.0,0,0,"1,346.2","57,333",4
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,MT,Federal,SWPP,0.0,0,0,"2,935.8","125,250",8,174.5,"31,830",8,0.0,0,0,"3,110.3","157,080",16
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,ND,Federal,SWPP,0.0,0,0,"4,670.2","193,065",15,89.6,"6,526",6,0.0,0,0,"4,759.8","199,591",21
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,NE,Federal,WACM,0.0,0,0,"3,631.1","153,582",12,30.4,"4,503",2,0.0,0,0,"3,661.5","158,085",14
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,NM,Federal,WALC,0.0,0,0,"2,900.5","73,908",4,"1,867.1","72,277",1,0.0,0,0,"4,767.6","146,185",5
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,NV,Federal,WALC,0.0,0,0,424.3,"26,750",3,0.0,0,0,0.0,0,0,424.3,"26,750",3
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,SD,Federal,WACM,0.0,0,0,"8,150.4","338,910",19,56.7,"5,001",3,0.0,0,0,"8,207.1","343,911",22
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,UT,Federal,WALC,0.0,0,0,"1,221.3","32,745",5,66.5,"1,864",1,0.0,0,0,"1,287.8","34,609",6
2022,27000,WAPA-- Western Area Power Administration,A,Bundled,O,WY,Federal,WACM,0.0,0,0,"1,545.7","32,160",2,28.4,"9,693",3,0.0,0,0,"1,574.1","41,853",5
2022,27058,"High West Energy, Inc",A,Bundled,O,CO,Cooperative,WACM,"1,024.0","6,895",674,380.0,"3,410",19,"13,506.0","119,165",351,0.0,0,0,"14,910.0","129,470","1,044"
2022,27058,"High West Energy, Inc",A,Bundled,O,NE,Cooperative,WACM,"2,837.0","19,903","1,760","1,037.0","9,186",61,"10,145.0","85,389","1,154",0.0,0,0,"14,019.0","114,478","2,975"
2022,27058,"High West Energy, Inc",A,Bundled,O,WY,Cooperative,WACM,"9,866.0","69,734","5,527",302.0,"2,509",19,"19,906.0","195,147","1,298",0.0,0,0,"30,074.0","267,390","6,844"
2022,27222,City of Ripley - (TN),A,Bundled,O,TN,Municipal,TVA,"8,489.0","70,235","5,203","8,614.0","67,223","1,470","3,248.0","41,800",3,0.0,0,0,"20,351.0","179,258","6,676"
2022,27238,"Southwest Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"59,810.0","556,060","40,312","10,254.0","102,051","3,184",.,.,.,.,.,.,"70,064.0","658,111","43,496"
2022,27369,Taylor Electric Coop Inc - (TX),A,Bundled,O,TX,Cooperative,ERCO,"43,568.8","240,809","17,008","13,176.3","84,469","3,106","9,838.8","117,243",15,.,.,.,"66,583.9","442,521","20,129"
2022,27599,Carroll-White REMC,A,Bundled,O,IN,Cooperative,MISO,"27,923.0","196,425","14,648","10,900.0","100,403",321,"8,056.0","100,314",1,.,.,.,"46,879.0","397,142","14,970"
2022,28541,Clatskanie Peoples Util Dist,A,Bundled,O,OR,Political Subdivision,BPAT,"5,566.9","77,719","3,750","1,466.9","21,600",553,"51,235.2","869,489",6,0.0,0,0,"58,269.0","968,808","4,309"
2022,28604,Kerrville Public Utility Board,A,Bundled,O,TX,Municipal,ERCO,"26,342.4","294,877","19,905","19,162.8","226,216","4,022",.,.,.,.,.,.,"45,505.2","521,093","23,927"
2022,28802,"Talen Energy Marketing, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,0.0,0,0,"1,401.0","19,220",9,0.0,0,0,0.0,0,0,"1,401.0","19,220",9
2022,28802,"Talen Energy Marketing, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,"7,494.0","136,044",16,"3,574.0","70,598",5,0.0,0,0,"11,068.0","206,642",21
2022,28802,"Talen Energy Marketing, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"7,195.0","124,211",39,"2,206.0","38,825",8,0.0,0,0,"9,401.0","163,036",47
2022,28802,"Talen Energy Marketing, LLC",B,Energy,O,MT,Retail Power Marketer,NWMT,0.0,0,0,395.0,"13,104",1,"34,739.0","466,216",5,0.0,0,0,"35,134.0","479,320",6
2022,28802,"Talen Energy Marketing, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,"18,600.0","199,857",62,"3,001.0","35,124",13,0.0,0,0,"21,601.0","234,981",75
2022,28802,"Talen Energy Marketing, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,"2,931.0","66,314",14,"2,157.0","54,056",14,0.0,0,0,"5,088.0","120,370",28
2022,28802,"Talen Energy Marketing, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"78,256.0","1,318,785",248,"43,654.0","816,418",80,0.0,0,0,"121,910.0","2,135,203",328
2022,28802,"Talen Energy Marketing, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,0.0,0,0,"2,305.0","52,024",4,0.0,0,0,"2,305.0","52,024",4
2022,28978,City of San Marcos - (TX),A,Bundled,O,TX,Municipal,ERCO,"26,875.0","264,227","21,873","34,944.0","395,007","3,617",214.0,"2,575",2,.,.,.,"62,033.0","661,809","25,492"
2022,30518,Electrical Dist No3 Pinal County,A,Bundled,O,AZ,Political Subdivision,AZPS,"53,107.0","355,935","27,889","21,037.0","190,974","1,826","8,772.0","220,486",367,.,.,.,"82,916.0","767,395","30,082"
2022,31833,Okefenoke Rural El Member Corp,A,Bundled,O,FL,Cooperative,SOCO,"22,037.3","164,475","10,695","1,943.8","14,749",560,63.0,732,1,.,.,.,"24,044.1","179,956","11,256"
2022,31833,Okefenoke Rural El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"50,079.0","367,000","26,394","7,602.3","60,084","2,175","2,496.9","27,132",3,.,.,.,"60,178.2","454,216","28,572"
2022,38084,Great Lakes Energy Coop,A,Bundled,O,MI,Cooperative,MISO,"157,935.1","929,559","118,922","27,458.9","184,234","11,065","46,171.2","531,883",304,.,.,.,"231,565.2","1,645,676","130,291"
2022,40036,Westfield Electric Company,A,Bundled,O,WI,Investor Owned,MISO,868.1,"4,747",588,"1,075.0","6,350",139,215.0,"1,259",31,0.0,0,0,"2,158.1","12,356",758
2022,40127,Clarke-Washington E M C,A,Bundled,O,AL,Cooperative,SOCO,"30,929.0","220,519","18,703","5,063.0","37,315","1,784","2,692.0","22,718",58,.,.,.,"38,684.0","280,552","20,545"
2022,40165,"Dixie Escalante R E A, Inc",A,Bundled,O,AZ,Cooperative,PACE,"2,701.9","33,267","2,626",871.7,"11,565",327,.,.,.,.,.,.,"3,573.6","44,832","2,953"
2022,40165,"Dixie Escalante R E A, Inc",A,Bundled,O,UT,Cooperative,PACE,"29,574.8","388,819","23,595","14,342.4","217,858","2,869","1,584.8","22,658",1,.,.,.,"45,502.0","629,335","26,465"
2022,40166,"Chickasaw Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"35,968.0","318,556","18,796","16,664.0","142,063","3,405","3,748.0","57,223",4,0.0,0,0,"56,380.0","517,842","22,205"
2022,40167,"Somerset Rural Elec Coop, Inc",A,Bundled,O,PA,Cooperative,PJM,"15,543.0","129,164","12,348","5,518.0","52,610","1,505","1,356.0","15,242",3,.,.,.,"22,417.0","197,016","13,856"
2022,40212,Colquitt Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,"115,976.1","884,946","64,493","9,736.4","70,623","3,740","34,567.3","324,388","3,326",.,.,.,"160,279.8","1,279,957","71,559"
2022,40220,Adams Electric Cooperative Inc,A,Bundled,O,PA,Cooperative,PJM,"56,037.0","452,512","31,489","9,750.0","85,302","2,198","3,334.0","37,276",13,.,.,.,"69,121.0","575,090","33,700"
2022,40221,"Bedford Rural Elec Coop, Inc",A,Bundled,O,PA,Cooperative,PJM,"13,005.0","105,071","8,789","3,408.0","30,561",730,"11,351.0","174,562",2,.,.,.,"27,764.0","310,194","9,521"
2022,40222,Valley Rural Electric Coop Inc,A,Bundled,O,PA,Cooperative,PJM,"28,663.0","219,190","20,172","8,360.0","69,979","3,375",433.0,"4,046",2,.,.,.,"37,456.0","293,215","23,549"
2022,40224,"Central Electric Coop, Inc - (PA)",A,Bundled,O,PA,Cooperative,PJM,"32,627.0","224,059","23,574","8,120.0","64,859","1,981","2,184.0","21,766",9,.,.,.,"42,931.0","310,684","25,564"
2022,40228,Rappahannock Electric Coop,A,Bundled,O,VA,Cooperative,PJM,"320,782.7","2,404,396","162,816","44,792.5","360,213","10,914","106,905.0","1,156,712",575,.,.,.,"472,480.2","3,921,321","174,305"
2022,40236,"Forked Deer Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"18,931.0","139,115","8,356","5,287.0","32,554","1,722",0.0,0,0,0.0,0,0,"24,218.0","171,669","10,078"
2022,40289,Claverack Rural Elec Coop Inc,A,Bundled,O,PA,Cooperative,PJM,"24,886.0","179,265","17,257","7,024.0","66,950","1,758","6,496.0","120,958",4,.,.,.,"38,406.0","367,173","19,019"
2022,40290,Tri-County Rural Elec Coop Inc (PA),A,Bundled,O,PA,Cooperative,PJM,"20,621.0","124,900","18,146","6,089.0","52,423","1,364","3,682.0","49,575",4,.,.,.,"30,392.0","226,898","19,514"
2022,40292,REA Energy Coop Inc,A,Bundled,O,PA,Cooperative,PJM,"30,149.0","239,155","20,902","7,300.0","67,548","1,854","7,324.0","75,334",13,.,.,.,"44,773.0","382,037","22,769"
2022,40293,"Northwestern Rural E C A, Inc - (PA)",A,Bundled,O,PA,Cooperative,PJM,"27,091.0","198,769","18,131","5,813.0","49,749","1,455",233.0,"2,849",1,.,.,.,"33,137.0","251,367","19,587"
2022,40302,North East Mississippi EPA,A,Bundled,O,MS,Cooperative,TVA,"47,059.0","355,154","25,119","27,833.0","261,259","3,375","5,640.0","70,609",4,0.0,0,0,"80,532.0","687,022","28,498"
2022,40303,Monroe County Elec Power Assn,A,Bundled,O,MS,Cooperative,TVA,"20,462.0","163,134","10,016","6,392.0","43,595","1,587",0.0,0,0,0.0,0,0,"26,854.0","206,729","11,603"
2022,40304,Minnesota Valley Coop L&P Assn,A,Bundled,O,MN,Cooperative,MISO,"14,443.5","131,615","4,947","2,215.0","19,865",334,"5,767.5","70,508",37,.,.,.,"22,426.0","221,988","5,318"
2022,40364,City of Courtland,A,Bundled,O,AL,Municipal,TVA,876.0,"7,637",552,"1,731.0","14,751",212,0.0,0,0,0.0,0,0,"2,607.0","22,388",764
2022,40437,Emerald People's Utility Dist,A,Bundled,O,OR,Political Subdivision,PACW,"32,179.1","314,923","19,814","11,392.8","116,204","2,127","5,835.9","75,286",754,0.0,0,0,"49,407.8","506,413","22,695"
2022,40437,Emerald People's Utility Dist,C,Delivery,O,OR,Political Subdivision,PACW,0.0,0,0,0.0,0,0,"1,975.9","300,677",2,0.0,0,0,"1,975.9","300,677",2
2022,40438,Columbia River Peoples Ut Dist,A,Bundled,O,OR,Political Subdivision,BPAT,"21,020.2","240,481","16,100","8,237.0","97,835",992,"8,218.7","161,449",32,0.0,0,0,"37,475.9","499,765","17,124"
2022,40441,Town of Murphy - (NC),A,Bundled,O,NC,Municipal,TVA,"6,071.0","46,346","3,605","9,832.0","75,006","1,660","18,837.0","391,637",4,0.0,0,0,"34,740.0","512,989","5,269"
2022,40456,PUD No 1 of Whatcom County,A,Bundled,O,WA,Political Subdivision,BPAT,.,.,.,.,.,.,"10,698.0","201,444",1,.,.,.,"10,698.0","201,444",1
2022,40606,City of Grand Island - (NE),A,Bundled,O,NE,Municipal,SWPP,"21,921.0","225,320","21,994","19,941.0","198,269","4,581","24,458.0","307,838",95,.,.,.,"66,320.0","731,427","26,670"
2022,40613,Northern California Power Agny,B,Energy,O,CA,Political Subdivision,CISO,.,.,.,.,.,.,.,.,.,"2,410.8","36,808",1,"2,410.8","36,808",1
2022,49730,American PowerNet,B,Energy,O,IL,Retail Power Marketer,PJM,0.0,0,0,"27,058.2","405,681",4,0.0,0,0,0.0,0,0,"27,058.2","405,681",4
2022,49730,American PowerNet,B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"5,476.5","69,807",1,0.0,0,0,"5,476.5","69,807",1
2022,49730,American PowerNet,B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"6,535.5","94,820",2,0.0,0,0,"6,535.5","94,820",2
2022,49730,American PowerNet,B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,995.8,"9,885",1,0.0,0,0,995.8,"9,885",1
2022,49730,American PowerNet,B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,"4,350.5","42,285",1,0.0,0,0,0.0,0,0,"4,350.5","42,285",1
2022,49730,American PowerNet,B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"21,311.9","265,483",5,0.0,0,0,"21,311.9","265,483",5
2022,49730,American PowerNet,B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"32,232.3","417,770",11,"28,364.2","268,777",7,0.0,0,0,"60,596.5","686,547",18
2022,49730,American PowerNet,B,Energy,O,VA,Retail Power Marketer,PJM,0.0,0,0,"1,285.7","13,525",1,0.0,0,0,0.0,0,0,"1,285.7","13,525",1
2022,49730,American PowerNet,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,0.0,0,0,"8,771.9","176,351",2,0.0,0,0,"8,771.9","176,351",2
2022,49746,The Energy Coop,B,Energy,O,PA,Cooperative,PJM,"3,471.7","19,419","2,435",325.1,"1,871",148,0.0,0,0,0.0,0,0,"3,796.8","21,290","2,583"
2022,49818,"Alliance Power Company, LLC.",D,Bundled,O,TX,Retail Power Marketer,ERCO,"8,440.9","85,952","5,196","7,976.7","137,337","2,928",0.0,0,0,0.0,0,0,"16,417.6","223,289","8,124"
2022,49848,Massachusetts Bay Trans Authority,B,Energy,O,MA,Political Subdivision,ISNE,.,.,.,802.6,"2,839",65,.,.,.,"5,808.6","36,854",3,"6,611.2","39,693",68
2022,49853,Amigo Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"218,165.4","1,635,646","114,676","27,217.0","285,304","5,772",0.0,0,0,0.0,0,0,"245,382.4","1,920,950","120,448"
2022,49922,U.S. Energy Partners LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,938.0,"11,313",955,"21,601.0","206,618","2,195",0.0,0,0,.,.,.,"22,539.0","217,931","3,150"
2022,49952,3000 Energy Corp,D,Bundled,O,TX,Retail Power Marketer,ERCO,"3,997.3","23,982","1,979",670.2,"6,483",112,0.0,0,0,0.0,0,0,"4,667.5","30,465","2,091"
2022,49987,Harvard Dedicated Energy Limit,B,Energy,O,MA,Retail Power Marketer,ISNE,.,.,.,"11,692.4","176,681",1,.,.,.,.,.,.,"11,692.4","176,681",1
2022,49998,City of Berea Municipal Utility,A,Bundled,O,KY,Municipal,LGEE,"5,318.3","59,255","4,710","1,892.2","21,834",586,"2,930.6","40,744",58,0.0,0,0,"10,141.1","121,833","5,354"
2022,50041,"Stream SPE, LTD",D,Bundled,O,TX,Retail Power Marketer,ERCO,"438,184.5","3,136,239","200,184","47,366.0","306,151","16,962",0.0,0,0,0.0,0,0,"485,550.5","3,442,390","217,146"
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,"6,235.8","47,399",49,0.0,0,0,0.0,0,0,"6,235.8","47,399",49
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,0.0,0,0,"25,900.1","299,748",111,0.0,0,0,0.0,0,0,"25,900.1","299,748",111
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,"14,377.5","202,680",79,0.0,0,0,0.0,0,0,"14,377.5","202,680",79
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"12,104.2","79,457",47,0.0,0,0,0.0,0,0,"12,104.2","79,457",47
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"16,076.1","142,587",73,0.0,0,0,0.0,0,0,"16,076.1","142,587",73
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,"10,394.4","80,814",31,0.0,0,0,0.0,0,0,"10,394.4","80,814",31
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,0.0,0,0,"9,121.1","76,836",45,0.0,0,0,0.0,0,0,"9,121.1","76,836",45
2022,50046,"Texas Retail Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,"20,161.3","178,778",86,0.0,0,0,0.0,0,0,"20,161.3","178,778",86
