,Unnamed: 0,Year,Month,Event date and time,Restoration date and time,Duration,Utility/Power Pool,NERC Region,Area Affected,Type of Disturbance,Loss (megawatts),Number of Customers Affected,Unnamed: 12
29,2021,2,02/13/2021 1:30 PM,02/19/2021 9:00 PM,"151 Hours, 30 Minutes",,Ohio 43054),RF,West Virginia: Virginia:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,55097,
30,2021,2,02/13/2021 1:30 PM,02/20/2021 8:00 AM,"162 Hours, 30 Minutes",,American Electric Power - Texas,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
31,2021,2,02/14/2021 5:30 AM,02/18/2021 10:00 AM,"100 Hours, 30 Minutes",,Oklahoma Municipal Power Authority,MRO,Oklahoma:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
32,2021,2,02/14/2021 8:30 AM,02/19/2021 6:00 PM,"129 Hours, 30 Minutes",,Oncor Electric Delivery Company LLC,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,7214,Unknown,
33,2021,2,02/14/2021 8:30 AM,02/19/2021 6:00 PM,"129 Hours, 30 Minutes",,ERCOT,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
34,2021,2,02/14/2021 6:00 PM,02/16/2021 10:00 PM,"52 Hours, 0 Minutes",,Empire District Electric Co,SERC,Missouri: Jasper County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,,0,0
35,2021,2,02/14/2021 7:05 PM,.,.,". Hours, . Minutes",Evergy,SERC,Missouri: Kansas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
36,2021,2,02/14/2021 8:00 PM,02/18/2021 9:28 AM,"85 Hours, 28 Minutes",,"Southwest Power Pool, Inc.",MRO,North Dakota: South Dakota: Nebraska: Kansas: Oklahoma: Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,3000,Unknown,
37,,,,,,,American Electric Power - (SPP Reliability,,Arkansas: Louisiana: Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-,,,
38,2021,2,02/14/2021 8:21 PM,02/18/2021 9:30 AM,"85 Hours, 9 Minutes",,Region),SERC,Oklahoma:,Severe Weather,461,125484,
39,2021,2,02/14/2021 8:32 PM,.,.,". Hours, . Minutes",Lincoln Electric System,MRO,Nebraska: Lancaster County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,,0,0
40,2021,2,02/15/2021 12:00 AM,.,.,". Hours, . Minutes",Entergy Transmission Control Center - North,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,500,Unknown,
41,2021,2,02/15/2021 12:00 AM,.,.,". Hours, . Minutes",Entergy - Transmission Operations Engineering,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,500,Unknown,
42,2021,2,02/15/2021 1:20 AM,.,.,". Hours, . Minutes","South Texas Electric Coop, Inc",TRE,Texas:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",360,72000,
43,2021,2,02/15/2021 1:20 AM,02/18/2021 12:02 AM,"70 Hours, 42 Minutes",,"CenterPoint Energy Houston Electric, LLC",TRE,Texas: Harris County;,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,4966,1390000,
44,2021,2,02/15/2021 1:20 AM,02/18/2021 12:42 AM,"71 Hours, 22 Minutes",,"Magic Valley Electric Cooperative, Inc.",TRE,"Texas: Hidalgo County, Cameron County;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,Unknown,Unknown,
45,2021,2,02/15/2021 1:20 AM,02/19/2021 9:00 AM,"103 Hours, 40 Minutes",,Oncor Electric Delivery Company LLC,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,7214,Unknown,
46,2021,2,02/15/2021 1:23 AM,02/19/2021 5:30 AM,"100 Hours, 7 Minutes",,ERCOT,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,Unknown,Unknown,
47,2021,2,02/15/2021 1:54 AM,02/17/2021 11:56 PM,"70 Hours, 2 Minutes",,TNMP,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,524,Unknown,
48,2021,2,02/15/2021 1:54 AM,02/19/2021 9:00 AM,"103 Hours, 6 Minutes",,Austin Energy,TRE,Texas: Travis County;,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,724,Unknown,
49,2021,2,02/15/2021 2:51 AM,02/19/2021 9:00 AM,"102 Hours, 9 Minutes",,Austin Energy,TRE,Texas: Travis County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,219306,
50,2021,2,02/15/2021 3:06 AM,.,.,". Hours, . Minutes",CPS Energy,TRE,Texas: Bexar County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,154000,
51,2021,2,02/15/2021 5:00 AM,02/17/2021 4:00 PM,"59 Hours, 0 Minutes",,Arkansas Electric Coop Corp,SERC,Arkansas: Pulaski County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
52,2021,2,02/15/2021 5:27 AM,02/18/2021 8:18 AM,"74 Hours, 51 Minutes",,ERCOT,TRE,Texas:,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.-Severe Weather",Unknown,Unknown,
53,2021,2,02/15/2021 5:36 AM,.,.,". Hours, . Minutes",Entergy - Transmission Operations Engineering,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,300,Unknown,
54,2021,2,02/15/2021 5:36 AM,.,.,". Hours, . Minutes",Entergy Transmission Control Center - South,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,300,Unknown,
55,2021,2,02/15/2021 5:40 AM,02/16/2021 1:11 PM,"31 Hours, 31 Minutes",,MISO,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,800,Unknown,
56,2021,2,02/15/2021 6:45 AM,.,.,". Hours, . Minutes",Entergy Corp,TRE,Texas: Arkansas:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,Unknown,
57,2021,2,02/15/2021 6:51 AM,02/16/2021 1:19 PM,"30 Hours, 28 Minutes",,Oklahoma Gas & Electric Co,MRO,Oklahoma:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,350,200000,
58,2021,2,02/15/2021 7:00 AM,02/18/2021 9:00 AM,"74 Hours, 0 Minutes",,Oklahoma Gas & Electric Co,MRO,Oklahoma:,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,,0,0
59,2021,2,02/15/2021 7:52 AM,02/17/2021 2:15 PM,"54 Hours, 23 Minutes",,"Bluebonnet Electric Coop, Inc",TRE,"Texas: Austin County, Bastrop County, Burleson County, Caldwell County, Colorado County, Fayette County, Gonzales County, Guadalupe County, Hays County, Lee County, Milam County, Travis County, Washington County, Williamson County;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,107,25000,
60,2021,2,02/15/2021 8:50 AM,02/18/2021 9:30 AM,"72 Hours, 40 Minutes",,Sunflower Electric Power Corp,MRO,Kansas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
61,2021,2,02/15/2021 9:10 AM,.,.,". Hours, . Minutes",Southwestern Public Service,TRE,Texas: Randall County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,,0,0
62,2021,2,02/15/2021 10:00 AM,.,.,". Hours, . Minutes",Lincoln Electric System,MRO,Nebraska: Lancaster County;,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,613,Unknown,
63,2021,2,02/15/2021 10:24 AM,02/18/2021 9:52 AM,"71 Hours, 28 Minutes",,Lubbock Power & Light,TRE,Texas: Lubbock County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,116,29942,
64,2021,2,02/15/2021 12:18 PM,02/15/2021 1:22 PM,"1 Hours, 4 Minutes",,Evergy,SERC,Missouri: Kansas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,Unknown,Unknown,
65,2021,2,02/15/2021 1:00 PM,02/20/2021 10:00 AM,"117 Hours, 0 Minutes",,Southwestern Public Service Company,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,Unknown,175000,
66,2021,2,02/15/2021 2:00 PM,02/15/2021 6:00 PM,"4 Hours, 0 Minutes",,Louisiana Generating LLC,SERC,Louisiana:,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,Unknown,Unknown,
67,2021,2,02/15/2021 3:00 PM,02/19/2021 10:00 AM,"91 Hours, 0 Minutes",,Cleco Power LLC,SERC,Louisiana:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
68,2021,2,02/15/2021 5:00 PM,02/15/2021 10:59 PM,"5 Hours, 59 Minutes",,Cooperative Energy,SERC,Mississippi:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
69,2021,2,02/15/2021 6:00 PM,02/15/2021 11:55 PM,"5 Hours, 55 Minutes",,"Entergy Services, Inc.",TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
70,2021,2,02/15/2021 6:00 PM,02/15/2021 11:59 PM,"5 Hours, 59 Minutes",,"Entergy Services, Inc.",TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
71,2021,2,02/15/2021 6:00 PM,02/15/2021 11:59 PM,"5 Hours, 59 Minutes",,Louisiana Generating LLC,SERC,Louisiana:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- System Operations,Unknown,Unknown,
72,2021,2,02/15/2021 7:48 PM,02/18/2021 10:30 AM,"62 Hours, 42 Minutes",,Oklahoma Municipal Power Authority,MRO,Oklahoma: Kay County;,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,,0,Unknown
73,2021,2,02/16/2021 1:00 AM,02/16/2021 9:28 PM,"20 Hours, 28 Minutes",,Ohio 43054),SERC,Kentucky:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,54167,
74,2021,2,02/16/2021 4:26 AM,.,.,". Hours, . Minutes",Entergy Transmission Control Center - South,TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,300,Unknown,
75,2021,2,02/16/2021 5:30 AM,02/16/2021 2:00 PM,"8 Hours, 30 Minutes",,Midcontinent Independent System Operator,SERC,Louisiana: Texas: Illinois:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,1420,Unknown,
76,2021,2,02/16/2021 6:10 AM,.,.,". Hours, . Minutes",Ameren Illinois Company,SERC,Missouri:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather/Transmission Interruption,130,Unknown,
77,2021,2,02/16/2021 6:24 AM,02/16/2021 10:41 AM,"4 Hours, 17 Minutes",,Louisiana Generating LLC,SERC,Louisiana:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-System Operations,100,18150,
78,2021,2,02/16/2021 6:48 AM,.,.,". Hours, . Minutes",Entergy - Transmission Operations Engineering,SERC,Louisiana:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,360,Unknown,
79,2021,2,02/16/2021 6:48 AM,.,.,". Hours, . Minutes",Entergy Transmission Control Center - South,SERC,Louisiana: Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,402,Unknown,
80,2021,2,02/16/2021 7:03 AM,02/20/2021 10:00 PM,"110 Hours, 57 Minutes",,Evergy,MRO,Kansas: Missouri:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,Unknown,222000,
81,2021,2,02/16/2021 7:17 AM,02/16/2021 10:08 AM,"2 Hours, 51 Minutes",,Southwestern Public Service,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,168,840000,
82,2021,2,02/16/2021 7:20 AM,02/16/2021 10:02 AM,"2 Hours, 42 Minutes",,Omaha Public Power District,MRO,"Nebraska: Douglas County, Burt County, Washington County, Dodge County, Colfax County, Saunders County, Sarpy County, Cass County, Otoe County, Johnson County, Nemaha County, Pawnee County, Richardson County;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,126,81100,
83,2021,2,02/16/2021 7:22 AM,02/16/2021 8:00 AM,"0 Hours, 38 Minutes",,Cleco Power LLC,SERC,"Louisiana: Allen Parish, St. Landry Parish, Evangeline Parish;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,153,Unknown,
84,2021,2,02/16/2021 9:31 AM,02/16/2021 10:27 AM,"0 Hours, 56 Minutes",,Nebraska Public Power District,MRO,Nebraska: Custer County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).- Transmission Interruption",31,Unknown,
85,2021,2,02/16/2021 4:40 PM,02/20/2021 12:00 AM,"79 Hours, 20 Minutes",,Ameren Illinois Company,SERC,Missouri:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
86,2021,2,02/16/2021 5:35 PM,02/17/2021 12:00 AM,"6 Hours, 25 Minutes",,Cooperative Energy,SERC,Mississippi:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
87,2021,2,02/16/2021 5:35 PM,02/17/2021 12:00 AM,"6 Hours, 25 Minutes",,Lafayette Public Power Auth,SERC,Louisiana: Lafayette Parish;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
88,2021,2,02/16/2021 6:19 PM,.,.,". Hours, . Minutes",Entergy - Transmission Operations Engineering,SERC,Arkansas:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).- Transmission Interruption",Unknown,Unknown,
89,2021,2,02/16/2021 6:35 PM,02/17/2021 1:00 AM,"6 Hours, 25 Minutes",,"Entergy Services, Inc.",TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Fuel Supply Deficiency,Unknown,Unknown,
90,2021,2,02/16/2021 6:35 PM,02/17/2021 1:00 AM,"6 Hours, 25 Minutes",,Louisiana Generating LLC,SERC,Louisiana:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- System Operations,Unknown,Unknown,
91,2021,2,02/16/2021 7:40 PM,02/17/2021 1:00 AM,"5 Hours, 20 Minutes",,"Entergy Services, Inc.",TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,538,Unknown,
92,2021,2,02/16/2021 7:43 PM,02/16/2021 9:41 PM,"1 Hours, 58 Minutes",,Midcontinent Independent System Operator,SERC,Louisiana: Arkansas: Texas: Mississippi:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,700,Unknown,
93,2021,2,02/17/2021 9:00 AM,02/19/2021 9:00 AM,"48 Hours, 0 Minutes",,Sunflower Electric Power Corp,MRO,Kansas:,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,Unknown,Unknown,
94,2021,2,02/17/2021 10:30 AM,02/17/2021 6:04 PM,"7 Hours, 34 Minutes",,Duke Energy Progress,SERC,North Carolina:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).- Transmission Interruption",,0,0
95,2021,2,02/17/2021 5:00 PM,02/17/2021 10:00 PM,"5 Hours, 0 Minutes",,Lafayette Public Power Auth,SERC,Louisiana: Lafayette Parish;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,400,67000,
96,2021,2,02/17/2021 5:00 PM,02/17/2021 10:00 PM,"5 Hours, 0 Minutes",,Cooperative Energy,SERC,Mississippi:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
97,2021,2,02/17/2021 6:00 PM,02/17/2021 11:00 PM,"5 Hours, 0 Minutes",,Louisiana Generating LLC,SERC,Louisiana:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- System Operations,Unknown,Unknown,
98,2021,2,02/17/2021 6:00 PM,02/17/2021 11:00 PM,"5 Hours, 0 Minutes",,"Entergy Services, Inc.",TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,Unknown,Unknown,
99,2021,2,02/19/2021 6:48 AM,.,.,". Hours, . Minutes",Entergy - Transmission Operations Engineering,SERC,Louisiana: Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,402,Unknown,
100,2021,3,03/01/2021 10:45 PM,03/02/2021 6:35 PM,"19 Hours, 50 Minutes",,ISO New England,NPCC,Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,69260,
101,2021,3,03/06/2021 3:21 AM,03/06/2021 4:07 AM,"0 Hours, 46 Minutes",,Pacific Gas & Electric Co,WECC,California: Tuolumne County;,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.- Severe Weather,22,24000,
102,2021,3,03/17/2021 6:15 AM,03/18/2021 12:00 PM,"29 Hours, 45 Minutes",,Oncor Electric Delivery Company LLC,TRE,"Texas: Dallas County, Tarrant County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,148000,
103,2021,3,03/17/2021 6:27 AM,03/17/2021 8:27 AM,"2 Hours, 0 Minutes",,FirstEnergy Corp,RF,Pennsylvania:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).- Transmission Interruption",43,7381,
104,2021,3,03/29/2021 11:06 AM,.,.,". Hours, . Minutes",ISO New England,NPCC,Connecticut: Massachusetts: Maine: Vermont: Rhode Island: New Hampshire:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,70000,
105,2021,3,03/30/2021 4:18 PM,03/30/2021 8:21 PM,"4 Hours, 3 Minutes",,American Electric Power - Texas,TRE,Texas: Hidalgo County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).- Transmission Interruption",,0,0
106,2021,4,04/13/2021 4:49 PM,04/13/2021 8:30 PM,"3 Hours, 41 Minutes",,ERCOT,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.- Severe Weather,,0,0
