Utility Characteristics,,,,,,,Also operating in other NERC Regions,,,,,,,,Operating in these RTOs,,,,,,,,Other Activities,,,,,,,,,
Data Year,Utility Number,Utility Name,Short Form,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2019,20862,Wisconsin Rapids W W & L Comm,,WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2019,20863,Wisconsin River Power Company,,WI,Investor Owned,RFC,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,N,
2019,20880,City of Wisner,Y,NE,Municipal,MRO,,,,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2019,20885,Withlacoochee River Elec Coop,,FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,,,N,,Y,,,,,Y,Y
2019,20910,Wolverine Power Supply Coop,,MI,Cooperative,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,Y,Y,N,,Y,,N,,
2019,20913,Town of Wolfeboro - (NH),,NH,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,Y,,,,,
2019,20924,Wonewoc Electric & Water Util,Y,WI,Municipal,MRO,N,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,20927,"Wood County Electric Coop, Inc",,TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,
2019,20945,City of Wood River- (NE),Y,NE,Municipal,MRO,,,,,,,Y,,,,,,,,,,,,,Y,,,,,N,
2019,20948,Wise Electric Coop Inc,,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,N,,,,Y,,,,,,
2019,20949,City of Woodbine - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,Y,Y,,,,,,
2019,20950,Village of Winside - (NE),Y,NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,20951,Woodbury County Rural E C A,,IA,Cooperative,SPP,,,N,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,20963,Woodruff Electric Coop Corp,,AR,Cooperative,SERC,,,,,,,Y,N,,,,,Y,,,,,,,Y,,,,,,
2019,20977,City of Woodsfield - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,20979,Village of Woodville - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,Y,Y,,,,,,
2019,20980,Precinct of Woodsville,Y,NH,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,N,
2019,20996,Wright-Hennepin Coop Elec Assn,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,20997,Yellowstone Valley Elec Co-op,,MT,Cooperative,WECC,,,,,,,,Y,,,,,Y,,,N,,,,Y,,,,,N,
2019,21002,York Electric Coop Inc,,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,N,,,Y,,,,,,
2019,21013,City of Worthington - (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,Y,Y,,,,Y,,
2019,21015,City of Wrangell - (AK),,AK,Municipal,AK,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,
2019,21021,City of Wray,Y,CO,Municipal,WSCC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,21048,Wyandotte Municipal Serv Comm,,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,Y,Y
2019,21056,City of Wymore - (NE),Y,NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,,N,,Y,,,,,N,
2019,21066,City of Wynnewood - (OK),Y,OK,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,21075,Y-W Electric Assn Inc,,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,N,,Y,,,,,,
2019,21079,Wyrulec Company,,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,21081,Yampa Valley Electric Assn Inc,,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,21093,3 Phases Renewables Inc,,CA,Retail Power Marketer,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2019,21095,Public Serv Comm of Yazoo City,,MS,Municipal,SERC,,,,,,Y,N,,,,,,N,Y,,,Y,,,Y,,,,Y,,
2019,21101,Village of Yellow Springs - (OH),,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,N,,N,Y,,,,,N,
2019,21108,City of Yoakum - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,N,Y,,
2019,21111,Perennial Public Power Dist,,NE,Political Subdivision,SPP,,,,,,,Y,,,,,,N,,,Y,,N,Y,Y,,,,,,
2019,21114,Yazoo Valley Elec Power Assn,,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,21140,Yuba County Water Agency,,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,Y,,,,
2019,21143,City of Yuma - (CO),Y,CO,Municipal,WECC,,,,,,,N,Y,,,,,,,,,N,,Y,Y,,,,,,
2019,21158,City of Zeeland - (MI),,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,,
2019,21160,Borough of Zelienople - (PA),Y,PA,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,,,Y,Y,,,,,,
2019,21239,Electrical Dist No7 Maricopa,Y,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,
2019,21244,"Southside Electric Coop, Inc",,VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,Y,,Y,,,,,,
2019,21249,"HQ Energy Services (U.S.), Inc",,CT,Wholesale Power Marketer,NPCC,,,,N,N,,,,,Y,Y,Y,Y,Y,Y,,N,,Y,,N,Y,,,,
2019,21352,Municipal Energy Agency of NE,,NE,Political Subdivision,MRO,,,Y,,,,N,Y,,,,,Y,Y,,,Y,,Y,,,Y,,,,
2019,21513,"Fergus Electric Coop, Inc",,MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,,,,,
2019,21514,"Flowell Electric Assn, Inc",Y,UT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,N,,,
2019,21526,City of Laurens - (SC),,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,21533,City of Minneapolis - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,,
2019,21538,"Mohave Electric Cooperative, I",,AZ,Cooperative,WECC,,,,,,,,N,,,,,,,,,,,,Y,,,,,,
2019,21554,Seminole Electric Cooperative Inc,,FL,Cooperative,FRCC,,Y,,,,Y,,,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2019,21567,"Washington-St Tammany E C, Inc",,LA,Cooperative,SERC,,,,,,Y,N,,,,,,N,Y,,N,,,,Y,,,,,,
2019,21632,EnergyUnited Elec Member Corp,,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,Y,Y,Y,,,,,Y,Y
2019,21664,Willwood Light & Power Company,Y,WY,Cooperative,WECC,,,N,,,,,Y,,,,,,,,,,,,Y,,,,,N,
2019,21704,MSR Public Power Agency,,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,N,N,N,,,Y,,,,
2019,22053,Kentucky Power Co,,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2019,22056,Smarr EMC,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,
2019,22355,PUD No 1 of Mason County,Y,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,N,,
2019,22500,"Evergy Kansas Central, Inc",,KS,Investor Owned,SPP,N,,Y,,N,N,N,N,N,N,N,N,Y,N,,,Y,Y,Y,Y,N,Y,,,Y,Y
2019,22646,"United Electric Coop, Inc - (MO)",,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,22690,Roosevelt County Elec Coop Inc,,NM,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,Y,Y,,,,,,
2019,22814,Raft Rural Elec Coop Inc,,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2019,22815,Delta Electric Power Assn,,MS,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,N,,,,Y,,,,,,
2019,22822,Clark County Rural E M C - (IN),,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2019,23326,"Sierra Electric Coop, Inc",,NM,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,23586,"Vigilante Electric Coop, Inc",,MT,Cooperative,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,23826,Bluestem Electric Coop Inc,,KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,24211,Tucson Electric Power Co,,AZ,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2019,24431,Utah Municipal Power Agency,,UT,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,Y,Y,Y,Y,,,Y,,,,
2019,24486,City of Akutan - (AK),Y,AK,Municipal,AK,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,N,,
2019,24558,City of Escanaba,,MI,Municipal,MRO,,,Y,,N,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,,
2019,24590,Unitil Energy Systems,,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,N,Y,Y,,N,,N,,
2019,24753,Boone County Rural EMC,,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,24791,Village of Bradshaw - (NE),Y,NE,Municipal,MRO,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2019,24889,Brunswick Electric Member Corp,,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,24949,Cass County Elec Coop Inc,,ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,25060,Wellton-Mohawk Irr & Drain Dist,,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,Y,,,
2019,25177,Dakota Electric Association,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,25251,"Entergy Power, LLC",,AR,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,N,Y,,,,,,,,,
2019,25262,"DTE Energy Trading, Inc",,MI,Wholesale Power Marketer,RFC,Y,,,,Y,,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,
2019,25295,Western Indiana Energy REMC,,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,25866,Ak-Chin Electric Utility Authority,,AZ,State,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,
2019,26120,Town of Langford- (SD),Y,SD,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,26218,Little Ocmulgee El Member Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,26253,Louisiana Energy & Power Authority,,LA,Political Subdivision,SPP,,,,,,,Y,,,,,,,Y,,,Y,,,,,,,,,
2019,26510,Liberty Utilities (Granite State Electri,,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,Y,Y
2019,26616,North Slope Borough Power & Light,,AK,Municipal,AK,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,
2019,26751,"National Grid Generation, LLC",,NY,Investor Owned,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,N,N
2019,26765,Pella Cooperative Elec Assn,,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,26894,City of Radium - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,26916,"Ravalli County Elec Coop, Inc",,MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,N,,,Y,,,,,N,
2019,26934,"Red Lake Electric Coop, Inc",,MN,Cooperative,MRO,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,26939,Red River Valley Coop Pwr Assn,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,27000,WAPA-- Western Area Power Administration,,CO,Federal,,,,N,,,N,N,N,Y,N,,,Y,Y,,N,N,Y,Y,,,Y,,N,Y,Y
2019,27026,City of Round Lake - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,
2019,27058,"High West Energy, Inc",,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,27222,City of Ripley - (TN),,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,27238,"Southwest Electric Coop, Inc",,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2019,27269,City of Stanhope - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,N,,,,,,Y,,,,,,
2019,27316,Town of Stowe- (VT),,VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,,Y,,,,,,
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,
2019,27422,Todd-Wadena Electric Coop,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,27545,City of Vermillion - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,27599,Carroll-White REMC,,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,27703,U S Army Corps of Engineers,,MI,Federal,RFC,,,,,Y,,,,,,,,,Y,,N,Y,,,,,,,,N,
2019,28541,Clatskanie Peoples Util Dist,,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,N,,Y,Y,,Y,Y,,Y,Y
2019,28604,Kerrville Public Utility Board,,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,N,N
2019,28802,"Talen Energy Marketing, LLC",,TX,Retail Power Marketer,RFC,,,,,N,,,,,Y,Y,Y,,N,Y,,N,,Y,,,Y,Y,N,N,N
2019,28978,City of San Marcos - (TX),,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2019,28981,City of San Saba - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,N,,,,Y,,
2019,29295,City of Wells - (MN),Y,MN,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,29296,Western Illinois Elec Coop,Y,IL,Cooperative,RFC,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,
2019,29297,Pelican Utility,Y,AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
2019,29304,Southeastern Power Admin,,GA,Federal,SERC,,Y,,,,Y,,,,,,,,,,,N,,Y,,,Y,,,,
2019,29305,City of Madelia - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,
2019,30151,"Tri-State G & T Assn, Inc",,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,Y,Y
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,30518,Electrical Dist No3 Pinal County,,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,,
2019,30856,City of Winnfield - (LA),Y,LA,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,N,
2019,31516,Midvale Irrigation District,Y,WY,Political Subdivision,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,31833,Okefenoke Rural El Member Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,38084,Great Lakes Energy Coop,,MI,Cooperative,MRO,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,
2019,39347,"East Texas Electric Coop, Inc",,TX,Cooperative,SERC,Y,,,,,Y,Y,,,Y,,,Y,Y,,,Y,Y,Y,,,Y,,,,
2019,40036,Westfield Electric Company,,WI,Investor Owned,RFC,,,,,Y,N,,,,,,,,,,,,,,Y,,,,,,
2019,40051,Texas-New Mexico Power Co,,TX,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,Y,Y
2019,40127,Clarke-Washington E M C,,AL,Cooperative,SERC,,,,,,N,,,,,,,,,,,,N,,Y,,,,,,
2019,40165,"Dixie Escalante R E A, Inc",,UT,Cooperative,WECC,,,,,,,N,Y,,,,,,,,Y,,,,Y,,,,,,
2019,40166,"Chickasaw Electric Coop, Inc",,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40167,"Somerset Rural Elec Coop, Inc",,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,40211,"Wabash Valley Power Assn, Inc",,IN,Cooperative,RFC,,,,,Y,Y,,,,,Y,,,Y,,,Y,Y,Y,,,Y,,,Y,Y
2019,40212,Colquitt Electric Membership Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40215,"Cordova Electric Coop, Inc",,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,Y,
2019,40218,"Central Electric Pwr Coop, Inc - (SC)",,SC,Cooperative,SERC,,,,,,Y,,,,,N,,,,,Y,,Y,Y,,,,,,Y,Y
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40220,Adams Electric Cooperative Inc,,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,N
2019,40221,"Bedford Rural Elec Coop, Inc",,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40222,Valley Rural Electric Coop Inc,,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,N,N
2019,40223,Warren Electric Coop Inc,Y,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2019,40224,"Central Electric Coop, Inc - (PA)",,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40228,Rappahannock Electric Coop,,VA,Cooperative,SERC,,,,,,,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y
2019,40229,Old Dominion Electric Coop,,VA,Cooperative,SERC,,,,,Y,Y,,,,,Y,,,,,,Y,Y,Y,,,Y,,,Y,Y
2019,40230,Deseret Generation & Tran Coop,Y,UT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2019,40236,"Forked Deer Electric Coop, Inc",,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40289,Claverack Rural Elec Coop Inc,,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40290,Tri-County Rural Elec Coop Inc (PA),,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40291,"Sullivan County R E C, Inc - (PA)",Y,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40292,REA Energy Coop Inc,,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40293,"Northwestern Rural E C A, Inc - (PA)",,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40299,Sussex Rural Electric Coop Inc,,NJ,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,40300,Nebraska Electric G&T Coop Inc,,NE,Cooperative,MRO,,,Y,,,,N,,,,,,Y,,,,,N,Y,,,,,,,
2019,40301,Central Montana E Pwr Coop Inc,,MT,Cooperative,WECC,,,N,,,,Y,Y,,,,,Y,,,,,,Y,,,Y,,,,
2019,40302,North East Mississippi EPA,,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40303,Monroe County Elec Power Assn,,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40304,Minnesota Valley Coop L&P Assn,,MN,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2019,40307,"Prairie Power, Inc",,IL,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,N,,,,,,
2019,40355,Maricopa County M W C Dist #1,Y,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,Y,,,,,
2019,40357,Electrical Dist No6 Pinal County,Y,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,
2019,40364,City of Courtland,,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40367,Village of Ladd - (IL),Y,IL,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,40369,City of Oxford - (GA),Y,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40382,City of Rockport - (MO),Y,MO,Municipal,SERC,,,,,,,,,,,,,,,,,N,,,Y,N,,,Y,,
2019,40390,City of Buffalo - (IA),Y,IA,Municipal,MRO,,,Y,,,N,,,,,,,,,,,,N,N,Y,,,,,,
2019,40433,City of Enterprise - (UT),Y,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,40435,City of White - (SD),Y,SD,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,40437,Emerald People's Utility Dist,,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,N,,,Y,Y,,,
2019,40438,Columbia River Peoples Ut Dist,,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,,,,,Y,Y
2019,40440,City of Stanton - (ND),Y,ND,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,40441,Town of Murphy - (NC),,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,40456,PUD No 1 of Whatcom County,,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,N,Y,Y,N,,N,,,
2019,40548,Unalakleet Valley Elec Coop,Y,AK,Cooperative,AK,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,,
2019,40575,Utah Associated Mun Power Sys,,UT,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,,,Y,,,,
2019,40576,Intermountain Power Agency,,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,,,,,,,,
2019,40577,"American Mun Power-Ohio, Inc",,OH,Municipal Mktg Authority,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,,Y,,,Y,,,,
2019,40580,Southern Minnesota Mun P Agny,,MN,Political Subdivision,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,N,N
2019,40581,Northern Municipal Power Agency,,MN,Municipal Mktg Authority,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,,,,
2019,40582,Michigan Public Power Agency,,MI,Political Subdivision,RF,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,,
2019,40603,Wyoming Municipal Power Agency,,WY,Municipal Mktg Authority,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2019,40604,Heartland Consumers Power Dist,Y,SD,Political Subdivision,MRO,,,Y,,,,,,,,,,Y,Y,,,Y,N,Y,,,,,,N,N
2019,40606,City of Grand Island - (NE),,NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,Y,Y,,Y,,Y,,
2019,40613,Northern California Power Agny,,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2019,40614,Alabama Municipal Elec Authority,,AL,Municipal Mktg Authority,SERC,,,,,N,Y,,,,,,,,,,Y,Y,,Y,,,,,,,
2019,44372,Oncor Electric Delivery Company LLC,,TX,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,,Y,Y
2019,44388,New England Elec Transm'n Corp,,MA,Transmission,NPCC,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,
2019,49730,American PowerNet,,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2019,49746,The Energy Coop,,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,
2019,49803,Alaska Electric & Energy Coop,,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,N,N
2019,49818,"Alliance Power Company, LLC.",,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2019,49824,Calpine Power Management LLC,,TX,Wholesale Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,,
2019,49826,Mohegan Tribal Utility Authority,,CT,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,,
2019,49848,Massachusetts Bay Trans Authority,,MA,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,,Y,Y
2019,49853,Amigo Energy,,TX,Retail Power Marketer,TRE,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,
2019,49922,U.S. Energy Partners LLC,,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
2019,49952,3000 Energy Corp,,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2019,49956,Merrill Lynch Commodities,,TX,Wholesale Power Marketer,,,,,,,,,,N,Y,Y,Y,N,Y,Y,,,,Y,,,Y,,,,
2019,49986,Southwest Iowa Rural Elec Coop,,IA,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,49987,Harvard Dedicated Energy Limit,,MA,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,
2019,49998,City of Berea Municipal Utility,,KY,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,N,,,
2019,50041,"Stream SPE, LTD",,TX,Retail Power Marketer,,,,,,,,,,,Y,N,,,,,,,,,,,,Y,,,
