Utility Characteristics,,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Short Form,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2019,16613,Sam Houston Electric Coop Inc,A,Bundled,O,TX,Cooperative,MISO,,"117,119.0","1,009,233","70,881","14,754.0","127,504","5,700","28,695.0","328,546",195,.,.,.,"160,568.0","1,465,283","76,776"
2019,16616,"San Isabel Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,,"28,775.2","175,088","21,688","14,413.7","90,237","2,751","12,677.1","159,001",11,.,.,.,"55,866.0","424,326","24,450"
2019,16622,"San Miguel Power Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,,"17,374.1","111,157","11,245","11,810.0","88,581","2,507",171.4,"1,022",61,.,.,.,"29,355.5","200,760","13,813"
2019,16627,San Patricio Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,,"15,788.4","125,907","9,153","5,375.4","44,134","2,433","8,965.9","127,382",38,.,.,.,"30,129.7","297,423","11,624"
2019,16628,City of Sanborn - (IA),A,Bundled,O,IA,Municipal,SWPP,,769.2,"7,091",588,228.1,"1,978",123,"1,561.1","18,074",37,0.0,0,0,"2,558.4","27,143",748
2019,16629,Sand Mountain Electric Coop,A,Bundled,O,AL,Cooperative,TVA,,"42,123.0","366,181","25,570","22,253.0","178,451","5,902","5,668.0","72,809",4,0.0,0,0,"70,044.0","617,441","31,476"
2019,16637,City of Sandersville - (GA),A,Bundled,O,GA,Municipal,SOCO,Y,"3,605.7","26,939","2,239","5,041.2","44,669",564,"4,254.1","56,356",4,.,.,.,"12,901.0","127,964","2,807"
2019,16638,"San Bernard Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,,"53,895.0","418,419","27,910","10,054.4","99,504",997,"14,927.1","182,088",4,.,.,.,"78,876.5","700,011","28,911"
2019,16647,City of Sanger - (TX),A,Bundled,O,TX,Municipal,ERCO,Y,"3,517.4","28,233","2,088","2,890.5","22,826",462,"1,078.8","10,270",1,.,.,.,"7,486.7","61,329","2,551"
2019,16648,City of Santa Clara - (UT),A,Bundled,O,UT,Municipal,PACE,Y,"3,257.0","36,108","2,704",772.0,"9,078",129,.,.,.,.,.,.,"4,029.0","45,186","2,833"
2019,16649,Sangre De Cristo Elec Assn Inc,A,Bundled,O,CO,Cooperative,WACM,,"14,627.0","84,379","11,491","5,591.0","36,411","1,263",.,.,.,.,.,.,"20,218.0","120,790","12,754"
2019,16655,City of Santa Clara - (CA),A,Bundled,O,CA,Municipal,CISO,,"29,736.7","235,435","48,874","18,065.8","109,833","6,379","370,241.2","3,225,664","1,649",130.1,658,1,"418,173.8","3,571,590","56,903"
2019,16667,City of Sargent - (NE),A,Bundled,O,NE,Municipal,SWPP,Y,409.0,"3,077",278,452.0,"3,421",238,0.0,0,0,.,.,.,861.0,"6,498",516
2019,16674,Satilla Rural Elec Member Corporation,A,Bundled,O,GA,Cooperative,SOCO,,"84,902.5","746,215","50,980","15,944.5","131,651","5,111","13,226.7","244,231",28,.,.,.,"114,073.7","1,122,097","56,119"
2019,16679,City of Sauk Centre - (MN),A,Bundled,O,MN,Municipal,MISO,,"1,874.0","19,450","1,910",929.0,"9,202",384,"2,551.0","32,284",72,.,.,.,"5,354.0","60,936","2,366"
2019,16680,Village of Sauk City - (WI),A,Bundled,O,WI,Municipal,MISO,Y,"1,494.0","12,054","1,558","2,079.6","18,434",348,127.0,949,2,.,.,.,"3,700.6","31,437","1,908"
2019,16740,Scenic Rivers Energy Coop,A,Bundled,O,IL,Cooperative,MISO,,30.0,241,13,.,.,.,.,.,.,.,.,.,30.0,241,13
2019,16740,Scenic Rivers Energy Coop,A,Bundled,O,WI,Cooperative,MISO,,"25,657.0","189,234","13,243",224.0,"1,463",176,"4,143.0","36,227",769,.,.,.,"30,024.0","226,924","14,188"
2019,16751,Three Rivers Electric Coop,A,Bundled,O,MO,Cooperative,AECI,,"32,318.0","301,758","21,172","6,301.0","68,403","1,746","2,426.0","32,891",13,.,.,.,"41,045.0","403,052","22,931"
2019,16759,"Sheridan Electric Coop, Inc",A,Bundled,O,MT,Cooperative,SWPP,,"3,273.0","39,239","2,126","9,527.0","64,119",755,804.0,"4,426",799,0.0,0,0,"13,604.0","107,784","3,680"
2019,16759,"Sheridan Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,,272.0,"3,125",172,"4,323.0","29,296",146,75.0,500,105,0.0,0,0,"4,670.0","32,921",423
2019,16765,City of Schulenburg - (TX),A,Bundled,O,TX,Municipal,ERCO,Y,"1,991.0","17,336","1,439",710.0,"6,285",335,"4,088.0","39,964",61,.,.,.,"6,789.0","63,585","1,835"
2019,16778,City of Schuyler - (NE),A,Bundled,O,NE,Municipal,WACM,,"2,880.0","30,931","2,167","1,262.0","13,399",336,"7,596.0","99,743",125,.,.,.,"11,738.0","144,073","2,628"
2019,16780,Borough of Schuylkill Haven - (PA),A,Bundled,O,PA,Municipal,PJM,Y,"3,402.6","24,845","2,651","1,405.5","9,555",325,"1,401.4","10,903",14,.,.,.,"6,209.5","45,303","2,990"
2019,16788,Town of Scotland Neck - (NC),A,Bundled,O,NC,Municipal,CPLE,Y,"1,833.0","12,426","1,202","1,731.0","12,744",187,30.0,210,9,.,.,.,"3,594.0","25,380","1,398"
2019,16805,SEMO Electric Cooperative,A,Bundled,O,MO,Cooperative,AECI,,"18,692.0","177,112","10,560","11,993.0","87,968","5,307","5,152.0","68,813",12,.,.,.,"35,837.0","333,893","15,879"
2019,16829,City of Scottsboro,A,Bundled,O,AL,Municipal,TVA,,"11,248.0","98,274","6,819","14,602.0","140,560","1,521","4,926.0","85,972",7,0.0,0,0,"30,776.0","324,806","8,347"
2019,16830,City of Scottsburg - (IN),A,Bundled,O,IN,Municipal,MISO,,"3,489.0","35,278","2,828","5,238.3","54,567",826,"3,949.0","49,793",7,.,.,.,"12,676.3","139,638","3,661"
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,CA,Retail Power Marketer,CISO,,0.0,0,0,"213,134.2","3,457,457",136,"41,529.6","683,439",31,0.0,0,0,"254,663.8","4,140,896",167
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,,0.0,0,0,"66,619.7","842,378",36,"11,945.3","155,780",6,0.0,0,0,"78,565.0","998,158",42
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,,0.0,0,0,"10,458.6","167,291",16,83.5,"1,029",1,0.0,0,0,"10,542.1","168,320",17
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,,0.0,0,0,"10,818.2","192,832",11,133.4,"2,418",1,0.0,0,0,"10,951.6","195,250",12
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,,0.0,0,0,"182,662.1","4,270,621",175,"13,107.5","285,290",15,0.0,0,0,"195,769.6","4,555,911",190
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,,0.0,0,0,"117,557.1","1,212,254",57,"5,278.9","60,293",6,0.0,0,0,"122,836.0","1,272,547",63
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,,0.0,0,0,"51,988.5","1,037,170",37,489.6,"9,995",2,0.0,0,0,"52,478.1","1,047,165",39
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,,0.0,0,0,"8,888.5","142,000",7,"11,915.6","238,981",2,0.0,0,0,"20,804.1","380,981",9
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,MI,Retail Power Marketer,MISO,,0.0,0,0,"41,920.1","806,127",28,"5,948.1","125,882",7,0.0,0,0,"47,868.2","932,009",35
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,,0.0,0,0,"6,632.1","75,509",12,864.2,"13,535",2,0.0,0,0,"7,496.3","89,044",14
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,,0.0,0,0,"159,496.8","2,041,506",64,"7,093.5","104,922",6,0.0,0,0,"166,590.3","2,146,428",70
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,,0.0,0,0,"116,306.0","1,865,715",187,"9,332.3","258,893",5,0.0,0,0,"125,638.3","2,124,608",192
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,,0.0,0,0,"158,453.0","3,384,720",107,"21,300.9","515,716",11,0.0,0,0,"179,753.9","3,900,436",118
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,OR,Retail Power Marketer,PACW,,0.0,0,0,"6,536.2","113,597",4,0.0,0,0,0.0,0,0,"6,536.2","113,597",4
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,OR,Retail Power Marketer,PGE,,0.0,0,0,"44,214.2","1,134,852",28,"11,262.6","255,356",4,0.0,0,0,"55,476.8","1,390,208",32
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,,0.0,0,0,"151,956.5","3,322,671",86,"17,198.1","442,207",12,0.0,0,0,"169,154.6","3,764,878",98
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,,0.0,0,0,"16,982.4","208,544",12,74.0,820,1,0.0,0,0,"17,056.4","209,364",13
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,VA,Retail Power Marketer,PJM,,0.0,0,0,"11,170.8","217,604",9,"1,188.9","25,714",1,0.0,0,0,"12,359.7","243,318",10
2019,16840,"Calpine Energy Solutions, LLC",B,Energy,O,WA,Retail Power Marketer,PSEI,,0.0,0,0,313.3,"8,760",1,0.0,0,0,0.0,0,0,313.3,"8,760",1
2019,16840,"Calpine Energy Solutions, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,,0.0,0,0,"514,189.6","9,574,055",108,"20,980.3","335,791",17,0.0,0,0,"535,169.9","9,909,846",125
2019,16845,Village of Shickley - (NE),A,Bundled,O,NE,Municipal,SWPP,Y,253.2,"2,057",185,161.0,"1,454",63,0.0,0,0,0.0,0,0,414.2,"3,511",248
2019,16851,SE-MA-NO Electric Coop,A,Bundled,O,MO,Cooperative,AECI,,"8,046.7","85,059","5,829","1,191.9","13,321",351,804.0,"10,785",4,0.0,0,0,"10,042.6","109,165","6,184"
2019,16852,City of Seaford- (DE),A,Bundled,O,DE,Municipal,PJM,,"4,428.9","34,717","3,147","2,430.5","17,945",704,"6,097.1","54,275",78,.,.,.,"12,956.5","106,937","3,929"
2019,16853,Borough of St Clair - (PA),A,Bundled,O,PA,Municipal,PJM,Y,"2,055.7","10,908","1,765","1,514.4","9,041",70,0.0,0,0,.,.,.,"3,570.1","19,949","1,835"
2019,16854,"Heartland Rural Elec Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,,"16,331.4","112,793","9,424","5,272.4","39,898","1,785","2,492.4","33,094",3,.,.,.,"24,096.2","185,785","11,212"
2019,16865,Sawnee Electric Membership Corporation,A,Bundled,O,GA,Cooperative,SOCO,,"252,169.5","2,428,883","164,076","97,055.2","1,000,683","18,890","16,182.1","227,019",87,0.0,0,0,"365,406.8","3,656,585","183,053"
2019,16868,City of Seattle - (WA),A,Bundled,O,WA,Municipal,SCL,,"349,891.0","3,078,153","419,601","479,802.0","4,925,242","50,574","82,413.0","986,372",202,"8,808.0","93,025",3,"920,914.0","9,082,792","470,380"
2019,16873,City of Sebewaing - (MI),A,Bundled,O,MI,Municipal,MISO,Y,862.0,"7,407","1,081",389.8,"3,206",193,"2,903.6","30,710",8,.,.,.,"4,155.4","41,323","1,282"
2019,16876,City of Savonburg - (KS),A,Bundled,O,KS,Municipal,SWPP,Y,40.0,495,53,17.0,20,4,.,.,.,.,.,.,57.0,515,57
2019,16900,City of Seguin - (TX),A,Bundled,O,TX,Municipal,ERCO,,"9,540.0","89,803","7,123","10,806.0","105,807","1,409","10,000.0","125,194",13,.,.,.,"30,346.0","320,804","8,545"
2019,16914,Town of Selma - (NC),A,Bundled,O,NC,Municipal,CPLE,Y,"3,568.0","28,796","2,316","3,269.0","37,710",512,.,.,.,.,.,.,"6,837.0","66,506","2,828"
2019,16920,Sedgwick County El Coop Assn Inc,A,Bundled,O,KS,Cooperative,SWPP,,"12,125.4","91,101","5,836","4,948.1","49,481",979,340.1,"1,756",138,.,.,.,"17,413.6","142,338","6,953"
2019,16921,City of Seneca - (SC),A,Bundled,O,SC,Municipal,DUK,,"7,758.1","63,528","6,498","8,263.5","68,863","1,125",470.1,"4,652",6,.,.,.,"16,491.7","137,043","7,629"
2019,16922,City of Seneca - (KS),A,Bundled,O,KS,Municipal,SWPP,,775.0,"10,217",995,390.0,"5,690",215,"1,322.0","16,832",61,.,.,.,"2,487.0","32,739","1,271"
2019,16930,Sequachee Valley Electric Coop,A,Bundled,O,TN,Cooperative,TVA,,"49,756.0","433,431","30,160","30,697.0","276,869","5,636","8,217.0","109,509",7,0.0,0,0,"88,670.0","819,809","35,803"
2019,16932,City of Sergeant Bluff - (IA),A,Bundled,O,IA,Municipal,MISO,,"1,878.7","18,093","1,812","1,388.3","15,084",187,.,.,.,.,.,.,"3,267.0","33,177","1,999"
2019,16949,Sevier County Electric System,A,Bundled,O,TN,Municipal,TVA,,"51,350.0","500,711","35,082","98,728.0","935,664","20,777","3,605.0","56,853",6,0.0,0,0,"153,683.0","1,493,228","55,865"
2019,16951,Seville Board of Public Affairs,A,Bundled,O,OH,Municipal,PJM,Y,"2,146.0","15,811","1,674",300.0,"2,613",182,"5,437.0","67,768",86,.,.,.,"7,883.0","86,192","1,942"
2019,16953,City of Seward - (NE),A,Bundled,O,NE,Municipal,SWPP,,"3,509.0","30,551","2,853","3,658.0","34,025",573,"2,435.0","30,533",6,.,.,.,"9,602.0","95,109","3,432"
2019,16959,City of Seymour - (MO),A,Bundled,O,MO,Municipal,AECI,Y,876.0,"9,593",663,658.3,"8,492",158,529.3,"4,952",8,0.0,0,0,"2,063.6","23,037",829
2019,16961,City of Seymour - (TX),A,Bundled,O,TX,Municipal,ERCO,Y,"1,700.6","12,687","1,210","1,716.8","12,928",376,0.0,0,0,0.0,0,0,"3,417.4","25,615","1,586"
2019,16971,Shakopee Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,,"17,167.0","134,450","16,014","1,436.0","10,933","1,212","29,572.0","299,767",572,0.0,0,0,"48,175.0","445,150","17,798"
2019,16988,City of Sharon Springs - (KS),A,Bundled,O,KS,Municipal,SWPP,Y,435.0,"3,139",435,453.0,"2,947",111,172.0,"1,216",14,.,.,.,"1,060.0","7,302",560
2019,16992,City of Stanton - (IA),A,Bundled,O,IA,Municipal,MISO,Y,478.0,"5,609",309,182.0,"2,268",53,0.0,0,0,.,.,.,660.0,"7,877",362
2019,17004,Town of Sharpsburg - (NC),A,Bundled,O,NC,Municipal,CPLE,Y,"1,566.0","13,038","1,043",440.0,"3,872",120,.,.,.,.,.,.,"2,006.0","16,910","1,163"
2019,17011,Shawano Municipal Utilities,A,Bundled,O,WI,Municipal,MISO,,"3,354.0","31,193","4,233","1,737.0","13,336","1,303","17,399.0","242,226",185,.,.,.,"22,490.0","286,755","5,721"
2019,17028,City of Sheboygan Falls - (WI),A,Bundled,O,WI,Municipal,MISO,,"2,986.0","31,631","4,197",900.0,"8,832",423,"11,280.0","136,856",56,.,.,.,"15,166.0","177,319","4,676"
2019,17033,Sheffield Utilities,A,Bundled,O,AL,Municipal,TVA,,"26,117.0","235,297","15,311","16,925.0","130,599","3,645","18,521.0","367,373",9,0.0,0,0,"61,563.0","733,269","18,965"
2019,17035,City of Shelbina - (MO),A,Bundled,O,MO,Municipal,AECI,Y,"1,144.7","8,820",773,759.8,"7,063",212,"1,282.8","16,135",1,.,.,.,"3,187.3","32,018",986
2019,17037,City of Shelby - (NC),A,Bundled,O,NC,Municipal,DUK,,"8,379.0","74,553","6,292","11,580.0","114,880","2,045",119.0,"1,238",3,.,.,.,"20,078.0","190,671","8,340"
2019,17038,RushShelby Energy,A,Bundled,O,IN,Cooperative,MISO,,"29,263.0","210,482","14,398","5,776.0","46,770",241,"10,777.0","142,640",10,.,.,.,"45,816.0","399,892","14,649"
2019,17040,"Shelby Electric Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,,"21,233.8","126,217","9,691","3,821.3","32,057",158,"9,119.5","91,460",21,0.0,0,0,"34,174.6","249,734","9,870"
2019,17043,City of Shelby - (OH),A,Bundled,O,OH,Municipal,PJM,,"5,544.0","45,502","4,844","2,495.0","20,094",191,"3,211.0","28,626",25,.,.,.,"11,250.0","94,222","5,060"
2019,17044,"Shelby Energy Co-op, Inc",A,Bundled,O,KY,Cooperative,PJM,,"26,706.0","243,803","16,150","7,846.0","89,400",549,"10,743.0","164,702",10,.,.,.,"45,295.0","497,905","16,709"
2019,17045,City of Sharon- (ND),A,Bundled,O,ND,Municipal,MISO,Y,70.8,829,60,23.6,278,20,.,.,.,.,.,.,94.4,"1,107",80
2019,17046,City of Shelby - (IA),A,Bundled,O,IA,Municipal,SWPP,Y,351.0,"3,408",273,85.0,793,50,147.0,"2,497",10,.,.,.,583.0,"6,698",333
2019,17047,City of Shelbyville - (TN),A,Bundled,O,TN,Municipal,TVA,,"12,631.0","120,907","8,749","13,914.0","132,667","1,699","7,383.0","113,619",7,0.0,0,0,"33,928.0","367,193","10,455"
2019,17066,Shenandoah Valley Elec Coop,A,Bundled,O,VA,Cooperative,PJM,,"138,299.8","1,169,589","80,398","55,772.9","509,389","15,064","60,000.8","750,584",93,0.0,0,0,"254,073.5","2,429,562","95,555"
2019,17074,City of Shelly - (MN),A,Bundled,O,MN,Municipal,MISO,Y,163.5,"1,813",108,62.7,691,31,0.0,0,0,.,.,.,226.2,"2,504",139
2019,17079,Village of Sherburne - (NY),A,Bundled,O,NY,Municipal,NYIS,Y,"1,845.0","33,446","1,847","1,266.0","20,741",540,612.0,"25,332",1,.,.,.,"3,723.0","79,519","2,388"
2019,17085,City of Sherrill - (NY),A,Bundled,O,NY,Municipal,NYIS,Y,"1,449.0","24,863","1,730",165.0,"2,970",118,"1,386.0","26,793",28,.,.,.,"3,000.0","54,626","1,876"
2019,17098,Village of Shiloh - (OH),A,Bundled,O,OH,Municipal,PJM,Y,203.0,"1,815",216,52.0,392,50,326.0,"1,877",9,.,.,.,581.0,"4,084",275
2019,17101,City of Shiner - (TX),A,Bundled,O,TX,Municipal,ERCO,Y,"1,486.0","14,816","1,179",901.0,"8,859",190,"1,845.0","17,951",2,.,.,.,"4,232.0","41,626","1,371"
2019,17127,Town of Shrewsbury - (MA),A,Bundled,O,MA,Municipal,ISNE,,"15,941.0","132,369","14,663","5,401.0","44,992","1,541","10,899.0","102,011",122,.,.,.,"32,241.0","279,372","16,326"
2019,17130,City of Shullsburg - (WI),A,Bundled,O,WI,Municipal,MISO,Y,609.0,"5,093",605,188.0,"1,567",132,473.0,"4,379",14,.,.,.,"1,270.0","11,039",751
2019,17141,City of Sibley - (IA),A,Bundled,O,IA,Municipal,MISO,,"1,380.0","15,643","1,280","1,226.0","13,395",289,303.0,"4,643",1,.,.,.,"2,909.0","33,681","1,570"
2019,17149,City of Sidney - (NE),A,Bundled,O,NE,Municipal,WACM,,"3,358.0","25,641","4,174","1,793.0","13,632",707,"3,976.0","33,350",66,.,.,.,"9,127.0","72,623","4,947"
2019,17166,Sierra Pacific Power Co,A,Bundled,O,NV,Investor Owned,NEVP,,"275,553.7","2,490,877","304,413","257,624.5","2,988,457","47,841","193,765.1","3,716,418",112,.,.,.,"726,943.3","9,195,752","352,366"
2019,17166,Sierra Pacific Power Co,C,Delivery,O,NV,Investor Owned,NEVP,,.,.,.,"1,559.0","115,163",15,"2,196.1","1,597,969",6,.,.,.,"3,755.1","1,713,132",21
2019,17177,City of Sikeston - (MO),A,Bundled,O,MO,Municipal,SPA,,"10,231.0","131,325","7,068","10,990.0","134,816","1,575","5,724.0","99,291",15,0.0,0,0,"26,945.0","365,432","8,658"
2019,17184,City of Siloam Springs - (AR),A,Bundled,O,AR,Municipal,SWPP,,"7,639.0","72,432","6,942","2,403.0","20,644",863,"12,324.0","172,494",215,.,.,.,"22,366.0","265,570","8,020"
2019,17186,Village of Silver Springs - (NY),A,Bundled,O,NY,Municipal,NYIS,Y,232.0,"3,256",413,23.0,339,56,195.0,"3,303",17,.,.,.,450.0,"6,898",486
2019,17252,Singing River Elec Cooperative,A,Bundled,O,AL,Cooperative,SOCO,,510.3,"4,526",321,62.4,576,15,.,.,.,.,.,.,572.7,"5,102",336
2019,17252,Singing River Elec Cooperative,A,Bundled,O,MS,Cooperative,MISO,,"106,717.9","968,094","65,345","36,481.4","339,809","9,084","6,921.2","86,351",14,.,.,.,"150,120.5","1,394,254","74,443"
2019,17260,North West Rural Electric Coop,A,Bundled,O,IA,Cooperative,SWPP,,"24,625.0","274,954","9,184","29,230.3","413,479",868,567.9,"6,395",64,.,.,.,"54,423.2","694,828","10,116"
2019,17261,Slope Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,,"5,403.0","49,662","3,159","2,877.0","19,946",556,"25,094.0","343,832",297,.,.,.,"33,374.0","413,440","4,012"
2019,17264,City of Sioux Center,A,Bundled,O,IA,Municipal,MISO,,"2,691.5","28,591","2,276","1,079.8","11,601",468,"6,542.5","83,887",69,.,.,.,"10,313.8","124,079","2,813"
2019,17265,City of Sioux Falls - (SD),A,Bundled,O,SD,Municipal,MISO,,"1,314.0","9,774","1,957","7,431.0","73,895",962,.,.,.,.,.,.,"8,745.0","83,669","2,919"
2019,17267,Sioux Valley SW Elec Coop,A,Bundled,O,MN,Cooperative,SWPP,,"9,614.8","87,230","3,362",966.3,"7,803",381,"3,805.2","43,836",104,.,.,.,"14,386.3","138,869","3,847"
2019,17267,Sioux Valley SW Elec Coop,A,Bundled,O,SD,Cooperative,SWPP,,"35,810.2","323,002","19,610","5,636.4","42,499","2,091","27,719.3","344,915",478,.,.,.,"69,165.9","710,416","22,179"
2019,17271,City & Borough of Sitka - (AK),A,Bundled,O,AK,Municipal,NA,,"7,352.0","39,570","3,798","6,795.0","39,711","1,992","3,234.0","24,404",29,.,.,.,"17,381.0","103,685","5,819"
2019,17279,PUD No 1 of Skamania Co,A,Bundled,O,WA,Political Subdivision,BPAT,,"8,171.1","80,090","5,677","2,602.2","30,146",642,"1,318.4","16,851",4,0.0,0,.,"12,091.7","127,087","6,323"
2019,17280,Village of Skaneateles - (NY),A,Bundled,O,NY,Municipal,NYIS,Y,641.4,"15,328","1,286",419.7,"11,937",307,168.7,"6,233",38,.,.,.,"1,229.8","33,498","1,631"
2019,17286,City of Skiatook - (OK),A,Bundled,O,OK,Municipal,SWPP,Y,"4,088.7","38,955","3,345","2,796.9","26,798",552,287.9,"3,051",5,.,.,.,"7,173.5","68,804","3,902"
2019,17290,Slash Pine Elec Member Corp,A,Bundled,O,GA,Cooperative,SOCO,,"13,714.3","109,246","8,165","2,869.8","24,856",816,"4,586.3","48,601",12,.,.,.,"21,170.4","182,703","8,993"
2019,17312,City of Slater - (MO),A,Bundled,O,MO,Municipal,SWPP,Y,"1,182.2","8,723",850,522.4,"3,651",154,816.7,"6,971",6,.,.,.,"2,521.3","19,345","1,010"
2019,17320,Sleepy Eye Public Utility Comm,A,Bundled,O,MN,Municipal,MISO,,"1,579.0","13,959","1,596","1,529.0","14,627",361,"1,617.0","16,953",14,.,.,.,"4,725.0","45,539","1,971"
2019,17324,Slinger Utilities,A,Bundled,O,WI,Municipal,MISO,,"1,992.9","17,562","2,172","2,393.4","22,277",375,0.0,0,0,0.0,0,0,"4,386.3","39,839","2,547"
2019,17337,Borough of Smethport - (PA),A,Bundled,O,PA,Municipal,PJM,Y,740.0,"5,287",844,799.0,"7,527",182,6.1,32,1,.,.,.,"1,545.1","12,846","1,027"
2019,17451,Town of Smithfield - (NC),A,Bundled,O,NC,Municipal,CPLE,,"4,742.0","43,034","3,498","10,223.0","109,537","1,094","1,570.0","16,231",6,.,.,.,"16,535.0","168,802","4,598"
2019,17452,City of Smithville - (TN),A,Bundled,O,TN,Municipal,TVA,,"2,692.0","23,977","2,160","5,596.0","50,073",621,"3,025.0","53,245",3,0.0,0,0,"11,313.0","127,295","2,784"
2019,17453,City of Smithville - (TX),A,Bundled,O,TX,Municipal,ERCO,Y,"4,745.0","23,091","1,873",214.0,"15,208",348,0.0,.,.,0.0,.,.,"4,959.0","38,299","2,221"
2019,17457,Town of Smyrna - (DE),A,Bundled,O,DE,Municipal,PJM,,"7,058.9","50,647","5,138","1,158.0","8,641",515,"4,954.3","51,174",116,.,.,.,"13,171.2","110,462","5,769"
2019,17470,PUD 1 of Snohomish County,A,Bundled,O,WA,Political Subdivision,BPAT,,"366,803.0","3,603,989","322,248","211,940.0","2,395,226","32,649","36,612.0","527,235",81,0.0,0,0,"615,355.0","6,526,450","354,978"
2019,17492,"Socorro Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,,"10,657.0","68,094","10,238","10,197.0","75,036","2,502","4,088.0","36,316",51,.,.,.,"24,942.0","179,446","12,791"
2019,17493,City of Soda Springs - (ID),A,Bundled,O,ID,Municipal,PACE,Y,"1,536.0","16,640","1,560",736.0,"5,440",333,928.0,"9,920",2,.,.,.,"3,200.0","32,000","1,895"
2019,17497,City of Snyder - (NE),A,Bundled,O,NE,Municipal,SWPP,Y,208.2,"2,112",153,92.6,966,48,421.0,"4,757",9,.,.,.,721.8,"7,835",210
2019,17512,Village of Solvay - (NY),A,Bundled,O,NY,Municipal,NYIS,,"3,657.9","63,924","4,688","2,109.1","35,285",478,"20,981.3","457,067",16,.,.,.,"26,748.3","556,276","5,182"
2019,17534,"South Alabama Elec Coop, Inc",A,Bundled,O,AL,Cooperative,AEC,,"29,607.0","224,301","15,923","3,178.0","26,668",755,"9,658.0","105,373",5,.,.,.,"42,443.0","356,342","16,683"
2019,17539,"Dominion Energy South Carolina, Inc",A,Bundled,O,SC,Investor Owned,SCEG,,"1,180,691.0","8,253,672","640,443","879,377.0","7,971,206","102,554","392,996.0","5,759,062",783,0.0,0,0,"2,453,064.0","21,983,940","743,780"
2019,17540,"South Central Ark El Coop, Inc",A,Bundled,O,AR,Cooperative,MISO,,"13,062.0","109,055","8,975","3,784.0","30,220","1,209","7,069.0","106,679",14,.,.,.,"23,915.0","245,954","10,198"
