,Year,Month,Event date and time,Restoration date and time,Duration,Utility/Power Pool,NERC Region,Area Affected,Type of Disturbance,Loss (megawatts),Number of Customers Affected,Unnamed: 12
,,,,,,,,,of the Bulk Electric System.-,,
2020,8,08/23/2020 10:30 AM,.,.,". Hours, . Minutes",Southwestern Public Service,TRE,"Texas panhandle, SE NM",Severe Weather,Unknown,Unknown
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,8,08/27/2020 1:15 AM,.,.,". Hours, . Minutes",Entergy Corp,TRE,Texas: Louisiana:,Weather,Unknown,615992
,,,,,,,,"Louisiana: Calcasieu Parish,",,,
,,,,,,,,"Beauregard Parish, Iberia",,,
,,,,,,,,"Parish, Acadia Parish,",Loss of electric service to,,
,,,,,,,,"Evangeline Parish, Rapides","more than 50,000 customers",,
,,,,,,,,"Parish, St. Landry Parish,",for 1 hour or more.-Severe,,
2020,8,08/27/2020 3:14 AM,.,.,". Hours, . Minutes",Cleco Power LLC,SERC,Vernon Parish;,Weather,Unknown,Unknown
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,8,08/27/2020 5:00 AM,09/03/2020 12:00 PM,"175 Hours, 0 Minutes",,Louisiana Generating LLC,SERC,Louisiana:,Weather,200,50000
,,,,,,,,,Complete operational failure,,
,,,,,,,,,or shut-down of the,,
,,,,,,,,,transmission and/or,,
,,,,,,,,,distribution of electrical,,
2020,8,08/27/2020 7:00 AM,08/30/2020 7:00 PM,"84 Hours, 0 Minutes",,City of Alexandria,SERC,Louisiana: Rapides Parish;,system.-Severe Weather,48,Unknown
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,American Electric Power - (SPP Reliability,,,for 1 hour or more.-Severe,,
2020,8,08/27/2020 7:40 AM,08/31/2020 3:33 AM,"91 Hours, 53 Minutes",,Region),SERC,Louisiana: Texas:,Weather,Unknown,47927
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,8,08/27/2020 7:40 AM,08/31/2020 7:40 AM,"96 Hours, 0 Minutes",,"Southwest Power Pool, Inc.",SERC,Louisiana: Texas:,Weather,Unknown,130000
,,,,,,,,,Firm load shedding of 100,,
,,,,,,,,,Megawatts or more,,
,,,,,,,,,implemented under,,
,,,,,,,,,emergency operational policy.-,,
2020,8,08/27/2020 12:02 PM,08/27/2020 10:54 PM,"10 Hours, 52 Minutes",,MISO,TRE,Texas:,Severe Weather,573,Unknown
,,,,,,,,,Firm load shedding of 100,,
,,,,,,,,,Megawatts or more,,
,,,,,,,,,implemented under,,
,,,,,,,,,emergency operational policy.-,,
2020,8,08/27/2020 12:06 PM,.,.,". Hours, . Minutes",Entergy Transmission Control Center - North,TRE,Texas:,Severe Weather,350,Unknown
,,,,,,,,,Firm load shedding of 100,,
,,,,,,,,,Megawatts or more,,
,,,,,,,,,implemented under,,
,,,,,,,,,emergency operational policy.-,,
2020,8,08/27/2020 12:06 PM,08/27/2020 10:49 PM,"10 Hours, 43 Minutes",,Entergy - Transmission Operations Engineering,TRE,Texas:,Severe Weather,581,Unknown
,,,,,,,,,Public appeal to reduce the,,
,,,,,,,,,use of electricity for purposes,,
,,,,,,,,,of maintaining the continuity,,
,,,,,,,,,of the Bulk Electric System.-,,
2020,8,08/27/2020 12:44 PM,08/27/2020 11:00 PM,"10 Hours, 16 Minutes",,"Entergy Services, Inc.",TRE,Texas:,Severe Weather,Unknown,Unknown
,,,,,,,,,Firm load shedding of 100,,
,,,,,,,,,Megawatts or more,,
,,,,,,,,,implemented under,,
,,,,,,,,"Texas: Montgomery County,",emergency operational policy.-,,
2020,8,08/27/2020 1:24 PM,.,.,". Hours, . Minutes",Entergy Transmission Control Center - South,TRE,Liberty County;,Severe Weather,208,Unknown
,,,,,,,,,Loss of electric service to,,
,,,,,,,,Connecticut: Massachusetts:,"more than 50,000 customers",,
,,,,,,,,New Hampshire: Maine:,for 1 hour or more.-Severe,,
2020,8,08/27/2020 5:11 PM,08/28/2020 10:00 AM,"16 Hours, 49 Minutes",,ISO New England,NPCC,Rhode Island: Vermont:,Weather,100,60687
,,,,,,,,,"Total generation loss, within",,
,,,,,,,,,one minute of: greater than or,,
,,,,,,,,,"equal to 2,000 Megawatts in",,
,,,,,,,,,the Eastern or Western,,
,,,,,,,,,Interconnection or greater,,
,,,,,,,,,"than or equal to 1,400",,
,,,,,,,,,Megawatts in the ERCOT,,
,,,,,,,,,Interconnection.-Severe,,
2020,8,08/28/2020 4:27 PM,08/28/2020 7:26 PM,"2 Hours, 59 Minutes",,Bonneville Power Administration,WECC,Washington: Oregon:,Weather,0,0
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,9,09/03/2020 1:46 PM,09/03/2020 10:47 PM,,"9 Hours, 1 Minutes",Snohomish County PUD No 1,WECC,Washington:,Transmission Interruption,Unknown,Unknown
,,,,,,,,,Public appeal to reduce the,,
,,,,,,,,,use of electricity for purposes,,
,,,,,,,,,of maintaining the continuity,,
,,,,,,,,,of the Bulk Electric System.-,,
2020,9,09/05/2020 5:20 PM,09/05/2020 8:37 PM,"3 Hours, 17 Minutes",,California ISO,WECC,California:,Severe Weather,986,Unknown
,,,,,,,,,Firm load shedding of 100,,
,,,,,,,,,Megawatts or more,,
,,,,,,,,,implemented under,,
,,,,,,,,,emergency operational policy.-,,
2020,9,09/05/2020 5:25 PM,09/05/2020 8:55 PM,"3 Hours, 30 Minutes",,Imperial Irrigation District,WECC,California: Imperial County;,Severe Weather,100,20000
,,,,,,,,,Public appeal to reduce the,,
,,,,,,,,,use of electricity for purposes,,
,,,,,,,,,of maintaining the continuity,,
,,,,,,,,,of the Bulk Electric System.-,,
2020,9,09/06/2020 4:00 PM,09/06/2020 9:00 PM,,"5 Hours, 0 Minutes",NV Energy,WECC,Nevada:,Severe Weather,8180,1400000
,,,,,,,,,Public appeal to reduce the,,
,,,,,,,,,use of electricity for purposes,,
,,,,,,,,,of maintaining the continuity,,
,,,,,,,,,of the Bulk Electric System.-,,
2020,9,09/06/2020 4:30 PM,09/06/2020 9:05 PM,"4 Hours, 35 Minutes",,California ISO,WECC,California:,System Operations,1071,Unknown
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,California: Los Angeles,for 1 hour or more.-Severe,,
2020,9,09/06/2020 5:00 PM,09/07/2020 3:00 AM,"10 Hours, 0 Minutes",,Los Angeles Department of Water & Power,WECC,County;,Weather,Unknown,72000
,,,,,,,,,"Total generation loss, within",,
,,,,,,,,,one minute of: greater than or,,
,,,,,,,,,"equal to 2,000 Megawatts in",,
,,,,,,,,,the Eastern or Western,,
,,,,,,,,,Interconnection or greater,,
,,,,,,,,,"than or equal to 1,400",,
,,,,,,,,,Megawatts in the ERCOT,,
,,,,,,,,Washington: Oregon:,Interconnection.-System,,
2020,9,09/06/2020 5:36 PM,09/06/2020 7:27 PM,"1 Hours, 51 Minutes",,Bonneville Power Administration,WECC,California:,Operations,0,0
,,,,,,,,,Complete operational failure,,
,,,,,,,,,or shut-down of the,,
,,,,,,,,,transmission and/or,,
,,,,,,,,,distribution of electrical,,
2020,9,09/07/2020 9:13 AM,09/08/2020 6:00 AM,"20 Hours, 47 Minutes",,Public Utility District No 1 of Okanogan County,WECC,Washington:,system.-Natural Disaster,80,21000
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,"Washington: Kitsap County,",for 1 hour or more.-Severe,,
2020,9,09/07/2020 6:00 PM,09/08/2020 6:00 PM,"24 Hours, 0 Minutes",,Puget Sound Energy,WECC,"King County, Pierce County;",Weather,Unknown,71500
,,,,,,,,"Oregon: Multnomah County,",,,
,,,,,,,,"Washington County,",Loss of electric service to,,
,,,,,,,,"Clackamas County, Marion","more than 50,000 customers",,
,,,,,,,,"County, Yamhill County, Polk",for 1 hour or more.-Severe,,
2020,9,09/07/2020 7:05 PM,09/08/2020 10:00 PM,"26 Hours, 55 Minutes",,Portland General Electric Co,WECC,County;,Weather,2859,103000
"Table B.2 Major Disturbances and Unusual Occurrences, 2020",,,,,,,,,,,
,,,,,,,,,,Number of,
Restoration Date and,,,,,,,NERC,,,Customers,
Year,Month,Event Date and Time,Time,,Duration,Utility/Power Pool,Region,Area Affected,Type of Disturbance,Loss (megawatts),Affected
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-,,
2020,9,09/07/2020 10:40 PM,09/09/2020 5:24 PM,"42 Hours, 44 Minutes",,Pacific Gas & Electric Co,WECC,California:,Transmission Interruption,610,172000
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-Natural,,
2020,9,09/09/2020 11:22 AM,09/09/2020 1:04 PM,"1 Hours, 42 Minutes",,Idaho Power Company,WECC,Idaho:,Disaster,0,0
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
,,,,,,,,Alabama: Florida: Georgia:,Weather/Transmission,,
2020,9,09/15/2020 10:00 PM,09/20/2020 3:00 PM,"113 Hours, 0 Minutes",,Southern Company,SERC,Mississippi:,Interruption,236,34096
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,9,09/16/2020 3:00 AM,09/21/2020 8:00 AM,"125 Hours, 0 Minutes",,PowerSouth Energy Cooperative,SERC,Alabama: Baldwin County;,Weather,0,77600
,,,,,,,,,Electrical System Separation,,
,,,,,,,,,(Islanding) where part or parts,,
,,,,,,,,,of power grid remain(s),,
,,,,,,,,,operational in an otherwise,,
,,,,,,,,,blacked out area or within the,,
,,,,,,,,,partial failure of an integrated,,
,,,,,,,,,electrical system.-System,,
2020,9,09/22/2020 10:02 AM,09/22/2020 12:58 PM,"2 Hours, 56 Minutes",,Pacific Gas & Electric Co,WECC,California:,Operations,8,4350
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Natural,,
2020,9,09/27/2020 6:27 PM,09/28/2020 3:17 PM,"20 Hours, 50 Minutes",,Pacific Gas & Electric Co,WECC,California:,Disaster,337,102267
,,,,,,,,,Loss of electric service to,,
,,,,,,,,Connecticut: Maine: Rhode,"more than 50,000 customers",,
,,,,,,,,Island: Massachusetts: New,for 1 hour or more.-Severe,,
2020,9,09/30/2020 5:55 AM,09/30/2020 11:30 PM,"17 Hours, 35 Minutes",,ISO New England,NPCC,Hampshire: Vermont:,Weather,Unknown,155000
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/07/2020 1:45 PM,10/07/2020 1:59 PM,"0 Hours, 14 Minutes",,Entergy - Transmission Operations Engineering,SERC,Louisiana: Orleans Parish;,Transmission Interruption,183,39089
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,Niagara Mohawk Power Corporation (dba National,,,for 1 hour or more.-Severe,,
2020,10,10/07/2020 4:00 PM,.,.,". Hours, . Minutes",Grid),NPCC,New York: Onondaga County;,Weather,Unknown,7500
,,,,,,,,,Loss of electric service to,,
,,,,,,,,Connecticut: Massachusetts:,"more than 50,000 customers",,
,,,,,,,,Maine: New Hampshire:,for 1 hour or more.-Severe,,
2020,10,10/07/2020 6:50 PM,10/09/2020 3:00 PM,"44 Hours, 10 Minutes",,ISO New England,NPCC,Rhode Island: Vermont:,Weather,Unknown,186600
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/09/2020 10:44 AM,10/09/2020 10:25 PM,"11 Hours, 41 Minutes",,Public Service Company of Colorado,WECC,Colorado:,Transmission Interruption,0,0
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,Louisiana: Texas: Arkansas:,for 1 hour or more.-Severe,,
2020,10,10/09/2020 5:30 PM,10/10/2020 6:00 PM,"24 Hours, 30 Minutes",,Entergy Corp,SERC,Mississippi:,Weather,Unknown,477966
,,,,,,,,"Louisiana: Acadia Parish,",,,
,,,,,,,,"Beauregard Parish, Calcasieu",,,
,,,,,,,,"Parish, Evangeline Parish,",,,
,,,,,,,,"Iberia Parish, Rapides Parish,",,,
,,,,,,,,"Vernon Parish, Avoyelles",,,
,,,,,,,,"Parish, Grant Parish,",Loss of electric service to,,
,,,,,,,,"Natchitoches Parish, St.","more than 50,000 customers",,
,,,,,,,,"Landry Parish, St. Mary",for 1 hour or more.-Severe,,
2020,10,10/09/2020 7:50 PM,10/11/2020 3:09 PM,"43 Hours, 19 Minutes",,Cleco Power LLC,SERC,"Parish, St. Tammany Parish;",Weather,Unknown,132200
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,10,10/09/2020 8:00 PM,10/10/2020 6:00 AM,"10 Hours, 0 Minutes",,Lafayette Public Power Auth,SERC,Louisiana: Lafayette Parish;,Weather,Unknown,50000
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,10,10/09/2020 8:00 PM,10/15/2020 7:00 AM,"131 Hours, 0 Minutes",,Louisiana Generating LLC,SERC,Louisiana:,Weather,200,50000
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/10/2020 11:10 PM,10/10/2020 11:15 PM,,"0 Hours, 5 Minutes",Bonneville Power Administration,WECC,Washington: Oregon:,Transmission Interruption,0,0
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/12/2020 4:06 AM,10/12/2020 4:07 AM,,"0 Hours, 1 Minutes",Duke Energy Florida,FRCC,Florida: Polk County;,Transmission Interruption,0,0
,,,,,,,,Washington: Whatcom,,,
,,,,,,,,"County, King County, Pierce",Loss of electric service to,,
,,,,,,,,"County, Thurston County,","more than 50,000 customers",,
,,,,,,,,"Kittitas County, Kitsap",for 1 hour or more.-Severe,,
2020,10,10/13/2020 1:14 PM,10/14/2020 2:00 PM,"24 Hours, 46 Minutes",,Puget Sound Energy,WECC,County;,Weather,Unknown,76000
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/14/2020 6:26 PM,10/15/2020 1:11 PM,"18 Hours, 45 Minutes",,American Electric Power - Texas,TRE,Texas: Pecos County;,Transmission Interruption,18,Unknown
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/20/2020 6:48 PM,10/20/2020 6:49 PM,,"0 Hours, 1 Minutes",GridLiance Holdco NCR11783,SERC,Illinois: Massac County;,Transmission Interruption,0,0
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/23/2020 3:42 PM,10/23/2020 11:11 PM,"7 Hours, 29 Minutes",,Duke Energy Midwest,RF,Ohio:,Transmission Interruption,Unknown,Unknown
"Table B.2 Major Disturbances and Unusual Occurrences, 2020",,,,,,,,,,,
,,,,,,,,,,Number of,
Restoration Date and,,,,,,,NERC,,,Customers,
Year,Month,Event Date and Time,Time,,Duration,Utility/Power Pool,Region,Area Affected,Type of Disturbance,Loss (megawatts),Affected
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,10,10/23/2020 3:46 PM,10/23/2020 11:03 PM,"7 Hours, 17 Minutes",,CenterPoint Energy,TRE,Texas: Harris County;,Weather,Unknown,55506
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/24/2020 8:13 PM,10/24/2020 10:52 PM,"2 Hours, 39 Minutes",,Northern States Power Co,MRO,Minnesota: Hennepin County;,Transmission Interruption,1,4
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,10,10/25/2020 2:32 PM,10/27/2020 6:00 PM,"51 Hours, 28 Minutes",,Pacific Gas & Electric Co,WECC,California:,Weather,1218,370000
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/26/2020 9:28 AM,10/26/2020 12:20 PM,"2 Hours, 52 Minutes",,Public Service Company of Colorado,WECC,Colorado:,Transmission Interruption,75,13000
,,,,,,,,California: Los Angeles,,,
,,,,,,,,"County, Riverside County,",Loss of electric service to,,
,,,,,,,,"San Bernardino County,","more than 50,000 customers",,
,,,,,,,,"Orange County, Kern County,",for 1 hour or more.-Severe,,
2020,10,10/26/2020 11:24 AM,10/27/2020 4:43 PM,"29 Hours, 19 Minutes",,Southern California Edison Co,WECC,Ventura County;,Weather,Unknown,136833
,,,,,,,,Oklahoma: Oklahoma,,,
,,,,,,,,"County, Canadian County,",Loss of electric service to,,
,,,,,,,,"Logan County, Cleveland","more than 50,000 customers",,
,,,,,,,,"County, Pottawatomie",for 1 hour or more.-Severe,,
2020,10,10/26/2020 1:00 PM,11/07/2020 7:00 PM,"294 Hours, 0 Minutes",,Oklahoma Gas & Electric Co,SPP RE,County;,Weather,Unknown,447000
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,10,10/27/2020 5:50 PM,.,.,". Hours, . Minutes","Southwest Power Pool, Inc.",SPP RE,Oklahoma:,Weather,Unknown,235000
,,,,,,,,,Electrical System Separation,,
,,,,,,,,,(Islanding) where part or parts,,
,,,,,,,,,of power grid remain(s),,
,,,,,,,,,operational in an otherwise,,
,,,,,,,,,blacked out area or within the,,
,,,,,,,,,partial failure of an integrated,,
,,,,,,,,,electrical system.-Severe,,
2020,10,10/28/2020 10:28 AM,10/28/2020 10:29 AM,,"0 Hours, 1 Minutes",ERCOT,TRE,Texas:,Weather,Unknown,Unknown
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,10,10/28/2020 11:53 AM,10/28/2020 3:26 PM,"3 Hours, 33 Minutes",,Southwestern Public Service,TRE,Texas:,Transmission Interruption,Unknown,Unknown
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,Louisiana: St. Tammany,for 1 hour or more.-Severe,,
2020,10,10/28/2020 5:12 PM,10/29/2020 4:30 PM,"23 Hours, 18 Minutes",,Cleco Power LLC,SERC,"Parish, St. Mary Parish;",Weather,Unknown,72707
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,10,10/28/2020 6:00 PM,10/29/2020 1:15 AM,"7 Hours, 15 Minutes",,Entergy Corp,SERC,Louisiana:,Weather,Unknown,481268
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,Alabama: Florida: Mississippi:,for 1 hour or more.-Severe,,
2020,10,10/28/2020 9:37 PM,11/02/2020 7:30 PM,"117 Hours, 53 Minutes",,Southern Company,SERC,Georgia:,Weather,253,35478
,,,,,,,,"Alabama: Baldwin County,",,,
,,,,,,,,"Butler County, Clarke County,",,,
,,,,,,,,"Conecuh County, Escambia",,,
,,,,,,,,"County, Lee County,",,,
,,,,,,,,"Lowndes County, Macon",,,
,,,,,,,,"County, Montgomery County,",,,
,,,,,,,,"Pike County, Russell County,",,,
,,,,,,,,"Tallapoosa County, Talladega",,,
,,,,,,,,"County, Washington County,",,,
,,,,,,,,Monroe County; Florida:,Loss of electric service to,,
,,,,,,,,"Escambia County, Okaloosa","more than 50,000 customers",,
,,,,,,,,"County, Walton County,",for 1 hour or more.-Severe,,
2020,10,10/29/2020 2:00 AM,10/31/2020 9:00 AM,"55 Hours, 0 Minutes",,PowerSouth Energy Cooperative,SERC,Santa Rosa County;,Weather,0,90000
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,North Carolina: South,for 1 hour or more.-Severe,,
2020,10,10/29/2020 8:15 AM,10/31/2020 6:45 PM,"58 Hours, 30 Minutes",,Duke Energy Carolinas,SERC,Carolina:,Weather,Unknown,461580
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,11,11/01/2020 6:00 PM,11/01/2020 6:09 PM,,"0 Hours, 9 Minutes",Cleveland Electric Illum Co,RF,Ohio:,Weather,Unknown,85677
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,11,11/07/2020 5:40 PM,11/07/2020 10:10 PM,"4 Hours, 30 Minutes",,Public Service Company of Colorado,WECC,Colorado:,Transmission Interruption,0,0
,,,,,,,,,Fuel supply emergencies that,,
,,,,,,,,,could impact electric power,,
,,,,,,,,,system adequacy or,,
,,,,,,,,California: San Bernardino,reliability.-Fuel Supply,,
2020,11,11/14/2020 7:40 AM,.,.,". Hours, . Minutes",California Department of Water Resources,WECC,County;,Deficiency,0,0
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,American Electric Power - (RFC Reliability,,Ohio: West Virginia: Virginia:,for 1 hour or more.-Severe,,
2020,11,11/15/2020 11:30 AM,11/16/2020 3:25 AM,"15 Hours, 55 Minutes",,Region),RF,Indiana:,Weather,Unknown,75000
,,,,,,,,"Michigan: Huron County,",,,
,,,,,,,,"Livingston County, Macomb",,,
,,,,,,,,"County, Monroe County,",,,
,,,,,,,,"Wayne County, Washtenaw",Loss of electric service to,,
,,,,,,,,"County, Tuscola County, St.","more than 50,000 customers",,
,,,,,,,,"Clair County, Lapeer County,",for 1 hour or more.-Severe,,
2020,11,11/15/2020 12:30 PM,11/18/2020 9:44 AM,"69 Hours, 14 Minutes",,Detroit Edison Co,RF,Oakland County;,Weather,Unknown,150000
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,11,11/15/2020 2:52 PM,11/16/2020 5:59 AM,"15 Hours, 7 Minutes",,Cleveland Electric Illum Co,RF,Ohio:,Weather,Unknown,96809
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
2020,11,11/15/2020 3:08 PM,11/15/2020 10:30 PM,"7 Hours, 22 Minutes",,Ohio Edison Co,RF,Ohio:,Weather,Unknown,123361
,,,,,,,,"Michigan: Iosco County,",Loss of electric service to,,
,,,,,,,,"Oscoda County, Ogemaw","more than 50,000 customers",,
,,,,,,,,"County, Livingston County,",for 1 hour or more.-Severe,,
2020,11,11/15/2020 3:37 PM,11/17/2020 12:15 PM,"44 Hours, 38 Minutes",,Consumers Energy Co,RF,"Ionia County, Barry County;",Weather,Unknown,57327
,,,,,,,,,Loss of electric service to,,
,,,,,,,,Connecticut: Massachusetts:,"more than 50,000 customers",,
,,,,,,,,Maine: New Hampshire:,for 1 hour or more.-Severe,,
2020,11,11/15/2020 11:05 PM,11/16/2020 5:00 AM,"5 Hours, 55 Minutes",,ISO New England,NPCC,Rhode Island: Vermont:,Weather,Unknown,62408
"Table B.2 Major Disturbances and Unusual Occurrences, 2020",,,,,,,,,,,
,,,,,,,,,,Number of,
Restoration Date and,,,,,,,NERC,,,Customers,
Year,Month,Event Date and Time,Time,,Duration,Utility/Power Pool,Region,Area Affected,Type of Disturbance,Loss (megawatts),Affected
,,,,,,,,,Unexpected Transmission,,
,,,,,,,,,"loss within its area, contrary",,
,,,,,,,,,"to design, of three or more",,
,,,,,,,,,Bulk Electric System,,
,,,,,,,,,Facilities caused by a,,
,,,,,,,,,common disturbance,,
,,,,,,,,,(excluding successful,,
,,,,,,,,,automatic reclosing).-,,
2020,11,11/30/2020 2:33 PM,11/30/2020 5:20 PM,"2 Hours, 47 Minutes",,El Paso Electric,TRE,Texas: El Paso County;,Transmission Interruption,0,0
,,,,,,,,,Loss of electric service to,,
,,,,,,,,Massachusetts: Maine:,"more than 50,000 customers",,
,,,,,,,,Connecticut: Rhode Island:,for 1 hour or more.-Severe,,
2020,11,11/30/2020 4:24 PM,12/01/2020 2:25 PM,"22 Hours, 1 Minutes",,ISO New England,NPCC,Vermont: New Hampshire:,Weather,Unknown,116000
,,,,,,,,,Loss of electric service to,,
,,,,,,,,,"more than 50,000 customers",,
,,,,,,,,,for 1 hour or more.-Severe,,
