"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OD1","REM","EQD"
"99849999999","2019-03-30T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0032,1","+0020,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /3408 10032 20020 91045 333 91212 555 11008 22008=",
"99849999999","2019-03-30T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0035,1","+0013,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /3212 10035 20013 91145 333 91213 555 11012 22013=",
"99849999999","2019-03-30T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0039,1","-0010,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /3509 10039 21010 91300 333 91219 555 11009 22010=",
"99849999999","2019-03-30T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0046,1","-0028,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /3413 10046 21028 91345 333 91219 555 11013 22014=",
"99849999999","2019-03-30T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0052,1","-0034,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /3313 10052 21034 91445 333 91217 555 11013 22014=",
"99849999999","2019-03-30T16:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0049,1","-0033,1","99999,9",,,"5,99,0108,1,999","SYN062CNII2 46/// /3510 10049 21033 91545 333 91221 555 11010 22011=",
"99849999999","2019-03-30T17:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0048,1","-0015,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /0109 10048 21015 91645 333 91219 555 11009 22010=",
"99849999999","2019-03-30T18:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0042,1","-0035,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /3613 10042 21035 91745 333 91215 555 11013 22014=",
"99849999999","2019-03-30T19:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0038,1","-0033,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /3615 10038 21033 91900 333 91217 555 11015 22016=",
"99849999999","2019-03-30T20:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0033,1","-0017,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /3413 10033 21017 91945 333 91217 555 11013 22015=",
"99849999999","2019-03-30T21:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0021,1","-0011,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /0118 10021 21011 92045 333 91219 555 11018 22019=",
"99849999999","2019-03-30T22:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0014,1","-0016,1","99999,9",,,"5,99,0118,1,999","SYN062CNII2 46/// /3419 10014 21016 92145 333 91223 555 11019 22021=",
"99849999999","2019-03-30T23:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0011,1","-0018,1","99999,9",,,"5,99,0118,1,999","SYN062CNII2 46/// /3520 10011 21018 92245 333 91223 555 11020 22022=",
"99849999999","2019-03-31T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0010,1","-0028,1","99999,9",,,"5,99,0124,1,999","SYN062CNII2 46/// /3516 10010 21028 92345 333 91224 555 11017 22018=",
"99849999999","2019-03-31T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0006,1","+9999,9","99999,9","240,M,+0056,1","240,N,-0011,1",,,
"99849999999","2019-03-31T01:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0009,1","-0035,1","99999,9",,,"5,99,0118,1,999","SYN062CNII2 46/// /3616 10009 21035 90045 333 91223 555 11016 22018=",
"99849999999","2019-03-31T02:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0008,1","-0035,1","99999,9",,,"5,99,0093,1,999","SYN062CNII2 46/// /3617 10008 21035 90145 333 91218 555 11018 22019=",
"99849999999","2019-03-31T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0005,1","-0045,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /3515 10005 21045 90245 333 91219 555 11015 22016=",
"99849999999","2019-03-31T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0001,1","-0048,1","99999,9",,,"5,99,0103,1,999","SYN062CNII2 46/// /3416 10001 21048 90345 333 91220 555 11016 22017=",
"99849999999","2019-03-31T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0002,1","-0052,1","99999,9",,,"5,99,0108,1,999","SYN062CNII2 46/// /0111 11002 21052 90445 333 91221 555 11011 22012=",
"99849999999","2019-03-31T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","320,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0005,1","-0056,1","99999,9",,,"5,99,0113,1,999","SYN062CNII2 46/// /3216 11005 21056 90545 333 91222 555 11016 22018=",
"99849999999","2019-03-31T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","300,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0013,1","-0064,1","99999,9",,,"5,99,0113,1,999","SYN062CNII2 46/// /3013 11013 21064 90645 333 91222 555 11013 22014=",
"99849999999","2019-03-31T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0014,1","-0104,1","99999,9",,,"5,99,0103,1,999","SYN062CNII2 46/// /3107 11014 21104 90745 333 91220 555 11007 22008=",
"99849999999","2019-03-31T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","330,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0024,1","-0125,1","99999,9",,,"5,99,0093,1,999","SYN062CNII2 46/// /3310 11024 21125 90845 333 91218 555 11010 22011=",
"99849999999","2019-03-31T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0031,1","-0131,1","99999,9",,,"5,99,0108,1,999","SYN062CNII2 46/// /3607 11031 21131 90945 333 91221 555 11007 22008=",
"99849999999","2019-03-31T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","300,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0036,1","-0147,1","99999,9",,,"5,99,0093,1,999","SYN062CNII2 46/// /3011 11036 21147 91045 333 91218 555 11011 22012=",
"99849999999","2019-03-31T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0034,1","-0133,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /3008 11034 21133 91145 333 91215 555 11008 22009=",
"99849999999","2019-03-31T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0030,1","-0125,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /3208 11030 21125 91245 333 91217 555 11008 22009=",
"99849999999","2019-03-31T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0027,1","-0128,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /3210 11027 21128 91345 333 91216 555 11010 22011=",
"99849999999","2019-03-31T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0019,1","-0122,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /3408 11019 21122 91445 333 91219 555 11008 22009=",
