Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2022,13963,Oconomowoc Utilities,Municipal,,WI,MISO,0,0,0,0,0,"9,683","1,442",4,0,"11,129",0,0,0,0,0,0,0,0,0,0,"9,683","1,442",4,0,"11,129","79,391","117,785","28,779",0,"225,956","9,335","1,302",4,0,"10,641",0,0,0,0,0
2022,13964,Oconto Electric Cooperative,Cooperative,Y,WI,MISO,"9,641",563,19,.,"10,223",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,641",563,19,0,"10,223",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,13965,Oconto Falls Water & Light Comm,Municipal,,WI,MISO,558,134,0,0,692,789,184,.,0,973,0,0,0,0,0,0,0,0,0,0,"1,347",318,0,0,"1,665","1,957","12,099",0,0,"14,056",789,184,0,0,973,0,0,0,0,0
2022,13971,City of Odessa - (MO),Municipal,Y,MO,SWPP,0,0,0,.,0,"2,220",307,20,.,"2,547",.,.,.,.,.,.,.,.,.,.,"2,220",307,20,0,"2,547","28,142","8,781","5,303",.,"42,226",.,.,.,.,.,.,.,.,.,.
2022,13990,City of Ogden - (IA),Municipal,Y,IA,MISO,988,123,.,.,"1,111",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,988,123,0,0,"1,111",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,13993,City of Oglesby - (IL),Municipal,Y,IL,MISO,"1,852",160,26,.,"2,038",347,64,6,.,417,.,.,.,.,.,.,.,.,.,.,"2,199",224,32,0,"2,455","13,988","26,724","14,097",.,"54,809",.,.,.,.,.,.,.,.,.,.
2022,13998,Ohio Edison Co,Investor Owned,,OH,PJM,"67,727","1,562",84,0,"69,373","246,288","31,405",905,0,"278,598",33,133,180,0,346,"648,741","83,564",523,0,"732,828","962,756","116,531","1,512",0,"1,080,799","2,445,201","1,822,866","3,975,652",0,"8,243,719","245,427","30,902",953,0,"277,282",0,0,0,0,0
2022,14006,Ohio Power Co,Investor Owned,,OH,PJM,"399,620","74,784","5,182",0,"479,586","950,293","123,144","4,974",0,"1,078,411","2,069",1,0,0,"2,070",859,"1,339",771,0,"2,969","1,350,772","199,267","10,927",0,"1,560,966","9,181,089","10,218,620","5,526,421",0,"24,926,130","950,293","123,144","4,974",0,"1,078,411","1,403",0,0,0,"1,403"
2022,14012,"Ohop Mutual Light Company, Inc",Cooperative,Y,WA,BPAT,"4,772",178,11,.,"4,961",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,772",178,11,0,"4,961",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14015,Ohio Valley Electric Corp,Investor Owned,,OH,PJM,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14055,PUD No 1 of Okanogan County,Political Subdivision,,WA,DOPD,.,.,.,.,0,"17,889","3,974",2,.,"21,865",.,.,.,.,.,.,14,.,.,14,"17,889","3,988",2,0,"21,879","332,676","296,450","14,058",.,"643,184","17,889",.,.,.,"17,889",.,.,.,.,.
2022,14057,Okeene Public Works Authority,Municipal,Y,OK,SWPP,531,89,3,.,623,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,531,89,3,0,623,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14062,Oklahoma Electric Coop Inc,Cooperative,,OK,SWPP,.,.,.,.,.,"56,267","5,411",123,.,"61,801",.,.,.,.,.,.,.,.,.,.,"56,267","5,411",123,0,"61,801","909,175","320,591","270,936",.,"1,500,702",.,.,.,.,.,.,.,.,.,.
2022,14063,Oklahoma Gas & Electric Co,Investor Owned,,AR,SWPP,0,0,0,0,0,"59,425","11,497",407,0,"71,329","57,317","10,683",389,0,"68,389",1,17,0,0,18,"59,426","11,514",407,0,"71,347","774,060","818,306","1,045,825",0,"2,638,191","30,608","6,402",244,0,"37,254",0,0,0,0,0
2022,14063,Oklahoma Gas & Electric Co,Investor Owned,,OK,SWPP,0,0,0,0,0,"716,674","114,138","9,833",0,"840,645","698,152","108,462","8,946",0,"815,560",98,62,12,0,172,"716,772","114,200","9,845",0,"840,817","9,616,621","10,054,743","7,582,346",0,"27,253,710","382,628","67,546","5,262",0,"455,436",0,0,0,0,0
2022,14074,"Okanogan County Elec Coop, Inc",Cooperative,Y,WA,BPAT,"4,084",.,.,.,"4,084",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,084",0,0,0,"4,084",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14078,City of Okolona,Municipal,,MS,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,225","1,191",0,0,"5,416","4,225","1,191",0,0,"5,416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,14103,City of Olive Hill - (KY),Municipal,Y,KY,PJM,995,238,.,.,"1,233",21,9,.,.,30,.,.,.,.,.,.,.,.,.,.,"1,016",247,0,0,"1,263",719,"2,458",.,.,"3,177",.,.,.,.,.,.,.,.,.,.
2022,14107,City of Olivia - (MN),Municipal,Y,MN,MISO,.,.,.,.,0,"1,067",243,18,.,"1,328",.,.,.,.,.,.,.,.,.,.,"1,067",243,18,0,"1,328","10,456","3,072","10,599",.,"24,127",.,.,.,.,.,.,.,.,.,.
2022,14109,"Oregon Trail El Cons Coop, Inc",Cooperative,,OR,BPAT,.,.,.,.,.,"25,769","4,488","1,317",.,"31,574",.,.,.,.,.,.,.,.,.,.,"25,769","4,488","1,317",0,"31,574","324,238","194,637","168,818",.,"687,693","25,769","4,488","1,317",.,"31,574",.,.,.,.,.
2022,14124,Borough of Olyphant - (PA),Municipal,Y,PA,PJM,.,.,.,.,.,"2,417",156,8,.,"2,581",.,.,.,.,.,.,.,.,.,.,"2,417",156,8,0,"2,581","17,472","4,244",66,.,"21,782",.,.,.,.,.,.,.,.,.,.
2022,14125,"Oneida-Madison Elec Coop, Inc",Cooperative,Y,NY,NYIS,.,.,.,.,0,"2,060",13,.,.,"2,073",.,.,.,.,.,.,.,.,.,.,"2,060",13,0,0,"2,073","24,029",205,.,.,"24,234",.,.,.,.,.,.,.,.,.,.
2022,14127,Omaha Public Power District,Political Subdivision,,NE,SWPP,"353,834","47,754",6,0,"401,594",.,.,.,.,.,.,.,.,.,.,213,540,291,.,"1,044","354,047","48,294",297,0,"402,638",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14132,City of Onawa - (IA),Municipal,Y,IA,MISO,"2,861",383,21,.,"3,265",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,861",383,21,0,"3,265",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14146,City of Opelika - (AL),Municipal,,AL,SOCO,.,.,.,.,0,"12,452","2,260",14,.,"14,726",.,.,.,.,.,.,.,.,.,.,"12,452","2,260",14,0,"14,726","149,690","223,580","60,991",.,"434,261",.,.,.,.,.,"12,452","2,260",14,.,"14,726"
2022,14151,City of Opp - (AL),Municipal,Y,AL,SOCO,0,0,0,.,0,"2,667",402,112,.,"3,181",.,.,.,.,.,.,.,.,.,.,"2,667",402,112,0,"3,181","33,232","10,150","20,008",.,"63,390",.,.,.,.,.,.,.,.,.,.
2022,14154,Orange & Rockland Utils Inc,Investor Owned,,NY,NYIS,462,8,0,0,470,"207,167","33,014",101,0,"240,282",0,0,0,0,0,"1,212",146,1,0,"1,359","208,841","33,168",102,0,"242,111","1,219,452","738,512",896,0,"1,958,860",0,0,0,0,0,0,0,0,0,0
2022,14156,Ontonagon County R E A,Cooperative,Y,MI,MISO,"4,675",227,.,.,"4,902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,675",227,0,0,"4,902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14159,City of Orange City - (IA),Municipal,Y,IA,MISO,.,.,.,.,0,"1,992",350,14,.,"2,356",.,.,.,.,.,.,.,.,.,.,"1,992",350,14,0,"2,356","22,974","10,371","52,822",.,"86,167",.,.,.,.,.,.,.,.,.,.
2022,14160,Orange County Rural E M C,Cooperative,Y,IN,MISO,"8,075",85,.,.,"8,160",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,075",85,0,0,"8,160",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14164,City of Orangeburg - (SC),Municipal,,SC,SCEG,.,.,.,.,0,"20,692","3,788",118,.,"24,598",.,.,.,.,.,.,.,.,.,.,"20,692","3,788",118,0,"24,598","282,477","150,970","328,310",.,"761,757",.,.,.,.,.,.,.,.,.,.
2022,14170,Orcas Power & Light Coop,Cooperative,,WA,BPAT,"13,743","1,961",.,.,"15,704",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,743","1,961",0,0,"15,704",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14172,City of Ord - (NE),Municipal,Y,NE,SWPP,"1,123",318,.,.,"1,441",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,123",318,0,0,"1,441",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14175,"Tri-County Electric Coop, Inc (SC)",Cooperative,,SC,SC,"17,559",527,269,.,"18,355",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,559",527,269,0,"18,355",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14178,"P K M Electric Coop, Inc",Cooperative,Y,MN,MISO,.,.,.,.,0,"3,731",272,.,.,"4,003",.,.,.,.,.,.,.,.,.,.,"3,731",272,0,0,"4,003","68,150","42,340",.,.,"110,490",.,.,.,.,.,.,.,.,.,.
2022,14192,Osage Valley Elec Coop Assn,Cooperative,,MO,AECI,.,.,.,.,0,"16,628","1,028",.,.,"17,656",.,.,.,.,.,.,.,.,.,.,"16,628","1,028",0,0,"17,656","268,403","38,602",.,.,"307,005","16,628","1,028",.,.,"17,656",.,.,.,.,.
2022,14194,City of Orrville - (OH),Municipal,,OH,PJM,"6,301",788,14,.,"7,103",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,301",788,14,0,"7,103",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14196,City of Ortonville - (MN),Municipal,Y,MN,MISO,"1,073",267,0,.,"1,340",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,073",267,0,0,"1,340",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,14198,Price Municipal Corporation,Municipal,Y,UT,PACE,"4,081",503,115,.,"4,699",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"4,081",503,115,0,"4,699",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14199,City of Osage City - (KS),Municipal,Y,KS,SWPP,"1,377",290,1,.,"1,668",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,377",290,1,0,"1,668",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14202,"Osceola Electric Coop, Inc",Cooperative,Y,IA,SWPP,.,.,.,.,.,"1,118",132,2,.,"1,252",.,.,.,.,.,.,.,.,.,.,"1,118",132,2,0,"1,252","33,375","11,496","17,543",.,"62,414",.,.,.,.,.,.,.,.,.,.
2022,14203,City of Osawatomie - (KS),Municipal,Y,KS,SWPP,"1,773",251,2,.,"2,026",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,773",251,2,0,"2,026",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14216,City of Osceola - (AR),Municipal,Y,AR,MISO,0,0,0,.,0,229,0,0,.,229,.,.,.,.,.,.,.,.,.,.,229,0,0,0,229,"1,560",0,0,.,"1,560",.,.,.,.,.,.,.,.,.,.
2022,14224,Otero County Electric Coop Inc,Cooperative,,NM,PNM,.,.,.,.,0,"16,372","3,897",.,.,"20,269",.,.,.,.,.,.,.,.,.,.,"16,372","3,897",0,0,"20,269","116,579","80,368",.,.,"196,947","16,372","3,897",.,.,"20,269",.,.,.,.,.
2022,14229,City of Ottawa - (KS),Municipal,Y,KS,SWPP,0,0,0,.,0,"3,725",309,8,.,"4,042",.,.,.,.,.,.,.,.,.,.,"3,725",309,8,0,"4,042","38,279","27,505","1,698",.,"67,482",.,.,.,.,.,.,.,.,.,.
2022,14232,Otter Tail Power Co,Investor Owned,,MN,MISO,0,195,28,0,223,301,269,6,0,576,0,0,0,0,0,"67,209","14,277",27,0,"81,513","67,510","14,741",61,0,"82,312","7,046","120,895","15,056",0,"142,997",0,0,0,0,0,"19,535",84,0,0,"19,619"
2022,14232,Otter Tail Power Co,Investor Owned,,ND,MISO,0,186,1,0,187,353,374,1,0,728,0,0,0,0,0,"60,309","15,411",1,0,"75,721","60,662","15,971",3,0,"76,636","5,730","133,959",134,0,"139,823",0,0,0,0,0,"17,857",37,0,0,"17,894"
2022,14232,Otter Tail Power Co,Investor Owned,,SD,MISO,0,51,0,0,51,76,73,0,0,149,0,0,0,0,0,"12,596","3,081",0,0,"15,677","12,672","3,205",0,0,"15,877","1,257","114,444",0,0,"115,701",0,0,0,0,0,"3,991",21,0,0,"4,012"
2022,14238,Ouachita Electric Coop Corp,Cooperative,,AR,MISO,.,.,.,.,.,"8,467",839,.,.,"9,306",.,.,.,.,.,.,27,18,.,45,"8,467",866,18,0,"9,351","93,212","33,453",.,.,"126,665","8,467",839,.,.,"9,306",.,.,.,.,.
2022,14245,Overton Power District No 5,Political Subdivision,,NV,NEVP,.,.,.,.,0,"14,714","2,816",50,.,"17,580",.,.,.,.,.,.,.,.,.,.,"14,714","2,816",50,0,"17,580","213,897","119,825","75,610",.,"409,332","14,714","2,816",50,.,"17,580",.,.,.,.,.
2022,14246,City of Owatonna - (MN),Municipal,,MN,MISO,.,.,.,.,.,"11,097","1,280",122,.,"12,499",.,.,.,.,.,.,.,.,.,.,"11,097","1,280",122,0,"12,499","85,870","57,029","260,055",.,"402,954",.,.,.,.,.,"6,700",485,3,.,"7,188"
2022,14251,Owen Electric Coop Inc,Cooperative,,KY,PJM,.,.,.,.,0,"62,532","2,651",37,.,"65,220",.,.,.,.,.,10,.,.,.,10,"62,542","2,651",37,0,"65,230","849,386","209,918","1,479,458",.,"2,538,762",.,.,.,.,.,.,.,.,.,.
2022,14267,"Otsego Electric Coop, Inc",Cooperative,Y,NY,NYIS,.,.,.,.,.,"4,591",298,.,.,"4,889",.,.,.,.,.,.,.,.,.,.,"4,591",298,0,0,"4,889","49,831","2,968",.,.,"52,799",.,.,.,.,.,.,.,.,.,.
2022,14268,City of Owensboro - (KY),Municipal,,KY,LGEE,"2,192",143,1,.,"2,336",.,.,.,.,.,.,.,.,.,.,"21,365","3,529",84,.,"24,978","23,557","3,672",85,0,"27,314",.,.,.,.,.,.,3,2,.,5,.,.,.,.,.
2022,14275,City of Oxford - (MS),Municipal,,MS,TVA,0,0,0,0,0,"8,183","1,992",0,0,"10,175",0,0,0,0,0,0,0,0,0,0,"8,183","1,992",0,0,"10,175","93,049","128,625",0,0,"221,674",0,0,0,0,0,0,0,0,0,0
2022,14276,City of Oxford - (KS),Municipal,Y,KS,SWPP,638,.,1,.,639,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,638,0,1,0,639,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14277,Village of Oxford - (NE),Municipal,Y,NE,SWPP,374,97,.,.,471,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,374,97,0,0,471,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14285,Ozark Border Electric Coop,Cooperative,,MO,AECI,"33,187","7,461",13,.,"40,661",.,.,.,.,.,.,.,.,.,.,.,8,.,.,8,"33,187","7,469",13,0,"40,669",.,.,.,.,.,"33,187","7,461",13,.,"40,661",0,0,0,.,0
2022,14288,Ozark Electric Coop Inc - (MO),Cooperative,,MO,AECI,.,.,.,.,.,"31,204","3,558",1,.,"34,763",.,.,.,.,.,.,.,.,.,.,"31,204","3,558",1,0,"34,763","449,267","101,720","10,979",.,"561,966","31,204","3,558",1,.,"34,763",.,.,.,.,.
2022,14289,Ozarks Electric Coop Corp - (AR),Cooperative,,AR,SWPP,.,.,.,.,.,"67,414","4,965",33,.,"72,412",.,.,.,.,.,.,.,.,.,.,"67,414","4,965",33,0,"72,412","876,359","286,249","121,012",.,"1,283,620","67,414","4,965",33,.,"72,412",.,.,.,.,.
2022,14289,Ozarks Electric Coop Corp - (AR),Cooperative,,OK,SWPP,.,.,.,.,.,"11,593","1,082",6,.,"12,681",.,.,.,.,.,.,.,.,.,.,"11,593","1,082",6,0,"12,681","149,952","54,534","15,939",.,"220,425","11,593","1,082",6,.,"12,681",.,.,.,.,.
2022,14324,PUD No 2 of Pacific County,Political Subdivision,,WA,BPAT,"6,209",320,.,.,"6,529",788,84,1,.,873,.,.,.,.,.,"9,227","1,629",.,.,"10,856","16,224","2,033",1,0,"18,258","17,472","4,682","21,225",.,"43,379",.,.,.,.,.,.,.,.,.,.
2022,14328,Pacific Gas & Electric Co.,Investor Owned,,CA,CISO,0,0,0,0,0,"4,950,103","660,442","9,058",82,"5,619,685",0,0,0,0,0,"44,759","5,827",334,102,"51,022","4,994,862","666,269","9,392",184,"5,670,707","27,210,997","29,222,919","21,334,581","100,460","77,868,957",0,0,0,0,0,0,0,0,0,0
2022,14354,PacifiCorp,Investor Owned,,CA,PACW,392,30,4,0,426,"34,521","8,411","2,077",0,"45,009",.,.,.,.,.,"1,683",206,56,0,"1,945","36,596","8,647","2,137",0,"47,380","372,296","212,667","110,465",0,"695,428",.,.,.,.,.,.,.,.,.,.
2022,14354,PacifiCorp,Investor Owned,,ID,PACE,400,315,668,0,"1,383","71,239","11,063","4,302",0,"86,604",.,.,.,.,.,341,323,887,0,"1,551","71,980","11,701","5,857",0,"89,538","529,842","97,417","40,039",0,"667,298",.,.,.,.,.,.,.,.,.,.
2022,14354,PacifiCorp,Investor Owned,,OR,PACW,"2,928",301,47,0,"3,276","538,323","80,929","9,109",67,"628,428",.,.,.,.,.,"6,033","1,258",291,4,"7,586","547,284","82,488","9,447",71,"639,290","5,989,504","3,806,518","366,238","11,091","10,173,351",.,.,.,.,.,.,.,.,.,.
2022,14354,PacifiCorp,Investor Owned,,UT,PACE,"756,818","81,798","5,214",298,"844,128","148,299","14,611",554,49,"163,513",.,.,.,.,.,"8,052","15,696","2,239",141,"26,128","913,169","112,105","8,007",488,"1,033,769","1,428,759","76,787","1,634",236,"1,507,416",.,.,.,.,.,.,.,.,.,.
2022,14354,PacifiCorp,Investor Owned,,WA,PACW,"114,201","18,812","5,029",0,"138,042",.,.,.,.,.,.,.,.,.,.,326,"1,455",557,0,"2,338","114,527","20,267","5,586",0,"140,380",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14354,PacifiCorp,Investor Owned,,WY,PACE,"118,043","23,855","2,117",0,"144,015",.,.,.,.,.,.,.,.,.,.,198,"3,148",726,0,"4,072","118,241","27,003","2,843",0,"148,087",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14371,City of Paducah - (KY),Municipal,,KY,TVA,.,.,.,.,0,"18,862","3,746",3,.,"22,611",.,.,.,.,.,.,.,.,.,.,"18,862","3,746",3,0,"22,611","209,944","309,657","20,587",.,"540,188","18,862","3,746",3,.,"22,611",.,.,.,.,.
2022,14373,Page Utility Enterprises,Municipal,Y,AZ,WALC,.,.,.,.,0,"3,343","1,069",.,.,"4,412",.,.,.,.,.,.,.,.,.,.,"3,343","1,069",0,0,"4,412","44,857","77,940",.,.,"122,797",.,.,.,.,.,.,.,.,.,.
2022,14381,City of Painesville,Municipal,,OH,PJM,.,.,.,.,.,"9,000",8,.,.,"9,008",.,.,.,.,.,"1,782","1,865",5,.,"3,652","10,782","1,873",5,0,"12,660","71,921","7,731",0,0,"79,652",0,0,0,0,0,0,0,0,0,0
2022,14396,City of Palmetto - (GA),Municipal,Y,GA,SOCO,300,.,.,.,300,4,.,10,.,14,.,.,.,.,.,.,.,.,.,.,304,0,10,0,314,55,.,"12,229",.,"12,284",.,.,.,.,.,.,.,.,.,.
2022,14398,Palmetto Electric Coop Inc,Cooperative,,SC,SC,0,0,0,.,0,"65,970","11,200",27,.,"77,197",0,0,0,.,0,0,0,0,.,0,"65,970","11,200",27,0,"77,197","946,716","459,941","86,494",.,"1,493,151","65,970","11,199",27,.,"77,196","39,248",5,4,.,"39,257"
2022,14400,City of Palmyra - (MO),Municipal,Y,MO,SWPP,0,0,0,.,0,"1,602",259,5,.,"1,866",.,.,.,.,.,.,.,.,.,.,"1,602",259,5,0,"1,866","16,107","11,174","3,121",.,"30,402",.,.,.,.,.,.,.,.,.,.
2022,14401,City of Palo Alto - (CA),Municipal,,CA,CISO,"4,269","1,024",13,.,"5,306",0,0,0,.,0,0,0,0,.,0,"22,064","3,054",47,.,"25,165","26,333","4,078",60,0,"30,471",0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2022,14424,"Panola-Harrison Elec Coop, Inc",Cooperative,,LA,SWPP,"8,459",820,6,.,"9,285",.,.,.,.,.,.,.,.,.,.,44,75,1,.,120,"8,503",895,7,0,"9,405",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14424,"Panola-Harrison Elec Coop, Inc",Cooperative,,TX,SWPP,"9,315","1,699",10,.,"11,024",.,.,.,.,.,.,.,.,.,.,25,108,2,.,135,"9,340","1,807",12,0,"11,159",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14426,Panhandle Rural El Member Assn,Cooperative,Y,NE,WACM,.,.,.,.,.,"1,678","1,259",854,.,"3,791",.,.,.,.,.,.,.,.,.,.,"1,678","1,259",854,0,"3,791","31,708","12,709","61,325",.,"105,742",.,.,.,.,.,.,.,.,.,.
2022,14446,Paragould Light & Water Comm,Municipal,,AR,SPA,"12,298",100,0,.,"12,398",0,.,.,.,0,.,.,.,.,.,.,"1,774",39,.,"1,813","12,298","1,874",39,0,"14,211",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14451,Village of Pardeeville - (WI),Municipal,Y,WI,MISO,"1,168",158,.,.,"1,326",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,168",158,0,0,"1,326",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14455,City of Paris - (TN),Municipal,,TN,TVA,0,0,0,0,0,"16,015","6,230",5,0,"22,250",0,0,0,0,0,0,0,0,0,0,"16,015","6,230",5,0,"22,250","221,536","186,053","46,300",0,"453,889","16,015","6,230",0,0,"22,245",0,0,0,0,0
2022,14459,City of Paris - (KY),Municipal,Y,KY,LGEE,"2,562",.,.,.,"2,562",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,562",0,0,0,"2,562",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14468,People's Cooperative Services,Cooperative,,MN,MISO,0,0,0,0,0,"23,003","2,103",156,0,"25,262",.,.,.,.,.,.,.,.,.,.,"23,003","2,103",156,0,"25,262","232,061","83,386","52,746",0,"368,193","21,355","2,162",45,0,"23,562","3,591",78,4,0,"3,673"
2022,14471,Parke County Rural E M C,Cooperative,Y,IN,MISO,1,1,0,.,2,"12,375",58,63,.,"12,496",.,.,.,.,.,.,.,.,.,.,"12,376",59,63,0,"12,498","158,079","12,109","14,169",.,"184,357",.,.,.,.,.,.,.,.,.,.
2022,14474,City of Park River - (ND),Municipal,Y,ND,MISO,715,122,15,.,852,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,715,122,15,0,852,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,14489,City of Parker - (SD),Municipal,Y,SD,SWPP,314,8,41,.,363,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,314,8,41,0,363,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14500,Park Electric Coop Inc,Cooperative,Y,MT,NWMT,.,.,.,.,.,"6,242",98,396,.,"6,736",.,.,.,.,.,.,.,.,.,.,"6,242",98,396,0,"6,736","85,378","12,690","69,916",.,"167,984",.,.,.,.,.,.,.,.,.,.
2022,14505,Parkland Light & Water Company,Cooperative,Y,WA,BPAT,"3,835",769,.,.,"4,604",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,835",769,0,0,"4,604",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14512,Parowan City Corporation,Municipal,Y,UT,PACE,"1,708",154,8,.,"1,870","1,708",154,929,.,"2,791",.,.,.,.,.,.,.,.,.,.,"3,416",308,937,0,"4,661","12,941","6,085",929,.,"19,955",.,.,.,.,.,.,.,.,.,.
2022,14534,City of Pasadena - (CA),Municipal,,CA,CISO,"58,094","8,744",.,16,"66,854",.,.,.,.,.,.,.,.,.,.,116,34,.,.,150,"58,210","8,778",0,16,"67,004",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14537,Pascoag Utility District,Municipal,,RI,ISNE,"4,346",540,61,0,"4,947",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,346",540,61,0,"4,947",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14543,Tohono O'Odham Utility Authority,Political Subdivision,Y,AZ,AZPS,"1,125",231,2,.,"1,358","2,870",.,.,.,"2,870",.,.,.,.,.,.,.,.,.,.,"3,995",231,2,0,"4,228","24,088",.,.,.,"24,088",.,.,.,.,.,.,.,.,.,.
2022,14557,"Pee Dee Electric Coop, Inc",Cooperative,,SC,SC,.,.,.,.,.,"28,478","2,739",13,.,"31,230",.,.,.,.,.,.,.,17,.,17,"28,478","2,739",30,0,"31,247","409,610","41,466","233,832",.,"684,908","28,478","2,780",0,.,"31,258",842,.,.,.,842
2022,14563,Pearl River Valley El Pwr Assn,Cooperative,,MS,MISO,.,.,.,.,0,"50,824","1,680",25,.,"52,529",.,.,.,.,.,14,132,3,.,149,"50,838","1,812",28,0,"52,678","669,578","150,128","113,065",.,"932,771","50,824","1,680",25,.,"52,529",.,.,.,.,.
2022,14577,City of Paullina - (IA),Municipal,Y,IA,MISO,509,110,0,.,619,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,509,110,0,0,619,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,14581,Village of Paw Paw - (MI),Municipal,Y,MI,PJM,"1,626",540,14,.,"2,180",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,626",540,14,0,"2,180",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,14582,City of Pawhuska - (OK),Municipal,Y,OK,SWPP,"1,715",319,74,.,"2,108",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,715",319,74,0,"2,108",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,14585,Town of Paxton - (MA),Municipal,Y,MA,ISNE,"1,782",171,1,.,"1,954",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,782",171,1,0,"1,954",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,14599,"Paulding-Putman Elec Coop, Inc",Cooperative,,IN,PJM,0,0,0,0,0,"3,624",202,7,0,"3,833",.,.,.,.,.,.,.,.,.,.,"3,624",202,7,0,"3,833","41,311","14,829","52,050",0,"108,190","3,624",202,7,0,"3,833",0,0,0,0,0
2022,14599,"Paulding-Putman Elec Coop, Inc",Cooperative,,OH,PJM,0,0,0,0,0,"9,123",489,9,0,"9,621",.,.,.,.,.,.,.,.,.,.,"9,123",489,9,0,"9,621","138,799","59,097","58,930",0,"256,826","9,123",489,9,0,"9,621",0,0,0,0,0
