Data Year,Utility Number,Utility Name,Short Form,Ownership Code,Ownership,Monthly,Advanced Metering,Delivery Company,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2022,19246,City of Truth or Consequences - (NM),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19264,City of Tulia,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19266,Tullahoma Board-Public Utils,,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2022,19267,Tuntutuliak Comm Services Assn,Y,C,Cooperative,,,,,,,,,,,,,,X,
2022,19273,City of Tupelo - (MS),,M,Municipal,X,X,,,X,X,,,,X,X,,X,X,X
2022,19274,Village of Tupper Lake - (NY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19277,TDX North Slope Generating Co,,I,Investor Owned,X,X,,,X,,,,,,X,,X,X,X
2022,19281,Turlock Irrigation District,,P,Political Subdivision,X,X,,,X,X,X,,X,,X,X,X,X,X
2022,19293,Southeastern Electric Coop Inc - (SD),,C,Cooperative,X,X,,,X,,,,X,X,X,X,X,X,X
2022,19307,City of Tuscumbia,,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,19308,City of Tuskegee,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19321,City of Two Harbors- (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19324,Two Rivers Water & Light,,M,Municipal,,X,,,X,X,,,X,,X,X,X,X,X
2022,19325,Umatilla Electric Coop Assn,,C,Cooperative,,X,,,X,,X,,X,X,X,X,X,X,X
2022,19327,"TXU Energy Retail Co, LLC",,R,Retail Power Marketer,X,,,,,X,,,,,X,,X,,X
2022,19328,Luminant ET Services,,R,Retail Power Marketer,X,,,,,,,,,,,,,,
2022,19332,City of Tyler - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19333,City of Tyndall - (SD),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19344,City of Udall - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19389,Upper Missouri G&T El Coop Inc,,C,Cooperative,,,,,,,,,,,X,,,,X
2022,19390,"UGI Utilities, Inc",,I,Investor Owned,X,X,,,X,X,X,,X,,X,X,X,X,X
2022,19396,Tri-County Electric Coop (MI),,C,Cooperative,,X,,X,X,X,X,,X,,X,X,X,X,X
2022,19397,City of Ukiah - (CA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19430,City of Union City,,M,Municipal,,X,,,X,X,,,,X,X,,X,X,X
2022,19431,City of Union - (SC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19432,Village of Union City - (MI),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,19435,Union Electric Membership Corp - (NC),,C,Cooperative,,X,,,X,,X,,X,,X,X,X,X,X
2022,19436,Union Electric Co - (MO),,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,19437,Western Iowa Power Coop,Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2022,19445,"Southern Indiana R E C, Inc",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,19446,Duke Energy Kentucky,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,19454,City of Unalaska - (AK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19474,City of Unionville - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19490,United Electric Coop Service Inc - (TX),,C,Cooperative,,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,19493,Union County Electric Coop Inc,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,19497,United Illuminating Co,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,19499,"United Power, Inc",,C,Cooperative,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,19501,"Union Rural Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,,,X,X,X,X,X
2022,19502,"United Electric Co-op, Inc - (ID)",,C,Cooperative,,X,,,X,,,,X,,X,,X,X,X
2022,19545,"Black Hills Power, Inc.",,I,Investor Owned,X,X,,,X,,X,,,,X,X,X,X,X
2022,19547,Hawaiian Electric Co Inc,,I,Investor Owned,X,X,,X,X,X,,,X,X,X,X,X,X,X
2022,19558,Homer Electric Assn Inc,,C,Cooperative,X,X,,,X,,,,X,,X,X,X,X,X
2022,19574,Upper Cumberland E M C,,C,Cooperative,X,X,,,X,X,,,,X,X,X,X,X,X
2022,19578,Upper Peninsula Power Company,,I,Investor Owned,X,X,,,X,X,X,,X,,X,X,X,X,X
2022,19579,Upshur Rural Elec Coop Corp,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,19581,Upson Elec Member Corp,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,19603,USBIA-Mission Valley Power,,F,Federal,X,X,,,X,,,,X,,X,,X,X,X
2022,19604,USBIA-San Carlos Project,,F,Federal,,X,,,X,,,,,,X,,X,X,X
2022,19667,Utilities Dist-Western IN REMC,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,19677,City of Valentine - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19687,City of Valley City,Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,19702,Van Buren Light & Power Dist,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19716,City of Vanceburg,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19719,City of Yale - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19722,City of Vandalia - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19728,"UNS Electric, Inc",,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2022,19771,Town of Veedersburg - (IN),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19780,Vermont Public Power Supply Authority,,P,Political Subdivision,,,,,,,,,,,X,,,,X
2022,19784,Vera Irrigation District #15,,P,Political Subdivision,,X,,,X,,,,X,X,X,,X,X,X
2022,19785,Verdigris Valley Elec Coop Inc,,C,Cooperative,X,X,,,X,X,,,X,,X,X,X,X,X
2022,19788,City of Vermillion - (SD),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19790,Verendrye Electric Coop Inc,,C,Cooperative,X,X,,X,X,,X,,X,,X,X,X,X,X
2022,19791,"Vermont Electric Cooperative, Inc",,C,Cooperative,X,X,,,X,X,,,X,,X,X,X,X,X
2022,19792,"Vermont Electric Power Co, Inc",,T,Transmission,,,,,,,,,,,X,,,,X
2022,19798,City of Vernon,,M,Municipal,,X,,X,X,X,X,,X,,X,X,X,X,X
2022,19805,Village of Versailles - (OH),Y,M,Municipal,,,,,,,,,,X,,,,X,
2022,19806,"Victoria Electric Coop, Inc",,C,Cooperative,,X,,,X,X,X,,X,,X,X,X,X,X
2022,19813,Vernon Electric Coop,Y,C,Cooperative,,X,,,,X,,,,X,,,,X,
2022,19820,Victory Electric Coop Assn Inc,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,19828,Town of Vidalia - (LA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19840,"Valley Electric Assn, Inc",,C,Cooperative,X,X,,,X,,,,X,,X,X,X,X,X
2022,19843,City of Villisca - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19856,City of Vineland - (NJ),,M,Municipal,,X,,,X,,,,X,,X,,X,X,X
2022,19865,City of Vinton - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19866,Town of Vinton - (LA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19867,Village of Viola - (WI),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19869,Vinton Public Power Authority,,P,Political Subdivision,,X,,,,,,,,,X,,X,X,X
2022,19876,Virginia Electric & Power Co,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,19879,Virgin Islands Water & Power Authority,,S,State,,X,,,X,,,,X,X,X,,X,X,X
2022,19882,Virginia Tech Electric Service,,S,State,X,X,,,X,,,,X,,X,X,X,X,X
2022,19883,City of Virginia - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19885,Virginia Mun Elec Assn No 1,,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2022,19896,City of Volga - (SD),,M,Municipal,X,X,,X,X,,,,,,X,,X,X,X
2022,19898,Volunteer Electric Coop,,C,Cooperative,X,X,,,X,X,,,,X,X,X,X,X,X
2022,19947,City of Wadena - (MN),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,19950,Vermont Electric Trans Co Inc,,T,Transmission,,,,,,,,,,,X,,,,X
2022,19951,City of Wadsworth - (OH),,M,Municipal,,X,,X,X,X,,,X,,X,X,X,X,X
2022,19952,City of Waelder - (TX),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19968,City of Wahoo - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19974,Town of Wake Forest - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19975,City of Wakefield - (MI),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19978,Town of Wakefield - (VA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19979,Town of Wakefield - (MA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,19980,City of Wakefield - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,19981,Wake Electric Membership Corp,,C,Cooperative,,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,20021,Town of Walkerton - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20025,City of Wall Lake - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20038,Town of Wallingford - (CT),,M,Municipal,X,X,,,X,,X,,X,,X,X,X,X,X
2022,20061,Walters Public Works Authority,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20063,Village of Walthill - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20065,Walton Electric Member Corp,,C,Cooperative,,X,,,X,,,,X,X,X,X,X,X,X
2022,20069,City of Wamego - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20070,Borough of Wampum,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20071,Town of Walstonburg,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20077,City of Wapakoneta - (OH),,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2022,20110,City of Warren - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20111,Warren County Rural E M C,Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2022,20122,Town of Warren - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20130,Warren Rural Elec Coop Corp,,C,Cooperative,X,X,,,X,X,,,,X,X,X,X,X,X
2022,20134,City of Warroad,Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,20135,City of Washington - (UT),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20136,City of Waseca - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20138,"Wasco Electric Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,20139,City of Washington - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20140,City of Washington - (GA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20141,City of Washington - (KS),Y,M,Municipal,,,,,,,,,,X,,,,X,
2022,20142,City of Washington - (NC),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,20146,Washington Elec Member Corp,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,20150,Washington Electric Coop - (OH),Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,20151,Washington Electric Coop - (VT),,C,Cooperative,,X,,,X,,,,X,,X,,X,X,X
2022,20153,"Washington Island El Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,20160,Energy Northwest,,S,State,,,,,,,,,,,X,,,,X
2022,20163,Wagoner Public Works Authority,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20169,Avista Corp,,I,Investor Owned,X,X,,,X,,X,,X,,X,X,X,X,X
2022,20176,City of Water Valley - (MS),,M,Municipal,,X,,,X,X,,,,,X,,X,X,X
2022,20180,City of Waterloo - (IL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20182,Waterloo Light & Water Comm,,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2022,20187,Watertown Municipal Utilities,,M,Municipal,X,X,,,X,,X,,,X,X,X,X,X,X
2022,20188,City of Watertown - (NY),,M,Municipal,,,,,,,,,,,X,,,,X
2022,20189,City of Waterville - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20192,City of Wathena - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20193,Village of Watkins Glen - (NY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20196,City of Watonga - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20206,Borough of Watsontown - (PA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20209,City of Wauchula - (FL),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,20211,Village of Waunakee - (WI),,M,Municipal,,X,,,X,X,,,X,,X,X,X,X,X
2022,20212,Village of Wauneta - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20213,Waupun Utilities,,M,Municipal,,X,,,X,X,,,X,,X,X,X,X,X
2022,20214,Waverly Municipal Elec Utility,Y,M,Municipal,,X,,,,X,,,,,,,,X,
2022,20216,Whitewater Valley Rural EMC,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,20219,City of Wayne,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20222,Wayne-White Counties Elec Coop,,C,Cooperative,,X,,,X,X,,,X,,X,,X,X,X
2022,20223,Village of Waynesfield - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20224,City of Waynesville - (MO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20225,Town of Waynesville - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20226,City of Waynetown - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20227,City of Waynoka - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20228,Weakley County Mun Elec Sys,,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2022,20230,Weatherford Mun Utility System,,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2022,20232,Borough of Weatherly - (PA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20259,City of Webster City - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20297,City of Weiser - (ID),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20310,Town of Wellesley - (MA),,M,Municipal,X,X,,,X,X,,,X,,X,X,X,X,X
2022,20313,Village of Wellington - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20315,City of Wellington - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20318,Webster Electric Coop,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,20326,Town of West Boylston - (MA),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,20331,City of Weimar - (TX),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20332,Wells Rural Electric Co,,C,Cooperative,X,X,,,X,,,,,,X,,X,X,X
2022,20334,Wellsborough Electric Co,,I,Investor Owned,X,X,,,X,,,,X,X,X,X,X,X,X
2022,20337,Village of Wellsville - (NY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20343,Town of Welsh - (LA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20359,City of Wessington Springs,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20363,West Central Electric Coop Inc - (MO),,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,20364,City of West Bend,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20368,West Central Electric Coop Inc - (SD),Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,20371,"West Florida El Coop Assn, Inc",,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,20377,West Kentucky Rural E C C,,C,Cooperative,,X,,,X,X,,,,X,X,X,X,X,X
2022,20379,Town of Westfield - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20380,City of West Liberty - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20382,City of West Memphis - (AR),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,20385,West Oregon Electric Coop Inc,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,20387,West Penn Power Company,,I,Investor Owned,X,X,,,X,X,X,,X,,X,X,X,X,X
2022,20392,City of West Plains - (MO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20393,City of West Point - (GA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20394,City of West Point - (MS),,M,Municipal,,X,,,X,X,,,,,X,,X,X,X
2022,20396,West Point Utility System,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20397,City of West Point - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20401,West River Electric Assn Inc,,C,Cooperative,X,X,,X,X,X,X,,X,,X,X,X,X,X
2022,20404,AEP Texas North Company,,I,Investor Owned,X,X,X,X,X,,X,,,X,X,X,,X,X
2022,20413,Mountrail-Williams Elec Coop,,C,Cooperative,X,X,,,X,,,,X,,X,X,X,X,X
2022,20421,Western Minnesota Mun Pwr Agny,,P,Political Subdivision,,,,,,,,,,,X,,,,X
2022,20422,Whetstone Valley Elec Coop Inc,Y,C,Cooperative,,X,,,,X,,,,X,,,,X,
2022,20430,City of Westbrook,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20434,City of Westby,,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2022,20447,"Western Farmers Elec Coop, Inc",,C,Cooperative,,,,,,,,,,,X,,,,X
2022,20456,Twin Valleys Public Power Dist,Y,P,Political Subdivision,,X,,,,,,,,,,,,X,
2022,20466,City of Whalan - (MN),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20471,Village of Wharton - (OH),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20472,"Wharton County Elec Coop, Inc",,C,Cooperative,,X,,X,X,,,,,,X,,X,X,X
2022,20476,Western Coop Electric Assn Inc,,C,Cooperative,,X,,,X,,,,X,,X,,X,X,X
2022,20477,City of Westerville - (OH),,M,Municipal,,X,,X,X,X,X,,X,,X,X,X,X,X
2022,20480,Village of Westfield - (NY),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,20481,City of Westfield - (MA),,M,Municipal,,X,,,X,,X,,,X,X,X,X,X,X
2022,20490,City of Westminster - (SC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20502,City of Wetumka - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20506,"Wheatland Rural Elec Assn, Inc",Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2022,20509,Wheat Belt Public Power Dist,Y,P,Political Subdivision,,X,,,,X,,,,,,,,X,
2022,20510,"Wheatland Electric Coop, Inc",,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,20512,Town of Wheatland - (WY),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20521,Wheeling Power Co,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2022,20534,City of Whigham - (GA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20535,City of White Mountain - (AK),Y,M,Municipal,,,,,,,,,,X,,,,X,
2022,20574,White River Valley El Coop Inc,,C,Cooperative,,X,,,X,,,,X,,X,,X,X,X
2022,20576,"White River Electric Assn, Inc",,C,Cooperative,,X,,,X,,,,X,X,X,X,X,X,X
2022,20583,Whitehall Electric Utility,,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2022,20588,City of Whitesboro - (TX),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20603,Northeastern Rural E M C,,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X,X
2022,20604,City of Whittemore - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20618,Town of Wickenburg,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20632,City of Wilber,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20639,"Wild Rice Electric Coop, Inc",,C,Cooperative,,X,,X,X,,X,,X,,X,X,X,X,X
2022,20641,Village of Wilcox - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20659,"WGL Energy Services, Inc.",,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2022,20729,Town of Williamsport - (MD),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20730,City of Williamsport - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20731,Williamstown Utility Comm,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20735,City of Williston - (FL),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20737,Willmar Municipal Utilities,,M,Municipal,,X,,X,X,,X,,X,X,X,X,X,X,X
2022,20739,City of Willow Springs - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20785,City of Wilson,,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2022,20789,City of Wilton,Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,20792,Town of Winamac - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20793,City of Winchester - (TN),,M,Municipal,,X,,,X,,,,,X,X,,X,X,X
2022,20806,City of Windom,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20811,Town of Windsor- (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20813,City of Winfield - (KS),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,20823,Winner Municipal Utility,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20824,Village of Winnetka - (IL),Y,M,Municipal,,,,,,X,,,,,,,,X,
2022,20826,Town of Winnsboro - (SC),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20827,City of Winona - (MO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20835,City of Winterset - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20836,City of Winterville - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20837,City of Winthrop - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20841,"Wiregrass Electric Coop, Inc",,C,Cooperative,,X,,X,X,,X,,,,X,X,X,X,X
2022,20844,Wisconsin Dells Electric Util,Y,M,Municipal,,,,,,X,,,,,,,,X,
2022,20845,Wolverine Power Marketing Coop,,C,Cooperative,X,,,,,,,,,,X,,X,,X
2022,20846,City of Woolstock - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20847,Wisconsin Electric Power Co,,I,Investor Owned,X,X,,X,X,X,,,X,X,X,X,X,X,X
2022,20848,City of Blue Hill - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20856,Wisconsin Power & Light Co,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,20858,WPPI Energy,,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2022,20860,Wisconsin Public Service Corp,,I,Investor Owned,X,X,,,X,X,,,X,,X,X,X,X,X
2022,20862,Wisconsin Rapids W W & L Comm,,M,Municipal,,X,,,X,X,,,X,X,X,X,X,X,X
2022,20863,Wisconsin River Power Company,,I,Investor Owned,,,,,,,,,,,X,,,,X
2022,20880,City of Wisner,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20885,Withlacoochee River Elec Coop,,C,Cooperative,,X,,,X,,X,,X,X,X,X,X,X,X
2022,20910,Wolverine Power Supply Coop,,C,Cooperative,,,,,X,,,,,,X,,,X,X
2022,20913,Town of Wolfeboro - (NH),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20924,Wonewoc Electric & Water Util,Y,M,Municipal,,,,,,X,,,,,,,,X,
2022,20927,"Wood County Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,,,X,X,X,X,X
2022,20945,City of Wood River- (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20948,Wise Electric Coop Inc,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,20949,City of Woodbine - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20950,Village of Winside - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20951,Woodbury County Rural E C A,Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2022,20963,Woodruff Electric Coop Corp,,C,Cooperative,,X,,X,X,,X,,X,,X,X,X,X,X
2022,20977,City of Woodsfield - (OH),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,20979,Village of Woodville - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20980,Precinct of Woodsville,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,20996,Wright-Hennepin Coop Elec Assn,,C,Cooperative,X,X,,,X,X,,,X,X,X,X,X,X,X
2022,20997,Yellowstone Valley Elec Co-op,,C,Cooperative,X,X,,,X,,X,,X,,X,,X,X,X
2022,21002,York Electric Coop Inc,,C,Cooperative,,X,,X,X,,X,,X,X,X,X,X,X,X
2022,21013,City of Worthington - (MN),,M,Municipal,,X,,X,X,,X,,X,,X,X,X,X,X
2022,21015,City of Wrangell - (AK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,21021,City of Wray,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,21048,Wyandotte Municipal Serv Comm,,M,Municipal,,X,,,X,,X,,X,,X,X,X,X,X
2022,21056,City of Wymore - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,21066,City of Wynnewood - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,21075,Y-W Electric Assn Inc,,C,Cooperative,,X,,,X,,X,,X,,X,X,X,X,X
2022,21079,Wyrulec Company,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,21081,Yampa Valley Electric Assn Inc,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,21093,3 Phases Renewables Inc,,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2022,21095,Public Serv Comm of Yazoo City,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,21101,Village of Yellow Springs - (OH),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,21108,City of Yoakum - (TX),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,21111,Perennial Public Power Dist,,P,Political Subdivision,,X,,,X,,X,,X,,X,X,X,X,X
2022,21114,Yazoo Valley Elec Power Assn,,C,Cooperative,,X,,,X,,,,,,X,,X,X,X
2022,21140,Yuba County Water Agency,,P,Political Subdivision,,,,,,,,,,,X,,,,X
2022,21143,City of Yuma - (CO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,21158,City of Zeeland - (MI),,M,Municipal,,X,,,X,,X,,X,,X,X,X,X,X
2022,21160,Borough of Zelienople - (PA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,21239,Electrical Dist No7 Maricopa,Y,P,Political Subdivision,,,,,,,,,,,,,,,
2022,21244,"Southside Electric Coop, Inc",,C,Cooperative,,X,,X,X,X,,,X,,X,X,X,X,X
2022,21249,"HQ Energy Services (U.S.), Inc.",,W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2022,21352,Municipal Energy Agency of NE,,P,Political Subdivision,,,,,,,X,,,,X,,,,X
2022,21513,"Fergus Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,21526,City of Laurens - (SC),Y,M,Municipal,,X,,,,X,,,,,,,,X,
